  I     	  II     	  AOp     	  AOp'		
-40.28   	-42.72   	 80.28   	 -45.78		
-40.28   	-43.33   	 80.10   	 -40.69		
-36.93   	-39.98   	 79.94   	 -45.78		
-32.35   	-32.96   	 79.76   	 -40.69		
-28.99   	-24.11   	 79.59   	 -40.69		
-30.21   	-16.17   	 79.43   	 -40.69		
-35.71   	-11.60   	 79.27   	 -40.69		
-43.03   	-10.99   	 79.10   	 -35.61		
-45.78   	-10.68   	 78.96   	 -40.69		
-38.15   	 -4.88   	 78.80   	 -35.61		
-13.73   	 12.21   	 78.66   	 -35.61		
 31.43   	 43.33   	 78.51   	 -35.61		
 97.05   	 91.25   	 78.37   	 -35.61		
176.09   	159.00   	 78.23   	 -30.52		
258.48   	251.46   	 78.11   	 -30.52		
333.56   	362.55   	 77.99   	 -30.52		
389.71   	465.09   	 77.86   	 -25.43		
415.34   	516.05(R)	 77.76   	 -25.43		
397.03   	479.74   	 77.66   	 -25.43		
326.84   	355.83   	 77.56   	 -25.43		
213.01   	185.85   	 77.46   	 -20.35		
 83.92   	 32.35   	 77.38   	 -20.35		
-25.33   	-58.29   	 77.29   	 -20.35		
-88.20   	-80.26   	 77.21   	 -15.26		
-101.93   	-57.98   	 77.15   	 -20.35		
-84.53   	-22.58   	 77.07   	 -25.43		
-58.90   	  6.41   	 76.97   	 -25.43		
-40.89   	 24.41   	 76.87   	 -30.52		
-35.10   	 32.96   	 76.74   	 -30.52		
-36.62   	 33.57   	 76.62   	 -30.52		
-40.28   	 28.69   	 76.50   	 -35.61		
-42.72   	 21.36   	 76.36   	 -30.52		
-43.64   	 15.26   	 76.24   	 -30.52		
-43.95   	 12.82   	 76.11   	 -30.52		
-43.95   	 13.73   	 75.99   	 -30.52		
-42.72   	 16.48   	 75.87   	 -25.43		
-38.45   	 19.53   	 75.77   	 -20.35		
-31.74   	 21.36   	 75.69   	 -15.26		
-25.63   	 21.36   	 75.63   	  -5.09		
-23.19   	 20.14   	 75.60(D)	  15.26		
-24.72   	 18.92   	 75.67   	  45.78		
-28.08   	 18.62   	 75.85   	  86.47		
-29.30   	 18.01   	 76.20   	 142.42		
-27.16   	 17.09   	 76.76   	 203.46		
-22.28   	 16.17   	 77.58   	 264.50		
-19.23   	 17.09   	 78.64   	 335.71		
-20.45   	 18.92   	 79.98   	 396.74		
-25.33   	 21.67   	 81.57   	 447.61		
-29.30   	 23.80   	 83.36   	 488.30		
-27.77   	 24.72   	 85.31   	 518.82		
-19.84   	 25.63   	 87.39   	 539.16		
-10.38   	 26.55   	 89.54   	 544.25		
 -5.80   	 27.77   	 91.72   	 528.99		
 -8.24   	 28.99   	 93.83   	 498.47		
-13.12   	 31.13   	 95.83   	 462.87		
-13.12   	 35.40   	 97.68   	 432.35		
 -5.19   	 41.20   	 99.41   	 412.00		
  6.10   	 46.69   	101.06   	 396.74		
 12.21   	 49.74   	102.64   	 391.66		
  8.85   	 50.35   	104.21   	 376.40		
  1.22   	 49.74   	105.72   	 361.14		
 -3.66   	 49.44   	107.16   	 345.88		
  1.22   	 49.74   	108.54   	 330.62		
 14.65   	 51.27   	109.87   	 305.19		
 29.91   	 54.63   	111.09   	 284.84		
 39.37   	 61.95   	112.23   	 269.58		
 39.06   	 72.94   	113.31   	 249.24		
 31.43   	 85.45   	114.30   	 233.98		
 23.50   	 95.21   	115.24   	 213.63		
 23.19   	100.40   	116.09   	 203.46		
 33.87   	103.15   	116.91   	 183.11		
 51.88   	106.20   	117.64   	 178.03		
 68.05   	110.78   	118.35   	 167.85		
 75.38   	117.49   	119.02   	 157.68		
 74.77   	123.60   	119.65   	 152.59		
 72.63   	128.78   	120.26   	 157.68		
 75.68   	133.97   	120.89   	 157.68		
 85.14   	138.85   	121.53   	 152.59		
 96.13   	142.82   	122.14   	 157.68		
102.54   	146.48   	122.77   	 147.51		
103.45   	149.84   	123.36   	 142.42		
101.01   	151.67   	123.93   	 137.33		
 97.96   	151.06   	124.48   	 127.16		
 95.21   	147.71   	124.98   	 122.07		
 93.69   	143.43   	125.47   	 106.82		
 93.08   	141.30   	125.90   	  96.64		
 94.30   	141.91   	126.29   	  91.56		
 97.35   	143.74   	126.65   	  81.38		
 99.18   	142.52   	126.98   	  71.21		
 96.13   	135.50   	127.26   	  61.04		
 86.36   	123.60   	127.51   	  50.86		
 73.85   	108.95   	127.71   	  45.78		
 64.09   	 95.52   	127.89   	  30.52		
 61.34   	 85.75   	128.02   	  20.35		
 64.09   	 79.96   	128.10   	  10.17		
 62.87   	 74.16   	128.14(S)	   0.00		
 51.27   	 64.39   	128.14   	 -10.17		
 30.21   	 50.05   	128.10   	 -25.43		
  7.93   	 34.18   	128.00   	 -35.61		
 -4.88   	 21.36   	127.85   	 -50.86		
 -4.27   	 14.04   	127.65   	 -66.12		
  3.97   	  9.77   	127.39   	 -81.38		
 10.68   	  4.58   	127.06   	-101.73		
  9.16   	 -3.36   	126.65   	-116.99		
  0.92   	-11.60   	126.18   	-147.51		
 -7.32   	-17.09   	125.59   	-167.85		
-10.38   	-18.92   	124.92   	-198.37		
 -6.41   	-20.45   	124.13   	-228.89		
  0.00   	-25.02   	123.21   	-259.41		
  3.97   	-32.96   	122.18   	-295.01		
  2.44   	-41.81   	121.00   	-325.53		
 -3.66   	-47.30   	119.69   	-350.97		
 -9.77   	-47.61   	118.29   	-371.31		
-12.21   	-44.25   	116.81   	-376.40		
 -9.16   	-40.59   	115.30   	-371.31		
 -2.14   	-38.45   	113.81   	-345.88		
  4.27   	-38.76   	112.43   	-310.27		
  5.49   	-40.28   	111.19   	-269.58		
  0.31   	-42.11   	110.11   	-228.89		
 -9.46   	-41.50   	109.20   	-193.29		
-18.01   	-36.93   	108.42   	-162.77		
-20.75   	-28.99   	107.77   	-137.33		
-17.70   	-21.67   	107.22   	-111.90		
-12.51   	-19.23   	106.77   	 -96.64		
 -9.46   	-22.58   	106.39   	 -76.30		
 -9.46   	-28.38   	106.08   	 -61.04		
-10.99   	-32.35   	105.84   	 -55.95		
-11.29   	-32.04   	105.62   	 -45.78		
-10.68   	-29.91   	105.43   	 -45.78		
 -9.77   	-28.69   	105.25   	 -45.78		
-10.38   	-28.99   	105.07   	 -45.78		
-12.51   	-28.69   	104.88   	 -55.95		
-14.65   	-25.94   	104.66   	 -55.95		
-15.56   	-21.67   	104.43   	 -66.12		
-15.87   	-19.53   	104.17   	 -66.12		
-16.48   	-22.28   	103.91   	 -76.30		
-17.40   	-29.60   	103.60   	 -76.30		
-16.17   	-36.62   	103.30   	 -81.38		
-10.38   	-39.67   	102.97   	 -81.38		
 -3.05   	-37.84   	102.64   	 -86.47		
 -0.61   	-33.87   	102.30   	 -86.47		
 -9.46   	-32.65   	101.95   	 -91.56		
-27.77   	-32.96   	101.59   	 -86.47		
-44.56   	-32.96   	101.24   	 -91.56		
-47.61   	-30.82   	100.87   	 -91.56		
-36.01   	-28.38   	100.51   	 -91.56		
-18.31   	-29.60   	100.14   	 -96.64		
 -3.97   	-35.10   	 99.76   	 -96.64		
  2.14   	-40.89   	 99.37   	 -91.56		
  1.22   	-42.72   	 99.00   	 -96.64		
 -3.66   	-38.15   	 98.62   	 -96.64		
-12.51   	-30.21   	 98.23   	 -96.64		
-23.50   	-23.50   	 97.84   	 -91.56		
-32.35   	-21.36   	 97.48   	 -91.56		
-32.65   	-23.19   	 97.11   	 -91.56		
-24.41   	-26.55   	 96.74   	 -91.56		
-13.43   	-29.30   	 96.38   	 -86.47		
 -6.71   	-29.30   	 96.03   	 -86.47		
 -7.63   	-27.47   	 95.69   	 -86.47		
-10.68   	-26.55   	 95.34   	 -81.38		
-10.68   	-28.99   	 95.01   	 -81.38		
 -6.71   	-34.18   	 94.69   	 -81.38		
 -3.66   	-39.37   	 94.36   	 -76.30		
 -6.41   	-42.42   	 94.06   	 -71.21		
-15.26   	-43.03   	 93.77   	 -66.12		
-26.25   	-44.56   	 93.51   	 -66.12		
-33.57   	-50.05   	 93.24   	 -66.12		
-33.57   	-57.07   	 92.98   	 -61.04		
-27.16   	-59.20   	 92.74   	 -55.95		
-17.09   	-52.49   	 92.51   	 -55.95		
 -6.10   	-39.67   	 92.29   	 -55.95		
  1.83   	-26.86   	 92.06   	 -50.86		
  3.36   	-21.06   	 91.86   	 -55.95		
 -1.53   	-23.19   	 91.64   	 -55.95		
 -9.77   	-28.99   	 91.41   	 -66.12		
-16.17   	-34.18   	 91.15   	 -71.21		
-17.70   	-36.32   	 90.86   	 -76.30		
-14.34   	-36.93   	 90.56   	 -86.47		
 -9.46   	-37.23   	 90.21   	 -86.47		
 -7.32   	-38.45   	 89.87   	 -91.56		
 -7.63   	-40.28   	 89.50   	 -96.64		
 -9.16   	-41.50   	 89.11   	-101.73		
-10.38   	-41.81   	 88.71   	 -96.64		
-10.68   	-40.59   	 88.32   	 -96.64		
-10.07   	-37.84   	 87.93   	 -91.56		
-10.38   	-34.18   	 87.57   	 -81.38		
-12.21   	-30.52   	 87.24   	 -76.30		
-15.87   	-27.47   	 86.94   	 -66.12		
-20.75   	-25.02   	 86.67   	 -55.95		
-25.63   	-23.50   	 86.45   	 -45.78		
-28.08   	-23.50   	 86.27   	 -35.61		
-27.47   	-24.41   	 86.12   	 -30.52		
-23.80   	-25.33   	 86.00   	 -25.43		
-18.31   	-24.72   	 85.90   	 -15.26		
-12.51   	-23.19   	 85.84   	 -15.26		
 -6.71   	-22.58   	 85.78   	 -15.26		
 -2.75   	-23.50   	 85.72   	 -10.17		
 -1.53   	-24.11   	 85.68   	 -10.17		
 -1.53   	-18.62   	 85.64   	 -15.26		
 -0.92   	 -3.97   	 85.57   	 -20.35		
  2.14   	 17.40   	 85.49   	 -20.35		
  6.10   	 37.54   	 85.41   	 -30.52		
  8.85   	 48.22   	 85.29   	 -35.61		
  9.77   	 47.61   	 85.15   	 -45.78		
 11.29   	 41.50   	 84.96   	 -55.95		
 16.17   	 39.67   	 84.74   	 -61.04		
 24.72   	 45.78   	 84.50   	 -71.21		
 34.48   	 57.98   	 84.21   	 -76.30		
 41.81   	 68.36   	 83.91   	 -86.47		
 46.39   	 70.50   	 83.56   	 -91.56		
 50.96   	 63.48   	 83.19   	 -91.56		
 56.46   	 52.80   	 82.83   	 -96.64		
 62.26   	 43.03   	 82.44   	 -96.64		
 65.00   	 34.79   	 82.05   	 -96.64		
 60.42   	 26.25   	 81.67   	 -91.56		
 48.22   	 16.48   	 81.30   	 -86.47		
 31.43   	  7.93   	 80.96   	 -86.47		
 14.34   	  4.27   	 80.61   	 -81.38		
  0.00   	  5.49   	 80.28   	 -71.21		
-11.29   	  7.93   	 80.00   	 -66.12		
-20.14   	  5.19   	 79.74   	 -61.04		
-26.25   	 -5.49   	 79.49   	 -61.04		
-28.69   	-21.06   	 79.25   	 -50.86		
-27.77   	-35.71   	 79.04   	 -45.78		
-25.33   	-45.78   	 78.86   	 -45.78		
-23.19   	-50.35   	 78.68   	 -40.69		
-23.19   	-50.35   	 78.51   	 -35.61		
-24.11   	-48.52   	 78.37   	 -35.61		
-24.72   	-47.00   	 78.23   	 -35.61		
-24.72   	-47.30   	 78.09   	 -30.52		
-24.11   	-48.83   	 77.97   	 -30.52		
-23.50   	-48.22   	 77.84   	 -30.52		
-23.19   	-44.25   	 77.72   	 -25.43		
-22.89   	-37.54   	 77.62   	 -30.52		
-22.58   	-32.35   	 77.50   	 -25.43		
-24.41   	-33.57   	 77.40   	 -25.43		
-27.47   	-41.81   	 77.29   	 -25.43		
-29.30   	-51.27   	 77.19   	 -25.43		
-28.99   	-56.76   	 77.09   	 -30.52		
-25.63   	-55.24   	 76.97   	 -30.52		
-21.97   	-49.13   	 76.85   	 -25.43		
-21.67   	-43.33   	 76.74   	 -30.52		
-24.72   	-39.37   	 76.62   	 -35.61		
-25.33   	-34.79   	 76.48   	 -30.52		
-13.12   	-26.25   	 76.36   	 -35.61		
 23.19   	-11.29   	 76.22   	 -30.52		
 87.59   	 13.43   	 76.09   	 -30.52		
174.87   	 54.32   	 75.97   	 -30.52		
272.22   	123.60   	 75.85   	 -30.52		
362.24   	224.30   	 75.73   	 -30.52		
426.03   	336.00   	 75.60   	 -30.52		
445.25   	413.21(R)	 75.48   	 -30.52		
403.14   	411.99   	 75.36   	 -35.61		
297.85   	320.13   	 75.22   	 -30.52		
149.84   	169.37   	 75.10   	 -30.52		
  0.00   	 19.84   	 74.97   	 -35.61		
-109.25   	-80.26   	 74.83   	 -35.61		
-154.72   	-117.80   	 74.69   	 -35.61		
-143.13   	-110.17   	 74.55   	 -35.61		
-103.15   	-82.40   	 74.40   	 -40.69		
-63.78   	-53.10   	 74.24   	 -35.61		
-40.28   	-31.13   	 74.10   	 -35.61		
-32.35   	-21.06   	 73.96   	 -35.61		
-32.65   	-23.19   	 73.81   	 -30.52		
-35.10   	-32.35   	 73.69   	 -25.43		
-36.93   	-40.28   	 73.59   	 -15.26		
-38.15   	-41.20   	 73.53   	 -15.26		
-39.98   	-35.10   	 73.47   	 -10.17		
-41.20   	-27.16   	 73.43   	  -5.09		
-40.89   	-20.45   	 73.41   	 -10.17		
-38.15   	-17.09   	 73.37   	  -5.09		
