  I     	  II     	  PW     	  PW'		
-65.31   	-47.00   	  6.57   	 -20.35		
-65.92   	-46.39   	  6.49   	 -20.35		
-65.92   	-45.17   	  6.41   	 -20.35		
-66.53   	-44.25   	  6.33   	 -25.43		
-67.14   	-44.25   	  6.23   	 -20.35		
-67.75   	-44.86   	  6.14   	 -15.26		
-68.05   	-44.86   	  6.08   	 -20.35		
-68.05   	-43.95   	  6.00   	 -20.35		
-68.05   	-42.72   	  5.92   	 -15.26		
-68.05   	-42.11   	  5.86   	 -15.26		
-67.75   	-42.42   	  5.80   	 -10.17		
-67.75   	-43.33   	  5.76   	 -10.17		
-67.44   	-43.95   	  5.72   	 -10.17		
-67.14   	-43.95   	  5.68   	 -10.17		
-67.44   	-43.64   	  5.64   	  -5.09		
-68.05   	-43.33   	  5.62   	 -10.17		
-68.36   	-43.33   	  5.57   	  -5.09		
-68.05   	-43.64   	  5.55   	   0.00		
-67.44   	-43.95   	  5.55   	  -5.09		
-66.53   	-44.56   	  5.53   	  -5.09		
-65.92   	-45.17   	  5.51   	   0.00		
-65.92   	-45.17   	  5.51   	  -5.09		
-65.92   	-45.17   	  5.49   	   0.00		
-65.92   	-45.47   	  5.49   	  -5.09		
-65.61   	-46.39   	  5.47   	   0.00		
-65.31   	-47.30   	  5.47   	  -5.09		
-65.00   	-47.91   	  5.45   	   0.00		
-64.70   	-47.61   	  5.45   	   0.00		
-64.70   	-46.69   	  5.45   	   0.00		
-64.70   	-45.47   	  5.45   	   0.00		
-64.70   	-44.86   	  5.45   	   0.00		
-64.09   	-44.25   	  5.45   	   0.00		
-63.48   	-44.25   	  5.45   	   0.00		
-63.17   	-44.56   	  5.45   	   5.09		
-63.48   	-45.78   	  5.47   	   0.00		
-63.78   	-47.00   	  5.47   	   5.09		
-63.78   	-47.91   	  5.49   	   0.00		
-62.87   	-48.22   	  5.49   	   5.09		
-61.65   	-47.61   	  5.51   	   0.00		
-61.04   	-47.00   	  5.51   	   5.09		
-60.42   	-47.00   	  5.53   	   5.09		
-59.20   	-46.69   	  5.55   	   5.09		
-56.46   	-45.78   	  5.57   	   5.09		
-50.05   	-43.33   	  5.60   	   5.09		
-39.98   	-39.67   	  5.62   	   5.09		
-27.47   	-34.48   	  5.64   	   5.09		
-15.56   	-26.86   	  5.66   	   5.09		
 -7.63   	-15.87   	  5.68   	   5.09		
 -4.27   	 -1.22   	  5.70   	   5.09		
 -3.97   	 15.87   	  5.72   	   5.09		
 -1.83   	 34.79   	  5.74   	   5.09		
  7.02   	 55.54   	  5.76   	   5.09		
 23.19   	 78.43   	  5.78   	  10.17		
 43.64   	100.71   	  5.82   	   5.09		
 61.04   	117.19   	  5.84   	  10.17		
 69.58   	121.15   	  5.88   	   5.09		
 67.75   	110.78   	  5.90   	   5.09		
 59.51   	 89.72   	  5.92   	  10.17		
 52.19   	 65.00   	  5.96   	  10.17		
 51.88   	 43.33   	  6.00   	   5.09		
 57.37   	 27.47   	  6.02   	  10.17		
 63.17   	 16.17   	  6.06   	   5.09		
 60.73   	  6.41   	  6.08   	  10.17		
 46.39   	 -6.41   	  6.12   	   5.09		
 19.84   	-24.72   	  6.14   	   5.09		
-13.12   	-47.61   	  6.16   	   5.09		
-45.47   	-71.72   	  6.19   	   0.00		
-70.19   	-91.86   	  6.19   	   5.09		
-82.70   	-103.76   	  6.21   	   0.00		
-83.31   	-107.12   	  6.21   	   5.09		
-77.21   	-105.29   	  6.23   	   5.09		
-72.33   	-103.76   	  6.25   	   0.00		
-73.24   	-105.29   	  6.25   	  10.17		
-79.65   	-109.25   	  6.29   	   5.09		
-87.59   	-113.83   	  6.31   	   5.09		
-92.16   	-116.58   	  6.33   	  10.17		
-93.08   	-116.58   	  6.37   	  15.26		
-92.47   	-115.66   	  6.43   	  10.17		
-95.21   	-115.36   	  6.47   	  15.26		
-103.45   	-112.61   	  6.53   	  10.17		
-111.69   	-99.49   	  6.57   	  15.26		
-103.15   	-65.00   	  6.63   	  15.26		
-52.19   	 -0.31   	  6.69   	  15.26		
 62.56   	104.37   	  6.75   	  15.26		
242.00   	256.04   	  6.82   	  15.26		
450.74   	442.81   	  6.88   	  15.26		
616.76   	613.10   	  6.94   	  20.35		
662.23(R)	678.71   	  7.02   	  15.26		
552.98   	569.76   	  7.08   	  15.26		
328.37   	296.63   	  7.14   	  15.26		
 86.98   	-29.91   	  7.20   	  20.35		
-71.41   	-255.74   	  7.28   	  20.35		
-109.25   	-291.14   	  7.37   	  25.43		
-67.44   	-173.65   	  7.47   	  25.43		
-21.36   	-25.02   	  7.57   	  30.52		
-19.53   	 47.61   	  7.69   	  30.52		
-56.46   	 20.45   	  7.81   	  35.61		
-95.52   	-54.93   	  7.96   	  35.61		
-108.95   	-112.61   	  8.10   	  40.69		
-97.66   	-124.82   	  8.26   	  45.78		
-81.79   	-107.12   	  8.44   	  50.86		
-76.29   	-87.89   	  8.65   	  50.86		
-81.48   	-82.70   	  8.85   	  50.86		
-89.11   	-88.81   	  9.05   	  50.86		
-92.47   	-97.35   	  9.26   	  45.78		
-90.94   	-101.62   	  9.44   	  50.86		
-87.28   	-99.79   	  9.64   	  50.86		
-83.92   	-94.60   	  9.85   	  45.78		
-82.40   	-90.03   	 10.03   	  40.69		
-82.09   	-88.20   	 10.19   	  35.61		
-82.09   	-88.20   	 10.34   	  25.43		
-81.79   	-88.50   	 10.44   	  25.43		
-80.57   	-87.89   	 10.54   	  25.43		
-79.35   	-86.36   	 10.64   	  20.35		
-78.43   	-85.14   	 10.72   	  20.35		
-77.82   	-83.92   	 10.80   	  20.35		
-77.21   	-83.01   	 10.89   	  30.52		
-76.60   	-82.40   	 11.01   	  30.52		
-75.99   	-81.48   	 11.13   	  35.61		
-74.77   	-80.26   	 11.27   	  40.69		
-73.24   	-78.74   	 11.43   	  50.86		
-72.33   	-77.51   	 11.64   	  45.78		
-71.41   	-76.90   	 11.82   	  55.95		
-70.50   	-76.90   	 12.04   	  50.86		
-69.89   	-76.60   	 12.25   	  50.86		
-68.66   	-75.68   	 12.45   	  45.78		
-67.75   	-74.46   	 12.63   	  45.78		
-66.53   	-72.33   	 12.82   	  45.78		
-65.00   	-70.80   	 13.00   	  35.61		
-63.48   	-69.27   	 13.14   	  35.61		
-61.95   	-68.36   	 13.29   	  30.52		
-61.04   	-67.44   	 13.41   	  25.43		
-59.81   	-66.83   	 13.51   	  25.43		
-58.90   	-66.22   	 13.61   	  15.26		
-57.68   	-65.61   	 13.67   	  10.17		
-56.46   	-65.00   	 13.71   	  10.17		
-54.93   	-63.48   	 13.75   	   5.09		
-53.10   	-61.04   	 13.77(A)	   0.00		
-51.27   	-57.68   	 13.77   	  -5.09		
-49.13   	-54.02   	 13.75   	   0.00		
-47.30   	-50.35   	 13.75   	 -10.17		
-45.47   	-47.30   	 13.71   	  -5.09		
-44.25   	-44.25   	 13.69   	 -10.17		
-43.03   	-40.89   	 13.65   	  -5.09		
-40.89   	-36.32   	 13.63   	 -15.26		
-38.45   	-31.13   	 13.57   	 -10.17		
-35.40   	-25.02   	 13.53   	 -10.17		
-32.04   	-18.62   	 13.49   	 -10.17		
-28.38   	-11.29   	 13.45   	 -15.26		
-25.33   	 -3.97   	 13.39   	 -15.26		
-22.28   	  3.97   	 13.33   	 -15.26		
-19.23   	 12.51   	 13.27   	 -15.26		
-15.87   	 21.36   	 13.20   	 -15.26		
-11.90   	 30.82   	 13.14   	 -15.26		
 -7.32   	 40.89   	 13.08   	 -10.17		
 -1.83   	 51.88   	 13.04   	 -15.26		
  4.88   	 62.87   	 12.98   	 -15.26		
 13.12   	 73.55   	 12.92   	 -10.17		
 23.19   	 82.70   	 12.88   	 -10.17		
 34.48   	 89.72   	 12.84   	 -10.17		
 46.69   	 94.30   	 12.80   	 -10.17		
 58.59   	 97.05   	 12.76   	  -5.09		
 69.27   	 98.88   	 12.74   	 -10.17		
 79.04   	100.40   	 12.70   	 -10.17		
 87.59   	101.32   	 12.66   	  -5.09		
 95.21   	100.71   	 12.63   	 -15.26		
102.54   	 98.27   	 12.57   	 -10.17		
109.56   	 93.99   	 12.53   	 -10.17		
116.27   	 87.59   	 12.49   	 -10.17		
122.07   	 79.04   	 12.45   	 -15.26		
126.65   	 67.75   	 12.39   	 -10.17		
129.39   	 53.41   	 12.35   	  -5.09		
130.62   	 36.93   	 12.33   	 -10.17		
130.31   	 18.62   	 12.29   	   0.00		
128.48   	 -0.92   	 12.29   	  -5.09		
125.12   	-20.75   	 12.27   	   0.00		
120.24   	-41.20   	 12.27   	   0.00		
113.83   	-60.73   	 12.27   	   5.09		
106.81   	-79.96   	 12.29   	   5.09		
 99.18   	-98.57   	 12.31   	   5.09		
 90.64   	-116.58   	 12.33   	   5.09		
 81.18   	-134.89   	 12.35   	  10.17		
 71.11   	-152.59   	 12.39   	   5.09		
 60.12   	-169.37   	 12.41   	   5.09		
 50.05   	-184.33   	 12.43   	   5.09		
 40.89   	-196.84   	 12.45   	   5.09		
 33.26   	-207.21   	 12.47   	  10.17		
 26.86   	-215.76   	 12.51   	   5.09		
 21.06   	-223.08   	 12.53   	  10.17		
 15.87   	-229.49   	 12.57   	   5.09		
 11.60   	-234.99   	 12.59   	  10.17		
  8.24   	-239.26   	 12.63   	  15.26		
  5.49   	-242.61   	 12.70   	  10.17		
  3.36   	-244.45   	 12.74   	  15.26		
  1.53   	-245.67   	 12.80   	  15.26		
 -0.31   	-245.97   	 12.86   	  15.26		
 -2.14   	-246.28   	 12.92   	  15.26		
 -3.97   	-245.67   	 12.98   	  20.35		
 -5.80   	-244.75   	 13.06   	  15.26		
 -7.32   	-243.23   	 13.12   	  15.26		
 -8.54   	-241.09   	 13.18   	  15.26		
 -8.85   	-238.34   	 13.25   	  10.17		
 -8.85   	-234.99   	 13.29   	   0.00		
 -8.85   	-231.63   	 13.29   	   0.00		
 -9.16   	-228.27   	 13.29   	  -5.09		
-10.07   	-225.22   	 13.27   	 -10.17		
-10.68   	-221.86   	 13.22   	 -15.26		
-10.99   	-218.20   	 13.16   	 -15.26		
-10.99   	-215.15   	 13.10   	 -20.35		
-10.68   	-212.10   	 13.02   	 -10.17		
-10.07   	-208.74   	 12.98   	 -15.26		
 -9.77   	-204.77   	 12.92   	  -5.09		
 -9.16   	-199.89   	 12.90   	   0.00		
 -8.54   	-194.40   	 12.90   	   5.09		
 -8.24   	-188.90   	 12.92   	  10.17		
 -7.93   	-184.02   	 12.96   	  15.26		
 -7.93   	-179.44   	 13.02   	  15.26		
 -8.24   	-175.78   	 13.08   	  20.35		
 -8.24   	-171.81   	 13.16   	  20.35		
 -7.63   	-167.24   	 13.25   	  15.26		
 -6.71   	-162.35   	 13.31   	  20.35		
 -5.80   	-157.17   	 13.39   	  10.17		
 -5.19   	-152.28   	 13.43   	  10.17		
 -4.58   	-148.01   	 13.47   	  10.17		
 -4.58   	-144.65   	 13.51   	  10.17		
 -4.27   	-141.91   	 13.55   	   0.00		
 -4.58   	-138.85   	 13.55   	   5.09		
 -4.27   	-135.80   	 13.57   	   0.00		
 -3.66   	-131.84   	 13.57(V)	   0.00		
 -3.05   	-127.87   	 13.57   	  -5.09		
 -2.44   	-124.21   	 13.55   	  -5.09		
 -2.44   	-121.46   	 13.53   	 -10.17		
 -3.66   	-119.32   	 13.49   	  -5.09		
 -5.19   	-118.10   	 13.47   	 -10.17		
 -6.71   	-116.58   	 13.43   	 -15.26		
 -7.93   	-114.75   	 13.37   	 -10.17		
 -8.54   	-112.61   	 13.33   	 -15.26		
 -9.16   	-110.47   	 13.27   	 -15.26		
-10.07   	-108.64   	 13.20   	 -20.35		
-10.68   	-107.12   	 13.12   	 -15.26		
-11.29   	-105.90   	 13.06   	 -20.35		
-11.60   	-104.37   	 12.98   	 -20.35		
-12.21   	-102.54   	 12.90   	 -15.26		
-13.12   	-100.71   	 12.84   	 -15.26		
-13.73   	-99.49   	 12.78   	 -15.26		
-14.34   	-98.57   	 12.72   	 -15.26		
-14.95   	-97.35   	 12.66   	 -15.26		
-15.26   	-95.52   	 12.59   	 -10.17		
-15.26   	-92.77   	 12.55   	 -15.26		
-15.26   	-90.03   	 12.49   	 -10.17		
-14.95   	-87.59   	 12.45   	 -10.17		
-14.65   	-85.45   	 12.41   	 -15.26		
-14.65   	-83.92   	 12.35   	 -10.17		
-14.65   	-81.79   	 12.31   	 -15.26		
-14.95   	-79.65   	 12.25   	 -10.17		
-15.26   	-77.21   	 12.21   	 -20.35		
-14.95   	-75.38   	 12.13   	 -15.26		
-14.34   	-74.46   	 12.07   	 -20.35		
-13.73   	-73.55   	 11.98   	 -25.43		
-13.73   	-73.24   	 11.88   	 -20.35		
-14.04   	-72.63   	 11.80   	 -30.52		
-14.04   	-71.72   	 11.68   	 -25.43		
-13.43   	-69.89   	 11.58   	 -30.52		
-12.82   	-67.75   	 11.45   	 -30.52		
-12.21   	-65.61   	 11.33   	 -35.61		
-12.51   	-64.09   	 11.19   	 -30.52		
-12.51   	-62.56   	 11.07   	 -35.61		
-12.21   	-60.42   	 10.93   	 -35.61		
-10.68   	-57.68   	 10.78   	 -35.61		
 -8.85   	-54.32   	 10.64   	 -35.61		
 -7.63   	-51.57   	 10.50   	 -30.52		
 -7.32   	-49.74   	 10.38   	 -35.61		
 -7.93   	-48.83   	 10.23   	 -30.52		
 -8.24   	-48.83   	 10.11   	 -25.43		
 -8.24   	-48.52   	 10.01   	 -25.43		
 -7.93   	-48.22   	  9.91   	 -25.43		
 -7.02   	-47.61   	  9.81   	 -25.43		
 -6.71   	-46.69   	  9.70   	 -20.35		
 -6.10   	-45.78   	  9.62   	 -20.35		
 -5.80   	-44.56   	  9.54   	 -20.35		
 -5.19   	-43.03   	  9.46   	 -20.35		
 -4.27   	-41.50   	  9.38   	 -20.35		
 -3.05   	-39.37   	  9.30   	 -15.26		
 -1.83   	-37.54   	  9.24   	 -15.26		
 -1.22   	-35.71   	  9.18   	 -15.26		
 -0.92   	-34.48   	  9.11   	 -20.35		
 -1.22   	-33.57   	  9.03   	 -15.26		
 -1.53   	-32.96   	  8.97   	 -15.26		
 -0.92   	-32.04   	  8.91   	 -15.26		
 -0.31   	-30.82   	  8.85   	 -15.26		
  0.92   	-28.99   	  8.79   	 -15.26		
  1.83   	-26.55   	  8.73   	 -20.35		
  3.05   	-24.11   	  8.65   	 -15.26		
  4.27   	-21.36   	  8.59   	 -15.26		
  5.49   	-19.23   	  8.52   	 -15.26		
  6.41   	-18.01   	  8.46   	 -10.17		
  6.41   	-17.40   	  8.42   	 -15.26		
  6.10   	-17.40   	  8.36   	 -10.17		
  6.41   	-17.09   	  8.32   	 -10.17		
  7.02   	-16.78   	  8.28   	  -5.09		
  8.24   	-16.48   	  8.26   	  -5.09		
  9.16   	-16.48   	  8.24   	   0.00		
  9.77   	-17.09   	  8.24   	   0.00		
 10.07   	-18.01   	  8.24   	  10.17		
 10.38   	-18.62   	  8.28   	  15.26		
 10.38   	-18.92   	  8.34   	  20.35		
 10.68   	-19.84   	  8.42   	  25.43		
 10.99   	-21.36   	  8.52   	  35.61		
 11.29   	-23.50   	  8.67   	  40.69		
 11.60   	-25.33   	  8.83   	  40.69		
 11.90   	-26.25   	  8.99   	  40.69		
 12.51   	-25.94   	  9.16   	  35.61		
 13.43   	-24.72   	  9.30   	  30.52		
 14.65   	-23.19   	  9.42   	  10.17		
 15.87   	-21.97   	  9.46   	   0.00		
 17.70   	-20.45   	  9.46   	 -15.26		
 19.84   	-18.31   	  9.40   	 -35.61		
 24.11   	-15.26   	  9.26   	 -50.86		
 31.74   	-10.99   	  9.05   	 -61.04		
 43.33   	 -5.80   	  8.81   	 -76.30		
 56.15   	  1.22   	  8.50   	 -86.47		
 67.14   	 10.99   	  8.16   	 -81.38		
 73.55   	 24.72   	  7.83   	 -86.47		
 75.68   	 41.50   	  7.49   	 -81.38		
 76.90   	 60.42   	  7.16   	 -81.38		
 82.70   	 81.79   	  6.84   	 -66.12		
 95.83   	104.37   	  6.57   	 -61.04		
115.05   	127.26   	  6.33   	 -50.86		
134.89   	146.79   	  6.12   	 -40.69		
147.71   	157.17   	  5.96   	 -25.43		
149.84   	154.11   	  5.86   	 -10.17		
142.82   	138.55   	  5.82   	   0.00		
133.97   	115.66   	  5.82   	   5.09		
130.62   	 91.55   	  5.84   	  10.17		
134.58   	 71.11   	  5.88   	  10.17		
141.91   	 55.54   	  5.92   	   5.09		
144.04   	 44.25   	  5.94   	  -5.09		
134.58   	 34.48   	  5.92   	 -10.17		
112.30   	 22.58   	  5.88   	 -25.43		
 79.96   	  7.02   	  5.78   	 -30.52		
 44.56   	-12.82   	  5.66   	 -40.69		
 13.43   	-32.96   	  5.49   	 -45.78		
 -7.32   	-48.52   	  5.31   	 -40.69		
-15.26   	-55.85   	  5.15   	 -40.69		
-13.43   	-56.46   	  4.98   	 -40.69		
 -8.85   	-54.32   	  4.82   	 -30.52		
 -7.32   	-53.41   	  4.70   	 -20.35		
-11.29   	-55.24   	  4.62   	 -15.26		
-18.01   	-57.68   	  4.56   	  -5.09		
-23.19   	-58.59   	  4.54   	   5.09		
-25.33   	-57.37   	  4.56   	  10.17		
-25.33   	-54.63   	  4.60   	  25.43		
-27.47   	-52.49   	  4.70   	  35.61		
-36.01   	-49.44   	  4.84   	  40.69		
-48.52   	-39.37   	  5.01   	  55.95		
-51.88   	-12.82   	  5.23   	  66.12		
-20.75   	 38.45   	  5.49   	  71.21		
 73.24   	125.12   	  5.78   	  81.38		
243.23   	256.65   	  6.10   	  81.38		
467.83   	432.43   	  6.43   	  91.56		
683.90   	616.46   	  6.80   	  96.64		
803.83(R)	727.54   	  7.18   	 101.73		
765.08   	680.85   	  7.59   	 106.82		
574.34   	453.19   	  8.02   	 111.90		
313.11   	124.82   	  8.46   	 111.90		
 93.38   	-151.98   	  8.91   	 122.07		
-10.68   	-252.38   	  9.40   	 116.99		
 -7.02   	-170.29   	  9.87   	 116.99		
 35.71   	-11.90   	 10.34   	 111.90		
 51.88   	 97.96   	 10.78   	 101.73		
 24.41   	103.15   	 11.19   	  91.56		
-19.84   	 36.62   	 11.56   	  71.21		
-47.00   	-32.04   	 11.84   	  50.86		
-46.69   	-58.29   	 12.04   	  35.61		
-32.96   	-45.78   	 12.19   	  15.26		
-24.11   	-22.89   	 12.25   	  -5.09		
-26.25   	-11.90   	 12.23   	 -20.35		
-33.87   	-14.95   	 12.15   	 -35.61		
-39.37   	-23.50   	 12.00   	 -45.78		
-40.28   	-29.30   	 11.82   	 -45.78		
-38.15   	-28.99   	 11.64   	 -55.95		
-35.40   	-24.41   	 11.41   	 -50.86		
-33.87   	-19.53   	 11.21   	 -45.78		
-34.18   	-17.40   	 11.03   	 -40.69		
-35.10   	-18.31   	 10.86   	 -35.61		
-35.40   	-19.84   	 10.72   	 -25.43		
-34.79   	-20.45   	 10.62   	 -15.26		
-33.57   	-20.14   	 10.56   	  -5.09		
-33.26   	-19.53   	 10.54   	   0.00		
-33.26   	-19.53   	 10.54   	  10.17		
-33.26   	-20.14   	 10.58   	  10.17		
-33.26   	-20.75   	 10.62   	  15.26		
-32.65   	-20.75   	 10.68   	  20.35		
-31.74   	-20.45   	 10.76   	  20.35		
-31.13   	-19.84   	 10.84   	  15.26		
-30.82   	-19.53   	 10.91   	  15.26		
-31.13   	-19.23   	 10.97   	  10.17		
-31.43   	-19.23   	 11.01   	   5.09		
-31.74   	-18.92   	 11.03   	  -5.09		
-31.13   	-18.01   	 11.01   	  -5.09		
-29.91   	-16.17   	 10.99   	 -10.17		
-28.38   	-14.34   	 10.95   	 -15.26		
-27.16   	-12.82   	 10.89   	 -10.17		
-26.25   	-11.90   	 10.84   	 -15.26		
-26.25   	-11.60   	 10.78   	 -10.17		
-26.25   	-11.29   	 10.74   	  -5.09		
-25.94   	-10.38   	 10.72   	  -5.09		
-25.33   	 -8.85   	 10.70   	  10.17		
-23.80   	 -7.02   	 10.74   	  10.17		
-22.28   	 -5.49   	 10.78   	  25.43		
-20.75   	 -3.66   	 10.89   	  25.43		
-19.53   	 -2.14   	 10.99   	  30.52		
-18.92   	  0.31   	 11.11   	  35.61		
-18.01   	  3.36   	 11.25   	  35.61		
-17.09   	  7.02   	 11.39   	  35.61		
-16.17   	 10.68   	 11.54   	  35.61		
-14.65   	 14.65   	 11.68   	  35.61		
-13.12   	 18.62   	 11.82   	  25.43		
-11.29   	 22.89   	 11.92   	  30.52		
 -9.16   	 26.86   	 12.04   	  30.52		
 -6.71   	 31.13   	 12.17   	  25.43		
 -3.97   	 36.01   	 12.27   	  35.61		
 -0.92   	 42.11   	 12.41   	  40.69		
  2.14   	 48.83   	 12.57   	  50.86		
  5.19   	 56.15   	 12.78   	  55.95		
  8.54   	 64.09   	 13.00   	  71.21		
 11.60   	 72.63   	 13.29   	  71.21		
 14.95   	 82.09   	 13.57   	  81.38		
 18.01   	 92.47   	 13.90   	  81.38		
 21.36   	103.76   	 14.22   	  76.30		
 25.02   	115.36   	 14.53   	  71.21		
 29.60   	126.34   	 14.81   	  61.04		
 34.18   	137.33   	 15.06   	  45.78		
 39.06   	148.62   	 15.24   	  30.52		
 43.95   	159.91   	 15.36   	  15.26		
 49.74   	171.51   	 15.42(A)	  -5.09		
 56.15   	183.41   	 15.40   	 -15.26		
 63.78   	194.40   	 15.34   	 -30.52		
 71.41   	203.86   	 15.22   	 -35.61		
 78.13   	211.49   	 15.08   	 -35.61		
 83.92   	217.59   	 14.93   	 -45.78		
 89.11   	222.47   	 14.75   	 -35.61		
 94.91   	226.44   	 14.61   	 -40.69		
101.01   	228.58   	 14.45   	 -35.61		
106.81   	227.36   	 14.30   	 -30.52		
110.78   	221.86   	 14.18   	 -25.43		
112.30   	212.10   	 14.08   	 -25.43		
112.00   	198.97   	 13.98   	 -25.43		
111.08   	184.33   	 13.88   	 -25.43		
109.86   	169.37   	 13.77   	 -20.35		
108.03   	154.42   	 13.69   	 -25.43		
104.37   	138.85   	 13.59   	 -25.43		
 98.57   	123.29   	 13.49   	 -30.52		
 90.94   	107.73   	 13.37   	 -30.52		
 82.40   	 92.47   	 13.25   	 -35.61		
 73.24   	 77.51   	 13.10   	 -40.69		
 63.48   	 63.17   	 12.94   	 -40.69		
 53.10   	 49.74   	 12.78   	 -45.78		
 42.11   	 36.93   	 12.59   	 -45.78		
 30.82   	 25.02   	 12.41   	 -45.78		
 20.45   	 14.65   	 12.23   	 -40.69		
 11.60   	  5.49   	 12.07   	 -35.61		
  4.88   	 -1.22   	 11.92   	 -30.52		
 -0.31   	 -6.41   	 11.80   	 -20.35		
 -3.97   	 -9.77   	 11.72   	 -10.17		
 -7.93   	-12.51   	 11.68   	  -5.09		
-12.21   	-15.26   	 11.66   	   5.09		
-15.87   	-17.70   	 11.68   	  15.26		
-18.92   	-19.53   	 11.74   	  15.26		
-20.45   	-20.14   	 11.80   	  25.43		
-21.06   	-19.53   	 11.90   	  35.61		
-21.06   	-18.92   	 12.04   	  40.69		
-21.67   	-18.92   	 12.21   	  50.86		
-23.19   	-19.84   	 12.41   	  61.04		
-24.41   	-20.14   	 12.66   	  66.12		
-25.63   	-20.14   	 12.92   	  71.21		
-26.25   	-18.92   	 13.20   	  71.21		
-26.55   	-17.40   	 13.49   	  61.04		
-27.47   	-16.48   	 13.73   	  50.86		
-28.69   	-16.17   	 13.94   	  30.52		
-29.60   	-16.48   	 14.06   	  15.26		
-29.91   	-16.17   	 14.12(V)	 -15.26		
-30.21   	-15.56   	 14.06   	 -30.52		
-30.82   	-14.34   	 13.94   	 -45.78		
-32.04   	-13.12   	 13.75   	 -61.04		
-33.57   	-11.90   	 13.51   	 -66.12		
-34.48   	 -9.77   	 13.25   	 -66.12		
-34.79   	 -7.63   	 12.98   	 -55.95		
-34.79   	 -4.88   	 12.76   	 -50.86		
-34.79   	 -3.05   	 12.55   	 -30.52		
-35.40   	 -1.83   	 12.43   	 -15.26		
-36.01   	 -1.53   	 12.37   	   0.00		
-36.62   	 -1.53   	 12.37   	  20.35		
-36.93   	 -0.92   	 12.45   	  30.52		
-37.54   	 -0.31   	 12.57   	  40.69		
-37.84   	  0.61   	 12.74   	  45.78		
-37.84   	  1.53   	 12.92   	  45.78		
-37.23   	  2.14   	 13.10   	  40.69		
-36.62   	  2.75   	 13.27   	  35.61		
-36.01   	  2.75   	 13.41   	  25.43		
-36.01   	  2.44   	 13.51   	  15.26		
