  I     	  II     	  AOp     	  AOp'		
  1.83   	-118.41   	 58.17   	 269.58		
  2.44   	-117.80   	 59.25   	 325.53		
  1.22   	-118.41   	 60.55   	 381.48		
 -0.61   	-119.32   	 62.08   	 432.35		
 -1.53   	-119.93   	 63.80   	 478.13		
 -0.61   	-119.02   	 65.72   	 513.73		
  1.53   	-115.97   	 67.77   	 549.34		
  3.66   	-112.61   	 69.97   	 574.77		
  4.58   	-109.25   	 72.27   	 590.03		
  3.97   	-106.81   	 74.63   	 610.37		
  2.44   	-105.29   	 77.07   	 620.55		
  1.22   	-105.59   	 79.55   	 625.63		
  0.31   	-106.81   	 82.05   	 625.63		
  0.31   	-108.34   	 84.56   	 620.55		
  0.92   	-109.56   	 87.04   	 620.55		
  1.53   	-110.17   	 89.52   	 605.29		
  2.14   	-110.47   	 91.94   	 600.20		
  3.05   	-110.78   	 94.34   	 579.86		
  3.97   	-110.47   	 96.66   	 574.77		
  5.19   	-109.25   	 98.96   	 554.42		
  6.10   	-107.73   	101.18   	 539.16		
  5.49   	-106.51   	103.34   	 528.99		
  3.97   	-106.20   	105.45   	 508.65		
  2.14   	-106.81   	107.49   	 493.39		
  1.83   	-107.42   	109.46   	 478.13		
  2.75   	-106.81   	111.37   	 462.87		
  4.27   	-104.98   	113.22   	 447.61		
  5.19   	-102.54   	115.01   	 432.35		
  4.88   	-100.10   	116.74   	 422.18		
  4.27   	-97.35   	118.43   	 406.92		
  3.36   	-94.30   	120.06   	 391.66		
  2.75   	-91.25   	121.63   	 376.40		
  2.14   	-88.50   	123.13   	 366.22		
  0.61   	-85.75   	124.60   	 356.05		
 -0.92   	-82.40   	126.02   	 335.71		
 -3.05   	-78.13   	127.36   	 320.45		
 -4.88   	-72.94   	128.65   	 310.27		
 -6.41   	-67.14   	129.89   	 289.93		
 -8.24   	-61.95   	131.05   	 274.67		
-10.38   	-57.98   	132.15   	 259.41		
-13.12   	-54.93   	133.18   	 239.06		
-15.87   	-52.49   	134.14   	 218.72		
-17.40   	-49.44   	135.01   	 198.37		
-17.70   	-45.47   	135.81   	 178.03		
-16.78   	-40.59   	136.52   	 157.68		
-15.87   	-35.71   	137.15   	 137.33		
-14.65   	-31.74   	137.70   	 116.99		
-13.43   	-28.69   	138.17   	  91.56		
-11.60   	-26.86   	138.53   	  71.21		
 -9.46   	-24.72   	138.82   	  45.78		
 -7.32   	-22.28   	139.00   	  20.35		
 -5.80   	-19.53   	139.08(S)	  -5.09		
 -3.66   	-16.48   	139.06   	 -35.61		
  0.31   	-13.43   	138.92   	 -55.95		
  5.49   	-10.68   	138.70   	 -91.56		
 10.68   	 -8.24   	138.33   	-122.07		
 13.73   	 -6.41   	137.84   	-147.51		
 14.04   	 -5.19   	137.25   	-183.11		
 13.12   	 -4.58   	136.52   	-218.72		
 12.51   	 -4.27   	135.65   	-244.15		
 13.12   	 -4.27   	134.67   	-279.75		
 14.65   	 -4.88   	133.55   	-310.27		
 15.56   	 -6.41   	132.31   	-345.88		
 15.26   	 -9.16   	130.93   	-376.40		
 13.12   	-12.51   	129.42   	-412.00		
 10.38   	-15.87   	127.77   	-437.43		
  8.54   	-18.62   	126.02   	-467.95		
  8.24   	-19.53   	124.15   	-483.21		
  9.77   	-18.92   	122.22   	-503.56		
 11.60   	-17.09   	120.20   	-498.47		
 12.82   	-15.26   	118.21   	-493.39		
 12.82   	-14.04   	116.24   	-473.04		
 11.60   	-14.34   	114.34   	-437.43		
 10.68   	-16.17   	112.59   	-401.83		
 10.99   	-18.31   	110.99   	-361.14		
 11.90   	-20.14   	109.54   	-330.62		
 11.90   	-21.97   	108.22   	-295.01		
 10.68   	-22.58   	107.04   	-264.50		
 10.07   	-21.36   	105.98   	-254.32		
 11.60   	-18.01   	104.96   	-233.98		
 15.26   	-13.12   	104.03   	-228.89		
 19.23   	 -8.54   	103.11   	-223.80		
 20.14   	 -6.41   	102.22   	-218.72		
 17.40   	 -7.93   	101.34   	-213.63		
 13.12   	-10.38   	100.49   	-208.54		
 10.99   	-11.60   	 99.65   	-208.54		
 11.60   	-10.99   	 98.82   	-198.37		
 13.73   	 -9.16   	 98.03   	-198.37		
 15.26   	 -8.54   	 97.23   	-188.20		
 15.26   	 -9.46   	 96.48   	-193.29		
 13.73   	-11.60   	 95.71   	-188.20		
 11.60   	-13.43   	 94.95   	-193.29		
 10.68   	-14.04   	 94.18   	-188.20		
 11.29   	-13.73   	 93.43   	-188.20		
 12.82   	-13.12   	 92.68   	-188.20		
 14.34   	-12.82   	 91.92   	-183.11		
 14.34   	-12.51   	 91.19   	-178.03		
 13.43   	-11.90   	 90.48   	-172.94		
 11.90   	-10.99   	 89.79   	-172.94		
 10.99   	 -9.46   	 89.09   	-162.77		
 10.38   	 -8.24   	 88.44   	-157.68		
  9.77   	 -7.32   	 87.81   	-152.59		
  9.16   	 -7.02   	 87.20   	-147.51		
  8.54   	 -6.10   	 86.61   	-147.51		
  8.54   	 -4.58   	 86.02   	-142.42		
  8.54   	 -2.75   	 85.45   	-137.33		
  7.93   	 -1.83   	 84.90   	-132.25		
  6.41   	 -2.14   	 84.37   	-127.16		
  4.58   	 -2.44   	 83.87   	-127.16		
  3.97   	 -1.83   	 83.36   	-122.07		
  4.58   	  0.00   	 82.87   	-111.90		
  6.10   	  2.75   	 82.42   	-111.90		
  7.32   	  5.19   	 81.97   	-106.82		
  7.63   	  6.41   	 81.55   	-106.82		
  7.02   	  6.10   	 81.12   	-101.73		
  5.80   	  5.49   	 80.71   	-101.73		
  5.19   	  5.19   	 80.30   	 -96.64		
  4.88   	  5.49   	 79.92   	 -96.64		
  4.88   	  5.80   	 79.53   	 -91.56		
  4.88   	  5.49   	 79.17   	 -91.56		
  4.88   	  4.88   	 78.80   	 -91.56		
  4.88   	  4.58   	 78.43   	 -91.56		
  5.49   	  4.88   	 78.07   	 -86.47		
  5.80   	  5.80   	 77.72   	 -81.38		
  5.49   	  6.41   	 77.40   	 -86.47		
  4.58   	  6.41   	 77.05   	 -81.38		
  3.66   	  6.10   	 76.72   	 -76.30		
  3.36   	  6.10   	 76.42   	 -81.38		
  4.58   	  7.63   	 76.09   	 -76.30		
  6.41   	 10.38   	 75.79   	 -76.30		
  7.32   	 12.82   	 75.48   	 -71.21		
  6.10   	 13.12   	 75.20   	 -71.21		
  3.66   	 10.38   	 74.91   	 -71.21		
  1.22   	  6.71   	 74.63   	 -66.12		
  0.31   	  3.66   	 74.36   	 -66.12		
  1.22   	  2.44   	 74.10   	 -66.12		
  2.14   	  2.44   	 73.83   	 -61.04		
  2.14   	  1.22   	 73.59   	 -61.04		
  0.61   	 -2.14   	 73.35   	 -61.04		
 -1.22   	 -6.41   	 73.10   	 -55.95		
 -1.83   	 -8.54   	 72.88   	 -61.04		
 -0.92   	 -7.32   	 72.63   	 -55.95		
  1.22   	 -2.75   	 72.41   	 -55.95		
  3.97   	  2.75   	 72.19   	 -55.95		
  5.49   	  6.71   	 71.96   	 -50.86		
  4.88   	  8.85   	 71.76   	 -50.86		
  3.05   	 10.07   	 71.56   	 -50.86		
  1.53   	 11.90   	 71.35   	 -50.86		
  2.14   	 15.87   	 71.15   	 -50.86		
  5.80   	 23.19   	 70.95   	 -45.78		
 11.90   	 33.26   	 70.76   	 -45.78		
 17.40   	 45.47   	 70.58   	 -45.78		
 19.23   	 57.68   	 70.40   	 -50.86		
 16.17   	 65.92   	 70.19   	 -45.78		
  8.85   	 67.75   	 70.01   	 -50.86		
  1.22   	 62.87   	 69.81   	 -45.78		
 -1.83   	 54.63   	 69.62   	 -50.86		
  2.14   	 48.83   	 69.42   	 -50.86		
 11.29   	 48.52   	 69.22   	 -45.78		
 21.36   	 54.93   	 69.03   	 -50.86		
 27.16   	 65.00   	 68.83   	 -50.86		
 28.08   	 75.07   	 68.63   	 -45.78		
 24.72   	 82.70   	 68.44   	 -50.86		
 20.45   	 86.06   	 68.24   	 -45.78		
 17.09   	 83.62   	 68.06   	 -40.69		
 14.95   	 74.46   	 67.89   	 -45.78		
 13.12   	 58.59   	 67.71   	 -40.69		
 11.60   	 38.76   	 67.55   	 -40.69		
 11.60   	 20.14   	 67.39   	 -40.69		
 13.43   	  7.63   	 67.22   	 -35.61		
 15.56   	  1.83   	 67.08   	 -30.52		
 14.95   	 -0.61   	 66.96   	 -35.61		
  8.24   	 -3.36   	 66.82   	 -30.52		
 -3.05   	 -8.24   	 66.69   	 -30.52		
-14.65   	-12.51   	 66.57   	 -30.52		
-21.06   	-13.12   	 66.45   	 -30.52		
-19.53   	 -8.85   	 66.33   	 -30.52		
-12.82   	 -2.14   	 66.21   	 -30.52		
 -7.02   	  2.75   	 66.08   	 -30.52		
 -4.88   	  4.27   	 65.96   	 -25.43		
 -6.41   	  2.44   	 65.86   	 -30.52		
 -9.77   	  0.00   	 65.74   	 -25.43		
-11.90   	 -0.92   	 65.64   	 -25.43		
-12.51   	  0.31   	 65.53   	 -25.43		
-12.21   	  2.75   	 65.43   	 -25.43		
-11.60   	  5.49   	 65.33   	 -20.35		
-11.29   	  7.32   	 65.25   	 -25.43		
-10.68   	  7.02   	 65.15   	 -20.35		
 -8.54   	  3.05   	 65.07   	 -25.43		
 -1.53   	 -6.71   	 64.96   	 -25.43		
 15.56   	-24.11   	 64.86   	 -20.35		
 49.44   	-47.61   	 64.78   	 -25.43		
107.73   	-72.63   	 64.68   	 -30.52		
193.79   	-92.16   	 64.56   	 -25.43		
302.73   	-98.88   	 64.46   	 -25.43		
421.45   	-90.33   	 64.35   	 -25.43		
531.62   	-65.00   	 64.25   	 -30.52		
614.01   	-16.78   	 64.13   	 -25.43		
643.31   	 63.48   	 64.03   	 -30.52		
589.60   	185.85   	 63.91   	 -30.52		
434.27   	357.36   	 63.78   	 -30.52		
182.50   	576.17   	 63.66   	 -35.61		
-127.26   	827.03   	 63.52   	 -30.52		
-427.55   	1080.02   	 63.40   	 -55.95		
-762.33   	1412.66(R)	 63.17   	 -30.52		
-742.19   	1392.82   	 63.05   	 -30.52		
-609.13   	1221.62   	 62.93   	 -25.43		
-407.71   	932.01   	 62.83   	 -25.43		
-199.89   	596.01   	 62.73   	 -25.43		
-44.56   	295.72   	 62.62   	 -25.43		
 25.02   	 86.67   	 62.52   	 -20.35		
 18.01   	-22.58   	 62.44   	 -25.43		
-24.11   	-60.42   	 62.34   	 -20.35		
