  I     	  II     	  PW     	  PW'		
195.31   	155.03   	  6.39   	  -5.09		
181.58   	153.81   	  6.37   	   0.00		
166.02   	149.84   	  6.37   	   0.00		
148.62   	142.52   	  6.37   	   5.09		
128.48   	131.23   	  6.39   	   5.09		
105.90   	115.97   	  6.41   	  10.17		
 82.09   	 98.57   	  6.45   	  10.17		
 59.20   	 80.87   	  6.49   	  10.17		
 38.76   	 65.00   	  6.53   	  15.26		
 21.67   	 51.57   	  6.59   	  15.26		
  6.71   	 39.37   	  6.65   	  15.26		
 -5.80   	 28.08   	  6.71   	  15.26		
-17.40   	 17.09   	  6.78   	  20.35		
-27.77   	  6.41   	  6.86   	  20.35		
-37.54   	 -3.05   	  6.94   	  25.43		
-45.78   	-10.68   	  7.04   	  25.43		
-51.57   	-16.48   	  7.14   	  25.43		
-54.32   	-21.06   	  7.24   	  35.61		
-55.54   	-24.72   	  7.39   	  30.52		
-56.46   	-28.08   	  7.51   	  35.61		
-57.68   	-29.91   	  7.65   	  35.61		
-58.90   	-30.21   	  7.79   	  40.69		
-58.59   	-28.38   	  7.96   	  35.61		
-57.07   	-25.94   	  8.10   	  40.69		
-55.24   	-24.11   	  8.26   	  40.69		
-54.93   	-23.80   	  8.42   	  35.61		
-56.46   	-25.33   	  8.57   	  35.61		
-58.29   	-26.86   	  8.71   	  40.69		
-58.90   	-27.16   	  8.87   	  30.52		
-58.29   	-25.94   	  8.99   	  35.61		
-56.76   	-23.50   	  9.14   	  25.43		
-55.54   	-21.36   	  9.24   	  20.35		
-55.54   	-20.45   	  9.32   	  20.35		
-56.15   	-21.36   	  9.40   	  10.17		
-57.37   	-23.19   	  9.44   	  15.26		
-57.98   	-24.41   	  9.50   	  20.35		
-58.29   	-24.41   	  9.58   	  25.43		
-57.37   	-22.28   	  9.68   	  30.52		
-55.24   	-18.62   	  9.81   	  45.78		
-53.10   	-15.26   	  9.99   	  50.86		
-51.88   	-12.82   	 10.19   	  55.95		
-52.80   	-12.82   	 10.42   	  55.95		
-55.85   	-14.65   	 10.64   	  61.04		
-59.51   	-18.31   	 10.89   	  61.04		
-62.56   	-21.36   	 11.13   	  55.95		
-63.48   	-22.89   	 11.35   	  50.86		
-61.95   	-21.67   	 11.56   	  45.78		
-58.29   	-17.70   	 11.74   	  40.69		
-53.71   	-12.21   	 11.90   	  35.61		
-49.44   	 -7.02   	 12.04   	  30.52		
-46.69   	 -3.66   	 12.17   	  30.52		
-46.08   	 -3.05   	 12.29   	  20.35		
-47.00   	 -3.97   	 12.37   	  20.35		
-48.52   	 -5.49   	 12.45   	  20.35		
-49.13   	 -6.71   	 12.53   	  10.17		
-49.13   	 -7.93   	 12.57   	  15.26		
-47.91   	 -8.85   	 12.63   	  10.17		
-45.78   	 -9.46   	 12.68   	  10.17		
-42.42   	 -9.77   	 12.72   	   5.09		
-39.06   	 -9.46   	 12.74   	   5.09		
-36.62   	 -9.46   	 12.76   	   5.09		
-36.93   	-10.99   	 12.78   	   5.09		
-39.06   	-13.73   	 12.80   	   0.00		
-41.20   	-16.17   	 12.80   	   5.09		
-40.28   	-17.09   	 12.82(V)	   0.00		
-37.23   	-15.87   	 12.82   	  -5.09		
-33.57   	-13.43   	 12.80   	  -5.09		
-32.04   	-11.90   	 12.78   	 -10.17		
-33.57   	-12.82   	 12.74   	 -15.26		
-37.54   	-15.87   	 12.68   	 -20.35		
-41.50   	-19.23   	 12.59   	 -30.52		
-43.95   	-22.28   	 12.47   	 -30.52		
-44.86   	-23.80   	 12.35   	 -35.61		
-44.56   	-24.72   	 12.21   	 -35.61		
-43.95   	-25.33   	 12.07   	 -40.69		
-43.64   	-25.33   	 11.90   	 -40.69		
-42.72   	-24.11   	 11.74   	 -40.69		
-41.20   	-22.28   	 11.58   	 -45.78		
-39.67   	-20.14   	 11.39   	 -40.69		
-38.76   	-19.53   	 11.23   	 -45.78		
-39.67   	-20.75   	 11.05   	 -50.86		
-41.81   	-24.11   	 10.84   	 -50.86		
-44.56   	-27.77   	 10.64   	 -50.86		
-46.39   	-30.52   	 10.44   	 -50.86		
-46.08   	-31.13   	 10.23   	 -55.95		
-44.56   	-29.30   	 10.01   	 -50.86		
-42.11   	-26.25   	  9.81   	 -50.86		
-40.59   	-23.50   	  9.60   	 -50.86		
-40.89   	-22.28   	  9.40   	 -45.78		
-42.11   	-22.58   	  9.22   	 -45.78		
-43.03   	-24.72   	  9.03   	 -45.78		
-43.33   	-27.16   	  8.85   	 -40.69		
-42.42   	-28.99   	  8.69   	 -40.69		
-42.11   	-29.60   	  8.52   	 -40.69		
-41.81   	-29.30   	  8.36   	 -40.69		
-41.50   	-28.08   	  8.20   	 -40.69		
-40.28   	-26.25   	  8.04   	 -40.69		
-38.76   	-25.02   	  7.87   	 -40.69		
-37.23   	-24.41   	  7.71   	 -40.69		
-36.62   	-23.50   	  7.55   	 -35.61		
-36.01   	-21.36   	  7.41   	 -35.61		
-34.48   	-16.48   	  7.26   	 -40.69		
-31.43   	 -9.77   	  7.10   	 -30.52		
-26.55   	 -3.36   	  6.98   	 -35.61		
-21.36   	  0.00   	  6.84   	 -30.52		
-17.40   	  0.92   	  6.71   	 -30.52		
-14.65   	  0.61   	  6.59   	 -30.52		
-12.51   	  2.14   	  6.47   	 -30.52		
 -8.54   	  7.32   	  6.35   	 -25.43		
  0.00   	 17.09   	  6.25   	 -25.43		
 12.82   	 31.74   	  6.14   	 -20.35		
 26.86   	 50.66   	  6.06   	 -20.35		
 36.93   	 70.50   	  5.98   	 -20.35		
 39.98   	 85.14   	  5.90   	 -15.26		
 36.32   	 90.03   	  5.84   	 -15.26		
 29.30   	 83.31   	  5.78   	 -15.26		
 23.50   	 71.11   	  5.72   	 -10.17		
 21.36   	 59.51   	  5.68   	 -10.17		
 20.45   	 52.49   	  5.64   	  -5.09		
 17.09   	 46.69   	  5.62   	 -10.17		
  8.24   	 36.32   	  5.57   	 -10.17		
 -7.02   	 18.92   	  5.53   	  -5.09		
-24.72   	 -1.83   	  5.51   	 -10.17		
-40.89   	-20.45   	  5.47   	  -5.09		
-52.19   	-32.65   	  5.45   	  -5.09		
-57.07   	-37.54   	  5.43   	  -5.09		
-57.07   	-38.45   	  5.41   	  -5.09		
-54.93   	-38.15   	  5.39   	   5.09		
-53.10   	-38.15   	  5.41   	   5.09		
-52.80   	-37.84   	  5.43   	  10.17		
-53.71   	-36.93   	  5.47   	  15.26		
-54.63   	-35.71   	  5.53   	  15.26		
-54.93   	-34.48   	  5.60   	  15.26		
-55.24   	-34.18   	  5.66   	  15.26		
-55.85   	-35.71   	  5.72   	  15.26		
-56.76   	-37.84   	  5.78   	  15.26		
-57.37   	-39.98   	  5.84   	  10.17		
-57.68   	-41.81   	  5.88   	  15.26		
-57.37   	-44.56   	  5.94   	  10.17		
-54.02   	-51.57   	  5.98   	  10.17		
-39.37   	-65.92   	  6.02   	  10.17		
 -3.97   	-84.23   	  6.06   	  15.26		
 56.15   	-93.38   	  6.12   	  15.26		
132.75   	-75.07   	  6.19   	  15.26		
210.88   	-10.07   	  6.25   	  20.35		
279.54   	114.14   	  6.33   	  30.52		
339.36   	301.51   	  6.45   	  25.43		
393.68   	544.43   	  6.55   	  35.61		
428.16(R)	803.53   	  6.69   	  35.61		
410.77   	998.23   	  6.84   	  35.61		
312.50   	1042.79   	  6.98   	  40.69		
141.60   	900.57   	  7.14   	  35.61		
-47.30   	620.73   	  7.28   	  35.61		
-183.11   	320.43   	  7.43   	  35.61		
-224.00   	105.29   	  7.57   	  30.52		
-183.41   	  0.92   	  7.69   	  25.43		
-113.22   	-39.98   	  7.79   	  20.35		
-61.65   	-68.36   	  7.87   	  20.35		
-46.39   	-95.21   	  7.96   	  15.26		
-55.54   	-98.88   	  8.02   	  10.17		
-67.14   	-68.36   	  8.06   	  15.26		
-69.27   	-25.33   	  8.12   	  20.35		
-61.65   	 -4.58   	  8.20   	  20.35		
-51.88   	-18.31   	  8.28   	  30.52		
-45.78   	-47.61   	  8.40   	  40.69		
-45.17   	-66.83   	  8.57   	  45.78		
-47.30   	-66.83   	  8.75   	  50.86		
-49.13   	-57.98   	  8.95   	  55.95		
-48.22   	-52.49   	  9.18   	  61.04		
-44.86   	-53.41   	  9.42   	  50.86		
-40.28   	-57.07   	  9.62   	  55.95		
-36.32   	-57.98   	  9.85   	  45.78		
-34.18   	-55.54   	 10.03   	  50.86		
-33.26   	-51.57   	 10.23   	  40.69		
-33.26   	-48.83   	 10.40   	  35.61		
-33.87   	-49.13   	 10.54   	  25.43		
-34.48   	-51.27   	 10.64   	  15.26		
-34.48   	-53.10   	 10.70(A)	   0.00		
-33.57   	-52.80   	 10.70   	 -15.26		
-31.13   	-49.44   	 10.64   	 -30.52		
-27.47   	-44.86   	 10.52   	 -40.69		
-23.50   	-40.28   	 10.36   	 -50.86		
-20.75   	-37.23   	 10.15   	 -55.95		
-19.53   	-36.01   	  9.93   	 -61.04		
-18.62   	-35.40   	  9.68   	 -55.95		
-17.09   	-34.79   	  9.46   	 -50.86		
-14.65   	-33.57   	  9.26   	 -40.69		
-12.21   	-31.74   	  9.09   	 -40.69		
-10.68   	-30.21   	  8.93   	 -30.52		
 -9.77   	-28.69   	  8.81   	 -25.43		
 -8.24   	-26.25   	  8.71   	 -15.26		
 -4.58   	-22.89   	  8.65   	 -10.17		
  0.61   	-18.62   	  8.61   	   0.00		
  6.10   	-14.65   	  8.61   	   5.09		
 10.68   	-12.21   	  8.63   	  10.17		
 13.43   	-11.29   	  8.67   	  10.17		
 15.87   	-10.38   	  8.71   	   5.09		
 20.14   	 -7.02   	  8.73   	 -10.17		
 27.16   	 -1.53   	  8.69   	 -20.35		
 35.71   	  4.88   	  8.61   	 -35.61		
 43.33   	  9.46   	  8.46   	 -50.86		
 48.83   	 11.90   	  8.26   	 -50.86		
 53.41   	 12.82   	  8.06   	 -50.86		
 59.20   	 15.26   	  7.85   	 -40.69		
 68.36   	 21.06   	  7.69   	 -30.52		
 79.65   	 28.99   	  7.57   	 -20.35		
 91.86   	 37.54   	  7.49   	 -10.17		
103.76   	 45.78   	  7.45   	  -5.09		
115.36   	 53.71   	  7.43   	  -5.09		
126.95   	 61.65   	  7.41   	  -5.09		
138.55   	 70.50   	  7.39   	  -5.09		
149.84   	 79.35   	  7.37   	  -5.09		
160.52   	 87.28   	  7.34   	 -15.26		
169.98   	 94.91   	  7.28   	  -5.09		
178.83   	102.84   	  7.26   	  -5.09		
187.07   	111.39   	  7.24   	  -5.09		
194.40   	121.15   	  7.22   	   5.09		
200.81   	131.23   	  7.24   	  10.17		
205.69   	140.08   	  7.28   	  10.17		
208.74   	147.71   	  7.32   	  15.26		
209.05   	153.81   	  7.39   	  15.26		
205.69   	158.39   	  7.45   	  15.26		
198.06   	161.13   	  7.51   	  10.17		
186.46   	162.35   	  7.55   	  15.26		
172.42   	161.13   	  7.61   	  15.26		
157.78   	157.47   	  7.67   	  15.26		
141.60   	149.54   	  7.73   	  20.35		
122.38   	136.72   	  7.81   	  25.43		
100.40   	119.93   	  7.91   	  30.52		
 76.90   	101.32   	  8.04   	  30.52		
 54.63   	 83.31   	  8.16   	  30.52		
 35.40   	 67.14   	  8.28   	  35.61		
 18.31   	 52.49   	  8.42   	  35.61		
  2.75   	 38.45   	  8.57   	  35.61		
-11.29   	 25.33   	  8.71   	  35.61		
-22.58   	 13.73   	  8.85   	  35.61		
-31.13   	  3.97   	  8.99   	  40.69		
-36.62   	 -3.66   	  9.16   	  40.69		
-40.89   	-10.38   	  9.32   	  40.69		
-45.47   	-16.78   	  9.48   	  45.78		
-50.05   	-23.80   	  9.66   	  45.78		
-54.63   	-29.91   	  9.85   	  45.78		
-57.68   	-34.48   	 10.03   	  45.78		
-58.90   	-36.93   	 10.21   	  50.86		
-58.59   	-36.62   	 10.42   	  50.86		
-57.98   	-35.71   	 10.62   	  50.86		
-57.98   	-34.79   	 10.82   	  55.95		
-58.29   	-35.10   	 11.05   	  61.04		
-59.20   	-36.01   	 11.29   	  55.95		
-59.81   	-36.62   	 11.52   	  61.04		
-60.12   	-36.62   	 11.76   	  61.04		
-60.42   	-36.01   	 12.00   	  55.95		
-60.73   	-35.71   	 12.23   	  50.86		
-61.04   	-35.71   	 12.43   	  50.86		
-61.65   	-35.71   	 12.63   	  40.69		
-62.26   	-34.79   	 12.80   	  35.61		
-63.48   	-33.57   	 12.94   	  35.61		
-64.09   	-31.13   	 13.08   	  25.43		
-63.17   	-28.08   	 13.18   	  30.52		
-61.04   	-24.72   	 13.31   	  25.43		
-58.59   	-21.67   	 13.41   	  30.52		
-57.37   	-18.92   	 13.53   	  35.61		
-57.68   	-17.40   	 13.67   	  40.69		
-58.59   	-17.09   	 13.84   	  55.95		
-59.20   	-17.70   	 14.06   	  66.12		
-58.59   	-18.31   	 14.32   	  76.30		
-56.46   	-17.70   	 14.63   	  81.38		
-53.41   	-15.56   	 14.95   	  86.47		
-50.35   	-12.51   	 15.30   	  91.56		
-47.61   	 -9.16   	 15.67   	  86.47		
-46.08   	 -7.63   	 16.01   	  81.38		
-45.78   	 -7.32   	 16.34   	  71.21		
-45.47   	 -7.93   	 16.62   	  66.12		
-44.25   	 -7.93   	 16.89   	  55.95		
-41.50   	 -6.71   	 17.11   	  50.86		
-39.06   	 -5.49   	 17.31   	  40.69		
-38.15   	 -6.10   	 17.48   	  30.52		
-39.06   	 -7.93   	 17.60   	  30.52		
-39.98   	-10.38   	 17.72   	  20.35		
-39.37   	-11.60   	 17.80   	  15.26		
-37.23   	-10.68   	 17.86   	  10.17		
-34.18   	 -8.54   	 17.90   	   5.09		
-31.74   	 -6.71   	 17.92   	   0.00		
-31.13   	 -7.02   	 17.92(V)	   0.00		
-32.35   	 -9.46   	 17.92   	  -5.09		
-34.79   	-13.73   	 17.90   	  -5.09		
-37.54   	-18.01   	 17.88   	 -10.17		
-39.06   	-21.36   	 17.84   	 -10.17		
-39.98   	-23.19   	 17.80   	 -10.17		
-39.98   	-23.50   	 17.76   	 -20.35		
-39.98   	-23.50   	 17.68   	 -20.35		
-39.98   	-23.19   	 17.60   	 -20.35		
-39.67   	-22.89   	 17.52   	 -30.52		
-38.76   	-22.89   	 17.40   	 -30.52		
-37.54   	-22.89   	 17.27   	 -35.61		
-36.62   	-23.50   	 17.13   	 -45.78		
-36.62   	-24.72   	 16.95   	 -45.78		
-37.84   	-26.55   	 16.76   	 -55.95		
-39.06   	-28.38   	 16.54   	 -55.95		
-40.28   	-30.21   	 16.32   	 -55.95		
-40.59   	-31.74   	 16.09   	 -55.95		
-41.50   	-33.26   	 15.87   	 -61.04		
-43.03   	-35.71   	 15.63   	 -55.95		
-45.47   	-37.84   	 15.40   	 -55.95		
-47.30   	-39.37   	 15.18   	 -55.95		
-47.00   	-39.67   	 14.95   	 -50.86		
-44.56   	-39.06   	 14.75   	 -50.86		
-42.11   	-39.06   	 14.55   	 -45.78		
-41.20   	-40.59   	 14.36   	 -45.78		
-41.50   	-43.03   	 14.18   	 -45.78		
-41.81   	-45.47   	 14.00   	 -45.78		
-41.81   	-47.00   	 13.81   	 -45.78		
-41.20   	-47.91   	 13.63   	 -40.69		
-41.20   	-48.83   	 13.47   	 -40.69		
-42.11   	-50.35   	 13.31   	 -45.78		
-43.03   	-51.27   	 13.12   	 -40.69		
-42.72   	-50.66   	 12.96   	 -40.69		
-40.89   	-49.13   	 12.80   	 -40.69		
-38.45   	-47.61   	 12.63   	 -40.69		
-37.23   	-47.61   	 12.47   	 -40.69		
-37.54   	-49.44   	 12.31   	 -40.69		
-38.76   	-51.88   	 12.15   	 -35.61		
-39.37   	-53.10   	 12.00   	 -35.61		
-39.37   	-52.19   	 11.86   	 -30.52		
-38.45   	-50.05   	 11.74   	 -35.61		
-37.23   	-47.61   	 11.60   	 -30.52		
-36.32   	-45.47   	 11.48   	 -30.52		
-35.40   	-43.95   	 11.35   	 -25.43		
-33.57   	-41.81   	 11.25   	 -25.43		
-30.82   	-38.45   	 11.15   	 -25.43		
-26.55   	-32.65   	 11.05   	 -20.35		
-21.36   	-25.63   	 10.97   	 -15.26		
-16.17   	-19.53   	 10.91   	 -15.26		
-12.82   	-17.09   	 10.84   	 -10.17		
-11.90   	-18.01   	 10.80   	 -10.17		
-12.82   	-20.45   	 10.76   	  -5.09		
-12.21   	-20.75   	 10.74   	 -10.17		
 -7.32   	-16.48   	 10.70   	  -5.09		
  3.05   	 -6.10   	 10.68   	  -5.09		
 17.09   	 10.68   	 10.66   	   0.00		
 29.60   	 30.82   	 10.66   	  -5.09		
 36.62   	 50.05   	 10.64   	  -5.09		
 37.23   	 62.87   	 10.62   	   0.00		
 34.18   	 64.70   	 10.62   	  -5.09		
 31.43   	 57.37   	 10.60   	  -5.09		
 30.21   	 45.47   	 10.58   	   0.00		
 29.30   	 34.48   	 10.58   	  -5.09		
 25.33   	 25.33   	 10.56   	  -5.09		
 15.87   	 15.56   	 10.54   	 -10.17		
  0.92   	  2.14   	 10.50   	  -5.09		
