  I     	  II     	  PW     	  PW'		
 42.11   	 65.92   	 21.02   	  76.30		
 33.26   	 43.95   	 21.32   	  76.30		
 25.94   	 29.60   	 21.63   	  86.47		
 19.84   	 19.53   	 21.97   	  86.47		
 14.95   	 10.07   	 22.32   	  91.56		
 10.68   	 -0.92   	 22.69   	  96.64		
  6.41   	-14.04   	 23.07   	 101.73		
  2.44   	-27.77   	 23.48   	 106.82		
 -1.83   	-39.98   	 23.91   	 111.90		
 -5.19   	-49.74   	 24.35   	 111.90		
 -7.63   	-55.54   	 24.80   	 116.99		
 -9.46   	-57.37   	 25.27   	 116.99		
-10.99   	-56.15   	 25.74   	 111.90		
-12.82   	-53.71   	 26.19   	 111.90		
-14.95   	-52.19   	 26.63   	 101.73		
-18.01   	-52.80   	 27.04   	  91.56		
-20.75   	-55.85   	 27.41   	  81.38		
-23.19   	-59.81   	 27.73   	  61.04		
-24.72   	-64.09   	 27.98   	  45.78		
-25.63   	-67.75   	 28.16   	  45.78		
-26.25   	-71.72   	 28.34   	  40.69		
-26.86   	-75.99   	 28.50   	  55.95		
-27.47   	-79.65   	 28.73   	  76.30		
-27.77   	-81.79   	 29.03   	 101.73		
-27.77   	-81.79   	 29.44   	 116.99		
-27.77   	-80.87   	 29.91   	 122.07		
-27.77   	-79.96   	 30.40   	 132.25		
-27.77   	-80.57   	 30.93   	 116.99		
-27.77   	-81.79   	 31.39   	  96.64		
-27.47   	-81.79   	 31.78   	  76.30		
-27.77   	-79.35   	 32.09   	  50.86		
-28.69   	-74.46   	 32.29   	  35.61		
-29.60   	-68.05   	 32.43   	  20.35		
-29.91   	-61.65   	 32.51   	  15.26		
-29.30   	-56.46   	 32.57   	  15.26		
-27.77   	-53.10   	 32.63   	  20.35		
-25.94   	-52.19   	 32.72   	  25.43		
-24.41   	-54.02   	 32.82   	  40.69		
-24.41   	-58.29   	 32.98   	  45.78		
-25.02   	-62.87   	 33.16   	  50.86		
-25.94   	-67.75   	 33.37   	  50.86		
-26.25   	-72.02   	 33.57   	  45.78		
-26.25   	-76.29   	 33.75   	  30.52		
-26.25   	-80.57   	 33.88   	  15.26		
-26.25   	-83.62   	 33.94(V)	   0.00		
-26.55   	-84.23   	 33.94   	 -15.26		
-26.86   	-81.79   	 33.88   	 -30.52		
-27.16   	-76.90   	 33.75   	 -40.69		
-26.25   	-71.72   	 33.59   	 -40.69		
-25.33   	-68.66   	 33.43   	 -35.61		
-24.41   	-68.36   	 33.29   	 -40.69		
-23.80   	-69.58   	 33.12   	 -25.43		
-23.19   	-69.27   	 33.02   	 -25.43		
-22.58   	-66.53   	 32.92   	 -15.26		
-21.36   	-62.26   	 32.86   	 -10.17		
-20.75   	-60.12   	 32.82   	 -10.17		
-21.36   	-61.95   	 32.78   	 -10.17		
-23.80   	-68.36   	 32.74   	 -15.26		
-27.16   	-76.90   	 32.68   	 -15.26		
-30.21   	-84.84   	 32.61   	 -20.35		
-32.04   	-89.72   	 32.53   	 -20.35		
-32.35   	-91.55   	 32.45   	 -25.43		
-32.35   	-90.94   	 32.35   	 -30.52		
-32.04   	-89.42   	 32.23   	 -30.52		
-32.04   	-87.89   	 32.11   	 -30.52		
-32.35   	-87.28   	 31.98   	 -30.52		
-32.04   	-86.98   	 31.86   	 -35.61		
-32.04   	-87.28   	 31.72   	 -30.52		
-32.35   	-87.89   	 31.60   	 -35.61		
-33.26   	-88.50   	 31.45   	 -30.52		
-34.48   	-89.42   	 31.33   	 -35.61		
-35.40   	-89.72   	 31.19   	 -30.52		
-35.10   	-89.42   	 31.07   	 -25.43		
-33.57   	-87.59   	 30.97   	 -25.43		
-31.74   	-84.84   	 30.86   	 -20.35		
-30.21   	-82.09   	 30.78   	 -15.26		
-29.91   	-80.57   	 30.72   	 -20.35		
-30.21   	-81.79   	 30.64   	 -15.26		
-30.52   	-84.53   	 30.58   	 -15.26		
-30.82   	-87.89   	 30.52   	 -15.26		
-30.21   	-90.03   	 30.46   	 -15.26		
-29.60   	-90.33   	 30.40   	 -15.26		
-29.60   	-89.11   	 30.34   	 -15.26		
-29.60   	-87.59   	 30.27   	 -10.17		
-30.21   	-86.67   	 30.23   	 -10.17		
-30.21   	-86.98   	 30.19   	 -10.17		
-29.91   	-87.89   	 30.15   	 -15.26		
-28.69   	-89.72   	 30.09   	 -10.17		
-27.16   	-91.86   	 30.05   	 -15.26		
-26.25   	-93.69   	 29.99   	 -20.35		
-25.94   	-94.30   	 29.91   	 -15.26		
-26.25   	-92.77   	 29.85   	 -20.35		
-26.55   	-90.03   	 29.77   	 -20.35		
-26.25   	-86.98   	 29.68   	 -15.26		
-25.33   	-84.84   	 29.62   	 -15.26		
-24.72   	-84.23   	 29.56   	 -15.26		
-25.33   	-83.62   	 29.50   	 -15.26		
-27.47   	-81.79   	 29.44   	 -15.26		
-30.21   	-79.96   	 29.38   	 -15.26		
-32.65   	-79.65   	 29.32   	 -15.26		
-33.87   	-81.79   	 29.26   	 -20.35		
-34.18   	-85.14   	 29.18   	 -20.35		
-33.57   	-86.67   	 29.09   	 -20.35		
-33.26   	-83.92   	 29.01   	 -25.43		
-33.26   	-79.35   	 28.91   	 -20.35		
-33.26   	-75.68   	 28.83   	 -20.35		
-33.26   	-76.29   	 28.75   	 -20.35		
-33.26   	-80.57   	 28.67   	 -20.35		
-33.57   	-85.14   	 28.59   	 -15.26		
-33.87   	-87.89   	 28.52   	 -15.26		
-34.79   	-87.89   	 28.46   	 -15.26		
-35.40   	-86.36   	 28.40   	 -10.17		
-35.71   	-83.62   	 28.36   	  -5.09		
-35.71   	-80.57   	 28.34   	 -10.17		
-35.71   	-77.21   	 28.30   	 -10.17		
-35.40   	-74.77   	 28.26   	 -10.17		
-34.79   	-75.07   	 28.22   	 -15.26		
-34.18   	-79.65   	 28.16   	 -10.17		
-33.57   	-86.98   	 28.12   	 -10.17		
-33.26   	-93.69   	 28.08   	 -15.26		
-33.26   	-96.13   	 28.02   	 -15.26		
-32.65   	-93.08   	 27.96   	 -10.17		
-31.43   	-86.98   	 27.91   	 -15.26		
-29.60   	-81.79   	 27.85   	 -10.17		
-28.08   	-79.65   	 27.81   	 -10.17		
-27.16   	-80.26   	 27.77   	 -15.26		
-26.86   	-80.26   	 27.71   	 -10.17		
-27.16   	-78.43   	 27.67   	 -15.26		
-27.77   	-75.99   	 27.61   	 -10.17		
-28.99   	-75.07   	 27.57   	 -10.17		
-30.52   	-75.99   	 27.53   	 -10.17		
-32.04   	-76.60   	 27.49   	 -15.26		
-32.04   	-74.16   	 27.43   	 -10.17		
-30.82   	-68.66   	 27.39   	 -10.17		
-28.38   	-63.48   	 27.34   	 -10.17		
-26.55   	-61.95   	 27.30   	 -10.17		
-25.94   	-64.39   	 27.26   	 -10.17		
-26.86   	-68.05   	 27.22   	 -10.17		
-28.69   	-69.27   	 27.18   	  -5.09		
-30.82   	-68.66   	 27.16   	 -10.17		
-32.65   	-68.36   	 27.12   	 -10.17		
-32.96   	-70.19   	 27.08   	 -10.17		
-32.04   	-73.85   	 27.04   	 -10.17		
-30.52   	-76.90   	 27.00   	 -10.17		
-28.69   	-77.82   	 26.96   	 -10.17		
-27.16   	-76.29   	 26.92   	 -10.17		
-26.55   	-73.55   	 26.88   	  -5.09		
-26.86   	-69.89   	 26.86   	 -10.17		
-27.47   	-65.31   	 26.82   	 -10.17		
-28.38   	-61.34   	 26.78   	  -5.09		
-28.99   	-58.59   	 26.75   	 -10.17		
-28.99   	-57.37   	 26.71   	  -5.09		
-28.38   	-56.46   	 26.69   	 -10.17		
-27.16   	-54.63   	 26.65   	  -5.09		
-26.25   	-52.49   	 26.63   	 -10.17		
-26.25   	-51.88   	 26.59   	  -5.09		
-26.86   	-56.46   	 26.57   	  -5.09		
-26.86   	-64.39   	 26.55   	  -5.09		
-26.55   	-70.80   	 26.53   	   0.00		
-25.63   	-71.11   	 26.53   	  -5.09		
-25.33   	-64.39   	 26.51   	  -5.09		
-25.94   	-54.32   	 26.49   	   0.00		
-25.63   	-45.17   	 26.49   	  -5.09		
-22.89   	-33.57   	 26.47   	   0.00		
-16.78   	 -7.93   	 26.47   	   0.00		
 -9.77   	 47.61   	 26.47   	  -5.09		
 -5.80   	147.40   	 26.45   	   0.00		
 -5.80   	301.82   	 26.45   	   0.00		
 -4.58   	509.95   	 26.45   	  -5.09		
  6.71   	749.21   	 26.43   	   0.00		
 31.74   	967.71   	 26.43   	   0.00		
 63.78   	1099.85   	 26.43   	  -5.09		
 86.67   	1100.46(R)	 26.41   	   0.00		
 83.92   	973.82   	 26.41   	  -5.09		
 50.96   	773.93   	 26.39   	  -5.09		
 -1.53   	571.90   	 26.37   	  -5.09		
-56.15   	412.29   	 26.35   	 -10.17		
-100.10   	299.38   	 26.31   	 -15.26		
-127.56   	216.06   	 26.25   	 -25.43		
-138.55   	148.01   	 26.14   	 -30.52		
-133.67   	 89.11   	 26.02   	 -40.69		
-113.83   	 37.84   	 25.86   	 -50.86		
-83.92   	 -9.77   	 25.66   	 -50.86		
-53.10   	-54.63   	 25.45   	 -45.78		
-31.74   	-91.86   	 25.27   	 -35.61		
-22.28   	-112.92   	 25.13   	  -5.09		
-21.67   	-117.49   	 25.11   	  30.52		
-22.89   	-115.05   	 25.23   	  71.21		
-22.28   	-115.05   	 25.51   	 116.99		
-19.84   	-121.15   	 25.98   	 152.59		
-18.62   	-128.78   	 26.59   	 172.94		
-19.53   	-133.06   	 27.28   	 178.03		
-20.75   	-134.28   	 28.00   	 142.42		
-21.06   	-134.89   	 28.57   	  96.64		
-19.23   	-135.50   	 28.95   	  35.61		
-15.87   	-133.67   	 29.09   	 -30.52		
-12.51   	-129.09   	 28.97   	 -91.56		
-10.38   	-125.12   	 28.61   	-122.07		
 -9.77   	-126.65   	 28.12   	-127.16		
 -9.77   	-137.02   	 27.61   	-116.99		
 -9.77   	-152.59   	 27.14   	 -76.30		
 -9.16   	-164.18   	 26.84   	 -30.52		
 -8.24   	-163.27   	 26.71   	  15.26		
 -7.63   	-148.32   	 26.78   	  55.95		
 -7.63   	-126.04   	 27.00   	  81.38		
 -8.24   	-109.56   	 27.32   	  91.56		
 -8.24   	-108.95   	 27.69   	  81.38		
 -7.93   	-121.46   	 28.02   	  66.12		
 -6.71   	-135.19   	 28.28   	  45.78		
 -4.58   	-137.33   	 28.46   	  30.52		
 -1.53   	-126.34   	 28.59   	  20.35		
  1.53   	-110.47   	 28.67   	  15.26		
  4.27   	-101.32   	 28.73   	  25.43		
  6.41   	-102.84   	 28.83   	  25.43		
  7.63   	-108.34   	 28.93   	  35.61		
  9.16   	-108.03   	 29.07   	  45.78		
 11.29   	-97.66   	 29.26   	  40.69		
 14.34   	-81.18   	 29.42   	  40.69		
 17.40   	-66.53   	 29.58   	  30.52		
 19.23   	-58.90   	 29.70   	  15.26		
 18.92   	-58.90   	 29.77   	   5.09		
 17.70   	-61.34   	 29.79   	 -10.17		
 17.09   	-61.65   	 29.75   	 -15.26		
 18.31   	-57.68   	 29.68   	 -15.26		
 20.75   	-50.66   	 29.62   	 -15.26		
 23.50   	-43.03   	 29.56   	 -15.26		
 25.63   	-35.71   	 29.50   	  -5.09		
 27.16   	-26.86   	 29.48   	   5.09		
 29.30   	-14.34   	 29.50   	  10.17		
 32.96   	  0.61   	 29.54   	  10.17		
 37.54   	 14.95   	 29.58   	  15.26		
 42.11   	 25.94   	 29.64   	  20.35		
 46.69   	 34.48   	 29.73   	  20.35		
 50.96   	 46.69   	 29.81   	  20.35		
 55.24   	 68.36   	 29.89   	  20.35		
 60.12   	 99.49   	 29.97   	  25.43		
 64.39   	134.28   	 30.07   	  25.43		
 67.75   	164.49   	 30.17   	  25.43		
 69.58   	184.63   	 30.27   	  25.43		
 70.50   	194.09   	 30.38   	  25.43		
 71.72   	195.62   	 30.48   	  20.35		
 73.55   	194.70   	 30.56   	  20.35		
 74.77   	193.79   	 30.64   	  15.26		
 75.07   	193.18   	 30.70   	  15.26		
 73.24   	188.60   	 30.76   	  15.26		
 68.97   	177.31   	 30.82   	  10.17		
 63.48   	159.91   	 30.86   	  10.17		
 57.68   	142.52   	 30.91   	  15.26		
 52.19   	130.92   	 30.97   	  15.26		
 48.22   	126.04   	 31.03   	  15.26		
 44.25   	122.07   	 31.09   	  15.26		
 40.28   	111.08   	 31.15   	  15.26		
 35.40   	 90.33   	 31.21   	  10.17		
 29.91   	 64.39   	 31.25   	  10.17		
 24.41   	 40.89   	 31.29   	   5.09		
 19.84   	 24.11   	 31.31(A)	   0.00		
 15.87   	 11.90   	 31.31   	  -5.09		
 12.21   	  0.61   	 31.29   	  -5.09		
  8.24   	-11.29   	 31.27   	 -10.17		
  4.27   	-21.36   	 31.23   	 -15.26		
  0.92   	-27.16   	 31.17   	 -15.26		
 -1.53   	-29.91   	 31.11   	 -15.26		
 -3.05   	-32.65   	 31.05   	 -25.43		
 -3.97   	-39.98   	 30.95   	 -25.43		
 -4.88   	-51.57   	 30.84   	 -30.52		
 -5.80   	-63.78   	 30.72   	 -30.52		
 -7.02   	-72.33   	 30.60   	 -40.69		
 -8.85   	-74.16   	 30.44   	 -40.69		
-10.99   	-70.19   	 30.27   	 -40.69		
-12.82   	-63.48   	 30.11   	 -30.52		
-13.43   	-57.98   	 29.99   	 -20.35		
-13.12   	-56.15   	 29.91   	   0.00		
-11.60   	-57.98   	 29.91   	  20.35		
-10.38   	-59.81   	 29.99   	  45.78		
-10.07   	-57.98   	 30.17   	  55.95		
-10.99   	-51.57   	 30.40   	  61.04		
-12.51   	-42.72   	 30.64   	  50.86		
-13.12   	-37.54   	 30.84   	  45.78		
-12.51   	-39.98   	 31.03   	  20.35		
-10.68   	-48.83   	 31.11   	   5.09		
 -8.54   	-58.59   	 31.13   	 -15.26		
 -7.02   	-63.17   	 31.07   	 -25.43		
 -5.80   	-61.04   	 30.97   	 -30.52		
 -5.19   	-53.41   	 30.84   	 -30.52		
 -4.58   	-44.56   	 30.72   	 -35.61		
 -3.66   	-37.84   	 30.58   	 -25.43		
 -2.44   	-34.48   	 30.48   	 -30.52		
 -0.92   	-32.96   	 30.36   	 -25.43		
  0.92   	-31.74   	 30.25   	 -30.52		
  2.75   	-30.21   	 30.13   	 -30.52		
  4.27   	-28.99   	 30.01   	 -30.52		
  4.58   	-29.60   	 29.89   	 -25.43		
  3.97   	-34.79   	 29.79   	 -15.26		
  2.75   	-43.95   	 29.73   	   0.00		
  0.92   	-52.49   	 29.73   	  15.26		
 -0.92   	-54.93   	 29.79   	  40.69		
 -1.83   	-49.44   	 29.95   	  45.78		
 -2.14   	-38.76   	 30.13   	  61.04		
 -1.53   	-29.60   	 30.38   	  66.12		
 -0.31   	-27.77   	 30.64   	  66.12		
  0.00   	-35.71   	 30.91   	  50.86		
 -0.61   	-51.27   	 31.11   	  45.78		
 -1.83   	-68.36   	 31.29   	  35.61		
 -3.05   	-80.26   	 31.43   	  20.35		
 -3.97   	-82.70   	 31.52   	  20.35		
 -4.58   	-75.99   	 31.60   	  10.17		
 -5.19   	-67.75   	 31.64   	  15.26		
 -6.10   	-67.44   	 31.70   	  15.26		
 -7.02   	-80.57   	 31.76   	  20.35		
 -7.93   	-101.93   	 31.84   	  25.43		
 -8.24   	-119.63   	 31.94   	  25.43		
 -8.24   	-123.90   	 32.04   	  35.61		
 -8.24   	-112.61   	 32.19   	  30.52		
 -7.93   	-93.99   	 32.31   	  30.52		
 -8.24   	-80.26   	 32.43   	  30.52		
 -8.54   	-79.65   	 32.55   	  25.43		
 -8.54   	-90.64   	 32.66   	  25.43		
 -8.54   	-105.90   	 32.76   	  20.35		
 -8.85   	-116.58   	 32.84   	  20.35		
 -9.46   	-118.71   	 32.92   	  20.35		
-10.68   	-115.05   	 33.00   	  20.35		
-11.90   	-111.39   	 33.08   	  20.35		
-12.82   	-111.08   	 33.16   	  15.26		
-12.82   	-112.61   	 33.22   	  20.35		
-12.51   	-113.22   	 33.31   	  15.26		
-12.51   	-113.53   	 33.37   	  15.26		
-13.12   	-115.97   	 33.43   	  10.17		
-14.34   	-120.54   	 33.47   	  10.17		
-14.65   	-122.68   	 33.51   	   5.09		
-14.65   	-116.58   	 33.53   	  10.17		
-14.34   	-101.01   	 33.57   	   5.09		
-15.26   	-83.31   	 33.59   	   5.09		
-17.40   	-73.55   	 33.61   	   5.09		
-19.53   	-77.21   	 33.63   	  10.17		
-20.75   	-91.55   	 33.67   	   5.09		
-20.45   	-108.34   	 33.69   	  10.17		
-19.53   	-120.54   	 33.73   	   5.09		
-19.53   	-126.65   	 33.75   	   0.00		
-20.75   	-126.34   	 33.75   	   5.09		
-21.97   	-122.07   	 33.77   	   5.09		
-21.97   	-117.49   	 33.79   	   0.00		
-21.06   	-117.19   	 33.79   	   5.09		
-20.14   	-123.29   	 33.81   	   5.09		
-20.14   	-132.45   	 33.84   	   5.09		
-21.06   	-136.11   	 33.86   	   5.09		
-21.97   	-128.78   	 33.88   	   5.09		
-21.97   	-113.83   	 33.90(V)	  -5.09		
-21.67   	-101.32   	 33.88   	   0.00		
-21.06   	-99.79   	 33.88   	 -10.17		
-21.06   	-108.95   	 33.84   	 -10.17		
-21.36   	-119.02   	 33.79   	 -15.26		
-21.97   	-120.54   	 33.73   	 -10.17		
-22.58   	-111.69   	 33.69   	 -15.26		
-22.58   	-98.27   	 33.63   	 -15.26		
-21.36   	-88.81   	 33.57   	  -5.09		
-18.92   	-89.11   	 33.55   	 -10.17		
-16.17   	-99.79   	 33.51   	  -5.09		
-14.04   	-113.53   	 33.49   	  -5.09		
-12.51   	-121.77   	 33.47   	   0.00		
-11.60   	-119.32   	 33.47   	  -5.09		
-11.29   	-107.73   	 33.45   	  -5.09		
-10.99   	-95.21   	 33.43   	  -5.09		
-11.60   	-89.42   	 33.41   	  -5.09		
-13.12   	-93.38   	 33.39   	   0.00		
-14.95   	-101.62   	 33.39   	  -5.09		
-16.48   	-107.12   	 33.37   	  -5.09		
-16.78   	-106.51   	 33.35   	  -5.09		
-15.87   	-101.32   	 33.33   	  -5.09		
-14.95   	-96.13   	 33.31   	   0.00		
-14.34   	-94.30   	 33.31   	   0.00		
-15.56   	-96.74   	 33.31   	   0.00		
-19.23   	-103.15   	 33.31   	  -5.09		
-23.80   	-111.08   	 33.29   	   0.00		
-26.86   	-115.66   	 33.29   	  -5.09		
-25.63   	-108.64   	 33.27   	  -5.09		
-20.14   	-80.57   	 33.25   	   0.00		
-13.73   	-21.67   	 33.25   	  -5.09		
-11.60   	 77.51   	 33.22   	 -10.17		
-14.65   	227.05   	 33.18   	  -5.09		
-16.17   	429.69   	 33.16   	  -5.09		
 -6.10   	666.50   	 33.14   	  -5.09		
 20.75   	889.59   	 33.12   	  -5.09		
 57.68   	1034.24   	 33.10   	  -5.09		
 86.98   	1053.16(R)	 33.08   	  -5.09		
 90.94   	947.57   	 33.06   	 -10.17		
 62.87   	766.60   	 33.02   	  -5.09		
 12.82   	575.87   	 33.00   	  -5.09		
-42.72   	417.48   	 32.98   	 -10.17		
-89.11   	296.02   	 32.94   	 -10.17		
-119.63   	198.06   	 32.90   	 -15.26		
-131.84   	112.61   	 32.84   	 -20.35		
-127.26   	 40.28   	 32.76   	 -35.61		
-107.12   	-12.82   	 32.61   	 -35.61		
-76.60   	-49.44   	 32.47   	 -50.86		
-45.17   	-78.13   	 32.27   	 -50.86		
-22.28   	-104.06   	 32.06   	 -45.78		
-11.60   	-126.34   	 31.88   	 -45.78		
 -9.77   	-140.69   	 31.70   	 -30.52		
-10.07   	-145.57   	 31.58   	 -10.17		
 -9.46   	-144.35   	 31.54   	  15.26		
 -7.02   	-140.99   	 31.60   	  50.86		
 -5.49   	-138.24   	 31.80   	  91.56		
 -6.10   	-136.41   	 32.17   	 127.16		
 -7.93   	-135.50   	 32.68   	 147.51		
 -9.46   	-135.50   	 33.27   	 147.51		
 -9.46   	-135.19   	 33.86   	 122.07		
 -7.93   	-133.06   	 34.34   	  71.21		
 -6.10   	-128.17   	 34.63   	  10.17		
 -4.27   	-121.46   	 34.67(A)	 -66.12		
 -3.66   	-115.05   	 34.40   	-122.07		
 -3.97   	-111.39   	 33.92   	-152.59		
 -4.27   	-110.47   	 33.31   	-162.77		
 -4.88   	-109.56   	 32.66   	-137.33		
 -4.88   	-106.51   	 32.11   	 -86.47		
 -4.58   	-100.10   	 31.76   	 -20.35		
 -3.97   	-92.47   	 31.68   	  35.61		
 -3.05   	-86.98   	 31.82   	  86.47		
 -2.14   	-86.06   	 32.17   	 122.07		
 -0.61   	-91.86   	 32.66   	 122.07		
  1.22   	-102.54   	 33.14   	 116.99		
  3.05   	-114.75   	 33.61   	  81.38		
  4.27   	-122.68   	 33.94   	  50.86		
  4.88   	-123.60   	 34.14   	  10.17		
  5.49   	-117.49   	 34.18   	 -15.26		
  6.71   	-108.34   	 34.12   	 -35.61		
  8.85   	-101.32   	 33.98   	 -40.69		
 11.60   	-99.18   	 33.81   	 -35.61		
 14.65   	-100.10   	 33.67   	 -20.35		
