  I     	  II     	  LVp     	  LVp'		
-60.12   	-114.44   	  5.84   	-116.99		
-62.56   	-117.49   	  5.37   	-106.82		
-64.70   	-122.99   	  4.94   	 -91.56		
-62.56   	-131.84   	  4.58   	 -81.38		
-49.13   	-149.54   	  4.25   	 -71.21		
-16.78   	-179.14   	  3.97   	 -61.04		
 37.23   	-212.40   	  3.72   	 -50.86		
108.34   	-227.36   	  3.52   	 -45.78		
185.24   	-191.65   	  3.34   	 -30.52		
258.18   	-75.38   	  3.21   	 -25.43		
325.01   	136.11   	  3.11   	 -15.26		
387.88   	431.82   	  3.05   	 -10.17		
435.79   	769.35   	  3.01   	   0.00		
441.89(R)	1066.28   	  3.01   	  10.17		
377.50   	1224.37   	  3.05   	  15.26		
237.73   	1179.50   	  3.11   	  30.52		
 60.73   	944.52   	  3.23   	  40.69		
-88.50   	613.10   	  3.40   	  61.04		
-161.13   	308.23   	  3.64   	  81.38		
-154.11   	105.59   	  3.97   	 101.73		
-107.12   	  4.27   	  4.37   	 132.25		
-68.97   	-41.81   	  4.90   	 167.85		
-63.78   	-72.02   	  5.57   	 198.37		
-82.70   	-95.83   	  6.37   	 244.15		
-102.23   	-109.25   	  7.34   	 289.93		
-107.12   	-116.27   	  8.50   	 340.79		
-99.18   	-129.39   	  9.87   	 412.00		
-89.11   	-155.03   	 11.52   	 483.21		
-84.53   	-183.41   	 13.45   	 559.51		
-84.84   	-199.58   	 15.69   	 640.89		
-86.67   	-199.89   	 18.25   	 722.28		
-86.36   	-192.57   	 21.14   	 793.49		
-84.53   	-188.60   	 24.31   	 854.52		
-83.31   	-191.96   	 27.73   	 900.30		
-83.31   	-198.36   	 31.33   	 940.99		
-83.31   	-202.33   	 35.10   	 966.43		
-81.79   	-202.03   	 38.96   	 966.43		
-78.13   	-197.75   	 42.83   	 951.17		
-74.46   	-193.48   	 46.63   	 910.47		
-72.02   	-191.65   	 50.27   	 849.44		
-71.72   	-193.48   	 53.67   	 768.05		
-72.63   	-196.53   	 56.74   	 676.50		
-73.24   	-198.06   	 59.45   	 579.86		
-71.72   	-196.53   	 61.77   	 493.39		
-68.05   	-192.57   	 63.74   	 417.09		
-62.87   	-188.60   	 65.41   	 371.31		
-57.37   	-185.55   	 66.90   	 330.62		
-52.19   	-183.11   	 68.22   	 310.27		
-48.22   	-181.27   	 69.46   	 310.27		
-45.78   	-180.36   	 70.70   	 320.45		
-44.56   	-179.75   	 71.98   	 330.62		
-42.72   	-179.14   	 73.31   	 350.97		
-38.76   	-177.31   	 74.71   	 371.31		
-32.65   	-174.26   	 76.20   	 391.66		
-25.94   	-171.51   	 77.76   	 401.83		
-20.45   	-170.90   	 79.37   	 406.92		
-17.70   	-172.73   	 81.00   	 391.66		
-15.87   	-175.78   	 82.56   	 371.31		
-12.51   	-177.61   	 84.05   	 345.88		
 -7.02   	-177.00   	 85.43   	 305.19		
  0.92   	-174.26   	 86.65   	 269.58		
  9.46   	-170.90   	 87.73   	 228.89		
 17.40   	-168.76   	 88.65   	 198.37		
 24.11   	-168.46   	 89.44   	 167.85		
 29.60   	-170.29   	 90.11   	 142.42		
 35.10   	-172.73   	 90.68   	 122.07		
 41.20   	-175.17   	 91.17   	 101.73		
 48.83   	-177.00   	 91.58   	  81.38		
 58.29   	-177.92   	 91.90   	  61.04		
 67.75   	-178.53   	 92.15   	  55.95		
 75.99   	-179.14   	 92.37   	  35.61		
 82.70   	-180.66   	 92.51   	  25.43		
 88.20   	-182.19   	 92.61   	  10.17		
 92.77   	-183.11   	 92.65   	   0.00		
 97.66   	-183.11   	 92.65   	 -15.26		
101.93   	-181.58   	 92.59   	 -30.52		
104.68   	-180.36   	 92.47   	 -45.78		
105.90   	-179.14   	 92.29   	 -61.04		
106.51   	-178.22   	 92.04   	 -81.38		
107.42   	-175.48   	 91.72   	 -86.47		
109.25   	-169.68   	 91.37   	-106.82		
110.47   	-161.13   	 90.95   	-106.82		
109.56   	-149.84   	 90.52   	-122.07		
104.98   	-137.33   	 90.03   	-122.07		
 96.44   	-123.90   	 89.54   	-127.16		
 85.14   	-109.56   	 89.03   	-137.33		
 72.02   	-95.83   	 88.48   	-142.42		
 57.68   	-83.62   	 87.91   	-157.68		
 42.11   	-74.16   	 87.28   	-172.94		
 26.25   	-68.05   	 86.59   	-188.20		
 10.38   	-64.39   	 85.84   	-218.72		
 -5.19   	-63.48   	 84.96   	-239.06		
-20.45   	-65.31   	 84.01   	-269.58		
-34.79   	-68.66   	 82.93   	-305.19		
-47.00   	-71.41   	 81.71   	-340.79		
-55.85   	-71.72   	 80.35   	-381.48		
-61.34   	-69.58   	 78.82   	-427.26		
-65.00   	-66.53   	 77.11   	-473.04		
-68.36   	-64.70   	 75.22   	-523.90		
-72.33   	-65.00   	 73.12   	-564.60		
-76.29   	-66.53   	 70.86   	-610.37		
-78.13   	-67.44   	 68.42   	-640.89		
-77.51   	-66.22   	 65.86   	-671.41		
-74.46   	-63.17   	 63.17   	-691.76		
-71.11   	-59.51   	 60.41   	-701.93		
-69.58   	-57.07   	 57.60   	-717.19		
-70.80   	-55.85   	 54.73   	-717.19		
-72.63   	-55.54   	 51.86   	-722.28		
-73.85   	-55.85   	 48.97   	-712.10		
-73.24   	-56.76   	 46.12   	-701.93		
-71.41   	-58.29   	 43.32   	-691.76		
-70.19   	-60.73   	 40.55   	-676.50		
-69.58   	-63.48   	 37.84   	-661.24		
-69.27   	-65.92   	 35.20   	-635.81		
-68.36   	-66.83   	 32.66   	-610.37		
-66.22   	-67.14   	 30.21   	-584.94		
-64.70   	-68.05   	 27.87   	-554.42		
-64.39   	-70.80   	 25.66   	-518.82		
-65.31   	-74.46   	 23.58   	-488.30		
-65.92   	-78.43   	 21.63   	-457.78		
-64.70   	-80.26   	 19.80   	-427.26		
-62.26   	-80.26   	 18.09   	-401.83		
-59.20   	-79.96   	 16.48   	-371.31		
-57.37   	-80.26   	 14.99   	-345.88		
-56.76   	-81.48   	 13.61   	-325.53		
-57.68   	-82.70   	 12.31   	-300.10		
-59.20   	-83.31   	 11.11   	-284.84		
-60.42   	-83.62   	  9.97   	-259.41		
-61.04   	-83.92   	  8.93   	-244.15		
-60.73   	-84.23   	  7.96   	-223.80		
-59.51   	-84.53   	  7.06   	-203.46		
-58.29   	-84.23   	  6.25   	-183.11		
-57.98   	-83.31   	  5.51   	-157.68		
-59.20   	-82.09   	  4.88   	-137.33		
-60.73   	-81.18   	  4.33   	-116.99		
-62.26   	-81.48   	  3.87   	-101.73		
-63.17   	-83.31   	  3.46   	 -81.38		
-63.17   	-85.75   	  3.13   	 -66.12		
-63.17   	-87.28   	  2.87   	 -55.95		
-63.17   	-87.28   	  2.64   	 -40.69		
-63.48   	-86.36   	  2.48   	 -30.52		
-64.70   	-85.75   	  2.36   	 -15.26		
-66.83   	-86.98   	  2.30   	 -10.17		
-68.97   	-89.42   	  2.26   	   0.00		
-69.27   	-91.25   	  2.26   	  10.17		
-66.83   	-91.55   	  2.30   	  15.26		
-63.48   	-90.64   	  2.36   	  25.43		
-61.04   	-89.72   	  2.46   	  25.43		
-60.12   	-89.72   	  2.56   	  25.43		
-61.04   	-90.33   	  2.67   	  30.52		
-62.26   	-90.64   	  2.79   	  30.52		
-62.87   	-89.72   	  2.91   	  30.52		
-63.78   	-89.42   	  3.03   	  35.61		
-65.00   	-90.33   	  3.17   	  30.52		
-66.22   	-92.16   	  3.30   	  35.61		
-66.53   	-94.30   	  3.44   	  35.61		
-65.00   	-95.21   	  3.58   	  40.69		
-62.87   	-94.91   	  3.74   	  35.61		
-61.65   	-94.60   	  3.89   	  35.61		
-62.56   	-96.13   	  4.03   	  35.61		
-65.00   	-99.18   	  4.17   	  35.61		
-67.14   	-101.93   	  4.31   	  25.43		
-67.75   	-103.45   	  4.42   	  25.43		
-66.53   	-102.54   	  4.52   	  20.35		
-64.70   	-101.32   	  4.60   	  15.26		
-64.09   	-101.01   	  4.66   	  15.26		
-64.70   	-101.93   	  4.72   	  10.17		
-64.70   	-102.54   	  4.76   	   5.09		
-63.78   	-101.62   	  4.78   	   5.09		
-61.34   	-97.66   	  4.80   	   5.09		
-58.59   	-91.86   	  4.82   	   0.00		
-56.15   	-85.45   	  4.82   	   5.09		
-53.41   	-79.35   	  4.84   	   5.09		
-49.13   	-75.07   	  4.86   	   5.09		
-44.25   	-73.24   	  4.88   	   5.09		
-39.98   	-74.16   	  4.90   	  10.17		
-37.84   	-75.99   	  4.94   	   5.09		
-36.32   	-75.99   	  4.96   	  10.17		
-32.04   	-71.11   	  5.01   	  10.17		
-22.89   	-61.65   	  5.05   	  10.17		
 -9.16   	-47.61   	  5.09   	  10.17		
  5.80   	-30.82   	  5.13   	  15.26		
 15.56   	-13.43   	  5.19   	  10.17		
 18.01   	  0.61   	  5.23   	  20.35		
 14.04   	  7.63   	  5.31   	  15.26		
  8.85   	  5.49   	  5.37   	  25.43		
  6.71   	 -3.36   	  5.47   	  20.35		
  8.24   	-13.12   	  5.55   	  25.43		
  9.16   	-21.36   	  5.66   	  25.43		
  5.19   	-28.38   	  5.76   	  30.52		
 -6.41   	-38.45   	  5.88   	  30.52		
-24.11   	-54.32   	  6.00   	  35.61		
-43.03   	-74.46   	  6.14   	  35.61		
-58.29   	-93.69   	  6.29   	  35.61		
-67.75   	-107.12   	  6.43   	  40.69		
-70.19   	-112.61   	  6.59   	  40.69		Beg---------
-68.05   	-113.22   	  6.75   	  40.69		
-65.00   	-112.92   	  6.92   	  45.78		
-63.48   	-113.53   	  7.10   	  40.69		
-64.70   	-115.66   	  7.26   	  40.69		
-67.14   	-118.10   	  7.43   	  40.69		
-69.27   	-119.63   	  7.59   	  40.69		
-69.58   	-119.32   	  7.75   	  40.69		
-68.97   	-118.41   	  7.91   	  40.69		
-68.36   	-117.19   	  8.08   	  40.69		
-68.97   	-116.88   	  8.24   	  40.69		
-70.80   	-117.49   	  8.40   	  40.69		
-72.94   	-119.63   	  8.57   	  50.86		
-73.24   	-124.51   	  8.77   	  50.86		
-66.83   	-133.97   	  8.97   	  50.86		
-44.25   	-149.23   	  9.18   	  55.95		
  3.36   	-166.02   	  9.40   	  55.95		
 75.68   	-170.59   	  9.62   	  61.04		
160.52   	-143.74   	  9.87   	  50.86		
240.78   	-68.05   	 10.07   	  55.95		
307.92   	 68.36   	 10.29   	  50.86		
368.96   	268.55   	 10.50   	  50.86		
429.08   	524.60   	 10.70   	  45.78		
473.02(R)	796.81   	 10.89(E)	  50.86		
462.34   	1003.11   	 11.09   	  50.86		
364.69   	1054.99   	 11.29   	  61.04		
188.29   	913.70   	 11.54   	  71.21		
 -8.85   	627.44   	 11.82   	  91.56		
-151.98   	315.86   	 12.19   	 116.99		
-199.58   	 89.42   	 12.66   	 147.51		
-168.46   	-23.50   	 13.25   	 183.11		
-110.78   	-68.36   	 13.98   	 244.15		
-72.94   	-100.40   	 14.95   	 300.10		
-68.05   	-133.06   	 16.15   	 376.40		
-79.96   	-145.57   	 17.66   	 452.69		
-87.28   	-124.51   	 19.47   	 534.08		
-81.18   	-88.81   	 21.61   	 625.63		
-68.66   	-72.63   	 24.11   	 707.02		
-59.81   	-89.42   	 26.94   	 783.31		
-58.90   	-122.38   	 30.07   	 859.61		
-62.87   	-145.57   	 33.51   	 915.56		
-66.22   	-148.01   	 37.17   	 951.17		
-65.92   	-138.24   	 40.98   	 961.34		
-62.26   	-129.70   	 44.82   	 940.99		
-58.29   	-127.56   	 48.59   	 885.04		
-55.24   	-129.70   	 52.13   	 813.83		
-52.80   	-131.23   	 55.38   	 712.10		
-49.74   	-129.70   	 58.23   	 605.29		
-46.39   	-125.43   	 60.65   	 513.73		
-43.64   	-121.15   	 62.71   	 447.61		
-42.72   	-119.02   	 64.50   	 412.00		
-43.64   	-118.71   	 66.14   	 422.18		
-44.56   	-119.02   	 67.83   	 462.87		
-44.25   	-117.80   	 69.68   	 518.82		
-42.42   	-115.05   	 71.76   	 579.86		
-38.76   	-111.39   	 74.08   	 625.63		
-34.79   	-107.73   	 76.58   	 651.07		
-31.13   	-105.29   	 79.19   	 651.07		
-28.99   	-103.15   	 81.79   	 620.55		
-27.47   	-100.71   	 84.27   	 579.86		
-26.25   	-97.96   	 86.59   	 528.99		
-25.02   	-95.21   	 88.71   	 462.87		
-23.50   	-93.69   	 90.56   	 417.09		
-21.67   	-93.69   	 92.23   	 366.22		
-18.92   	-93.99   	 93.69   	 335.71		
-14.65   	-93.38   	 95.04   	 305.19		
 -9.16   	-90.94   	 96.26   	 279.75		
 -3.05   	-87.59   	 97.37   	 264.50		
  2.75   	-83.92   	 98.43   	 239.06		
  7.63   	-80.57   	 99.39   	 218.72		
 12.21   	-77.21   	100.26   	 193.29		
 16.78   	-73.85   	101.04   	 172.94		
 21.67   	-70.19   	101.73   	 147.51		
 27.47   	-66.83   	102.32   	 132.25		
 34.18   	-63.17   	102.85   	 116.99		
 41.81   	-58.90   	103.32   	 101.73		
 49.13   	-55.24   	103.72   	  86.47		
 55.54   	-52.19   	104.07   	  86.47		
 61.34   	-49.44   	104.41   	  76.30		
 67.75   	-45.47   	104.72   	  66.12		
 76.60   	-39.67   	104.98   	  66.12		
 87.28   	-32.35   	105.25   	  50.86		
 99.18   	-25.02   	105.45   	  40.69		
109.86   	-18.62   	105.62   	  30.52		
118.41   	-13.43   	105.74   	  20.35		
124.51   	 -8.85   	105.82   	  10.17		
129.70   	 -3.97   	105.86(S)	   0.00		
135.19   	  1.83   	105.86   	  -5.09		
140.99   	  7.93   	105.84   	  -5.09		
145.87   	 13.43   	105.82   	 -10.17		
149.23   	 18.62   	105.78   	 -10.17		
150.76   	 23.50   	105.74   	 -10.17		
151.98   	 28.69   	105.70   	 -10.17		
153.50   	 34.79   	105.66   	 -10.17		
155.33   	 41.20   	105.62   	 -15.26		
155.33   	 47.30   	105.55   	 -15.26		
153.50   	 52.49   	105.49   	 -15.26		
149.23   	 56.76   	105.43   	 -25.43		
143.13   	 60.42   	105.33   	 -30.52		
134.58   	 62.26   	105.21   	 -40.69		
122.99   	 61.04   	105.05   	 -40.69		
108.34   	 57.07   	104.88   	 -55.95		
 92.16   	 50.66   	104.66   	 -55.95		
 75.99   	 43.03   	104.43   	 -71.21		
 60.12   	 34.48   	104.15   	 -76.30		
 44.25   	 25.02   	103.84   	 -81.38		
 28.69   	 14.95   	103.52   	 -91.56		
 14.65   	  5.19   	103.15   	-101.73		
  3.66   	 -3.97   	102.75   	-122.07		
 -4.27   	-12.21   	102.26   	-132.25		
-11.29   	-19.84   	101.73   	-162.77		
-18.62   	-26.86   	101.08   	-188.20		
-26.86   	-32.96   	100.33   	-208.54		
-34.48   	-37.23   	 99.49   	-233.98		
-40.59   	-40.28   	 98.56   	-228.89		
-44.56   	-42.11   	 97.64   	-208.54		
-47.30   	-43.03   	 96.81   	-172.94		
-49.13   	-43.33   	 96.11   	-147.51		
-50.35   	-43.64   	 95.52   	-157.68		
-50.66   	-43.64   	 94.89   	-213.63		
-50.66   	-43.33   	 94.04   	-325.53		
-49.74   	-42.72   	 92.74   	-483.21		
-49.13   	-41.20   	 90.80   	-666.32		
-48.83   	-39.06   	 88.14   	-839.26		
-48.83   	-36.62   	 84.78   	-991.86		
-49.44   	-35.10   	 80.81   	-1103.76		
-49.74   	-33.87   	 76.40   	-1159.71		
-49.74   	-33.87   	 71.76   	-1164.80		
-48.83   	-33.87   	 67.10   	-1124.11		
-47.00   	-33.87   	 62.60   	-1063.07		
-45.17   	-33.57   	 58.35   	-986.77		
-43.64   	-33.87   	 54.40   	-900.30		
-42.72   	-34.18   	 50.80   	-829.09		
-42.72   	-34.79   	 47.49   	-768.05		
-43.33   	-35.71   	 44.41   	-717.19		
-43.95   	-36.93   	 41.55   	-686.67		
-44.25   	-38.76   	 38.80   	-661.24		
-43.95   	-40.89   	 36.15   	-635.81		
-42.72   	-43.33   	 33.61   	-610.37		
-40.89   	-44.86   	 31.17   	-584.94		
-37.84   	-45.17   	 28.83   	-559.51		
-35.10   	-44.56   	 26.59   	-523.90		
-32.65   	-43.95   	 24.50   	-493.39		
-31.43   	-44.25   	 22.52   	-452.69		
-31.74   	-45.17   	 20.71   	-422.18		
-32.35   	-46.08   	 19.02   	-381.48		
-32.65   	-46.69   	 17.50   	-345.88		
-32.35   	-47.00   	 16.11   	-320.45		
-30.82   	-47.00   	 14.83   	-284.84		
-28.69   	-47.30   	 13.69   	-264.50		
-27.47   	-48.22   	 12.63   	-239.06		
-27.16   	-49.74   	 11.68   	-223.80		
-27.47   	-51.27   	 10.78   	-198.37		
-28.38   	-52.80   	  9.99   	-183.11		
-29.30   	-54.32   	  9.26   	-167.85		
-30.21   	-55.85   	  8.59   	-157.68		
-30.82   	-57.68   	  7.96   	-137.33		
-31.13   	-59.51   	  7.41   	-122.07		
-30.52   	-61.04   	  6.92   	-111.90		
-30.21   	-62.56   	  6.47   	-101.73		
-30.52   	-65.31   	  6.06   	 -86.47		
-32.35   	-68.66   	  5.72   	 -76.30		
-35.40   	-72.02   	  5.41   	 -66.12		
-38.76   	-74.46   	  5.15   	 -61.04		
-40.89   	-75.38   	  4.90   	 -45.78		
-41.50   	-75.38   	  4.72   	 -40.69		
-39.98   	-75.07   	  4.56   	 -35.61		
-37.54   	-75.07   	  4.42   	 -25.43		
-35.40   	-75.68   	  4.31   	 -10.17		
-35.10   	-76.60   	  4.27   	 -10.17		
-36.32   	-77.82   	  4.23(D)	   0.00		
-38.15   	-78.43   	  4.23   	  10.17		
-39.67   	-79.35   	  4.27   	  10.17		
-39.98   	-80.87   	  4.31   	  15.26		
-39.67   	-82.40   	  4.37   	  15.26		
-39.06   	-83.62   	  4.44   	  20.35		
-38.15   	-84.23   	  4.52   	  15.26		
-37.54   	-83.62   	  4.58   	  20.35		
-37.23   	-83.31   	  4.66   	  20.35		
-38.45   	-84.53   	  4.74   	  20.35		
-40.59   	-87.59   	  4.82   	  25.43		
-43.33   	-90.94   	  4.92   	  20.35		
-45.17   	-93.38   	  5.01   	  20.35		
-44.86   	-93.99   	  5.09   	  25.43		
-43.33   	-93.69   	  5.19   	  25.43		
-41.81   	-93.69   	  5.29   	  20.35		
-41.81   	-94.60   	  5.37   	  20.35		
-43.03   	-95.83   	  5.45   	  20.35		
-44.56   	-96.44   	  5.53   	  20.35		
-45.47   	-96.74   	  5.62   	  20.35		
-45.47   	-97.05   	  5.70   	  15.26		
-44.25   	-97.66   	  5.76   	  20.35		
-43.33   	-97.96   	  5.84   	  15.26		
-43.03   	-97.96   	  5.90   	  15.26		
-43.33   	-97.66   	  5.96   	  15.26		
-43.64   	-97.96   	  6.02   	  20.35		
-43.64   	-98.57   	  6.10   	  15.26		
-42.42   	-98.88   	  6.16   	  15.26		
-39.98   	-97.35   	  6.23   	  15.26		
-37.84   	-94.60   	  6.29   	  15.26		
-36.62   	-90.64   	  6.35   	  15.26		
-35.71   	-86.36   	  6.41   	  15.26		
-33.26   	-81.18   	  6.47   	  15.26		
-27.77   	-75.38   	  6.53   	  10.17		
-19.84   	-68.97   	  6.57   	  10.17		
-12.82   	-64.39   	  6.61   	  10.17		
-10.99   	-63.17   	  6.65   	  10.17		
-13.43   	-63.48   	  6.69   	  15.26		
-14.95   	-61.95   	  6.75   	  10.17		
 -9.77   	-55.54   	  6.80   	  10.17		
  3.97   	-42.42   	  6.84   	  10.17		
 22.28   	-24.11   	  6.88   	  10.17		
 37.23   	 -4.88   	  6.92   	  10.17		
 43.33   	  9.77   	  6.96   	  10.17		
 40.89   	 15.87   	  7.00   	  15.26		
 33.87   	 11.90   	  7.06   	  10.17		
 28.99   	  1.53   	  7.10   	  15.26		
 28.08   	 -9.77   	  7.16   	  10.17		
 27.77   	-18.62   	  7.20   	  15.26		
 24.11   	-26.25   	  7.26   	  15.26		
 13.12   	-36.62   	  7.32   	  15.26		
 -4.58   	-52.19   	  7.39   	  15.26		
-24.72   	-71.41   	  7.45   	  15.26		
-42.11   	-88.81   	  7.51   	  15.26		
-53.41   	-99.79   	  7.57   	  20.35		
-57.68   	-104.06   	  7.65   	  20.35		
-57.07   	-104.68   	  7.73   	  25.43		
-54.32   	-104.98   	  7.83   	  20.35		
-53.10   	-107.73   	  7.91   	  25.43		
-54.63   	-111.69   	  8.02   	  25.43		
-57.68   	-115.36   	  8.12   	  20.35		
-60.42   	-116.27   	  8.20   	  25.43		
-60.42   	-113.83   	  8.30   	  25.43		
-57.68   	-109.25   	  8.40   	  30.52		
-54.02   	-104.37   	  8.52   	  30.52		
-51.57   	-101.93   	  8.65   	  30.52		
-52.19   	-102.54   	  8.77   	  35.61		
-55.24   	-105.90   	  8.91   	  35.61		
-57.98   	-112.61   	  9.05   	  45.78		
-54.02   	-123.90   	  9.24   	  45.78		
-31.43   	-139.47   	  9.42   	  50.86		
 18.31   	-152.89   	  9.62   	  50.86		
 94.30   	-150.45   	  9.83   	  55.95		
181.58   	-115.05   	 10.05   	  50.86		
263.06   	-31.43   	 10.25   	  50.86		
332.34   	110.47   	 10.46   	  45.78		
397.95   	313.42   	 10.64   	  45.78		
465.39   	569.15   	 10.82   	  45.78		
513.61(R)	834.96   	 11.01(E)	  45.78		
499.27   	1026.92   	 11.19   	  45.78		
389.71   	1060.18   	 11.37   	  55.95		
199.89   	904.85   	 11.60   	  61.04		
 -4.58   	618.59   	 11.84   	  81.38		
-144.35   	319.82   	 12.17   	 101.73		
-183.11   	108.95   	 12.57   	 127.16		
-145.57   	  3.36   	 13.08   	 167.85		
-88.20   	-44.25   	 13.75   	 213.63		
-57.07   	-81.48   	 14.61   	 264.50		
-60.42   	-115.36   	 15.67   	 325.53		
-78.43   	-125.43   	 16.97   	 396.74		
-88.50   	-103.45   	 18.56   	 473.04		
-83.01   	-70.80   	 20.45   	 544.25		
-68.05   	-58.29   	 22.62   	 625.63		
-54.02   	-73.85   	 25.13   	 691.76		
-47.00   	-101.01   	 27.89   	 762.97		
-47.30   	-117.80   	 30.95   	 813.83		
-50.35   	-118.41   	 34.20   	 859.61		
-52.49   	-111.39   	 37.64   	 885.04		
-51.27   	-106.20   	 41.18   	 879.96		
-49.13   	-106.20   	 44.70   	 859.61		
