  I     	  II     	  PW     	  PW'		
-43.33   	-108.64   	 12.88   	 -30.52		
-43.95   	-108.95   	 12.76   	 -25.43		
-43.33   	-109.25   	 12.66   	 -25.43		
-42.72   	-110.47   	 12.55   	 -10.17		
-42.11   	-112.30   	 12.51   	  -5.09		
-42.11   	-114.75   	 12.49   	   0.00		
-42.72   	-116.27   	 12.49   	   5.09		
-43.33   	-115.66   	 12.51   	  15.26		
-43.95   	-113.83   	 12.57   	  20.35		
-44.86   	-111.69   	 12.66   	  25.43		
-46.08   	-110.47   	 12.76   	  25.43		
-46.39   	-110.78   	 12.86   	  30.52		
-45.47   	-112.00   	 12.98   	  25.43		
-43.03   	-113.22   	 13.08   	  30.52		
-40.59   	-114.44   	 13.20   	  25.43		
-39.06   	-116.27   	 13.31   	  25.43		
-39.67   	-117.49   	 13.41   	  25.43		
-42.11   	-118.10   	 13.51   	  20.35		
-43.95   	-117.80   	 13.59   	  15.26		
-44.56   	-117.19   	 13.65   	  15.26		
-43.64   	-116.27   	 13.71   	  10.17		
-42.42   	-115.97   	 13.75   	  10.17		
-41.50   	-116.27   	 13.79   	   5.09		
-41.81   	-116.58   	 13.81   	   5.09		
-42.72   	-116.27   	 13.84   	   0.00		
-42.42   	-114.44   	 13.84   	  -5.09		
-39.98   	-110.17   	 13.81   	   0.00		
-34.48   	-102.23   	 13.81   	  -5.09		
-26.25   	-90.03   	 13.79   	  -5.09		
-17.09   	-74.77   	 13.77   	 -10.17		
 -7.93   	-57.68   	 13.73   	  -5.09		
 -0.61   	-40.28   	 13.71   	 -10.17		
  4.88   	-24.41   	 13.67   	  -5.09		
  8.54   	-11.60   	 13.65   	  -5.09		
 10.68   	 -0.92   	 13.63   	  -5.09		
 11.90   	  8.54   	 13.61   	  -5.09		
 11.60   	 17.40   	 13.59   	  -5.09		
  8.24   	 23.50   	 13.57   	   0.00		
  0.61   	 21.36   	 13.57   	  -5.09		
-11.29   	  7.32   	 13.55   	  -5.09		
-25.33   	-15.26   	 13.53   	  -5.09		
-35.71   	-36.62   	 13.51   	   0.00		
-36.93   	-42.42   	 13.51   	  -5.09		
-27.47   	-25.02   	 13.49   	  -5.09		
-10.99   	  9.46   	 13.47   	  -5.09		
  4.88   	 44.25   	 13.45   	 -10.17		
 13.73   	 61.65   	 13.41   	  -5.09		
 13.43   	 54.63   	 13.39   	 -10.17		
  8.24   	 30.21   	 13.35   	 -10.17		
  3.36   	  2.44   	 13.31   	 -10.17		
  1.83   	-20.14   	 13.27   	 -10.17		
  2.75   	-38.15   	 13.22   	 -10.17		
  3.36   	-57.68   	 13.18   	 -10.17		
 -0.31   	-82.09   	 13.14   	  -5.09		
 -9.46   	-107.42   	 13.12   	 -10.17		
-22.58   	-128.17   	 13.08   	 -10.17		
-36.93   	-141.60   	 13.04   	 -15.26		
-48.52   	-150.15   	 12.98   	 -10.17		
-54.32   	-158.39   	 12.94   	 -20.35		
-54.63   	-167.24   	 12.86   	 -20.35		
-51.88   	-174.26   	 12.78   	 -30.52		
-49.13   	-176.70   	 12.66   	 -30.52		
-48.22   	-174.26   	 12.53   	 -30.52		
-49.13   	-169.68   	 12.41   	 -30.52		
-50.35   	-165.10   	 12.29   	 -25.43		
-50.96   	-162.66   	 12.19   	 -20.35		
-50.96   	-161.74   	 12.11   	 -10.17		
-51.27   	-162.05   	 12.07   	   5.09		
-51.88   	-162.35   	 12.09   	  15.26		
-53.10   	-164.79   	 12.15   	  20.35		
-54.93   	-174.87   	 12.23   	  30.52		
-58.59   	-200.50   	 12.35   	  35.61		
-63.17   	-244.45   	 12.49   	  35.61		
-65.61   	-296.63   	 12.63   	  35.61		
-62.56   	-331.73   	 12.78   	  25.43		
-50.35   	-313.42   	 12.88   	  20.35		
-27.47   	-208.74   	 12.96   	  15.26		
  7.02   	 -5.19   	 13.02   	  10.17		
 54.93   	276.49   	 13.06   	   0.00		
118.41   	580.44   	 13.06   	  -5.09		
266.42   	924.99(R)	 13.04   	   0.00		
305.18   	854.49   	 13.04   	   0.00		
285.34   	646.97   	 13.04   	   5.09		
201.11   	397.34   	 13.06   	  15.26		
 76.60   	205.69   	 13.12   	  15.26		
-47.61   	114.14   	 13.18   	  20.35		
-133.67   	 86.98   	 13.27   	  30.52		
-170.29   	 46.69   	 13.39   	  30.52		
-171.51   	-56.46   	 13.51   	  40.69		
-160.83   	-205.08   	 13.67   	  35.61		
-153.50   	-330.51   	 13.81   	  40.69		
-149.23   	-370.48   	 13.98   	  40.69		
-138.55   	-317.38   	 14.14   	  40.69		
-113.53   	-216.67   	 14.30   	  35.61		
-77.51   	-126.65   	 14.45   	  30.52		
-41.81   	-79.65   	 14.57   	  35.61		
-18.31   	-73.85   	 14.71   	  35.61		
-11.90   	-88.81   	 14.85   	  35.61		
-17.09   	-103.45   	 14.99   	  40.69		
-24.11   	-108.64   	 15.16   	  35.61		
-25.33   	-104.68   	 15.30   	  30.52		
-20.45   	-97.96   	 15.42   	  25.43		
-13.73   	-92.77   	 15.52   	   5.09		
 -9.46   	-91.55   	 15.54(A)	 -15.26		
 -8.54   	-92.47   	 15.48   	 -40.69		
 -8.85   	-91.86   	 15.32   	 -55.95		
 -7.63   	-88.81   	 15.10   	 -81.38		
 -4.58   	-84.84   	 14.77   	 -86.47		
 -1.53   	-81.48   	 14.43   	 -91.56		
  0.92   	-79.04   	 14.06   	 -81.38		
  2.14   	-75.99   	 13.73   	 -71.21		
  2.75   	-71.72   	 13.45   	 -50.86		
  3.36   	-68.66   	 13.25   	 -35.61		
  4.58   	-67.75   	 13.10   	 -10.17		
  7.02   	-68.05   	 13.06   	   5.09		
 10.38   	-66.83   	 13.08   	  10.17		
 14.65   	-62.87   	 13.12   	  20.35		
 19.23   	-57.07   	 13.20   	  15.26		
 22.89   	-50.96   	 13.27   	  15.26		
 25.63   	-46.39   	 13.33   	  10.17		
 28.38   	-43.03   	 13.37   	   5.09		
 31.74   	-38.76   	 13.39   	   0.00		
 36.32   	-32.96   	 13.39   	   0.00		
 41.50   	-25.63   	 13.39   	   0.00		
 47.00   	-18.31   	 13.39   	  10.17		
 52.19   	-10.68   	 13.43   	  10.17		
 57.07   	 -3.36   	 13.47   	  25.43		
 62.26   	  2.75   	 13.57   	  30.52		
 67.44   	  7.93   	 13.69   	  40.69		
 73.85   	 13.12   	 13.86   	  45.78		
 81.18   	 19.53   	 14.04   	  50.86		
 89.42   	 28.08   	 14.24   	  50.86		
 97.35   	 38.15   	 14.45   	  50.86		
104.98   	 47.91   	 14.65   	  40.69		
112.30   	 56.46   	 14.81   	  35.61		
119.63   	 65.00   	 14.95   	  25.43		
127.87   	 74.16   	 15.06   	  10.17		
136.11   	 84.23   	 15.10   	   0.00		
142.82   	 93.99   	 15.10   	 -10.17		
147.71   	101.93   	 15.06   	 -20.35		
151.37   	109.25   	 14.97   	 -30.52		
155.33   	115.97   	 14.85   	 -30.52		
160.22   	122.38   	 14.73   	 -35.61		
165.71   	127.56   	 14.59   	 -30.52		
170.29   	130.31   	 14.47   	 -30.52		
172.12   	130.92   	 14.34   	 -30.52		
171.81   	131.53   	 14.22   	 -25.43		
169.07   	133.97   	 14.12   	 -20.35		
165.41   	137.63   	 14.04   	 -15.26		
159.91   	139.77   	 13.98   	 -15.26		
152.89   	137.94   	 13.92   	 -10.17		
143.74   	131.23   	 13.88   	 -15.26		
132.45   	121.15   	 13.81   	 -10.17		
119.63   	109.86   	 13.77   	 -10.17		
105.90   	 98.27   	 13.73   	  -5.09		
 92.47   	 85.14   	 13.71   	 -10.17		
 79.96   	 69.58   	 13.67   	 -10.17		
 67.75   	 52.49   	 13.63   	 -10.17		
 54.63   	 34.79   	 13.59   	 -10.17		
 40.59   	 18.62   	 13.55   	 -10.17		
 27.16   	  4.27   	 13.51   	 -10.17		
 15.87   	 -9.16   	 13.47   	 -10.17		
  7.63   	-22.28   	 13.43   	  -5.09		
  1.83   	-34.48   	 13.41   	  -5.09		
 -3.97   	-45.17   	 13.39   	  -5.09		
-11.29   	-53.41   	 13.37   	  -5.09		
-19.53   	-59.81   	 13.35   	   0.00		
-26.86   	-66.22   	 13.35   	   0.00		
-31.74   	-73.24   	 13.35   	   0.00		
-34.18   	-80.57   	 13.35   	   0.00		
-35.40   	-86.36   	 13.35   	  -5.09		
-36.62   	-89.42   	 13.33   	 -10.17		
-38.15   	-89.72   	 13.29   	 -10.17		
-39.37   	-88.20   	 13.25   	 -20.35		
-40.28   	-86.98   	 13.16   	 -20.35		
-40.89   	-87.28   	 13.08   	 -20.35		
-40.89   	-88.81   	 13.00   	 -20.35		
-40.59   	-90.94   	 12.92   	 -25.43		
-40.28   	-92.47   	 12.82   	 -15.26		
-40.28   	-92.47   	 12.76   	 -20.35		
-40.89   	-91.86   	 12.68   	 -15.26		
-40.59   	-90.94   	 12.61   	 -15.26		
-39.98   	-90.64   	 12.55   	 -15.26		
-38.15   	-90.94   	 12.49   	 -10.17		
-36.32   	-91.25   	 12.45   	   0.00		
-35.10   	-90.94   	 12.45   	  10.17		
-34.79   	-90.03   	 12.49   	  25.43		
-35.10   	-89.72   	 12.59   	  35.61		
-35.40   	-89.42   	 12.74   	  50.86		
-35.71   	-89.72   	 12.94   	  55.95		
-36.32   	-89.42   	 13.16   	  55.95		
-37.23   	-88.81   	 13.39   	  61.04		
-37.54   	-87.59   	 13.63   	  55.95		
-36.62   	-86.67   	 13.86   	  45.78		
-34.79   	-86.06   	 14.04   	  35.61		
-32.65   	-85.45   	 14.18   	  25.43		
-32.35   	-84.84   	 14.28   	  15.26		
-33.57   	-83.62   	 14.34   	  10.17		
-35.71   	-82.70   	 14.38   	   5.09		
-37.23   	-82.09   	 14.40   	   0.00		
-37.23   	-82.70   	 14.40   	   5.09		
-36.32   	-84.23   	 14.43   	   0.00		
-35.40   	-87.28   	 14.43   	  10.17		
-35.71   	-90.33   	 14.47   	   5.09		
-36.32   	-92.77   	 14.49   	   5.09		
-36.93   	-93.38   	 14.51   	   5.09		
-36.01   	-92.16   	 14.53(V)	   0.00		
-35.10   	-90.64   	 14.53   	  -5.09		
-34.48   	-90.33   	 14.51   	  -5.09		
-35.71   	-91.86   	 14.49   	 -15.26		
-37.54   	-94.60   	 14.43   	 -20.35		
-39.06   	-96.74   	 14.34   	 -25.43		
-39.06   	-97.35   	 14.24   	 -20.35		
-38.45   	-97.66   	 14.16   	 -20.35		
-39.06   	-97.96   	 14.08   	 -20.35		
-40.89   	-98.27   	 14.00   	 -15.26		
-43.03   	-97.66   	 13.94   	 -10.17		
-43.03   	-95.83   	 13.90   	 -10.17		
-40.59   	-94.30   	 13.86   	  -5.09		
-37.23   	-94.60   	 13.84   	 -10.17		
-36.01   	-98.27   	 13.79   	   0.00		
-37.84   	-103.45   	 13.79   	 -10.17		
-41.50   	-107.42   	 13.75   	  -5.09		
-44.56   	-107.12   	 13.73   	  -5.09		
-44.86   	-103.45   	 13.71   	 -10.17		
-43.33   	-99.18   	 13.67   	  -5.09		
-41.50   	-97.66   	 13.65   	  -5.09		
-40.59   	-100.10   	 13.63   	   0.00		
-40.28   	-104.68   	 13.63   	   0.00		
-39.98   	-108.03   	 13.63   	   5.09		
-39.67   	-107.73   	 13.65   	   5.09		
-39.67   	-104.98   	 13.67   	  10.17		
-40.89   	-102.23   	 13.71   	  10.17		
-42.11   	-102.23   	 13.75   	  10.17		
-42.42   	-104.68   	 13.79   	  15.26		
-41.81   	-108.03   	 13.86   	  10.17		
-40.89   	-109.25   	 13.90   	  10.17		
-40.59   	-107.73   	 13.94   	  10.17		
-40.89   	-104.68   	 13.98   	   5.09		
-40.89   	-102.23   	 14.00   	   5.09		
-39.98   	-102.23   	 14.02   	   5.09		
-39.37   	-104.37   	 14.04   	   5.09		
-39.37   	-106.81   	 14.06   	   0.00		
-40.89   	-108.03   	 14.06   	   0.00		
-42.11   	-107.12   	 14.06   	   0.00		
-42.42   	-104.06   	 14.06   	   5.09		
-41.50   	-101.32   	 14.08   	  -5.09		
-39.67   	-99.79   	 14.06   	   0.00		
-38.45   	-99.79   	 14.06   	   0.00		
-37.54   	-101.62   	 14.06   	   0.00		
-36.93   	-104.06   	 14.06   	  -5.09		
-36.32   	-105.59   	 14.04   	   0.00		
-36.62   	-104.98   	 14.04   	   0.00		
-37.54   	-103.15   	 14.04   	  -5.09		
-38.45   	-100.40   	 14.02   	   0.00		
-37.54   	-96.74   	 14.02   	  -5.09		
-34.18   	-91.86   	 14.00   	   0.00		
-27.77   	-84.23   	 14.00   	  -5.09		
-20.45   	-73.24   	 13.98   	  -5.09		
-13.12   	-59.20   	 13.96   	   0.00		
 -6.71   	-43.03   	 13.96   	  -5.09		
 -1.83   	-26.25   	 13.94   	  -5.09		
  2.14   	 -9.77   	 13.92   	  -5.09		
  5.49   	  4.58   	 13.90   	  -5.09		
  7.93   	 15.87   	 13.88   	  -5.09		
  9.46   	 24.72   	 13.86   	 -10.17		
  8.85   	 33.57   	 13.81   	  -5.09		
  5.80   	 43.33   	 13.79   	  -5.09		
 -0.92   	 49.74   	 13.77   	  -5.09		
-10.38   	 46.69   	 13.75   	  -5.09		
-21.06   	 30.82   	 13.73   	   0.00		
-31.13   	  7.93   	 13.73   	  -5.09		
-38.15   	 -7.32   	 13.71   	   0.00		
-38.76   	 -3.36   	 13.71   	  -5.09		
-30.82   	 20.75   	 13.69   	   0.00		
-15.56   	 52.19   	 13.69   	  -5.09		
  1.22   	 74.16   	 13.67   	  -5.09		
 13.12   	 75.38   	 13.65   	   0.00		
 16.48   	 57.98   	 13.65   	  -5.09		
 12.21   	 30.82   	 13.63   	 -10.17		
  6.10   	  1.53   	 13.59   	  -5.09		
  1.22   	-28.69   	 13.57   	  -5.09		
 -2.44   	-60.12   	 13.55   	  -5.09		
 -8.54   	-91.25   	 13.53   	  -5.09		
-18.31   	-115.97   	 13.51   	  -5.09		
-30.52   	-129.09   	 13.49   	 -10.17		
-41.50   	-133.06   	 13.45   	 -10.17		
-48.22   	-135.19   	 13.41   	 -10.17		
-50.66   	-142.21   	 13.37   	 -10.17		
-50.05   	-153.50   	 13.33   	 -20.35		
-48.83   	-163.27   	 13.25   	 -20.35		
-48.22   	-165.71   	 13.16   	 -20.35		
-48.83   	-161.44   	 13.08   	 -20.35		
-50.35   	-155.03   	 13.00   	 -15.26		
-52.49   	-151.67   	 12.94   	 -10.17		
-54.32   	-151.67   	 12.90   	   0.00		
-54.32   	-152.59   	 12.90   	  10.17		
-52.49   	-151.67   	 12.94   	  20.35		
-50.35   	-149.54   	 13.02   	  20.35		
-49.74   	-151.37   	 13.10   	  30.52		
-53.10   	-166.32   	 13.22   	  25.43		
-60.73   	-200.81   	 13.33   	  25.43		
-68.36   	-252.08   	 13.43   	  25.43		
-70.80   	-301.51   	 13.53   	  15.26		
-63.48   	-317.08   	 13.59   	  15.26		
-44.56   	-261.54   	 13.65   	  15.26		
-14.04   	-110.17   	 13.71   	   5.09		
 29.91   	133.67   	 13.73   	   5.09		
 90.94   	429.69   	 13.75   	   5.09		
169.98   	704.04   	 13.77   	   5.09		
322.88   	876.46(R)	 13.79   	   5.09		
335.39   	723.27   	 13.81   	   0.00		
275.88   	486.15   	 13.81   	   5.09		
155.94   	269.78   	 13.84   	   5.09		
 14.95   	145.57   	 13.86   	  10.17		
-100.10   	108.95   	 13.90   	  15.26		
-162.35   	 90.64   	 13.96   	  20.35		
-177.00   	 21.36   	 14.04   	  25.43		
-167.85   	-112.92   	 14.14   	  30.52		
-157.47   	-260.01   	 14.26   	  35.61		
-153.20   	-345.76   	 14.40   	  40.69		
-147.09   	-334.47   	 14.57   	  35.61		
-129.39   	-249.33   	 14.71   	  40.69		
-97.35   	-149.23   	 14.87   	  30.52		
-60.42   	-81.18   	 14.99   	  35.61		
-30.52   	-57.68   	 15.14   	  30.52		
-15.26   	-63.78   	 15.26   	  30.52		
-14.04   	-77.51   	 15.38   	  30.52		
-19.53   	-83.92   	 15.50   	  30.52		
-23.50   	-81.79   	 15.63   	  25.43		
-22.89   	-75.38   	 15.73   	  20.35		
-18.31   	-68.97   	 15.81   	   5.09		
-13.43   	-65.00   	 15.83(A)	  -5.09		
 -9.77   	-64.09   	 15.81   	 -30.52		
 -8.24   	-63.78   	 15.69   	 -50.86		
 -7.02   	-62.26   	 15.48   	 -66.12		
 -5.80   	-59.20   	 15.22   	 -86.47		
 -3.36   	-55.54   	 14.87   	 -91.56		
 -0.31   	-52.19   	 14.51   	 -96.64		
  2.75   	-49.44   	 14.12   	 -91.56		
  4.88   	-47.00   	 13.75   	 -81.38		
  6.10   	-44.86   	 13.43   	 -66.12		
  6.71   	-43.03   	 13.16   	 -50.86		
  7.93   	-40.59   	 12.96   	 -35.61		
 10.68   	-37.23   	 12.82   	 -25.43		
 14.95   	-32.96   	 12.72   	 -15.26		
 20.14   	-29.30   	 12.66   	 -15.26		
 24.72   	-26.55   	 12.59   	 -10.17		
 28.38   	-25.02   	 12.55   	 -15.26		
 30.52   	-23.50   	 12.49   	 -10.17		
 32.35   	-21.06   	 12.45   	 -15.26		
 36.01   	-16.48   	 12.39   	 -15.26		
 41.50   	-10.38   	 12.33   	 -15.26		
 48.83   	 -3.36   	 12.27   	 -10.17		
 55.85   	  3.66   	 12.23   	 -10.17		
 61.65   	 10.07   	 12.19   	  -5.09		
 66.22   	 16.17   	 12.17   	   0.00		
 70.19   	 22.89   	 12.17   	   5.09		
 75.68   	 30.21   	 12.19   	   5.09		
 82.09   	 37.54   	 12.21   	   5.09		
 89.72   	 44.86   	 12.23   	   5.09		
 97.96   	 52.80   	 12.25   	   0.00		
106.20   	 61.04   	 12.25   	  -5.09		
114.14   	 69.89   	 12.23   	 -10.17		
121.77   	 78.43   	 12.19   	 -15.26		
128.78   	 86.36   	 12.13   	 -30.52		
135.50   	 94.60   	 12.00   	 -40.69		
142.21   	103.15   	 11.84   	 -50.86		
149.23   	112.30   	 11.64   	 -55.95		
155.94   	121.15   	 11.41   	 -66.12		
162.05   	128.48   	 11.15   	 -71.21		
166.63   	133.06   	 10.86   	 -66.12		
169.68   	135.50   	 10.60   	 -71.21		
172.12   	137.02   	 10.32   	 -66.12		
174.26   	138.85   	 10.05   	 -61.04		
176.39   	141.91   	  9.81   	 -61.04		
177.61   	145.87   	  9.56   	 -50.86		
176.39   	148.93   	  9.36   	 -45.78		
172.73   	150.76   	  9.18   	 -45.78		
166.93   	150.45   	  8.99   	 -40.69		
159.30   	148.01   	  8.83   	 -35.61		
150.15   	143.13   	  8.69   	 -30.52		
138.55   	135.19   	  8.57   	 -30.52		
125.12   	125.12   	  8.44   	 -30.52		
110.47   	112.92   	  8.32   	 -25.43		
 95.21   	 98.88   	  8.22   	 -25.43		
 80.57   	 83.01   	  8.12   	 -25.43		
 67.14   	 65.31   	  8.02   	 -25.43		
 54.93   	 46.39   	  7.91   	 -25.43		
 43.03   	 28.08   	  7.81   	 -25.43		
 31.13   	 12.21   	  7.71   	 -25.43		
 19.23   	 -0.92   	  7.61   	 -25.43		
  8.54   	-12.51   	  7.51   	 -30.52		
 -0.31   	-22.89   	  7.39   	 -25.43		
 -7.02   	-32.04   	  7.28   	 -25.43		
-12.82   	-40.28   	  7.18   	 -30.52		
-18.31   	-47.91   	  7.06   	 -25.43		
-23.19   	-54.93   	  6.96   	 -25.43		
-27.47   	-62.56   	  6.86   	 -25.43		
-31.74   	-70.19   	  6.75   	 -25.43		
-35.40   	-76.60   	  6.65   	 -30.52		
-38.76   	-79.65   	  6.53   	 -25.43		
-39.98   	-79.35   	  6.43   	 -30.52		
-38.15   	-75.99   	  6.31   	 -35.61		
-34.48   	-72.33   	  6.16   	 -40.69		
-31.74   	-70.80   	  6.00   	 -45.78		
-31.43   	-72.33   	  5.82   	 -45.78		
-33.87   	-75.07   	  5.64   	 -55.95		
-36.32   	-76.60   	  5.41   	 -55.95		
-37.54   	-76.29   	  5.19   	 -61.04		
-37.23   	-75.38   	  4.94   	 -61.04		
-36.01   	-76.29   	  4.70   	 -55.95		
-34.48   	-79.04   	  4.48   	 -50.86		
-32.35   	-81.18   	  4.27   	 -45.78		
-29.91   	-80.57   	  4.09   	 -25.43		
-27.77   	-76.60   	  3.99   	 -10.17		
-26.25   	-71.72   	  3.95   	   0.00		
-25.94   	-68.66   	  3.95   	  10.17		
-26.86   	-68.66   	  3.99   	  25.43		
-28.69   	-70.80   	  4.09   	  25.43		
-30.52   	-72.02   	  4.19   	  30.52		
-31.43   	-71.11   	  4.31   	  30.52		
-31.74   	-68.36   	  4.44   	  25.43		
-30.82   	-65.92   	  4.54   	  20.35		
-29.91   	-65.31   	  4.62   	  20.35		
-28.99   	-66.53   	  4.70   	  15.26		
-28.69   	-68.36   	  4.76   	  10.17		
-27.77   	-68.36   	  4.80   	  15.26		
-26.25   	-65.92   	  4.86   	   5.09		
-24.41   	-62.26   	  4.88   	  10.17		
-22.89   	-59.20   	  4.92   	   5.09		
-22.89   	-58.29   	  4.94   	   5.09		
-23.80   	-59.81   	  4.96   	   5.09		
-25.02   	-62.56   	  4.98   	   5.09		
-26.55   	-65.00   	  5.01   	   0.00		
-27.77   	-66.22   	  5.01(V)	   0.00		
-28.69   	-66.53   	  5.01   	  -5.09		
-28.99   	-66.53   	  4.98   	 -10.17		
-28.38   	-66.22   	  4.94   	 -15.26		
-27.47   	-66.22   	  4.88   	 -20.35		
-26.86   	-66.83   	  4.80   	 -25.43		
-27.77   	-68.66   	  4.70   	 -25.43		
-30.21   	-71.11   	  4.60   	 -35.61		
-31.74   	-72.94   	  4.46   	 -35.61		
-31.74   	-73.85   	  4.31   	 -35.61		
-29.91   	-74.16   	  4.17   	 -35.61		
-28.08   	-74.16   	  4.03   	 -40.69		
-28.38   	-74.46   	  3.87   	 -35.61		
-31.13   	-75.38   	  3.72   	 -30.52		
-34.79   	-76.60   	  3.60   	 -30.52		
-37.23   	-77.51   	  3.48   	 -30.52		
-37.23   	-77.82   	  3.36   	 -25.43		
-34.79   	-77.51   	  3.26   	 -20.35		
-32.04   	-76.90   	  3.17   	 -20.35		
-30.52   	-76.90   	  3.09   	 -15.26		
-30.52   	-77.51   	  3.03   	 -15.26		
-29.91   	-77.51   	  2.97   	 -15.26		
-28.08   	-75.68   	  2.91   	 -10.17		
-25.33   	-72.02   	  2.87   	 -10.17		
-23.19   	-69.27   	  2.83   	  -5.09		
-23.80   	-69.58   	  2.81   	 -10.17		
-27.16   	-73.24   	  2.77   	  -5.09		
-31.74   	-78.74   	  2.75   	  -5.09		
-34.48   	-81.48   	  2.73   	  -5.09		
-34.18   	-79.35   	  2.71   	  -5.09		
-31.13   	-74.16   	  2.69   	 -10.17		
-26.86   	-69.27   	  2.64   	  -5.09		
-23.19   	-67.75   	  2.62   	  -5.09		
-22.89   	-70.50   	  2.60   	 -10.17		
-25.94   	-75.07   	  2.56   	  -5.09		
-31.13   	-79.04   	  2.54   	 -10.17		
-35.71   	-79.96   	  2.50   	  -5.09		
-37.54   	-77.51   	  2.48   	 -10.17		
-35.40   	-73.24   	  2.44   	 -10.17		
-31.13   	-69.27   	  2.40   	  -5.09		
-27.77   	-68.66   	  2.38   	 -10.17		
-26.86   	-71.72   	  2.34   	  -5.09		
-27.47   	-76.29   	  2.32   	 -10.17		
-28.99   	-79.04   	  2.28   	  -5.09		
-29.30   	-77.82   	  2.26   	 -10.17		
-28.38   	-73.24   	  2.22   	 -10.17		
-26.86   	-68.97   	  2.18   	 -10.17		
-25.63   	-66.22   	  2.14   	 -10.17		
-24.41   	-64.39   	  2.10   	 -15.26		
-22.58   	-61.04   	  2.03   	 -10.17		
-18.31   	-54.32   	  1.99   	 -15.26		
-10.38   	-43.03   	  1.93   	 -15.26		
  1.22   	-28.38   	  1.87   	 -15.26		
 14.04   	-10.07   	  1.81   	 -10.17		
 23.80   	  9.77   	  1.77   	 -10.17		
 28.69   	 27.77   	  1.73   	 -10.17		
 29.30   	 41.50   	  1.69   	 -10.17		
 27.77   	 50.05   	  1.65   	 -10.17		
 27.16   	 56.46   	  1.61   	 -10.17		
 27.47   	 63.17   	  1.57   	 -10.17		
 26.25   	 69.89   	  1.53   	  -5.09		
 20.75   	 71.72   	  1.51   	 -10.17		
 10.68   	 62.87   	  1.46   	 -15.26		
 -1.22   	 43.95   	  1.40   	 -10.17		
 -9.16   	 24.41   	  1.36   	 -10.17		
 -8.54   	 19.84   	  1.32   	 -10.17		
  0.92   	 38.76   	  1.28   	 -15.26		
 14.04   	 75.68   	  1.22   	 -10.17		
 24.41   	112.61   	  1.18   	 -15.26		
 25.63   	128.48   	  1.12   	 -15.26		
 18.31   	115.97   	  1.06   	 -15.26		
  8.24   	 83.62   	  1.00   	 -10.17		
  2.44   	 48.22   	  0.96   	 -15.26		
  3.66   	 21.36   	  0.90   	 -15.26		
  8.54   	  1.83   	  0.83   	 -10.17		
 11.60   	-18.01   	  0.79   	 -10.17		
  7.93   	-41.50   	  0.75   	 -15.26		
 -3.05   	-65.31   	  0.69   	 -10.17		
-18.01   	-84.23   	  0.65   	 -15.26		
-32.65   	-95.83   	  0.59   	 -10.17		
-42.72   	-103.15   	  0.55   	 -15.26		
-46.69   	-110.47   	  0.49   	 -15.26		
