  I     	  II     	  LVp     	  LVp'		
-79.04   	-49.13   	 13.61   	  10.17		
-79.04   	-43.95   	 13.65   	 -10.17		
-79.65   	-38.76   	 13.61   	 -25.43		
-80.26   	-36.62   	 13.51   	 -30.52		
-80.57   	-39.67   	 13.39   	 -25.43		
-80.26   	-47.91   	 13.29   	 -15.26		
-79.35   	-56.76   	 13.22   	 -10.17		
-78.43   	-61.04   	 13.18   	  -5.09		
-78.13   	-57.07   	 13.16   	   0.00		
-78.74   	-47.91   	 13.16   	  10.17		
-79.65   	-37.84   	 13.20   	  15.26		
-80.26   	-29.91   	 13.27   	  15.26		
-80.26   	-26.86   	 13.33   	  10.17		
-79.65   	-30.52   	 13.37   	  10.17		
-78.74   	-41.50   	 13.41   	   5.09		
-78.43   	-55.85   	 13.43   	  -5.09		
-79.04   	-65.61   	 13.41   	 -15.26		
-79.96   	-63.78   	 13.35   	   0.00		
-80.26   	-51.27   	 13.35   	   5.09		
-79.96   	-36.62   	 13.37   	   5.09		
-78.74   	-30.52   	 13.39   	   0.00		
-77.82   	-35.71   	 13.39   	  -5.09		
-77.82   	-46.69   	 13.37   	   5.09		
-78.43   	-55.24   	 13.39   	  10.17		
-79.65   	-55.85   	 13.43   	   5.09		
-80.26   	-51.27   	 13.45   	   5.09		
-79.96   	-46.39   	 13.47   	   5.09		
-79.35   	-44.56   	 13.49   	   5.09		
-79.35   	-43.64   	 13.51   	  -5.09		
-79.65   	-41.20   	 13.49   	 -20.35		
-80.57   	-34.79   	 13.41   	 -15.26		
-81.79   	-26.55   	 13.35   	 -15.26		
-82.40   	-22.58   	 13.29   	 -15.26		
-82.09   	-25.94   	 13.22   	 -20.35		
-81.48   	-34.48   	 13.14   	 -20.35		
-80.57   	-39.37   	 13.06   	 -10.17		
-80.26   	-35.10   	 13.02   	  -5.09		
-80.57   	-24.72   	 13.00   	 -10.17		
-81.48   	-17.09   	 12.96   	   0.00		
-81.79   	-18.62   	 12.96   	   5.09		
-81.79   	-28.08   	 12.98   	  15.26		
-81.18   	-35.71   	 13.04   	  15.26		
-80.57   	-35.10   	 13.10   	   5.09		
-80.26   	-27.47   	 13.12   	  -5.09		
-80.57   	-21.36   	 13.10   	  -5.09		
-81.18   	-21.06   	 13.08   	  -5.09		
-81.79   	-24.41   	 13.06   	 -10.17		
-82.09   	-26.86   	 13.02   	  -5.09		
-81.48   	-24.72   	 13.00   	  10.17		
-80.57   	-19.84   	 13.04   	   0.00		
-80.26   	-16.17   	 13.04   	   0.00		
-80.87   	-17.09   	 13.04   	   0.00		
-81.48   	-21.97   	 13.04   	  -5.09		
-82.09   	-28.08   	 13.02   	   0.00		
-82.09   	-32.65   	 13.02   	   0.00		
-81.48   	-32.96   	 13.02   	   0.00		
-80.57   	-28.69   	 13.02   	   5.09		
-80.26   	-22.28   	 13.04   	   5.09		
-80.26   	-17.09   	 13.06   	  10.17		
-81.18   	-15.56   	 13.10   	  10.17		
-81.79   	-19.53   	 13.14   	  10.17		
-82.09   	-27.77   	 13.18   	  15.26		
-81.48   	-38.15   	 13.25   	  10.17		
-80.57   	-47.61   	 13.29   	   0.00		
-79.96   	-49.74   	 13.29   	   0.00		
-80.26   	-40.59   	 13.29   	  -5.09		
-81.18   	-23.50   	 13.27   	 -10.17		
-81.79   	 -9.77   	 13.22   	 -15.26		
-82.09   	-11.29   	 13.16   	 -10.17		
-81.48   	-28.38   	 13.12   	  -5.09		
-80.87   	-46.69   	 13.10   	   5.09		
-80.26   	-48.22   	 13.12   	  15.26		
-80.57   	-28.99   	 13.18   	  15.26		
-81.48   	 -4.27   	 13.25   	  15.26		
-82.70   	  3.66   	 13.31   	  15.26		
-83.01   	-13.73   	 13.37   	  15.26		
-82.40   	-41.50   	 13.43   	  10.17		
-81.18   	-56.76   	 13.47   	   5.09		
-80.57   	-47.30   	 13.49   	  -5.09		
-80.57   	-21.06   	 13.47   	   0.00		
-81.48   	  6.71   	 13.47   	  -5.09		
-82.40   	 30.21   	 13.45   	  -5.09		
-82.70   	 64.39   	 13.43(E)	  10.17		
-82.40   	136.41   	 13.47   	  25.43		
-82.09   	270.39   	 13.57   	  50.86		
-81.48   	474.55   	 13.77   	  76.30		
-81.79   	732.42   	 14.08   	 111.90		
-82.40   	998.54   	 14.53   	 137.33		
-82.70   	1207.89   	 15.08   	 137.33		
-83.01   	1296.69(R)	 15.63   	 162.77		
-82.40   	1238.10   	 16.28   	 193.29		
-81.79   	1058.96   	 17.05   	 239.06		
-81.48   	827.03   	 18.01   	 254.32		
-81.48   	610.66   	 19.02   	 269.58		
-81.79   	444.64   	 20.10   	 279.75		
-82.40   	324.71   	 21.22   	 279.75		
-82.40   	234.68   	 22.34   	 289.93		
-82.09   	163.57   	 23.50   	 330.62		
-81.48   	108.95   	 24.82   	 452.69		
-81.18   	 68.05   	 26.63   	 615.46		
-80.87   	 31.43   	 29.09   	 783.31		
-81.18   	 -7.02   	 32.23   	 935.91		
-81.48   	-43.33   	 35.97   	1037.64		
-81.48   	-65.00   	 40.12   	1068.15		
-81.18   	-68.66   	 44.39   	1129.19		
-80.57   	-63.48   	 48.91   	1205.49		
-80.26   	-62.87   	 53.73   	1154.62		
-80.26   	-72.02   	 58.35   	 920.65		
-80.57   	-83.92   	 62.03   	 737.54		
-80.87   	-87.89   	 64.98   	 818.92		
-80.87   	-80.57   	 68.26   	 895.22		
-80.87   	-67.75   	 71.84   	 879.96		
-80.57   	-58.90   	 75.36   	1174.97		
-80.57   	-57.98   	 80.06   	1551.37		
-80.57   	-62.87   	 86.27   	1485.24		
-80.87   	-68.66   	 92.21   	1134.28		
-81.18   	-71.72   	 96.74   	 834.18		
-81.48   	-71.72   	100.08   	 457.78		
-81.48   	-69.58   	101.91   	  -5.09		
-81.18   	-67.75   	101.89   	-366.22		
-80.57   	-66.53   	100.43   	-620.55		
-80.26   	-65.00   	 97.94   	-762.97		
-80.57   	-62.56   	 94.89   	-717.19		
-80.87   	-59.20   	 92.02   	-518.82		
-81.18   	-55.54   	 89.95   	-223.80		
-81.18   	-51.88   	 89.05   	  96.64		
-80.87   	-48.52   	 89.44   	 386.57		
-80.57   	-45.78   	 90.99   	 590.03		
-80.26   	-43.33   	 93.35   	 696.84		
-80.57   	-42.11   	 96.13   	 696.84		
-80.87   	-42.11   	 98.92   	 564.60		
-81.18   	-43.64   	101.18   	 345.88		
-81.18   	-45.17   	102.56   	 142.42		
-80.57   	-45.47   	103.13   	 -15.26		
-80.26   	-43.33   	103.07   	-101.73		
-80.26   	-38.76   	102.66   	-101.73		
-80.57   	-32.65   	102.26   	  25.43		
-81.18   	-26.55   	102.36   	 223.80		
-81.48   	-21.36   	103.25   	 371.31		
-81.18   	-16.48   	104.74   	 396.74		
-80.26   	-11.29   	106.33   	 371.31		
-78.74   	 -4.58   	107.81   	 305.19		
-78.13   	  4.27   	109.03   	 157.68		
-78.13   	 14.95   	109.66   	  10.17		
-78.74   	 26.25   	109.70(S)	 -76.30		
-79.35   	 37.54   	109.40   	 -96.64		
-79.65   	 47.91   	109.01   	 -96.64		
-79.04   	 56.15   	108.63   	 -81.38		
-78.43   	 63.17   	108.30   	 -50.86		
-78.13   	 70.80   	108.10   	   5.09		
-78.43   	 81.18   	108.12   	  81.38		
-79.04   	 95.52   	108.44   	 116.99		
-79.35   	112.92   	108.91   	  66.12		
-79.35   	130.92   	109.18   	 -35.61		
-79.04   	147.40   	109.03   	 -86.47		
-78.74   	161.13   	108.69   	-101.73		
-78.74   	173.03   	108.28   	 -81.38		
-78.74   	184.33   	107.95   	 -66.12		
-79.04   	194.70   	107.69   	 -55.95		
-79.35   	202.64   	107.47   	 -76.30		
-79.65   	206.91   	107.16   	 -91.56		
-79.35   	207.21   	106.80   	-101.73		
-79.35   	204.16   	106.39   	-106.82		
-79.04   	198.67   	105.96   	-106.82		
-79.04   	190.73   	105.53   	-111.90		
-79.04   	180.05   	105.09   	-162.77		
-79.04   	165.71   	104.43   	-218.72		
-79.04   	148.01   	103.56   	-274.67		
-78.74   	128.78   	102.46   	-350.97		
-78.43   	110.17   	101.06   	-396.74		
-78.13   	 93.69   	 99.47   	-412.00		
-78.43   	 79.04   	 97.82   	-417.09		
-79.04   	 64.70   	 96.15   	-437.43		
-79.35   	 49.44   	 94.40   	-508.65		
-79.35   	 32.65   	 92.37   	-625.63		
-79.04   	 15.87   	 89.87   	-808.75		
-78.43   	  0.92   	 86.63   	-839.26		
-77.82   	-10.68   	 83.28   	-584.94		
-78.13   	-18.31   	 80.94   	-295.01		
-78.74   	-23.19   	 79.76   	-223.80		
-79.35   	-27.16   	 78.86   	-437.43		
-79.35   	-31.13   	 77.11   	-854.52		
-79.04   	-34.48   	 73.69   	-1307.22		
-78.13   	-36.01   	 68.46   	-1520.85		
-77.82   	-35.71   	 62.38   	-1291.96		
-77.82   	-34.18   	 57.21   	-1134.28		
-78.43   	-33.26   	 52.68   	-1119.02		
-79.04   	-33.87   	 48.20   	-946.08		
-79.35   	-35.71   	 44.41   	-732.45		
-79.04   	-38.76   	 41.49   	-630.72		
-78.74   	-41.81   	 38.96   	-579.86		
-78.13   	-44.86   	 36.64   	-554.42		
-78.13   	-46.69   	 34.43   	-513.73		
-78.13   	-47.00   	 32.37   	-442.52		
-78.43   	-44.25   	 30.60   	-401.83		
-78.74   	-38.76   	 28.99   	-376.40		
-78.74   	-32.96   	 27.49   	-376.40		
-78.43   	-28.69   	 25.98   	-350.97		
-77.82   	-27.16   	 24.58   	-325.53		
-77.82   	-27.77   	 23.28   	-345.88		
-78.13   	-29.30   	 21.89   	-356.05		
-78.74   	-29.60   	 20.47   	-320.45		
-79.04   	-28.99   	 19.19   	-289.93		
-78.74   	-27.77   	 18.03   	-279.75		
-78.13   	-26.55   	 16.91   	-259.41		
-77.51   	-24.41   	 15.87   	-208.54		
-77.21   	-21.67   	 15.04   	-147.51		
-77.51   	-18.92   	 14.45   	-111.90		
-78.13   	-17.70   	 14.00   	-122.07		
-78.43   	-19.23   	 13.51   	-101.73		
-78.43   	-23.19   	 13.10   	 -40.69		
-78.13   	-28.69   	 12.94(D)	  25.43		
-77.82   	-33.57   	 13.04   	  66.12		
-77.51   	-35.71   	 13.31   	 106.82		
-77.82   	-34.18   	 13.73   	 142.42		
-78.13   	-29.91   	 14.30   	 116.99		
-78.43   	-25.02   	 14.77   	  40.69		
-78.43   	-22.58   	 14.93   	 -40.69		
-78.43   	-25.02   	 14.77   	 -30.52		
-78.13   	-32.04   	 14.65   	  55.95		
-77.82   	-41.50   	 14.87   	 162.77		
-77.82   	-50.05   	 15.52   	 249.24		
-77.82   	-54.63   	 16.52   	 320.45		
-78.13   	-54.93   	 17.80   	 335.71		
-78.43   	-51.57   	 19.15   	 213.63		
-77.82   	-46.39   	 20.00   	 101.73		
-77.51   	-40.89   	 20.41   	 116.99		
-77.21   	-36.93   	 20.87   	 106.82		
-77.51   	-34.79   	 21.30   	  25.43		
-77.82   	-35.10   	 21.40   	 -61.04		
-78.43   	-38.15   	 21.16   	-101.73		
-78.74   	-43.64   	 20.75   	 -76.30		
-78.43   	-50.96   	 20.45   	 -30.52		
-78.13   	-58.59   	 20.33   	 -30.52		
-77.51   	-64.70   	 20.20   	-106.82		
-77.51   	-68.05   	 19.78   	-178.03		
-77.51   	-68.66   	 19.06   	-193.29		
-77.82   	-67.44   	 18.29   	-188.20		
-77.82   	-65.31   	 17.54   	-152.59		
-77.51   	-63.78   	 16.93   	 -76.30		
-77.51   	-63.78   	 16.62   	  -5.09		
-77.21   	-65.00   	 16.60   	   0.00		
-77.21   	-67.14   	 16.60   	  25.43		
-77.51   	-68.97   	 16.70   	  76.30		
-77.51   	-70.19   	 17.01   	 127.16		
-77.82   	-70.50   	 17.52   	 137.33		
-77.82   	-71.11   	 18.07   	 152.59		
-77.51   	-71.11   	 18.68   	 167.85		
-77.82   	-70.19   	 19.35   	 137.33		
-77.82   	-68.05   	 19.90   	  61.04		
-78.43   	-65.92   	 20.14   	 -25.43		
-78.43   	-65.31   	 20.04   	 -96.64		
-78.43   	-67.44   	 19.65   	-122.07		
-78.43   	-71.41   	 19.17   	-106.82		
-78.13   	-75.68   	 18.74   	 -76.30		
-77.82   	-79.35   	 18.43   	 -40.69		
-78.13   	-81.79   	 18.27   	  10.17		
-78.43   	-82.40   	 18.31   	  66.12		
-78.74   	-81.18   	 18.58   	  86.47		
-79.04   	-76.90   	 18.92   	  76.30		
-79.04   	-70.80   	 19.23   	  30.52		
-78.74   	-66.53   	 19.35   	  15.26		
-78.13   	-68.05   	 19.41   	  25.43		
-77.82   	-74.77   	 19.51   	  40.69		
-77.82   	-83.62   	 19.67   	  35.61		
-77.82   	-88.20   	 19.82   	  25.43		
-78.13   	-86.06   	 19.92   	  25.43		
-78.74   	-79.35   	 20.02   	   0.00		
-78.74   	-73.85   	 20.02   	 -10.17		
-79.04   	-74.46   	 19.98   	   0.00		
-79.04   	-79.65   	 19.98   	  10.17		
-79.35   	-84.84   	 20.02   	  10.17		
-79.65   	-85.75   	 20.06   	   5.09		
-79.96   	-82.40   	 20.08   	   5.09		
-80.26   	-78.43   	 20.10   	  10.17		
-79.96   	-76.90   	 20.14   	   5.09		
-79.65   	-77.21   	 20.16   	   5.09		
-79.65   	-76.29   	 20.18   	  15.26		
-79.65   	-73.55   	 20.24   	  25.43		
-79.96   	-71.11   	 20.35   	  35.61		
-80.26   	-72.63   	 20.49   	  30.52		
-79.96   	-77.51   	 20.61   	  20.35		
-79.65   	-82.09   	 20.69   	  10.17		
-79.35   	-83.01   	 20.73   	  10.17		
-79.35   	-80.57   	 20.77   	  -5.09		
-79.96   	-78.43   	 20.75   	 -10.17		
-80.26   	-79.35   	 20.71   	 -15.26		
-80.57   	-82.09   	 20.65   	 -15.26		
-80.26   	-83.31   	 20.59   	 -10.17		
-79.65   	-81.18   	 20.55   	   0.00		
-79.35   	-77.21   	 20.55   	  20.35		
-79.04   	-73.85   	 20.63   	  30.52		
-79.35   	-72.02   	 20.75   	  40.69		
-79.96   	-70.19   	 20.92   	  40.69		
-80.57   	-68.66   	 21.08   	  40.69		
-80.57   	-67.44   	 21.24   	  30.52		
-80.26   	-67.44   	 21.36   	  25.43		
-79.65   	-67.75   	 21.46   	  25.43		
-79.35   	-67.14   	 21.57   	  20.35		
-79.04   	-65.61   	 21.65   	  20.35		
-79.35   	-64.70   	 21.73   	  15.26		
-79.65   	-65.92   	 21.79   	  15.26		
-79.65   	-69.27   	 21.85   	  15.26		
-79.65   	-72.94   	 21.91   	  10.17		
-79.65   	-76.29   	 21.95   	  10.17		
-79.65   	-78.74   	 21.99   	   5.09		
-79.65   	-81.18   	 22.01   	   5.09		
-79.96   	-82.40   	 22.03   	  10.17		
-79.96   	-81.48   	 22.08   	  10.17		
-79.65   	-79.04   	 22.12   	  20.35		
-79.04   	-76.60   	 22.20   	  15.26		
-78.74   	-76.29   	 22.26   	  15.26		
-78.74   	-77.21   	 22.32   	  10.17		
-79.04   	-76.60   	 22.36   	   5.09		
-79.96   	-72.02   	 22.38   	  10.17		
-80.26   	-64.39   	 22.42   	  10.17		
-80.26   	-56.76   	 22.46   	  10.17		
-79.65   	-52.80   	 22.50   	  10.17		
-79.04   	-53.10   	 22.54   	   0.00		
-78.74   	-56.46   	 22.54   	   0.00		
-79.04   	-61.04   	 22.54   	   0.00		
-79.35   	-65.31   	 22.54   	   0.00		
