  I     	  II     	  PW     	  PW'		
133.97   	184.63   	  8.10   	 -10.17		
139.77   	188.29   	  8.06   	 -10.17		
143.43   	191.65   	  8.02   	 -10.17		
140.69   	190.73   	  7.98   	 -10.17		
134.28   	186.77   	  7.93   	 -10.17		
129.39   	183.11   	  7.89   	  -5.09		
129.70   	181.58   	  7.87   	 -10.17		
133.97   	181.27   	  7.83   	 -10.17		
137.63   	180.66   	  7.79   	 -10.17		
137.33   	178.22   	  7.75   	 -10.17		
133.36   	175.17   	  7.71   	 -15.26		
128.48   	173.34   	  7.65   	 -15.26		
124.51   	173.65   	  7.59   	 -15.26		
122.68   	176.09   	  7.53   	 -20.35		
122.99   	180.97   	  7.45   	 -20.35		
125.43   	189.82   	  7.37   	 -10.17		
129.39   	203.86   	  7.32   	 -10.17		
133.97   	222.78   	  7.28   	   0.00		
138.85   	243.53   	  7.28   	   0.00		
142.82   	260.31   	  7.28   	   5.09		
144.35   	269.47   	  7.30   	   5.09		
143.43   	273.13   	  7.32   	  10.17		
140.69   	277.40   	  7.37   	   5.09		
139.77   	288.39   	  7.39   	   5.09		
143.13   	306.70   	  7.41   	   5.09		
150.15   	327.15   	  7.43   	   5.09		
157.47   	341.80   	  7.45   	   5.09		
162.05   	347.90   	  7.47   	   0.00		
162.66   	348.51   	  7.47   	   5.09		
161.74   	348.51   	  7.49   	  10.17		
162.96   	351.56   	  7.53   	  15.26		
166.02   	354.92   	  7.59   	  20.35		
167.54   	353.09   	  7.67   	  20.35		
164.79   	342.10   	  7.75   	  15.26		
157.47   	321.35   	  7.81   	  15.26		
148.62   	291.75   	  7.87   	  10.17		
141.60   	256.96   	  7.91   	   5.09		
138.24   	221.56   	  7.93(V)	  -5.09		
136.72   	187.68   	  7.91   	 -15.26		
132.14   	157.47   	  7.85   	 -15.26		
122.07   	131.84   	  7.79   	 -25.43		
108.03   	111.39   	  7.69   	 -20.35		
 95.21   	 96.13   	  7.61   	 -20.35		
 88.50   	 86.98   	  7.53   	 -15.26		
 89.42   	 83.31   	  7.47   	 -10.17		
 93.99   	 82.09   	  7.43   	  -5.09		
 95.83   	 80.57   	  7.41   	   0.00		
 93.69   	 77.51   	  7.41   	   5.09		
 89.42   	 74.46   	  7.43   	   0.00		
 87.28   	 72.94   	  7.43   	   5.09		
 89.72   	 73.55   	  7.45   	   5.09		
 94.60   	 75.07   	  7.47   	   0.00		
 97.35   	 75.68   	  7.47   	   0.00		
 95.83   	 74.16   	  7.47   	   0.00		
 90.94   	 71.11   	  7.47   	   5.09		
 86.36   	 68.05   	  7.49   	   0.00		
 85.45   	 66.22   	  7.49   	  10.17		
 87.89   	 66.53   	  7.53   	  15.26		
 90.94   	 68.05   	  7.59   	  25.43		
 92.77   	 70.19   	  7.69   	  30.52		
 91.86   	 72.33   	  7.81   	  35.61		
 88.81   	 73.85   	  7.96   	  35.61		
 84.84   	 72.94   	  8.10   	  35.61		
 79.35   	 65.92   	  8.24   	  35.61		
 73.24   	 50.66   	  8.38   	  30.52		
 70.50   	 27.77   	  8.50   	  25.43		
 82.09   	  6.10   	  8.61   	  20.35		
119.63   	  1.83   	  8.69   	  15.26		
189.82   	 31.74   	  8.75   	  10.17		
287.17   	108.64   	  8.79   	  15.26		
391.54   	233.76   	  8.85   	  20.35		
474.24   	386.96   	  8.93   	  20.35		
506.90   	525.51   	  9.01   	  20.35		
470.58   	597.23(R)	  9.09   	  25.43		
365.30   	564.58   	  9.20   	  30.52		
215.15   	431.52   	  9.32   	  30.52		
 64.39   	248.11   	  9.44   	  30.52		
-40.59   	 86.36   	  9.56   	  30.52		
-72.94   	 -0.61   	  9.68   	  30.52		
-39.06   	 -6.71   	  9.81   	  20.35		
 25.33   	 34.48   	  9.89   	  15.26		
 79.96   	 78.43   	  9.95   	  10.17		
104.37   	 99.49   	  9.99(A)	   0.00		
103.15   	 97.05   	  9.99   	  -5.09		
 94.60   	 85.14   	  9.97   	 -10.17		
 92.77   	 78.13   	  9.93   	 -20.35		
 98.88   	 78.74   	  9.85   	 -20.35		
106.20   	 83.92   	  9.77   	 -20.35		
107.42   	 87.89   	  9.68   	 -20.35		
102.23   	 89.11   	  9.60   	 -15.26		
 96.44   	 89.72   	  9.54   	 -15.26		
 94.91   	 91.86   	  9.48   	 -10.17		
 99.49   	 96.44   	  9.44   	  -5.09		
106.81   	101.62   	  9.42   	 -10.17		
112.92   	105.29   	  9.38   	 -15.26		
115.05   	106.81   	  9.32   	 -15.26		
113.83   	107.12   	  9.26   	 -25.43		
111.39   	107.73   	  9.16   	 -20.35		
109.86   	108.95   	  9.07   	 -25.43		
110.47   	110.47   	  8.97   	 -15.26		
111.69   	112.30   	  8.91   	   0.00		
112.92   	114.75   	  8.91   	  15.26		
112.61   	117.80   	  8.97   	  25.43		
111.08   	121.15   	  9.07   	  40.69		
108.95   	123.60   	  9.24   	  40.69		
108.64   	126.34   	  9.40   	  40.69		
111.39   	130.00   	  9.56   	  30.52		
116.58   	134.28   	  9.68   	  15.26		
121.46   	138.24   	  9.75   	   0.00		
124.21   	141.30   	  9.75   	 -25.43		
123.90   	143.13   	  9.64   	 -35.61		
122.99   	144.65   	  9.50   	 -45.78		
124.21   	147.71   	  9.32   	 -55.95		
129.09   	153.20   	  9.09   	 -55.95		
136.11   	159.91   	  8.87   	 -55.95		
142.82   	166.93   	  8.65   	 -50.86		
147.40   	173.65   	  8.44   	 -35.61		
149.84   	180.05   	  8.30   	 -30.52		
151.98   	187.07   	  8.18   	 -20.35		
155.64   	195.01   	  8.10   	 -10.17		
160.83   	204.47   	  8.06   	   0.00		
166.93   	214.84   	  8.06   	   5.09		
173.65   	226.44   	  8.08   	   5.09		
180.66   	238.34   	  8.10   	  10.17		
187.99   	250.85   	  8.14   	  10.17		
195.62   	263.67   	  8.18   	  10.17		
202.33   	275.88   	  8.22   	   5.09		
208.44   	285.95   	  8.24   	   0.00		
213.62   	294.19   	  8.24   	   0.00		
217.90   	301.51   	  8.24   	 -10.17		
221.25   	309.45   	  8.20   	  -5.09		
224.61   	319.52   	  8.18   	 -10.17		
228.27   	330.20   	  8.14   	  -5.09		
231.02   	339.05   	  8.12   	 -10.17		
232.24   	343.93   	  8.08   	  -5.09		
230.71   	344.24   	  8.06   	  -5.09		
226.75   	342.10   	  8.04   	  -5.09		
222.17   	339.05   	  8.02   	   0.00		
218.81   	335.08   	  8.02   	  -5.09		
218.51   	331.42   	  8.00   	  -5.09		
220.03   	327.45   	  7.98   	  -5.09		
218.20   	318.91   	  7.96   	  -5.09		
207.82   	302.43   	  7.93   	 -10.17		
187.68   	277.10   	  7.89   	  -5.09		
161.44   	246.58   	  7.87   	 -15.26		
138.55   	219.42   	  7.81   	 -10.17		
126.65   	202.03   	  7.77   	 -15.26		
124.51   	194.70   	  7.71   	 -15.26		
126.04   	190.43   	  7.65   	 -15.26		
124.82   	184.63   	  7.59   	 -15.26		
119.02   	176.09   	  7.53   	 -10.17		
110.78   	167.54   	  7.49   	 -15.26		
104.68   	161.13   	  7.43   	 -10.17		
101.32   	156.86   	  7.39   	 -10.17		
100.10   	153.20   	  7.34   	  -5.09		
 99.18   	149.23   	  7.32   	 -10.17		
 97.05   	145.26   	  7.28   	  -5.09		
 93.38   	142.52   	  7.26   	 -10.17		
 88.50   	140.99   	  7.22   	  -5.09		
 83.01   	139.47   	  7.20   	  -5.09		
 79.04   	137.94   	  7.18   	  -5.09		
 77.51   	136.72   	  7.16   	  -5.09		
 79.04   	135.80   	  7.14   	  -5.09		
 82.09   	134.89   	  7.12   	  -5.09		
 84.53   	133.06   	  7.10   	 -10.17		
 84.84   	130.62   	  7.06   	  -5.09		
 83.01   	128.48   	  7.04   	 -10.17		
 80.57   	127.56   	  7.00   	 -15.26		
 79.04   	128.78   	  6.94   	 -20.35		
 80.57   	132.75   	  6.86   	 -30.52		
 83.31   	137.33   	  6.73   	 -35.61		
 83.62   	140.38   	  6.59   	 -50.86		
 79.96   	141.60   	  6.39   	 -55.95		
 72.94   	142.21   	  6.16   	 -66.12		
 66.22   	145.87   	  5.90   	 -66.12		
 65.31   	158.39   	  5.64   	 -66.12		
 70.80   	178.53   	  5.37   	 -66.12		
 78.74   	200.20   	  5.11   	 -66.12		
 84.53   	215.45   	  4.84   	 -55.95		
 86.36   	222.17   	  4.62   	 -45.78		
 86.67   	225.52   	  4.44   	 -25.43		
 88.81   	233.76   	  4.33   	  -5.09		
 93.69   	250.55   	  4.31   	  20.35		
 99.18   	271.61   	  4.39   	  55.95		
103.15   	288.70   	  4.62   	  81.38		
105.90   	297.85   	  4.94   	 116.99		
108.95   	300.60   	  5.41   	 137.33		
114.14   	301.51   	  5.96   	 147.51		
119.63   	303.96   	  6.55   	 157.68		
122.68   	305.79   	  7.18   	 152.59		
121.46   	303.04   	  7.79   	 137.33		
115.36   	293.88   	  8.34   	 127.16		
106.51   	276.49   	  8.85   	 101.73		
 97.05   	250.24   	  9.26   	  81.38		
 88.20   	215.15   	  9.58   	  55.95		
 79.96   	173.95   	  9.81   	  30.52		
 72.63   	132.75   	  9.93(V)	   0.00		
 66.22   	 98.57   	  9.93   	 -20.35		
 62.56   	 76.60   	  9.85   	 -45.78		
 61.95   	 66.22   	  9.66   	 -66.12		
 62.87   	 62.56   	  9.40   	 -71.21		
 64.09   	 59.81   	  9.11   	 -81.38		
 64.09   	 55.24   	  8.79   	 -86.47		
 62.56   	 49.44   	  8.44   	 -81.38		
 60.42   	 44.25   	  8.12   	 -76.30		
 57.68   	 40.89   	  7.81   	 -71.21		
 54.93   	 38.45   	  7.53   	 -61.04		
 52.19   	 35.71   	  7.28   	 -50.86		
 50.66   	 33.57   	  7.08   	 -45.78		
 50.66   	 32.65   	  6.90   	 -25.43		
 51.57   	 32.96   	  6.80   	 -15.26		
 51.88   	 33.26   	  6.73   	  -5.09		
 51.27   	 32.35   	  6.71   	   5.09		
 50.05   	 30.52   	  6.73   	  15.26		
 49.44   	 28.99   	  6.80   	  20.35		
 49.44   	 29.60   	  6.88   	  20.35		
 50.35   	 32.35   	  6.96   	  20.35		
 51.88   	 35.71   	  7.04   	  20.35		
 52.80   	 38.15   	  7.12   	  15.26		
 52.49   	 38.76   	  7.18   	  15.26		
 49.44   	 36.01   	  7.24   	   5.09		
 42.42   	 28.38   	  7.26   	   0.00		
 32.65   	 14.04   	  7.26   	  -5.09		
 27.16   	 -6.71   	  7.24   	   0.00		
 36.93   	-26.86   	  7.24   	  -5.09		
 73.85   	-31.13   	  7.22   	  -5.09		
144.65   	 -2.44   	  7.20   	   5.09		
243.23   	 73.24   	  7.22   	  10.17		
348.82   	197.45   	  7.26   	  15.26		
431.82   	348.51   	  7.32   	  25.43		
462.34   	483.40   	  7.43   	  35.61		
422.36   	551.15(R)	  7.57   	  40.69		
313.11   	516.97   	  7.73   	  45.78		
160.83   	386.96   	  7.91   	  55.95		
 10.38   	209.96   	  8.14   	  61.04		
-91.55   	 54.63   	  8.38   	  55.95		
-119.93   	-29.91   	  8.61   	  55.95		
-83.92   	-38.45   	  8.83   	  50.86		
-20.75   	 -2.75   	  9.03   	  40.69		
 30.21   	 36.62   	  9.20   	  30.52		
 49.74   	 55.85   	  9.32   	  20.35		
 45.47   	 54.02   	  9.40   	   5.09		
 36.01   	 43.95   	  9.42(A)	  -5.09		
 34.18   	 38.45   	  9.40   	 -10.17		
 40.28   	 39.67   	  9.36   	 -20.35		
 47.00   	 44.86   	  9.28   	 -20.35		
 49.44   	 48.52   	  9.20   	 -25.43		
 48.22   	 49.44   	  9.09   	 -20.35		
 46.69   	 48.52   	  9.01   	 -25.43		
 47.61   	 47.91   	  8.91   	 -15.26		
 50.35   	 50.66   	  8.85   	 -20.35		
 53.71   	 55.85   	  8.77   	 -15.26		
 56.76   	 61.65   	  8.71   	 -15.26		
 59.81   	 66.53   	  8.65   	 -20.35		
 62.56   	 69.27   	  8.57   	 -25.43		
 64.39   	 69.27   	  8.46   	 -25.43		
 63.78   	 67.44   	  8.36   	 -25.43		
 61.65   	 65.31   	  8.26   	 -20.35		
 58.90   	 65.00   	  8.18   	 -10.17		
 58.59   	 68.97   	  8.14   	   5.09		
 61.95   	 76.29   	  8.16   	  20.35		
 68.66   	 86.36   	  8.24   	  30.52		
 78.43   	 97.05   	  8.36   	  35.61		
 87.89   	104.68   	  8.50   	  35.61		
 92.16   	106.51   	  8.65   	  30.52		
 87.89   	102.23   	  8.77   	  15.26		
 75.68   	 93.69   	  8.83   	   5.09		
 61.65   	 85.75   	  8.85   	 -20.35		
 55.54   	 84.23   	  8.77   	 -30.52		
 61.65   	 90.64   	  8.65   	 -45.78		
 75.99   	100.40   	  8.46   	 -55.95		
 89.42   	109.25   	  8.24   	 -61.04		
 95.83   	114.44   	  8.00   	 -61.04		
 96.44   	117.80   	  7.75   	 -55.95		
 96.44   	122.99   	  7.53   	 -50.86		
 99.49   	131.23   	  7.32   	 -40.69		
106.20   	140.08   	  7.16   	 -30.52		
113.83   	147.40   	  7.04   	 -20.35		
119.93   	152.89   	  6.96   	 -10.17		
125.12   	159.91   	  6.92   	  -5.09		
130.31   	171.20   	  6.90   	   0.00		
136.72   	185.85   	  6.90   	   0.00		
144.04   	201.11   	  6.90   	   0.00		
151.37   	213.01   	  6.90   	  -5.09		
157.17   	221.86   	  6.88   	  -5.09		
161.13   	230.41   	  6.86   	 -10.17		
164.49   	240.48   	  6.82   	 -10.17		
168.46   	252.38   	  6.78   	 -15.26		
173.65   	263.37   	  6.71   	 -15.26		
179.44   	271.00   	  6.65   	 -20.35		
184.02   	275.57   	  6.57   	 -10.17		
187.07   	279.24   	  6.53   	 -15.26		
188.60   	283.20   	  6.47   	 -10.17		
188.29   	287.78   	  6.43   	 -10.17		
186.16   	290.53   	  6.39   	  -5.09		
181.88   	289.00   	  6.37   	 -10.17		
175.48   	281.98   	  6.33   	 -10.17		
166.93   	270.39   	  6.29   	  -5.09		
156.86   	257.26   	  6.27   	 -10.17		
146.48   	245.36   	  6.23   	 -15.26		
139.47   	237.43   	  6.16   	 -10.17		
135.19   	231.32   	  6.12   	 -15.26		
130.00   	220.95   	  6.06   	 -15.26		
118.10   	202.33   	  6.00   	 -15.26		
 98.27   	175.17   	  5.94   	 -15.26		
 76.29   	146.48   	  5.88   	 -20.35		
 61.95   	126.65   	  5.80   	 -15.26		
 58.59   	119.02   	  5.74   	 -10.17		
 61.65   	119.32   	  5.70   	 -15.26		
 62.56   	119.32   	  5.64   	 -10.17		
 57.07   	113.83   	  5.60   	 -10.17		
 48.22   	104.98   	  5.55   	 -10.17		
 42.11   	 97.66   	  5.51   	 -10.17		
 41.50   	 94.60   	  5.47   	 -10.17		
 44.25   	 95.52   	  5.43   	 -10.17		
 46.08   	 97.05   	  5.39   	 -10.17		
 44.86   	 97.05   	  5.35   	 -10.17		
 41.81   	 95.83   	  5.31   	 -10.17		
 39.37   	 93.38   	  5.27   	 -10.17		
 37.84   	 90.33   	  5.23   	 -10.17		
 36.93   	 87.89   	  5.19   	  -5.09		
 35.71   	 86.36   	  5.17   	 -10.17		
 34.79   	 85.45   	  5.13   	  -5.09		
 33.87   	 85.14   	  5.11   	  -5.09		
 33.57   	 84.53   	  5.09   	 -10.17		
 33.26   	 83.92   	  5.05   	 -10.17		
 33.57   	 83.31   	  5.01   	 -10.17		
 33.57   	 83.31   	  4.96   	 -10.17		
 32.65   	 83.31   	  4.92   	 -15.26		
 31.43   	 83.31   	  4.86   	 -10.17		
 30.82   	 85.45   	  4.82   	 -10.17		
 32.04   	 90.94   	  4.78   	  -5.09		
 36.01   	101.93   	  4.76   	   0.00		
 41.50   	117.49   	  4.76   	   5.09		
 47.61   	135.80   	  4.78   	   5.09		
 51.57   	152.89   	  4.80   	  10.17		
 52.19   	165.71   	  4.84   	  15.26		
 50.05   	173.95   	  4.90   	  10.17		
 47.91   	180.66   	  4.94   	  10.17		
 48.83   	191.04   	  4.98   	  10.17		
 54.02   	207.82   	  5.03   	   0.00		
 62.26   	228.27   	  5.03   	   5.09		
 69.89   	246.89   	  5.05   	   0.00		
 74.16   	257.57   	  5.05   	   0.00		
 74.77   	261.54   	  5.05   	   0.00		
 74.16   	261.84   	  5.05   	   5.09		
 75.38   	263.98   	  5.07   	   5.09		
 79.04   	269.17   	  5.09   	   5.09		
 84.53   	274.35   	  5.11   	  10.17		
 88.81   	274.96   	  5.15   	  10.17		
 89.42   	266.11   	  5.19   	  10.17		
 84.23   	245.36   	  5.23   	  10.17		
 73.55   	212.10   	  5.27   	   5.09		
 59.51   	169.68   	  5.29(V)	   0.00		
 45.47   	123.90   	  5.29   	  -5.09		
 33.87   	 82.09   	  5.27   	 -10.17		
 28.69   	 52.19   	  5.23   	 -10.17		
 29.60   	 36.01   	  5.19   	 -15.26		
 33.57   	 29.60   	  5.13   	 -15.26		
 35.71   	 24.41   	  5.07   	 -20.35		
 31.13   	 14.65   	  4.98   	 -20.35		
 21.06   	 -0.61   	  4.90   	 -15.26		
 11.29   	-14.95   	  4.84   	 -20.35		
  7.32   	-21.97   	  4.76   	 -15.26		
  9.77   	-21.36   	  4.70   	 -10.17		
 14.34   	-17.40   	  4.66   	  -5.09		
 16.48   	-14.95   	  4.64   	  -5.09		
 15.87   	-15.26   	  4.62   	   5.09		
 14.65   	-16.78   	  4.64   	   5.09		
 15.56   	-18.01   	  4.66   	  10.17		
 17.70   	-19.53   	  4.70   	  20.35		
 19.84   	-22.28   	  4.78   	  15.26		
 21.06   	-25.94   	  4.84   	  20.35		
 21.97   	-27.77   	  4.92   	  25.43		
 23.19   	-26.86   	  5.03   	  25.43		
 24.11   	-23.80   	  5.13   	  30.52		
 23.80   	-20.14   	  5.25   	  30.52		
 22.89   	-17.09   	  5.37   	  30.52		
 22.89   	-14.95   	  5.49   	  35.61		
 23.19   	-15.56   	  5.64   	  40.69		
 21.36   	-22.89   	  5.80   	  35.61		
 15.87   	-40.59   	  5.94   	  40.69		
 10.99   	-68.36   	  6.10   	  40.69		
 18.62   	-95.21   	  6.27   	  40.69		
 55.24   	-101.32   	  6.43   	  35.61		
128.48   	-65.61   	  6.57   	  35.61		
230.10   	 24.72   	  6.71   	  35.61		
334.78   	164.49   	  6.86   	  25.43		
410.77   	324.40   	  6.96   	  20.35		
430.30   	455.93   	  7.04   	  15.26		
379.03   	510.25(R)	  7.10   	  15.26		
262.45   	460.51   	  7.16   	   5.09		
108.03   	319.21   	  7.18   	   5.09		
-40.28   	139.16   	  7.20   	   5.09		
-138.24   	-13.12   	  7.22   	   5.09		
-162.05   	-93.08   	  7.24   	   0.00		
-121.77   	-97.66   	  7.24   	   5.09		
-54.63   	-57.98   	  7.26   	   5.09		
  0.61   	-13.43   	  7.28   	   5.09		
 24.41   	 11.90   	  7.30   	   5.09		
 23.19   	 15.26   	  7.32   	   0.00		
 14.34   	  8.24   	  7.32   	   0.00		
 11.29   	  2.75   	  7.32   	   0.00		
 16.48   	  3.36   	  7.32   	  -5.09		
 24.41   	  7.93   	  7.30   	  -5.09		
 28.69   	 10.99   	  7.28   	 -10.17		
 29.30   	 11.29   	  7.24   	  -5.09		
 28.99   	 10.07   	  7.22   	  -5.09		
 30.52   	 10.68   	  7.20   	  -5.09		
 34.48   	 15.56   	  7.18   	   0.00		
 37.84   	 21.36   	  7.18   	   0.00		
 37.54   	 24.72   	  7.18   	   0.00		
 33.57   	 23.80   	  7.18   	   0.00		
 29.30   	 22.28   	  7.18   	   0.00		
 29.30   	 23.19   	  7.18   	   5.09		
 32.96   	 27.47   	  7.20   	   5.09		
 37.54   	 32.35   	  7.22   	  15.26		
 39.67   	 35.10   	  7.28   	  15.26		
 39.06   	 35.40   	  7.34   	  25.43		
 38.45   	 35.10   	  7.45   	  25.43		
 39.67   	 36.93   	  7.55   	  25.43		
 42.42   	 40.59   	  7.65   	  25.43		
 44.56   	 44.86   	  7.75   	  15.26		
 44.25   	 47.91   	  7.81   	  10.17		
 42.72   	 49.74   	  7.85(A)	   0.00		
 42.72   	 51.27   	  7.85   	  -5.09		
 46.08   	 54.02   	  7.83   	 -15.26		
 52.19   	 58.29   	  7.77   	 -25.43		
 58.59   	 63.78   	  7.67   	 -25.43		
 62.56   	 69.27   	  7.57   	 -35.61		
 64.09   	 74.46   	  7.43   	 -30.52		
 65.31   	 79.65   	  7.30   	 -30.52		
 68.05   	 86.06   	  7.18   	 -30.52		
 72.94   	 93.38   	  7.06   	 -30.52		
 78.13   	100.71   	  6.94   	 -25.43		
 81.79   	106.81   	  6.84   	 -25.43		
 84.53   	111.39   	  6.73   	 -20.35		
 87.89   	116.88   	  6.65   	 -25.43		
 94.30   	125.12   	  6.55   	 -20.35		
104.06   	137.02   	  6.47   	 -15.26		
114.75   	151.06   	  6.41   	 -20.35		
123.60   	165.10   	  6.33   	 -20.35		
129.39   	177.00   	  6.25   	 -10.17		
133.06   	186.77   	  6.21   	 -15.26		
137.02   	195.92   	  6.14   	 -10.17		
142.82   	205.08   	  6.10   	  -5.09		
149.54   	214.54   	  6.08   	  -5.09		
154.72   	224.00   	  6.06   	   0.00		
157.17   	232.85   	  6.06   	   0.00		
155.94   	239.87   	  6.06   	   0.00		
152.89   	243.84   	  6.06   	   0.00		
149.54   	245.36   	  6.06   	   0.00		
146.18   	245.36   	  6.06   	   0.00		
142.52   	245.06   	  6.06   	  -5.09		
139.47   	244.14   	  6.04   	  -5.09		
137.63   	242.61   	  6.02   	 -10.17		
135.80   	238.34   	  5.98   	 -10.17		
132.45   	230.41   	  5.94   	 -10.17		
125.43   	218.20   	  5.90   	 -10.17		
114.44   	202.64   	  5.86   	 -10.17		
101.32   	185.55   	  5.82   	 -10.17		
 89.11   	167.54   	  5.78   	 -10.17		
 78.74   	150.15   	  5.74   	 -10.17		
 69.89   	133.67   	  5.70   	 -10.17		
 60.73   	118.71   	  5.66   	  -5.09		
 51.27   	106.81   	  5.64   	 -10.17		
 43.33   	 98.88   	  5.60   	  -5.09		
 38.45   	 94.60   	  5.57   	  -5.09		
 35.40   	 91.25   	  5.55   	  -5.09		
 32.35   	 86.06   	  5.53   	  -5.09		
 27.47   	 76.90   	  5.51   	  -5.09		
 21.67   	 65.92   	  5.49   	  -5.09		
 17.40   	 56.46   	  5.47   	 -10.17		
 16.17   	 51.88   	  5.43   	  -5.09		
 16.48   	 51.88   	  5.41   	  -5.09		
 16.17   	 53.71   	  5.39   	  -5.09		
 13.12   	 54.93   	  5.37   	 -10.17		
  9.16   	 53.41   	  5.33   	   0.00		
  6.71   	 50.05   	  5.33   	  -5.09		
  6.71   	 47.00   	  5.31   	  -5.09		
  7.32   	 45.17   	  5.29   	  -5.09		
  6.71   	 45.17   	  5.27   	  -5.09		
  4.58   	 46.69   	  5.25   	  -5.09		
  2.14   	 49.13   	  5.23   	 -10.17		
  1.83   	 51.57   	  5.19   	 -15.26		
