  I     	  II     	  LV     	  LV'		
 11.90   	 24.72   	 12.09   	 -45.78		
 11.90   	 23.80   	 11.90   	 -30.52		
 10.38   	 21.06   	 11.78   	 -20.35		
 -0.31   	 10.07   	 11.70   	 -15.26		
-27.47   	-15.87   	 11.64   	  -5.09		
-69.89   	-53.71   	 11.62   	   5.09		
-115.97   	-92.47   	 11.64   	  15.26		
-147.09   	-115.66   	 11.70   	  25.43		
-150.45   	-112.30   	 11.80   	  35.61		
-130.31   	-87.89   	 11.94   	  40.69		
-103.15   	-59.81   	 12.11   	  50.86		
-85.75   	-43.03   	 12.31   	  55.95		
-82.09   	-39.67   	 12.53   	  55.95		
-85.14   	-41.50   	 12.76   	  50.86		
-85.45   	-39.67   	 12.96   	  50.86		
-78.74   	-31.43   	 13.16   	  40.69		
-68.05   	-20.45   	 13.33   	  35.61		
-58.59   	-12.21   	 13.47   	  25.43		
-52.49   	 -7.93   	 13.57   	  20.35		
-48.52   	 -6.41   	 13.65   	  20.35		
-45.47   	 -5.49   	 13.73   	  20.35		
-41.81   	 -3.36   	 13.81   	  20.35		
-37.54   	  0.00   	 13.90   	  20.35		
-33.26   	  3.97   	 13.98   	  20.35		
-30.21   	  7.02   	 14.06   	  20.35		
-27.77   	  8.54   	 14.14   	  15.26		
-25.33   	  8.85   	 14.20   	  10.17		
-22.89   	  9.16   	 14.24   	  10.17		
-20.14   	  9.77   	 14.28   	   0.00		
-18.62   	 11.60   	 14.28   	   5.09		
-18.31   	 13.43   	 14.30   	   0.00		
-18.62   	 14.95   	 14.30   	   5.09		
-18.31   	 16.48   	 14.32   	   5.09		
-16.78   	 17.09   	 14.34   	  15.26		
-14.65   	 17.70   	 14.40   	  20.35		
-13.12   	 17.40   	 14.49   	  20.35		
-12.51   	 16.78   	 14.57   	  25.43		
-12.82   	 15.26   	 14.67   	  20.35		
-13.73   	 13.12   	 14.75   	  20.35		
-14.95   	 11.60   	 14.83   	  15.26		
-15.56   	 10.99   	 14.89   	  10.17		
-16.17   	 10.68   	 14.93   	   5.09		
-16.78   	 10.38   	 14.95   	   5.09		
-16.78   	  9.77   	 14.97   	   5.09		
-16.48   	  8.85   	 14.99   	  10.17		
-14.95   	  9.16   	 15.04   	  15.26		
-12.51   	 12.82   	 15.10   	  15.26		
 -8.54   	 19.84   	 15.16   	  25.43		
 -3.36   	 29.60   	 15.26   	  30.52		
  2.14   	 39.67   	 15.38   	  35.61		
  6.41   	 47.61   	 15.52   	  30.52		
  9.46   	 51.88   	 15.65   	  40.69		
 11.29   	 53.41   	 15.81   	  30.52		
 12.82   	 52.49   	 15.93   	  35.61		
 14.95   	 50.96   	 16.07   	  30.52		
 17.09   	 49.44   	 16.20   	  30.52		
 18.01   	 48.52   	 16.32   	  25.43		
 16.48   	 47.00   	 16.42   	  20.35		
 11.90   	 43.64   	 16.50   	  20.35		
  5.49   	 36.32   	 16.58   	  20.35		
 -1.22   	 24.41   	 16.66   	  15.26		
 -7.32   	 10.07   	 16.72   	  10.17		
-11.60   	 -1.83   	 16.76   	   5.09		
-13.12   	 -7.93   	 16.79   	   5.09		
-10.68   	 -6.71   	 16.81   	   5.09		
 -4.58   	 -1.83   	 16.83   	   5.09		
  2.75   	 -0.31   	 16.85   	   5.09		
  8.85   	 -6.41   	 16.87   	   5.09		
 11.29   	-20.45   	 16.89   	   5.09		
 10.68   	-37.84   	 16.91   	  15.26		
  8.85   	-51.88   	 16.97   	  10.17		
  6.41   	-57.98   	 17.01   	  20.35		
  1.83   	-55.24   	 17.09   	  15.26		
 -7.02   	-45.78   	 17.15   	  25.43		
-20.75   	-33.57   	 17.25   	  20.35		
-36.93   	-21.97   	 17.33   	  20.35		
-51.27   	-14.95   	 17.42   	  20.35		
-59.51   	-13.73   	 17.50   	  20.35		
-61.34   	-18.01   	 17.58   	  20.35		
-59.20   	-25.63   	 17.66   	  15.26		
-56.46   	-32.65   	 17.72   	  15.26		
-55.24   	-36.32   	 17.78   	  15.26		
-55.24   	-36.01   	 17.84   	  15.26		
-54.93   	-33.87   	 17.90   	  15.26		
-53.41   	-31.43   	 17.97   	  15.26		
-50.35   	-29.91   	 18.03   	  15.26		
-47.00   	-28.99   	 18.09   	  20.35		
-44.86   	-28.69   	 18.17   	  20.35		
-44.25   	-28.38   	 18.25   	  20.35		
-43.95   	-27.16   	 18.33   	  30.52		
-43.64   	-25.33   	 18.45   	  30.52		
-43.33   	-22.28   	 18.58   	  35.61		
-43.33   	-18.62   	 18.72   	  40.69		
-43.95   	-15.56   	 18.88   	  40.69		
-44.25   	-13.43   	 19.04   	  45.78		
-44.25   	-12.82   	 19.23   	  50.86		
-43.95   	-13.73   	 19.43   	  45.78		
-43.95   	-15.56   	 19.61   	  45.78		
-44.56   	-17.70   	 19.80   	  50.86		
-45.47   	-19.23   	 20.00   	  45.78		
-45.17   	-19.23   	 20.18   	  50.86		
-42.72   	-17.70   	 20.39   	  45.78		
-39.37   	-15.26   	 20.57   	  45.78		
-36.93   	-12.21   	 20.75   	  40.69		
-36.62   	 -9.46   	 20.92   	  35.61		
-37.54   	 -6.41   	 21.06   	  35.61		
-38.45   	 -3.36   	 21.20   	  20.35		
-38.15   	 -0.61   	 21.28   	  20.35		
-36.62   	  1.22   	 21.36   	  10.17		
-34.79   	  1.22   	 21.40   	   5.09		
-33.87   	  0.31   	 21.42   	   0.00		
-35.40   	 -1.53   	 21.42   	   0.00		
-41.81   	 -2.14   	 21.42   	 -10.17		
-55.85   	 -0.92   	 21.38   	  -5.09		
-80.57   	  1.53   	 21.36   	 -10.17		
-115.05   	  4.58   	 21.32   	 -15.26		
-152.28   	  8.54   	 21.26   	 -20.35		
-176.39   	 13.43   	 21.18   	 -20.35		
-159.61   	 20.75   	 21.10   	 -25.43		
-69.58   	 36.93   	 21.00   	 -30.52		
120.24   	 75.07   	 20.87   	 -30.52		
415.04   	147.71   	 20.75   	 -35.61		
782.17   	245.06   	 20.61   	 -30.52		
1150.51   	325.32   	 20.49   	 -30.52		
1433.11   	329.90(R)	 20.37   	 -25.43		
1561.58   	221.86   	 20.26   	 -10.17		
1516.72   	 22.89   	 20.22(E)	   0.00		
1336.98   	-183.41   	 20.22   	  25.43		
1094.36   	-303.04   	 20.33   	  50.86		
853.58   	-292.97   	 20.53   	  81.38		
645.14   	-184.63   	 20.85   	 127.16		
465.70   	-55.24   	 21.36   	 183.11		
302.43   	 27.47   	 22.10   	 239.06		
155.64   	 41.81   	 23.05   	 315.36		
 39.67   	 13.12   	 24.31   	 391.66		
-29.30   	-19.23   	 25.88   	 478.13		
-53.10   	-32.04   	 27.79   	 559.51		
-49.74   	-25.94   	 30.03   	 656.15		
-43.03   	-15.26   	 32.66   	 732.45		
-46.39   	-10.99   	 35.58   	 818.92		
-58.59   	-14.34   	 38.86   	 895.22		
-71.41   	-19.84   	 42.44   	 961.34		
-78.13   	-22.28   	 46.29   	1017.29		
-78.43   	-21.36   	 50.36   	1068.15		
-77.21   	-19.53   	 54.63   	1093.59		
-77.51   	-19.53   	 59.00   	1103.76		
-80.57   	-20.45   	 63.42   	1088.50		
-83.62   	-20.45   	 67.77   	1042.72		
-84.53   	-19.53   	 71.94   	 986.77		
-83.31   	-18.01   	 75.89   	 905.39		
-81.18   	-17.70   	 79.51   	 829.09		
-79.65   	-18.92   	 82.83   	 752.79		
-79.35   	-21.06   	 85.84   	 691.76		
-79.96   	-22.58   	 88.61   	 645.98		
-80.26   	-21.97   	 91.19   	 630.72		
-79.35   	-19.53   	 93.71   	 620.55		
-77.82   	-16.17   	 96.19   	 635.81		
-76.29   	-14.04   	 98.74   	 651.07		
-75.68   	-14.04   	101.34   	 671.41		
-76.29   	-15.56   	104.03   	 676.50		
-76.90   	-17.70   	106.73   	 681.58		
-76.90   	-19.84   	109.46   	 676.50		
-75.68   	-20.75   	112.17   	 656.15		
-73.85   	-20.75   	114.79   	 630.72		
-71.41   	-19.53   	117.31   	 605.29		
-69.27   	-18.01   	119.74   	 574.77		
-68.36   	-16.17   	122.03   	 539.16		
-68.66   	-14.34   	124.19   	 508.65		
-70.19   	-13.12   	126.23   	 478.13		
-71.41   	-12.51   	128.14   	 442.52		
-71.11   	-11.90   	129.91   	 406.92		
-68.97   	-11.60   	131.54   	 376.40		
-66.53   	-11.60   	133.04   	 345.88		
-65.00   	-11.90   	134.42   	 325.53		
-64.70   	-12.51   	135.73   	 305.19		
-64.39   	-13.43   	136.95   	 289.93		
-63.17   	-14.04   	138.11   	 279.75		
-61.04   	-14.95   	139.23   	 269.58		
-58.90   	-15.87   	140.30   	 264.50		
-57.07   	-16.17   	141.36   	 249.24		
-55.54   	-14.34   	142.36   	 244.15		
-53.71   	-10.68   	143.34   	 239.06		
-51.57   	 -4.88   	144.29   	 223.80		
-49.13   	  1.22   	145.19   	 213.63		
-46.69   	  6.71   	146.04   	 198.37		
-44.25   	 10.68   	146.84   	 183.11		
-41.50   	 13.43   	147.57   	 167.85		
-38.76   	 16.17   	148.24   	 147.51		
-35.71   	 19.53   	148.83   	 137.33		
-32.04   	 24.11   	149.38   	 127.16		
-28.38   	 28.99   	149.89   	 116.99		
-24.11   	 34.18   	150.36   	 111.90		
-19.23   	 38.45   	150.80   	  91.56		
-13.73   	 42.72   	151.17   	  76.30		
 -7.32   	 46.69   	151.47   	  55.95		
 -0.31   	 50.66   	151.70   	  35.61		
  6.71   	 54.02   	151.84   	  20.35		
 13.12   	 56.46   	151.92   	  20.35		
 19.23   	 58.59   	152.00   	  15.26		
 25.02   	 61.34   	152.06   	  20.35		
 31.43   	 65.61   	152.15   	  25.43		
 38.15   	 71.72   	152.25   	  25.43		
 45.17   	 78.13   	152.35   	  15.26		
 52.49   	 83.92   	152.41(S)	 -15.26		
 60.42   	 87.89   	152.35   	 -55.95		
 69.27   	 89.72   	152.13   	 -91.56		
 78.13   	 88.50   	151.76   	-132.25		
 85.75   	 85.45   	151.23   	-157.68		
 92.16   	 82.40   	150.60   	-167.85		
 96.44   	 81.18   	149.93   	-162.77		
 99.18   	 82.70   	149.28   	-162.77		
100.71   	 85.75   	148.63   	-157.68		
101.62   	 88.81   	148.00   	-162.77		
101.93   	 89.72   	147.34   	-188.20		
101.93   	 89.72   	146.59   	-228.89		
101.62   	 90.03   	145.68   	-284.84		
100.10   	 92.47   	144.54   	-330.62		
 96.74   	 94.91   	143.21   	-376.40		
 91.25   	 94.60   	141.71   	-406.92		
 84.23   	 89.42   	140.08   	-427.26		
 75.99   	 79.35   	138.37   	-437.43		
 66.83   	 68.36   	136.62   	-442.52		
 57.37   	 60.12   	134.85   	-462.87		
 47.30   	 57.37   	133.00   	-488.30		
 37.54   	 58.90   	131.05   	-534.08		
 28.08   	 60.73   	128.91   	-584.94		
 19.23   	 59.51   	126.57   	-651.07		
 10.68   	 54.02   	123.97   	-707.02		
  2.75   	 44.56   	121.14   	-757.88		
 -3.97   	 33.26   	118.11   	-793.49		
 -9.16   	 21.67   	114.93   	-803.66		
-13.12   	 10.99   	111.72   	-808.75		
-17.09   	  2.75   	108.48   	-803.66		
-21.36   	 -2.14   	105.27   	-793.49		
-26.25   	 -3.97   	102.10   	-808.75		
-31.13   	 -3.66   	 98.86   	-849.44		
-34.79   	 -3.66   	 95.46   	-930.82		
-36.93   	 -5.80   	 91.74   	-1032.55		
-37.84   	 -9.46   	 87.61   	-1154.62		
-37.84   	-13.12   	 82.99   	-1271.61		
-38.45   	-14.95   	 77.90   	-1368.26		
-39.67   	-15.26   	 72.43   	-1414.03		
-41.81   	-14.95   	 66.77   	-1403.86		
-44.25   	-15.87   	 61.16   	-1342.82		
-46.39   	-17.70   	 55.79   	-1230.92		
-47.91   	-19.84   	 50.86   	-1093.59		
-48.52   	-21.36   	 46.49   	-935.91		
-49.13   	-21.97   	 42.75   	-798.57		
-49.13   	-21.67   	 39.55   	-681.58		
-48.83   	-20.45   	 36.83   	-595.11		
-48.22   	-18.31   	 34.45   	-534.08		
-47.91   	-16.48   	 32.31   	-513.73		
-48.52   	-15.56   	 30.25   	-493.39		
-50.05   	-16.17   	 28.28   	-493.39		
-51.57   	-17.40   	 26.31   	-488.30		
-53.10   	-18.31   	 24.35   	-467.95		
-53.41   	-18.31   	 22.48   	-437.43		
-52.49   	-18.31   	 20.73   	-401.83		
-51.27   	-19.53   	 19.13   	-356.05		
-50.05   	-21.36   	 17.70   	-310.27		
-49.13   	-22.89   	 16.46   	-274.67		
-47.91   	-23.50   	 15.36   	-244.15		
-47.00   	-22.58   	 14.38   	-228.89		
-46.69   	-20.75   	 13.47   	-218.72		
-47.00   	-19.23   	 12.59   	-213.63		
-47.91   	-18.62   	 11.74   	-213.63		
-49.44   	-18.62   	 10.89   	-203.46		
-49.74   	-18.31   	 10.07   	-198.37		
-48.52   	-16.48   	  9.28   	-172.94		
-46.08   	-13.12   	  8.59   	-152.59		
-43.95   	 -9.46   	  7.98   	-127.16		
-42.72   	 -7.32   	  7.47   	 -96.64		
-43.03   	 -7.02   	  7.08   	 -71.21		
-43.03   	 -7.63   	  6.80   	 -45.78		
-41.81   	 -7.93   	  6.61   	 -30.52		
-39.37   	 -7.63   	  6.49   	 -10.17		
-36.32   	 -7.02   	  6.45   	  -5.09		
-34.18   	 -7.32   	  6.43(D)	   0.00		
-33.57   	 -7.93   	  6.43   	  10.17		
-34.48   	 -8.54   	  6.47   	  15.26		
-35.40   	 -8.54   	  6.53   	  15.26		
-35.71   	 -7.93   	  6.59   	  25.43		
-34.79   	 -7.02   	  6.69   	  30.52		
-33.57   	 -7.63   	  6.82   	  40.69		
-32.65   	-10.07   	  6.98   	  50.86		
-32.65   	-13.73   	  7.18   	  55.95		
-33.26   	-17.40   	  7.41   	  61.04		
-33.26   	-18.31   	  7.65   	  66.12		
-31.74   	-15.87   	  7.91   	  66.12		
-28.08   	-12.21   	  8.18   	  66.12		
-24.41   	 -8.85   	  8.44   	  61.04		
-22.28   	 -6.71   	  8.69   	  61.04		
-22.28   	 -5.80   	  8.93   	  50.86		
-24.72   	 -4.58   	  9.14   	  50.86		
-27.16   	 -3.36   	  9.34   	  40.69		
-28.69   	 -3.36   	  9.50   	  40.69		
-28.38   	 -5.80   	  9.66   	  30.52		
-26.86   	-10.07   	  9.79   	  25.43		
-25.94   	-14.34   	  9.89   	  25.43		
-26.25   	-17.40   	  9.99   	  20.35		
-27.47   	-18.31   	 10.07   	  20.35		
-29.30   	-18.31   	 10.15   	  20.35		
-30.52   	-18.01   	 10.23   	  15.26		
-31.13   	-18.31   	 10.29   	  20.35		
-31.13   	-19.84   	 10.38   	  15.26		
-30.82   	-21.36   	 10.44   	  20.35		
-31.43   	-21.97   	 10.52   	  20.35		
-32.65   	-20.75   	 10.60   	  25.43		
-33.87   	-17.40   	 10.70   	  20.35		
-34.48   	-12.82   	 10.78   	  25.43		
-33.87   	 -8.54   	 10.89   	  20.35		
-32.35   	 -6.71   	 10.97   	  25.43		
-31.43   	 -8.24   	 11.07   	  25.43		
-31.74   	-12.51   	 11.17   	  25.43		
-33.57   	-18.31   	 11.27   	  25.43		
-35.40   	-23.19   	 11.37   	  25.43		
-36.01   	-25.33   	 11.48   	  20.35		
-35.10   	-23.80   	 11.56   	  25.43		
-33.26   	-19.84   	 11.66   	  20.35		
-32.04   	-15.87   	 11.74   	  25.43		
-32.04   	-13.43   	 11.84   	  20.35		
-33.57   	-14.04   	 11.92   	  20.35		
-35.40   	-16.48   	 12.00   	  20.35		
-37.23   	-20.14   	 12.09   	  20.35		
-38.15   	-22.58   	 12.17   	  20.35		
-38.45   	-22.89   	 12.25   	  20.35		
-38.15   	-21.06   	 12.33   	  20.35		
-37.54   	-18.01   	 12.41   	  15.26		
-36.62   	-15.87   	 12.47   	  20.35		
-36.32   	-16.48   	 12.55   	  15.26		
-37.23   	-19.53   	 12.61   	  15.26		
-39.06   	-21.97   	 12.68   	  15.26		
-40.59   	-21.36   	 12.74   	  15.26		
-40.89   	-17.40   	 12.80   	  15.26		
-39.67   	-13.12   	 12.86   	  15.26		
-37.84   	-11.90   	 12.92   	  10.17		
-36.93   	-14.65   	 12.96   	  15.26		
-37.23   	-19.84   	 13.02   	  15.26		
-39.37   	-23.80   	 13.08   	  15.26		
-41.81   	-24.41   	 13.14   	  15.26		
-43.64   	-22.58   	 13.20   	  15.26		
-43.95   	-20.45   	 13.27   	  15.26		
-42.42   	-20.14   	 13.33   	  10.17		
-40.59   	-21.36   	 13.37   	  15.26		
-39.67   	-22.89   	 13.43   	  10.17		
-40.59   	-23.50   	 13.47   	  10.17		
-42.11   	-22.28   	 13.51   	  10.17		
-43.95   	-19.84   	 13.55   	   5.09		
-44.25   	-17.70   	 13.57   	  10.17		
-43.03   	-16.17   	 13.61   	  10.17		
-41.50   	-14.95   	 13.65   	   5.09		
-41.20   	-14.04   	 13.67   	  10.17		
-42.42   	-13.43   	 13.71   	  10.17		
-44.86   	-12.82   	 13.75   	  10.17		
-47.00   	-12.21   	 13.79   	  10.17		
-47.61   	-11.60   	 13.84   	   5.09		
-46.69   	-10.07   	 13.86   	  10.17		
-44.86   	 -8.54   	 13.90   	  10.17		
-43.33   	 -7.63   	 13.94   	  10.17		
-43.33   	 -7.63   	 13.98   	  10.17		
-44.25   	 -7.93   	 14.02   	  10.17		
-44.86   	 -5.80   	 14.06   	  10.17		
-44.25   	  0.00   	 14.10   	  10.17		
-41.50   	  9.77   	 14.14   	  15.26		
-37.84   	 21.06   	 14.20   	  10.17		
-33.57   	 31.43   	 14.24   	  10.17		
-30.52   	 38.45   	 14.28   	  15.26		
-29.30   	 42.72   	 14.34   	  10.17		
-29.60   	 45.47   	 14.38   	  15.26		
-29.60   	 48.22   	 14.45   	  10.17		
-28.38   	 50.66   	 14.49   	  15.26		
-25.63   	 53.41   	 14.55   	  15.26		
-22.28   	 56.15   	 14.61   	  15.26		
-19.53   	 58.29   	 14.67   	  15.26		
-18.92   	 57.98   	 14.73   	  15.26		
-19.84   	 52.80   	 14.79   	  20.35		
-21.97   	 42.11   	 14.87   	  15.26		
-23.80   	 27.47   	 14.93   	  20.35		
-25.33   	 13.73   	 15.02   	  20.35		
-26.86   	  5.19   	 15.10   	  25.43		
-28.69   	  2.44   	 15.20   	  25.43		
-30.52   	  2.14   	 15.30   	  25.43		
-32.65   	  0.92   	 15.40   	  25.43		
-33.57   	 -3.36   	 15.50   	  30.52		
-31.74   	 -7.63   	 15.63   	  25.43		
-27.47   	 -9.16   	 15.73   	  20.35		
-22.89   	 -7.02   	 15.81   	  25.43		
-22.58   	 -3.36   	 15.91   	  20.35		
-28.99   	 -0.92   	 15.99   	  25.43		
-42.11   	 -0.61   	 16.09   	  20.35		
-57.37   	 -1.53   	 16.17   	  20.35		
-68.97   	 -2.44   	 16.26   	  20.35		
-74.46   	 -5.80   	 16.34   	  20.35		
-74.77   	-13.73   	 16.42   	  20.35		
-73.24   	-26.55   	 16.50   	  20.35		
-73.24   	-41.20   	 16.58   	  25.43		
-74.77   	-52.19   	 16.68   	  25.43		
-76.90   	-56.15   	 16.79   	  30.52		
-78.13   	-53.71   	 16.91   	  30.52		
-78.43   	-49.44   	 17.03   	  35.61		
-78.13   	-47.61   	 17.17   	  35.61		
-77.51   	-47.91   	 17.31   	  40.69		
-76.60   	-49.44   	 17.48   	  45.78		
-75.68   	-49.44   	 17.66   	  45.78		
-75.07   	-47.91   	 17.84   	  50.86		
-74.46   	-46.08   	 18.05   	  55.95		
-74.46   	-44.25   	 18.27   	  55.95		
-74.46   	-43.33   	 18.49   	  61.04		
-73.85   	-42.42   	 18.74   	  61.04		
-72.33   	-41.50   	 18.98   	  66.12		
-71.11   	-40.28   	 19.25   	  66.12		
-70.50   	-39.37   	 19.51   	  71.21		
-71.11   	-38.76   	 19.80   	  66.12		
-71.41   	-38.76   	 20.06   	  71.21		
-71.11   	-39.06   	 20.35   	  71.21		
-70.19   	-38.76   	 20.63   	  66.12		
-68.66   	-37.23   	 20.90   	  71.21		
-67.44   	-34.79   	 21.18   	  71.21		
-66.83   	-32.35   	 21.46   	  66.12		
-67.14   	-30.82   	 21.73   	  66.12		
-67.75   	-30.21   	 21.99   	  66.12		
-68.36   	-30.21   	 22.26   	  61.04		
-68.66   	-30.52   	 22.50   	  55.95		
-68.36   	-30.52   	 22.73   	  50.86		
-67.44   	-29.91   	 22.93   	  50.86		
-66.22   	-28.69   	 23.13   	  40.69		
-65.31   	-26.55   	 23.30   	  40.69		
-65.00   	-24.11   	 23.46   	  30.52		
-67.75   	-21.36   	 23.58   	  25.43		
-76.29   	-18.01   	 23.68   	  15.26		
-94.91   	-15.26   	 23.74   	  15.26		
-125.12   	-13.12   	 23.80   	   5.09		
-164.49   	-11.60   	 23.82   	  -5.09		
-202.33   	 -9.77   	 23.80   	  -5.09		
-217.90   	 -6.10   	 23.78   	 -15.26		
-180.97   	  3.05   	 23.72   	 -15.26		
-60.73   	 26.86   	 23.66   	 -20.35		
161.74   	 79.04   	 23.58   	 -20.35		
478.21   	166.63   	 23.50   	 -20.35		
842.59   	268.25   	 23.42   	 -20.35		
1177.06   	334.17(R)	 23.34   	  -5.09		
1401.67   	307.92   	 23.32(E)	   0.00		
1466.06   	168.76   	 23.32   	  10.17		
1371.77   	-40.59   	 23.36   	  30.52		
1169.74   	-229.19   	 23.48   	  45.78		
929.87   	-313.42   	 23.66   	  76.30		
705.26   	-272.83   	 23.97   	 111.90		
513.31   	-155.64   	 24.41   	 157.68		
346.07   	-38.76   	 25.05   	 208.54		
193.48   	 21.06   	 25.88   	 279.75		
 60.73   	 17.70   	 27.00   	 350.97		
-36.32   	-16.17   	 28.40   	 437.43		
-86.67   	-43.03   	 30.15   	 534.08		
-98.57   	-47.61   	 32.29   	 625.63		
-92.47   	-36.32   	 34.79   	 722.28		
-89.11   	-24.72   	 37.68   	 813.83		
-96.44   	-21.97   	 40.94   	 900.30		
-109.86   	-27.16   	 44.54   	 981.68		
-121.15   	-33.57   	 48.46   	1042.72		
-125.73   	-36.32   	 52.63   	1093.59		
-125.43   	-35.71   	 57.01   	1119.02		
-124.21   	-34.48   	 61.49   	1129.19		
-124.51   	-33.87   	 66.00   	1103.76		
-126.34   	-34.18   	 70.42   	1063.07		
-127.56   	-34.48   	 74.67   	 996.94		
-127.26   	-34.18   	 78.66   	 920.65		
-125.73   	-34.18   	 82.34   	 834.18		
-123.90   	-34.18   	 85.68   	 768.05		
-122.68   	-34.18   	 88.75   	 701.93		
-122.07   	-34.18   	 91.56   	 666.32		
-121.15   	-33.87   	 94.22   	 645.98		
-120.24   	-33.87   	 96.81   	 640.89		
-118.71   	-34.18   	 99.37   	 656.15		
-117.80   	-34.79   	101.99   	 666.32		
-117.80   	-36.01   	104.66   	 686.67		
-117.80   	-36.93   	107.41   	 691.76		
-117.80   	-36.62   	110.17   	 696.84		
-116.88   	-35.40   	112.96   	 691.76		
