  I     	  II     	  LVp     	  LVp'		
 30.21   	-88.50   	106.69   	 -55.95		
 23.50   	-99.79   	106.47   	 -66.12		
 16.78   	-111.39   	106.21   	 -86.47		
 10.99   	-121.15   	105.86   	 -91.56		
  6.10   	-129.09   	105.49   	-111.90		
  2.14   	-136.11   	105.05   	-122.07		
 -1.83   	-143.13   	104.56   	-132.25		
 -6.71   	-150.45   	104.03   	-147.51		
-11.60   	-156.56   	103.44   	-152.59		
-15.87   	-160.22   	102.83   	-167.85		
-18.62   	-161.13   	102.16   	-172.94		
-19.84   	-160.83   	101.46   	-198.37		
-20.45   	-160.22   	100.67   	-233.98		
-21.67   	-160.22   	 99.74   	-279.75		
-23.50   	-160.83   	 98.62   	-356.05		
-25.94   	-161.74   	 97.19   	-437.43		
-28.08   	-162.35   	 95.44   	-528.99		
-29.30   	-162.35   	 93.33   	-630.72		
-28.69   	-161.13   	 90.80   	-727.36		
-27.16   	-158.69   	 87.89   	-813.83		
-25.94   	-155.33   	 84.64   	-890.13		
-25.94   	-151.37   	 81.08   	-946.08		
-26.86   	-147.40   	 77.29   	-976.60		
-28.08   	-142.52   	 73.39   	-991.86		
-27.77   	-137.33   	 69.42   	-986.77		
-26.86   	-131.53   	 65.47   	-966.43		
-26.25   	-126.34   	 61.61   	-935.91		
-26.25   	-122.07   	 57.86   	-905.39		
-26.55   	-119.02   	 54.24   	-864.70		
-26.55   	-116.58   	 50.78   	-824.00		
-25.33   	-114.44   	 47.49   	-788.40		
-23.80   	-112.61   	 44.33   	-752.79		
-21.97   	-110.78   	 41.32   	-722.28		
-20.75   	-109.25   	 38.43   	-686.67		
-19.84   	-108.64   	 35.69   	-656.15		
-19.53   	-108.03   	 33.06   	-625.63		
-19.84   	-106.81   	 30.56   	-600.20		
-19.84   	-104.98   	 28.16   	-559.51		
-19.84   	-102.84   	 25.92   	-534.08		
-19.53   	-101.32   	 23.78   	-498.47		
-20.14   	-101.32   	 21.79   	-462.87		
-21.06   	-102.84   	 19.94   	-422.18		
-21.97   	-105.59   	 18.25   	-391.66		
-21.67   	-107.73   	 16.68   	-350.97		
-19.23   	-109.56   	 15.28   	-310.27		
-15.87   	-111.69   	 14.04   	-279.75		
-12.51   	-114.14   	 12.92   	-244.15		
-10.68   	-116.58   	 11.94   	-208.54		
-10.38   	-118.10   	 11.11   	-178.03		
-11.29   	-118.41   	 10.40   	-157.68		
-11.60   	-118.41   	  9.77   	-132.25		
-11.60   	-119.93   	  9.24   	-111.90		
-11.29   	-123.29   	  8.79   	 -96.64		
-11.60   	-127.87   	  8.40   	 -86.47		
-13.12   	-131.23   	  8.06   	 -81.38		
-14.95   	-133.06   	  7.73   	 -71.21		
-16.78   	-133.67   	  7.45   	 -61.04		
-17.40   	-133.67   	  7.20   	 -61.04		
-16.78   	-134.58   	  6.96   	 -55.95		
-15.56   	-135.50   	  6.73   	 -45.78		
-14.34   	-136.72   	  6.55   	 -45.78		
-13.73   	-136.72   	  6.37   	 -40.69		
-13.43   	-136.11   	  6.21   	 -30.52		
-13.73   	-135.50   	  6.08   	 -25.43		
-14.34   	-135.80   	  5.98   	 -25.43		
-15.26   	-137.02   	  5.88   	 -10.17		
-16.17   	-139.16   	  5.84   	 -10.17		
-17.09   	-141.60   	  5.80   	  -5.09		
-17.09   	-144.04   	  5.78   	   5.09		
-16.17   	-146.48   	  5.80   	   5.09		
-15.26   	-148.01   	  5.82   	  10.17		
-14.34   	-148.32   	  5.86   	  15.26		
-14.04   	-147.40   	  5.92   	  15.26		
-15.26   	-146.48   	  5.98   	  20.35		
-17.09   	-146.48   	  6.06   	  15.26		
-18.01   	-148.01   	  6.12   	  20.35		
-17.70   	-149.84   	  6.21   	  15.26		
-16.48   	-151.06   	  6.27   	  15.26		
-15.56   	-151.06   	  6.33   	  15.26		
-15.87   	-149.84   	  6.39   	  10.17		
-17.09   	-148.93   	  6.43   	  10.17		
-17.70   	-148.62   	  6.47   	   5.09		
-16.78   	-148.62   	  6.49   	   5.09		
-14.65   	-147.71   	  6.51   	   0.00		
-11.90   	-145.87   	  6.51   	   0.00		
-10.07   	-143.74   	  6.51   	   0.00		
 -8.85   	-141.91   	  6.51   	   0.00		
 -8.85   	-141.30   	  6.51   	   0.00		
 -9.77   	-141.91   	  6.51   	   0.00		
-11.29   	-143.13   	  6.51   	  -5.09		
-12.51   	-144.04   	  6.49   	   0.00		
-13.43   	-144.04   	  6.49   	  -5.09		
-13.12   	-142.52   	  6.47   	  -5.09		
-12.21   	-139.47   	  6.45   	  -5.09		
-10.07   	-134.28   	  6.43   	  -5.09		
 -7.32   	-124.82   	  6.41   	   0.00		
 -4.88   	-111.39   	  6.41   	  -5.09		
 -2.75   	-94.91   	  6.39   	  -5.09		
 -1.53   	-78.74   	  6.37   	   0.00		
 -0.31   	-66.53   	  6.37   	   5.09		
  1.53   	-60.12   	  6.39   	   0.00		
  3.05   	-59.51   	  6.39   	   5.09		
  3.36   	-61.04   	  6.41   	  10.17		
  2.75   	-60.73   	  6.45   	   5.09		
  1.22   	-55.85   	  6.47   	  10.17		
  0.92   	-45.17   	  6.51   	  10.17		
  2.75   	-29.30   	  6.55   	  10.17		
  6.41   	-12.51   	  6.59   	  10.17		
 10.99   	  0.92   	  6.63   	  15.26		
 15.56   	  6.71   	  6.69   	  10.17		
 19.23   	  4.27   	  6.73   	  15.26		
 22.28   	 -4.27   	  6.80   	  10.17		
 24.11   	-14.95   	  6.84   	  10.17		
 23.80   	-25.02   	  6.88   	  15.26		
 21.36   	-34.79   	  6.94   	  10.17		
 17.09   	-46.08   	  6.98   	  15.26		
 12.21   	-59.51   	  7.04   	  10.17		
  7.93   	-73.85   	  7.08   	  10.17		
  3.05   	-87.28   	  7.12   	   5.09		
 -3.36   	-98.57   	  7.14   	  10.17		
-10.38   	-107.42   	  7.18   	   5.09		
-16.17   	-114.44   	  7.20   	  10.17		
-18.92   	-121.15   	  7.24   	   5.09		
-18.01   	-127.87   	  7.26   	   5.09		
-15.56   	-134.89   	  7.28   	  10.17		
-14.65   	-140.69   	  7.32   	   5.09		
-16.48   	-144.96   	  7.34   	  15.26		
-20.14   	-147.09   	  7.41   	  15.26		
-22.58   	-147.40   	  7.47   	  20.35		
-22.89   	-146.79   	  7.55   	  20.35		
-20.75   	-146.18   	  7.63   	  25.43		
-18.31   	-145.57   	  7.73   	  30.52		
-17.70   	-144.65   	  7.85   	  25.43		
-19.84   	-146.18   	  7.96   	  30.52		
-24.72   	-152.28   	  8.08   	  30.52		
-31.13   	-163.88   	  8.20   	  30.52		
-36.93   	-179.44   	  8.32   	  30.52		
-39.06   	-194.70   	  8.44   	  35.61		
-33.57   	-198.97   	  8.59   	  35.61		
-15.87   	-173.95   	  8.73   	  45.78		
 18.92   	-94.30   	  8.91   	  50.86		
 73.24   	 64.39   	  9.11   	  55.95		
144.96   	310.36   	  9.34   	  71.21		
227.05   	621.34   	  9.62   	  81.38		
307.31   	936.28   	  9.95   	  91.56		
367.43   	1160.89   	 10.32   	 106.82		
389.71   	1202.70(R)	 10.74(E)	 122.07		
362.85   	1015.93   	 11.23   	 127.16		
288.70   	639.95   	 11.74   	 142.42		
186.77   	194.40   	 12.31   	 147.51		
 88.20   	-176.09   	 12.90   	 157.68		
 21.36   	-373.23   	 13.53   	 152.59		
 -3.66   	-394.29   	 14.14   	 147.51		
  1.53   	-309.45   	 14.73   	 147.51		
 14.65   	-205.08   	 15.32   	 132.25		
 17.40   	-132.75   	 15.85   	 127.16		
  6.10   	-98.88   	 16.36   	 127.16		
-10.38   	-85.14   	 16.87   	 137.33		
-22.28   	-76.90   	 17.42   	 157.68		
-25.63   	-71.11   	 18.05   	 193.29		
-23.80   	-69.58   	 18.82   	 254.32		
-21.06   	-71.11   	 19.84   	 330.62		
-20.14   	-72.33   	 21.16   	 417.09		
-21.06   	-71.11   	 22.83   	 518.82		
-21.67   	-67.44   	 24.90   	 635.81		
-21.36   	-63.17   	 27.45   	 742.62		
-20.45   	-59.51   	 30.42   	 854.52		
-19.23   	-57.68   	 33.84   	 940.99		
-19.53   	-58.29   	 37.60   	1012.20		
-20.45   	-59.81   	 41.65   	1057.98		
-21.06   	-61.34   	 45.88   	1068.15		
-19.84   	-61.04   	 50.15   	1047.81		
-16.48   	-57.68   	 54.34   	1002.03		
-12.51   	-52.49   	 58.35   	 940.99		
 -9.46   	-46.69   	 62.12   	 859.61		
 -7.93   	-42.11   	 65.55   	 778.23		
 -7.93   	-39.37   	 68.67   	 701.93		
 -7.93   	-37.23   	 71.47   	 640.89		
 -7.63   	-34.18   	 74.04   	 584.94		
 -7.02   	-29.60   	 76.38   	 549.34		
 -6.41   	-24.11   	 78.58   	 523.90		
 -4.88   	-18.62   	 80.67   	 513.73		
 -2.75   	-13.12   	 82.73   	 513.73		
  0.31   	 -8.24   	 84.78   	 513.73		
  2.75   	 -3.66   	 86.84   	 518.82		
  3.66   	 -0.31   	 88.91   	 513.73		
  3.05   	  1.83   	 90.97   	 503.56		
  1.83   	  2.14   	 92.98   	 488.30		
  2.14   	  2.44   	 94.93   	 457.78		
  4.88   	  3.97   	 96.76   	 412.00		
  8.85   	  8.24   	 98.41   	 366.22		
 12.82   	 14.04   	 99.88   	 305.19		
 14.65   	 20.75   	101.10   	 249.24		
 14.65   	 26.25   	102.10   	 193.29		
 14.04   	 29.91   	102.87   	 142.42		
 14.65   	 32.35   	103.44   	  96.64		
 17.40   	 34.48   	103.82   	  66.12		
 21.67   	 37.54   	104.09   	  40.69		
 25.63   	 40.89   	104.25   	  25.43		
 28.08   	 44.56   	104.35   	  15.26		
 29.30   	 47.91   	104.41   	  20.35		
 31.13   	 50.35   	104.50   	  20.35		
 34.48   	 52.80   	104.58   	  30.52		
 39.67   	 54.93   	104.70   	  35.61		
 45.47   	 56.15   	104.84   	  40.69		
 50.05   	 56.46   	105.00   	  45.78		
 53.10   	 54.93   	105.19   	  45.78		
 54.93   	 51.88   	105.37   	  40.69		
 57.07   	 47.61   	105.53   	  45.78		
 60.12   	 42.72   	105.72   	  35.61		
 63.48   	 36.93   	105.86   	  35.61		
 66.22   	 30.21   	106.00   	  30.52		
 67.44   	 23.19   	106.12   	  25.43		
 67.14   	 16.17   	106.23   	  25.43		
 67.14   	  9.77   	106.33   	  15.26		
 67.14   	  3.97   	106.39   	  10.17		
 66.53   	 -1.22   	106.43   	   5.09		
 64.70   	 -6.71   	106.45(S)	   0.00		
 60.42   	-12.51   	106.45   	 -10.17		
 54.02   	-18.01   	106.41   	 -20.35		
 46.39   	-23.19   	106.33   	 -25.43		
 38.45   	-27.47   	106.23   	 -45.78		
 31.43   	-31.74   	106.04   	 -55.95		
 25.94   	-37.23   	105.82   	 -66.12		
 21.36   	-44.86   	105.55   	 -81.38		
 16.78   	-53.71   	105.23   	 -86.47		
 11.29   	-63.48   	104.88   	-101.73		
  4.88   	-72.02   	104.48   	-111.90		
 -2.14   	-78.43   	104.03   	-122.07		
 -8.54   	-83.62   	103.54   	-132.25		
-13.12   	-88.20   	103.01   	-142.42		
-16.48   	-93.08   	102.44   	-147.51		
-18.62   	-97.96   	101.85   	-147.51		
-20.75   	-101.01   	101.26   	-157.68		
-22.28   	-101.62   	100.63   	-172.94		
-24.41   	-100.40   	 99.94   	-203.46		
-26.55   	-98.57   	 99.12   	-254.32		
-28.08   	-97.35   	 98.11   	-325.53		
-28.69   	-97.35   	 96.81   	-412.00		
-28.38   	-97.96   	 95.16   	-508.65		
-27.47   	-97.96   	 93.12   	-610.37		
-26.86   	-96.13   	 90.68   	-712.10		
-27.16   	-92.47   	 87.83   	-803.66		
-28.08   	-87.28   	 84.62   	-885.04		
-29.60   	-81.79   	 81.08   	-935.91		
-30.52   	-77.21   	 77.33   	-976.60		
-30.82   	-74.16   	 73.43   	-991.86		
-29.91   	-71.41   	 69.46   	-981.68		
-28.69   	-69.27   	 65.53   	-971.51		
-27.47   	-66.83   	 61.65   	-940.99		
-27.16   	-63.17   	 57.88   	-905.39		
-27.47   	-58.90   	 54.26   	-869.78		
-27.47   	-54.63   	 50.78   	-829.09		
-26.55   	-51.27   	 47.47   	-793.49		
-24.72   	-49.44   	 44.29   	-762.97		
-22.28   	-48.52   	 41.24   	-732.45		
-21.36   	-47.91   	 38.31   	-701.93		
-22.58   	-47.00   	 35.50   	-666.32		
-24.72   	-45.78   	 32.84   	-645.98		
-26.25   	-44.56   	 30.25   	-610.37		
-25.33   	-43.95   	 27.81   	-579.86		
-22.58   	-43.33   	 25.49   	-544.25		
-19.23   	-42.72   	 23.32   	-508.65		
-17.40   	-42.11   	 21.28   	-473.04		
-17.70   	-42.42   	 19.39   	-437.43		
-19.23   	-43.95   	 17.64   	-391.66		
-20.75   	-46.39   	 16.07   	-356.05		
-21.06   	-48.83   	 14.65   	-315.36		
-20.45   	-51.27   	 13.39   	-274.67		
-20.14   	-53.71   	 12.29   	-244.15		
-20.14   	-55.54   	 11.31   	-208.54		
-19.84   	-57.68   	 10.48   	-183.11		
-19.23   	-59.81   	  9.75   	-152.59		
-18.31   	-62.26   	  9.14   	-132.25		
-17.09   	-64.39   	  8.61   	-116.99		
-17.70   	-66.22   	  8.14   	 -96.64		
-19.84   	-68.05   	  7.75   	 -91.56		
-22.58   	-69.27   	  7.39   	 -76.30		
-24.41   	-70.50   	  7.08   	 -76.30		
-24.41   	-71.72   	  6.78   	 -66.12		
-23.80   	-72.94   	  6.51   	 -61.04		
-23.80   	-74.77   	  6.27   	 -61.04		
-24.11   	-76.29   	  6.02   	 -55.95		
-24.41   	-77.82   	  5.80   	 -50.86		
-24.11   	-78.74   	  5.60   	 -40.69		
-23.50   	-79.65   	  5.43   	 -40.69		
-23.19   	-80.26   	  5.27   	 -35.61		
-23.50   	-80.57   	  5.13   	 -25.43		
-24.11   	-81.18   	  5.03   	 -25.43		
-23.80   	-82.09   	  4.92   	 -20.35		
-22.58   	-83.31   	  4.84   	 -15.26		
-21.67   	-84.53   	  4.78   	 -10.17		
-21.36   	-86.06   	  4.74   	 -10.17		
-22.28   	-87.28   	  4.70   	 -10.17		
-24.11   	-88.50   	  4.66   	  -5.09		
-25.63   	-89.11   	  4.64   	   0.00		
-26.25   	-89.11   	  4.64   	  -5.09		
-25.33   	-88.50   	  4.62(D)	   5.09		
-23.50   	-87.59   	  4.64   	   0.00		
-21.36   	-86.98   	  4.64   	   5.09		
-20.75   	-87.28   	  4.66   	   5.09		
-21.06   	-88.81   	  4.68   	  10.17		
-21.97   	-90.94   	  4.72   	  10.17		
-23.19   	-93.08   	  4.76   	  10.17		
-24.11   	-94.30   	  4.80   	  10.17		
-24.72   	-94.30   	  4.84   	  15.26		
-25.33   	-93.69   	  4.90   	  15.26		
-25.33   	-93.38   	  4.96   	  10.17		
-24.41   	-93.38   	  5.01   	  15.26		
-23.50   	-93.69   	  5.07   	  15.26		
-22.58   	-93.38   	  5.13   	  10.17		
-22.28   	-93.08   	  5.17   	  15.26		
-21.97   	-92.16   	  5.23   	  10.17		
-21.36   	-90.94   	  5.27   	  10.17		
-20.75   	-88.50   	  5.31   	  10.17		
-19.84   	-83.62   	  5.35   	  10.17		
-18.62   	-75.68   	  5.39   	   5.09		
-16.78   	-65.00   	  5.41   	  10.17		
-14.65   	-52.80   	  5.45   	   5.09		
-12.82   	-39.98   	  5.47   	   5.09		
-11.29   	-28.38   	  5.49   	   0.00		
 -9.16   	-18.92   	  5.49   	   5.09		
 -6.41   	-13.43   	  5.51   	   5.09		
 -3.36   	-12.51   	  5.53   	   0.00		
 -1.22   	-13.73   	  5.53   	   0.00		
 -0.31   	-13.43   	  5.53   	   0.00		
  0.00   	 -7.32   	  5.53   	   5.09		
  1.22   	  6.10   	  5.55   	   0.00		
  3.36   	 23.50   	  5.55   	   0.00		
  5.80   	 38.76   	  5.55   	   5.09		
  8.54   	 46.69   	  5.57   	   0.00		
 11.29   	 46.08   	  5.57   	   5.09		
 15.26   	 39.06   	  5.60   	   0.00		
 19.84   	 28.99   	  5.60   	   0.00		
 23.19   	 19.84   	  5.60   	   0.00		
 23.50   	 11.60   	  5.60   	   5.09		
 20.75   	  2.14   	  5.62   	   0.00		
 15.26   	 -9.46   	  5.62   	   0.00		
  9.16   	-23.50   	  5.62   	   0.00		
  3.36   	-37.84   	  5.62   	   5.09		
 -2.44   	-50.35   	  5.64   	   0.00		
 -8.85   	-60.12   	  5.64   	   5.09		
-15.56   	-68.36   	  5.66   	  10.17		
-21.67   	-76.60   	  5.70   	   5.09		
-25.02   	-85.14   	  5.72   	  10.17		
-24.41   	-93.38   	  5.76   	  15.26		
-21.36   	-100.71   	  5.82   	  10.17		
-18.62   	-105.90   	  5.86   	  15.26		
-18.31   	-108.95   	  5.92   	  20.35		
-21.06   	-109.86   	  6.00   	  20.35		
-24.72   	-108.95   	  6.08   	  20.35		
-27.77   	-107.42   	  6.16   	  25.43		
-28.69   	-105.59   	  6.27   	  25.43		
-29.30   	-104.37   	  6.37   	  30.52		
-29.60   	-104.98   	  6.49   	  30.52		
-31.13   	-109.25   	  6.61   	  30.52		
-34.79   	-117.80   	  6.73   	  30.52		
-40.28   	-130.31   	  6.86   	  35.61		
-46.08   	-145.57   	  7.00   	  35.61		
-47.61   	-158.69   	  7.14   	  45.78		
-37.54   	-158.39   	  7.32   	  55.95		
 -9.77   	-122.68   	  7.55   	  66.12		
 39.98   	-24.72   	  7.81   	  81.38		
110.78   	159.00   	  8.14   	 101.73		
196.23   	427.55   	  8.55   	 122.07		
286.56   	743.71   	  9.03   	 147.51		
365.91   	1029.05   	  9.62   	 162.77		
415.34   	1181.64(R)	 10.27(E)	 172.94		
418.09   	1120.91   	 10.97   	 172.94		
365.30   	837.71   	 11.66   	 172.94		
266.11   	414.12   	 12.35   	 152.59		
149.23   	 -4.58   	 12.96   	 127.16		
 50.05   	-284.73   	 13.47   	  86.47		
 -5.80   	-374.76   	 13.81   	  50.86		
-16.17   	-319.82   	 14.02   	   5.09		
 -1.53   	-212.10   	 14.04   	 -40.69		
 11.90   	-125.43   	 13.88   	 -71.21		
  9.16   	-82.09   	 13.59   	 -86.47		
 -6.71   	-65.92   	 13.25   	 -86.47		
-22.89   	-54.93   	 12.90   	 -55.95		
-30.52   	-43.64   	 12.68   	   0.00		
-28.99   	-37.54   	 12.68   	  76.30		
-24.11   	-39.06   	 12.98   	 183.11		
-21.06   	-43.95   	 13.71   	 305.19		
-21.36   	-46.08   	 14.93   	 432.35		
-22.58   	-43.33   	 16.66   	 574.77		
-23.19   	-37.54   	 18.96   	 707.02		
-22.89   	-31.74   	 21.79   	 834.18		
-21.67   	-28.38   	 25.13   	 956.25		
-21.06   	-27.16   	 28.95   	1052.90		
-20.45   	-26.25   	 33.16   	1119.02		
-19.84   	-24.41   	 37.64   	1164.80		
-18.62   	-21.36   	 42.30   	1159.71		
-17.09   	-17.70   	 46.94   	1129.19		
-16.17   	-14.65   	 51.45   	1068.15		
-16.17   	-12.51   	 55.73   	 986.77		
-16.17   	-10.99   	 59.67   	 895.22		
-15.26   	 -9.46   	 63.26   	 818.92		
-13.12   	 -7.63   	 66.53   	 747.71		
-10.38   	 -4.88   	 69.52   	 691.76		
 -7.02   	 -1.53   	 72.29   	 656.15		
 -4.58   	  2.14   	 74.91   	 640.89		
 -3.36   	  6.10   	 77.48   	 625.63		
 -3.05   	  9.77   	 79.98   	 620.55		
 -2.75   	 13.12   	 82.46   	 610.37		
 -1.83   	 16.17   	 84.90   	 600.20		
  0.00   	 19.84   	 87.30   	 574.77		
  2.14   	 23.80   	 89.60   	 544.25		
  3.66   	 28.38   	 91.78   	 503.56		
  4.27   	 32.65   	 93.79   	 462.87		
  4.27   	 36.32   	 95.65   	 401.83		
  4.27   	 39.67   	 97.25   	 350.97		
  5.19   	 43.33   	 98.66   	 289.93		
  7.32   	 47.61   	 99.82   	 239.06		
 10.07   	 52.80   	100.77   	 183.11		
 12.82   	 57.68   	101.51   	 142.42		
 14.95   	 60.73   	102.07   	 101.73		
 16.78   	 62.56   	102.48   	  76.30		
 18.62   	 63.78   	102.79   	  55.95		
 21.06   	 65.92   	103.01   	  40.69		
 24.41   	 69.58   	103.17   	  30.52		
 28.38   	 73.24   	103.30   	  25.43		
 32.04   	 76.29   	103.40   	  15.26		
 36.01   	 77.51   	103.46   	  10.17		
 40.28   	 76.90   	103.50   	   5.09		
 44.25   	 75.38   	103.52(S)	   0.00		
 47.61   	 73.24   	103.52   	   0.00		
 49.13   	 71.11   	103.52   	  -5.09		
 50.66   	 69.27   	103.50   	  -5.09		
 53.41   	 66.22   	103.48   	 -10.17		
 57.98   	 61.65   	103.44   	 -10.17		
 63.48   	 54.93   	103.40   	 -10.17		
 67.75   	 47.61   	103.36   	 -10.17		
 69.58   	 40.59   	103.32   	 -15.26		
 68.97   	 35.10   	103.25   	 -10.17		
 66.83   	 30.52   	103.21   	 -10.17		
 64.70   	 25.94   	103.17   	 -10.17		
 62.87   	 21.06   	103.13   	 -10.17		
 60.73   	 16.78   	103.09   	 -15.26		
 57.68   	 13.12   	103.03   	 -15.26		
 53.10   	 10.68   	102.97   	 -30.52		
 47.00   	  8.85   	102.85   	 -30.52		
 39.98   	  6.71   	102.73   	 -45.78		
 33.57   	  3.66   	102.54   	 -50.86		
 27.77   	 -1.22   	102.34   	 -66.12		
 22.89   	 -7.32   	102.07   	 -76.30		
 18.01   	-15.26   	101.77   	 -86.47		
 12.21   	-25.02   	101.42   	 -96.64		
  5.49   	-36.32   	101.04   	-111.90		
 -1.53   	-48.22   	100.59   	-116.99		
 -7.63   	-58.59   	100.12   	-132.25		
-11.90   	-65.61   	 99.59   	-142.42		
-14.95   	-68.97   	 99.02   	-147.51		
-17.09   	-70.19   	 98.43   	-162.77		
-19.23   	-71.41   	 97.78   	-178.03		
-22.28   	-73.55   	 97.07   	-208.54		
-25.94   	-75.99   	 96.24   	-259.41		
-28.99   	-78.43   	 95.20   	-320.45		
-31.13   	-79.96   	 93.92   	-401.83		
-31.74   	-80.57   	 92.31   	-488.30		
-30.82   	-80.57   	 90.36   	-574.77		
-29.30   	-79.96   	 88.06   	-666.32		
-28.69   	-79.04   	 85.39   	-747.71		
-29.60   	-78.13   	 82.40   	-813.83		
-31.43   	-76.90   	 79.15   	-869.78		
-33.26   	-75.38   	 75.67   	-905.39		
-33.57   	-73.24   	 72.04   	-935.91		
-32.65   	-69.27   	 68.30   	-935.91		
-30.21   	-64.09   	 64.56   	-935.91		
-27.77   	-58.59   	 60.81   	-925.73		
-26.25   	-53.71   	 57.11   	-900.30		
-26.25   	-50.96   	 53.51   	-879.96		
-26.86   	-49.74   	 49.99   	-844.35		
-27.16   	-49.44   	 46.61   	-818.92		
-26.55   	-48.52   	 43.34   	-788.40		
-25.33   	-46.69   	 40.18   	-752.79		
-23.50   	-44.25   	 37.17   	-722.28		
-22.58   	-41.81   	 34.28   	-686.67		
-22.28   	-39.37   	 31.54   	-656.15		
-21.97   	-37.23   	 28.91   	-620.55		
-21.36   	-36.01   	 26.43   	-590.03		
-20.45   	-36.62   	 24.07   	-559.51		
-19.53   	-38.76   	 21.83   	-523.90		
-18.62   	-41.81   	 19.74   	-483.21		
-18.01   	-44.56   	 17.80   	-452.69		
-17.40   	-46.08   	 15.99   	-417.09		
-17.40   	-47.00   	 14.32   	-376.40		
-18.01   	-47.30   	 12.82   	-335.71		
-19.23   	-47.61   	 11.48   	-305.19		
-20.75   	-47.91   	 10.25   	-264.50		
-21.67   	-49.13   	  9.20   	-228.89		
-21.36   	-51.57   	  8.28   	-198.37		
-20.14   	-55.85   	  7.49   	-167.85		
-18.62   	-60.42   	  6.82   	-147.51		
-18.31   	-64.09   	  6.23   	-127.16		
-19.23   	-66.53   	  5.72   	-111.90		
-20.45   	-67.44   	  5.27   	 -96.64		
-21.36   	-68.66   	  4.88   	 -86.47		
-21.67   	-70.50   	  4.54   	 -81.38		
-21.67   	-73.55   	  4.21   	 -71.21		
-22.28   	-76.90   	  3.93   	 -61.04		
-23.19   	-79.04   	  3.68   	 -61.04		
-22.89   	-80.26   	  3.44   	 -50.86		
-21.97   	-80.26   	  3.23   	 -45.78		
-21.06   	-80.26   	  3.05   	 -40.69		
-20.45   	-80.57   	  2.89   	 -30.52		
-20.75   	-80.87   	  2.77   	 -30.52		
-21.36   	-81.18   	  2.64   	 -20.35		
-21.97   	-81.18   	  2.56   	 -15.26		
-23.50   	-81.18   	  2.50   	 -15.26		
-25.63   	-82.40   	  2.44   	 -10.17		
-27.47   	-84.84   	  2.40   	 -10.17		
-27.77   	-87.28   	  2.36   	  -5.09		
-26.55   	-88.20   	  2.34   	 -10.17		
-25.33   	-86.67   	  2.30   	  -5.09		
-24.41   	-83.62   	  2.28   	  -5.09		
-24.11   	-82.09   	  2.26   	  -5.09		
-23.80   	-82.40   	  2.24(D)	   0.00		
-22.89   	-84.53   	  2.24   	   0.00		
-22.58   	-86.67   	  2.24   	   0.00		
-22.89   	-87.59   	  2.24   	   0.00		
-24.11   	-87.59   	  2.24   	   5.09		
-25.33   	-86.98   	  2.26   	   5.09		
-25.63   	-85.45   	  2.28   	   5.09		
-24.72   	-83.01   	  2.30   	  10.17		
-23.50   	-78.13   	  2.34   	   5.09		
-21.97   	-70.50   	  2.36   	  10.17		
-20.75   	-60.12   	  2.40   	  10.17		
