  I     	  II     	  PW     	  PW'		
-68.66   	-65.92   	  7.85   	  30.52		
-69.27   	-68.36   	  7.98   	  45.78		
-64.70   	-64.09   	  8.16   	  45.78		
-58.59   	-55.54   	  8.34   	  40.69		
-53.71   	-46.08   	  8.50   	  30.52		
-50.35   	-38.76   	  8.63   	  10.17		
-47.61   	-35.71   	  8.67   	   5.09		
-44.56   	-34.79   	  8.69   	  -5.09		
-41.50   	-34.18   	  8.67   	  -5.09		
-40.89   	-33.26   	  8.65   	  -5.09		
-43.95   	-32.04   	  8.63   	   5.09		
-48.52   	-30.52   	  8.65   	  15.26		
-52.19   	-28.38   	  8.71   	  15.26		
-51.88   	-25.02   	  8.77   	  20.35		
-47.30   	-19.23   	  8.85   	  15.26		
-41.20   	-11.60   	  8.91   	  15.26		
-38.15   	 -4.88   	  8.97   	  15.26		
-40.59   	 -2.75   	  9.03   	  10.17		
-46.39   	 -6.71   	  9.07   	   5.09		
-51.57   	-16.17   	  9.09   	   5.09		
-52.49   	-26.25   	  9.11   	   5.09		
-47.91   	-31.43   	  9.14   	   5.09		
-41.50   	-29.60   	  9.16   	  10.17		
-36.01   	-22.89   	  9.20   	   5.09		
-33.57   	-15.87   	  9.22   	  10.17		
-35.40   	-11.29   	  9.26   	  15.26		
-39.37   	 -7.32   	  9.32   	  10.17		
-41.20   	  1.22   	  9.36   	  10.17		
-39.06   	 18.01   	  9.40   	  10.17		
-32.65   	 42.11   	  9.44   	  10.17		
-24.11   	 68.05   	  9.48   	   5.09		
-16.48   	 90.03   	  9.50(V)	   0.00		
-11.90   	102.54   	  9.50   	  -5.09		
-11.29   	103.76   	  9.48   	  -5.09		
-15.56   	 96.44   	  9.46   	   0.00		
-22.58   	 89.42   	  9.46   	  -5.09		
-27.16   	 93.08   	  9.44   	   0.00		
-24.41   	110.47   	  9.44   	   0.00		
-12.51   	136.41   	  9.44   	   5.09		
  2.44   	156.86   	  9.46   	   5.09		
 11.29   	161.13   	  9.48   	   0.00		
  8.54   	146.79   	  9.48   	   0.00		
 -3.05   	122.99   	  9.48   	   0.00		
-13.43   	 99.18   	  9.48   	  -5.09		
-16.17   	 78.43   	  9.46   	  -5.09		
-10.99   	 58.90   	  9.44   	   0.00		
 -3.05   	 39.67   	  9.44   	   0.00		
  2.75   	 22.58   	  9.44   	   0.00		
  3.66   	 11.60   	  9.44   	   5.09		
 -1.22   	  7.02   	  9.46   	  10.17		
-12.51   	  4.27   	  9.50   	  10.17		
-29.91   	 -5.19   	  9.54   	  10.17		
-49.74   	-23.19   	  9.58   	   5.09		
-63.48   	-45.78   	  9.60   	  -5.09		
-65.61   	-63.78   	  9.58   	  -5.09		
-57.37   	-72.02   	  9.56   	 -10.17		
-47.61   	-70.19   	  9.52   	 -15.26		
-44.25   	-65.00   	  9.46   	 -20.35		
-49.44   	-62.26   	  9.38   	 -15.26		
-57.37   	-63.48   	  9.32   	 -15.26		
-60.42   	-65.61   	  9.26   	 -10.17		
-55.24   	-65.00   	  9.22   	 -20.35		
-47.00   	-60.12   	  9.14   	 -20.35		
-42.11   	-53.71   	  9.05   	 -25.43		
-43.95   	-49.13   	  8.95   	 -30.52		
-50.96   	-48.22   	  8.83   	 -35.61		
-58.90   	-48.22   	  8.69   	 -35.61		
-63.48   	-42.72   	  8.55   	 -35.61		
-58.90   	-23.80   	  8.40   	 -35.61		
-37.54   	 18.62   	  8.26   	 -20.35		
  6.41   	100.71   	  8.18   	 -15.26		
 75.68   	237.73   	  8.12   	  -5.09		
163.88   	431.82   	  8.10   	  10.17		
255.74   	657.96   	  8.14   	  20.35		
332.34   	858.76   	  8.22   	  35.61		
376.89   	958.25(R)	  8.36   	  45.78		
374.15   	904.24   	  8.55   	  50.86		
315.25   	706.48   	  8.75   	  55.95		
202.64   	437.01   	  8.97   	  61.04		
 58.90   	194.70   	  9.22   	  50.86		
-75.68   	 52.80   	  9.42   	  45.78		
-159.30   	 18.92   	  9.60   	  40.69		
-172.42   	 44.56   	  9.77   	  30.52		
-130.62   	 69.58   	  9.89   	  25.43		
-74.16   	 62.87   	  9.99   	  20.35		
-40.59   	 29.91   	 10.07   	  20.35		
-40.59   	 -7.63   	 10.15   	  20.35		
-60.12   	-34.18   	 10.23   	  15.26		
-77.21   	-48.52   	 10.29   	  20.35		
-79.35   	-57.37   	 10.38   	  15.26		
-69.27   	-63.48   	 10.44   	  15.26		
-58.29   	-66.83   	 10.50   	  20.35		
-54.93   	-68.36   	 10.58   	  25.43		
-58.90   	-70.80   	 10.68   	  35.61		
-63.78   	-75.07   	 10.82   	  55.95		
-63.17   	-78.74   	 11.05   	  71.21		
-55.54   	-77.51   	 11.33   	  86.47		
-45.47   	-71.11   	 11.68   	  91.56		
-40.89   	-64.09   	 12.04   	  86.47		
-45.47   	-62.26   	 12.39   	  71.21		
-56.15   	-68.05   	 12.68   	  40.69		
-65.31   	-77.51   	 12.84(A)	   0.00		
-65.92   	-85.14   	 12.84   	 -35.61		
-58.59   	-86.67   	 12.70   	 -66.12		
-48.83   	-82.09   	 12.43   	 -91.56		
-41.20   	-74.46   	 12.07   	 -91.56		
-37.54   	-67.44   	 11.70   	 -86.47		
-35.10   	-62.56   	 11.35   	 -61.04		
-33.57   	-60.73   	 11.11   	 -35.61		
-33.26   	-61.04   	 10.97   	 -15.26		
-33.87   	-61.95   	 10.91   	   0.00		
-35.10   	-62.26   	 10.91   	   5.09		
-33.87   	-59.81   	 10.93   	  10.17		
-29.91   	-54.32   	 10.97   	   0.00		
-24.41   	-47.91   	 10.97   	 -10.17		
-20.75   	-43.03   	 10.93   	 -15.26		
-20.14   	-41.20   	 10.86   	 -25.43		
-21.67   	-40.28   	 10.76   	 -25.43		
-22.89   	-37.23   	 10.66   	 -20.35		
-22.58   	-29.60   	 10.58   	 -20.35		
-20.45   	-19.53   	 10.50   	 -10.17		
-16.78   	-10.68   	 10.46   	 -10.17		
-13.43   	 -6.71   	 10.42   	  -5.09		
-11.90   	 -7.63   	 10.40   	  -5.09		
-10.99   	 -8.85   	 10.38   	 -10.17		
 -8.24   	 -4.88   	 10.34   	 -15.26		
 -0.92   	  6.10   	 10.27   	 -20.35		
 10.99   	 22.89   	 10.19   	 -20.35		
 25.02   	 41.20   	 10.11   	 -20.35		
 36.32   	 55.85   	 10.03   	 -20.35		
 42.72   	 65.61   	  9.95   	 -20.35		
 45.47   	 71.72   	  9.87   	 -10.17		
 46.39   	 77.82   	  9.83   	  -5.09		
 47.61   	 86.67   	  9.81   	   0.00		
 49.44   	 98.57   	  9.81   	   0.00		
 51.57   	112.00   	  9.81   	   5.09		
 53.71   	122.68   	  9.83   	   5.09		
 55.54   	130.00   	  9.85   	   0.00		
 57.07   	134.58   	  9.85   	   5.09		
 58.59   	139.16   	  9.87   	   5.09		
 59.81   	144.96   	  9.89   	   5.09		
 60.73   	150.76   	  9.91   	   5.09		
 60.42   	154.11   	  9.93   	   5.09		
 57.68   	153.20   	  9.95   	   5.09		
 51.88   	148.01   	  9.97   	  15.26		
 43.95   	140.08   	 10.03   	  10.17		
 35.71   	130.62   	 10.07   	  20.35		
 28.08   	119.02   	 10.15   	  20.35		
 20.45   	104.37   	 10.23   	  15.26		
 10.99   	 86.67   	 10.29   	  20.35		
 -1.53   	 68.05   	 10.38   	  20.35		
-14.95   	 50.96   	 10.46   	  15.26		
-24.72   	 37.54   	 10.52   	  10.17		
-27.77   	 26.86   	 10.56   	  10.17		
-25.94   	 16.17   	 10.60   	  10.17		
-24.11   	  4.27   	 10.64   	  10.17		
-27.16   	 -8.24   	 10.68   	  10.17		
-34.79   	-18.62   	 10.72   	  10.17		
-43.33   	-25.94   	 10.76   	  10.17		
-47.61   	-29.91   	 10.80   	  10.17		
-46.69   	-32.65   	 10.84   	  15.26		
-43.64   	-36.01   	 10.91   	  10.17		
-43.33   	-40.28   	 10.95   	  15.26		
-47.00   	-44.86   	 11.01   	  10.17		
-54.02   	-48.22   	 11.05   	  15.26		
-60.12   	-49.74   	 11.11   	  15.26		
-62.56   	-50.05   	 11.17   	  15.26		
-60.42   	-49.44   	 11.23   	  15.26		
-55.24   	-48.83   	 11.29   	  20.35		
-48.83   	-48.83   	 11.37   	  15.26		
-43.64   	-50.05   	 11.43   	  20.35		
-40.59   	-51.57   	 11.52   	  20.35		
-40.28   	-53.71   	 11.60   	  20.35		
-43.64   	-56.76   	 11.68   	  20.35		
-50.05   	-60.12   	 11.76   	  25.43		
-57.07   	-63.48   	 11.86   	  15.26		
-62.56   	-65.61   	 11.92   	  15.26		
-64.09   	-65.00   	 11.98   	  10.17		
-61.95   	-61.04   	 12.02   	  10.17		
-58.29   	-55.24   	 12.07   	   5.09		
-54.93   	-50.05   	 12.09   	  15.26		
-52.80   	-47.61   	 12.15   	  20.35		
-50.66   	-47.91   	 12.23   	  25.43		
-48.22   	-48.83   	 12.33   	  30.52		
-47.00   	-49.44   	 12.45   	  35.61		
-47.91   	-49.13   	 12.59   	  30.52		
-50.66   	-47.91   	 12.72   	  30.52		
-53.10   	-44.56   	 12.84   	  30.52		
-53.71   	-39.67   	 12.96   	  20.35		
-51.27   	-33.57   	 13.04   	  15.26		
-47.91   	-29.30   	 13.10   	  15.26		
-44.25   	-27.47   	 13.16   	  15.26		
-40.59   	-27.77   	 13.22   	  20.35		
-36.62   	-27.47   	 13.31   	  20.35		
-32.65   	-24.41   	 13.39   	  30.52		
-29.30   	-18.92   	 13.51   	  35.61		
-26.25   	-12.82   	 13.65   	  40.69		
-23.80   	 -9.16   	 13.81   	  40.69		
-23.19   	 -9.77   	 13.98   	  40.69		
-25.33   	-13.43   	 14.14   	  35.61		
-30.52   	-18.31   	 14.28   	  30.52		
-36.32   	-20.14   	 14.40   	  20.35		
-39.06   	-18.31   	 14.49   	  10.17		
-37.84   	-13.73   	 14.53(V)	   0.00		
-35.71   	-10.68   	 14.53   	  -5.09		
-35.40   	-12.21   	 14.51   	 -15.26		
-37.84   	-16.48   	 14.45   	 -15.26		
-40.59   	-21.06   	 14.38   	 -15.26		
-40.59   	-21.67   	 14.32   	 -10.17		
-37.54   	-16.48   	 14.28   	 -10.17		
-33.57   	 -5.49   	 14.24   	  -5.09		
-30.21   	  9.77   	 14.22   	   5.09		
-27.47   	 27.77   	 14.24   	   0.00		
-23.50   	 46.69   	 14.24   	  10.17		
-17.70   	 65.00   	 14.28   	  15.26		
-11.90   	 80.26   	 14.34   	  10.17		
 -8.54   	 90.64   	 14.38   	  15.26		
 -8.24   	 94.60   	 14.45   	  15.26		
 -8.85   	 92.47   	 14.51   	  15.26		
 -7.02   	 90.03   	 14.57   	  15.26		
 -1.53   	 94.30   	 14.63   	  15.26		
  6.10   	108.34   	 14.69   	  10.17		
 12.82   	127.26   	 14.73   	   5.09		
 14.65   	141.30   	 14.75   	   5.09		
  9.77   	142.52   	 14.77   	   0.00		
  0.61   	129.70   	 14.77   	   5.09		
 -8.85   	109.25   	 14.79   	  -5.09		
-13.12   	 89.11   	 14.77   	   0.00		
-10.99   	 72.02   	 14.77   	  -5.09		
 -3.66   	 56.76   	 14.75   	  -5.09		
  4.27   	 42.72   	 14.73   	   0.00		
  9.16   	 29.60   	 14.73   	  -5.09		
  8.85   	 18.62   	 14.71   	   0.00		
  4.27   	  9.16   	 14.71   	   0.00		
 -3.36   	  0.00   	 14.71   	   0.00		
-13.43   	-13.43   	 14.71   	   0.00		
-25.33   	-32.04   	 14.71   	  -5.09		
-37.54   	-53.10   	 14.69   	  -5.09		
-47.00   	-71.41   	 14.67   	 -15.26		
-51.27   	-81.79   	 14.61   	 -20.35		
-50.35   	-82.40   	 14.53   	 -30.52		
-47.30   	-76.90   	 14.40   	 -40.69		
-46.08   	-71.41   	 14.24   	 -50.86		
-47.91   	-70.50   	 14.04   	 -55.95		
-51.27   	-72.94   	 13.81   	 -50.86		
-52.49   	-75.07   	 13.61   	 -55.95		
-49.44   	-73.85   	 13.39   	 -45.78		
-45.17   	-69.89   	 13.20   	 -40.69		
-43.03   	-65.92   	 13.04   	 -25.43		
-44.56   	-62.56   	 12.94   	 -20.35		
-49.44   	-57.68   	 12.86   	 -10.17		
-54.02   	-45.47   	 12.82   	  -5.09		
-52.49   	-18.62   	 12.80   	   0.00		
-37.54   	 30.52   	 12.80   	   5.09		
 -0.61   	115.05   	 12.82   	  15.26		
 63.48   	249.63   	 12.88   	  20.35		
151.37   	438.54   	 12.96   	  30.52		
249.02   	662.54   	 13.08   	  35.61		
334.47   	870.67   	 13.22   	  45.78		
387.57   	988.16(R)	 13.41   	  50.86		
393.07   	956.12   	 13.61   	  55.95		
344.85   	771.79   	 13.84   	  50.86		
245.06   	496.22   	 14.04   	  50.86		
111.69   	229.80   	 14.24   	  50.86		
-21.67   	 58.29   	 14.45   	  35.61		
-117.49   	  4.88   	 14.59   	  35.61		
-151.67   	 28.99   	 14.73   	  25.43		
-129.39   	 65.61   	 14.83   	  20.35		
-82.40   	 70.80   	 14.91   	  15.26		
-46.69   	 39.67   	 14.97   	  10.17		
-39.06   	 -5.80   	 15.02   	   5.09		
-52.49   	-42.72   	 15.04   	   5.09		
-68.36   	-61.95   	 15.06   	   0.00		
-74.16   	-68.05   	 15.06   	  -5.09		
-69.27   	-69.89   	 15.04   	   0.00		
-62.26   	-72.63   	 15.04   	  10.17		
-58.59   	-76.90   	 15.08   	  20.35		
-58.90   	-81.79   	 15.16   	  40.69		
-59.20   	-85.75   	 15.32   	  55.95		
-56.46   	-86.36   	 15.54   	  76.30		
-50.96   	-82.70   	 15.85   	  81.38		
-45.78   	-76.29   	 16.17   	  86.47		
-43.64   	-68.66   	 16.52   	  81.38		
-45.17   	-62.87   	 16.85   	  55.95		
-48.22   	-60.12   	 17.07   	  35.61		
-49.13   	-60.73   	 17.21   	  10.17		
-46.08   	-62.26   	 17.25(A)	 -25.43		
-40.59   	-63.17   	 17.15   	 -45.78		
-35.71   	-61.95   	 16.97   	 -61.04		
-35.10   	-58.90   	 16.72   	 -61.04		
-38.45   	-56.46   	 16.48   	 -61.04		
-43.03   	-55.54   	 16.24   	 -45.78		
-46.08   	-56.15   	 16.05   	 -30.52		
-46.69   	-56.76   	 15.93   	 -15.26		
-43.95   	-55.24   	 15.87   	  -5.09		
-39.67   	-51.27   	 15.85   	   5.09		
-35.71   	-44.86   	 15.87   	   5.09		
-32.65   	-37.54   	 15.89   	   5.09		
-30.21   	-31.43   	 15.91   	   0.00		
-26.86   	-27.77   	 15.91   	 -10.17		
-21.06   	-26.25   	 15.87   	 -15.26		
-12.82   	-25.33   	 15.81   	 -20.35		
 -6.41   	-22.89   	 15.73   	 -20.35		
 -5.49   	-19.23   	 15.65   	 -25.43		
 -9.77   	-14.65   	 15.54   	 -20.35		
-15.26   	-10.38   	 15.46   	 -25.43		
-17.09   	 -6.41   	 15.36   	 -20.35		
-12.21   	 -1.83   	 15.28   	 -20.35		
 -2.44   	  5.19   	 15.20   	 -25.43		
  8.24   	 15.26   	 15.10   	 -30.52		
 16.48   	 27.47   	 14.97   	 -30.52		
 22.28   	 40.28   	 14.85   	 -35.61		
 25.94   	 51.88   	 14.71   	 -40.69		
 28.38   	 61.95   	 14.55   	 -35.61		
 30.21   	 71.11   	 14.40   	 -40.69		
 33.26   	 81.79   	 14.24   	 -35.61		
 38.45   	 93.99   	 14.10   	 -25.43		
 46.69   	108.03   	 14.00   	 -25.43		
 56.15   	121.46   	 13.90   	 -15.26		
 64.39   	132.14   	 13.84   	 -15.26		
 69.89   	140.38   	 13.77   	 -15.26		
 73.55   	149.23   	 13.71   	 -10.17		
 75.99   	161.13   	 13.67   	 -10.17		
 76.90   	177.92   	 13.63   	 -10.17		
 74.46   	195.62   	 13.59   	  -5.09		
 66.53   	208.13   	 13.57   	   0.00		
 53.71   	210.27   	 13.57   	   0.00		
 38.76   	202.33   	 13.57   	   5.09		
 25.63   	190.43   	 13.59   	   5.09		
 15.26   	180.66   	 13.61   	  10.17		
  8.85   	177.92   	 13.65   	  10.17		
  6.10   	180.36   	 13.69   	  10.17		
  4.88   	180.36   	 13.73   	  10.17		
  2.44   	172.73   	 13.77   	   5.09		
 -2.14   	155.03   	 13.79   	   0.00		
 -8.24   	129.39   	 13.79   	   5.09		
-14.34   	101.62   	 13.81   	  -5.09		
-18.62   	 76.90   	 13.79   	   0.00		
-21.97   	 59.20   	 13.79   	  -5.09		
-25.33   	 50.35   	 13.77   	   0.00		
-28.38   	 48.22   	 13.77   	   0.00		
-29.30   	 49.74   	 13.77   	   0.00		
-27.16   	 49.44   	 13.77   	  10.17		
-24.11   	 43.64   	 13.81   	  10.17		
-23.50   	 32.04   	 13.86   	  10.17		
-27.47   	 16.78   	 13.90   	  20.35		
-33.87   	  1.83   	 13.98   	  20.35		
-38.45   	 -8.85   	 14.06   	  25.43		
-39.37   	-14.95   	 14.16   	  20.35		
-36.93   	-18.92   	 14.24   	  20.35		
-34.48   	-24.41   	 14.32   	  25.43		
-34.18   	-34.48   	 14.43   	  25.43		
-36.93   	-48.83   	 14.53   	  25.43		
-41.50   	-64.39   	 14.63   	  35.61		
-47.30   	-77.21   	 14.77   	  40.69		
-52.49   	-84.84   	 14.93   	  45.78		
-55.85   	-87.59   	 15.12   	  50.86		
-54.32   	-86.36   	 15.32   	  50.86		
-48.22   	-84.53   	 15.52   	  45.78		
-39.98   	-84.23   	 15.71   	  45.78		
-34.48   	-86.36   	 15.89   	  35.61		
-34.48   	-88.50   	 16.03   	  35.61		
-39.37   	-89.42   	 16.17   	  30.52		
-44.86   	-86.67   	 16.30   	  25.43		
-47.61   	-79.04   	 16.40   	  35.61		
-45.47   	-63.17   	 16.54   	  35.61		
-37.84   	-35.10   	 16.68   	  50.86		
-20.45   	 10.99   	 16.89   	  55.95		
 14.65   	 84.53   	 17.11   	  71.21		
 73.85   	198.67   	 17.40   	  81.38		
155.94   	362.24   	 17.72   	  86.47		
249.02   	568.54   	 18.07   	  96.64		
333.56   	787.05   	 18.45   	  96.64		
390.32   	961.00   	 18.84   	 101.73		
405.27   	1025.09(R)	 19.25   	 106.82		
369.57   	947.88   	 19.67   	 101.73		
282.90   	751.95   	 20.08   	  96.64		
156.86   	507.51   	 20.47   	  91.56		
 20.45   	298.46   	 20.83   	  86.47		
-87.89   	175.17   	 21.18   	  66.12		
-137.63   	132.75   	 21.44   	  55.95		
-126.34   	125.73   	 21.67   	  45.78		
-82.09   	108.64   	 21.85   	  30.52		
-42.11   	 65.31   	 21.97   	  30.52		
-28.08   	  8.24   	 22.10   	  20.35		
-36.93   	-40.89   	 22.18   	  20.35		
-50.05   	-70.50   	 22.26   	  15.26		
-53.10   	-82.70   	 22.32   	  15.26		
-45.47   	-86.98   	 22.38(V)	   0.00		
-36.32   	-90.64   	 22.38   	 -10.17		
-33.57   	-95.52   	 22.34   	 -20.35		
-37.54   	-99.49   	 22.26   	 -40.69		
-42.42   	-100.71   	 22.10   	 -55.95		
-43.03   	-99.18   	 21.87   	 -71.21		
-39.98   	-96.13   	 21.59   	 -76.30		
-36.32   	-94.60   	 21.28   	 -81.38		
-36.01   	-95.52   	 20.96   	 -81.38		
-39.67   	-98.88   	 20.63   	 -81.38		
-43.95   	-101.32   	 20.31   	 -66.12		
-44.56   	-100.40   	 20.04   	 -61.04		
-42.11   	-96.13   	 19.80   	 -35.61		
-39.06   	-92.16   	 19.65   	 -10.17		
-38.45   	-89.42   	 19.61   	  25.43		
-39.98   	-88.20   	 19.72   	  45.78		
-41.50   	-86.36   	 19.90   	  71.21		
-41.50   	-83.01   	 20.18   	  66.12		
-39.06   	-77.51   	 20.45   	  61.04		
-36.01   	-71.72   	 20.69   	  25.43		
-34.79   	-67.14   	 20.79   	  -5.09		
-35.10   	-64.09   	 20.77   	 -50.86		
-35.40   	-61.34   	 20.57   	 -71.21		
-32.65   	-57.37   	 20.28   	 -96.64		
-26.86   	-52.49   	 19.90   	 -91.56		
-20.45   	-48.52   	 19.53   	 -81.38		
-16.48   	-46.39   	 19.21   	 -61.04		
-17.09   	-46.08   	 18.96   	 -40.69		
-19.84   	-45.47   	 18.80   	 -25.43		
-21.97   	-43.33   	 18.70   	  -5.09		
-20.75   	-38.15   	 18.68   	  -5.09		
-16.78   	-30.52   	 18.66   	  -5.09		
-10.99   	-21.67   	 18.64   	 -10.17		
 -5.19   	-13.43   	 18.60   	 -15.26		
 -0.61   	 -7.02   	 18.54   	 -15.26		
  2.14   	 -1.53   	 18.47   	 -20.35		
  3.66   	  4.58   	 18.39   	 -20.35		
  4.88   	 13.12   	 18.31   	 -10.17		
  7.63   	 23.80   	 18.27   	  -5.09		
 10.38   	 35.40   	 18.25   	   0.00		
 12.21   	 45.17   	 18.25   	   5.09		
 12.82   	 53.71   	 18.27   	  10.17		
 14.34   	 61.95   	 18.31   	  10.17		
 18.01   	 70.19   	 18.35   	   5.09		
 23.80   	 77.21   	 18.37   	   5.09		
 28.38   	 81.79   	 18.39   	   5.09		
 29.91   	 85.45   	 18.41   	   0.00		
 28.38   	 89.42   	 18.41   	   5.09		
 27.47   	 96.13   	 18.43   	  10.17		
 29.30   	105.29   	 18.47   	  10.17		
 32.65   	114.14   	 18.51   	  15.26		
 32.96   	117.80   	 18.58   	  15.26		
 28.08   	114.44   	 18.64   	  20.35		
