  I     	  II     	  AOp     	  AOp'		
-22.28   	  3.36   	 70.15   	-259.41		
-23.19   	  3.36   	 69.11   	-228.89		
-22.28   	  2.14   	 68.20   	-183.11		
-21.06   	  0.61   	 67.47   	-137.33		
-21.06   	  0.31   	 66.92   	 -81.38		
-21.67   	  0.92   	 66.59   	 -25.43		
-21.36   	  1.53   	 66.49   	  30.52		
-19.23   	  1.22   	 66.61   	  81.38		
-14.95   	 -0.92   	 66.94   	 122.07		
 -9.77   	 -3.36   	 67.43   	 157.68		
 -5.80   	 -3.05   	 68.06   	 178.03		
 -3.97   	  1.22   	 68.77   	 178.03		
 -2.14   	  9.46   	 69.48   	 172.94		
  0.61   	 19.23   	 70.17   	 152.59		
  4.88   	 27.16   	 70.78   	 132.25		
  8.54   	 30.82   	 71.31   	 101.73		
 10.68   	 31.43   	 71.72   	  76.30		
 11.29   	 31.13   	 72.02   	  55.95		
 11.29   	 31.13   	 72.25   	  40.69		
 11.60   	 32.04   	 72.41   	  20.35		
 11.29   	 33.26   	 72.49   	  15.26		
  9.77   	 33.87   	 72.55   	   0.00		
  7.02   	 33.87   	 72.55   	  -5.09		
  4.88   	 33.57   	 72.53   	 -15.26		
  4.88   	 33.57   	 72.47   	 -30.52		
  7.93   	 33.57   	 72.35   	 -50.86		
 12.51   	 32.65   	 72.15   	 -71.21		
 14.04   	 30.82   	 71.86   	 -91.56		
  9.16   	 28.08   	 71.50   	-116.99		
 -2.44   	 25.33   	 71.03   	-132.25		
-15.26   	 23.50   	 70.50   	-152.59		
-22.28   	 21.97   	 69.89   	-162.77		
-19.53   	 20.14   	 69.24   	-178.03		
-10.99   	 18.31   	 68.52   	-178.03		
 -3.66   	 17.09   	 67.81   	-188.20		
  0.31   	 16.78   	 67.06   	-188.20		
  3.05   	 16.17   	 66.31   	-183.11		
 10.38   	 15.56   	 65.57   	-183.11		
 24.72   	 19.23   	 64.84   	-172.94		
 47.00   	 36.93   	 64.15   	-157.68		
 80.26   	 82.40   	 63.52   	-137.33		
133.67   	168.15   	 62.97   	-116.99		
215.15   	297.85   	 62.50   	 -91.56		
320.43   	461.43   	 62.14   	 -71.21		
424.80   	628.97   	 61.85   	 -40.69		
489.50   	757.14   	 61.69   	 -25.43		
481.87   	805.05(R)	 61.59   	  -5.09		
400.70   	758.67   	 61.57   	   5.09		
278.02   	639.04   	 61.59   	  10.17		
163.88   	490.11   	 61.63   	  15.26		
 94.30   	351.87   	 61.69   	  20.35		
 70.50   	243.23   	 61.77   	  20.35		
 65.61   	159.61   	 61.85   	  25.43		
 51.88   	 92.16   	 61.95   	  25.43		
 23.19   	 39.67   	 62.05   	  25.43		
 -9.77   	  6.41   	 62.16   	  35.61		
-31.13   	 -7.93   	 62.30   	  40.69		
-36.32   	-10.99   	 62.46   	  40.69		
-32.04   	-11.90   	 62.62   	  40.69		
-27.77   	-15.87   	 62.79   	  35.61		
-27.47   	-20.75   	 62.93   	  25.43		
-29.91   	-24.41   	 63.03   	  15.26		
-32.96   	-25.63   	 63.09   	  -5.09		
-34.48   	-26.55   	 63.07   	 -20.35		
-34.79   	-28.38   	 62.99   	 -40.69		
-35.10   	-30.52   	 62.83   	 -55.95		
-36.32   	-32.04   	 62.60   	 -66.12		
-38.76   	-31.43   	 62.34   	 -71.21		
-39.98   	-29.60   	 62.05   	 -66.12		
-38.15   	-27.77   	 61.79   	 -55.95		
-34.48   	-28.69   	 61.57   	 -35.61		
-33.26   	-33.87   	 61.42   	 -10.17		
-35.71   	-41.50   	 61.38(D)	  25.43		
-40.59   	-48.22   	 61.49   	  61.04		
-43.33   	-51.27   	 61.73   	 101.73		
-42.42   	-51.27   	 62.14   	 137.33		
-39.06   	-50.35   	 62.69   	 178.03		
-36.32   	-50.66   	 63.40   	 208.54		
-35.40   	-52.49   	 64.23   	 244.15		
-35.40   	-55.85   	 65.21   	 269.58		
-34.79   	-60.73   	 66.29   	 300.10		
-34.18   	-67.14   	 67.49   	 325.53		
-35.10   	-74.46   	 68.79   	 350.97		
-38.45   	-80.87   	 70.19   	 381.48		
-43.95   	-85.14   	 71.72   	 401.83		
-49.44   	-87.89   	 73.33   	 427.26		
-52.49   	-91.25   	 75.04   	 447.61		
-52.49   	-96.74   	 76.83   	 457.78		
-50.96   	-105.29   	 78.66   	 462.87		
-51.27   	-114.44   	 80.51   	 462.87		
-54.32   	-122.38   	 82.36   	 452.69		
-58.59   	-127.26   	 84.17   	 442.52		
-60.73   	-128.78   	 85.94   	 427.26		
-58.90   	-128.78   	 87.65   	 406.92		
-53.10   	-129.09   	 89.28   	 391.66		
-46.39   	-131.53   	 90.84   	 371.31		
-42.11   	-135.50   	 92.33   	 361.14		
-41.50   	-138.55   	 93.77   	 340.79		
-43.33   	-137.94   	 95.14   	 335.71		
-44.86   	-132.75   	 96.48   	 315.36		
-42.42   	-124.21   	 97.74   	 310.27		
-34.79   	-115.05   	 98.98   	 289.93		
-24.11   	-108.64   	100.14   	 279.75		
-14.95   	-105.90   	101.26   	 259.41		
-10.68   	-106.51   	102.30   	 244.15		
-10.68   	-108.03   	103.28   	 223.80		
-12.82   	-108.34   	104.17   	 203.46		
-12.21   	-106.20   	104.98   	 178.03		
 -7.02   	-101.01   	105.70   	 167.85		
  1.83   	-94.60   	106.37   	 142.42		
 10.07   	-88.50   	106.94   	 132.25		
 13.43   	-83.01   	107.47   	 116.99		
 11.29   	-78.13   	107.93   	 101.73		
  7.32   	-72.63   	108.34   	  86.47		
  5.49   	-66.22   	108.69   	  76.30		
  8.54   	-58.90   	108.99   	  61.04		
 14.65   	-50.96   	109.24   	  50.86		
 20.45   	-43.95   	109.44   	  35.61		
 24.11   	-38.76   	109.58   	  20.35		
 25.63   	-35.71   	109.66   	  15.26		
 26.86   	-34.18   	109.72   	   5.09		
 29.30   	-31.74   	109.75(S)	  -5.09		
 32.65   	-26.55   	109.72   	 -10.17		
 34.18   	-18.62   	109.68   	 -15.26		
 31.74   	 -8.85   	109.62   	 -30.52		
 23.80   	 -0.31   	109.50   	 -35.61		
 12.21   	  4.88   	109.36   	 -50.86		
  0.31   	  5.49   	109.16   	 -61.04		
 -9.46   	  2.14   	108.91   	 -71.21		
-15.26   	 -2.44   	108.63   	 -91.56		
-16.48   	 -5.80   	108.26   	-106.82		
-15.26   	 -5.80   	107.83   	-127.16		
-12.82   	 -3.36   	107.32   	-137.33		
-12.51   	 -0.61   	106.77   	-157.68		
-15.26   	  0.00   	106.14   	-172.94		
-20.14   	 -1.22   	105.45   	-183.11		
-24.11   	 -3.36   	104.72   	-203.46		
-24.72   	 -5.80   	103.91   	-213.63		
-21.67   	 -8.85   	103.05   	-228.89		
-17.70   	-12.21   	102.14   	-244.15		
-15.26   	-13.73   	101.16   	-249.24		
-14.65   	 -9.16   	100.16   	-259.41		
-14.34   	  3.36   	 99.12   	-259.41		
-13.12   	 21.67   	 98.09   	-259.41		
-11.29   	 38.76   	 97.05   	-244.15		
-10.38   	 47.61   	 96.07   	-233.98		
-10.68   	 47.00   	 95.14   	-218.72		
-12.21   	 39.67   	 94.26   	-198.37		
-13.73   	 32.35   	 93.47   	-178.03		
-13.43   	 30.21   	 92.76   	-167.85		
-10.38   	 34.48   	 92.09   	-152.59		
 -3.97   	 43.33   	 91.47   	-137.33		
  4.88   	 52.80   	 90.93   	-132.25		
 13.12   	 59.51   	 90.40   	-127.16		
 18.01   	 61.04   	 89.89   	-122.07		
 19.53   	 57.37   	 89.40   	-116.99		
 18.92   	 50.05   	 88.93   	-116.99		
 17.70   	 41.20   	 88.46   	-111.90		
 16.78   	 32.65   	 88.02   	-111.90		
 15.87   	 26.86   	 87.57   	-106.82		
 14.34   	 24.72   	 87.14   	-101.73		
 14.34   	 24.41   	 86.73   	-106.82		
 16.17   	 25.02   	 86.31   	-101.73		
 18.31   	 24.72   	 85.90   	-101.73		
 17.40   	 22.58   	 85.49   	-101.73		
 11.90   	 19.53   	 85.09   	-101.73		
  4.27   	 16.17   	 84.68   	-101.73		
 -0.31   	 11.90   	 84.27   	-101.73		
  0.61   	  6.41   	 83.87   	-101.73		
  4.88   	 -0.31   	 83.46   	-106.82		
  7.02   	 -7.63   	 83.03   	-101.73		
  3.36   	-13.73   	 82.62   	-106.82		
 -5.49   	-17.40   	 82.20   	-101.73		
-15.26   	-18.01   	 81.79   	-106.82		
-20.45   	-16.48   	 81.36   	-106.82		
-21.36   	-14.95   	 80.94   	-106.82		
-20.75   	-14.65   	 80.51   	-111.90		
-22.28   	-15.26   	 80.06   	-111.90		
-26.25   	-15.26   	 79.61   	-111.90		
-29.91   	-14.95   	 79.17   	-116.99		
-30.21   	-14.95   	 78.70   	-116.99		
-26.86   	-16.48   	 78.23   	-122.07		
-21.06   	-18.31   	 77.74   	-116.99		
-16.17   	-17.40   	 77.27   	-116.99		
-13.43   	-10.38   	 76.81   	-116.99		
-12.21   	  3.36   	 76.34   	-111.90		
-10.07   	 18.92   	 75.89   	-111.90		
 -7.32   	 29.91   	 75.44   	-101.73		
 -5.19   	 32.96   	 75.04   	 -91.56		
 -4.88   	 28.69   	 74.67   	 -91.56		
 -7.32   	 21.67   	 74.30   	 -86.47		
 -9.77   	 18.01   	 73.96   	 -86.47		
 -8.85   	 19.23   	 73.61   	 -76.30		
 -3.66   	 22.58   	 73.31   	 -76.30		
  2.75   	 24.41   	 73.00   	 -71.21		
  7.32   	 22.89   	 72.72   	 -76.30		
  8.54   	 20.14   	 72.41   	 -66.12		
  8.54   	 19.23   	 72.15   	 -71.21		
  8.54   	 20.14   	 71.86   	 -66.12		
  8.85   	 21.36   	 71.60   	 -61.04		
  7.63   	 19.53   	 71.35   	 -61.04		
  4.58   	 14.65   	 71.11   	 -55.95		
  0.92   	  9.77   	 70.88   	 -55.95		
 -0.61   	  7.63   	 70.66   	 -55.95		
  0.00   	  7.93   	 70.44   	 -50.86		
  0.61   	  8.85   	 70.23   	 -50.86		
 -0.92   	  9.16   	 70.03   	 -50.86		
 -2.44   	  7.93   	 69.83   	 -50.86		
  0.00   	  5.80   	 69.62   	 -55.95		
  9.46   	  3.05   	 69.40   	 -61.04		
 24.41   	  2.75   	 69.16   	 -61.04		
 43.03   	 12.82   	 68.91   	 -61.04		
 66.22   	 44.56   	 68.67   	 -71.21		
103.15   	111.39   	 68.38   	 -71.21		
167.85   	222.78   	 68.10   	 -71.21		
267.03   	375.67   	 67.81   	 -71.21		
386.35   	548.10   	 67.53   	 -76.30		
486.15   	699.77   	 67.22   	 -76.30		
518.80   	784.61(R)	 66.92   	 -71.21		
459.29   	773.62   	 66.63   	 -76.30		
327.15   	677.49   	 66.33   	 -71.21		
179.75   	536.50   	 66.04   	 -71.21		
 75.68   	395.51   	 65.76   	 -66.12		
 38.15   	279.85   	 65.49   	 -66.12		
 44.25   	188.90   	 65.23   	 -66.12		
 52.80   	112.61   	 64.96   	 -61.04		
 37.54   	 47.91   	 64.72   	 -55.95		
  2.75   	  1.83   	 64.50   	 -55.95		
-29.91   	-22.58   	 64.27   	 -50.86		
-45.17   	-32.65   	 64.07   	 -50.86		
-43.33   	-39.06   	 63.87   	 -45.78		
-35.40   	-47.00   	 63.68   	 -45.78		
-31.74   	-55.24   	 63.50   	 -40.69		
-32.96   	-60.42   	 63.34   	 -45.78		
-34.18   	-63.17   	 63.15   	 -40.69		
-30.21   	-66.22   	 62.99   	 -40.69		
-22.89   	-71.11   	 62.83   	 -40.69		
-18.01   	-75.68   	 62.67   	 -35.61		
-20.14   	-77.82   	 62.52   	 -35.61		
-28.99   	-78.43   	 62.38   	 -25.43		
-39.06   	-80.57   	 62.28   	 -20.35		
-42.11   	-85.75   	 62.20   	 -10.17		
-37.23   	-90.33   	 62.16(D)	   0.00		
-28.38   	-90.03   	 62.16   	  20.35		
-22.58   	-84.23   	 62.24   	  45.78		
-21.97   	-76.60   	 62.42   	  76.30		
-24.72   	-72.94   	 62.73   	 106.82		
-27.77   	-75.68   	 63.15   	 147.51		
-29.91   	-83.01   	 63.74   	 188.20		
-29.60   	-90.03   	 64.50   	 228.89		
-28.38   	-93.38   	 65.41   	 269.58		
-27.47   	-93.99   	 66.49   	 305.19		
-28.99   	-95.21   	 67.71   	 335.71		
-33.87   	-97.66   	 69.05   	 361.14		
-40.89   	-100.10   	 70.50   	 386.57		
-47.00   	-100.10   	 72.04   	 406.92		
-48.52   	-97.66   	 73.67   	 412.00		
-45.17   	-95.52   	 75.32   	 422.18		
-38.76   	-96.13   	 77.01   	 427.26		
-31.74   	-99.49   	 78.72   	 422.18		
-27.16   	-102.54   	 80.41   	 417.09		
-27.47   	-101.62   	 82.07   	 412.00		
-33.87   	-97.35   	 83.72   	 396.74		
-43.33   	-93.69   	 85.31   	 381.48		
-52.49   	-95.83   	 86.84   	 366.22		
-57.07   	-105.90   	 88.30   	 345.88		
-55.24   	-120.24   	 89.68   	 330.62		
-48.52   	-133.67   	 91.01   	 315.36		
-39.98   	-141.30   	 92.27   	 305.19		
-31.43   	-144.35   	 93.49   	 289.93		
-22.89   	-145.87   	 94.65   	 279.75		
-14.95   	-148.93   	 95.77   	 269.58		
 -8.24   	-152.59   	 96.85   	 259.41		
 -3.66   	-155.03   	 97.88   	 249.24		
 -2.14   	-154.72   	 98.88   	 244.15		
 -2.44   	-152.89   	 99.86   	 228.89		
 -2.44   	-150.15   	100.77   	 213.63		
  0.00   	-148.32   	101.63   	 203.46		
  4.27   	-147.40   	102.44   	 188.20		
  8.54   	-149.23   	103.19   	 172.94		
 11.90   	-154.11   	103.89   	 162.77		
 14.34   	-161.13   	104.54   	 147.51		
 17.09   	-168.15   	105.13   	 137.33		
 20.75   	-171.51   	105.68   	 122.07		
 25.02   	-170.29   	106.16   	 116.99		
 28.08   	-164.79   	106.63   	 106.82		
 28.99   	-157.17   	107.06   	  96.64		
 28.99   	-147.71   	107.45   	  91.56		
 29.60   	-137.02   	107.81   	  81.38		
 30.82   	-123.90   	108.14   	  71.21		
 31.43   	-108.64   	108.42   	  61.04		
 29.60   	-92.47   	108.67   	  40.69		
 25.94   	-76.60   	108.83   	  35.61		
 22.89   	-61.65   	108.97   	  15.26		
 23.50   	-46.08   	109.03(S)	   0.00		
 28.08   	-29.60   	109.03   	 -10.17		
 30.82   	-12.51   	108.99   	 -20.35		
 26.55   	  2.75   	108.91   	 -35.61		
 14.04   	 13.73   	108.77   	 -45.78		
 -1.83   	 20.45   	108.59   	 -61.04		
-12.51   	 23.80   	108.34   	 -71.21		
-13.43   	 25.33   	108.06   	 -91.56		
 -7.02   	 24.41   	107.69   	-106.82		
  0.00   	 20.75   	107.26   	-127.16		
  1.53   	 14.95   	106.75   	-142.42		
 -3.97   	 10.38   	106.18   	-162.77		
-13.12   	 10.38   	105.53   	-188.20		
-21.36   	 14.34   	104.78   	-203.46		
-24.72   	 19.53   	103.97   	-228.89		
-22.89   	 20.75   	103.05   	-244.15		
-17.70   	 15.26   	102.07   	-259.41		
-12.82   	  5.80   	101.04   	-274.67		
-10.38   	 -1.83   	 99.94   	-279.75		
 -9.77   	 -1.53   	 98.82   	-284.84		
 -9.77   	  8.24   	 97.68   	-279.75		
 -9.77   	 24.72   	 96.56   	-269.58		
 -8.85   	 39.67   	 95.48   	-254.32		
 -8.24   	 46.69   	 94.47   	-239.06		
 -8.54   	 42.11   	 93.51   	-208.54		
 -9.46   	 30.21   	 92.68   	-193.29		
-10.07   	 18.92   	 91.90   	-172.94		
 -9.77   	 14.65   	 91.21   	-152.59		
 -8.24   	 19.23   	 90.60   	-132.25		
 -6.10   	 27.77   	 90.07   	-127.16		
 -4.88   	 32.96   	 89.56   	-111.90		
 -4.88   	 32.35   	 89.11   	-106.82		
 -5.80   	 28.08   	 88.69   	-106.82		
 -5.80   	 23.50   	 88.26   	-101.73		
 -2.75   	 20.14   	 87.85   	-106.82		
  2.75   	 16.48   	 87.43   	-106.82		
  7.02   	 10.68   	 87.00   	-106.82		
  7.63   	  3.97   	 86.57   	-111.90		
  3.36   	 -1.53   	 86.12   	-111.90		
 -3.66   	 -4.27   	 85.68   	-111.90		
 -9.16   	 -4.27   	 85.23   	-111.90		
-10.38   	 -1.83   	 84.78   	-111.90		
 -8.24   	  2.14   	 84.33   	-106.82		
 -5.49   	  5.80   	 83.91   	-106.82		
 -4.27   	  7.02   	 83.48   	-101.73		
 -4.27   	  3.66   	 83.07   	-101.73		
 -5.49   	 -3.66   	 82.66   	 -96.64		
 -7.93   	-11.90   	 82.28   	 -91.56		
-12.21   	-18.62   	 81.91   	 -91.56		
-17.09   	-22.28   	 81.55   	 -86.47		
-21.36   	-23.50   	 81.20   	 -91.56		
-23.50   	-22.28   	 80.83   	 -86.47		
-23.50   	-19.53   	 80.49   	 -91.56		
-23.19   	-17.40   	 80.12   	 -86.47		
-24.11   	-17.70   	 79.78   	 -91.56		
-25.94   	-22.28   	 79.41   	 -96.64		
-27.16   	-30.21   	 79.02   	 -91.56		
-26.86   	-40.28   	 78.66   	 -96.64		
-24.41   	-48.52   	 78.27   	 -91.56		
-20.45   	-52.49   	 77.90   	 -96.64		
-17.70   	-50.05   	 77.52   	 -96.64		
-19.23   	-40.59   	 77.13   	 -96.64		
-24.72   	-26.55   	 76.74   	 -96.64		
-31.13   	-14.34   	 76.36   	 -96.64		
-33.26   	 -9.77   	 75.97   	 -91.56		
-27.77   	-12.51   	 75.60   	 -91.56		
-16.78   	-18.92   	 75.24   	 -91.56		
 -6.71   	-22.58   	 74.87   	 -86.47		
 -2.44   	-21.36   	 74.53   	 -86.47		
 -3.66   	-17.40   	 74.18   	 -86.47		
 -7.93   	-14.65   	 73.83   	 -81.38		
-11.29   	-14.34   	 73.51   	 -81.38		
-13.73   	-15.26   	 73.18   	 -81.38		
-15.26   	-14.65   	 72.86   	 -76.30		
-16.48   	-12.82   	 72.55   	 -76.30		
-15.87   	-10.99   	 72.25   	 -71.21		
-13.12   	-11.90   	 71.96   	 -71.21		
 -9.46   	-14.95   	 71.68   	 -66.12		
 -7.02   	-18.62   	 71.41   	 -66.12		
 -6.41   	-21.06   	 71.15   	 -61.04		
 -7.02   	-21.06   	 70.91   	 -61.04		
 -8.54   	-19.23   	 70.66   	 -61.04		
-10.07   	-16.48   	 70.42   	 -55.95		
-11.60   	-13.73   	 70.19   	 -61.04		
-11.60   	-13.12   	 69.95   	 -55.95		
 -9.77   	-15.56   	 69.73   	 -55.95		
 -7.93   	-21.06   	 69.50   	 -61.04		
 -8.54   	-26.86   	 69.26   	 -55.95		
-12.82   	-30.21   	 69.03   	 -61.04		
-20.14   	-29.91   	 68.79   	 -55.95		
-25.94   	-27.47   	 68.57   	 -55.95		
-27.77   	-25.94   	 68.34   	 -55.95		
-25.63   	-27.77   	 68.12   	 -55.95		
-22.28   	-32.35   	 67.89   	 -50.86		
-21.36   	-37.23   	 67.69   	 -55.95		
-24.72   	-39.67   	 67.47   	 -50.86		
-31.13   	-38.15   	 67.26   	 -50.86		
-38.15   	-34.48   	 67.06   	 -50.86		
-41.81   	-31.43   	 66.86   	 -55.95		
-40.59   	-32.35   	 66.63   	 -50.86		
-35.71   	-36.62   	 66.43   	 -50.86		
-29.30   	-41.50   	 66.23   	 -50.86		
-23.19   	-43.64   	 66.02   	 -50.86		
-18.31   	-42.11   	 65.82   	 -45.78		
-15.87   	-38.45   	 65.64   	 -50.86		
-15.87   	-34.48   	 65.43   	 -50.86		
-17.70   	-30.52   	 65.23   	 -45.78		
-19.53   	-25.33   	 65.05   	 -45.78		
-19.23   	-18.62   	 64.86   	 -50.86		
-15.56   	-11.60   	 64.66   	 -45.78		
-11.29   	 -6.71   	 64.48   	 -40.69		
 -8.54   	 -4.88   	 64.31   	 -45.78		
 -8.85   	 -5.19   	 64.13   	 -45.78		
-10.68   	 -5.19   	 63.95   	 -40.69		
-11.29   	 -4.88   	 63.78   	 -40.69		
 -9.16   	 -5.80   	 63.62   	 -40.69		
 -4.27   	 -9.46   	 63.46   	 -35.61		
  1.53   	-14.65   	 63.32   	 -35.61		
  6.10   	-17.70   	 63.17   	 -35.61		
  7.32   	-15.26   	 63.03   	 -35.61		
  5.80   	 -8.85   	 62.89   	 -35.61		
  3.97   	 -3.66   	 62.75   	 -30.52		
  3.05   	 -4.27   	 62.62   	 -35.61		
  3.05   	-10.99   	 62.48   	 -30.52		
  1.53   	-19.23   	 62.36   	 -35.61		
 -2.75   	-23.19   	 62.22   	 -30.52		
 -9.16   	-22.58   	 62.10   	 -30.52		
-14.95   	-19.53   	 61.97   	 -30.52		
-17.09   	-18.01   	 61.85   	 -25.43		
-16.78   	-19.53   	 61.75   	 -30.52		
-16.17   	-22.28   	 61.63   	 -25.43		
-17.09   	-25.02   	 61.53   	 -20.35		
-19.84   	-27.77   	 61.44   	 -20.35		
-21.97   	-30.82   	 61.36   	 -20.35		
-21.06   	-33.87   	 61.28   	 -15.26		
-17.40   	-35.10   	 61.22   	 -15.26		
-14.04   	-33.57   	 61.16   	 -15.26		
-14.04   	-29.60   	 61.10   	 -10.17		
-18.31   	-25.63   	 61.06   	  -5.09		
-24.11   	-23.50   	 61.04   	 -10.17		
-28.69   	-24.11   	 61.00   	  -5.09		
-29.91   	-26.86   	 60.98   	  -5.09		
-28.38   	-29.60   	 60.96   	  -5.09		
-26.25   	-31.43   	 60.94   	 -10.17		
-25.02   	-32.96   	 60.89   	 -10.17		
-24.11   	-35.10   	 60.85   	 -10.17		
-23.19   	-39.06   	 60.81   	 -15.26		
-20.75   	-43.64   	 60.75   	 -15.26		
-15.87   	-45.78   	 60.69   	 -20.35		
-10.07   	-43.33   	 60.61   	 -25.43		
 -5.19   	-36.01   	 60.51   	 -20.35		
 -3.36   	-26.55   	 60.43   	 -25.43		
 -6.41   	-18.92   	 60.33   	 -25.43		
-13.12   	-16.17   	 60.22   	 -20.35		
-19.53   	-19.84   	 60.14   	 -20.35		
-21.67   	-28.08   	 60.06   	 -20.35		
-17.70   	-38.15   	 59.98   	 -20.35		
 -9.16   	-46.08   	 59.90   	 -15.26		
 -1.22   	-49.74   	 59.84   	 -20.35		
  0.61   	-47.91   	 59.76   	 -20.35		
 -6.71   	-42.42   	 59.67   	 -20.35		
-19.53   	-36.93   	 59.59   	 -20.35		
-30.21   	-34.48   	 59.51   	 -20.35		
-32.35   	-36.32   	 59.43   	 -25.43		
-25.63   	-41.20   	 59.33   	 -25.43		
-16.17   	-47.00   	 59.23   	 -25.43		
-10.99   	-51.27   	 59.12   	 -25.43		
-12.82   	-52.49   	 59.02   	 -25.43		
-18.31   	-50.96   	 58.92   	 -20.35		
-21.67   	-47.30   	 58.84   	 -25.43		
-18.92   	-43.64   	 58.74   	 -20.35		
 -9.77   	-41.81   	 58.66   	 -20.35		
  3.36   	-43.03   	 58.58   	 -20.35		
 17.09   	-44.25   	 58.49   	 -20.35		
 29.91   	-38.76   	 58.41   	 -20.35		
 44.86   	-16.48   	 58.33   	 -20.35		
 70.19   	 33.87   	 58.25   	 -25.43		
117.49   	121.77   	 58.15   	 -25.43		
195.62   	251.16   	 58.05   	 -25.43		
298.46   	411.68   	 57.94   	 -30.52		
401.00   	573.12   	 57.82   	 -30.52		
463.26   	690.31   	 57.70   	 -30.52		
451.66   	722.05(R)	 57.58   	 -35.61		
364.07   	658.26   	 57.44   	 -35.61		
234.68   	528.56   	 57.29   	 -30.52		
118.10   	379.94   	 57.17   	 -30.52		
 54.02   	250.85   	 57.05   	 -30.52		
 43.64   	154.72   	 56.93   	 -30.52		
 55.54   	 83.01   	 56.81   	 -25.43		
 56.46   	 27.47   	 56.70   	 -25.43		
 35.40   	-11.60   	 56.60   	 -25.43		
  4.27   	-32.35   	 56.50   	 -20.35		
-18.92   	-39.67   	 56.42   	 -20.35		
-26.25   	-43.33   	 56.34   	 -25.43		
-24.11   	-49.44   	 56.24   	 -20.35		
-20.45   	-56.15   	 56.15   	 -25.43		
-19.53   	-59.20   	 56.05   	 -25.43		
-19.84   	-57.37   	 55.95   	 -25.43		
-19.84   	-54.63   	 55.85   	 -20.35		
-19.53   	-54.93   	 55.77   	 -25.43		
-21.36   	-59.20   	 55.67   	 -15.26		
-25.02   	-64.70   	 55.61   	 -10.17		
-28.69   	-69.27   	 55.56(D)	   0.00		
-27.77   	-71.72   	 55.56   	  20.35		
-20.14   	-73.24   	 55.65   	  40.69		
 -9.46   	-74.77   	 55.81   	  76.30		
 -3.05   	-78.74   	 56.11   	 111.90		
 -6.71   	-86.67   	 56.56   	 157.68		
-19.53   	-97.66   	 57.19   	 208.54		
-34.79   	-108.03   	 58.03   	 254.32		
-44.25   	-115.36   	 59.04   	 305.19		
-45.78   	-119.02   	 60.26   	 350.97		
-42.72   	-121.77   	 61.67   	 391.66		
-39.67   	-126.65   	 63.23   	 417.09		
-37.84   	-132.45   	 64.90   	 442.52		
-36.93   	-136.11   	 66.67   	 462.87		
-36.32   	-135.50   	 68.52   	 473.04		
-36.01   	-130.92   	 70.42   	 483.21		
-37.54   	-126.65   	 72.35   	 493.39		
-41.20   	-126.65   	 74.32   	 488.30		
-44.86   	-131.53   	 76.28   	 493.39		
-46.69   	-136.72   	 78.25   	 488.30		
-46.39   	-138.85   	 80.20   	 478.13		
-43.95   	-137.94   	 82.12   	 467.95		
-40.59   	-136.72   	 83.99   	 447.61		
-38.45   	-138.85   	 85.78   	 437.43		
-37.84   	-145.87   	 87.53   	 417.09		
-39.67   	-155.03   	 89.20   	 396.74		
-44.25   	-162.05   	 90.78   	 376.40		
-51.27   	-164.49   	 92.29   	 366.22		
