  I     	  II     	  PW     	  PW'		
 31.13   	 19.84   	  7.87   	 -20.35		
 40.89   	 31.74   	  7.79   	 -10.17		
 47.00   	 42.42   	  7.75   	 -10.17		
 51.27   	 52.19   	  7.71   	  -5.09		
 56.46   	 62.56   	  7.69   	   0.00		
 64.09   	 74.46   	  7.69   	   5.09		
 73.85   	 86.98   	  7.71   	   5.09		
 82.70   	 98.88   	  7.73   	   5.09		
 88.81   	108.34   	  7.75   	   5.09		
 92.47   	116.88   	  7.77   	   0.00		
 95.83   	126.34   	  7.77   	   5.09		
101.32   	138.24   	  7.79   	  -5.09		
107.73   	149.54   	  7.77   	   0.00		
111.08   	154.72   	  7.77   	   0.00		
108.03   	150.45   	  7.77   	 -10.17		
 99.18   	137.94   	  7.73   	  -5.09		
 88.81   	124.21   	  7.71   	 -10.17		
 83.01   	115.36   	  7.67   	 -10.17		
 80.57   	113.83   	  7.63   	 -10.17		
 76.60   	115.05   	  7.59   	 -15.26		
 66.22   	112.30   	  7.53   	 -15.26		
 51.27   	102.84   	  7.47   	 -15.26		
 36.01   	 87.89   	  7.41   	 -15.26		
 24.41   	 70.19   	  7.34   	 -15.26		
 17.09   	 53.41   	  7.28   	 -20.35		
 12.21   	 39.37   	  7.20   	 -15.26		
  8.24   	 27.16   	  7.14   	 -20.35		
  5.49   	 16.78   	  7.06   	 -15.26		
  2.75   	  5.80   	  7.00   	 -20.35		
  0.31   	 -6.10   	  6.92   	 -15.26		
 -2.14   	-18.62   	  6.86   	 -20.35		
 -4.58   	-28.69   	  6.78   	 -15.26		
 -8.54   	-35.10   	  6.71   	 -15.26		
-16.48   	-38.45   	  6.65   	 -15.26		
-28.38   	-41.20   	  6.59   	 -15.26		
-42.11   	-46.08   	  6.53   	 -10.17		
-53.10   	-52.80   	  6.49   	 -15.26		
-57.98   	-59.20   	  6.43   	 -10.17		
-56.76   	-62.26   	  6.39   	 -10.17		
-52.19   	-61.04   	  6.35   	 -10.17		
-46.69   	-57.37   	  6.31   	 -10.17		
-42.11   	-53.71   	  6.27   	  -5.09		
-40.28   	-53.10   	  6.25   	 -10.17		
-41.20   	-55.54   	  6.21   	 -10.17		
-42.72   	-59.20   	  6.16   	 -15.26		
-38.45   	-61.34   	  6.10   	 -10.17		
-25.33   	-59.81   	  6.06   	 -20.35		
 -7.32   	-56.46   	  5.98   	 -25.43		
  4.27   	-54.63   	  5.88   	 -25.43		
 -1.83   	-55.24   	  5.78   	 -25.43		
-26.25   	-58.29   	  5.68   	 -25.43		
-56.76   	-60.42   	  5.57   	 -20.35		
-76.29   	-59.20   	  5.49   	 -20.35		
-75.99   	-55.85   	  5.41   	 -15.26		
-61.04   	-54.02   	  5.35   	 -10.17		
-44.25   	-54.93   	  5.31   	  -5.09		
-35.71   	-57.68   	  5.29   	 -10.17		
-36.01   	-57.68   	  5.25   	  -5.09		
-38.76   	-50.35   	  5.23   	  -5.09		
-37.54   	-34.48   	  5.21   	 -10.17		
-29.60   	-12.21   	  5.17   	 -10.17		
-17.40   	 10.99   	  5.13   	  -5.09		
 -7.32   	 28.69   	  5.11   	 -10.17		
 -3.66   	 36.93   	  5.07   	 -15.26		
 -6.71   	 38.15   	  5.01   	 -10.17		
-13.73   	 38.76   	  4.96   	 -10.17		
-19.84   	 47.61   	  4.92   	  -5.09		
-19.53   	 68.66   	  4.90   	 -10.17		
-11.60   	 97.66   	  4.86   	  -5.09		
  0.00   	123.90   	  4.84   	  -5.09		
 10.07   	139.77   	  4.82   	  -5.09		
 14.65   	143.13   	  4.80   	  -5.09		
 14.04   	138.55   	  4.78   	  -5.09		
 11.60   	133.36   	  4.76   	 -10.17		
 10.38   	130.92   	  4.72   	 -10.17		
 10.68   	130.31   	  4.68   	 -10.17		
  9.77   	126.34   	  4.64   	 -15.26		
  5.19   	115.05   	  4.58   	 -15.26		
 -3.66   	 92.77   	  4.52   	 -15.26		
-14.95   	 58.29   	  4.46   	 -15.26		
-25.63   	 14.95   	  4.39   	 -15.26		
-33.57   	-29.30   	  4.33   	 -10.17		
-37.84   	-65.92   	  4.29   	 -10.17		
-39.06   	-89.11   	  4.25   	 -10.17		
-39.67   	-99.79   	  4.21   	 -10.17		
-42.11   	-105.29   	  4.17   	 -10.17		
-48.52   	-112.30   	  4.13   	 -10.17		
-56.15   	-123.29   	  4.09   	 -10.17		
-59.81   	-132.45   	  4.05   	 -10.17		
-55.54   	-132.75   	  4.01   	 -10.17		
-47.00   	-126.65   	  3.97   	 -10.17		
-42.11   	-122.99   	  3.93   	  -5.09		
-46.08   	-131.23   	  3.91   	   0.00		
-57.98   	-151.67   	  3.91   	   0.00		
-69.89   	-173.34   	  3.91   	  10.17		
-73.85   	-182.19   	  3.95   	  10.17		
-71.41   	-173.65   	  3.99   	  10.17		
-67.75   	-155.94   	  4.03   	  15.26		
-67.14   	-140.69   	  4.09   	  15.26		
-67.44   	-135.19   	  4.15   	  15.26		
-64.09   	-138.24   	  4.21   	  15.26		
-54.02   	-144.04   	  4.27   	  15.26		
-41.20   	-147.71   	  4.33   	  20.35		
-32.04   	-148.01   	  4.42   	  20.35		
-30.82   	-146.18   	  4.50   	  30.52		
-37.54   	-145.87   	  4.62   	  25.43		
-49.44   	-150.76   	  4.72   	  30.52		
-61.95   	-163.27   	  4.84   	  30.52		
-71.11   	-184.33   	  4.96   	  30.52		
-69.58   	-209.35   	  5.09   	  30.52		
-43.95   	-225.22   	  5.21   	  35.61		
 16.48   	-214.23   	  5.35   	  30.52		
110.17   	-161.44   	  5.47   	  35.61		
220.64   	-59.81   	  5.62   	  35.61		
318.30   	 81.18   	  5.76   	  30.52		
375.37   	232.24   	  5.88   	  30.52		
375.06   	349.73   	  6.00   	  25.43		
312.81   	392.76(R)	  6.10   	  20.35		
195.31   	338.44   	  6.19   	  20.35		
 42.72   	199.28   	  6.27   	  15.26		
-108.64   	 22.28   	  6.33   	  15.26		
-216.98   	-131.53   	  6.39   	  15.26		
-255.13   	-219.42   	  6.45   	  10.17		
-225.22   	-233.76   	  6.49   	  15.26		
-158.69   	-199.28   	  6.55   	  10.17		
-93.99   	-150.45   	  6.59   	  10.17		
-57.37   	-115.05   	  6.63   	  10.17		
-51.27   	-102.84   	  6.67   	   5.09		
-61.95   	-108.64   	  6.69   	   5.09		
-73.85   	-120.54   	  6.71   	   5.09		
-76.60   	-128.78   	  6.73   	  -5.09		
-69.58   	-128.17   	  6.71   	   0.00		
-58.29   	-121.15   	  6.71   	  -5.09		
-49.13   	-113.22   	  6.69   	   0.00		
-46.69   	-108.03   	  6.69   	  -5.09		
-48.52   	-105.29   	  6.67   	   0.00		
-51.27   	-102.54   	  6.67   	   0.00		
-52.80   	-99.79   	  6.67   	   5.09		
-53.41   	-99.18   	  6.69   	   0.00		
-54.93   	-102.23   	  6.69   	   5.09		
-57.07   	-106.20   	  6.71   	   5.09		
-57.68   	-107.42   	  6.73   	  10.17		
-55.85   	-104.37   	  6.78   	  10.17		
-52.19   	-98.27   	  6.82   	  20.35		
-47.91   	-91.25   	  6.90   	  25.43		
-45.47   	-85.75   	  7.00   	  35.61		
-44.86   	-82.09   	  7.14   	  40.69		
-46.08   	-79.65   	  7.30   	  35.61		
-47.91   	-77.51   	  7.45   	  35.61		
-47.30   	-74.46   	  7.59   	  30.52		
-42.72   	-69.27   	  7.71   	  20.35		
-34.48   	-61.04   	  7.79   	  10.17		
-23.80   	-52.19   	  7.83(A)	   0.00		
-14.34   	-44.25   	  7.83   	 -10.17		
 -9.16   	-40.59   	  7.79   	 -15.26		
 -8.85   	-41.20   	  7.73   	 -20.35		
-12.51   	-44.56   	  7.65   	 -20.35		
-18.62   	-47.30   	  7.57   	 -25.43		
-23.50   	-46.69   	  7.47   	 -20.35		
-25.63   	-41.50   	  7.39   	 -15.26		
-25.33   	-32.65   	  7.32   	 -15.26		
-22.89   	-21.97   	  7.26   	 -15.26		
-18.31   	-10.38   	  7.20   	 -10.17		
-10.68   	  2.44   	  7.16   	 -10.17		
  0.31   	 15.87   	  7.12   	 -10.17		
 11.90   	 28.38   	  7.08   	 -10.17		
 21.97   	 37.84   	  7.04   	 -15.26		
 27.47   	 44.86   	  6.98   	 -10.17		
 29.60   	 50.66   	  6.94   	 -10.17		
 30.52   	 57.37   	  6.90   	 -10.17		
 32.96   	 66.22   	  6.86   	 -10.17		
 37.84   	 77.51   	  6.82   	  -5.09		
 43.64   	 89.42   	  6.80   	  -5.09		
 50.66   	102.23   	  6.78   	  -5.09		
 57.37   	115.66   	  6.75   	   0.00		
 61.04   	126.65   	  6.75   	   0.00		
 58.59   	132.75   	  6.75   	   0.00		
 48.83   	131.84   	  6.75   	   0.00		
 36.32   	125.43   	  6.75   	   0.00		
 28.38   	119.02   	  6.75   	  -5.09		
 31.43   	117.49   	  6.73   	   0.00		
 43.64   	121.77   	  6.73   	   0.00		
 56.15   	126.95   	  6.73   	  -5.09		
 59.81   	127.26   	  6.71   	   0.00		
 52.49   	120.54   	  6.71   	  -5.09		
 38.76   	108.64   	  6.69   	  -5.09		
 26.55   	 94.91   	  6.67   	  -5.09		
 18.92   	 81.79   	  6.65   	 -10.17		
 13.12   	 68.97   	  6.61   	  -5.09		
  6.41   	 56.15   	  6.59   	  -5.09		
 -2.44   	 43.33   	  6.57   	 -10.17		
-10.68   	 32.35   	  6.53   	  -5.09		
-16.17   	 21.97   	  6.51   	 -10.17		
-20.14   	  9.77   	  6.47   	  -5.09		
-27.47   	 -6.41   	  6.45   	  -5.09		
-39.98   	-25.94   	  6.43   	 -10.17		
-56.15   	-43.33   	  6.39   	  -5.09		
-70.19   	-53.71   	  6.37   	  -5.09		
-77.82   	-55.85   	  6.35   	 -10.17		
-79.35   	-53.10   	  6.31   	  -5.09		
-77.82   	-50.35   	  6.29   	  -5.09		
-77.82   	-50.96   	  6.27   	 -10.17		
-80.26   	-54.02   	  6.23   	  -5.09		
-85.14   	-56.15   	  6.21   	  -5.09		
-89.72   	-55.85   	  6.19   	  -5.09		
-91.55   	-53.41   	  6.16   	  -5.09		
-89.42   	-51.57   	  6.14   	  -5.09		
-83.62   	-52.49   	  6.12   	 -10.17		
-77.51   	-55.24   	  6.08   	  -5.09		
-74.46   	-57.68   	  6.06   	 -10.17		
-77.21   	-57.98   	  6.02   	 -10.17		
-84.53   	-56.46   	  5.98   	 -15.26		
-91.55   	-53.71   	  5.92   	 -10.17		
-93.08   	-50.96   	  5.88   	 -15.26		
-88.20   	-47.91   	  5.82   	  -5.09		
-78.74   	-43.03   	  5.80   	  -5.09		
-67.75   	-36.01   	  5.78   	   0.00		
-59.20   	-29.91   	  5.78   	  10.17		
-55.85   	-27.77   	  5.82   	  10.17		
-57.98   	-31.13   	  5.86   	  15.26		
-63.48   	-36.32   	  5.92   	  15.26		
-67.44   	-36.01   	  5.98   	  20.35		
-65.61   	-24.41   	  6.06   	  15.26		
-57.68   	 -1.53   	  6.12   	  20.35		
-48.83   	 25.33   	  6.21   	  20.35		
-45.17   	 45.17   	  6.29   	  20.35		
-47.30   	 52.80   	  6.37   	  10.17		
-51.27   	 52.19   	  6.41   	  10.17		
-49.44   	 54.02   	  6.45(V)	   0.00		
-38.15   	 67.44   	  6.45   	  -5.09		
-23.19   	 90.64   	  6.43   	 -15.26		
-14.04   	113.83   	  6.37   	 -25.43		
-15.56   	125.43   	  6.27   	 -20.35		
-25.33   	125.12   	  6.19   	 -25.43		
-34.18   	120.85   	  6.08   	 -25.43		
-33.87   	122.99   	  5.98   	 -15.26		
-23.80   	133.67   	  5.92   	 -10.17		
-10.99   	145.26   	  5.88   	   0.00		
 -2.75   	148.01   	  5.88   	  10.17		
 -0.31   	137.94   	  5.92   	  10.17		
 -3.66   	116.58   	  5.96   	  15.26		
-10.38   	 86.98   	  6.02   	  20.35		
-20.75   	 50.35   	  6.10   	  10.17		
-36.62   	  7.02   	  6.14   	  10.17		
-55.24   	-37.54   	  6.19   	   0.00		
-71.41   	-76.29   	  6.19   	   0.00		
-80.87   	-103.76   	  6.19   	 -10.17		
-83.62   	-118.10   	  6.14   	 -15.26		
-82.09   	-123.90   	  6.08   	 -15.26		
-80.26   	-125.43   	  6.02   	 -20.35		
-79.96   	-126.65   	  5.94   	 -20.35		
-79.04   	-128.78   	  5.86   	 -20.35		
-76.60   	-132.45   	  5.78   	 -15.26		
-74.16   	-137.33   	  5.72   	 -15.26		
-72.94   	-142.52   	  5.66   	 -10.17		
-72.94   	-146.48   	  5.62   	   0.00		
-73.55   	-148.32   	  5.62   	   5.09		
-74.16   	-148.62   	  5.64   	   5.09		
-75.38   	-149.23   	  5.66   	  15.26		
-78.13   	-151.06   	  5.72   	  20.35		
-81.48   	-153.81   	  5.80   	  20.35		
-83.01   	-155.64   	  5.88   	  20.35		
-81.18   	-154.42   	  5.96   	  20.35		
-76.90   	-151.06   	  6.04   	  20.35		
-74.16   	-147.40   	  6.12   	  25.43		
-73.85   	-144.96   	  6.23   	  20.35		
-74.46   	-142.82   	  6.31   	  25.43		
-73.85   	-140.38   	  6.41   	  25.43		
-71.11   	-138.85   	  6.51   	  25.43		
-70.19   	-142.82   	  6.61   	  30.52		
-73.24   	-156.86   	  6.73   	  35.61		
-78.13   	-181.58   	  6.88   	  35.61		
-75.68   	-209.66   	  7.02   	  35.61		
-52.80   	-225.52   	  7.16   	  30.52		
  0.00   	-210.88   	  7.28   	  35.61		
 83.31   	-148.93   	  7.43   	  30.52		
184.94   	-34.18   	  7.55   	  25.43		
278.32   	119.93   	  7.65   	  25.43		
334.17   	277.10   	  7.75   	  15.26		
327.45   	385.74   	  7.81   	  10.17		
249.02   	400.39(R)	  7.85   	  10.17		
114.44   	308.23   	  7.89   	   0.00		
-39.37   	140.08   	  7.89   	   5.09		
-166.63   	-41.20   	  7.91   	   0.00		
-232.85   	-174.56   	  7.91   	   0.00		
-230.10   	-230.71   	  7.91   	   5.09		
-180.97   	-220.64   	  7.93   	   0.00		
-122.68   	-178.83   	  7.93   	   0.00		
-84.23   	-138.85   	  7.93   	   5.09		
-71.41   	-117.80   	  7.96   	   0.00		
-71.41   	-114.75   	  7.96   	   0.00		
-69.58   	-119.63   	  7.96   	  -5.09		
-61.95   	-124.21   	  7.93   	   0.00		
-53.41   	-125.12   	  7.93   	  -5.09		
-50.05   	-122.68   	  7.91   	 -10.17		
