  I     	  II     	  LV     	  LV'		
 19.84   	 12.82   	  6.12   	  76.30		
 16.78   	  6.10   	  6.43   	  86.47		
  8.24   	 -3.05   	  6.78   	  86.47		
 -6.41   	-18.31   	  7.12   	  86.47		
-24.72   	-39.37   	  7.47   	  86.47		
-42.72   	-60.42   	  7.81   	  76.30		
-56.46   	-75.38   	  8.12   	  66.12		
-63.17   	-80.57   	  8.38   	  61.04		
-63.48   	-78.43   	  8.63   	  45.78		
-60.42   	-74.46   	  8.81   	  40.69		
-58.59   	-73.55   	  8.97   	  40.69		
-60.12   	-76.29   	  9.14   	  30.52		
-64.09   	-81.18   	  9.26   	  35.61		
-67.75   	-84.84   	  9.40   	  35.61		
-69.58   	-85.75   	  9.54   	  35.61		
-68.36   	-83.92   	  9.68   	  30.52		
-65.61   	-80.87   	  9.81   	  25.43		
-63.17   	-78.43   	  9.91   	  30.52		
-62.26   	-77.51   	 10.03   	  20.35		
-63.48   	-79.35   	 10.11   	  25.43		
-65.31   	-85.14   	 10.21   	  20.35		
-62.87   	-96.13   	 10.29   	  25.43		
-46.39   	-113.22   	 10.40   	  20.35		
 -6.41   	-131.23   	 10.48   	  25.43		
 58.59   	-135.80   	 10.58   	  20.35		
139.16   	-109.25   	 10.66   	  15.26		
218.81   	-35.71   	 10.72   	  10.17		
287.78   	 94.91   	 10.76   	   0.00		
348.21   	283.81   	 10.76   	   5.09		
403.44   	523.38   	 10.78   	   0.00		
438.54(R)	773.01   	 10.78(E)	   5.09		
418.40   	953.98   	 10.80   	  20.35		
314.03   	984.80   	 10.89   	  30.52		
136.11   	834.05   	 11.01   	  45.78		
-57.68   	555.11   	 11.19   	  55.95		
-193.48   	263.98   	 11.41   	  66.12		
-231.32   	 60.12   	 11.68   	  71.21		
-188.90   	-38.15   	 11.96   	  76.30		
-120.24   	-77.21   	 12.27   	 101.73		
-73.24   	-105.59   	 12.68   	 127.16		
-62.87   	-130.00   	 13.18   	 172.94		
-73.24   	-130.62   	 13.88   	 239.06		
-82.40   	-98.57   	 14.83   	 310.27		
-79.65   	-58.59   	 16.07   	 386.57		
-69.27   	-43.33   	 17.62   	 473.04		
-59.51   	-61.34   	 19.51   	 544.25		
-54.93   	-92.16   	 21.69   	 620.55		
-54.93   	-110.17   	 24.17   	 681.58		
-56.15   	-108.34   	 26.90   	 737.54		
-55.54   	-96.74   	 29.85   	 788.40		
-53.10   	-88.50   	 33.00   	 818.92		
-49.74   	-87.89   	 36.28   	 829.09		
-46.39   	-91.86   	 39.59   	 829.09		
-44.86   	-95.83   	 42.91   	 808.75		
-44.86   	-97.66   	 46.14   	 778.23		
-45.47   	-96.74   	 49.26   	 742.62		
-45.78   	-94.60   	 52.23   	 701.93		
-44.86   	-92.16   	 55.04   	 666.32		
-42.11   	-89.42   	 57.70   	 640.89		
-39.37   	-86.06   	 60.26   	 625.63		
-37.23   	-82.09   	 62.77   	 605.29		
-36.01   	-78.13   	 65.19   	 590.03		
-34.79   	-74.77   	 67.55   	 574.77		
-33.57   	-72.63   	 69.85   	 559.51		
-31.43   	-70.80   	 72.09   	 544.25		
-28.99   	-68.36   	 74.26   	 523.90		
-26.25   	-65.31   	 76.36   	 503.56		
-23.50   	-61.65   	 78.37   	 488.30		
-21.06   	-58.29   	 80.33   	 467.95		
-19.23   	-56.76   	 82.20   	 452.69		
-18.62   	-56.76   	 84.01   	 432.35		
-18.31   	-57.37   	 85.74   	 412.00		
-16.78   	-57.07   	 87.39   	 391.66		
-12.51   	-55.24   	 88.95   	 361.14		
 -7.02   	-51.88   	 90.40   	 340.79		
 -1.83   	-48.83   	 91.76   	 315.36		
  1.22   	-46.69   	 93.02   	 300.10		
  2.75   	-45.17   	 94.22   	 279.75		
  4.88   	-42.72   	 95.34   	 259.41		
  9.46   	-39.06   	 96.38   	 244.15		
 16.48   	-35.10   	 97.35   	 218.72		
 24.11   	-31.43   	 98.23   	 198.37		
 30.82   	-28.08   	 99.02   	 178.03		
 36.93   	-24.72   	 99.74   	 162.77		
 43.64   	-19.84   	100.39   	 147.51		
 52.19   	-14.04   	100.98   	 142.42		
 62.56   	 -8.24   	101.55   	 137.33		
 73.55   	 -2.75   	102.10   	 132.25		
 83.62   	  2.75   	102.62   	 122.07		
 93.08   	  9.46   	103.11   	 116.99		
103.45   	 18.31   	103.58   	 111.90		
115.36   	 28.99   	104.03   	 101.73		
129.09   	 39.37   	104.43   	  91.56		
142.82   	 47.61   	104.80   	  81.38		
154.42   	 54.02   	105.13   	  81.38		
162.96   	 60.12   	105.45   	  66.12		
169.68   	 67.75   	105.72   	  66.12		
175.48   	 76.90   	105.98   	  50.86		
181.58   	 86.36   	106.18   	  50.86		
187.99   	 94.30   	106.39   	  40.69		
193.18   	 99.79   	106.55   	  40.69		
196.23   	103.76   	106.71   	  30.52		
197.45   	107.42   	106.84   	  30.52		
196.53   	111.69   	106.96   	  25.43		
193.18   	115.36   	107.06   	  20.35		
185.24   	116.27   	107.14   	  25.43		
172.12   	113.22   	107.24   	  20.35		
154.72   	107.12   	107.32   	  10.17		
134.58   	 98.57   	107.36   	  10.17		
114.44   	 88.81   	107.41(S)	  -5.09		
 95.21   	 77.82   	107.39   	 -10.17		
 75.99   	 64.39   	107.34   	 -20.35		
 56.46   	 48.83   	107.26   	 -25.43		
 36.93   	 32.35   	107.16   	 -35.61		
 17.70   	 16.48   	107.02   	 -35.61		
 -0.92   	  1.83   	106.88   	 -45.78		
-18.01   	-11.60   	106.69   	 -50.86		
-32.65   	-24.11   	106.49   	 -55.95		
-43.03   	-35.10   	106.27   	 -71.21		
-49.13   	-43.95   	105.98   	 -81.38		
-51.57   	-50.05   	105.66   	 -81.38		
-53.10   	-54.63   	105.33   	 -86.47		
-55.54   	-58.29   	104.98   	 -91.56		
-58.90   	-61.65   	104.62   	 -96.64		
-61.95   	-64.09   	104.23   	-101.73		
-63.78   	-65.31   	103.82   	-122.07		
-64.09   	-65.31   	103.34   	-152.59		
-64.39   	-65.00   	102.73   	-188.20		
-65.00   	-65.31   	101.97   	-228.89		
-67.14   	-66.22   	101.06   	-264.50		
-69.27   	-66.83   	100.00   	-300.10		
-70.80   	-65.61   	 98.80   	-345.88		
-70.50   	-62.56   	 97.42   	-401.83		
-69.58   	-59.20   	 95.81   	-478.13		
-68.97   	-56.46   	 93.90   	-569.68		
-69.58   	-55.85   	 91.62   	-676.50		
-71.11   	-55.85   	 88.91   	-773.14		
-72.02   	-55.24   	 85.82   	-854.52		
-71.41   	-54.02   	 82.40   	-910.47		
-69.89   	-52.49   	 78.76   	-940.99		
-68.66   	-51.57   	 74.99   	-940.99		
-68.05   	-51.27   	 71.23   	-925.73		
-68.36   	-51.57   	 67.53   	-915.56		
-68.66   	-51.57   	 63.87   	-900.30		
-69.27   	-50.66   	 60.26   	-890.13		
-69.58   	-49.13   	 56.70   	-874.87		
-69.27   	-46.39   	 53.20   	-864.70		
-67.44   	-43.33   	 49.75   	-849.44		
-64.70   	-40.59   	 46.35   	-818.92		
-61.95   	-39.06   	 43.07   	-783.31		
-59.81   	-38.45   	 39.94   	-737.54		
-58.59   	-37.54   	 36.99   	-691.76		
-57.07   	-35.40   	 34.22   	-645.98		
-54.93   	-32.04   	 31.64   	-610.37		
-52.49   	-29.91   	 29.20   	-569.68		
-50.96   	-29.91   	 26.92   	-539.16		
-50.66   	-32.35   	 24.76   	-513.73		
-51.27   	-35.71   	 22.71   	-488.30		
-51.27   	-37.84   	 20.75   	-457.78		
-49.74   	-36.93   	 18.92   	-432.35		
-47.61   	-34.18   	 17.19   	-406.92		
-46.08   	-31.43   	 15.56   	-376.40		
-45.78   	-29.91   	 14.06   	-350.97		
-46.39   	-30.21   	 12.66   	-315.36		
-46.69   	-31.43   	 11.39   	-284.84		
-45.78   	-33.26   	 10.25   	-249.24		
-43.03   	-34.48   	  9.26   	-213.63		
-39.98   	-34.48   	  8.40   	-157.68		
-37.54   	-34.18   	  7.77   	 -96.64		
-37.23   	-33.57   	  7.39   	 -20.35		
-39.06   	-33.87   	  7.30   	  40.69		
-42.72   	-34.79   	  7.47   	  81.38		
-45.78   	-35.71   	  7.79   	  81.38		
-47.00   	-34.79   	  8.12   	  45.78		
-47.00   	-33.26   	  8.30   	 -25.43		
-46.39   	-32.04   	  8.20   	-111.90		
-46.69   	-32.96   	  7.75   	-183.11		
-47.30   	-35.71   	  7.02   	-239.06		
-47.61   	-39.37   	  6.06   	-254.32		
-46.39   	-41.50   	  5.05   	-228.89		
-44.25   	-41.81   	  4.13   	-183.11		
-42.72   	-41.81   	  3.40   	-111.90		
-43.03   	-42.11   	  2.95   	 -55.95		
-45.17   	-43.95   	  2.73(D)	   5.09		
-47.61   	-46.08   	  2.75   	  35.61		
-48.83   	-47.61   	  2.89   	  55.95		
-48.22   	-47.30   	  3.11   	  61.04		
-46.39   	-46.08   	  3.36   	  50.86		
-44.86   	-45.78   	  3.56   	  40.69		
-45.17   	-47.00   	  3.72   	  35.61		
-46.39   	-50.66   	  3.87   	  25.43		
-47.30   	-55.24   	  3.97   	  25.43		
-47.61   	-60.12   	  4.07   	  25.43		
-46.69   	-64.09   	  4.17   	  25.43		
-45.47   	-66.83   	  4.27   	  25.43		
-44.56   	-68.97   	  4.37   	  30.52		
-44.25   	-71.11   	  4.50   	  30.52		
-44.25   	-72.94   	  4.62   	  40.69		
-44.56   	-74.77   	  4.78   	  40.69		
-45.17   	-77.51   	  4.94   	  50.86		
-45.78   	-79.96   	  5.15   	  55.95		
-46.69   	-81.48   	  5.37   	  50.86		
-47.61   	-82.09   	  5.57   	  55.95		
-47.91   	-81.18   	  5.80   	  40.69		
-47.30   	-79.96   	  5.96   	  35.61		
-46.08   	-78.74   	  6.10   	  25.43		
-44.25   	-78.43   	  6.21   	  20.35		
-42.72   	-78.74   	  6.29   	  10.17		
-42.11   	-79.04   	  6.33   	  10.17		
-43.03   	-78.74   	  6.37   	  15.26		
-45.17   	-77.82   	  6.43   	  20.35		
-47.61   	-76.90   	  6.51   	  25.43		
-48.83   	-76.60   	  6.61   	  35.61		
-47.91   	-76.90   	  6.75   	  30.52		
-45.47   	-77.51   	  6.88   	  35.61		
-42.42   	-77.82   	  7.02   	  25.43		
-39.67   	-76.60   	  7.12   	  20.35		
-37.54   	-73.85   	  7.20   	  15.26		
-36.62   	-70.19   	  7.26   	   5.09		
-35.71   	-65.31   	  7.28   	  10.17		
-34.18   	-59.81   	  7.32   	  10.17		
-31.43   	-54.32   	  7.37   	  10.17		
-26.86   	-49.74   	  7.41   	  20.35		
-21.36   	-46.69   	  7.49   	  20.35		
-16.48   	-45.47   	  7.57   	  30.52		
-13.43   	-45.17   	  7.69   	  30.52		
-11.90   	-44.56   	  7.81   	  30.52		
 -9.46   	-42.42   	  7.93   	  35.61		
 -3.36   	-36.93   	  8.08   	  30.52		
  7.32   	-26.25   	  8.20   	  30.52		
 20.75   	 -9.77   	  8.32   	  35.61		
 32.35   	  9.46   	  8.46   	  30.52		
 39.37   	 25.63   	  8.59   	  35.61		
 41.20   	 31.74   	  8.73   	  35.61		
 40.89   	 25.33   	  8.87   	  35.61		
 41.20   	 10.07   	  9.01   	  35.61		
 43.03   	 -5.49   	  9.16   	  30.52		
 43.95   	-16.48   	  9.28   	  30.52		
 40.59   	-21.97   	  9.40   	  25.43		
 31.13   	-27.16   	  9.50   	  20.35		
 16.17   	-36.93   	  9.58   	  15.26		
 -2.14   	-51.27   	  9.64   	  20.35		
-20.75   	-67.14   	  9.73   	  15.26		
-35.71   	-78.74   	  9.79   	  10.17		
-43.95   	-83.31   	  9.83   	  15.26		
-45.47   	-82.40   	  9.89   	  15.26		
-43.33   	-80.57   	  9.95   	  15.26		
-41.20   	-80.57   	 10.01   	  15.26		
-41.81   	-83.01   	 10.07   	  15.26		
-45.17   	-86.06   	 10.13   	  20.35		
-48.83   	-86.98   	 10.21   	  20.35		
-50.35   	-85.14   	 10.29   	  20.35		
-49.74   	-81.18   	 10.38   	  25.43		
-48.83   	-78.13   	 10.48   	  30.52		
-48.83   	-76.90   	 10.60   	  40.69		
-50.35   	-77.82   	 10.76   	  40.69		
-52.49   	-80.57   	 10.93   	  45.78		
-53.10   	-85.75   	 11.11   	  55.95		
-45.47   	-95.83   	 11.33   	  66.12		
-20.75   	-110.78   	 11.60   	  66.12		
 27.77   	-122.38   	 11.86   	  66.12		
 97.35   	-116.27   	 12.13   	  71.21		
175.17   	-74.77   	 12.41   	  66.12		
246.28   	 17.09   	 12.68   	  61.04		
306.09   	167.24   	 12.92   	  61.04		
360.72   	375.98   	 13.16   	  50.86		
409.85   	627.14   	 13.37   	  50.86		
431.82(R)	864.87   	 13.57(E)	  50.86		
390.01   	1002.50   	 13.77   	  50.86		
265.50   	969.54   	 13.98   	  55.95		
 83.62   	762.63   	 14.20   	  66.12		
-89.72   	463.26   	 14.47   	  76.30		
-189.51   	192.87   	 14.77   	  96.64		
-195.01   	 27.47   	 15.16   	 111.90		
-139.47   	-40.89   	 15.61   	 142.42		
-76.60   	-68.05   	 16.17   	 178.03		
-44.25   	-92.77   	 16.89   	 218.72		
-45.47   	-112.30   	 17.76   	 264.50		
-60.42   	-105.90   	 18.82   	 320.45		
-68.05   	-73.85   	 20.10   	 381.48		
-63.17   	-43.33   	 21.63   	 442.52		
-51.57   	-39.67   	 23.40   	 513.73		
-42.11   	-61.04   	 25.45   	 579.86		
-38.76   	-86.06   	 27.77   	 645.98		
-39.67   	-96.13   	 30.36   	 707.02		
-41.20   	-91.55   	 33.18   	 747.71		
-40.59   	-83.62   	 36.17   	 783.31		
-38.45   	-80.26   	 39.31   	 793.49		
-36.93   	-82.40   	 42.48   	 788.40		
-37.23   	-86.06   	 45.64   	 762.97		
-38.76   	-88.20   	 48.69   	 732.45		
-39.37   	-87.59   	 51.62   	 696.84		
-37.54   	-84.53   	 54.40   	 666.32		
-33.87   	-80.87   	 57.07   	 635.81		
-30.82   	-77.82   	 59.61   	 610.37		
-29.30   	-76.29   	 62.05   	 600.20		
-29.30   	-76.29   	 64.46   	 584.94		
-29.60   	-76.29   	 66.80   	 574.77		
-28.69   	-75.68   	 69.09   	 559.51		
-26.55   	-73.85   	 71.33   	 544.25		
-23.50   	-71.11   	 73.51   	 523.90		
-19.84   	-67.14   	 75.60   	 503.56		
-17.09   	-62.56   	 77.62   	 478.13		
-15.56   	-59.20   	 79.53   	 457.78		
-14.95   	-57.07   	 81.36   	 437.43		
-14.34   	-56.46   	 83.11   	 422.18		
-13.12   	-55.85   	 84.80   	 406.92		
-10.07   	-54.32   	 86.43   	 391.66		
 -5.49   	-51.27   	 88.00   	 371.31		
 -0.31   	-47.30   	 89.48   	 361.14		
  3.66   	-43.64   	 90.93   	 340.79		
  5.80   	-40.89   	 92.29   	 320.45		
  6.41   	-39.37   	 93.57   	 310.27		
  7.02   	-38.76   	 94.81   	 289.93		
  9.77   	-38.15   	 95.97   	 269.58		
 16.48   	-36.01   	 97.05   	 249.24		
 25.33   	-31.74   	 98.05   	 239.06		
 34.18   	-26.55   	 99.00   	 218.72		
 41.20   	-21.36   	 99.88   	 203.46		
 45.78   	-16.78   	100.69   	 198.37		
 50.35   	-12.82   	101.48   	 183.11		
 56.76   	 -8.24   	102.22   	 183.11		
 65.61   	 -2.14   	102.95   	 172.94		
 75.99   	  4.88   	103.64   	 162.77		
 86.98   	 12.82   	104.29   	 152.59		
 98.57   	 20.45   	104.90   	 137.33		
110.17   	 28.38   	105.45   	 122.07		
122.07   	 36.62   	105.94   	 116.99		
133.67   	 45.17   	106.41   	 101.73		
144.35   	 53.71   	106.82   	 101.73		
154.72   	 61.34   	107.22   	  86.47		
164.18   	 68.66   	107.57   	  91.56		
173.34   	 76.29   	107.93   	  81.38		
182.19   	 84.53   	108.26   	  81.38		
190.12   	 93.69   	108.59   	  76.30		
196.84   	102.54   	108.89   	  71.21		
202.03   	109.86   	109.18   	  66.12		
204.77   	115.66   	109.44   	  61.04		
205.69   	120.54   	109.68   	  55.95		
204.77   	125.12   	109.91   	  55.95		
201.72   	128.78   	110.13   	  45.78		
195.92   	130.92   	110.31   	  40.69		
186.77   	130.31   	110.48   	  35.61		
174.56   	126.95   	110.62   	  25.43		
158.69   	120.85   	110.72   	  25.43		
140.69   	112.61   	110.82   	  20.35		
120.54   	101.93   	110.90   	  15.26		
 99.49   	 89.11   	110.97   	  10.17		
 78.13   	 73.55   	111.01(S)	   0.00		
 57.37   	 56.76   	111.01   	   0.00		
 37.54   	 39.37   	111.01   	 -10.17		
 20.14   	 22.58   	110.97   	 -20.35		
  5.19   	  7.63   	110.88   	 -20.35		
 -7.32   	 -5.49   	110.80   	 -30.52		
-18.31   	-17.40   	110.68   	 -40.69		
-27.77   	-28.38   	110.52   	 -40.69		
-36.01   	-37.54   	110.36   	 -55.95		
-42.72   	-44.25   	110.13   	 -66.12		
-47.91   	-49.44   	109.87   	 -76.30		
-52.19   	-53.10   	109.56   	 -91.56		
-54.93   	-56.15   	109.20   	-111.90		
-56.46   	-58.59   	108.75   	-132.25		
-56.46   	-59.81   	108.22   	-152.59		
-55.85   	-59.51   	107.61   	-183.11		
-54.93   	-58.29   	106.88   	-213.63		
-54.63   	-57.68   	106.02   	-249.24		
-55.24   	-58.29   	105.03   	-284.84		
-56.46   	-59.51   	103.89   	-320.45		
-58.29   	-60.42   	102.60   	-361.14		
-60.42   	-60.42   	101.16   	-401.83		
-61.04   	-59.51   	 99.55   	-473.04		
-59.51   	-57.37   	 97.66   	-549.34		
-56.76   	-54.93   	 95.46   	-651.07		
-54.32   	-52.80   	 92.86   	-752.79		
-53.71   	-51.27   	 89.85   	-834.18		
-55.24   	-50.35   	 86.51   	-900.30		
-56.46   	-50.05   	 82.91   	-930.82		
-56.15   	-49.13   	 79.19   	-940.99		
-54.63   	-47.91   	 75.42   	-935.91		
-53.71   	-47.00   	 71.68   	-915.56		
-53.71   	-46.69   	 68.02   	-905.39		
-54.63   	-46.69   	 64.39   	-890.13		
-55.24   	-46.08   	 60.83   	-890.13		
-54.63   	-44.86   	 57.27   	-879.96		
-53.71   	-42.72   	 53.75   	-874.87		
-53.41   	-41.50   	 50.25   	-854.52		
-53.41   	-40.59   	 46.84   	-824.00		
-53.41   	-39.67   	 43.54   	-778.23		
-52.80   	-38.45   	 40.43   	-732.45		
-51.57   	-36.32   	 37.50   	-686.67		
-50.35   	-33.87   	 34.75   	-635.81		
-49.44   	-32.35   	 32.21   	-595.11		
-48.52   	-31.74   	 29.83   	-559.51		
-47.30   	-31.43   	 27.59   	-534.08		
-44.86   	-30.82   	 25.45   	-498.47		
-41.20   	-29.30   	 23.46   	-478.13		
-37.84   	-28.08   	 21.55   	-442.52		
-36.01   	-27.77   	 19.78   	-412.00		
-36.62   	-28.99   	 18.13   	-376.40		
-38.15   	-30.82   	 16.62   	-335.71		
-38.76   	-32.65   	 15.28   	-300.10		
-38.15   	-33.87   	 14.08   	-264.50		
-36.93   	-34.79   	 13.02   	-244.15		
-36.01   	-35.71   	 12.04   	-213.63		
-35.40   	-37.23   	 11.19   	-198.37		
-34.79   	-38.76   	 10.40   	-183.11		
-34.18   	-39.98   	  9.66   	-162.77		
-33.87   	-40.89   	  9.01   	-142.42		
-34.79   	-41.20   	  8.44   	-122.07		
-36.62   	-40.89   	  7.96   	-106.82		
-39.06   	-41.20   	  7.53   	 -81.38		
-41.81   	-43.03   	  7.20   	 -66.12		
-43.33   	-45.47   	  6.94   	 -50.86		
-43.33   	-47.91   	  6.73   	 -35.61		
-40.89   	-48.83   	  6.59   	 -25.43		
-36.93   	-47.91   	  6.49   	 -20.35		
-34.18   	-47.00   	  6.41   	 -10.17		
-33.87   	-47.30   	  6.37   	  -5.09		
-36.32   	-49.44   	  6.35(D)	   0.00		
-39.98   	-52.49   	  6.35   	   5.09		
-43.33   	-54.93   	  6.37   	  10.17		
-44.56   	-56.15   	  6.41   	  15.26		
-43.03   	-56.15   	  6.47   	  20.35		
-40.59   	-55.54   	  6.55   	  20.35		
-38.76   	-55.24   	  6.63   	  20.35		
-38.76   	-55.24   	  6.71   	  20.35		
-40.28   	-55.24   	  6.80   	  20.35		
-42.42   	-55.24   	  6.88   	  20.35		
-43.33   	-55.54   	  6.96   	  25.43		
-43.03   	-56.46   	  7.06   	  25.43		
-42.72   	-58.29   	  7.16   	  30.52		
-43.33   	-59.81   	  7.28   	  25.43		
-44.86   	-61.04   	  7.39   	  30.52		
-46.39   	-60.73   	  7.51   	  25.43		
-46.08   	-59.20   	  7.61   	  20.35		
-43.95   	-57.37   	  7.69   	  20.35		
-41.20   	-55.85   	  7.77   	  15.26		
-39.98   	-55.24   	  7.83   	  15.26		
-40.28   	-55.54   	  7.89   	  15.26		
-40.89   	-55.85   	  7.96   	  10.17		
-41.81   	-55.85   	  8.00   	  20.35		
-41.81   	-55.85   	  8.08   	  15.26		
-41.50   	-55.54   	  8.14   	  20.35		
-40.89   	-54.93   	  8.22   	  25.43		
-40.89   	-54.32   	  8.32   	  20.35		
-41.50   	-54.02   	  8.40   	  15.26		
-43.03   	-54.32   	  8.46   	  15.26		
-44.56   	-54.93   	  8.52   	  10.17		
-45.78   	-55.54   	  8.57   	  10.17		
-45.17   	-55.85   	  8.61   	  10.17		
-44.25   	-56.15   	  8.65   	   5.09		
-43.33   	-56.76   	  8.67   	  10.17		
-43.33   	-57.37   	  8.71   	  10.17		
-43.33   	-57.07   	  8.75   	  15.26		
-42.11   	-55.54   	  8.81   	  10.17		
-40.28   	-53.10   	  8.85   	  15.26		
-38.15   	-50.96   	  8.91   	  10.17		
-37.54   	-50.35   	  8.95   	  15.26		
-38.45   	-50.66   	  9.01   	   5.09		
-40.28   	-51.88   	  9.03   	   5.09		
-41.81   	-52.80   	  9.05   	   5.09		
-42.42   	-53.10   	  9.07   	   0.00		
-41.20   	-52.80   	  9.07   	   5.09		
-39.06   	-51.88   	  9.09   	   5.09		
-36.62   	-50.35   	  9.11   	  10.17		
-34.18   	-47.30   	  9.16   	  15.26		
-31.43   	-42.42   	  9.22   	  10.17		
-26.86   	-35.40   	  9.26   	  15.26		
-20.14   	-27.77   	  9.32   	  15.26		
-12.82   	-21.97   	  9.38   	  15.26		
 -7.93   	-19.53   	  9.44   	  15.26		
 -7.32   	-20.45   	  9.50   	  15.26		
 -9.46   	-22.28   	  9.56   	  15.26		
-10.38   	-21.06   	  9.62   	  10.17		
 -5.19   	-13.73   	  9.66   	  10.17		
  7.32   	  0.00   	  9.70   	  10.17		
 22.89   	 18.92   	  9.75   	  10.17		
 35.10   	 38.45   	  9.79   	  10.17		
 39.67   	 53.41   	  9.83   	  10.17		
 37.54   	 60.12   	  9.87   	  10.17		
 32.96   	 57.07   	  9.91   	  10.17		
 29.91   	 47.61   	  9.95   	  10.17		
 29.30   	 36.32   	  9.99   	   5.09		
 28.69   	 26.25   	 10.01   	  10.17		
 24.41   	 17.09   	 10.05   	  10.17		
 14.65   	  6.10   	 10.09   	  10.17		
  0.00   	 -8.24   	 10.13   	  10.17		
-16.48   	-25.02   	 10.17   	  10.17		
-32.96   	-40.89   	 10.21   	  10.17		
-46.39   	-51.88   	 10.25   	  15.26		
-53.41   	-57.37   	 10.32   	  10.17		
-54.32   	-58.29   	 10.36   	  15.26		
-51.27   	-58.29   	 10.42   	  20.35		
-47.61   	-59.20   	 10.50   	  20.35		
-46.69   	-61.95   	 10.58   	  25.43		
-49.44   	-65.00   	 10.68   	  25.43		
-53.10   	-66.53   	 10.78   	  30.52		
-55.54   	-65.92   	 10.91   	  30.52		
-55.85   	-64.09   	 11.03   	  35.61		
-55.24   	-62.26   	 11.17   	  40.69		
-54.63   	-61.04   	 11.33   	  50.86		
-55.54   	-61.65   	 11.54   	  50.86		
-57.07   	-64.70   	 11.74   	  55.95		
-56.76   	-71.11   	 11.96   	  61.04		
-46.69   	-82.09   	 12.21   	  66.12		
-16.17   	-95.52   	 12.47   	  66.12		
 39.98   	-101.93   	 12.74   	  66.12		
114.75   	-87.59   	 13.00   	  66.12		
192.57   	-36.32   	 13.27   	  66.12		
261.54   	 65.31   	 13.53   	  66.12		
321.96   	226.14   	 13.79   	  66.12		
382.69   	447.08   	 14.06   	  55.95		
437.01   	704.04   	 14.28   	  61.04		
451.66(R)	928.34   	 14.53(E)	  55.95		
387.88   	1031.49   	 14.75   	  55.95		
236.21   	956.42   	 14.97   	  55.95		
 40.59   	722.96   	 15.20   	  66.12		
-122.99   	428.16   	 15.46   	  76.30		
-197.14   	185.24   	 15.77   	  91.56		
-180.97   	 46.39   	 16.13   	 116.99		
-120.85   	-14.04   	 16.60   	 147.51		
-71.11   	-46.39   	 17.19   	 183.11		
-56.46   	-74.16   	 17.92   	 233.98		
-67.44   	-85.45   	 18.86   	 284.84		
-79.65   	-67.14   	 20.00   	 345.88		
-78.43   	-32.65   	 21.38   	 412.00		
-65.92   	-12.51   	 23.03   	 478.13		
-52.80   	-23.19   	 24.94   	 554.42		
-46.39   	-52.80   	 27.16   	 620.55		
-47.00   	-77.21   	 29.64   	 681.58		
