  I     	  II     	  LVp     	  LVp'		
 41.50   	 51.88   	 -3.97   	 -50.86		
 56.76   	 70.19   	 -4.17   	 -45.78		
 69.27   	 85.45   	 -4.35   	 -35.61		
 74.16   	 93.99   	 -4.50   	 -20.35		
 70.19   	 93.99   	 -4.58   	 -15.26		
 61.34   	 87.89   	 -4.64   	   0.00		
 52.80   	 79.96   	 -4.64   	  10.17		
 47.61   	 73.85   	 -4.60   	  30.52		
 45.47   	 70.50   	 -4.48   	  40.69		
 44.56   	 69.58   	 -4.31   	  61.04		
 42.42   	 67.75   	 -4.07   	  76.30		
 39.06   	 61.65   	 -3.76   	  91.56		
 35.71   	 52.19   	 -3.40   	 101.73		
 32.65   	 43.03   	 -2.99   	 116.99		
 28.38   	 37.54   	 -2.52   	 127.16		
 19.84   	 34.18   	 -2.01   	 132.25		
  7.93   	 28.99   	 -1.49   	 137.33		
 -1.53   	 21.67   	 -0.94   	 137.33		
 -2.14   	 14.95   	 -0.39   	 132.25		
  4.88   	 12.21   	  0.14   	 127.16		
 10.38   	 11.60   	  0.65   	 116.99		
  2.14   	  5.19   	  1.12   	 106.82		
-20.14   	-11.29   	  1.55   	  86.47		
-46.39   	-32.65   	  1.89   	  76.30		
-63.17   	-50.66   	  2.20   	  61.04		
-65.92   	-59.81   	  2.44   	  40.69		
-58.90   	-60.42   	  2.60   	  30.52		
-50.35   	-56.76   	  2.73   	  10.17		
-44.56   	-52.49   	  2.77   	   0.00		
-41.81   	-49.13   	  2.77   	 -10.17		
-41.81   	-48.52   	  2.73   	 -25.43		
-46.69   	-52.19   	  2.62   	 -25.43		
-56.76   	-57.98   	  2.52   	 -35.61		
-66.22   	-60.73   	  2.38   	 -40.69		
-68.05   	-57.37   	  2.22   	 -40.69		
-60.73   	-51.27   	  2.05   	 -45.78		
-49.44   	-48.22   	  1.87   	 -45.78		
-41.20   	-50.35   	  1.69   	 -45.78		
-40.59   	-54.93   	  1.51   	 -45.78		
-45.78   	-56.76   	  1.32   	 -45.78		
-51.27   	-54.02   	  1.14   	 -45.78		
-52.80   	-48.52   	  0.96   	 -45.78		
-49.44   	-42.11   	  0.77   	 -40.69		
-41.50   	-33.87   	  0.61   	 -40.69		
-34.48   	-25.63   	  0.45   	 -35.61		
-34.48   	-22.89   	  0.31   	 -35.61		
-43.64   	-30.52   	  0.16   	 -30.52		
-57.68   	-45.17   	  0.04   	 -30.52		
-66.22   	-55.54   	 -0.08   	 -30.52		
-60.42   	-51.27   	 -0.20   	 -20.35		
-43.33   	-33.26   	 -0.28   	 -20.35		
-26.86   	-14.34   	 -0.37   	 -15.26		
-20.75   	 -7.32   	 -0.43   	 -15.26		
-25.02   	-14.04   	 -0.49   	  -5.09		
-35.71   	-28.08   	 -0.51   	  -5.09		
-48.52   	-42.42   	 -0.53   	  -5.09		
-61.34   	-53.71   	 -0.55   	   5.09		
-72.94   	-62.87   	 -0.53   	   5.09		
-79.04   	-69.58   	 -0.51   	   5.09		
-76.90   	-71.41   	 -0.49   	  10.17		
-66.53   	-65.00   	 -0.45   	  10.17		
-52.49   	-50.05   	 -0.41   	  15.26		
-40.59   	-30.52   	 -0.35   	  15.26		
-32.04   	-13.12   	 -0.28   	  10.17		
-28.69   	 -5.19   	 -0.24   	  15.26		
-32.96   	-12.51   	 -0.18   	  15.26		
-44.56   	-30.82   	 -0.12   	  15.26		
-56.15   	-47.00   	 -0.06   	  15.26		
-58.90   	-47.30   	  0.00   	  15.26		
-47.30   	-30.21   	  0.06   	  10.17		
-26.25   	 -7.02   	  0.10   	  10.17		
 -9.46   	  6.41   	  0.14   	  10.17		
 -8.24   	  2.44   	  0.18   	  10.17		
-21.36   	-10.07   	  0.22   	   5.09		
-35.71   	-15.26   	  0.24   	   0.00		
-38.76   	 -3.36   	  0.24   	   0.00		
-27.16   	 21.06   	  0.24   	   0.00		
 -9.77   	 45.47   	  0.24   	   0.00		
  1.22   	 60.12   	  0.24   	  -5.09		
  1.83   	 66.53   	  0.22   	 -10.17		
 -1.83   	 74.77   	  0.18   	  -5.09		
 -1.83   	 91.55   	  0.16   	 -10.17		
  4.58   	115.36   	  0.12   	 -15.26		
 13.12   	136.72   	  0.06   	 -10.17		
 18.62   	144.96   	  0.02   	 -10.17		
 17.70   	136.11   	 -0.02   	 -10.17		
 10.99   	114.14   	 -0.06   	 -10.17		
  1.53   	 87.28   	 -0.10   	 -10.17		
 -6.71   	 62.56   	 -0.14   	 -10.17		
 -7.02   	 45.78   	 -0.18   	 -10.17		
  1.53   	 37.54   	 -0.22   	  -5.09		
 12.21   	 34.48   	 -0.24   	  -5.09		
 16.17   	 29.91   	 -0.26   	   0.00		
  6.10   	 18.31   	 -0.26   	  -5.09		
-15.26   	 -2.44   	 -0.28   	   0.00		
-36.01   	-27.47   	 -0.28   	   5.09		
-45.78   	-49.44   	 -0.26   	   0.00		
-41.81   	-62.56   	 -0.26   	   5.09		
-27.77   	-66.53   	 -0.24   	   5.09		
-13.12   	-66.83   	 -0.22   	  10.17		
 -5.80   	-68.97   	 -0.18   	   5.09		
 -7.02   	-74.77   	 -0.16   	  10.17		
-15.87   	-83.31   	 -0.12   	   5.09		
-28.38   	-93.08   	 -0.10   	   5.09		
-40.89   	-102.23   	 -0.08   	  10.17		
-50.96   	-108.64   	 -0.04   	   5.09		
-56.46   	-112.61   	 -0.02   	   5.09		
-56.46   	-116.27   	  0.00   	   5.09		
-50.05   	-122.38   	  0.02   	   5.09		
-39.67   	-129.09   	  0.04   	   5.09		
-26.25   	-123.29   	  0.06   	   0.00		
 -5.49   	-84.23   	  0.06   	   0.00		
 31.43   	  8.24   	  0.06   	   5.09		
 95.21   	161.74   	  0.08   	   0.00		
196.23   	368.96   	  0.08   	   0.00		
332.34   	609.44   	  0.08   	  -5.09		
483.09   	848.69   	  0.06   	   0.00		
670.47   	1094.06(R)	  0.06   	  -5.09		
628.05   	1008.61   	  0.04   	   0.00		
490.11   	798.34   	  0.04   	  -5.09		
305.18   	535.58   	  0.02   	   0.00		
138.55   	305.18   	  0.02   	  -5.09		
 34.48   	146.79   	  0.00   	   0.00		
 -3.05   	 48.22   	  0.00   	  -5.09		
 -3.66   	-21.67   	 -0.02   	   0.00		
 -3.36   	-78.43   	 -0.02   	   0.00		
-16.78   	-116.27   	 -0.02   	  -5.09		
-36.62   	-125.43   	 -0.04   	   0.00		
-51.57   	-112.92   	 -0.04   	   0.00		
-57.37   	-101.01   	 -0.04   	   0.00		
-59.81   	-107.12   	 -0.04   	   0.00		
-66.83   	-131.23   	 -0.04   	   0.00		
-78.43   	-158.08   	 -0.04   	   0.00		
-86.06   	-172.12   	 -0.04   	   0.00		
-82.70   	-167.54   	 -0.04   	   0.00		
-69.27   	-149.84   	 -0.04   	   0.00		
-53.41   	-129.70   	 -0.04   	   0.00		
-45.47   	-120.24   	 -0.04   	   0.00		
-50.35   	-127.26   	 -0.04   	   5.09		
-65.31   	-146.79   	 -0.02   	   0.00		
-81.48   	-168.46   	 -0.02   	   0.00		
-89.72   	-180.05   	 -0.02   	   5.09		
-84.84   	-174.56   	  0.00   	   0.00		
-68.66   	-152.89   	  0.00   	   0.00		
-50.05   	-126.04   	  0.00   	   5.09		
-39.06   	-106.51   	  0.02   	   0.00		
-40.89   	-102.54   	  0.02   	   0.00		
-54.02   	-115.66   	  0.02   	   0.00		
-70.50   	-138.55   	  0.02   	   0.00		
-81.79   	-157.78   	  0.02   	   0.00		
-83.92   	-165.10   	  0.02   	   0.00		
-79.96   	-160.83   	  0.02   	   0.00		
-74.46   	-150.15   	  0.02   	   0.00		
-68.66   	-138.24   	  0.02   	   0.00		
-62.87   	-127.26   	  0.02   	   0.00		
-56.46   	-118.71   	  0.02   	   0.00		
-51.57   	-114.44   	  0.02   	   0.00		
-51.88   	-116.88   	  0.02   	   0.00		
-59.51   	-125.43   	  0.02   	   0.00		
-69.58   	-133.06   	  0.02   	   0.00		
-74.16   	-130.92   	  0.02   	   0.00		
-68.66   	-115.36   	  0.02   	   0.00		
-54.63   	-91.55   	  0.02   	   0.00		
-37.54   	-68.66   	  0.02   	   5.09		
-24.41   	-51.57   	  0.04   	   0.00		
-15.87   	-38.15   	  0.04   	   0.00		
 -8.54   	-23.19   	  0.04   	   5.09		
  0.31   	 -5.49   	  0.06   	   0.00		
 10.99   	 12.21   	  0.06   	   5.09		
 21.06   	 26.55   	  0.08   	   0.00		
 27.16   	 37.23   	  0.08   	   5.09		
 30.82   	 47.00   	  0.10   	   5.09		
 35.40   	 59.51   	  0.12   	   0.00		
 42.11   	 74.16   	  0.12   	   5.09		
 50.05   	 88.20   	  0.14   	   0.00		
 58.59   	100.10   	  0.14   	   0.00		
 65.92   	108.34   	  0.14   	   5.09		
 68.97   	111.08   	  0.16   	   0.00		
 64.39   	107.42   	  0.16   	   0.00		
 53.71   	 98.57   	  0.16   	   0.00		
 41.20   	 87.89   	  0.16   	   5.09		
 36.62   	 83.62   	  0.18   	   0.00		
 46.69   	 90.33   	  0.18   	  -5.09		
 64.70   	101.01   	  0.16   	   0.00		
 73.55   	101.62   	  0.16   	   0.00		
 61.04   	 82.09   	  0.16   	   0.00		
 29.91   	 45.47   	  0.16   	   0.00		
 -3.05   	  8.24   	  0.16   	   0.00		
-19.23   	-11.60   	  0.16   	   0.00		
-15.56   	-10.38   	  0.16   	  -5.09		
 -5.19   	 -1.53   	  0.14   	   0.00		
 -1.83   	 -0.61   	  0.14   	   0.00		
 -9.16   	-12.21   	  0.14   	  -5.09		
-18.62   	-28.08   	  0.12   	   0.00		
-20.14   	-36.32   	  0.12   	   0.00		
-13.73   	-33.26   	  0.12   	   0.00		
 -6.41   	-25.33   	  0.12   	   0.00		
 -4.27   	-19.53   	  0.12   	   0.00		
 -8.24   	-20.45   	  0.12   	   0.00		
-16.17   	-26.55   	  0.12   	   0.00		
-25.33   	-35.71   	  0.12   	   0.00		
-36.32   	-47.61   	  0.12   	   0.00		
-47.30   	-61.04   	  0.12   	   0.00		
-54.63   	-73.24   	  0.12   	   0.00		
-55.85   	-79.96   	  0.12   	   0.00		
-53.41   	-80.57   	  0.12   	   0.00		
-53.71   	-79.04   	  0.12   	   0.00		
-58.59   	-78.13   	  0.12   	   0.00		
-63.17   	-77.82   	  0.12   	   0.00		
-61.34   	-75.68   	  0.12   	   5.09		
-50.96   	-71.11   	  0.14   	   0.00		
-37.54   	-64.39   	  0.14   	  -5.09		
-28.08   	-57.98   	  0.12   	   0.00		
-25.02   	-52.19   	  0.12   	   0.00		
-25.94   	-47.30   	  0.12   	   0.00		
-27.47   	-44.56   	  0.12   	   0.00		
-29.30   	-47.91   	  0.12   	   0.00		
-35.40   	-59.81   	  0.12   	   0.00		
-47.91   	-78.13   	  0.12   	  -5.09		
-63.17   	-94.91   	  0.10   	   0.00		
-73.24   	-102.54   	  0.10   	   0.00		
-74.46   	-98.57   	  0.10   	   0.00		
-66.83   	-85.45   	  0.10   	  -5.09		
-54.32   	-68.05   	  0.08   	   0.00		
-43.33   	-53.10   	  0.08   	   0.00		
-38.15   	-46.08   	  0.08   	   0.00		
-37.84   	-48.52   	  0.08   	  -5.09		
-42.42   	-58.90   	  0.06   	   0.00		
-51.27   	-72.02   	  0.06   	   0.00		
-58.90   	-80.26   	  0.06   	   0.00		
-60.42   	-77.21   	  0.06   	   0.00		
-54.32   	-64.09   	  0.06   	   5.09		
-44.25   	-48.83   	  0.08   	   0.00		
-39.06   	-39.98   	  0.08   	   0.00		
-44.25   	-41.50   	  0.08   	   0.00		
-56.46   	-47.91   	  0.08   	   0.00		
-64.70   	-49.44   	  0.08   	   0.00		
-60.12   	-39.98   	  0.08   	   5.09		
-42.72   	-23.19   	  0.10   	   0.00		
-24.41   	-12.21   	  0.10   	   0.00		
-16.48   	-16.48   	  0.10   	   5.09		
-22.28   	-32.96   	  0.12   	   0.00		
-35.10   	-49.44   	  0.12   	   5.09		
-44.25   	-54.32   	  0.14   	   0.00		
-43.03   	-43.64   	  0.14   	   0.00		
-32.96   	-26.55   	  0.14   	   5.09		
-21.06   	-13.73   	  0.16   	   0.00		
-14.34   	-12.21   	  0.16   	   5.09		
-13.12   	-18.62   	  0.18   	   5.09		
-13.73   	-25.02   	  0.20   	   0.00		
-14.65   	-29.30   	  0.20   	   5.09		
-17.70   	-32.96   	  0.22   	   0.00		
-27.16   	-40.28   	  0.22   	   5.09		
-43.95   	-52.49   	  0.24   	   0.00		
-61.95   	-64.70   	  0.24   	   5.09		
-69.27   	-68.66   	  0.26   	   0.00		
-61.95   	-61.95   	  0.26   	   5.09		
-45.78   	-49.44   	  0.28   	   0.00		
-32.65   	-36.93   	  0.28   	   5.09		
-27.77   	-25.02   	  0.31   	   0.00		
-26.55   	-10.38   	  0.31   	   5.09		
-21.67   	  6.10   	  0.33   	   0.00		
-11.29   	 20.75   	  0.33   	   0.00		
 -2.44   	 30.21   	  0.33   	   0.00		
 -1.53   	 34.48   	  0.33   	   0.00		
 -7.02   	 40.89   	  0.33   	   5.09		
-11.90   	 55.85   	  0.35   	  -5.09		
 -9.77   	 77.51   	  0.33   	   0.00		
  0.00   	 99.49   	  0.33   	   0.00		
 12.51   	114.14   	  0.33   	   0.00		
 22.89   	119.02   	  0.33   	   0.00		
 28.99   	115.97   	  0.33   	  -5.09		
 32.04   	109.25   	  0.31   	   0.00		
 32.96   	102.23   	  0.31   	  -5.09		
 34.18   	 97.05   	  0.28   	   0.00		
 35.40   	 88.81   	  0.28   	  -5.09		
 31.74   	 69.58   	  0.26   	   0.00		
 18.92   	 36.01   	  0.26   	  -5.09		
 -0.61   	 -4.27   	  0.24   	   0.00		
-19.23   	-35.40   	  0.24   	  -5.09		
-27.47   	-44.86   	  0.22   	   0.00		
-21.97   	-33.87   	  0.22   	  -5.09		
-11.90   	-20.45   	  0.20   	   0.00		
-11.29   	-24.41   	  0.20   	   0.00		
-23.80   	-50.96   	  0.20   	  -5.09		
-43.03   	-88.81   	  0.18   	   0.00		
-57.07   	-117.19   	  0.18   	  -5.09		
-56.46   	-122.68   	  0.16   	   0.00		
-43.95   	-107.73   	  0.16   	   0.00		
-29.30   	-88.20   	  0.16   	   0.00		
-19.53   	-77.82   	  0.16   	   0.00		
-14.65   	-79.96   	  0.16   	   0.00		
-12.51   	-89.11   	  0.16   	   0.00		
-11.29   	-97.35   	  0.16   	   0.00		
-10.68   	-97.96   	  0.16   	   0.00		
-11.60   	-89.11   	  0.16   	   0.00		
-13.43   	-67.75   	  0.16   	   0.00		
 -7.63   	-26.86   	  0.16   	   0.00		
 19.23   	 47.00   	  0.16   	   0.00		
 81.79   	167.24   	  0.16   	   5.09		
190.43   	342.41   	  0.18   	   0.00		
341.49   	564.58   	  0.18   	   5.09		
509.34   	798.03   	  0.20   	   0.00		
718.99   	1024.78(R)	  0.20   	   0.00		
688.17   	926.51   	  0.20   	   5.09		
566.10   	717.16   	  0.22   	   0.00		
395.20   	474.24   	  0.22   	   5.09		
227.66   	271.00   	  0.24   	   0.00		
103.76   	131.23   	  0.24   	   0.00		
 33.57   	 32.35   	  0.24   	   0.00		
  1.83   	-50.05   	  0.24   	   5.09		
-12.82   	-115.36   	  0.26   	   0.00		
-23.50   	-147.09   	  0.26   	   0.00		
-36.01   	-140.38   	  0.26   	   0.00		
-47.30   	-112.92   	  0.26   	   0.00		
-54.63   	-91.86   	  0.26   	   0.00		
-57.37   	-92.16   	  0.26   	   0.00		
-54.32   	-104.06   	  0.26   	   0.00		
-45.17   	-110.17   	  0.26   	   0.00		
-36.93   	-106.81   	  0.26   	   0.00		
-37.84   	-104.98   	  0.26   	   0.00		
-52.80   	-115.66   	  0.26   	  -5.09		
-76.90   	-138.24   	  0.24   	   0.00		
-99.79   	-160.52   	  0.24   	   0.00		
-108.34   	-168.76   	  0.24   	   0.00		
-97.66   	-159.00   	  0.24   	   0.00		
-75.68   	-138.85   	  0.24   	  -5.09		
-56.76   	-123.90   	  0.22   	   0.00		
-51.88   	-123.60   	  0.22   	   0.00		
-61.65   	-135.50   	  0.22   	  -5.09		
-75.99   	-148.01   	  0.20   	   0.00		
-81.18   	-148.93   	  0.20   	   0.00		
-73.85   	-135.80   	  0.20   	  -5.09		
-62.56   	-118.41   	  0.18   	   0.00		
-59.51   	-111.08   	  0.18   	   0.00		
-68.97   	-119.63   	  0.18   	  -5.09		
-81.79   	-134.89   	  0.16   	  -5.09		
-85.45   	-142.21   	  0.14   	   0.00		
-76.60   	-134.58   	  0.14   	  -5.09		
-62.56   	-115.66   	  0.12   	   0.00		
-54.63   	-97.05   	  0.12   	   0.00		
-57.37   	-86.98   	  0.12   	  -5.09		
-64.39   	-85.75   	  0.10   	   0.00		
-67.44   	-88.81   	  0.10   	  -5.09		
-64.39   	-90.94   	  0.08   	   0.00		
-58.90   	-88.50   	  0.08   	   0.00		
-53.71   	-78.43   	  0.08   	   0.00		
-47.61   	-59.81   	  0.08   	   0.00		
-38.15   	-35.40   	  0.08   	   0.00		
-26.86   	-13.73   	  0.08   	   0.00		
-20.14   	 -2.14   	  0.08   	   0.00		
-21.36   	 -0.61   	  0.08   	   0.00		
-26.55   	 -2.14   	  0.08   	   5.09		
-27.47   	  1.53   	  0.10   	   0.00		
-20.75   	 14.65   	  0.10   	   0.00		
 -8.54   	 36.32   	  0.10   	   0.00		
  4.27   	 62.87   	  0.10   	   5.09		
 19.84   	 94.91   	  0.12   	   0.00		
 41.20   	130.92   	  0.12   	   0.00		
 64.09   	161.44   	  0.12   	   0.00		
 76.90   	174.87   	  0.12   	   0.00		
 69.58   	165.41   	  0.12   	   0.00		
 44.25   	140.69   	  0.12   	   0.00		
 18.92   	117.49   	  0.12   	   0.00		
 13.12   	111.08   	  0.12   	   0.00		
 29.91   	122.38   	  0.12   	   0.00		
 56.15   	139.77   	  0.12   	   0.00		
 75.07   	151.06   	  0.12   	  -5.09		
 76.90   	149.54   	  0.10   	   0.00		
 64.70   	135.50   	  0.10   	   0.00		
 50.66   	114.44   	  0.10   	  -5.09		
 42.42   	 93.69   	  0.08   	   0.00		
 41.20   	 79.35   	  0.08   	   0.00		
 43.33   	 74.46   	  0.08   	  -5.09		
 42.72   	 74.46   	  0.06   	   0.00		
 35.71   	 70.50   	  0.06   	  -5.09		
 23.19   	 55.54   	  0.04   	   0.00		
  9.77   	 32.65   	  0.04   	   0.00		
 -0.61   	 11.90   	  0.04   	  -5.09		
 -7.02   	  0.61   	  0.02   	   0.00		
-13.12   	 -2.14   	  0.02   	  -5.09		
-20.75   	 -3.36   	  0.00   	   0.00		
-30.82   	 -9.77   	  0.00   	   0.00		
-41.20   	-21.36   	  0.00   	  -5.09		
-49.13   	-32.65   	 -0.02   	   0.00		
-52.80   	-39.06   	 -0.02   	   0.00		
-49.13   	-39.37   	 -0.02   	  -5.09		
-39.98   	-36.01   	 -0.04   	   0.00		
-29.91   	-33.26   	 -0.04   	   0.00		
-24.41   	-34.18   	 -0.04   	  -5.09		
-27.16   	-39.06   	 -0.06   	   0.00		
-37.23   	-47.30   	 -0.06   	   0.00		
-47.30   	-55.85   	 -0.06   	   0.00		
-52.19   	-62.26   	 -0.06   	  -5.09		
-52.49   	-64.39   	 -0.08   	   0.00		
-50.35   	-61.04   	 -0.08   	   0.00		
-44.56   	-51.27   	 -0.08   	   0.00		
-34.18   	-38.15   	 -0.08   	   0.00		
-21.97   	-28.08   	 -0.08   	  -5.09		
-14.95   	-27.77   	 -0.10   	   0.00		
-21.36   	-39.67   	 -0.10   	   0.00		
-38.76   	-58.29   	 -0.10   	   0.00		
-54.93   	-73.85   	 -0.10   	   0.00		
-58.29   	-78.74   	 -0.10   	   0.00		
-48.22   	-74.46   	 -0.10   	   0.00		
-37.54   	-69.27   	 -0.10   	  -5.09		
-39.37   	-69.58   	 -0.12   	   0.00		
-54.02   	-74.46   	 -0.12   	   0.00		
-70.80   	-77.21   	 -0.12   	   0.00		
-77.51   	-72.63   	 -0.12   	   0.00		
-70.19   	-61.95   	 -0.12   	   0.00		
-55.85   	-52.80   	 -0.12   	   0.00		
-44.56   	-52.19   	 -0.12   	   0.00		
-41.50   	-58.59   	 -0.12   	   0.00		
-44.25   	-63.78   	 -0.12   	   0.00		
-47.61   	-60.12   	 -0.12   	   5.09		
-49.44   	-49.44   	 -0.10   	   0.00		
-49.44   	-38.76   	 -0.10   	   5.09		
-48.52   	-35.40   	 -0.08   	   0.00		
-46.69   	-39.67   	 -0.08   	  10.17		
-40.89   	-42.11   	 -0.04   	   5.09		
-30.21   	-35.71   	 -0.02   	   5.09		
-21.36   	-23.80   	  0.00   	  10.17		
-20.75   	-17.40   	  0.04   	  15.26		
-31.13   	-23.50   	  0.10   	  10.17		
-48.83   	-39.67   	  0.14   	  15.26		
-62.87   	-51.27   	  0.20   	  15.26		
-63.17   	-45.47   	  0.26   	  15.26		
-50.96   	-25.63   	  0.33   	  20.35		
-35.71   	 -6.10   	  0.41   	  20.35		
-26.55   	 -0.61   	  0.49   	  20.35		
-26.25   	 -9.46   	  0.57   	  20.35		
-29.30   	-21.97   	  0.65   	  25.43		
-28.99   	-26.25   	  0.75   	  20.35		
-27.16   	-24.41   	  0.83   	  25.43		
-29.91   	-25.33   	  0.94   	  25.43		
-41.50   	-35.71   	  1.04   	  25.43		
-56.46   	-50.66   	  1.14   	  25.43		
-61.95   	-57.07   	  1.24   	  25.43		
-50.35   	-46.39   	  1.34   	  25.43		
-29.91   	-23.80   	  1.44   	  30.52		
-16.78   	 -0.31   	  1.57   	  25.43		
-22.28   	 18.92   	  1.67   	  25.43		
-43.33   	 38.76   	  1.77   	  25.43		
-65.92   	 65.31   	  1.87   	  30.52		
-72.33   	 97.66   	  1.99   	  25.43		
-50.66   	122.99   	  2.10   	  25.43		
  5.49   	126.65   	  2.20   	  25.43		
 96.74   	105.29   	  2.30   	  25.43		
215.45   	 63.17   	  2.40   	  25.43		
346.68   	 -5.49   	  2.50   	  25.43		
472.72   	-113.53   	  2.60   	  25.43		
581.05   	-260.93   	  2.71   	  20.35		
664.06   	-419.62   	  2.79   	  25.43		
714.11   	-532.84   	  2.89   	  20.35		
718.08   	-546.88   	  2.97   	  25.43		
660.40   	-449.52   	  3.07   	  20.35		
537.11   	-283.20   	  3.15   	  20.35		
367.43   	-114.44   	  3.23   	  25.43		
187.99   	  6.10   	  3.34   	  20.35		
 36.62   	 61.34   	  3.42   	  15.26		
-62.56   	 59.81   	  3.48   	  20.35		
-107.42   	 22.58   	  3.56   	  20.35		
-114.14   	-27.47   	  3.64   	  20.35		
-104.98   	-72.94   	  3.72   	  20.35		
-94.91   	-99.49   	  3.80   	  15.26		
-88.50   	-97.96   	  3.87   	  20.35		
-83.62   	-70.50   	  3.95   	  20.35		
-78.74   	-34.18   	  4.03   	  15.26		
-76.60   	 -7.02   	  4.09   	  20.35		
-80.57   	  0.00   	  4.17   	  15.26		
-90.64   	-12.82   	  4.23   	  15.26		
-99.79   	-32.35   	  4.29   	  20.35		
-101.62   	-44.56   	  4.37   	  15.26		
-96.13   	-43.03   	  4.44   	  15.26		
-87.28   	-32.04   	  4.50   	  20.35		
-81.48   	-19.84   	  4.58   	  15.26		
-81.79   	-11.90   	  4.64   	  20.35		
-86.36   	 -8.54   	  4.72   	  15.26		
-91.86   	 -6.71   	  4.78   	  15.26		
-93.99   	 -4.58   	  4.84   	  20.35		
-90.94   	 -0.92   	  4.92   	  15.26		
-83.92   	  5.80   	  4.98   	  20.35		
-76.90   	 17.70   	  5.07   	  20.35		
-76.29   	 32.96   	  5.15   	  15.26		
-83.92   	 47.00   	  5.21   	  20.35		
-97.66   	 57.07   	  5.29   	  20.35		
-110.78   	 62.87   	  5.37   	  20.35		
-118.41   	 68.97   	  5.45   	  15.26		
-118.10   	 82.09   	  5.51   	  20.35		
-112.92   	104.98   	  5.60   	  25.43		
-106.51   	136.11   	  5.70   	  20.35		
-98.57   	172.73   	  5.78   	  20.35		
-90.33   	213.62   	  5.86   	  20.35		
-83.01   	254.52   	  5.94   	  20.35		
-78.74   	291.44   	  6.02   	  25.43		
-79.04   	320.43   	  6.12   	  20.35		
-81.79   	343.02   	  6.21   	  25.43		
-83.92   	365.91   	  6.31   	  25.43		
-81.48   	396.73   	  6.41   	  20.35		
-75.99   	434.88   	  6.49   	  25.43		
-70.80   	471.80   	  6.59   	  25.43		
-67.44   	498.35   	  6.69   	  20.35		
-63.17   	513.92   	  6.78   	  25.43		
-55.54   	523.07   	  6.88   	  25.43		
-43.64   	531.01   	  6.98   	  20.35		
-31.13   	538.33   	  7.06   	  25.43		
-21.97   	541.99   	  7.16   	  20.35		
-14.65   	542.60   	  7.24   	  25.43		
 -4.27   	543.82   	  7.34   	  25.43		
 11.60   	546.26   	  7.45   	  20.35		
 26.86   	544.13   	  7.53   	  20.35		
 31.43   	526.73   	  7.61   	  25.43		
 21.67   	492.25   	  7.71   	  20.35		
  5.19   	450.13   	  7.79   	  20.35		
 -3.36   	415.95   	  7.87   	  20.35		
  4.88   	396.42   	  7.96   	  20.35		
 25.02   	385.13   	  8.04   	  20.35		
 41.81   	363.16   	  8.12   	  25.43		
 42.11   	319.52   	  8.22   	  15.26		
 27.77   	259.09   	  8.28   	  20.35		
  9.77   	198.06   	  8.36   	  20.35		
 -0.61   	151.06   	  8.44   	  20.35		
  0.92   	122.38   	  8.52   	  20.35		
  7.93   	102.84   	  8.61   	  20.35		
 10.68   	 80.57   	  8.69   	  20.35		
  6.10   	 50.05   	  8.77   	  20.35		
 -5.19   	 14.95   	  8.85   	  20.35		
-18.92   	-18.62   	  8.93   	  20.35		
-31.43   	-45.17   	  9.01   	  15.26		
-37.23   	-62.56   	  9.07   	  25.43		
