  I     	  II     	  PW     	  PW'		
 -5.49   	 60.73   	 18.62   	 -20.35		
-16.17   	 39.37   	 18.54   	 -20.35		
-23.80   	 54.63   	 18.45   	 -15.26		
-28.38   	 50.66   	 18.39   	 -20.35		
-25.33   	 46.69   	 18.31   	 -15.26		
-12.82   	 67.14   	 18.25   	 -15.26		
  2.44   	 46.39   	 18.19   	 -15.26		
 11.90   	 43.33   	 18.13   	 -15.26		
  5.19   	 38.45   	 18.07   	 -15.26		
  5.49   	 32.04   	 18.01   	 -10.17		
-11.60   	 22.28   	 17.97   	 -15.26		
-24.72   	 17.40   	 17.90   	 -20.35		
-16.78   	 23.19   	 17.82   	 -15.26		
-15.56   	 25.33   	 17.76   	 -20.35		
 -3.05   	 36.32   	 17.68   	 -25.43		
  0.00   	 35.71   	 17.58   	 -25.43		
 -2.75   	 25.63   	 17.48   	 -35.61		
 -7.93   	 19.53   	 17.33   	 -30.52		
-12.51   	 18.01   	 17.21   	 -40.69		
-16.48   	 10.99   	 17.05   	 -35.61		
-11.90   	  1.53   	 16.91   	 -45.78		
 -6.71   	  6.71   	 16.72   	 -40.69		
-15.26   	 11.90   	 16.56   	 -40.69		
-11.60   	 21.97   	 16.40   	 -45.78		
-13.43   	 39.67   	 16.22   	 -40.69		
-31.13   	 15.87   	 16.05   	 -40.69		
-27.16   	 12.51   	 15.89   	 -40.69		
-15.56   	 16.17   	 15.73   	 -30.52		
-17.40   	 -0.31   	 15.61   	 -35.61		
 -5.49   	 20.45   	 15.46   	 -25.43		
 18.31   	 18.31   	 15.36   	 -25.43		
  5.80   	  0.61   	 15.26   	 -20.35		
 -2.44   	 10.38   	 15.18   	 -20.35		
 11.29   	 18.92   	 15.10   	 -15.26		
 -6.71   	 14.04   	 15.04   	 -15.26		
-16.17   	 11.60   	 14.97   	 -15.26		
-10.07   	 13.73   	 14.91   	 -10.17		
-25.33   	  7.02   	 14.87   	 -15.26		
-37.23   	  0.61   	 14.81   	 -10.17		
-30.21   	 24.11   	 14.77   	 -10.17		
-31.74   	 38.45   	 14.73   	 -15.26		
-37.84   	 56.15   	 14.67   	 -10.17		
-29.30   	 81.18   	 14.63   	 -15.26		
-35.71   	 81.18   	 14.57   	 -15.26		
-41.81   	 64.70   	 14.51   	 -10.17		
-32.35   	 73.55   	 14.47   	 -10.17		
-28.99   	 53.10   	 14.43   	 -10.17		
-23.80   	 31.74   	 14.38   	 -10.17		
-12.51   	 32.65   	 14.34   	  -5.09		
 -8.85   	 -2.14   	 14.32   	 -10.17		
 -1.53   	 -6.71   	 14.28   	   0.00		
 -8.54   	  8.54   	 14.28   	  -5.09		
-16.48   	 23.19   	 14.26   	   0.00		
-22.28   	 16.48   	 14.26   	   0.00		
-24.11   	  5.19   	 14.26   	  -5.09		
-19.84   	 15.56   	 14.24   	   0.00		
 -3.05   	-12.21   	 14.24   	   0.00		
  6.71   	-12.82   	 14.24   	 -10.17		
  6.10   	  0.92   	 14.20   	 -10.17		
 -9.77   	-32.96   	 14.16   	 -15.26		
-20.45   	-36.93   	 14.10   	 -15.26		
-19.84   	-29.91   	 14.04   	 -25.43		
-15.26   	-25.33   	 13.94   	 -20.35		
  2.14   	-12.51   	 13.86   	 -20.35		
 16.48   	 -7.63   	 13.77   	 -20.35		
  3.97   	  4.88   	 13.69   	 -15.26		
  0.31   	 12.82   	 13.63   	 -10.17		
 19.53   	 26.25   	 13.59   	   0.00		
 55.85   	 52.49   	 13.59   	   5.09		
123.29   	 64.70   	 13.61   	  10.17		
205.08   	 77.21   	 13.65   	  15.26		
292.36   	107.12   	 13.71   	  20.35		
397.64   	173.03   	 13.79   	  15.26		
497.13   	242.92   	 13.86   	  20.35		
587.46   	272.22   	 13.94   	  10.17		
657.35   	289.61   	 13.98   	  10.17		
641.78   	259.09   	 14.02   	   5.09		
609.74   	192.87   	 14.04   	   5.09		
543.21   	155.64   	 14.06   	   5.09		
467.22   	117.80   	 14.08   	  10.17		
459.59   	 43.33   	 14.12   	  15.26		
448.91   	-33.26   	 14.18   	  25.43		
495.91   	-88.81   	 14.28   	  30.52		
557.86   	-160.22   	 14.40   	  35.61		
579.83   	-257.26   	 14.55   	  40.69		
578.31   	-332.64   	 14.71   	  30.52		
534.06   	-383.00   	 14.83   	  25.43		
441.28   	-433.35   	 14.93   	  15.26		
354.61   	-329.28   	 14.99   	  -5.09		
306.70   	-215.76   	 14.97   	 -10.17		
242.31   	-131.53   	 14.93   	 -25.43		
179.44   	-51.57   	 14.83   	 -25.43		
120.24   	-42.11   	 14.73   	 -35.61		
 43.33   	-34.48   	 14.59   	 -40.69		
 -1.53   	-23.19   	 14.43   	 -45.78		
-17.70   	 -9.77   	 14.24   	 -45.78		
-24.72   	 -1.53   	 14.06   	 -55.95		
-25.33   	-12.51   	 13.84   	 -50.86		
-36.32   	 -6.41   	 13.63   	 -45.78		
-35.40   	 -6.10   	 13.45   	 -25.43		
-34.79   	  4.27   	 13.35   	 -10.17		
-41.81   	  7.93   	 13.31   	  10.17		
-56.76   	 -2.75   	 13.35   	  30.52		
-67.75   	  7.93   	 13.47   	  50.86		
-71.41   	  6.71   	 13.67   	  66.12		
-73.24   	  6.71   	 13.94   	  66.12		
-75.38   	 17.09   	 14.20   	  66.12		
-62.87   	 17.70   	 14.47   	  55.95		
-74.16   	 13.12   	 14.69   	  40.69		
-86.67   	 18.31   	 14.85   	  15.26		
-60.12   	 12.21   	 14.91   	  -5.09		
-61.04   	 40.89   	 14.89   	 -30.52		
-63.17   	 52.49   	 14.77   	 -55.95		
-53.41   	 63.78   	 14.55   	 -71.21		
-65.61   	 95.21   	 14.26   	 -91.56		
-79.04   	 73.85   	 13.90   	 -96.64		
-90.94   	 75.07   	 13.51   	 -96.64		
-94.60   	 80.26   	 13.12   	 -86.47		
-96.44   	 83.62   	 12.78   	 -81.38		
-93.38   	 97.96   	 12.45   	 -55.95		
-101.01   	 96.74   	 12.23   	 -45.78		
-95.83   	123.29   	 12.04   	 -20.35		
-95.21   	141.91   	 11.96   	  -5.09		
-113.53   	157.17   	 11.94   	   5.09		
-109.86   	181.27   	 11.96   	  25.43		
-113.53   	187.07   	 12.07   	  25.43		
-132.45   	187.99   	 12.17   	  35.61		
-121.46   	189.82   	 12.31   	  30.52		
-112.61   	196.84   	 12.43   	  30.52		
-123.29   	211.49   	 12.55   	  25.43		
-136.41   	216.67   	 12.66   	  10.17		
-148.01   	225.52   	 12.70   	  10.17		
-175.78   	227.36   	 12.74   	  -5.09		
-193.79   	224.61   	 12.72   	 -15.26		
-179.75   	227.66   	 12.66   	 -25.43		
-177.92   	230.10   	 12.55   	 -30.52		
-180.97   	233.15   	 12.43   	 -35.61		
-164.49   	233.15   	 12.29   	 -40.69		
-173.95   	219.12   	 12.13   	 -45.78		
-192.26   	204.77   	 11.94   	 -40.69		
-196.23   	209.35   	 11.78   	 -35.61		
-205.69   	197.75   	 11.64   	 -35.61		
-205.38   	194.70   	 11.50   	 -25.43		
-197.75   	207.52   	 11.39   	 -15.26		
-184.94   	179.44   	 11.33   	 -15.26		
-177.61   	173.95   	 11.27   	  -5.09		
-165.10   	167.54   	 11.25   	  -5.09		
-166.02   	144.04   	 11.23   	   0.00		
-156.25   	139.47   	 11.23   	   0.00		
-133.36   	128.78   	 11.23   	  -5.09		
-131.23   	125.43   	 11.21   	   0.00		
-118.10   	105.59   	 11.21   	  -5.09		
-97.35   	 93.38   	 11.19   	  -5.09		
-84.84   	 79.04   	 11.17   	 -10.17		
-54.63   	 81.18   	 11.13   	 -15.26		
-21.67   	 81.48   	 11.07   	 -15.26		
-19.84   	 86.06   	 11.01   	 -15.26		
-29.60   	 86.67   	 10.95   	 -20.35		
-35.40   	 53.41   	 10.86   	 -25.43		
-21.97   	 50.35   	 10.76   	 -30.52		
-23.50   	 47.30   	 10.64   	 -35.61		
 10.07   	 42.11   	 10.50   	 -45.78		
 34.79   	 44.86   	 10.32   	 -45.78		
  5.80   	 44.25   	 10.13   	 -50.86		
 28.99   	 32.65   	  9.93   	 -45.78		
 41.81   	 35.40   	  9.75   	 -40.69		
 25.63   	 23.50   	  9.58   	 -25.43		
 33.87   	 26.55   	  9.48   	 -20.35		
 17.70   	 32.65   	  9.40   	   0.00		
  6.71   	 14.34   	  9.40   	  10.17		
  1.53   	 35.40   	  9.44   	  30.52		
 11.60   	 24.11   	  9.56   	  35.61		
 29.91   	 13.12   	  9.70   	  45.78		
 21.67   	 22.89   	  9.89   	  50.86		
 10.38   	 12.21   	 10.09   	  45.78		
  3.05   	 10.99   	 10.27   	  45.78		
 -7.02   	  6.41   	 10.46   	  30.52		
-14.95   	 -0.31   	 10.58   	  20.35		
-21.36   	 -6.10   	 10.66   	  10.17		
-16.78   	 -2.44   	 10.70   	 -15.26		
-16.78   	 -6.41   	 10.64   	 -20.35		
 -8.54   	  1.83   	 10.56   	 -40.69		
 -8.85   	  1.22   	 10.40   	 -45.78		
 -6.10   	 -0.92   	 10.21   	 -55.95		
 -2.44   	  3.05   	  9.99   	 -61.04		
 -3.97   	 -6.71   	  9.75   	 -61.04		
  6.41   	-15.56   	  9.50   	 -55.95		
 10.99   	  3.97   	  9.28   	 -50.86		
  6.10   	  2.75   	  9.07   	 -40.69		
  8.24   	  7.63   	  8.91   	 -25.43		
  2.14   	 23.80   	  8.81   	 -15.26		
 -8.54   	  5.19   	  8.75   	   0.00		
-17.70   	  3.66   	  8.75   	  10.17		
-14.04   	 10.99   	  8.79   	  30.52		
-10.38   	  4.27   	  8.91   	  40.69		
  0.31   	  5.49   	  9.07   	  50.86		
  9.77   	 -0.92   	  9.28   	  61.04		
 -2.14   	 -9.16   	  9.52   	  66.12		
 -7.02   	-12.82   	  9.79   	  71.21		
 -7.93   	-32.65   	 10.07   	  76.30		
 -5.49   	 -3.05   	 10.38   	  71.21		
 -4.58   	 13.73   	 10.66   	  71.21		
 -3.05   	  7.93   	 10.95   	  61.04		
  2.75   	 49.44   	 11.19   	  61.04		
  5.19   	 28.08   	 11.43   	  45.78		
  2.14   	 -7.32   	 11.62   	  40.69		
 16.78   	 11.90   	 11.78   	  35.61		
 17.09   	  2.44   	 11.92   	  25.43		
 -1.53   	 -3.66   	 12.02   	  15.26		
 13.12   	  5.19   	 12.09   	  15.26		
  4.27   	  5.80   	 12.15   	  10.17		
  0.00   	  2.75   	 12.19   	  15.26		
  8.85   	 -1.53   	 12.25   	  10.17		
 -4.27   	  5.49   	 12.29   	  15.26		
 -7.02   	  9.16   	 12.35   	  15.26		
 -1.22   	 10.07   	 12.41   	  25.43		
  5.19   	 12.82   	 12.51   	  25.43		
 11.29   	 13.43   	 12.61   	  35.61		
 18.01   	 10.07   	 12.76   	  40.69		
 10.38   	  0.31   	 12.92   	  45.78		
  7.32   	  0.00   	 13.10   	  50.86		
 -2.14   	  4.58   	 13.31   	  50.86		
 -9.77   	 20.45   	 13.51   	  50.86		
-12.51   	  4.27   	 13.71   	  50.86		
-23.80   	 15.87   	 13.92   	  40.69		
-18.62   	 18.01   	 14.08   	  35.61		
  4.27   	 -3.97   	 14.22   	  25.43		
 -6.71   	  3.36   	 14.32   	  15.26		
  0.92   	 -0.92   	 14.38   	   5.09		
  9.16   	 -1.83   	 14.40   	  -5.09		
 -7.32   	  6.10   	 14.38   	 -20.35		
 -8.54   	  6.71   	 14.30   	 -25.43		
 -7.02   	  5.49   	 14.20   	 -30.52		
 -0.31   	 18.31   	 14.08   	 -40.69		
 -7.93   	 13.12   	 13.92   	 -45.78		
  1.22   	 21.67   	 13.73   	 -45.78		
  8.54   	 25.02   	 13.55   	 -50.86		
 -3.97   	  9.46   	 13.35   	 -50.86		
 -0.92   	  7.32   	 13.14   	 -50.86		
  1.22   	  3.97   	 12.94   	 -45.78		
-12.82   	 -2.14   	 12.76   	 -45.78		
 -4.27   	  5.19   	 12.57   	 -45.78		
  7.63   	 -6.41   	 12.39   	 -40.69		
 -5.49   	 17.40   	 12.23   	 -35.61		
  8.85   	 25.33   	 12.09   	 -30.52		
 12.51   	  9.16   	 11.96   	 -25.43		
  7.93   	 38.15   	 11.86   	 -25.43		
 19.53   	 31.13   	 11.76   	 -20.35		
 31.13   	 12.21   	 11.68   	 -15.26		
 23.19   	 41.50   	 11.62   	 -15.26		
  5.49   	 30.21   	 11.56   	 -10.17		
  7.32   	 14.95   	 11.52   	  -5.09		
  8.85   	 20.75   	 11.50   	 -10.17		
 11.90   	 20.45   	 11.45   	  -5.09		
  8.24   	 16.48   	 11.43   	  -5.09		
  3.36   	 14.95   	 11.41   	   0.00		
 -3.66   	 21.67   	 11.41   	  -5.09		
 -4.88   	 22.89   	 11.39   	   0.00		
  9.16   	 27.16   	 11.39   	   5.09		
 23.50   	 23.19   	 11.41   	   5.09		
 18.62   	 21.97   	 11.43   	  10.17		
 10.99   	 16.17   	 11.48   	  10.17		
  2.75   	 18.92   	 11.52   	  15.26		
 -0.31   	 31.43   	 11.58   	  15.26		
  0.00   	 39.98   	 11.64   	  15.26		
 -7.32   	 47.30   	 11.70   	  20.35		
 11.29   	 39.37   	 11.78   	  20.35		
 11.90   	 40.59   	 11.86   	  15.26		
  7.93   	 36.93   	 11.92   	  20.35		
 13.12   	 29.91   	 12.00   	  15.26		
-11.60   	 23.80   	 12.07   	  20.35		
-15.56   	 19.53   	 12.15   	  20.35		
-23.19   	 25.94   	 12.23   	  15.26		
-25.94   	  6.41   	 12.29   	  20.35		
