  I     	  II     	  LV     	  LV'		  AO     	  AO'		
369.57   	-41.81   	 66.63   	 676.50		 51.74   	 320.45		
367.43   	-38.76   	 69.34   	 640.89		 53.02   	 361.14		
366.21   	-32.96   	 71.90   	 640.89		 54.47   	 386.57		
365.60   	-25.63   	 74.47   	 671.41		 56.01   	 427.26		
364.69   	-18.31   	 77.15   	 722.28		 57.72   	 457.78		
363.46   	-11.60   	 80.04   	 783.31		 59.55   	 493.39		
360.72   	 -6.71   	 83.17   	 824.00		 61.53   	 523.90		
356.45   	 -4.27   	 86.47   	 844.35		 63.62   	 549.34		
350.95   	 -4.58   	 89.85   	 824.00		 65.82   	 574.77		
345.46   	 -5.49   	 93.14   	 752.79		 68.12   	 590.03		
340.88   	 -5.49   	 96.15   	 645.98		 70.48   	 600.20		
337.22   	 -3.36   	 98.74   	 498.47		 72.88   	 595.11		
333.86   	  0.61   	100.73   	 330.62		 75.26   	 574.77		
330.20   	  6.41   	102.05   	 152.59		 77.56   	 549.34		
326.54   	 13.43   	102.66   	   0.00		 79.76   	 513.73		
324.10   	 21.97   	102.66   	-116.99		 81.81   	 473.04		
323.18   	 30.82   	102.20   	-178.03		 83.70   	 422.18		
323.18   	 39.37   	101.48   	-172.94		 85.39   	 381.48		
322.57   	 47.00   	100.79   	-106.82		 86.92   	 345.88		
320.43   	 53.10   	100.37   	  -5.09		 88.30   	 310.27		
316.47   	 58.90   	100.35   	 116.99		 89.54   	 284.84		
313.11   	 65.31   	100.81   	 239.06		 90.68   	 269.58		
311.28   	 72.02   	101.77   	 330.62		 91.76   	 259.41		
310.97   	 79.35   	103.09   	 386.57		 92.80   	 254.32		
311.89   	 86.98   	104.64   	 406.92		 93.81   	 254.32		
312.50   	 95.52   	106.27   	 376.40		 94.83   	 259.41		
312.50   	105.29   	107.77   	 320.45		 95.87   	 264.50		
311.58   	115.66   	109.05   	 239.06		 96.93   	 279.75		
309.75   	126.95   	110.01   	 162.77		 98.05   	 279.75		
307.92   	138.24   	110.66   	  81.38		 99.17   	 289.93		
306.70   	150.45   	110.99   	  15.26		100.33   	 289.93		
306.70   	163.88   	111.05(S)	 -20.35		101.48   	 284.84		
307.62   	177.61   	110.97   	 -50.86		102.62   	 279.75		
308.53   	190.12   	110.76   	 -61.04		103.74   	 269.58		
309.14   	200.20   	110.52   	 -76.30		104.82   	 254.32		
308.23   	207.82   	110.21   	 -86.47		105.84   	 233.98		
307.01   	214.84   	109.87   	-101.73		106.77   	 203.46		
306.40   	223.69   	109.46   	-137.33		107.59   	 178.03		
306.40   	234.99   	108.91   	-167.85		108.30   	 137.33		
306.40   	246.28   	108.24   	-213.63		108.85   	  96.64		
304.87   	255.13   	107.39   	-249.24		109.24   	  61.04		
302.12   	259.40   	106.39   	-284.84		109.48   	  15.26		
298.16   	260.01   	105.25   	-305.19		109.54(S)	 -25.43		
295.41   	258.79   	104.03   	-325.53		109.44   	 -66.12		
294.49   	258.79   	102.73   	-320.45		109.18   	-106.82		
294.49   	260.31   	101.44   	-315.36		108.75   	-142.42		
294.19   	262.15   	100.18   	-300.10		108.18   	-172.94		
292.66   	262.76   	 98.98   	-279.75		107.49   	-203.46		
289.31   	261.23   	 97.86   	-269.58		106.67   	-223.80		
285.34   	256.96   	 96.78   	-249.24		105.78   	-244.15		
281.07   	250.55   	 95.79   	-249.24		104.80   	-249.24		
277.10   	242.61   	 94.79   	-244.15		103.80   	-264.50		
272.83   	234.99   	 93.81   	-259.41		102.75   	-264.50		
268.25   	229.19   	 92.78   	-269.58		101.69   	-259.41		
263.67   	225.22   	 91.70   	-295.01		100.65   	-259.41		
258.48   	220.95   	 90.52   	-325.53		 99.61   	-249.24		
252.38   	213.62   	 89.22   	-350.97		 98.62   	-233.98		
245.06   	200.20   	 87.81   	-376.40		 97.68   	-228.89		
236.51   	181.27   	 86.31   	-401.83		 96.76   	-208.54		
227.97   	159.91   	 84.70   	-412.00		 95.93   	-193.29		
219.73   	140.38   	 83.05   	-427.26		 95.16   	-183.11		
211.79   	124.21   	 81.34   	-432.35		 94.42   	-162.77		
203.55   	111.08   	 79.61   	-432.35		 93.77   	-147.51		
195.31   	 98.88   	 77.88   	-432.35		 93.18   	-132.25		
187.68   	 85.75   	 76.15   	-432.35		 92.65   	-116.99		
180.97   	 70.50   	 74.42   	-432.35		 92.19   	-106.82		
175.78   	 54.32   	 72.70   	-437.43		 91.76   	 -96.64		
170.59   	 39.06   	 70.95   	-447.61		 91.37   	 -81.38		
164.49   	 26.25   	 69.16   	-457.78		 91.05   	 -76.30		
158.08   	 15.87   	 67.32   	-473.04		 90.74   	 -71.21		
151.67   	  7.93   	 65.43   	-493.39		 90.46   	 -61.04		
146.48   	  0.61   	 63.46   	-508.65		 90.21   	 -61.04		
142.82   	 -7.02   	 61.42   	-523.90		 89.97   	 -50.86		
140.38   	-13.73   	 59.33   	-534.08		 89.77   	 -50.86		
137.33   	-18.92   	 57.19   	-539.16		 89.56   	 -45.78		
133.36   	-22.28   	 55.04   	-534.08		 89.38   	 -45.78		
128.78   	-24.11   	 52.90   	-518.82		 89.20   	 -40.69		
123.60   	-25.63   	 50.82   	-503.56		 89.03   	 -35.61		
119.32   	-28.38   	 48.81   	-478.13		 88.89   	 -35.61		
115.05   	-32.65   	 46.90   	-462.87		 88.75   	 -25.43		
110.78   	-37.23   	 45.05   	-437.43		 88.65   	 -25.43		
106.20   	-41.20   	 43.30   	-417.09		 88.54   	 -25.43		
101.93   	-43.33   	 41.63   	-412.00		 88.44   	 -20.35		
 98.57   	-43.03   	 39.98   	-401.83		 88.36   	 -20.35		
 95.83   	-40.89   	 38.37   	-406.92		 88.28   	 -15.26		
 93.08   	-39.06   	 36.74   	-417.09		 88.22   	 -25.43		
 89.72   	-37.84   	 35.08   	-437.43		 88.12   	 -20.35		
 86.06   	-37.54   	 33.33   	-452.69		 88.04   	 -35.61		
 83.01   	-38.15   	 31.52   	-473.04		 87.89   	 -35.61		
 80.87   	-38.45   	 29.62   	-483.21		 87.75   	 -45.78		
 79.65   	-38.45   	 27.69   	-488.30		 87.57   	 -55.95		
 78.43   	-38.76   	 25.74   	-478.13		 87.34   	 -66.12		
 77.51   	-39.37   	 23.82   	-447.61		 87.08   	 -76.30		
 75.99   	-40.28   	 22.03   	-412.00		 86.77   	 -81.38		
 74.46   	-41.50   	 20.39   	-366.22		 86.45   	 -81.38		
 72.63   	-43.03   	 18.92   	-310.27		 86.12   	 -91.56		
 69.89   	-45.78   	 17.68   	-254.32		 85.76   	 -86.47		
 66.22   	-49.44   	 16.66   	-198.37		 85.41   	 -91.56		
 62.26   	-53.71   	 15.87   	-157.68		 85.05   	 -81.38		
 58.59   	-57.37   	 15.24   	-122.07		 84.72   	 -86.47		
 56.15   	-59.51   	 14.75   	 -96.64		 84.37   	 -76.30		
 54.63   	-60.12   	 14.36   	 -91.56		 84.07   	 -76.30		
 53.71   	-59.81   	 14.00   	 -91.56		 83.76   	 -66.12		
 53.41   	-59.81   	 13.63   	-101.73		 83.50   	 -61.04		
 52.80   	-60.73   	 13.22   	-111.90		 83.26   	 -61.04		
 51.27   	-63.48   	 12.78   	-127.16		 83.01   	 -50.86		
 48.52   	-67.75   	 12.27   	-142.42		 82.81   	 -50.86		
 45.17   	-71.72   	 11.70   	-167.85		 82.60   	 -50.86		
 42.11   	-73.85   	 11.03   	-183.11		 82.40   	 -45.78		
 40.89   	-73.55   	 10.29   	-198.37		 82.22   	 -50.86		
 41.20   	-72.02   	  9.50   	-208.54		 82.01   	 -50.86		
 41.81   	-70.80   	  8.67   	-213.63		 81.81   	 -55.95		
 41.50   	-71.11   	  7.81   	-213.63		 81.59   	 -61.04		
 39.67   	-72.63   	  6.96   	-218.72		 81.34   	 -66.12		
 36.93   	-75.38   	  6.08   	-208.54		 81.08   	 -71.21		
 34.48   	-78.74   	  5.25   	-198.37		 80.79   	 -81.38		
 31.74   	-83.01   	  4.46   	-188.20		 80.47   	 -91.56		
 28.99   	-87.28   	  3.70   	-162.77		 80.10   	 -96.64		
 25.63   	-90.03   	  3.05   	-137.33		 79.71   	-106.82		
 21.97   	-90.33   	  2.50   	 -96.64		 79.29   	-106.82		
 18.92   	-88.81   	  2.12   	 -61.04		 78.86   	-111.90		
 18.01   	-86.67   	  1.87   	 -15.26		 78.41   	-116.99		
 18.31   	-86.36   	  1.81(D)	  25.43		 77.94   	-111.90		
 18.92   	-88.50   	  1.91   	  71.21		 77.50   	-106.82		
 18.31   	-91.55   	  2.20   	 106.82		 77.07   	-101.73		
 16.48   	-94.30   	  2.62   	 132.25		 76.66   	 -96.64		
 14.34   	-94.60   	  3.15   	 142.42		 76.28   	 -86.47		
 12.82   	-93.08   	  3.72   	 157.68		 75.93   	 -76.30		
 12.21   	-90.33   	  4.35   	 147.51		 75.63   	 -71.21		
 11.90   	-88.20   	  4.94   	 142.42		 75.34   	 -66.12		
 10.99   	-87.28   	  5.51   	 127.16		 75.08   	 -55.95		
  9.16   	-87.28   	  6.02   	 116.99		 74.85   	 -45.78		
  7.32   	-88.20   	  6.49   	 116.99		 74.67   	 -40.69		
  5.49   	-89.11   	  6.96   	 106.82		 74.51   	 -35.61		
  3.36   	-89.42   	  7.39   	 111.90		 74.36   	 -25.43		
  1.53   	-89.11   	  7.83   	 111.90		 74.26   	 -25.43		
 -0.92   	-88.50   	  8.28   	 106.82		 74.16   	 -15.26		
 -3.66   	-89.42   	  8.71   	 101.73		 74.10   	 -20.35		
 -6.71   	-91.86   	  9.11   	  76.30		 74.02   	 -15.26		
 -9.77   	-95.21   	  9.42   	  55.95		 73.96   	 -20.35		
-11.29   	-97.66   	  9.64   	  25.43		 73.88   	 -20.35		
-11.29   	-97.66   	  9.75   	  -5.09		 73.79   	 -30.52		
-10.07   	-95.52   	  9.73   	 -30.52		 73.67   	 -35.61		
 -9.16   	-92.47   	  9.60   	 -61.04		 73.53   	 -40.69		
 -9.77   	-89.72   	  9.36   	 -71.21		 73.37   	 -50.86		
-11.90   	-86.67   	  9.07   	 -76.30		 73.16   	 -61.04		
-14.34   	-83.92   	  8.77   	 -66.12		 72.92   	 -61.04		
-16.48   	-81.79   	  8.50   	 -55.95		 72.68   	 -71.21		
-17.09   	-80.57   	  8.28   	 -30.52		 72.39   	 -71.21		
-16.78   	-81.48   	  8.16   	  -5.09		 72.11   	 -71.21		
-16.48   	-83.31   	  8.14   	  15.26		 71.82   	 -76.30		
-16.78   	-85.75   	  8.20   	  35.61		 71.52   	 -71.21		
-17.70   	-87.89   	  8.34   	  45.78		 71.23   	 -76.30		
-18.92   	-89.11   	  8.52   	  55.95		 70.93   	 -71.21		
-20.14   	-88.50   	  8.75   	  45.78		 70.64   	 -71.21		
-20.75   	-86.36   	  8.93   	  45.78		 70.36   	 -71.21		
-21.67   	-83.01   	  9.11   	  30.52		 70.07   	 -66.12		
-23.19   	-79.96   	  9.24   	  20.35		 69.81   	 -61.04		
-25.02   	-77.51   	  9.32   	   5.09		 69.56   	 -61.04		
-26.55   	-75.99   	  9.34   	   0.00		 69.32   	 -61.04		
-26.86   	-74.77   	  9.34   	  -5.09		 69.07   	 -55.95		
-27.16   	-73.55   	  9.32   	  -5.09		 68.85   	 -55.95		
-27.47   	-73.24   	  9.30   	  -5.09		 68.63   	 -50.86		
-28.99   	-73.85   	  9.28   	   0.00		 68.42   	 -50.86		
-31.74   	-75.07   	  9.28   	  10.17		 68.22   	 -50.86		
-35.40   	-75.68   	  9.32   	  20.35		 68.02   	 -45.78		
-38.76   	-75.07   	  9.40   	  25.43		 67.83   	 -40.69		
-41.20   	-72.94   	  9.50   	  30.52		 67.67   	 -45.78		
-43.03   	-71.41   	  9.62   	  35.61		 67.49   	 -40.69		
-43.95   	-71.41   	  9.77   	  35.61		 67.32   	 -40.69		
-44.86   	-72.94   	  9.91   	  25.43		 67.16   	 -40.69		
-45.47   	-75.07   	 10.01   	  25.43		 67.00   	 -35.61		
-46.08   	-75.99   	 10.11   	  20.35		 66.86   	 -40.69		
-47.00   	-74.77   	 10.19   	  15.26		 66.69   	 -35.61		
-47.91   	-72.02   	 10.25   	  10.17		 66.55   	 -35.61		
-49.13   	-68.97   	 10.29   	   5.09		 66.41   	 -35.61		
-50.35   	-66.53   	 10.32   	   5.09		 66.27   	 -35.61		
-52.19   	-65.92   	 10.34   	   0.00		 66.12   	 -30.52		
-54.32   	-67.44   	 10.34   	   5.09		 66.00   	 -35.61		
-56.76   	-70.50   	 10.36   	  10.17		 65.86   	 -35.61		
-59.20   	-75.07   	 10.40   	   5.09		 65.72   	 -35.61		
-61.34   	-79.35   	 10.42   	  15.26		 65.57   	 -35.61		
-63.48   	-82.40   	 10.48   	  10.17		 65.43   	 -35.61		
-65.31   	-83.31   	 10.52   	  20.35		 65.29   	 -30.52		
-67.75   	-82.70   	 10.60   	  15.26		 65.17   	 -35.61		
-70.19   	-81.48   	 10.66   	  15.26		 65.03   	 -35.61		
-72.63   	-81.18   	 10.72   	  15.26		 64.88   	 -35.61		
-74.16   	-82.09   	 10.78   	  15.26		 64.74   	 -35.61		
-75.38   	-82.70   	 10.84   	  15.26		 64.60   	 -30.52		
-76.29   	-82.70   	 10.91   	  15.26		 64.48   	 -35.61		
-76.90   	-81.48   	 10.97   	  10.17		 64.33   	 -35.61		
-77.82   	-79.65   	 11.01   	   5.09		 64.19   	 -35.61		
-78.13   	-76.60   	 11.03   	  10.17		 64.05   	 -30.52		
-77.82   	-71.72   	 11.07   	   5.09		 63.93   	 -35.61		
-76.90   	-62.56   	 11.09   	   5.09		 63.78   	 -35.61		
-76.29   	-48.22   	 11.11   	   5.09		 63.64   	 -30.52		
-76.90   	-28.99   	 11.13   	   5.09		 63.52   	 -35.61		
-78.74   	 -7.32   	 11.15   	   5.09		 63.38   	 -35.61		
-80.87   	 13.43   	 11.17   	   5.09		 63.23   	 -30.52		
-81.79   	 30.21   	 11.19   	   5.09		 63.11   	 -35.61		
-81.18   	 41.20   	 11.21   	   0.00		 62.97   	 -35.61		
-80.26   	 48.22   	 11.21   	   5.09		 62.83   	 -30.52		
-79.65   	 55.24   	 11.23   	   5.09		 62.71   	 -35.61		
-79.65   	 65.31   	 11.25   	   5.09		 62.56   	 -30.52		
-80.26   	 76.90   	 11.27   	   5.09		 62.44   	 -30.52		
-80.87   	 85.14   	 11.29   	   5.09		 62.32   	 -35.61		
-81.48   	 83.62   	 11.31   	   5.09		 62.18   	 -30.52		
-81.79   	 73.24   	 11.33   	   5.09		 62.05   	 -30.52		
-81.48   	 60.73   	 11.35   	   5.09		 61.93   	 -30.52		
-79.65   	 55.85   	 11.37   	   0.00		 61.81   	 -35.61		
-75.38   	 63.78   	 11.37   	   5.09		 61.67   	 -30.52		
-70.19   	 79.65   	 11.39   	   5.09		 61.55   	 -25.43		
-65.61   	 92.16   	 11.41   	   5.09		 61.44   	 -30.52		
-62.56   	 91.25   	 11.43   	  10.17		 61.32   	 -30.52		
-61.34   	 74.46   	 11.48   	  10.17		 61.20   	 -30.52		
-63.17   	 47.91   	 11.52   	   5.09		 61.08   	 -30.52		
-67.75   	 21.67   	 11.54   	  15.26		 60.96   	 -25.43		
-75.99   	  1.22   	 11.60   	  10.17		 60.85   	 -25.43		
-86.67   	-13.73   	 11.64   	  15.26		 60.75   	 -30.52		
-97.05   	-26.55   	 11.70   	  10.17		 60.63   	 -25.43		
-104.37   	-40.28   	 11.74   	  15.26		 60.53   	 -25.43		
-107.42   	-54.63   	 11.80   	  15.26		 60.43   	 -25.43		
-106.81   	-67.44   	 11.86   	  10.17		 60.33   	 -25.43		
-105.29   	-77.51   	 11.90   	  15.26		 60.22   	 -25.43		
-104.68   	-85.45   	 11.96   	  15.26		 60.12   	 -25.43		
-104.98   	-91.86   	 12.02   	  10.17		 60.02   	 -30.52		
-105.90   	-97.66   	 12.07   	  20.35		 59.90   	 -30.52		
-106.81   	-101.32   	 12.15   	  15.26		 59.78   	 -30.52		
-107.73   	-102.54   	 12.21   	  25.43		 59.65   	 -30.52		
-109.25   	-101.32   	 12.31   	  25.43		 59.53   	 -30.52		
-111.08   	-98.57   	 12.41   	  35.61		 59.41   	 -30.52		
-113.53   	-96.74   	 12.55   	  35.61		 59.29   	 -35.61		
-116.27   	-95.83   	 12.70   	  45.78		 59.15   	 -30.52		
-119.93   	-95.52   	 12.88   	  45.78		 59.02   	 -35.61		
-123.29   	-95.21   	 13.06   	  45.78		 58.88   	 -30.52		
-126.04   	-94.30   	 13.25   	  50.86		 58.76   	 -30.52		
-127.26   	-93.99   	 13.45   	  55.95		 58.64   	 -25.43		
-127.56   	-96.74   	 13.67   	  61.04		 58.53   	 -30.52		
-127.26   	-100.40   	 13.92   	  66.12		 58.41   	 -20.35		
-126.65   	-93.08   	 14.18   	  76.30		 58.33   	 -20.35		
-124.82   	-54.32   	 14.49   	  81.38		 58.25   	 -15.26		
-118.41   	 41.20   	 14.81   	  86.47		 58.19   	 -15.26		
-104.06   	211.49   	 15.16   	  81.38		 58.13   	 -10.17		
-78.43   	454.71   	 15.48   	  76.30		 58.09   	 -10.17		
-40.59   	748.90   	 15.79   	  66.12		 58.05   	 -10.17		
  4.27   	1057.74   	 16.05   	  71.21		 58.01   	 -20.35		
 72.02   	1508.18(R)	 16.34   	   5.09		 57.92   	 -10.17		
 68.36   	1500.55   	 16.36   	  -5.09		 57.88   	 -20.35		
 30.21   	1260.99   	 16.34   	 -20.35		 57.80   	 -20.35		
-35.10   	820.31   	 16.26   	 -25.43		 57.72   	 -30.52		
-108.03   	299.07   	 16.15   	 -15.26		 57.60   	 -30.52		
-166.63   	-133.36   	 16.09(E)	   0.00		 57.48   	 -40.69		
-196.23   	-355.22   	 16.09   	  25.43		 57.31   	 -40.69		
-198.36   	-362.55   	 16.20   	  61.04		 57.15   	 -50.86		
-186.77   	-249.94   	 16.44   	 106.82		 56.95   	 -50.86		
-176.70   	-132.45   	 16.87   	 172.94		 56.74   	 -50.86		
-174.26   	-75.38   	 17.56   	 239.06		 56.54   	 -55.95		
-177.00   	-77.82   	 18.51   	 315.36		 56.32   	 -50.86		
-179.44   	-101.62   	 19.78   	 401.83		 56.11   	 -50.86		
-178.53   	-115.36   	 21.38   	 488.30		 55.91   	 -40.69		
-176.39   	-112.30   	 23.34   	 574.77		 55.75   	 -40.69		
-175.48   	-102.84   	 25.64   	 656.15		 55.58   	 -30.52		
-175.78   	-97.35   	 28.26   	 727.36		 55.46   	 -20.35		
-177.31   	-98.88   	 31.17   	 798.57		 55.38   	 -10.17		
-178.83   	-104.06   	 34.36   	 864.70		 55.34(D)	   0.00		
-180.36   	-107.42   	 37.82   	 920.65		 55.34   	  20.35		
-181.58   	-106.20   	 41.51   	 966.43		 55.42   	  45.78		
-181.58   	-100.40   	 45.37   	 991.86		 55.61   	  66.12		
-180.36   	-94.30   	 49.34   	1002.03		 55.87   	  91.56		
-177.61   	-90.03   	 53.35   	 996.94		 56.24   	 127.16		
-174.56   	-86.98   	 57.33   	 966.43		 56.74   	 162.77		
-172.42   	-83.62   	 61.20   	 910.47		 57.40   	 198.37		
-171.20   	-78.13   	 64.84   	 849.44		 58.19   	 233.98		
-170.29   	-71.41   	 68.24   	 773.14		 59.12   	 274.67		
-168.46   	-64.39   	 71.33   	 701.93		 60.22   	 305.19		
-165.71   	-57.07   	 74.14   	 651.07		 61.44   	 340.79		
-162.35   	-50.35   	 76.74   	 610.37		 62.81   	 371.31		
-159.91   	-44.25   	 79.19   	 590.03		 64.29   	 396.74		
-159.00   	-38.45   	 81.55   	 584.94		 65.88   	 422.18		
-159.30   	-32.35   	 83.89   	 590.03		 67.57   	 442.52		
-158.69   	-25.33   	 86.25   	 590.03		 69.34   	 462.87		
-156.86   	-17.70   	 88.61   	 579.86		 71.19   	 473.04		
-153.50   	-10.07   	 90.93   	 544.25		 73.08   	 473.04		
-149.54   	 -2.44   	 93.10   	 483.21		 74.97   	 478.13		
-145.87   	  4.88   	 95.04   	 396.74		 76.89   	 462.87		
-142.82   	 12.51   	 96.62   	 284.84		 78.74   	 442.52		
-140.38   	 21.06   	 97.76   	 172.94		 80.51   	 422.18		
-137.33   	 30.82   	 98.45   	  66.12		 82.20   	 391.66		
-133.97   	 41.20   	 98.72   	 -10.17		 83.76   	 356.05		
-130.31   	 50.96   	 98.68   	 -40.69		 85.19   	 330.62		
-126.34   	 59.81   	 98.51   	 -35.61		 86.51   	 300.10		
-122.99   	 68.36   	 98.37   	  10.17		 87.71   	 279.75		
-119.93   	 77.51   	 98.41   	  86.47		 88.83   	 264.50		
-116.58   	 88.81   	 98.76   	 178.03		 89.89   	 249.24		
-112.00   	102.54   	 99.47   	 249.24		 90.88   	 244.15		
-106.20   	117.49   	100.47   	 305.19		 91.86   	 244.15		
-100.10   	132.75   	101.69   	 335.71		 92.84   	 239.06		
-94.91   	147.09   	103.03   	 320.45		 93.79   	 249.24		
-92.16   	159.91   	104.31   	 289.93		 94.79   	 249.24		
-90.94   	172.73   	105.47   	 233.98		 95.79   	 249.24		
-90.03   	185.55   	106.41   	 183.11		 96.78   	 259.41		
-88.50   	198.36   	107.14   	 132.25		 97.82   	 254.32		
-86.67   	211.18   	107.67   	 101.73		 98.84   	 264.50		
-84.84   	224.00   	108.08   	  81.38		 99.90   	 259.41		
-84.53   	236.51   	108.40   	  81.38		100.94   	 264.50		
-85.14   	249.02   	108.73   	  76.30		101.99   	 254.32		
-85.14   	261.54   	109.03   	  76.30		103.01   	 244.15		
-84.23   	274.05   	109.34   	  66.12		103.99   	 233.98		
-81.18   	286.87   	109.60   	  40.69		104.92   	 218.72		
-76.90   	299.07   	109.77   	   5.09		105.80   	 193.29		
-72.02   	310.67   	109.79(S)	 -40.69		106.57   	 178.03		
-67.14   	320.43   	109.62   	 -91.56		107.28   	 147.51		
-63.48   	327.76   	109.26   	-152.59		107.87   	 116.99		
-61.34   	332.03   	108.65   	-198.37		108.34   	  86.47		
-60.12   	333.86   	107.85   	-254.32		108.69   	  50.86		
-59.51   	333.86   	106.84   	-289.93		108.89   	  20.35		
-59.51   	332.03   	105.68   	-320.45		108.97(S)	 -15.26		
-60.12   	328.37   	104.39   	-335.71		108.91   	 -50.86		
-61.65   	322.27   	103.05   	-345.88		108.71   	 -86.47		
-64.70   	313.11   	101.67   	-335.71		108.36   	-116.99		
-68.66   	300.60   	100.33   	-320.45		107.89   	-142.42		
-74.16   	283.51   	 99.04   	-300.10		107.32   	-172.94		
-82.09   	261.84   	 97.84   	-279.75		106.63   	-193.29		
-92.16   	235.60   	 96.72   	-259.41		105.86   	-218.72		
-103.45   	206.60   	 95.69   	-239.06		104.98   	-223.80		
-114.75   	177.92   	 94.73   	-239.06		104.09   	-239.06		
-124.51   	151.37   	 93.77   	-244.15		103.13   	-244.15		
-131.53   	127.56   	 92.80   	-269.58		102.16   	-244.15		
-137.63   	104.98   	 91.72   	-295.01		101.18   	-233.98		
-142.82   	 82.09   	 90.54   	-330.62		100.24   	-233.98		
-148.32   	 58.59   	 89.22   	-371.31		 99.31   	-223.80		
-153.20   	 36.32   	 87.73   	-412.00		 98.41   	-208.54		
-156.56   	 16.48   	 86.08   	-442.52		 97.58   	-193.29		
-157.78   	 -0.61   	 84.31   	-467.95		 96.81   	-178.03		
-158.39   	-15.56   	 82.44   	-483.21		 96.09   	-162.77		
-159.30   	-29.60   	 80.51   	-483.21		 95.44   	-152.59		
-161.44   	-43.33   	 78.58   	-483.21		 94.83   	-132.25		
-164.79   	-56.46   	 76.64   	-478.13		 94.30   	-122.07		
-167.85   	-67.44   	 74.73   	-462.87		 93.81   	-106.82		
-169.07   	-75.68   	 72.88   	-452.69		 93.39   	 -96.64		
-168.15   	-80.57   	 71.07   	-447.61		 93.00   	 -86.47		
-166.02   	-82.70   	 69.28   	-447.61		 92.65   	 -81.38		
-163.88   	-83.01   	 67.49   	-452.69		 92.33   	 -71.21		
-162.35   	-82.09   	 65.68   	-457.78		 92.04   	 -66.12		
-160.83   	-81.18   	 63.85   	-473.04		 91.78   	 -61.04		
-159.30   	-79.65   	 61.95   	-493.39		 91.54   	 -55.95		
-157.78   	-78.74   	 59.98   	-508.65		 91.31   	 -55.95		
-157.47   	-78.43   	 57.94   	-523.90		 91.09   	 -50.86		
-158.08   	-78.74   	 55.85   	-534.08		 90.88   	 -50.86		
-159.91   	-79.35   	 53.71   	-544.25		 90.68   	 -45.78		
-161.13   	-79.35   	 51.54   	-544.25		 90.50   	 -50.86		
-161.13   	-78.13   	 49.36   	-544.25		 90.29   	 -45.78		
-160.22   	-75.07   	 47.18   	-539.16		 90.11   	 -45.78		
-158.39   	-70.50   	 45.03   	-528.99		 89.93   	 -40.69		
-156.86   	-65.00   	 42.91   	-518.82		 89.77   	 -45.78		
-155.64   	-60.12   	 40.83   	-513.73		 89.58   	 -45.78		
-154.42   	-57.07   	 38.78   	-508.65		 89.40   	 -45.78		
-153.81   	-55.54   	 36.74   	-508.65		 89.22   	 -50.86		
-152.89   	-54.93   	 34.71   	-508.65		 89.01   	 -50.86		
-151.98   	-53.41   	 32.68   	-503.56		 88.81   	 -55.95		
-150.45   	-50.35   	 30.66   	-503.56		 88.59   	 -66.12		
-148.93   	-46.39   	 28.65   	-488.30		 88.32   	 -66.12		
-147.71   	-43.03   	 26.69   	-473.04		 88.06   	 -66.12		
