  I     	  II     	  LVp     	  LVp'		
-36.01   	-48.52   	 15.79   	 -86.47		
-35.10   	-48.52   	 15.44   	-122.07		
-34.18   	-50.05   	 14.95   	-147.51		
-34.18   	-49.74   	 14.36   	-162.77		
-34.18   	-45.78   	 13.71   	-162.77		
-33.57   	-38.76   	 13.06   	-147.51		
-32.04   	-32.35   	 12.47   	-132.25		
-30.21   	-29.91   	 11.94   	-101.73		
-29.30   	-32.65   	 11.54   	 -71.21		
-30.52   	-37.84   	 11.25   	 -35.61		
-32.96   	-41.50   	 11.11   	   5.09		
-35.40   	-39.67   	 11.13   	  35.61		
-35.40   	-32.35   	 11.27   	  71.21		
-31.74   	-22.28   	 11.56   	  96.64		
-25.02   	-14.04   	 11.94   	 127.16		
-17.40   	-11.29   	 12.45   	 142.42		
-12.21   	-14.34   	 13.02   	 157.68		
-11.29   	-22.58   	 13.65   	 167.85		
-13.12   	-33.57   	 14.32   	 172.94		
-14.34   	-43.95   	 15.02   	 172.94		
-12.21   	-51.88   	 15.71   	 162.77		
 -6.41   	-55.54   	 16.36   	 157.68		
  0.92   	-53.71   	 16.99   	 137.33		
  7.32   	-47.91   	 17.54   	 122.07		
 10.99   	-40.59   	 18.03   	  96.64		
 12.51   	-33.57   	 18.41   	  71.21		
 11.90   	-27.16   	 18.70   	  40.69		
 10.99   	-20.45   	 18.86   	  15.26		
  9.77   	-13.12   	 18.92   	 -15.26		
  8.54   	 -8.24   	 18.86   	 -50.86		
  7.02   	 -9.46   	 18.66   	 -76.30		
  5.80   	-18.92   	 18.35   	-111.90		
  5.19   	-34.48   	 17.90   	-137.33		
  4.88   	-50.05   	 17.35   	-162.77		
  5.19   	-59.51   	 16.70   	-188.20		
  4.88   	-60.42   	 15.95   	-203.46		
  3.36   	-54.93   	 15.14   	-218.72		
 -0.61   	-47.30   	 14.26   	-228.89		
 -7.93   	-42.72   	 13.35   	-233.98		
-18.01   	-45.17   	 12.41   	-228.89		
-28.99   	-53.41   	 11.50   	-223.80		
-37.54   	-64.09   	 10.60   	-208.54		
-41.81   	-73.85   	  9.77   	-188.20		
-42.11   	-81.18   	  9.01   	-162.77		
-41.81   	-85.14   	  8.36   	-132.25		
-42.72   	-86.36   	  7.83   	 -96.64		
-45.78   	-85.75   	  7.45   	 -61.04		
-48.52   	-84.84   	  7.20   	 -20.35		
-48.22   	-84.23   	  7.12   	  25.43		
-44.86   	-84.84   	  7.22   	  55.95		
-40.89   	-86.06   	  7.45   	  91.56		
-39.67   	-85.75   	  7.81   	 127.16		
-42.11   	-83.92   	  8.32   	 152.59		
-46.39   	-81.79   	  8.93   	 167.85		
-49.13   	-80.87   	  9.60   	 193.29		
-47.61   	-81.48   	 10.38   	 198.37		
-44.25   	-81.79   	 11.17   	 213.63		
-42.11   	-80.26   	 12.02   	 213.63		
-43.95   	-76.60   	 12.88   	 213.63		
-48.22   	-72.02   	 13.73   	 213.63		
-50.96   	-68.05   	 14.59   	 208.54		
-49.74   	-64.39   	 15.42   	 198.37		
-45.47   	-59.51   	 16.22   	 193.29		
-40.28   	-50.35   	 16.99   	 172.94		
-34.79   	-33.87   	 17.68   	 162.77		
-27.16   	-10.07   	 18.33   	 147.51		
-10.38   	 19.53   	 18.92   	 127.16		
 23.80   	 58.29   	 19.43   	 101.73		
 81.79   	118.10   	 19.84   	  86.47		
166.02   	216.67   	 20.18   	  66.12		
271.00   	366.52   	 20.45   	  40.69		
383.30   	549.32   	 20.61   	  30.52		
550.54   	758.36(R)	 20.73   	 -15.26		
570.68   	653.38   	 20.67   	 -30.52		
532.84   	402.22   	 20.55   	 -40.69		
438.84   	 84.23   	 20.39   	 -50.86		
306.40   	-198.06   	 20.18   	 -55.95		
166.93   	-372.92   	 19.96   	 -50.86		
 56.46   	-432.13   	 19.76   	 -40.69		
 -4.58   	-410.77   	 19.59   	 -30.52		
-22.89   	-350.34   	 19.47   	  -5.09		
-23.19   	-274.35   	 19.45   	  25.43		
-28.38   	-191.96   	 19.55   	  66.12		
-42.72   	-111.69   	 19.82   	 106.82		
-57.68   	-49.74   	 20.24   	 162.77		
-64.39   	-18.62   	 20.90   	 223.80		
-61.95   	-15.87   	 21.79   	 284.84		
-57.68   	-27.16   	 22.93   	 356.05		
-57.68   	-37.23   	 24.35   	 432.35		
-61.04   	-39.06   	 26.08   	 508.65		
-63.78   	-35.40   	 28.12   	 584.94		
-63.17   	-32.35   	 30.46   	 656.15		
-60.12   	-33.87   	 33.08   	 727.36		
-57.37   	-38.45   	 35.99   	 788.40		
-56.46   	-42.72   	 39.15   	 834.18		
-57.07   	-43.95   	 42.48   	 874.87		
-57.68   	-41.20   	 45.98   	 905.39		
-56.46   	-36.93   	 49.60   	 915.56		
-54.32   	-34.18   	 53.27   	 905.39		
-52.19   	-35.71   	 56.89   	 895.22		
-50.96   	-39.98   	 60.47   	 864.70		
-51.57   	-44.86   	 63.93   	 829.09		
-51.88   	-47.30   	 67.24   	 793.49		
-50.66   	-46.39   	 70.42   	 742.62		
-48.52   	-43.03   	 73.39   	 707.02		
-46.39   	-39.06   	 76.22   	 676.50		
-45.47   	-35.10   	 78.92   	 640.89		
-46.08   	-30.21   	 81.48   	 625.63		
-47.91   	-24.41   	 83.99   	 605.29		
-49.44   	-18.62   	 86.41   	 590.03		
-50.35   	-14.95   	 88.77   	 590.03		
-50.66   	-13.43   	 91.13   	 574.77		
-50.35   	-12.82   	 93.43   	 574.77		
-48.52   	-11.29   	 95.73   	 564.60		
-46.08   	 -8.54   	 97.99   	 554.42		
-43.95   	 -6.10   	100.20   	 549.34		
-43.03   	 -5.80   	102.40   	 539.16		
-43.03   	 -7.02   	104.56   	 523.90		
-43.03   	 -7.32   	106.65   	 508.65		
-41.81   	 -5.49   	108.69   	 498.47		
-38.76   	 -1.53   	110.68   	 483.21		
-34.48   	  0.92   	112.61   	 473.04		
-30.82   	  0.61   	114.51   	 462.87		
-28.08   	 -1.83   	116.36   	 452.69		
-26.86   	 -3.05   	118.17   	 447.61		
-26.55   	 -0.61   	119.96   	 437.43		
-26.55   	  5.80   	121.71   	 432.35		
-26.86   	 13.12   	123.44   	 427.26		
-26.86   	 18.01   	125.15   	 427.26		
-26.25   	 19.23   	126.86   	 422.18		
-24.41   	 18.31   	128.54   	 427.26		
-20.45   	 17.70   	130.25   	 422.18		
-15.26   	 20.45   	131.94   	 427.26		
-10.68   	 26.86   	133.65   	 422.18		
 -7.63   	 36.01   	135.34   	 427.26		
 -6.71   	 46.08   	137.05   	 422.18		
 -7.02   	 57.07   	138.74   	 422.18		
 -7.63   	 72.94   	140.43   	 417.09		
 -9.46   	100.71   	142.10   	 417.09		
-14.34   	144.96   	143.76   	 412.00		
-22.28   	201.42   	145.41   	 401.83		
-30.82   	256.35   	147.02   	 391.66		
-35.71   	292.97   	148.59   	 381.48		
-33.26   	303.34   	150.11   	 371.31		
-24.72   	293.27   	151.60   	 350.97		
-14.04   	277.10   	153.00   	 335.71		
 -6.41   	266.72   	154.34   	 310.27		
 -3.97   	264.89   	155.58   	 295.01		
 -4.88   	266.11   	156.76   	 269.58		
 -6.10   	263.06   	157.84   	 249.24		
 -5.19   	252.69   	158.84   	 223.80		
 -3.05   	236.21   	159.73   	 203.46		
 -0.31   	218.20   	160.55   	 172.94		
  2.14   	202.94   	161.24   	 157.68		
  3.97   	191.65   	161.87   	 127.16		
  4.58   	183.72   	162.38   	 106.82		
  3.66   	176.39   	162.81   	  81.38		
  1.22   	167.54   	163.13   	  50.86		
 -0.92   	156.25   	163.34   	  30.52		
 -1.53   	143.43   	163.46   	   0.00		
 -1.53   	130.62   	163.46   	 -25.43		
 -2.44   	118.71   	163.36   	 -45.78		
 -5.80   	108.03   	163.17   	 -71.21		
-10.99   	 98.27   	162.89   	 -96.64		
-16.48   	 88.81   	162.50   	-111.90		
-20.45   	 79.96   	162.05   	-137.33		
-22.89   	 71.11   	161.50   	-157.68		
-23.50   	 61.95   	160.87   	-172.94		
-23.80   	 53.10   	160.18   	-198.37		
-23.50   	 43.95   	159.39   	-218.72		
-22.58   	 34.48   	158.51   	-239.06		
-21.36   	 24.72   	157.56   	-264.50		
-20.45   	 14.34   	156.50   	-284.84		
-19.84   	  3.36   	155.36   	-320.45		
-20.75   	 -7.63   	154.08   	-345.88		
-21.97   	-17.40   	152.70   	-376.40		
-22.89   	-25.33   	151.19   	-412.00		
-22.89   	-32.04   	149.54   	-452.69		
-22.28   	-38.45   	147.73   	-488.30		
-21.67   	-46.08   	145.78   	-528.99		
-21.67   	-53.10   	143.66   	-574.77		
-22.28   	-57.98   	141.36   	-620.55		
-22.58   	-58.90   	138.88   	-676.50		
-21.97   	-56.76   	136.17   	-732.45		
-21.36   	-55.24   	133.24   	-798.57		
-21.67   	-57.37   	130.05   	-864.70		
-23.50   	-63.78   	126.59   	-935.91		
-26.25   	-70.80   	122.85   	-1002.03		
-28.99   	-75.07   	118.84   	-1068.15		
-31.13   	-74.77   	114.57   	-1119.02		
-32.65   	-71.72   	110.09   	-1169.88		
-32.96   	-69.27   	105.41   	-1205.49		
-32.35   	-69.27   	100.59   	-1220.75		
-30.52   	-71.41   	 95.71   	-1230.92		
-28.38   	-74.77   	 90.78   	-1220.75		
-26.86   	-76.60   	 85.90   	-1210.58		
-25.94   	-75.68   	 81.06   	-1180.06		
-25.63   	-72.33   	 76.34   	-1149.54		
-25.63   	-67.14   	 71.74   	-1103.76		
-25.33   	-61.95   	 67.32   	-1068.15		
-25.63   	-57.37   	 63.05   	-1017.29		
-26.25   	-54.02   	 58.98   	-966.43		
-27.16   	-52.19   	 55.12   	-920.65		
-28.08   	-50.05   	 51.43   	-874.87		
-28.08   	-47.00   	 47.93   	-829.09		
-28.08   	-43.64   	 44.62   	-778.23		
-28.08   	-40.59   	 41.51   	-737.54		
-29.30   	-39.06   	 38.56   	-686.67		
-30.52   	-38.76   	 35.81   	-645.98		
-29.60   	-38.76   	 33.22   	-605.29		
-26.25   	-38.15   	 30.80   	-559.51		
-21.67   	-37.23   	 28.57   	-513.73		
-18.92   	-36.32   	 26.51   	-478.13		
-19.84   	-36.01   	 24.60   	-432.35		
-22.28   	-36.93   	 22.87   	-396.74		
-23.50   	-38.45   	 21.28   	-356.05		
-21.97   	-40.59   	 19.86   	-315.36		
-18.92   	-42.72   	 18.60   	-274.67		
-17.09   	-44.25   	 17.50   	-244.15		
-17.70   	-46.39   	 16.52   	-208.54		
-19.23   	-49.13   	 15.69   	-178.03		
-20.14   	-53.10   	 14.97   	-147.51		
-18.92   	-57.98   	 14.38   	-116.99		
-16.78   	-62.26   	 13.92   	 -96.64		
-15.26   	-66.22   	 13.53   	 -76.30		
-14.65   	-70.19   	 13.22   	 -55.95		
-14.95   	-75.68   	 13.00   	 -40.69		
-15.87   	-83.01   	 12.84   	 -25.43		
-16.78   	-92.47   	 12.74   	 -15.26		
-17.40   	-102.54   	 12.68   	  -5.09		
-18.01   	-112.61   	 12.66   	   5.09		
-18.62   	-121.15   	 12.68   	   5.09		
-19.23   	-129.09   	 12.70   	  15.26		
-19.84   	-136.72   	 12.76   	  15.26		
-18.62   	-145.57   	 12.82   	  20.35		
-14.65   	-155.94   	 12.90   	  25.43		
 -9.16   	-168.46   	 13.00   	  25.43		
 -3.36   	-183.11   	 13.10   	  30.52		
  0.31   	-199.58   	 13.22   	  25.43		
  1.83   	-217.59   	 13.33   	  25.43		
  2.14   	-237.73   	 13.43   	  30.52		
  3.36   	-259.40   	 13.55   	  25.43		
  5.19   	-280.15   	 13.65   	  25.43		
  7.93   	-298.77   	 13.75   	  25.43		
 10.99   	-315.55   	 13.86   	  20.35		
 14.65   	-332.95   	 13.94   	  20.35		
 19.53   	-354.00   	 14.02   	  20.35		
 25.02   	-379.33   	 14.10   	  15.26		
 30.21   	-406.80   	 14.16   	  10.17		
 33.57   	-431.52   	 14.20   	  15.26		
 34.79   	-448.91   	 14.26   	  10.17		
 34.18   	-456.85   	 14.30   	  10.17		
 33.26   	-454.41   	 14.34   	  10.17		
 32.65   	-442.50   	 14.38   	  10.17		
 32.35   	-421.75   	 14.43   	   5.09		
 31.74   	-393.98   	 14.45   	  10.17		
 29.60   	-361.63   	 14.49   	  10.17		
 25.63   	-327.45   	 14.53   	  15.26		
 20.45   	-292.97   	 14.59   	  10.17		
 15.26   	-259.70   	 14.63   	  10.17		
 11.29   	-230.10   	 14.67   	  10.17		
  8.24   	-207.21   	 14.71   	  10.17		
  5.19   	-193.48   	 14.75   	  15.26		Beg---------
  2.14   	-188.29   	 14.81   	  10.17		
 -1.53   	-188.60   	 14.85   	  15.26		
 -4.88   	-187.99   	 14.91   	  10.17		
 -7.32   	-180.97   	 14.95   	  15.26		
 -9.16   	-165.10   	 15.02   	  15.26		
-10.99   	-141.30   	 15.08   	  20.35		
-14.34   	-114.14   	 15.16   	  15.26		
-21.36   	-90.64   	 15.22   	  25.43		
-31.74   	-75.99   	 15.32   	  20.35		
-43.64   	-70.50   	 15.40   	  30.52		
-52.49   	-68.66   	 15.52   	  30.52		
-56.76   	-64.70   	 15.65   	  35.61		
-56.76   	-56.76   	 15.79   	  30.52		
-56.76   	-46.69   	 15.91   	  35.61		
-59.20   	-38.45   	 16.05   	  25.43		
-63.78   	-33.57   	 16.15   	  30.52		
-67.14   	-30.21   	 16.28   	  20.35		
-66.53   	-25.94   	 16.36   	  25.43		
-62.56   	-19.53   	 16.46   	  20.35		
-57.98   	-11.29   	 16.54   	  25.43		
-56.15   	 -3.36   	 16.64   	  25.43		
-56.15   	  3.36   	 16.74   	  30.52		
-56.46   	  7.93   	 16.87   	  35.61		
-55.54   	 11.90   	 17.01   	  40.69		
-54.02   	 15.87   	 17.17   	  50.86		
-52.80   	 20.75   	 17.38   	  50.86		
-52.19   	 25.63   	 17.58   	  61.04		
-50.35   	 29.91   	 17.82   	  61.04		
-47.30   	 32.65   	 18.07   	  66.12		
-44.25   	 34.48   	 18.33   	  71.21		
-43.64   	 36.01   	 18.62   	  76.30		
-45.47   	 39.37   	 18.92   	  76.30		
-47.91   	 48.52   	 19.23   	  81.38		
-46.39   	 68.66   	 19.55   	  86.47		
-37.54   	102.84   	 19.90   	  86.47		
-16.78   	151.98   	 20.24   	  91.56		
 22.28   	217.90   	 20.61   	  96.64		
 86.98   	306.40   	 21.00   	  91.56		
180.36   	426.64   	 21.36   	  96.64		
296.33   	584.41   	 21.75   	 167.85		
520.32   	896.00   	 22.42   	  76.30		
585.63   	921.02(R)	 22.73(E)	  66.12		
599.37   	787.96   	 22.99   	  61.04		
553.59   	515.75   	 23.23   	  50.86		
451.97   	189.51   	 23.44   	  40.69		
314.33   	-84.53   	 23.60   	  45.78		
173.34   	-238.65   	 23.78   	  40.69		
 62.87   	-271.91   	 23.95   	  50.86		
  0.92   	-228.88   	 24.15   	  66.12		
-21.06   	-156.25   	 24.41   	  76.30		
-26.86   	-79.96   	 24.72   	 106.82		
-35.40   	 -7.93   	 25.15   	 132.25		
-50.35   	 53.71   	 25.68   	 172.94		
-64.09   	 92.77   	 26.37   	 213.63		
-70.19   	102.84   	 27.22   	 259.41		
-68.36   	 90.03   	 28.26   	 315.36		
-63.78   	 71.72   	 29.52   	 376.40		
-60.73   	 61.04   	 31.03   	 437.43		
-59.20   	 60.42   	 32.78   	 503.56		
-58.59   	 64.39   	 34.79   	 569.68		
-58.59   	 66.53   	 37.07   	 635.81		
-59.20   	 65.31   	 39.61   	 696.84		
-60.42   	 62.87   	 42.40   	 752.79		
-60.73   	 61.65   	 45.41   	 798.57		
-59.51   	 61.34   	 48.61   	 829.09		
-57.68   	 60.73   	 51.92   	 854.52		
-55.85   	 57.68   	 55.34   	 859.61		
-55.24   	 52.49   	 58.78   	 849.44		
-55.54   	 47.00   	 62.18   	 829.09		
-55.54   	 42.11   	 65.49   	 803.66		
-54.63   	 39.06   	 68.71   	 768.05		
-51.57   	 36.93   	 71.78   	 727.36		
-47.30   	 34.48   	 74.69   	 696.84		
-43.03   	 31.13   	 77.48   	 661.24		
-40.59   	 27.16   	 80.12   	 640.89		
-41.50   	 23.19   	 82.69   	 620.55		
-44.56   	 19.84   	 85.17   	 615.46		
-47.61   	 17.70   	 87.63   	 600.20		
-48.52   	 17.40   	 90.03   	 605.29		
-46.69   	 18.62   	 92.45   	 600.20		
-43.33   	 20.14   	 94.85   	 600.20		
-40.89   	 21.06   	 97.25   	 600.20		
-40.28   	 21.06   	 99.65   	 595.11		
-40.89   	 21.06   	102.03   	 590.03		
-42.42   	 21.67   	104.39   	 584.94		
-44.25   	 22.89   	106.73   	 574.77		
-46.39   	 23.80   	109.03   	 569.68		
-47.30   	 23.80   	111.31   	 554.42		
-46.39   	 24.11   	113.53   	 549.34		
-42.42   	 25.02   	115.73   	 539.16		
-36.93   	 26.55   	117.88   	 523.90		
-31.13   	 28.69   	119.98   	 513.73		
-26.86   	 30.21   	122.03   	 508.65		
-25.33   	 30.52   	124.07   	 493.39		
-25.63   	 29.30   	126.04   	 488.30		
-28.08   	 26.86   	128.00   	 478.13		
-30.52   	 24.11   	129.91   	 467.95		
-30.82   	 22.89   	131.78   	 457.78		
-28.38   	 24.11   	133.61   	 452.69		
-22.89   	 27.47   	135.42   	 437.43		
-17.70   	 30.52   	137.17   	 432.35		
-14.04   	 31.74   	138.90   	 422.18		
-13.12   	 31.13   	140.59   	 406.92		
-12.82   	 30.21   	142.22   	 401.83		
-11.60   	 30.82   	143.82   	 391.66		
 -8.85   	 33.87   	145.39   	 376.40		
 -4.88   	 38.76   	146.90   	 371.31		
 -1.22   	 44.56   	148.38   	 361.14		
  2.14   	 50.05   	149.83   	 350.97		
  4.88   	 54.93   	151.23   	 340.79		
  6.71   	 58.59   	152.59   	 330.62		
  7.93   	 61.34   	153.92   	 320.45		
  9.16   	 63.17   	155.20   	 315.36		
 10.68   	 64.39   	156.46   	 305.19		
 12.21   	 65.31   	157.68   	 295.01		
 14.04   	 64.09   	158.86   	 289.93		
 14.95   	 60.73   	160.02   	 274.67		
 15.26   	 54.93   	161.12   	 264.50		
 14.95   	 47.61   	162.18   	 254.32		
 14.04   	 39.98   	163.19   	 239.06		
 13.43   	 32.65   	164.15   	 228.89		
 13.73   	 26.25   	165.07   	 208.54		
 15.26   	 20.45   	165.90   	 193.29		
 16.48   	 14.95   	166.67   	 178.03		
 16.48   	  7.93   	167.38   	 157.68		
 14.34   	 -0.92   	168.02   	 137.33		
 11.29   	-10.68   	168.56   	 116.99		
  8.24   	-20.45   	169.03   	 101.73		
  6.41   	-27.77   	169.44   	  76.30		
  4.58   	-32.35   	169.75   	  66.12		
  1.22   	-35.40   	170.01   	  40.69		
 -3.05   	-38.45   	170.17   	  20.35		
 -7.02   	-42.72   	170.25(S)	   0.00		
 -7.63   	-47.30   	170.25   	 -25.43		
 -5.80   	-51.57   	170.15   	 -45.78		
 -3.97   	-55.24   	169.97   	 -76.30		
 -4.58   	-57.68   	169.66   	-106.82		
 -8.54   	-59.81   	169.24   	-137.33		
-12.51   	-61.65   	168.69   	-167.85		
-14.04   	-63.48   	168.02   	-203.46		
-12.21   	-64.70   	167.20   	-244.15		
 -8.85   	-65.92   	166.23   	-274.67		
 -7.02   	-66.83   	165.13   	-310.27		
 -8.85   	-68.05   	163.89   	-345.88		
-12.51   	-69.27   	162.50   	-381.48		
-15.87   	-70.50   	160.98   	-417.09		
-17.09   	-70.80   	159.31   	-457.78		
-15.87   	-69.58   	157.48   	-498.47		
-14.65   	-67.75   	155.48   	-534.08		
-15.26   	-65.31   	153.35   	-579.86		
-18.01   	-62.56   	151.03   	-625.63		
-21.67   	-59.81   	148.52   	-671.41		
-24.11   	-57.68   	145.84   	-727.36		
-24.72   	-55.85   	142.93   	-778.23		
-24.11   	-54.32   	139.82   	-849.44		
-23.19   	-52.49   	136.42   	-905.39		
-22.58   	-48.83   	132.80   	-976.60		
-21.67   	-42.42   	128.89   	-1037.64		
-21.06   	-34.18   	124.74   	-1093.59		
-21.97   	-25.33   	120.37   	-1149.54		
-25.33   	-18.01   	115.77   	-1185.14		
-30.52   	-12.51   	111.03   	-1210.58		
-34.18   	 -8.54   	106.18   	-1230.92		
-35.40   	 -5.19   	101.26   	-1236.01		
-33.87   	 -2.14   	 96.32   	-1220.75		
-32.04   	  0.92   	 91.43   	-1205.49		
-31.13   	  4.58   	 86.61   	-1174.97		
-31.43   	  9.77   	 81.91   	-1139.36		
-32.04   	 16.48   	 77.35   	-1098.67		
-32.96   	 22.28   	 72.96   	-1057.98		
-33.87   	 25.94   	 68.73   	-1012.20		
-33.87   	 27.16   	 64.68   	-971.51		
-32.04   	 28.08   	 60.79   	-925.73		
-28.38   	 30.52   	 57.09   	-874.87		
-24.72   	 34.18   	 53.59   	-834.18		
-22.89   	 37.84   	 50.25   	-788.40		
-23.50   	 39.37   	 47.10   	-742.62		
-24.11   	 38.45   	 44.13   	-696.84		
-22.89   	 37.23   	 41.34   	-656.15		
-19.53   	 36.32   	 38.72   	-615.46		
-16.78   	 36.01   	 36.26   	-574.77		
-17.09   	 34.79   	 33.96   	-539.16		
-18.92   	 32.35   	 31.80   	-508.65		
-19.84   	 29.30   	 29.77   	-478.13		
-18.01   	 26.86   	 27.85   	-442.52		
-13.43   	 25.02   	 26.08   	-412.00		
 -8.85   	 23.80   	 24.44   	-381.48		
 -7.02   	 21.97   	 22.91   	-350.97		
 -8.24   	 20.45   	 21.51   	-325.53		
-11.29   	 19.53   	 20.20   	-289.93		
-13.43   	 19.84   	 19.04   	-264.50		
-13.43   	 21.36   	 17.99   	-233.98		
-12.51   	 22.28   	 17.05   	-198.37		
-12.51   	 22.28   	 16.26   	-178.03		
-14.34   	 22.28   	 15.54   	-142.42		
-17.70   	 21.97   	 14.97   	-122.07		
-20.75   	 22.28   	 14.49   	 -91.56		
-22.28   	 22.28   	 14.12   	 -71.21		
-21.97   	 20.75   	 13.84   	 -50.86		
-20.14   	 18.31   	 13.63   	 -35.61		
-16.78   	 16.17   	 13.49   	 -15.26		
-12.82   	 14.95   	 13.43   	  -5.09		
 -9.16   	 15.56   	 13.41(D)	   5.09		
 -8.54   	 16.48   	 13.43   	  15.26		
-11.29   	 16.48   	 13.49   	  25.43		
-16.17   	 14.95   	 13.59   	  30.52		
-19.53   	 12.21   	 13.71   	  30.52		
-19.23   	 10.07   	 13.84   	  35.61		
-15.56   	  8.54   	 13.98   	  35.61		
-12.21   	  8.54   	 14.12   	  40.69		
-11.90   	  8.24   	 14.28   	  35.61		
-14.95   	  7.02   	 14.43   	  35.61		
-18.92   	  4.58   	 14.57   	  35.61		
-19.84   	  2.14   	 14.71   	  30.52		
-16.78   	  1.22   	 14.83   	  30.52		
-11.29   	  3.05   	 14.95   	  25.43		
 -6.71   	  6.41   	 15.06   	  20.35		
 -6.41   	 10.68   	 15.14   	  20.35		
 -9.77   	 14.34   	 15.22   	  10.17		
-12.51   	 17.40   	 15.26   	  10.17		
-11.60   	 18.92   	 15.30   	   5.09		
 -5.49   	 18.01   	 15.32   	   0.00		
  2.14   	 12.82   	 15.32   	  -5.09		
  7.63   	  3.36   	 15.30   	 -10.17		
  8.85   	 -8.24   	 15.26   	 -10.17		
  7.63   	-17.70   	 15.22   	 -10.17		
  7.63   	-21.36   	 15.18   	 -15.26		
 10.99   	-18.62   	 15.12   	 -20.35		
 15.87   	-11.90   	 15.04   	 -15.26		
 19.23   	 -4.58   	 14.97   	 -20.35		
 21.06   	  1.22   	 14.89   	 -20.35		
 22.28   	  6.41   	 14.81   	 -15.26		
 24.72   	 14.34   	 14.75   	 -20.35		
 27.77   	 26.25   	 14.67   	 -20.35		
 28.38   	 39.98   	 14.59   	 -15.26		
 25.33   	 50.66   	 14.53   	 -15.26		
 19.53   	 52.49   	 14.47   	 -20.35		
 14.34   	 44.86   	 14.38   	 -10.17		
 11.29   	 30.82   	 14.34   	 -15.26		
 11.29   	 15.56   	 14.28   	 -10.17		
 13.12   	  4.88   	 14.24   	  -5.09		
 15.56   	  2.14   	 14.22   	  -5.09		
 17.09   	  6.71   	 14.20   	  -5.09		
 15.26   	 15.26   	 14.18   	   5.09		
  7.02   	 21.36   	 14.20   	   5.09		
 -6.41   	 20.14   	 14.22   	  10.17		
-21.06   	 11.90   	 14.26   	  10.17		
-31.43   	  0.31   	 14.30   	  20.35		
-35.10   	-10.07   	 14.38   	  20.35		
-33.57   	-16.48   	 14.47   	  20.35		
-31.13   	-18.92   	 14.55   	  30.52		
-30.52   	-18.92   	 14.67   	  25.43		
-32.65   	-17.70   	 14.77   	  35.61		
-36.01   	-16.48   	 14.91   	  30.52		
-39.06   	-16.17   	 15.04   	  35.61		
-39.98   	-17.09   	 15.18   	  35.61		
-38.15   	-18.62   	 15.32   	  35.61		
-33.87   	-19.84   	 15.46   	  35.61		
-29.30   	-21.06   	 15.61   	  35.61		
-26.55   	-22.28   	 15.75   	  35.61		
-26.25   	-22.58   	 15.89   	  35.61		
-26.86   	-21.06   	 16.03   	  35.61		
-25.63   	-16.78   	 16.17   	  40.69		
-22.58   	-10.68   	 16.34   	  40.69		
-19.84   	 -5.80   	 16.50   	  40.69		
-20.75   	 -4.27   	 16.66   	  45.78		
-25.33   	 -5.80   	 16.85   	  45.78		
-31.13   	 -7.32   	 17.03   	  50.86		
-33.57   	 -5.19   	 17.23   	  55.95		
-29.91   	  3.36   	 17.46   	  55.95		
-21.36   	 21.06   	 17.68   	  61.04		
 -7.63   	 47.91   	 17.92   	  61.04		
 15.56   	 84.84   	 18.17   	  61.04		
 58.59   	138.24   	 18.41   	  61.04		
132.45   	219.12   	 18.66   	  55.95		
238.34   	341.19   	 18.88   	  55.95		
364.69   	507.20   	 19.10   	  50.86		
488.28   	686.04   	 19.31   	  91.56		
