  I     	  II     	  LVp     	  LVp'		
  4.88   	 58.90   	 17.23   	  30.52		
  7.63   	 62.56   	 17.35   	  25.43		
 12.21   	 66.83   	 17.46   	  20.35		
 17.70   	 68.66   	 17.54   	  15.26		
 21.06   	 65.92   	 17.60   	  15.26		
 19.84   	 55.85   	 17.66   	  15.26		
 14.04   	 39.06   	 17.72   	  10.17		
  5.49   	 19.53   	 17.76   	  15.26		
 -2.44   	  3.97   	 17.82   	  15.26		
 -7.02   	 -3.05   	 17.88   	  15.26		
 -7.02   	 -1.22   	 17.94   	  15.26		
 -4.27   	  3.66   	 18.01   	  15.26		
 -1.22   	  6.10   	 18.07   	  15.26		
  0.00   	  3.66   	 18.13   	  15.26		
  0.92   	 -0.92   	 18.19   	  10.17		
  2.75   	 -3.05   	 18.23   	  10.17		
  6.41   	 -0.61   	 18.27   	  10.17		
  8.85   	  4.58   	 18.31   	   5.09		
  6.10   	  8.24   	 18.33   	   5.09		
 -3.97   	  8.85   	 18.35   	   5.09		
-18.92   	  6.71   	 18.37   	   5.09		
-33.26   	  3.97   	 18.39   	   5.09		
-41.81   	  0.61   	 18.41   	   5.09		
-43.03   	 -4.88   	 18.43   	   5.09		
-40.59   	-14.95   	 18.45   	   5.09		
-38.45   	-28.08   	 18.47   	   5.09		
-38.45   	-39.67   	 18.49   	  10.17		
-40.28   	-45.47   	 18.54   	   5.09		
-42.42   	-45.17   	 18.56   	  10.17		
-43.33   	-41.50   	 18.60   	   5.09		
-42.42   	-38.45   	 18.62   	  10.17		
-40.59   	-37.84   	 18.66   	  10.17		
-38.45   	-38.76   	 18.70   	  15.26		
-36.93   	-39.67   	 18.76   	  15.26		
-36.62   	-39.98   	 18.82   	  25.43		
-37.23   	-38.76   	 18.92   	  25.43		
-37.54   	-36.32   	 19.02   	  35.61		
-37.23   	-33.57   	 19.17   	  45.78		
-36.32   	-31.74   	 19.35   	  50.86		
-35.40   	-31.13   	 19.55   	  55.95		
-35.10   	-31.13   	 19.78   	  55.95		
-35.10   	-30.52   	 20.00   	  66.12		
-35.71   	-28.38   	 20.26   	  61.04		
-36.93   	-25.02   	 20.51   	  66.12		
-37.84   	-21.67   	 20.77   	  61.04		
-37.84   	-19.53   	 21.02   	  61.04		
-36.62   	-18.31   	 21.26   	  61.04		
-33.87   	-17.70   	 21.51   	  55.95		
-31.43   	-17.09   	 21.73   	  55.95		
-29.60   	-17.09   	 21.95   	  45.78		
-28.99   	-17.09   	 22.14   	  45.78		
-28.38   	-16.48   	 22.32   	  35.61		
-28.08   	-15.26   	 22.46   	  30.52		
-27.77   	-13.12   	 22.58   	  20.35		
-28.08   	-11.29   	 22.67   	  15.26		
-28.69   	-10.68   	 22.73   	  10.17		
-29.30   	-10.68   	 22.77   	   5.09		
-30.52   	 -9.77   	 22.79   	   0.00		
-35.10   	 -7.32   	 22.79   	  -5.09		
-48.22   	 -3.05   	 22.77   	 -10.17		
-73.55   	  2.44   	 22.73   	 -15.26		
-110.47   	  7.02   	 22.67   	 -15.26		
-152.28   	 10.99   	 22.60   	 -25.43		
-183.11   	 13.73   	 22.50   	 -25.43		
-176.39   	 18.01   	 22.40   	 -30.52		
-99.79   	 31.43   	 22.28   	 -35.61		
 75.07   	 68.36   	 22.14   	 -35.61		
355.53   	142.21   	 21.99   	 -35.61		
713.50   	247.19   	 21.85   	 -30.52		
1081.85   	341.49   	 21.73   	 -25.43		
1375.73   	362.55(R)	 21.63   	 -15.26		
1524.96   	265.81   	 21.57(E)	   0.00		
1504.52   	 64.70   	 21.57   	  15.26		
1343.99   	-162.66   	 21.63   	  35.61		
1109.92   	-314.64   	 21.77   	  61.04		
868.23   	-334.17   	 22.01   	  96.64		
655.82   	-240.48   	 22.40   	 137.33		
473.94   	-105.90   	 22.95   	 188.20		
311.28   	 -4.58   	 23.70   	 259.41		
164.18   	 29.91   	 24.74   	 335.71		
 43.95   	 12.82   	 26.08   	 422.18		
-33.26   	-18.01   	 27.77   	 518.82		
-65.00   	-34.79   	 29.85   	 615.46		
-65.92   	-32.65   	 32.31   	 717.19		
-59.20   	-20.75   	 35.18   	 813.83		
-60.12   	-11.90   	 38.43   	 895.22		
-70.19   	-11.29   	 42.01   	 976.60		
-82.70   	-15.87   	 45.92   	1042.72		
-90.64   	-20.14   	 50.09   	1098.67		
-92.47   	-20.75   	 54.49   	1124.11		
-90.94   	-18.92   	 58.98   	1144.45		
-90.03   	-17.09   	 63.56   	1129.19		
-90.94   	-17.09   	 68.08   	1093.59		
-93.38   	-18.31   	 72.45   	1037.64		
-94.60   	-19.53   	 76.60   	 961.34		
-93.38   	-19.23   	 80.45   	 885.04		
-90.33   	-17.09   	 83.99   	 808.75		
-86.67   	-14.04   	 87.22   	 747.71		
-85.14   	-11.90   	 90.21   	 701.93		
-86.06   	-12.21   	 93.02   	 681.58		
-88.50   	-14.34   	 95.75   	 676.50		
-90.33   	-16.17   	 98.45   	 691.76		
-89.72   	-16.17   	101.22   	 701.93		
-86.98   	-14.65   	104.03   	 722.28		
-83.62   	-13.12   	106.92   	 727.36		
-81.18   	-12.51   	109.83   	 727.36		
-81.18   	-13.73   	112.74   	 727.36		
-82.40   	-15.26   	115.65   	 717.19		
-84.23   	-16.17   	118.51   	 701.93		
-84.84   	-15.87   	121.32   	 676.50		
-83.92   	-14.34   	124.03   	 651.07		
-81.48   	-12.82   	126.63   	 605.29		
-78.74   	-10.99   	129.05   	 559.51		
-75.99   	 -9.77   	131.29   	 513.73		
-74.46   	 -9.46   	133.35   	 462.87		
-74.77   	 -9.77   	135.20   	 422.18		
-76.29   	-10.99   	136.89   	 381.48		
-77.51   	-11.90   	138.41   	 350.97		
-77.21   	-11.90   	139.82   	 325.53		
-74.16   	-10.38   	141.12   	 300.10		
-70.19   	 -7.32   	142.32   	 279.75		
-67.14   	 -4.58   	143.44   	 264.50		
-66.22   	 -2.44   	144.50   	 259.41		
-67.14   	 -1.53   	145.53   	 264.50		
-68.05   	 -0.92   	146.59   	 259.41		
-67.44   	  0.31   	147.63   	 264.50		
-65.31   	  2.44   	148.69   	 264.50		
-62.56   	  5.80   	149.75   	 249.24		
-60.42   	 10.07   	150.74   	 233.98		
-58.90   	 14.34   	151.68   	 208.54		
-57.37   	 18.31   	152.51   	 183.11		
-55.85   	 21.97   	153.24   	 162.77		
-53.71   	 25.02   	153.90   	 137.33		
-51.57   	 28.38   	154.44   	 122.07		
-48.83   	 32.04   	154.93   	 111.90		
-45.78   	 36.32   	155.38   	 101.73		
-42.72   	 40.89   	155.79   	  91.56		
-39.67   	 44.86   	156.15   	  81.38		
-36.93   	 48.22   	156.48   	  71.21		
-34.18   	 51.27   	156.76   	  71.21		
-30.82   	 54.02   	157.05   	  61.04		
-26.55   	 57.68   	157.29   	  61.04		
-21.36   	 62.56   	157.54   	  50.86		
-15.56   	 68.36   	157.74   	  40.69		
 -9.46   	 73.85   	157.90   	  30.52		
 -3.36   	 78.43   	158.03   	  15.26		
  2.14   	 81.79   	158.09   	   5.09		
  6.41   	 83.92   	158.11(S)	 -10.17		
 10.38   	 85.45   	158.07   	 -25.43		
 14.65   	 86.98   	157.96   	 -30.52		
 19.84   	 89.11   	157.84   	 -50.86		
 26.25   	 91.86   	157.64   	 -61.04		
 32.96   	 94.30   	157.40   	 -86.47		
 39.37   	 95.83   	157.05   	-106.82		
 45.17   	 96.13   	156.62   	-137.33		
 50.66   	 95.83   	156.07   	-157.68		
 56.15   	 94.91   	155.44   	-183.11		
 61.95   	 94.60   	154.71   	-203.46		
 67.44   	 94.30   	153.90   	-228.89		
 72.02   	 93.69   	152.98   	-259.41		
 75.07   	 93.08   	151.94   	-295.01		
 76.60   	 93.08   	150.76   	-330.62		
 75.99   	 93.69   	149.44   	-361.14		
 73.55   	 94.30   	148.00   	-391.66		
 70.19   	 94.91   	146.43   	-406.92		
 66.22   	 93.99   	144.80   	-432.35		
 62.26   	 91.25   	143.07   	-457.78		
 57.68   	 86.67   	141.24   	-488.30		
 52.19   	 80.87   	139.29   	-523.90		
 45.47   	 74.77   	137.19   	-569.68		
 38.15   	 68.36   	134.91   	-625.63		
 29.91   	 61.65   	132.41   	-671.41		
 21.36   	 54.93   	129.72   	-717.19		
 13.12   	 48.83   	126.86   	-752.79		
  5.49   	 43.33   	123.84   	-773.14		
 -1.22   	 39.06   	120.75   	-788.40		
 -7.32   	 35.10   	117.60   	-793.49		
-12.82   	 31.74   	114.42   	-803.66		
-17.70   	 28.69   	111.21   	-808.75		
-21.06   	 25.63   	107.98   	-818.92		
-23.50   	 22.28   	104.70   	-839.26		
-26.25   	 18.31   	101.34   	-869.78		
-30.82   	 13.43   	 97.86   	-930.82		
-36.62   	  9.16   	 94.14   	-1017.29		
-41.81   	  6.10   	 90.07   	-1108.85		
-44.86   	  3.97   	 85.64   	-1215.66		
-45.17   	  2.75   	 80.77   	-1297.04		
-43.95   	  1.22   	 75.58   	-1342.82		
-43.03   	 -0.31   	 70.21   	-1337.74		
-44.25   	 -2.44   	 64.86   	-1276.70		
-47.00   	 -4.58   	 59.76   	-1169.88		
-50.66   	 -6.10   	 55.08   	-1027.46		
-53.10   	 -7.02   	 50.97   	-874.87		
-53.41   	 -7.02   	 47.47   	-732.45		
-51.88   	 -7.32   	 44.54   	-615.46		
-50.66   	 -7.93   	 42.08   	-528.99		
-50.66   	 -8.85   	 39.96   	-488.30		
-51.57   	 -9.77   	 38.01   	-467.95		
-53.41   	-10.07   	 36.13   	-467.95		
-54.32   	-10.38   	 34.26   	-478.13		
-54.63   	-10.68   	 32.35   	-483.21		
-54.32   	-10.68   	 30.42   	-473.04		
-54.02   	-10.38   	 28.52   	-457.78		
-54.32   	 -9.46   	 26.69   	-422.18		
-54.63   	 -8.24   	 25.00   	-381.48		
-54.63   	 -7.93   	 23.48   	-340.79		
-54.32   	 -8.54   	 22.12   	-305.19		
-54.02   	 -9.46   	 20.90   	-279.75		
-53.71   	-10.38   	 19.78   	-259.41		
-53.71   	-10.38   	 18.74   	-244.15		
-54.02   	-10.68   	 17.76   	-233.98		
-53.71   	-10.99   	 16.83   	-223.80		
-53.10   	-11.60   	 15.93   	-208.54		
-52.80   	-11.90   	 15.10   	-183.11		
-52.80   	-12.21   	 14.36   	-162.77		
-53.41   	-12.21   	 13.71   	-132.25		
-54.93   	-12.21   	 13.18   	 -96.64		
-57.07   	-12.51   	 12.80   	 -66.12		
-58.59   	-12.82   	 12.53   	 -40.69		
-59.81   	-13.12   	 12.37   	 -20.35		
-59.81   	-13.73   	 12.29   	  -5.09		
-58.59   	-14.04   	 12.27(D)	   0.00		
-56.46   	-13.73   	 12.27   	  10.17		
-54.93   	-13.12   	 12.31   	  15.26		
-55.85   	-12.82   	 12.37   	  25.43		
-58.59   	-13.43   	 12.47   	  35.61		
-62.26   	-14.95   	 12.61   	  45.78		
-64.70   	-16.48   	 12.80   	  61.04		
-64.39   	-17.09   	 13.04   	  71.21		
-62.56   	-16.78   	 13.33   	  86.47		
-60.42   	-15.87   	 13.67   	  86.47		
-59.20   	-15.26   	 14.02   	  86.47		
-58.59   	-14.95   	 14.36   	  81.38		
-58.59   	-14.95   	 14.69   	  71.21		
-58.90   	-15.56   	 14.97   	  55.95		
-60.42   	-17.09   	 15.20   	  40.69		
-63.48   	-19.23   	 15.36   	  30.52		
-66.83   	-21.06   	 15.48   	  20.35		
-68.66   	-21.67   	 15.56   	  10.17		
-68.36   	-20.14   	 15.61   	  10.17		
-65.92   	-17.09   	 15.65   	  10.17		
-63.17   	-14.34   	 15.69   	  15.26		
-61.65   	-13.43   	 15.75   	  15.26		
-61.95   	-14.34   	 15.81   	  25.43		
-63.48   	-16.17   	 15.91   	  30.52		
-64.39   	-18.01   	 16.03   	  30.52		
-65.00   	-18.92   	 16.15   	  30.52		
-65.00   	-19.53   	 16.28   	  25.43		
-65.31   	-19.53   	 16.38   	  25.43		
-66.22   	-19.84   	 16.48   	  25.43		
-67.14   	-20.45   	 16.58   	  20.35		
-67.14   	-20.75   	 16.66   	  25.43		
-65.92   	-20.45   	 16.76   	  20.35		
-64.09   	-20.14   	 16.85   	  25.43		
-62.87   	-19.84   	 16.95   	  25.43		
-62.87   	-19.84   	 17.05   	  30.52		
-63.78   	-19.84   	 17.17   	  25.43		
-64.39   	-19.84   	 17.27   	  35.61		
-64.09   	-19.53   	 17.42   	  30.52		
-63.48   	-18.92   	 17.54   	  30.52		
-62.56   	-18.31   	 17.66   	  30.52		
-62.26   	-18.62   	 17.78   	  30.52		
-62.26   	-18.92   	 17.90   	  25.43		
-62.26   	-18.62   	 18.01   	  25.43		
-61.95   	-18.31   	 18.11   	  20.35		
-61.95   	-18.01   	 18.19   	  20.35		
-61.95   	-18.31   	 18.27   	  15.26		
-61.65   	-18.62   	 18.33   	  15.26		
-61.04   	-18.92   	 18.39   	  15.26		
-60.42   	-18.31   	 18.45   	  20.35		
-60.42   	-16.78   	 18.54   	  25.43		
-60.42   	-15.87   	 18.64   	  25.43		
-60.42   	-15.56   	 18.74   	  30.52		
-59.81   	-16.17   	 18.86   	  35.61		
-59.51   	-17.40   	 19.00   	  30.52		
-59.51   	-18.62   	 19.13   	  35.61		
-59.20   	-19.84   	 19.27   	  30.52		
-58.29   	-20.45   	 19.39   	  30.52		
-57.07   	-20.45   	 19.51   	  30.52		
-55.85   	-20.14   	 19.63   	  25.43		
-54.63   	-18.62   	 19.74   	  25.43		
-53.71   	-14.95   	 19.84   	  25.43		
-51.57   	 -8.54   	 19.94   	  25.43		
-48.52   	  0.31   	 20.04   	  30.52		
-43.95   	 11.29   	 20.16   	  25.43		
-39.37   	 21.97   	 20.26   	  25.43		
-35.40   	 31.74   	 20.37   	  25.43		
-32.96   	 39.37   	 20.47   	  20.35		
-32.04   	 44.25   	 20.55   	  20.35		
-31.13   	 47.30   	 20.63   	  15.26		
-28.69   	 49.44   	 20.69   	  10.17		
-24.41   	 50.96   	 20.73   	  15.26		
-19.53   	 52.19   	 20.79   	  10.17		
-16.78   	 52.19   	 20.83   	  10.17		
-16.78   	 50.35   	 20.87   	  15.26		
-18.01   	 45.47   	 20.94   	  15.26		
-18.62   	 36.93   	 21.00   	  15.26		
-17.40   	 25.94   	 21.06   	  20.35		
-16.48   	 13.73   	 21.14   	  15.26		
-17.40   	  2.75   	 21.20   	  25.43		
-20.14   	 -6.10   	 21.30   	  20.35		
-23.19   	-12.51   	 21.38   	  25.43		
-25.02   	-18.01   	 21.49   	  20.35		
-24.72   	-22.28   	 21.57   	  30.52		
-22.58   	-25.02   	 21.69   	  25.43		
-18.31   	-24.72   	 21.79   	  25.43		
-14.34   	-21.36   	 21.89   	  30.52		
-13.73   	-17.40   	 22.01   	  25.43		
-19.84   	-14.34   	 22.12   	  25.43		
-32.65   	-12.82   	 22.22   	  30.52		
-47.61   	-12.51   	 22.34   	  20.35		
-58.90   	-12.21   	 22.42   	  25.43		
-62.87   	-13.12   	 22.52   	  20.35		
-61.04   	-19.23   	 22.60   	  20.35		
-58.29   	-31.13   	 22.69   	  20.35		
-57.98   	-46.69   	 22.77   	  15.26		
-60.12   	-60.42   	 22.83   	  25.43		
-62.56   	-67.44   	 22.93   	  20.35		
-63.78   	-66.83   	 23.01   	  30.52		
-63.48   	-62.56   	 23.13   	  30.52		
-63.17   	-59.51   	 23.26   	  30.52		
-62.87   	-59.20   	 23.38   	  35.61		
-61.95   	-60.42   	 23.52   	  40.69		
-60.42   	-61.04   	 23.68   	  35.61		
-58.29   	-59.81   	 23.82   	  40.69		
-56.46   	-57.37   	 23.99   	  45.78		
-55.54   	-54.32   	 24.17   	  45.78		
-55.54   	-52.49   	 24.35   	  50.86		
-55.24   	-51.27   	 24.56   	  50.86		
-54.32   	-50.96   	 24.76   	  55.95		
-52.80   	-50.35   	 24.98   	  55.95		
-51.27   	-49.44   	 25.21   	  61.04		
-50.35   	-47.61   	 25.45   	  61.04		
-50.05   	-45.47   	 25.70   	  66.12		
-50.96   	-43.33   	 25.96   	  66.12		
-51.88   	-41.81   	 26.23   	  66.12		
-52.19   	-40.89   	 26.49   	  66.12		
-50.96   	-40.28   	 26.75   	  66.12		
-48.83   	-38.76   	 27.02   	  61.04		
-46.08   	-37.23   	 27.26   	  55.95		
-44.56   	-36.01   	 27.49   	  50.86		
-44.56   	-35.40   	 27.69   	  45.78		
-45.47   	-35.10   	 27.87   	  35.61		
-46.39   	-34.18   	 28.02   	  20.35		
-46.39   	-32.96   	 28.10   	  15.26		
-45.17   	-31.43   	 28.16   	   5.09		
-43.95   	-30.21   	 28.18   	   0.00		
-43.33   	-29.60   	 28.18   	 -10.17		
-45.47   	-28.38   	 28.14   	 -10.17		
-53.41   	-25.94   	 28.10   	 -15.26		
-70.50   	-22.89   	 28.04   	 -15.26		
-98.88   	-19.53   	 27.98   	 -20.35		
-136.72   	-16.17   	 27.89   	 -25.43		
-174.26   	-11.90   	 27.79   	 -25.43		
-193.18   	 -4.58   	 27.69   	 -30.52		
-164.49   	  9.46   	 27.57   	 -30.52		
-56.46   	 39.67   	 27.45   	 -35.61		
152.59   	 99.49   	 27.30   	 -40.69		
460.21   	195.62   	 27.14   	 -40.69		
825.81   	305.79   	 26.98   	 -40.69		
1175.23   	375.67(R)	 26.82   	 -30.52		
1425.78   	345.76   	 26.69   	 -30.52		
1519.78   	192.87   	 26.57   	 -10.17		
1449.59   	-36.62   	 26.53(E)	   0.00		
1258.24   	-243.84   	 26.53   	  25.43		
1014.10   	-339.05   	 26.63   	  55.95		
773.93   	-299.07   	 26.86   	  91.56		
563.35   	-176.09   	 27.22   	 142.42		
381.16   	-52.19   	 27.79   	 208.54		
221.56   	 12.51   	 28.63   	 279.75		
 87.89   	 10.07   	 29.75   	 371.31		
 -8.54   	-25.33   	 31.23   	 462.87		
-60.42   	-54.93   	 33.08   	 569.68		
-75.38   	-61.95   	 35.36   	 671.41		
-72.63   	-52.49   	 38.05   	 778.23		
-70.50   	-41.20   	 41.16   	 869.78		
-77.82   	-38.15   	 44.64   	 951.17		
-91.25   	-43.33   	 48.44   	1022.38		
-103.15   	-50.05   	 52.53   	1068.15		
-108.64   	-52.19   	 56.81   	1098.67		
-107.42   	-49.74   	 61.20   	1113.93		
-103.15   	-45.17   	 65.66   	1093.59		
-100.40   	-42.42   	 70.03   	1057.98		
-100.71   	-42.11   	 74.26   	1002.03		
-103.15   	-43.64   	 78.27   	 935.91		
-104.98   	-45.78   	 82.01   	 859.61		
-105.29   	-47.30   	 85.45   	 788.40		
-103.15   	-47.91   	 88.61   	 727.36		
-100.71   	-47.61   	 91.52   	 681.58		
-98.88   	-46.39   	 94.24   	 656.15		
-98.57   	-44.86   	 96.87   	 645.98		
-99.49   	-43.03   	 99.45   	 661.24		
-101.01   	-41.50   	102.10   	 671.41		
-101.62   	-41.20   	104.78   	 691.76		
-100.40   	-41.81   	107.55   	 707.02		
-97.66   	-43.03   	110.38   	 717.19		
-94.60   	-43.64   	113.24   	 707.02		
-92.77   	-43.33   	116.07   	 696.84		
-93.38   	-43.03   	118.86   	 671.41		
-94.60   	-42.72   	121.55   	 645.98		
-95.21   	-42.42   	124.13   	 605.29		
-94.60   	-42.72   	126.55   	 569.68		
-93.08   	-43.03   	128.83   	 534.08		
-91.86   	-43.33   	130.97   	 503.56		
-91.55   	-43.33   	132.98   	 473.04		
-91.25   	-42.42   	134.87   	 442.52		
-90.64   	-40.89   	136.64   	 412.00		
-89.42   	-39.06   	138.29   	 381.48		
-87.89   	-37.23   	139.82   	 350.97		
-86.06   	-35.71   	141.22   	 325.53		
-83.92   	-33.57   	142.52   	 310.27		
-82.09   	-31.43   	143.76   	 295.01		
-81.18   	-29.60   	144.94   	 295.01		
-81.18   	-28.69   	146.12   	 289.93		
-81.79   	-28.38   	147.28   	 284.84		
-81.79   	-27.77   	148.42   	 274.67		
-80.26   	-25.63   	149.52   	 269.58		
-77.51   	-21.97   	150.60   	 244.15		
-74.16   	-17.70   	151.58   	 228.89		
-71.72   	-13.43   	152.49   	 203.46		
-70.50   	 -9.77   	153.31   	 183.11		
-69.89   	 -6.10   	154.04   	 167.85		
-68.97   	 -2.44   	154.71   	 157.68		
-67.14   	  2.14   	155.34   	 157.68		
-64.39   	  7.02   	155.97   	 147.51		
-61.04   	 11.29   	156.56   	 132.25		
-57.98   	 14.65   	157.09   	  96.64		
-55.24   	 17.40   	157.48   	  66.12		
-53.10   	 20.14   	157.74   	  35.61		
-51.88   	 23.19   	157.88   	  20.35		
-50.66   	 27.16   	157.96   	  20.35		
-49.13   	 31.74   	158.05   	  25.43		
-46.08   	 36.93   	158.15   	  45.78		
-41.20   	 42.42   	158.33   	  50.86		
-34.48   	 47.00   	158.53   	  61.04		
-27.16   	 50.66   	158.78   	  50.86		
-20.45   	 53.10   	158.98   	  30.52		
-15.87   	 54.93   	159.10   	   5.09		
-12.82   	 57.37   	159.12(S)	 -25.43		
 -9.46   	 60.42   	159.02   	 -50.86		
 -4.58   	 64.09   	158.82   	 -81.38		
  2.75   	 67.75   	158.49   	 -91.56		
 11.90   	 70.50   	158.13   	-116.99		
 20.75   	 72.02   	157.66   	-127.16		
 27.16   	 72.33   	157.15   	-142.42		
 31.74   	 71.11   	156.58   	-152.59		
 36.01   	 69.58   	155.97   	-162.77		
 41.20   	 68.66   	155.32   	-178.03		
 48.52   	 68.05   	154.61   	-203.46		
 56.46   	 68.36   	153.79   	-228.89		
 62.56   	 68.66   	152.88   	-264.50		
 65.00   	 68.97   	151.82   	-295.01		
 64.09   	 68.66   	150.64   	-325.53		
 61.95   	 68.97   	149.34   	-361.14		
 59.81   	 69.27   	147.89   	-391.66		
 58.59   	 69.58   	146.33   	-417.09		
 56.76   	 68.97   	144.66   	-452.69		
 53.41   	 66.83   	142.85   	-478.13		
 47.91   	 62.87   	140.94   	-513.73		
 40.89   	 57.68   	138.88   	-549.34		
 33.57   	 51.57   	136.68   	-584.94		
 26.86   	 44.86   	134.34   	-625.63		
 20.14   	 38.45   	131.84   	-666.32		
 14.04   	 32.04   	129.18   	-696.84		
  7.93   	 26.55   	126.39   	-732.45		
  2.14   	 21.97   	123.46   	-747.71		
 -3.97   	 18.31   	120.47   	-768.05		
-10.38   	 14.65   	117.40   	-778.23		
-16.78   	 10.99   	114.28   	-793.49		
-22.58   	  6.71   	111.11   	-808.75		
-27.16   	  1.53   	107.87   	-829.09		
-30.21   	 -3.05   	104.56   	-864.70		
-32.04   	 -6.71   	101.10   	-910.47		
