  I     	  II     	  LVp     	  LVp'		
-65.92   	-38.76   	 10.64   	   0.00		
-67.44   	-38.45   	 10.64   	   5.09		
-67.14   	-37.84   	 10.66   	  15.26		
-64.70   	-36.93   	 10.72   	  20.35		
-60.42   	-33.87   	 10.80   	  30.52		
-55.85   	-27.16   	 10.93   	  30.52		
-51.88   	-16.17   	 11.05   	  35.61		
-48.22   	 -2.14   	 11.19   	  30.52		
-44.86   	 13.43   	 11.31   	  20.35		
-41.20   	 28.08   	 11.39   	   5.09		
-37.54   	 39.67   	 11.41   	  -5.09		
-34.18   	 47.91   	 11.39   	 -25.43		
-32.35   	 53.41   	 11.29   	 -45.78		
-31.13   	 56.46   	 11.11   	 -71.21		
-29.91   	 59.81   	 10.82   	 -81.38		
-26.55   	 65.92   	 10.50   	-101.73		
-20.14   	 75.38   	 10.09   	-116.99		
-11.90   	 84.84   	  9.62   	-122.07		
 -4.27   	 89.72   	  9.14   	-127.16		
  0.00   	 86.36   	  8.63   	-122.07		
 -0.31   	 76.60   	  8.14   	-116.99		
 -3.97   	 66.83   	  7.67   	-106.82		
 -8.24   	 61.65   	  7.24   	 -86.47		
-11.29   	 60.42   	  6.90   	 -66.12		
-12.21   	 56.76   	  6.63   	 -45.78		
-12.21   	 45.78   	  6.45   	 -20.35		
-12.82   	 28.08   	  6.37   	   5.09		
-16.48   	  9.16   	  6.39   	  40.69		
-23.19   	 -5.19   	  6.55   	  61.04		
-32.04   	-14.65   	  6.80   	  86.47		
-40.89   	-23.19   	  7.14   	 101.73		
-48.22   	-34.18   	  7.55   	 116.99		
-52.80   	-47.61   	  8.02   	 116.99		
-55.24   	-58.90   	  8.48   	 122.07		
-56.15   	-65.00   	  8.97   	 111.90		
-56.15   	-65.00   	  9.42   	 101.73		
-56.46   	-62.87   	  9.83   	  91.56		
-57.37   	-61.95   	 10.19   	  81.38		
-59.51   	-64.09   	 10.52   	  66.12		
-61.65   	-67.44   	 10.78   	  61.04		
-63.78   	-70.19   	 11.03   	  55.95		
-65.00   	-71.41   	 11.25   	  50.86		
-65.61   	-70.80   	 11.45   	  50.86		
-66.22   	-70.50   	 11.66   	  55.95		
-66.83   	-70.19   	 11.88   	  55.95		
-66.83   	-70.19   	 12.11   	  66.12		
-66.83   	-69.89   	 12.37   	  71.21		
-66.53   	-69.58   	 12.66   	  71.21		
-66.83   	-68.97   	 12.94   	  76.30		
-66.83   	-68.36   	 13.25   	  71.21		
-67.14   	-67.44   	 13.53   	  66.12		
-67.44   	-66.53   	 13.79   	  55.95		
-68.97   	-63.78   	 14.02   	  40.69		
-73.55   	-54.93   	 14.18   	  35.61		
-84.23   	-33.26   	 14.32   	  20.35		
-103.15   	  7.93   	 14.40   	   5.09		
-126.95   	 66.22   	 14.43   	   0.00		
-143.43   	128.17   	 14.43   	  -5.09		
-132.14   	176.09   	 14.40   	 -15.26		
-72.94   	200.20   	 14.34   	 -10.17		
 42.11   	203.55   	 14.30   	 -15.26		
202.94   	191.04   	 14.24   	 -10.17		
386.66   	150.15   	 14.20   	  -5.09		
566.10   	 58.59   	 14.18   	   0.00		
713.50   	-86.06   	 14.18   	   5.09		
802.61   	-251.46   	 14.20   	   5.09		
808.72(R)	-378.11   	 14.22   	  15.26		
718.69   	-420.84   	 14.28   	  30.52		
549.01   	-387.27   	 14.40   	  55.95		
347.90   	-324.40   	 14.63   	  91.56		
173.03   	-269.78   	 14.99   	 137.33		
 62.26   	-226.44   	 15.54   	 188.20		
 18.62   	-175.48   	 16.30   	 244.15		
 12.21   	-107.12   	 17.27   	 289.93		
 10.07   	-39.37   	 18.43   	 330.62		
 -2.75   	 -0.31   	 19.76   	 345.88		
-22.89   	  1.22   	 21.14   	 356.05		
-39.67   	-18.01   	 22.56   	 350.97		
-48.83   	-32.96   	 23.97   	 345.88		
-51.88   	-32.04   	 25.35   	 335.71		
-53.41   	-20.14   	 26.69   	 340.79		
-56.15   	 -9.16   	 28.06   	 345.88		
-58.90   	 -4.88   	 29.44   	 371.31		
-60.73   	 -6.41   	 30.93   	 401.83		
-60.73   	 -8.85   	 32.53   	 447.61		
-59.81   	 -9.46   	 34.32   	 493.39		
-58.59   	 -7.32   	 36.30   	 554.42		
-57.68   	 -3.05   	 38.51   	 615.46		
-56.76   	  0.92   	 40.98   	 681.58		
-56.46   	  3.36   	 43.70   	 747.71		
-55.54   	  4.58   	 46.69   	 813.83		
-52.80   	  5.19   	 49.95   	 859.61		
-48.83   	  6.71   	 53.39   	 900.30		
-44.56   	  9.16   	 56.99   	 920.65		
-41.50   	 11.60   	 60.67   	 925.73		
-39.37   	 14.04   	 64.37   	 910.47		
-37.84   	 15.56   	 68.02   	 885.04		
-36.62   	 16.48   	 71.56   	 839.26		
-34.79   	 16.78   	 74.91   	 793.49		
-33.26   	 17.40   	 78.09   	 742.62		
-31.74   	 19.23   	 81.06   	 691.76		
-30.21   	 21.97   	 83.82   	 640.89		
-28.08   	 25.02   	 86.39   	 605.29		
-25.02   	 28.08   	 88.81   	 574.77		
-22.28   	 30.82   	 91.11   	 539.16		
-19.84   	 33.57   	 93.27   	 513.73		
-18.01   	 36.93   	 95.32   	 488.30		
-15.87   	 41.20   	 97.27   	 462.87		
-12.82   	 45.78   	 99.12   	 432.35		
 -8.85   	 50.35   	100.85   	 401.83		
 -4.58   	 54.32   	102.46   	 366.22		
 -0.92   	 58.59   	103.93   	 325.53		
  2.75   	 63.78   	105.23   	 295.01		
  6.71   	 70.50   	106.41   	 264.50		
 12.51   	 77.82   	107.47   	 239.06		
 19.23   	 84.53   	108.42   	 223.80		
 26.55   	 90.94   	109.32   	 213.63		
 34.48   	 97.66   	110.17   	 208.54		
 43.03   	106.20   	111.01   	 218.72		
 52.49   	117.19   	111.88   	 233.98		
 62.87   	129.39   	112.82   	 249.24		
 74.77   	142.52   	113.81   	 269.58		
 87.89   	155.94   	114.89   	 289.93		
101.93   	168.76   	116.05   	 315.36		
115.66   	181.58   	117.31   	 330.62		
128.48   	193.79   	118.64   	 350.97		
139.16   	205.08   	120.04   	 361.14		
148.01   	215.45   	121.48   	 366.22		
155.94   	225.22   	122.95   	 366.22		
163.57   	234.68   	124.41   	 366.22		
170.90   	243.23   	125.88   	 356.05		
177.31   	250.24   	127.30   	 345.88		
182.50   	254.82   	128.69   	 330.62		
184.02   	255.13   	130.01   	 315.36		
180.05   	251.16   	131.27   	 295.01		
169.98   	242.00   	132.45   	 274.67		
153.50   	227.97   	133.55   	 254.32		
132.45   	210.57   	134.57   	 239.06		
109.56   	190.12   	135.52   	 213.63		
 86.98   	168.46   	136.38   	 198.37		
 65.61   	146.18   	137.17   	 183.11		
 45.17   	124.21   	137.90   	 167.85		
 25.94   	102.23   	138.58   	 157.68		
  7.63   	 81.48   	139.21   	 137.33		
 -8.85   	 61.95   	139.76   	 127.16		
-22.58   	 45.47   	140.26   	 116.99		
-33.26   	 31.74   	140.73   	 106.82		
-41.50   	 20.45   	141.16   	  91.56		
-48.52   	 10.07   	141.53   	  86.47		
-54.63   	 -0.31   	141.87   	  76.30		
-61.04   	-10.38   	142.18   	  71.21		
-66.83   	-19.23   	142.46   	  61.04		
-70.50   	-25.33   	142.71   	  50.86		
-71.41   	-29.30   	142.91   	  45.78		
-70.80   	-31.43   	143.09   	  35.61		
-69.89   	-32.96   	143.23   	  20.35		
-70.19   	-34.48   	143.32   	  10.17		
-71.72   	-36.32   	143.36   	 -15.26		
-73.24   	-37.84   	143.30   	 -30.52		
-73.85   	-39.06   	143.17   	 -55.95		
-72.33   	-39.37   	142.95   	 -81.38		
-70.50   	-39.06   	142.62   	-111.90		
-68.97   	-38.45   	142.18   	-147.51		
-68.05   	-38.15   	141.59   	-183.11		
-68.36   	-38.76   	140.85   	-213.63		
-68.05   	-39.98   	140.00   	-244.15		
-67.14   	-40.89   	139.02   	-279.75		
-65.61   	-41.81   	137.90   	-295.01		
-64.09   	-42.11   	136.72   	-315.36		
-62.87   	-42.42   	135.46   	-330.62		
-62.26   	-43.03   	134.14   	-356.05		
-61.95   	-44.25   	132.72   	-396.74		
-61.95   	-46.08   	131.13   	-452.69		
-61.95   	-48.22   	129.32   	-523.90		
-61.04   	-50.35   	127.22   	-610.37		
-60.42   	-52.49   	124.78   	-696.84		
-60.73   	-54.02   	121.99   	-793.49		
-62.26   	-54.63   	118.82   	-885.04		
-64.09   	-54.32   	115.28   	-961.34		
-65.00   	-54.02   	111.43   	-1032.55		
-65.00   	-54.32   	107.30   	-1083.41		
-64.70   	-55.24   	102.97   	-1129.19		
-64.70   	-56.76   	 98.45   	-1154.62		
-64.70   	-57.98   	 93.83   	-1180.06		
-64.09   	-57.98   	 89.11   	-1185.14		
-63.17   	-56.46   	 84.37   	-1180.06		
-62.87   	-54.32   	 79.65   	-1169.88		
-63.78   	-53.10   	 74.97   	-1144.45		
-65.92   	-53.41   	 70.40   	-1108.85		
-68.66   	-54.93   	 65.96   	-1068.15		
-70.50   	-56.76   	 61.69   	-1012.20		
-71.41   	-57.37   	 57.64   	-961.34		
-71.72   	-56.15   	 53.79   	-900.30		
-71.11   	-54.32   	 50.19   	-839.26		
-70.19   	-52.49   	 46.84   	-783.31		
-68.66   	-51.57   	 43.70   	-732.45		
-66.83   	-50.96   	 40.77   	-676.50		
-65.61   	-49.74   	 38.07   	-635.81		
-65.00   	-47.30   	 35.52   	-595.11		
-64.70   	-44.56   	 33.14   	-554.42		
-64.39   	-42.11   	 30.93   	-523.90		
-64.39   	-40.89   	 28.83   	-498.47		
-64.09   	-41.20   	 26.84   	-467.95		
-63.48   	-41.81   	 24.96   	-447.61		
-62.87   	-42.11   	 23.17   	-422.18		
-61.04   	-41.50   	 21.49   	-391.66		
-58.29   	-40.28   	 19.92   	-376.40		
-55.54   	-39.06   	 18.41   	-340.79		
-54.02   	-38.45   	 17.05   	-320.45		
-54.32   	-39.06   	 15.77   	-284.84		
-56.15   	-39.98   	 14.63   	-259.41		
-58.29   	-40.89   	 13.59   	-228.89		
-59.51   	-40.89   	 12.68   	-193.29		
-59.81   	-40.28   	 11.90   	-157.68		
-59.51   	-39.06   	 11.27   	-132.25		
-57.98   	-38.45   	 10.74   	 -96.64		
-56.15   	-38.45   	 10.36   	 -71.21		
-54.02   	-37.84   	 10.07   	 -45.78		
-52.49   	-36.93   	  9.89   	 -20.35		
-51.88   	-35.40   	  9.81   	  -5.09		
-51.88   	-33.87   	  9.79   	  15.26		
-51.57   	-32.96   	  9.85   	  20.35		
-50.96   	-32.04   	  9.93   	  30.52		
-49.74   	-31.74   	 10.05   	  35.61		
-48.83   	-31.43   	 10.19   	  40.69		
-48.52   	-31.74   	 10.36   	  35.61		
-48.83   	-32.04   	 10.50   	  30.52		
-49.44   	-32.35   	 10.62   	  30.52		
-49.44   	-32.65   	 10.74   	  20.35		
-48.83   	-32.65   	 10.82   	  15.26		
-47.61   	-32.96   	 10.89   	  10.17		
-46.39   	-33.57   	 10.93   	   0.00		
-46.08   	-34.79   	 10.93   	  -5.09		
-46.08   	-36.01   	 10.91   	 -10.17		
-46.39   	-36.01   	 10.86   	 -15.26		
-45.78   	-34.79   	 10.80   	 -25.43		
-43.64   	-32.65   	 10.70   	 -25.43		
-40.89   	-29.91   	 10.60   	 -30.52		
-38.15   	-26.55   	 10.48   	 -30.52		
-35.40   	-20.75   	 10.36   	 -35.61		
-32.65   	-10.68   	 10.21   	 -35.61		
-29.30   	  4.27   	 10.07   	 -30.52		
-25.63   	 21.06   	  9.95   	 -35.61		
-22.58   	 35.71   	  9.81   	 -25.43		
-20.75   	 44.25   	  9.70   	 -25.43		
-18.62   	 47.30   	  9.60   	 -15.26		
-15.56   	 48.52   	  9.54   	 -15.26		
-10.68   	 52.49   	  9.48   	  -5.09		
 -4.27   	 60.12   	  9.46   	   5.09		
  2.75   	 68.66   	  9.48   	   5.09		
  8.85   	 73.85   	  9.50   	  15.26		
 12.82   	 73.24   	  9.56   	  15.26		
 14.34   	 68.66   	  9.62   	  20.35		
 12.82   	 63.48   	  9.70   	  20.35		
  9.46   	 59.51   	  9.79   	  20.35		
  5.80   	 54.93   	  9.87   	  20.35		
  3.66   	 47.00   	  9.95   	  15.26		
  2.44   	 34.18   	 10.01   	  10.17		
  0.61   	 18.62   	 10.05   	  10.17		
 -3.97   	  4.58   	 10.09   	   5.09		
-11.60   	 -6.10   	 10.11   	   0.00		
-21.06   	-14.34   	 10.11   	   5.09		
-31.13   	-23.80   	 10.13   	  10.17		
-39.37   	-36.93   	 10.17   	  15.26		
-45.17   	-51.88   	 10.23   	  20.35		
-47.30   	-63.48   	 10.32   	  25.43		
-46.69   	-68.36   	 10.42   	  25.43		
-45.17   	-67.75   	 10.52   	  25.43		
-44.86   	-65.31   	 10.62   	  20.35		
-46.69   	-65.00   	 10.70   	  10.17		
-49.44   	-67.75   	 10.74   	  10.17		
-51.88   	-71.41   	 10.78   	   5.09		
-53.41   	-73.24   	 10.80   	   0.00		
-54.02   	-73.55   	 10.80   	  -5.09		
-54.93   	-73.24   	 10.78   	   0.00		
-56.46   	-73.55   	 10.78   	   5.09		
-58.90   	-74.46   	 10.80   	  10.17		
-61.04   	-75.38   	 10.84   	  25.43		
-61.95   	-75.68   	 10.95   	  35.61		
-61.95   	-75.07   	 11.09   	  55.95		
-61.04   	-73.85   	 11.31   	  61.04		
-60.12   	-72.63   	 11.56   	  81.38		
-59.51   	-71.41   	 11.88   	  86.47		
-59.20   	-70.19   	 12.23   	 101.73		
-59.20   	-67.75   	 12.63   	 106.82		
-59.81   	-61.65   	 13.06   	 106.82		
-64.39   	-46.08   	 13.49   	 106.82		
-77.21   	-14.95   	 13.92   	 106.82		
-99.49   	 35.71   	 14.34   	 101.73		
-124.82   	 97.96   	 14.75   	  96.64		
-135.80   	156.86   	 15.14   	  86.47		
-109.25   	196.53   	 15.48   	  81.38		
-27.16   	211.18   	 15.81   	  71.21		
112.30   	206.91   	 16.09   	  61.04		
292.97   	181.88   	 16.34   	  55.95		
487.67   	117.49   	 16.56   	  45.78		
665.89   	 -2.75   	 16.74   	  40.69		
798.95   	-166.02   	 16.91   	  25.43		
859.07(R)	-325.93   	 17.01   	  20.35		
825.50   	-423.28   	 17.09   	  15.26		
696.41   	-432.13   	 17.15   	   5.09		
503.54   	-381.77   	 17.17   	   5.09		
302.73   	-321.04   	 17.19   	  -5.09		
146.79   	-273.13   	 17.17   	   5.09		
 61.34   	-228.58   	 17.19   	   5.09		
 34.79   	-167.24   	 17.21   	  20.35		
 32.65   	-91.25   	 17.29   	  35.61		
 26.86   	-27.16   	 17.44   	  61.04		
  9.16   	 -0.61   	 17.68   	  96.64		
-12.51   	-10.07   	 18.07   	 137.33		
-28.38   	-30.82   	 18.62   	 188.20		
-35.71   	-39.67   	 19.37   	 249.24		
-37.23   	-32.04   	 20.37   	 310.27		
-38.76   	-18.31   	 21.61   	 381.48		
-42.42   	 -9.77   	 23.13   	 447.61		
-46.69   	 -9.46   	 24.92   	 518.82		
-49.13   	-13.12   	 27.00   	 590.03		
-48.52   	-15.56   	 29.36   	 645.98		
-45.17   	-15.56   	 31.94   	 707.02		
-41.50   	-13.43   	 34.77   	 752.79		
-39.37   	-11.60   	 37.78   	 803.66		
-39.67   	-10.99   	 41.00   	 844.35		
-41.20   	-11.60   	 44.37   	 890.13		
-42.11   	-12.51   	 47.93   	 920.65		
-40.89   	-11.90   	 51.62   	 951.17		
-38.45   	-10.07   	 55.42   	 966.43		
-35.71   	 -7.32   	 59.29   	 966.43		
-33.26   	 -4.58   	 63.15   	 951.17		
-31.13   	 -1.83   	 66.96   	 925.73		
-29.30   	  0.00   	 70.66   	 879.96		
-27.77   	  0.92   	 74.18   	 834.18		
-27.16   	  0.31   	 77.52   	 773.14		
-27.47   	 -0.31   	 80.61   	 722.28		
-27.47   	 -0.31   	 83.50   	 661.24		
-25.63   	  1.83   	 86.14   	 620.55		
-21.36   	  5.49   	 88.63   	 569.68		
-16.17   	  9.77   	 90.91   	 534.08		
-11.90   	 12.82   	 93.04   	 493.39		
 -9.46   	 14.95   	 95.01   	 462.87		
 -8.54   	 17.09   	 96.87   	 427.26		
 -7.02   	 20.14   	 98.58   	 401.83		
 -4.58   	 24.72   	100.18   	 366.22		
 -0.61   	 29.91   	101.65   	 340.79		
  4.58   	 35.71   	103.01   	 310.27		
 10.68   	 42.11   	104.25   	 284.84		
 17.09   	 48.52   	105.39   	 259.41		
 23.19   	 55.24   	106.43   	 244.15		
 28.38   	 61.34   	107.41   	 228.89		
 32.96   	 67.44   	108.32   	 223.80		
 38.76   	 73.85   	109.22   	 213.63		
 47.30   	 80.87   	110.07   	 223.80		
 58.59   	 89.42   	110.97   	 228.89		
 71.11   	 99.18   	111.88   	 239.06		
 84.23   	110.47   	112.84   	 254.32		
 97.05   	122.99   	113.86   	 269.58		
109.25   	136.41   	114.93   	 284.84		
121.77   	150.15   	116.07   	 305.19		
134.28   	163.57   	117.29   	 315.36		
146.79   	176.39   	118.55   	 330.62		
159.30   	188.29   	119.88   	 335.71		
171.81   	199.89   	121.22   	 345.88		
183.72   	211.49   	122.60   	 356.05		
195.01   	222.78   	124.03   	 356.05		
203.55   	232.54   	125.45   	 356.05		
209.05   	239.26   	126.88   	 361.14		
209.96   	240.78   	128.32   	 350.97		
207.21   	237.43   	129.72   	 340.79		
200.81   	229.80   	131.09   	 330.62		
190.12   	219.42   	132.41   	 315.36		
175.17   	207.52   	133.67   	 295.01		
155.03   	194.70   	134.85   	 279.75		
131.23   	179.44   	135.97   	 254.32		
105.29   	161.44   	136.99   	 228.89		
 79.35   	140.38   	137.90   	 213.63		
 54.93   	118.10   	138.76   	 193.29		
 33.26   	 96.44   	139.53   	 178.03		
 14.34   	 77.21   	140.24   	 167.85		
 -1.53   	 59.81   	140.92   	 147.51		
-15.26   	 43.33   	141.51   	 137.33		
-26.55   	 27.47   	142.05   	 127.16		
-36.93   	 12.51   	142.56   	 111.90		
-45.78   	 -0.61   	143.01   	 101.73		
-52.80   	-11.29   	143.42   	  91.56		
-57.98   	-19.53   	143.78   	  71.21		
-61.65   	-26.55   	144.07   	  61.04		
-64.09   	-33.26   	144.31   	  45.78		
-65.61   	-39.37   	144.50   	  30.52		
-66.22   	-43.33   	144.62   	  15.26		
-65.61   	-44.25   	144.68   	 -10.17		
-64.70   	-41.50   	144.64   	 -30.52		
-63.48   	-36.93   	144.52   	 -55.95		
-62.87   	-32.65   	144.29   	 -86.47		
-62.87   	-31.13   	143.95   	-122.07		
-63.48   	-32.96   	143.46   	-152.59		
-64.39   	-37.84   	142.85   	-188.20		
-65.92   	-44.86   	142.10   	-228.89		
-67.14   	-51.88   	141.18   	-259.41		
-66.53   	-56.46   	140.14   	-289.93		
-64.39   	-57.37   	138.98   	-320.45		
-61.95   	-54.93   	137.70   	-340.79		
-60.12   	-51.27   	136.34   	-356.05		
-59.81   	-48.22   	134.91   	-366.22		
-60.73   	-46.39   	133.45   	-376.40		
-61.95   	-44.25   	131.94   	-391.66		
-63.17   	-36.32   	130.38   	-417.09		
-63.17   	-14.95   	128.71   	-457.78		
-59.20   	 25.63   	126.88   	-513.73		
-43.95   	 84.23   	124.82   	-579.86		
 -7.93   	144.96   	122.50   	-661.24		
 58.59   	179.44   	119.86   	-742.62		
157.17   	156.86   	116.89   	-824.00		
