  I     	  II     	  LV     	  LV'		
-66.53   	104.68   	 70.21   	 707.02		
-64.70   	109.25   	 73.04   	 686.67		
-61.65   	111.69   	 75.79   	 656.15		
-58.29   	113.53   	 78.41   	 630.72		
-55.54   	115.36   	 80.94   	 600.20		
-54.63   	116.27   	 83.34   	 574.77		
-55.54   	115.66   	 85.64   	 549.34		
-57.07   	112.61   	 87.83   	 528.99		
-57.98   	109.56   	 89.95   	 503.56		
-57.68   	108.95   	 91.96   	 483.21		
-56.76   	110.78   	 93.90   	 467.95		
-56.15   	114.14   	 95.77   	 447.61		
-56.46   	117.19   	 97.56   	 427.26		
-57.68   	119.02   	 99.27   	 412.00		
-58.90   	121.15   	100.92   	 396.74		
-58.90   	124.82   	102.50   	 381.48		
-57.98   	129.09   	104.03   	 366.22		
-56.76   	133.36   	105.49   	 345.88		
-57.07   	136.11   	106.88   	 340.79		
-58.59   	138.24   	108.24   	 320.45		
-61.04   	141.60   	109.52   	 315.36		
-63.17   	148.01   	110.78   	 300.10		
-63.78   	156.56   	111.98   	 289.93		
-62.87   	166.93   	113.14   	 279.75		
-61.65   	177.61   	114.26   	 259.41		
-60.12   	188.60   	115.30   	 249.24		
-58.29   	199.89   	116.30   	 228.89		
-55.24   	211.18   	117.21   	 203.46		
-50.35   	222.47   	118.03   	 188.20		
-43.64   	233.46   	118.78   	 157.68		
-35.40   	243.23   	119.41   	 132.25		
-26.25   	250.85   	119.94   	 106.82		
-17.40   	255.74   	120.37   	  86.47		
 -8.54   	256.96   	120.71   	  66.12		
  0.00   	253.60   	120.98   	  50.86		
  8.54   	245.06   	121.18   	  40.69		
 16.48   	232.85   	121.34   	  40.69		
 22.89   	218.81   	121.51   	  40.69		
 26.86   	205.99   	121.67   	  50.86		
 27.47   	195.62   	121.87   	  61.04		
 25.33   	187.38   	122.12   	  71.21		
 21.36   	179.75   	122.40   	  81.38		
 17.40   	171.20   	122.73   	  81.38		
 13.73   	162.05   	123.05   	  86.47		
 10.99   	152.89   	123.40   	  71.21		
  8.54   	142.82   	123.68   	  55.95		
  6.10   	132.45   	123.91   	  30.52		
  3.97   	121.15   	124.03(S)	   0.00		
  2.44   	110.17   	124.03   	 -40.69		
  2.14   	101.01   	123.87   	 -91.56		
  2.75   	 93.99   	123.50   	-142.42		
  3.66   	 89.72   	122.93   	-203.46		
  3.97   	 86.67   	122.12   	-269.58		
  3.66   	 84.84   	121.04   	-330.62		
  3.05   	 83.01   	119.71   	-391.66		
  1.83   	 81.18   	118.15   	-447.61		
  0.31   	 78.43   	116.36   	-518.82		
 -0.92   	 74.77   	114.28   	-574.77		
 -1.22   	 71.41   	111.98   	-635.81		
 -0.61   	 68.66   	109.44   	-701.93		
  0.31   	 66.53   	106.63   	-762.97		
  1.22   	 65.00   	103.58   	-824.00		
  0.61   	 62.56   	100.28   	-874.87		
 -0.92   	 59.51   	 96.78   	-925.73		
 -3.05   	 56.46   	 93.08   	-966.43		
 -4.88   	 54.93   	 89.22   	-1002.03		
 -5.49   	 55.85   	 85.21   	-1017.29		
 -5.49   	 58.90   	 81.14   	-1037.64		
 -5.19   	 61.95   	 76.99   	-1042.72		
 -5.49   	 63.78   	 72.82   	-1032.55		
 -6.71   	 64.09   	 68.69   	-1027.46		
 -8.24   	 63.17   	 64.58   	-1007.12		
 -9.46   	 62.56   	 60.55   	-981.68		
 -8.85   	 62.87   	 56.62   	-956.25		
 -7.32   	 64.09   	 52.80   	-915.56		
 -4.88   	 65.61   	 49.14   	-874.87		
 -2.75   	 66.83   	 45.64   	-834.18		
 -1.83   	 67.75   	 42.30   	-788.40		
 -1.83   	 68.05   	 39.15   	-737.54		
 -3.05   	 67.75   	 36.20   	-686.67		
 -3.97   	 67.14   	 33.45   	-640.89		
 -4.58   	 66.22   	 30.88   	-584.94		
 -4.88   	 66.53   	 28.55   	-534.08		
 -5.19   	 69.89   	 26.41   	-478.13		
 -6.10   	 76.60   	 24.50   	-427.26		
 -8.54   	 85.45   	 22.79   	-376.40		
-11.29   	 93.69   	 21.28   	-325.53		
-14.04   	100.10   	 19.98   	-279.75		
-16.17   	104.06   	 18.86   	-233.98		
-16.78   	106.51   	 17.92   	-198.37		
-16.17   	108.64   	 17.13   	-162.77		
-14.95   	110.17   	 16.48   	-137.33		
-13.43   	109.25   	 15.93   	-111.90		
-12.21   	106.20   	 15.48   	-101.73		
-11.60   	101.93   	 15.08   	 -86.47		
-11.60   	 98.57   	 14.73   	 -76.30		
-11.90   	 98.27   	 14.43   	 -76.30		
-12.21   	100.71   	 14.12   	 -71.21		
-12.82   	104.37   	 13.84   	 -66.12		
-12.51   	106.81   	 13.57   	 -55.95		
-11.90   	106.81   	 13.35   	 -50.86		
-11.29   	104.37   	 13.14   	 -40.69		
-10.68   	101.01   	 12.98   	 -25.43		
-11.29   	 97.05   	 12.88   	 -10.17		
-12.51   	 93.38   	 12.84(D)	   0.00		
-14.04   	 89.11   	 12.84   	  10.17		
-15.56   	 84.84   	 12.88   	  25.43		
-17.70   	 81.48   	 12.98   	  35.61		
-21.67   	 80.87   	 13.12   	  40.69		
-28.69   	 83.92   	 13.29   	  45.78		
-37.23   	 91.86   	 13.47   	  55.95		
-42.42   	105.59   	 13.69   	  50.86		
-35.40   	127.56   	 13.90   	  50.86		
 -8.54   	161.44   	 14.10   	  50.86		
 43.64   	210.27   	 14.30   	  40.69		
122.38   	277.10   	 14.47   	  35.61		
228.58   	366.52   	 14.61   	  30.52		
362.24   	476.99   	 14.73   	  20.35		
520.32   	589.90   	 14.81   	  15.26		
686.34   	661.62   	 14.87   	  10.17		
815.43   	630.49   	 14.91   	   5.09		
846.56(R)	459.90   	 14.93(E)	  10.17		
738.22   	178.22   	 14.97   	  10.17		
503.23   	-115.97   	 15.02   	  25.43		
216.37   	-303.65   	 15.12   	  30.52		
-23.80   	-316.16   	 15.24   	  45.78		
-157.78   	-183.11   	 15.42   	  61.04		
-198.97   	-10.99   	 15.67   	  71.21		
-207.21   	 92.16   	 15.95   	  81.38		
-233.76   	 80.87   	 16.28   	  91.56		
-284.42   	-14.04   	 16.64   	  96.64		
-327.15   	-119.32   	 17.03   	  96.64		
-327.45   	-170.29   	 17.42   	 101.73		
-278.32   	-146.79   	 17.82   	 101.73		
-201.72   	-71.41   	 18.23   	 101.73		
-128.48   	 14.04   	 18.64   	 106.82		
-78.13   	 75.38   	 19.06   	 116.99		
-53.10   	 99.79   	 19.53   	 137.33		
-45.47   	 97.35   	 20.08   	 162.77		
-43.95   	 87.59   	 20.73   	 198.37		
-42.42   	 83.92   	 21.53   	 233.98		
-39.06   	 88.50   	 22.46   	 279.75		
-36.01   	 95.83   	 23.58   	 335.71		
-33.87   	100.40   	 24.92   	 381.48		
-32.35   	101.01   	 26.45   	 442.52		
-30.52   	100.10   	 28.22   	 488.30		
-28.69   	 99.49   	 30.17   	 534.08		
-27.47   	 99.79   	 32.31   	 579.86		
-27.16   	 99.79   	 34.63   	 620.55		
-26.86   	 98.27   	 37.11   	 656.15		
-25.94   	 94.60   	 39.74   	 686.67		
-24.72   	 89.72   	 42.48   	 717.19		
-23.80   	 84.53   	 45.35   	 747.71		
-23.80   	 80.26   	 48.34   	 773.14		
-25.33   	 77.82   	 51.43   	 798.57		
-26.55   	 77.21   	 54.63   	 824.00		
-27.16   	 78.43   	 57.92   	 839.26		
-26.55   	 80.87   	 61.28   	 854.52		
-25.02   	 83.92   	 64.70   	 864.70		
-23.80   	 86.98   	 68.16   	 864.70		
-23.19   	 89.72   	 71.62   	 854.52		
-23.50   	 92.47   	 75.04   	 844.35		
-23.80   	 95.52   	 78.41   	 824.00		
-23.50   	 98.27   	 81.71   	 803.66		
-23.19   	101.01   	 84.92   	 773.14		
-23.19   	103.15   	 88.02   	 747.71		
-23.80   	104.37   	 91.01   	 717.19		
-25.33   	104.37   	 93.88   	 676.50		
-26.55   	103.45   	 96.58   	 645.98		
-27.16   	103.15   	 99.17   	 605.29		
-27.16   	104.37   	101.59   	 569.68		
-27.47   	108.64   	103.87   	 534.08		
-29.30   	115.97   	106.00   	 493.39		
-33.26   	124.82   	107.98   	 452.69		
-38.76   	133.97   	109.79   	 422.18		
-43.95   	143.13   	111.47   	 381.48		
-47.00   	152.28   	113.00   	 350.97		
-47.91   	161.44   	114.40   	 320.45		
-47.00   	169.68   	115.69   	 289.93		
-46.08   	175.48   	116.85   	 259.41		
-45.78   	178.22   	117.88   	 233.98		
-47.30   	178.22   	118.82   	 203.46		
-49.74   	177.31   	119.63   	 178.03		
-52.19   	178.83   	120.35   	 157.68		
-53.71   	184.63   	120.98   	 127.16		
-54.02   	195.01   	121.48   	 111.90		
-52.49   	207.82   	121.93   	  86.47		
-49.13   	219.73   	122.28   	  66.12		
-43.64   	227.66   	122.54   	  50.86		
-36.01   	231.63   	122.75   	  35.61		
-26.86   	232.24   	122.89   	  25.43		
-16.17   	230.10   	122.99   	  15.26		
 -5.49   	226.14   	123.05   	  15.26		
  4.58   	219.42   	123.11   	  15.26		
 12.82   	210.57   	123.17   	  20.35		
 18.62   	200.20   	123.25   	  25.43		
 21.97   	189.21   	123.36   	  35.61		
 24.11   	177.61   	123.50   	  35.61		
 25.02   	164.79   	123.64   	  45.78		
 25.02   	150.15   	123.82   	  50.86		
 23.50   	134.28   	124.03   	  55.95		
 19.84   	118.41   	124.25   	  66.12		
 14.65   	104.06   	124.52   	  71.21		
  9.46   	 91.86   	124.80   	  81.38		
  4.88   	 81.18   	125.13   	  81.38		
  1.22   	 71.41   	125.45   	  81.38		
 -2.14   	 62.56   	125.78   	  66.12		
 -5.49   	 54.93   	126.04   	  40.69		
 -8.85   	 49.13   	126.20   	  15.26		
-11.29   	 45.47   	126.27(S)	 -30.52		
-12.51   	 42.11   	126.14   	 -86.47		
-13.43   	 37.54   	125.80   	-142.42		
-14.95   	 31.43   	125.23   	-203.46		
-17.09   	 25.02   	124.41   	-274.67		
-19.84   	 20.45   	123.32   	-345.88		
-21.67   	 19.53   	121.93   	-412.00		
-22.89   	 21.36   	120.28   	-488.30		
-23.80   	 24.72   	118.33   	-559.51		
-24.41   	 27.47   	116.09   	-630.72		
-25.94   	 29.91   	113.57   	-701.93		
-27.16   	 32.04   	110.76   	-757.88		
-26.86   	 33.57   	107.73   	-818.92		
-25.33   	 33.87   	104.46   	-869.78		
-22.28   	 31.74   	100.98   	-915.56		
-19.84   	 27.16   	 97.31   	-946.08		
-18.62   	 20.45   	 93.53   	-966.43		
-18.92   	 13.43   	 89.66   	-981.68		
-19.23   	  7.32   	 85.74   	-981.68		
-19.53   	  3.05   	 81.81   	-971.51		
-19.53   	  0.61   	 77.92   	-956.25		
-20.45   	 -0.31   	 74.10   	-925.73		
-21.67   	  0.61   	 70.40   	-890.13		
-22.58   	  3.36   	 66.84   	-854.52		
-21.67   	  7.32   	 63.42   	-813.83		
-19.23   	 11.90   	 60.16   	-768.05		
-16.48   	 15.87   	 57.09   	-737.54		
-14.65   	 18.01   	 54.14   	-701.93		
-14.65   	 18.31   	 51.33   	-671.41		
-15.87   	 17.40   	 48.65   	-645.98		
-17.40   	 16.78   	 46.06   	-625.63		
-17.70   	 18.01   	 43.56   	-605.29		
-17.09   	 21.06   	 41.14   	-579.86		
-16.48   	 25.63   	 38.82   	-564.60		
-16.48   	 29.60   	 36.56   	-549.34		
-17.40   	 32.04   	 34.36   	-523.90		
-18.92   	 32.04   	 32.27   	-503.56		
-20.75   	 30.82   	 30.25   	-478.13		
-22.28   	 29.91   	 28.34   	-452.69		
-23.50   	 29.91   	 26.53   	-422.18		
-24.72   	 30.21   	 24.84   	-386.57		
-25.63   	 29.30   	 23.30   	-345.88		
-26.55   	 25.94   	 21.91   	-315.36		
-27.77   	 21.36   	 20.65   	-269.58		
-28.99   	 18.01   	 19.57   	-239.06		
-29.60   	 18.31   	 18.62   	-203.46		
-30.52   	 22.58   	 17.80   	-172.94		
-31.13   	 30.21   	 17.11   	-147.51		
-31.43   	 38.45   	 16.52   	-122.07		
-30.82   	 45.17   	 16.03   	-106.82		
-28.69   	 49.13   	 15.61   	 -96.64		
-25.94   	 48.52   	 15.22   	 -76.30		
-23.19   	 43.64   	 14.91   	 -66.12		
-22.28   	 36.01   	 14.65   	 -61.04		
-22.58   	 28.08   	 14.40   	 -50.86		
-23.50   	 22.58   	 14.20   	 -40.69		
-24.11   	 20.14   	 14.04   	 -35.61		
-24.41   	 20.45   	 13.90   	 -30.52		
-24.11   	 22.28   	 13.77   	 -20.35		
-24.11   	 25.33   	 13.69   	 -10.17		
-25.02   	 29.91   	 13.65(D)	   0.00		
-26.86   	 35.10   	 13.65   	   5.09		
-29.60   	 38.76   	 13.67   	  15.26		
-31.74   	 37.54   	 13.73   	  20.35		
-32.96   	 30.52   	 13.81   	  30.52		
-32.96   	 20.45   	 13.94   	  35.61		
-33.87   	 13.43   	 14.08   	  40.69		
-37.84   	 16.17   	 14.24   	  45.78		
-43.33   	 32.04   	 14.43   	  45.78		
-46.08   	 60.12   	 14.61   	  50.86		
-36.93   	 97.05   	 14.81   	  50.86		
 -8.24   	139.77   	 15.02   	  50.86		
 45.47   	188.60   	 15.22   	  45.78		
123.90   	248.72   	 15.40   	  45.78		
226.75   	330.81   	 15.58   	  40.69		
353.70   	438.84   	 15.75   	  40.69		
504.15   	556.95   	 15.91   	  35.61		
663.76   	637.21   	 16.05   	  30.52		
791.32   	611.88   	 16.17   	  30.52		
826.11(R)	437.62   	 16.30(E)	  25.43		
725.40   	144.65   	 16.40   	  25.43		
498.66   	-163.57   	 16.50   	  20.35		
215.76   	-360.41   	 16.58   	  20.35		
-27.77   	-374.45   	 16.66   	  20.35		
-171.81   	-238.65   	 16.74   	  15.26		
-224.61   	-65.61   	 16.81   	  15.26		
-242.00   	 32.96   	 16.87   	  15.26		
-272.22   	 12.51   	 16.93   	  15.26		
-322.57   	-91.86   	 16.99   	  15.26		
-364.99   	-205.38   	 17.05   	  15.26		
-367.43   	-263.67   	 17.11   	  15.26		
-321.04   	-247.80   	 17.17   	  30.52		
-244.45   	-179.44   	 17.29   	  40.69		
-166.02   	-97.96   	 17.46   	  66.12		
-105.90   	-34.79   	 17.72   	  91.56		
-69.89   	 -3.36   	 18.09   	 127.16		
-53.10   	  2.14   	 18.60   	 178.03		
-47.00   	 -2.44   	 19.31   	 223.80		
-43.33   	 -4.58   	 20.20   	 284.84		
-39.67   	 -0.61   	 21.34   	 345.88		
-36.32   	  6.10   	 22.73   	 412.00		
-35.40   	 10.68   	 24.37   	 473.04		
-36.62   	 11.29   	 26.27   	 534.08		
-38.76   	  8.85   	 28.40   	 584.94		
-40.89   	  6.10   	 30.74   	 640.89		
-42.42   	  4.58   	 33.31   	 681.58		
-43.64   	  5.49   	 36.03   	 722.28		
-44.86   	  8.24   	 38.92   	 752.79		
-46.08   	 11.60   	 41.93   	 783.31		
-48.22   	 13.12   	 45.07   	 803.66		
-51.57   	 11.90   	 48.28   	 829.09		
-54.93   	  8.54   	 51.60   	 839.26		
-57.07   	  6.71   	 54.95   	 854.52		
-57.37   	  9.16   	 58.37   	 869.78		
-56.76   	 18.01   	 61.85   	 869.78		
-56.15   	 31.43   	 65.33   	 869.78		
-56.46   	 44.25   	 68.81   	 864.70		
-56.46   	 52.19   	 72.27   	 849.44		
-55.54   	 54.32   	 75.67   	 839.26		
-54.32   	 51.57   	 79.02   	 808.75		
-54.32   	 47.61   	 82.26   	 783.31		
-57.07   	 45.78   	 85.39   	 747.71		
-61.95   	 47.91   	 88.38   	 701.93		
-65.92   	 54.63   	 91.19   	 666.32		
-66.83   	 65.31   	 93.86   	 615.46		
-64.39   	 76.90   	 96.32   	 574.77		
-61.34   	 85.45   	 98.62   	 528.99		
-60.73   	 88.20   	100.73   	 488.30		
-64.39   	 84.84   	102.69   	 442.52		
-70.80   	 78.43   	104.46   	 412.00		
-77.51   	 73.85   	106.10   	 371.31		
-82.70   	 73.55   	107.59   	 345.88		
-84.84   	 75.68   	108.97   	 320.45		
-84.23   	 75.68   	110.25   	 300.10		
-82.09   	 71.11   	111.45   	 279.75		
-79.65   	 62.87   	112.57   	 269.58		
-78.43   	 57.07   	113.65   	 259.41		
-78.74   	 60.12   	114.69   	 254.32		
-79.65   	 71.72   	115.71   	 239.06		
-79.65   	 87.59   	116.66   	 239.06		
-79.04   	101.62   	117.62   	 228.89		
-77.51   	110.47   	118.53   	 213.63		
-76.29   	115.66   	119.39   	 203.46		
-75.07   	119.32   	120.20   	 188.20		
-72.33   	123.60   	120.96   	 172.94		
-66.22   	128.17   	121.65   	 147.51		
-56.76   	132.14   	122.24   	 137.33		
-45.17   	136.11   	122.79   	 111.90		
-33.26   	140.38   	123.23   	 101.73		
-23.19   	144.65   	123.64   	  81.38		
-14.95   	146.48   	123.97   	  71.21		
 -7.93   	141.91   	124.25   	  61.04		
 -1.83   	129.70   	124.50   	  50.86		
  3.36   	112.30   	124.70   	  45.78		
  6.41   	 93.69   	124.88   	  40.69		
  7.63   	 78.74   	125.05   	  40.69		
  7.32   	 68.97   	125.21   	  30.52		
  6.41   	 61.65   	125.33   	  35.61		
  6.41   	 52.49   	125.47   	  25.43		
  7.02   	 39.06   	125.57   	  25.43		
  7.32   	 22.58   	125.68   	  20.35		
  6.10   	  6.71   	125.76   	   5.09		
  2.44   	 -2.44   	125.78(S)	  -5.09		
 -3.05   	 -1.22   	125.76   	 -20.35		
 -8.54   	  8.24   	125.68   	 -45.78		
-13.12   	 18.92   	125.49   	 -66.12		
-16.17   	 23.50   	125.23   	-101.73		
-18.31   	 16.78   	124.82   	-132.25		
-20.14   	  0.61   	124.29   	-172.94		
-22.28   	-17.70   	123.60   	-218.72		
-23.19   	-28.38   	122.73   	-274.67		
-21.97   	-27.77   	121.63   	-325.53		
-18.92   	-20.45   	120.33   	-391.66		
-14.95   	-16.48   	118.76   	-457.78		
-12.82   	-22.58   	116.93   	-534.08		
-13.43   	-35.40   	114.79   	-610.37		
-16.78   	-44.25   	112.35   	-686.67		
-20.45   	-40.59   	109.60   	-768.05		
-21.97   	-27.77   	106.53   	-839.26		
-21.67   	-18.31   	103.17   	-905.39		
-20.75   	-23.19   	 99.55   	-966.43		
-20.75   	-40.28   	 95.69   	-1012.20		
-21.97   	-57.37   	 91.64   	-1047.81		
-23.19   	-62.56   	 87.45   	-1068.15		
-23.50   	-54.02   	 83.17   	-1083.41		
-22.58   	-39.67   	 78.84   	-1078.33		
-21.67   	-30.82   	 74.53   	-1073.24		
-21.36   	-30.52   	 70.23   	-1052.90		
-21.36   	-36.32   	 66.02   	-1027.46		
-21.97   	-41.50   	 61.91   	-1002.03		
-22.28   	-42.42   	 57.90   	-966.43		
-22.28   	-39.37   	 54.04   	-925.73		
-23.80   	-36.32   	 50.34   	-890.13		
-26.86   	-36.62   	 46.77   	-844.35		
-30.21   	-39.06   	 43.40   	-808.75		
-32.35   	-40.59   	 40.16   	-757.88		
-31.43   	-37.23   	 37.13   	-722.28		
-28.38   	-28.38   	 34.24   	-671.41		
-24.72   	-17.70   	 31.56   	-635.81		
-23.50   	-10.99   	 29.01   	-595.11		
-24.72   	-11.90   	 26.63   	-559.51		
-26.86   	-20.14   	 24.39   	-523.90		
-28.08   	-31.43   	 22.30   	-493.39		
-27.47   	-39.06   	 20.33   	-462.87		
-25.94   	-37.23   	 18.47   	-427.26		
-24.41   	-25.33   	 16.76   	-391.66		
-23.50   	 -8.54   	 15.20   	-361.14		
-23.50   	  4.58   	 13.75   	-320.45		
-24.72   	  8.54   	 12.47   	-279.75		
-26.25   	  5.19   	 11.35   	-249.24		
-28.08   	  0.92   	 10.36   	-208.54		
-29.60   	  0.92   	  9.52   	-172.94		
-30.82   	  6.71   	  8.83   	-137.33		
-32.35   	 15.87   	  8.28   	-111.90		
-34.18   	 23.50   	  7.83   	 -81.38		
-35.40   	 24.72   	  7.51   	 -55.95		
-36.01   	 17.09   	  7.28   	 -40.69		
-36.01   	  3.66   	  7.12   	 -15.26		
-36.62   	 -9.16   	  7.06   	  -5.09		
-37.84   	-15.56   	  7.04   	   5.09		
-38.45   	-15.26   	  7.06   	  20.35		
-36.93   	-13.12   	  7.14   	  30.52		
-33.57   	-14.34   	  7.26   	  40.69		
-30.82   	-16.78   	  7.43   	  45.78		
-30.82   	-14.95   	  7.61   	  45.78		
-32.96   	 -7.02   	  7.79   	  50.86		
-36.01   	 -0.31   	  8.00   	  50.86		
-37.23   	 -3.36   	  8.20   	  50.86		
-36.32   	-18.31   	  8.40   	  40.69		
-35.10   	-34.79   	  8.57   	  35.61		
-35.10   	-40.28   	  8.71   	  25.43		
-37.23   	-30.82   	  8.81   	  15.26		
-39.67   	-15.56   	  8.87   	   5.09		
-41.20   	 -8.24   	  8.89   	  -5.09		
-40.59   	-14.95   	  8.87   	 -20.35		
-39.67   	-31.43   	  8.79   	 -35.61		
-39.37   	-47.30   	  8.65   	 -45.78		
-40.89   	-55.24   	  8.46   	 -61.04		
-43.03   	-52.80   	  8.22   	 -71.21		
-44.25   	-43.64   	  7.93   	 -86.47		
-43.64   	-35.10   	  7.59   	 -86.47		
-42.42   	-33.87   	  7.24   	 -81.38		
-41.81   	-41.50   	  6.92   	 -81.38		
-42.72   	-53.10   	  6.59   	 -61.04		
-44.86   	-61.04   	  6.35   	 -45.78		
-47.00   	-61.65   	  6.16   	 -15.26		
-47.61   	-56.15   	  6.10(D)	   5.09		
-46.39   	-50.96   	  6.12   	  35.61		
-44.56   	-50.66   	  6.27   	  66.12		
-42.42   	-52.80   	  6.53   	  86.47		
-41.50   	-53.10   	  6.88   	 106.82		
-42.42   	-48.22   	  7.30   	 116.99		
-44.56   	-38.45   	  7.77   	 127.16		
-46.39   	-28.69   	  8.28   	 127.16		
-48.22   	-22.58   	  8.79   	 127.16		
-50.05   	-20.14   	  9.30   	 116.99		
-51.88   	-19.84   	  9.77   	 106.82		
-53.41   	-18.92   	 10.19   	  91.56		
-55.54   	-17.40   	 10.56   	  81.38		
-57.68   	-17.70   	 10.89   	  61.04		
-60.12   	-21.67   	 11.13   	  50.86		
-62.87   	-29.60   	 11.33   	  35.61		
-64.09   	-36.62   	 11.48   	  25.43		
-63.17   	-38.15   	 11.58   	  10.17		
-60.42   	-32.65   	 11.62   	   5.09		
-57.37   	-23.19   	 11.64   	   0.00		
-55.85   	-16.17   	 11.64   	 -10.17		
-55.85   	-15.56   	 11.60   	  -5.09		
-56.76   	-19.84   	 11.58   	  -5.09		
-56.15   	-23.50   	 11.56   	   0.00		
-54.32   	-22.28   	 11.56   	   5.09		
-52.19   	-15.87   	 11.58   	  20.35		
-50.66   	-10.07   	 11.66   	  35.61		
-50.05   	 -9.77   	 11.80   	  45.78		
-50.05   	-16.48   	 11.98   	  61.04		
-49.13   	-26.86   	 12.23   	  71.21		
-46.69   	-34.79   	 12.51   	  71.21		
-44.25   	-36.01   	 12.80   	  71.21		
-41.81   	-31.13   	 13.08   	  61.04		
-40.89   	-24.41   	 13.33   	  55.95		
-41.20   	-20.75   	 13.55   	  35.61		
-41.81   	-22.28   	 13.69   	  15.26		
-41.50   	-27.77   	 13.75   	   0.00		
-39.98   	-33.87   	 13.75   	 -15.26		
-37.23   	-37.23   	 13.69   	 -30.52		
-35.10   	-37.84   	 13.57   	 -45.78		
-34.48   	-37.84   	 13.39   	 -50.86		
-36.32   	-39.06   	 13.18   	 -50.86		
-39.06   	-41.81   	 12.98   	 -61.04		
-42.11   	-44.25   	 12.74   	 -61.04		
-43.64   	-44.25   	 12.49   	 -61.04		
-43.64   	-40.89   	 12.25   	 -55.95		
-42.42   	-35.40   	 12.02   	 -61.04		
-41.50   	-29.91   	 11.78   	 -50.86		
-41.20   	-26.25   	 11.58   	 -50.86		
-41.20   	-24.72   	 11.37   	 -40.69		
-41.20   	-22.89   	 11.21   	 -40.69		
-39.98   	-19.23   	 11.05   	 -25.43		
-38.15   	-12.51   	 10.95   	 -20.35		
