  I     	  II     	  LVp     	  LVp'		
-26.55   	-14.95   	 71.80   	-1307.22		
-29.60   	-18.31   	 66.57   	-1236.01		
-35.40   	-23.80   	 61.63   	-1164.80		
-39.67   	-29.30   	 56.97   	-1088.50		
-39.06   	-31.74   	 52.61   	-1002.03		
-32.04   	-27.77   	 48.61   	-920.65		
-20.75   	-17.40   	 44.92   	-844.35		
-10.38   	 -6.10   	 41.55   	-778.23		
 -3.05   	 -2.14   	 38.43   	-707.02		
  0.00   	 -7.93   	 35.61   	-645.98		
 -2.75   	-19.23   	 33.02   	-595.11		
-11.29   	-27.16   	 30.64   	-534.08		
-25.02   	-25.94   	 28.50   	-493.39		
-40.28   	-17.70   	 26.53   	-442.52		
-51.27   	 -9.77   	 24.76   	-396.74		
-51.27   	 -7.93   	 23.17   	-356.05		
-40.59   	-12.82   	 21.75   	-310.27		
-25.63   	-20.45   	 20.51   	-274.67		
-15.56   	-27.16   	 19.41   	-239.06		
-15.56   	-31.43   	 18.45   	-208.54		
-23.50   	-33.57   	 17.62   	-183.11		
-34.48   	-34.79   	 16.89   	-152.59		
-42.11   	-34.48   	 16.28   	-127.16		
-42.11   	-31.74   	 15.77   	-106.82		
-36.62   	-26.86   	 15.34   	 -86.47		
-29.30   	-21.36   	 14.99   	 -71.21		
-25.02   	-16.17   	 14.71   	 -61.04		
-25.33   	-12.82   	 14.47   	 -50.86		
-28.99   	-12.51   	 14.26   	 -50.86		
-31.43   	-14.95   	 14.06   	 -40.69		
-30.82   	-19.23   	 13.90   	 -40.69		
-28.08   	-23.80   	 13.73   	 -40.69		
-25.63   	-25.63   	 13.57   	 -40.69		
-24.41   	-23.80   	 13.41   	 -35.61		
-23.80   	-19.84   	 13.27   	 -30.52		
-23.19   	-16.17   	 13.14   	 -30.52		
-22.89   	-14.95   	 13.02   	 -20.35		
-24.11   	-15.26   	 12.94   	 -15.26		
-26.25   	-15.26   	 12.88   	 -10.17		
-28.08   	-15.26   	 12.84   	  -5.09		
-28.69   	-16.78   	 12.82   	   0.00		
-28.38   	-21.36   	 12.82   	   0.00		
-27.77   	-28.38   	 12.82   	  10.17		
-27.16   	-33.57   	 12.86   	  10.17		
-28.08   	-34.18   	 12.90   	  15.26		
-30.21   	-30.52   	 12.96   	  15.26		
-32.35   	-24.72   	 13.02   	  25.43		
-30.82   	-18.31   	 13.12   	  30.52		
-25.02   	-12.82   	 13.25   	  30.52		
-17.40   	-10.68   	 13.37   	  35.61		
-14.65   	-14.04   	 13.51   	  45.78		
-19.84   	-21.97   	 13.69   	  40.69		
-29.30   	-29.30   	 13.86   	  50.86		
-35.40   	-30.82   	 14.06   	  45.78		
-31.74   	-24.72   	 14.24   	  50.86		
-21.67   	-17.09   	 14.45   	  55.95		
-13.73   	-14.04   	 14.67   	  50.86		
-12.82   	-17.40   	 14.87   	  50.86		
-17.70   	-24.11   	 15.08   	  50.86		
-23.50   	-30.52   	 15.28   	  45.78		
-27.16   	-35.10   	 15.46   	  45.78		
-27.16   	-38.45   	 15.65   	  40.69		
-23.80   	-40.59   	 15.81   	  35.61		
-20.14   	-39.37   	 15.95   	  35.61		
-17.70   	-35.71   	 16.09   	  25.43		
-18.01   	-32.04   	 16.20   	  25.43		
-22.89   	-30.82   	 16.30   	  15.26		
-29.30   	-32.65   	 16.36   	  15.26		
-32.96   	-34.79   	 16.42   	   5.09		
-31.74   	-34.48   	 16.44   	   5.09		
-27.77   	-32.65   	 16.46   	   0.00		
-23.50   	-30.82   	 16.46   	 -10.17		
-20.45   	-28.99   	 16.42   	  -5.09		
-17.40   	-25.94   	 16.40   	 -10.17		
-10.99   	-20.14   	 16.36   	 -10.17		
 -1.53   	 -9.46   	 16.32   	 -10.17		
  7.63   	  4.88   	 16.28   	 -10.17		
 12.21   	 18.92   	 16.24   	 -10.17		
  9.77   	 29.91   	 16.20   	  -5.09		
  2.44   	 34.18   	 16.17   	  -5.09		
 -3.66   	 31.74   	 16.15   	  -5.09		
 -2.75   	 26.25   	 16.13   	   0.00		
  6.41   	 23.50   	 16.13   	   5.09		
 21.36   	 27.77   	 16.15   	   5.09		
 35.10   	 39.06   	 16.17   	   0.00		
 42.11   	 53.10   	 16.17   	   5.09		
 41.20   	 62.87   	 16.20   	  -5.09		
 35.40   	 63.48   	 16.17   	  -5.09		
 28.99   	 55.85   	 16.15   	 -10.17		
 25.33   	 43.64   	 16.11   	 -10.17		
 26.86   	 30.82   	 16.07   	 -20.35		
 31.13   	 19.53   	 15.99   	 -15.26		
 33.57   	 11.29   	 15.93   	 -15.26		
 31.43   	  5.49   	 15.87   	 -10.17		
 23.50   	  2.75   	 15.83   	   5.09		
 11.60   	  2.75   	 15.85   	  15.26		
 -0.61   	  2.75   	 15.91   	  25.43		
-12.51   	 -2.44   	 16.01   	  25.43		
-22.89   	-14.34   	 16.11   	  35.61		
-30.21   	-29.30   	 16.26   	  40.69		
-32.65   	-43.33   	 16.42   	  40.69		
-31.43   	-52.19   	 16.58   	  35.61		
-30.21   	-55.24   	 16.72   	  35.61		
-32.35   	-55.54   	 16.87   	  20.35		
-37.84   	-55.24   	 16.95   	  10.17		
-42.72   	-53.71   	 16.99   	   0.00		
-42.42   	-50.96   	 16.99   	 -15.26		
-37.54   	-47.91   	 16.93   	 -15.26		
-31.43   	-47.61   	 16.87   	 -15.26		
-26.86   	-50.35   	 16.81   	 -15.26		
-23.19   	-54.63   	 16.74   	 -15.26		
-18.62   	-56.76   	 16.68   	  -5.09		
-12.82   	-55.54   	 16.66   	   5.09		
-10.68   	-52.49   	 16.68   	  20.35		
-16.17   	-50.96   	 16.76   	  30.52		
-28.69   	-52.19   	 16.89   	  45.78		
-40.89   	-53.41   	 17.07   	  45.78		
-44.86   	-52.19   	 17.25   	  50.86		
-39.37   	-47.91   	 17.46   	  55.95		
-30.21   	-42.11   	 17.68   	  55.95		
-23.19   	-36.93   	 17.90   	  50.86		
-14.65   	-29.91   	 18.11   	  55.95		
  6.71   	-16.17   	 18.33   	  50.86		
 53.41   	 10.38   	 18.54   	  50.86		
128.17   	 56.46   	 18.74   	  50.86		
226.44   	128.17   	 18.94   	  45.78		
334.47   	227.05   	 19.13   	  45.78		
433.65   	338.75   	 19.31   	  45.78		
500.49   	424.50   	 19.49   	  50.86		
510.86   	439.15(R)	 19.69(E)	  61.04		
450.13   	360.41   	 19.94   	  76.30		
326.84   	209.05   	 20.24   	  96.64		
174.87   	 42.42   	 20.63   	 111.90		
 36.62   	-79.04   	 21.08   	 147.51		
-56.76   	-128.17   	 21.67   	 188.20		
-95.83   	-119.93   	 22.42   	 254.32		
-95.21   	-86.67   	 23.44   	 335.71		
-76.90   	-54.63   	 24.78   	 427.26		
-57.98   	-33.26   	 26.49   	 518.82		
-45.17   	-21.97   	 28.57   	 605.29		
-39.67   	-18.92   	 30.99   	 701.93		
-39.06   	-23.19   	 33.79   	 798.57		
-39.98   	-32.65   	 36.99   	 900.30		
-40.59   	-43.33   	 40.59   	1012.20		
-40.59   	-50.96   	 44.64   	1113.93		
-40.89   	-54.32   	 49.09   	1200.40		
-41.20   	-54.02   	 53.90   	1256.35		
-40.59   	-50.96   	 58.92   	1276.70		
-39.37   	-45.17   	 64.03   	1266.53		
-35.71   	-37.84   	 69.09   	1225.83		
-31.74   	-32.35   	 74.00   	1154.62		
-30.52   	-30.52   	 78.62   	1037.64		
-32.65   	-32.96   	 82.77   	 890.13		
-36.32   	-36.62   	 86.33   	 732.45		
-39.06   	-37.23   	 89.26   	 615.46		
-39.37   	-34.18   	 91.72   	 559.51		
-37.23   	-28.38   	 93.96   	 539.16		
-32.96   	-22.89   	 96.11   	 528.99		
-26.86   	-20.14   	 98.23   	 503.56		
-18.31   	-19.84   	100.24   	 467.95		
 -9.16   	-19.84   	102.12   	 447.61		
 -2.75   	-17.70   	103.91   	 412.00		
 -2.44   	-14.04   	105.55   	 391.66		
 -9.16   	-10.07   	107.12   	 356.05		
-21.06   	 -6.71   	108.54   	 325.53		
-31.43   	 -2.75   	109.85   	 289.93		
-35.71   	  3.05   	111.01   	 269.58		
-31.74   	 10.07   	112.09   	 254.32		
-21.36   	 15.87   	113.10   	 244.15		
 -9.77   	 16.17   	114.08   	 228.89		
 -1.22   	 12.51   	114.99   	 213.63		
  2.75   	  9.77   	115.85   	 198.37		
  3.97   	 13.43   	116.64   	 188.20		
  5.49   	 22.89   	117.40   	 172.94		
  9.16   	 34.48   	118.09   	 152.59		
 14.65   	 43.64   	118.70   	 137.33		
 20.14   	 50.05   	119.25   	 127.16		
 25.63   	 57.07   	119.76   	 127.16		
 29.91   	 66.83   	120.26   	 132.25		
 33.26   	 77.51   	120.79   	 152.59		
 36.01   	 86.36   	121.40   	 172.94		
 38.15   	 91.86   	122.10   	 183.11		
 40.59   	 95.83   	122.83   	 188.20		
 45.17   	100.40   	123.58   	 188.20		
 54.32   	107.12   	124.33   	 172.94		
 67.75   	114.14   	125.02   	 172.94		
 81.48   	120.24   	125.72   	 157.68		
 92.16   	126.34   	126.35   	 142.42		
 94.91   	133.36   	126.92   	 122.07		
 90.33   	140.69   	127.41   	 111.90		
 83.01   	147.40   	127.85   	 111.90		
 79.04   	150.76   	128.30   	 116.99		
 81.48   	149.54   	128.77   	 127.16		
 89.11   	146.48   	129.28   	 132.25		
 97.96   	143.43   	129.81   	 132.25		
104.06   	142.52   	130.34   	 127.16		
108.03   	142.21   	130.84   	 122.07		
111.69   	140.69   	131.33   	 111.90		
112.30   	137.33   	131.78   	  96.64		
105.29   	132.45   	132.17   	  76.30		
 86.98   	126.34   	132.47   	  55.95		
 61.34   	119.32   	132.70   	  30.52		
 39.98   	111.69   	132.82   	  10.17		
 33.26   	103.45   	132.86(S)	 -15.26		
 40.89   	 94.91   	132.80   	 -30.52		
 51.27   	 84.53   	132.67   	 -35.61		
 52.19   	 69.89   	132.53   	 -55.95		
 39.37   	 50.66   	132.31   	 -66.12		
 20.14   	 30.82   	132.04   	 -86.47		
  5.19   	 15.26   	131.70   	-116.99		
  0.92   	  8.24   	131.23   	-157.68		
  5.80   	  7.02   	130.60   	-213.63		
 12.82   	  3.97   	129.75   	-274.67		
 13.73   	 -5.80   	128.65   	-320.45		
  4.88   	-21.06   	127.36   	-340.79		
-10.38   	-33.87   	126.00   	-361.14		
-25.02   	-37.23   	124.56   	-371.31		
-32.35   	-32.35   	123.07   	-386.57		
-29.60   	-26.55   	121.53   	-396.74		
-20.45   	-26.86   	119.94   	-412.00		
-12.82   	-34.18   	118.29   	-417.09		
-12.82   	-43.64   	116.62   	-447.61		
-19.84   	-50.35   	114.83   	-523.90		
-30.21   	-52.49   	112.74   	-625.63		
-37.84   	-51.27   	110.23   	-747.71		
-39.06   	-46.08   	107.24   	-864.70		
-33.87   	-36.01   	103.78   	-986.77		
-25.63   	-22.28   	 99.84   	-1088.50		
-18.92   	-11.29   	 95.48   	-1185.14		
-17.09   	-10.68   	 90.74   	-1256.35		
-19.53   	-21.67   	 85.72   	-1302.13		
-24.41   	-37.23   	 80.51   	-1297.04		
-27.47   	-47.91   	 75.32   	-1266.53		
-24.72   	-48.83   	 70.25   	-1215.66		
-18.01   	-42.42   	 65.39   	-1159.71		
-13.43   	-36.32   	 60.75   	-1093.59		
-15.87   	-35.40   	 56.38   	-1037.64		
-25.94   	-39.06   	 52.23   	-971.51		
-38.45   	-43.33   	 48.34   	-915.56		
-45.78   	-43.33   	 44.68   	-864.70		
-41.81   	-38.15   	 41.22   	-808.75		
-28.69   	-30.21   	 37.99   	-757.88		
-14.65   	-25.33   	 34.95   	-717.19		
 -7.93   	-27.47   	 32.09   	-676.50		
-11.90   	-36.32   	 29.38   	-640.89		
-23.80   	-47.00   	 26.82   	-605.29		
-36.32   	-52.49   	 24.39   	-569.68		
-42.11   	-49.74   	 22.12   	-518.82		
-37.84   	-42.42   	 20.04   	-473.04		
-27.77   	-37.23   	 18.15   	-422.18		
-20.14   	-36.93   	 16.46   	-371.31		
-20.14   	-40.28   	 14.97   	-330.62		
-27.47   	-43.03   	 13.65   	-289.93		
-35.40   	-43.33   	 12.49   	-254.32		
-40.59   	-43.64   	 11.48   	-213.63		
-41.50   	-47.00   	 10.62   	-178.03		
-40.59   	-50.66   	  9.91   	-132.25		
-39.37   	-50.05   	  9.38   	-101.73		
-37.23   	-42.72   	  8.97   	 -61.04		
-32.65   	-31.74   	  8.73   	 -40.69		
-27.16   	-24.11   	  8.57   	 -15.26		
-22.58   	-24.41   	  8.50(D)	   5.09		
-21.67   	-32.35   	  8.52   	  15.26		
-24.11   	-42.72   	  8.59   	  30.52		
-28.99   	-50.35   	  8.71   	  35.61		
-35.10   	-52.49   	  8.85   	  40.69		
-41.20   	-50.35   	  9.01   	  35.61		
-43.95   	-47.00   	  9.16   	  35.61		
-42.72   	-46.39   	  9.30   	  25.43		
-39.67   	-48.83   	  9.40   	  20.35		
-36.32   	-51.57   	  9.48   	  10.17		
-35.10   	-50.66   	  9.52   	   5.09		
-34.48   	-45.78   	  9.54   	   0.00		
-31.13   	-41.20   	  9.54   	  -5.09		
-23.19   	-42.11   	  9.52   	  -5.09		
-14.65   	-49.13   	  9.50   	 -10.17		
-13.12   	-57.98   	  9.46   	 -15.26		
-21.97   	-62.56   	  9.40   	 -15.26		
-38.45   	-59.51   	  9.34   	   0.00		
-52.80   	-49.74   	  9.34   	  10.17		
-55.54   	-37.54   	  9.38   	  30.52		
-46.08   	-27.16   	  9.50   	  40.69		
-32.35   	-23.80   	  9.66   	  40.69		
-23.19   	-31.13   	  9.83   	  45.78		
-21.06   	-47.91   	 10.01   	  40.69		
-21.97   	-66.22   	 10.17   	  35.61		
-19.84   	-76.29   	 10.32   	  35.61		
-14.04   	-71.41   	 10.46   	  35.61		
 -9.77   	-55.54   	 10.60   	  35.61		
-14.04   	-39.37   	 10.74   	  30.52		
-28.08   	-32.04   	 10.86   	  30.52		
-46.39   	-36.01   	 10.99   	  25.43		
-58.59   	-44.25   	 11.09   	  25.43		
-57.68   	-50.66   	 11.19   	  20.35		
-44.25   	-51.57   	 11.27   	  20.35		
-27.16   	-49.44   	 11.35   	  15.26		
-17.09   	-46.39   	 11.41   	  25.43		
-18.31   	-44.56   	 11.52   	  25.43		
-26.86   	-43.64   	 11.62   	  30.52		
-33.57   	-44.56   	 11.74   	  40.69		
-33.57   	-48.22   	 11.90   	  35.61		
-27.47   	-53.41   	 12.04   	  45.78		
-21.06   	-57.37   	 12.23   	  45.78		
-17.09   	-55.24   	 12.41   	  55.95		
-14.04   	-46.39   	 12.63   	  50.86		
-10.99   	-36.32   	 12.84   	  40.69		
 -6.71   	-28.99   	 13.00   	  35.61		
 -2.14   	-25.02   	 13.14   	  20.35		
  1.22   	-21.67   	 13.22   	  15.26		
  4.58   	-15.56   	 13.29   	  10.17		
  8.24   	 -6.41   	 13.33   	   5.09		
  9.16   	  1.83   	 13.35   	   5.09		
  4.88   	  5.49   	 13.37   	   0.00		
 -1.83   	  4.58   	 13.37   	   0.00		
 -5.19   	  2.75   	 13.37   	 -10.17		
  1.22   	  2.75   	 13.33   	 -15.26		
 16.78   	  7.02   	 13.27   	 -25.43		
 31.74   	 14.95   	 13.16   	 -30.52		
 36.93   	 23.19   	 13.04   	 -40.69		
 31.43   	 27.47   	 12.88   	 -45.78		
 22.89   	 25.63   	 12.70   	 -35.61		
 20.14   	 18.31   	 12.55   	 -25.43		
 25.94   	  7.63   	 12.45   	 -15.26		
 34.18   	 -3.97   	 12.39   	  -5.09		
 36.62   	-14.65   	 12.37   	 -10.17		
 30.21   	-22.28   	 12.33   	 -20.35		
 18.01   	-26.55   	 12.25   	 -35.61		
  4.88   	-27.77   	 12.11   	 -50.86		
 -6.71   	-28.99   	 11.90   	 -61.04		
-17.70   	-32.65   	 11.66   	 -55.95		
-29.91   	-39.67   	 11.43   	 -40.69		
-43.95   	-47.91   	 11.27   	 -15.26		
-57.68   	-56.15   	 11.21   	   5.09		
-64.70   	-62.87   	 11.23   	  30.52		
-61.34   	-68.36   	 11.35   	  40.69		
-48.83   	-73.24   	 11.52   	  50.86		
-33.87   	-75.68   	 11.72   	  55.95		
-24.41   	-74.16   	 11.94   	  55.95		
-25.02   	-69.27   	 12.17   	  55.95		
-31.74   	-61.04   	 12.39   	  55.95		
-37.54   	-53.10   	 12.61   	  61.04		
-36.93   	-48.83   	 12.86   	  61.04		
-30.52   	-51.27   	 13.10   	  71.21		
-24.41   	-59.51   	 13.39   	  66.12		
-24.11   	-70.50   	 13.65   	  50.86		
-30.52   	-80.57   	 13.86   	  35.61		
-39.67   	-85.45   	 14.00   	   5.09		
-46.39   	-81.79   	 14.02   	 -20.35		
-44.86   	-68.66   	 13.94   	 -45.78		
-36.93   	-49.74   	 13.75   	 -61.04		
-27.77   	-32.35   	 13.51   	 -71.21		
-21.97   	-24.72   	 13.22   	 -76.30		
-19.23   	-30.52   	 12.92   	 -86.47		
-10.99   	-45.47   	 12.57   	 -96.64		
 16.48   	-54.32   	 12.19   	 -96.64		
 73.55   	-40.28   	 11.80   	-101.73		
159.30   	  9.16   	 11.39   	 -86.47		
259.40   	 97.66   	 11.05   	 -71.21		
352.48   	213.93   	 10.76   	 -45.78		
415.95   	326.54   	 10.58   	 -10.17		
431.21   	395.81(R)	 10.54(E)	  15.26		
387.27   	393.37   	 10.60   	  50.86		
285.03   	318.30   	 10.80   	  81.38		
144.04   	198.97   	 11.13   	 122.07		
  0.31   	 77.51   	 11.62   	 167.85		
-108.03   	-16.17   	 12.29   	 218.72		
-158.69   	-75.68   	 13.16   	 264.50		
-155.03   	-105.29   	 14.22   	 325.53		
-122.38   	-109.86   	 15.52   	 391.66		
-86.06   	-92.47   	 17.09   	 478.13		
-61.34   	-61.34   	 19.00   	 564.60		
-49.13   	-32.35   	 21.26   	 661.24		
-44.86   	-22.89   	 23.91   	 742.62		
-45.17   	-37.54   	 26.88   	 813.83		
-48.52   	-64.09   	 30.13   	 890.13		
-51.88   	-83.62   	 33.69   	 956.25		
-50.96   	-85.14   	 37.52   	1027.46		
-43.64   	-69.89   	 41.63   	1098.67		
-32.96   	-49.13   	 46.02   	1154.62		
-23.50   	-35.40   	 50.64   	1195.32		
-21.67   	-32.96   	 55.42   	1210.58		
-28.99   	-38.76   	 60.26   	1195.32		
-41.81   	-46.39   	 65.05   	1149.54		
-53.41   	-50.05   	 69.64   	1098.67		
-57.37   	-48.22   	 74.04   	1032.55		
-48.52   	-44.56   	 78.17   	 951.17		
-31.13   	-42.11   	 81.97   	 839.26		
-16.17   	-41.20   	 85.33   	 686.67		
-12.82   	-41.20   	 88.08   	 523.90		
-22.58   	-42.72   	 90.17   	 391.66		
-38.76   	-45.78   	 91.74   	 310.27		
-49.13   	-50.05   	 92.98   	 284.84		
-46.39   	-53.41   	 94.12   	 289.93		
-32.65   	-50.96   	 95.28   	 310.27		
-16.48   	-40.28   	 96.52   	 325.53		
 -5.19   	-25.33   	 97.82   	 335.71		
 -1.53   	-12.51   	 99.17   	 345.88		
 -4.88   	 -8.54   	100.55   	 350.97		
-11.60   	-13.12   	101.95   	 340.79		
-16.78   	-19.23   	103.32   	 320.45		
-17.40   	-19.53   	104.60   	 310.27		
-12.51   	-12.21   	105.84   	 295.01		
 -3.36   	 -3.05   	107.02   	 279.75		
  7.02   	  1.22   	108.14   	 264.50		
 14.65   	 -0.31   	109.20   	 244.15		
 17.70   	 -1.53   	110.17   	 223.80		
 16.78   	  2.75   	111.07   	 208.54		
 14.65   	 13.12   	111.90   	 203.46		
 14.04   	 25.33   	112.72   	 193.29		
 17.40   	 33.57   	113.49   	 193.29		
 24.72   	 36.32   	114.26   	 188.20		
 33.87   	 37.54   	115.01   	 188.20		
 41.20   	 41.20   	115.77   	 183.11		
 47.91   	 48.22   	116.50   	 178.03		
 54.93   	 57.07   	117.21   	 167.85		
 62.26   	 66.83   	117.88   	 152.59		
 67.44   	 76.29   	118.49   	 137.33		
 68.05   	 84.84   	119.04   	 111.90		
 65.00   	 91.86   	119.49   	 101.73		
 63.78   	 96.13   	119.90   	  91.56		
 69.89   	 98.27   	120.26   	  81.38		
 83.31   	100.10   	120.59   	  76.30		
 96.74   	102.84   	120.89   	  66.12		
101.93   	105.59   	121.16   	  61.04		
 97.05   	106.20   	121.40   	  55.95		
 87.59   	104.68   	121.63   	  50.86		
 80.87   	103.76   	121.83   	  40.69		
 80.26   	104.98   	121.99   	  25.43		
 82.40   	108.03   	122.10   	  15.26		
 82.09   	111.39   	122.16(S)	   0.00		
 77.82   	112.30   	122.16   	  -5.09		
 72.02   	108.34   	122.14   	 -15.26		
 66.22   	 97.66   	122.07   	 -20.35		
 59.20   	 79.65   	121.99   	 -20.35		
 49.44   	 57.07   	121.91   	 -10.17		
 37.84   	 36.01   	121.87   	 -10.17		
 28.08   	 21.97   	121.83   	 -20.35		
 23.19   	 17.40   	121.75   	 -25.43		
 21.06   	 18.31   	121.65   	 -50.86		
 17.09   	 17.09   	121.44   	 -71.21		
  7.02   	  8.24   	121.16   	-101.73		
 -6.10   	 -7.63   	120.75   	-142.42		
-17.09   	-27.16   	120.18   	-188.20		
-20.75   	-43.95   	119.43   	-239.06		
-18.62   	-52.80   	118.47   	-300.10		
-14.95   	-54.02   	117.27   	-356.05		
-14.95   	-50.05   	115.85   	-406.92		
-18.01   	-46.08   	114.22   	-437.43		
-21.67   	-45.78   	112.47   	-478.13		
-23.50   	-50.35   	110.56   	-549.34		
-23.80   	-57.98   	108.36   	-666.32		
-26.25   	-65.00   	105.70   	-808.75		
-32.65   	-72.02   	102.46   	-956.25		
-40.28   	-77.51   	 98.64   	-1078.33		
-43.95   	-80.26   	 94.32   	-1190.23		
-42.42   	-79.04   	 89.56   	-1276.70		
-37.23   	-73.55   	 84.46   	-1347.91		
-33.26   	-65.92   	 79.06   	-1383.51		
-34.48   	-59.51   	 73.53   	-1373.34		
-38.76   	-56.46   	 68.04   	-1337.74		
-41.81   	-56.15   	 62.69   	-1271.61		
-39.98   	-56.46   	 57.60   	-1205.49		
-33.57   	-55.54   	 52.78   	-1134.28		
-26.25   	-54.02   	 48.24   	-1063.07		
-22.89   	-52.49   	 43.99   	-991.86		
-25.33   	-50.66   	 40.02   	-915.56		
-32.35   	-49.74   	 36.36   	-849.44		
-40.28   	-50.96   	 32.96   	-778.23		
-44.25   	-53.41   	 29.85   	-707.02		
-43.03   	-54.32   	 27.02   	-640.89		
-39.67   	-52.80   	 24.46   	-574.77		
-36.62   	-47.61   	 22.16   	-523.90		
-34.18   	-40.59   	 20.06   	-473.04		
-30.82   	-36.01   	 18.17   	-422.18		
-26.55   	-36.93   	 16.48   	-376.40		
-22.28   	-43.03   	 14.97   	-330.62		
-21.97   	-49.74   	 13.65   	-289.93		
-27.47   	-51.57   	 12.49   	-244.15		
-34.79   	-47.00   	 11.52   	-203.46		
-36.93   	-39.06   	 10.70   	-167.85		
-32.35   	-32.65   	 10.03   	-137.33		
-24.11   	-31.74   	  9.48   	-106.82		
-18.92   	-35.71   	  9.05   	 -86.47		
-20.75   	-41.81   	  8.71   	 -71.21		
-28.08   	-47.61   	  8.42   	 -55.95		
-32.96   	-52.80   	  8.20   	 -40.69		
-32.35   	-57.98   	  8.04   	 -35.61		
-29.91   	-62.26   	  7.89   	 -25.43		
-31.13   	-63.17   	  7.79   	 -15.26		
-37.84   	-58.59   	  7.73   	 -10.17		
-45.17   	-50.05   	  7.69   	  -5.09		
-46.08   	-41.50   	  7.67(D)	   5.09		
-37.84   	-38.45   	  7.69   	  10.17		
-25.94   	-42.42   	  7.73   	  15.26		
-18.92   	-52.19   	  7.79   	  15.26		
-21.97   	-62.26   	  7.85   	  15.26		
-31.74   	-68.05   	  7.91   	  20.35		
-41.20   	-68.66   	  8.00   	  20.35		
-44.25   	-66.22   	  8.08   	  20.35		
-39.37   	-62.56   	  8.16   	  25.43		
-30.21   	-61.04   	  8.26   	  20.35		
-22.58   	-61.04   	  8.34   	  20.35		
-20.45   	-61.34   	  8.42   	  15.26		
-25.02   	-59.81   	  8.48   	  15.26		
-33.26   	-56.76   	  8.55   	  15.26		
-39.37   	-53.10   	  8.61   	  10.17		
-39.37   	-49.44   	  8.65   	  10.17		
