  I     	  II     	  LV     	  LV'		
-31.43   	-100.40   	 11.92   	 183.11		
-24.72   	-98.27   	 12.66   	 356.05		
-22.89   	-100.40   	 14.08   	 254.32		
-27.77   	-106.20   	 15.10   	-147.51		
-36.32   	-111.69   	 14.51   	-503.56		
-43.33   	-112.92   	 12.49   	-630.72		
-44.56   	-108.34   	  9.97   	-457.78		
-38.15   	-98.27   	  8.14   	-147.51		
-26.25   	-86.67   	  7.55   	 137.33		
-14.65   	-80.26   	  8.10   	 356.05		
 -6.71   	-82.40   	  9.52   	 508.65		
 -4.58   	-90.94   	 11.56   	 508.65		
 -8.85   	-100.40   	 13.59   	 386.57		
-18.01   	-105.29   	 15.14   	 188.20		
-28.08   	-103.76   	 15.89   	 -20.35		
-35.40   	-98.27   	 15.81   	-193.29		
-36.32   	-93.99   	 15.04   	-295.01		
-30.52   	-92.16   	 13.86   	-325.53		
-19.53   	-92.16   	 12.55   	-269.58		
-10.07   	-94.30   	 11.48   	-157.68		
-10.38   	-97.66   	 10.84   	 -30.52		
-22.89   	-101.93   	 10.72   	  96.64		
-43.33   	-105.29   	 11.11   	 183.11		
-61.34   	-105.59   	 11.84   	 228.89		
-67.44   	-101.32   	 12.76   	 208.54		
-58.29   	-93.38   	 13.59   	 142.42		
-39.67   	-84.84   	 14.16   	  61.04		
-22.28   	-78.13   	 14.40   	 -30.52		
-12.82   	-74.77   	 14.28   	-101.73		
-11.29   	-75.68   	 13.88   	-137.33		
-12.21   	-79.35   	 13.33   	-142.42		
-11.60   	-82.40   	 12.76   	-111.90		
-10.68   	-83.92   	 12.31   	 -61.04		
-12.82   	-83.62   	 12.07   	   0.00		
-18.31   	-82.09   	 12.07   	  55.95		
-20.75   	-80.26   	 12.29   	  91.56		
-14.65   	-77.82   	 12.66   	  96.64		
 -1.53   	-74.46   	 13.04   	  91.56		
  9.16   	-70.80   	 13.41   	  61.04		
  7.93   	-69.27   	 13.65   	  15.26		
 -5.80   	-71.11   	 13.71   	 -20.35		
-23.50   	-75.38   	 13.63   	 -45.78		
-35.71   	-80.57   	 13.45   	 -66.12		
-39.06   	-83.62   	 13.18   	 -55.95		
-36.01   	-83.01   	 12.96   	 -35.61		
-32.04   	-79.96   	 12.82   	 -10.17		
-29.91   	-75.68   	 12.78   	  15.26		
-29.91   	-72.02   	 12.84   	  40.69		
-31.43   	-70.50   	 13.00   	  55.95		
-33.26   	-70.19   	 13.22   	  50.86		
-33.87   	-70.19   	 13.43   	  45.78		
-29.60   	-69.27   	 13.61   	  25.43		
-19.23   	-68.05   	 13.71   	   5.09		
 -7.32   	-67.14   	 13.73   	 -10.17		
  0.00   	-66.22   	 13.69   	 -20.35		
 -1.53   	-65.61   	 13.61   	 -30.52		
-11.60   	-65.00   	 13.49   	 -30.52		
-23.80   	-65.00   	 13.37   	 -15.26		
-31.43   	-65.61   	 13.31   	   0.00		
-30.52   	-66.22   	 13.31   	  10.17		
-23.50   	-65.61   	 13.35   	  25.43		
-14.95   	-63.78   	 13.45   	  30.52		
 -9.77   	-61.34   	 13.57   	  30.52		
 -8.85   	-59.20   	 13.69   	  30.52		
-11.90   	-56.46   	 13.81   	  15.26		
-15.56   	-53.10   	 13.88   	   5.09		
-16.48   	-49.13   	 13.90   	  -5.09		
-12.21   	-46.39   	 13.88   	 -15.26		
 -4.58   	-46.69   	 13.81   	 -15.26		
  2.44   	-50.66   	 13.75   	 -10.17		
  2.44   	-57.37   	 13.71   	  -5.09		
 -6.10   	-64.09   	 13.69   	  -5.09		
-18.92   	-68.05   	 13.67   	   0.00		
-27.77   	-67.14   	 13.67   	  10.17		
-25.02   	-61.95   	 13.71   	  15.26		
-12.21   	-56.15   	 13.77   	  15.26		
  2.14   	-52.49   	 13.84   	  10.17		
  9.16   	-52.80   	 13.88   	  10.17		
  5.80   	-54.93   	 13.92   	   0.00		
 -3.97   	-57.07   	 13.92   	  -5.09		
-13.43   	-57.37   	 13.90   	 -10.17		
-19.23   	-57.68   	 13.86   	 -10.17		
-22.58   	-59.20   	 13.81   	  -5.09		
-25.63   	-62.26   	 13.79   	  -5.09		
-26.86   	-63.78   	 13.77   	   0.00		
-22.58   	-61.04   	 13.77   	   0.00		
-11.60   	-53.41   	 13.77   	   5.09		
  2.44   	-45.17   	 13.79   	  10.17		
 10.68   	-40.59   	 13.84   	  10.17		
  7.93   	-42.72   	 13.88   	  10.17		
 -3.97   	-49.13   	 13.92   	   0.00		
-17.09   	-56.15   	 13.92   	   5.09		
-23.19   	-60.12   	 13.94   	  -5.09		
-19.23   	-59.51   	 13.92   	   0.00		
 -9.16   	-55.54   	 13.92   	   0.00		
  2.14   	-49.74   	 13.92   	  -5.09		
  9.46   	-43.64   	 13.90   	   5.09		
 11.60   	-38.45   	 13.92   	   5.09		
  9.16   	-35.10   	 13.94   	   5.09		
  2.14   	-35.10   	 13.96   	   5.09		
 -7.32   	-38.76   	 13.98   	  10.17		
-15.56   	-44.56   	 14.02   	   0.00		
-17.09   	-48.52   	 14.02   	   5.09		
 -9.77   	-48.52   	 14.04   	  -5.09		
  1.83   	-44.86   	 14.02   	  -5.09		
 10.68   	-40.89   	 14.00   	  -5.09		
 10.68   	-39.98   	 13.98   	   0.00		
  2.14   	-42.11   	 13.98   	  -5.09		
 -7.32   	-43.95   	 13.96   	   5.09		
-10.99   	-43.03   	 13.98   	   5.09		
 -9.16   	-40.28   	 14.00   	   5.09		
 -6.71   	-38.45   	 14.02   	   0.00		
 -7.32   	-38.76   	 14.02   	   5.09		
 -9.16   	-40.89   	 14.04   	   5.09		
 -7.93   	-43.03   	 14.06   	   0.00		
 -1.83   	-43.03   	 14.06   	  -5.09		
  5.49   	-40.89   	 14.04   	   0.00		
  7.32   	-38.45   	 14.04   	   5.09		
  1.53   	-37.23   	 14.06   	   5.09		
 -8.85   	-37.84   	 14.08   	   0.00		
-18.01   	-39.67   	 14.08   	   5.09		
-21.36   	-40.28   	 14.10   	  10.17		
-17.70   	-38.15   	 14.14   	   5.09		
 -7.93   	-31.43   	 14.16   	   0.00		
  4.88   	-20.45   	 14.16   	   0.00		
 18.62   	 -6.41   	 14.16   	   0.00		
 30.21   	  8.54   	 14.16   	   0.00		
 37.23   	 22.28   	 14.16   	   5.09		
 39.98   	 32.96   	 14.18   	   0.00		
 38.45   	 39.06   	 14.18   	   5.09		
 35.71   	 39.67   	 14.20   	   5.09		
 37.23   	 36.32   	 14.22   	   5.09		
 45.47   	 31.43   	 14.24   	   0.00		
 60.42   	 28.69   	 14.24   	   0.00		
 75.68   	 29.60   	 14.24   	   0.00		
 82.40   	 32.65   	 14.24   	   5.09		
 78.43   	 33.57   	 14.26   	   5.09		
 70.19   	 28.08   	 14.28   	  10.17		
 65.92   	 15.56   	 14.32   	  25.43		
 69.27   	 -0.61   	 14.43   	  30.52		
 75.68   	-13.73   	 14.55   	  25.43		
 77.21   	-19.23   	 14.65   	  20.35		
 69.58   	-17.09   	 14.73   	  25.43		
 56.15   	-11.29   	 14.83   	  25.43		
 40.59   	 -8.85   	 14.93   	  20.35		
 24.41   	-15.26   	 15.02   	  25.43		
  5.49   	-30.21   	 15.12   	  40.69		
-14.95   	-48.52   	 15.28   	  45.78		
-33.26   	-62.87   	 15.46   	  71.21		
-43.33   	-68.36   	 15.75   	  91.56		
-42.72   	-66.53   	 16.11   	 122.07		
-35.10   	-61.95   	 16.60   	 132.25		
-28.69   	-59.20   	 17.13   	 157.68		
-29.30   	-60.12   	 17.76   	 172.94		
-35.40   	-62.87   	 18.45   	 167.85		
-40.28   	-63.78   	 19.13   	 162.77		
-36.93   	-60.73   	 19.78   	 162.77		
-25.63   	-55.54   	 20.43   	 152.59		
-12.51   	-49.74   	 21.04   	 137.33		
 -3.36   	-43.33   	 21.59   	 116.99		
  1.22   	-29.91   	 22.05   	  96.64		
 10.38   	  0.61   	 22.44   	  81.38		
 32.04   	 54.93   	 22.77   	  76.30		
 66.83   	130.00   	 23.07   	  66.12		
108.64   	213.32   	 23.34   	  76.30		
157.47   	291.44   	 23.64   	  91.56		
225.52   	356.14   	 24.01   	 116.99		
332.95   	404.97   	 24.48   	 178.03		
493.47   	435.18(R)	 25.19(E)	 249.24		
680.85   	429.38   	 26.19   	 340.79		
814.51   	368.65   	 27.55   	 432.35		
801.39   	257.26   	 29.28   	 528.99		
604.25   	124.51   	 31.39   	 640.89		
279.85   	 12.82   	 33.96   	 824.00		
-36.01   	-43.64   	 37.25   	1083.41		
-210.88   	-49.13   	 41.59   	1393.69		
-212.10   	-35.40   	 47.16   	1709.05		
-115.66   	-31.43   	 54.00   	2085.44		
-32.96   	-43.64   	 62.34   	2731.42		
-25.02   	-61.65   	 73.27   	3560.52		
-73.55   	-72.33   	 87.51   	3626.64		
-119.93   	-72.02   	102.01   	2238.04		
-126.04   	-66.53   	110.97   	 412.00		
-97.96   	-62.87   	112.61   	-946.08		
-68.97   	-64.09   	108.83   	-1871.81		
-62.87   	-68.05   	101.34   	-2060.01		
-77.51   	-72.02   	 93.10   	-1363.17		
-95.21   	-73.85   	 87.65   	-213.63		
-100.71   	-72.02   	 86.80   	 930.82		
-91.25   	-66.22   	 90.52   	1749.74		
-75.68   	-59.81   	 97.52   	2070.19		
-65.92   	-55.85   	105.80   	1765.00		
-65.61   	-55.85   	112.86   	 981.68		
-68.66   	-57.07   	116.78   	  50.86		
-64.70   	-55.85   	116.99   	-757.88		
-52.80   	-51.88   	113.96   	-1113.93		
-40.89   	-47.91   	109.50   	-905.39		
-40.89   	-48.22   	105.88   	-350.97		
-54.93   	-53.71   	104.48   	 371.31		
-75.38   	-60.73   	105.96   	1113.93		
-90.03   	-64.09   	110.42   	1571.71		
-93.99   	-62.26   	116.70   	1668.36		
-89.72   	-58.59   	123.38   	1383.51		
-82.09   	-55.54   	128.91   	 722.28		
-74.77   	-54.93   	131.80   	  66.12		
-68.05   	-53.41   	132.06   	-391.66		
-62.26   	-48.52   	130.50   	-590.03		
-59.51   	-41.81   	128.14   	-462.87		
-61.04   	-36.62   	126.29   	-106.82		
-63.78   	-35.71   	125.86   	 330.62		
-63.78   	-38.45   	127.18   	 686.67		
-58.29   	-42.72   	129.93   	 798.57		
-49.74   	-45.47   	133.12   	 707.02		
-44.56   	-46.39   	135.95   	 620.55		
-44.86   	-44.56   	138.43   	 493.39		
-48.52   	-39.98   	140.41   	 259.41		
-50.96   	-35.10   	141.44   	 132.25		
-49.74   	-32.35   	141.97   	 157.68		
-47.30   	-33.26   	142.60   	 208.54		
-45.78   	-36.62   	143.44   	 193.29		
-45.17   	-37.84   	144.21   	 233.98		
-44.86   	-35.40   	145.15   	 244.15		
-43.64   	-30.52   	146.12   	 244.15		
-42.11   	-25.94   	147.10   	 371.31		
-42.42   	-23.50   	148.59   	 478.13		
-44.86   	-20.75   	150.50   	 467.95		
-47.91   	-15.26   	152.37   	 315.36		
-50.66   	 -8.54   	153.63   	 101.73		
-53.71   	 -3.36   	154.04   	   5.09		
-57.37   	 -1.83   	154.06   	  45.78		
-59.51   	 -1.22   	154.24   	  71.21		
-56.46   	  2.75   	154.53   	  35.61		
-46.69   	 12.21   	154.67   	  61.04		
-34.79   	 24.41   	154.91   	 162.77		
-28.38   	 33.26   	155.56   	 259.41		
-32.35   	 36.62   	156.60   	 244.15		
-43.64   	 36.93   	157.58   	 157.68		
-55.24   	 38.45   	158.21   	  91.56		
-59.51   	 44.56   	158.58   	  30.52		
-54.93   	 53.71   	158.70(S)	 -25.43		
-44.86   	 63.17   	158.60   	 -55.95		
-34.18   	 72.63   	158.37   	 -86.47		
-25.63   	 82.40   	158.03   	 -66.12		
-20.75   	 92.16   	157.76   	 -15.26		
-20.75   	 99.49   	157.70   	  -5.09		
-25.02   	101.32   	157.68   	 -10.17		
-28.69   	100.71   	157.64   	 -20.35		
-26.55   	101.62   	157.56   	 -40.69		
-17.09   	106.51   	157.40   	 -86.47		
 -4.27   	113.22   	157.05   	-172.94		
  1.83   	115.36   	156.36   	-254.32		
 -3.36   	108.64   	155.34   	-305.19		
-15.26   	 95.83   	154.12   	-315.36		
-21.36   	 83.31   	152.86   	-284.84		
-12.21   	 75.99   	151.72   	-254.32		
 11.29   	 74.16   	150.70   	-264.50		
 38.45   	 72.63   	149.64   	-305.19		
 56.76   	 66.83   	148.42   	-356.05		
 60.42   	 54.63   	147.00   	-412.00		
 50.66   	 36.32   	145.35   	-473.04		
 34.79   	 15.87   	143.46   	-518.82		
 21.06   	 -1.53   	141.38   	-564.60		
 16.17   	-10.07   	139.12   	-610.37		
 23.19   	 -7.32   	136.68   	-645.98		
 39.06   	  3.97   	134.10   	-681.58		
 55.85   	 14.95   	131.37   	-712.10		
 64.39   	 17.40   	128.52   	-732.45		
 60.73   	  8.54   	125.59   	-747.71		
 47.91   	 -7.02   	122.60   	-732.45		
 34.79   	-19.84   	119.67   	-701.93		
 28.38   	-23.19   	116.87   	-671.41		
 30.21   	-17.09   	114.18   	-590.03		
 36.62   	 -7.63   	111.82   	-386.57		
 42.11   	 -1.83   	110.27   	-849.44		
 43.95   	 -2.75   	106.88   	-1851.47		
 43.33   	 -7.63   	 99.47   	-2263.47		
 43.95   	-12.21   	 90.42   	-2446.58		
 46.69   	-14.65   	 80.63   	-2629.69		
 51.57   	-13.73   	 70.11   	-2497.45		
 56.76   	-11.29   	 60.12   	-2171.91		
 62.56   	 -7.93   	 51.43   	-1775.17		
 70.50   	 -3.97   	 44.33   	-1154.62		
 79.65   	 -0.31   	 39.72   	-350.97		
 85.45   	 -0.31   	 38.31   	 427.26		
 82.40   	 -6.71   	 40.02   	 935.91		
 68.97   	-17.70   	 43.76   	 874.87		
 50.35   	-28.69   	 47.26   	  96.64		
 35.10   	-34.48   	 47.65   	-1068.15		
 27.47   	-34.79   	 43.38   	-1785.34		
 25.63   	-32.35   	 36.24   	-1851.47		
 26.25   	-31.74   	 28.83   	-1637.84		
 26.25   	-34.48   	 22.28   	-1256.35		
 26.55   	-39.37   	 17.25   	-701.93		
 28.38   	-42.11   	 14.45   	-162.77		
 30.21   	-41.20   	 13.79   	 228.89		
 29.60   	-37.23   	 14.71   	 422.18		
 28.08   	-29.91   	 16.40   	 427.26		
 29.60   	-19.84   	 18.11   	 269.58		
 36.32   	-11.29   	 19.19   	  10.17		
 43.95   	 -8.24   	 19.23   	-264.50		
 46.39   	-12.82   	 18.17   	-488.30		
 40.89   	-21.97   	 16.22   	-610.37		
 31.13   	-29.30   	 13.77   	-605.29		
 24.11   	-28.99   	 11.35   	-503.56		
 22.28   	-23.50   	  9.34   	-330.62		
 21.67   	-18.31   	  8.02   	-127.16		
 17.09   	-19.53   	  7.51(D)	  61.04		
  9.77   	-25.33   	  7.75   	 208.54		
  7.93   	-29.30   	  8.59   	 269.58		
 18.01   	-27.47   	  9.66   	 264.50		
 36.01   	-22.28   	 10.72   	 188.20		
 50.66   	-19.23   	 11.48   	  71.21		
 51.57   	-21.36   	 11.76   	 -55.95		
 38.76   	-26.55   	 11.54   	-147.51		
 21.67   	-30.52   	 10.95   	-203.46		
