  I     	  II     	  PW     	  PW'		
303.65   	486.15   	  2.83   	  -5.09		
288.39   	486.15   	  2.81   	 -10.17		
292.36   	494.08   	  2.77   	  -5.09		
314.64   	501.10   	  2.75   	 -10.17		
335.39   	501.71   	  2.71   	  -5.09		
334.78   	504.76   	  2.69   	  -5.09		
311.28   	525.51   	  2.67   	  -5.09		
287.17   	572.20   	  2.64   	  -5.09		
290.22   	633.54   	  2.62   	 -10.17		
324.40   	678.41   	  2.58   	   0.00		
365.91   	681.15   	  2.58   	  -5.09		
384.83   	645.75   	  2.56   	 -10.17		
371.70   	605.47   	  2.52   	  -5.09		
345.76   	600.28   	  2.50   	  -5.09		
339.05   	644.53   	  2.48   	 -10.17		
364.07   	716.86   	  2.44   	 -10.17		
404.97   	778.20   	  2.40   	 -10.17		
435.18   	803.83   	  2.36   	 -15.26		
439.45   	796.20   	  2.30   	 -10.17		
426.33   	776.67   	  2.26   	 -10.17		
416.26   	765.99   	  2.22   	  -5.09		
423.28   	771.48   	  2.20   	  -5.09		
444.34   	790.10   	  2.18   	   0.00		
465.70   	813.90   	  2.18   	   0.00		
477.91   	834.66   	  2.18   	   5.09		
481.87   	847.78   	  2.20   	  10.17		
484.31   	852.05   	  2.24   	  10.17		
489.81   	849.30   	  2.28   	  10.17		
497.44   	845.03   	  2.32   	  15.26		
504.15   	845.03   	  2.38   	  10.17		
509.95   	851.14   	  2.42   	  15.26		
520.94   	859.99   	  2.48   	  10.17		
539.86   	864.87   	  2.52   	   5.09		
561.83   	857.24   	  2.54   	   0.00		
577.70   	834.35   	  2.54   	   0.00		
582.58   	803.83   	  2.54   	  -5.09		
580.75   	780.03   	  2.52   	  -5.09		
582.58   	772.40   	  2.50   	  -5.09		
595.09   	779.11   	  2.48   	 -10.17		
616.15   	788.57   	  2.44   	   0.00		
636.29   	788.57   	  2.44   	  -5.09		
646.36   	779.11   	  2.42   	   0.00		
644.53   	769.35   	  2.42   	   5.09		
636.29   	766.91   	  2.44   	   5.09		
629.27   	769.35   	  2.46   	   5.09		
628.97   	769.35   	  2.48   	   5.09		
636.29   	762.02   	  2.50   	   5.09		
647.28   	749.51   	  2.52   	   5.09		
657.96   	738.53   	  2.54   	   5.09		
666.81   	735.47   	  2.56   	  15.26		
672.61   	741.58   	  2.62   	  25.43		
676.88   	751.95   	  2.73   	  45.78		
680.24   	760.19   	  2.91   	  71.21		
683.29   	761.11   	  3.19   	 101.73		
685.42   	755.62   	  3.60   	 122.07		
687.87   	749.51   	  4.09   	 142.42		
691.22   	748.90   	  4.66   	 157.68		
696.41   	754.70   	  5.29   	 162.77		
703.43   	760.19   	  5.94   	 147.51		
711.36   	757.14   	  6.53   	 132.25		
718.08   	745.85   	  7.06   	 101.73		
720.83   	733.34   	  7.47   	  66.12		
718.38   	728.15   	  7.73   	  30.52		
712.28   	731.51   	  7.85   	  -5.09		
707.40   	738.53   	  7.83   	 -35.61		
707.70   	741.27   	  7.69   	 -61.04		
715.03   	737.61   	  7.45   	 -71.21		
726.01   	728.45   	  7.16   	 -76.30		
736.08   	718.38   	  6.86   	 -71.21		
740.97   	709.84   	  6.57   	 -66.12		
742.49   	704.96   	  6.31   	 -55.95		
743.71   	703.74   	  6.08   	 -35.61		
746.77   	705.57   	  5.94   	 -25.43		
752.26   	707.40   	  5.84   	 -10.17		
757.45   	705.57   	  5.80   	  -5.09		
759.89   	699.16   	  5.78   	  10.17		
760.80   	691.22   	  5.82   	  10.17		
762.63   	684.51   	  5.86   	  15.26		
767.21   	680.54   	  5.92   	  10.17		
774.54   	678.71   	  5.96   	  15.26		
782.47   	675.35   	  6.02   	   5.09		
788.27   	668.34   	  6.04   	  10.17		
791.63   	657.96   	  6.08   	   5.09		
795.29   	646.67   	  6.10   	   5.09		
801.39   	637.51   	  6.12   	  10.17		
809.94   	631.41   	  6.16   	  10.17		
820.01   	628.97   	  6.21   	  15.26		
830.99   	629.58   	  6.27   	  20.35		
841.06   	631.41   	  6.35   	  25.43		
849.30   	632.63   	  6.45   	  20.35		
855.10   	629.88   	  6.53   	  20.35		
858.76   	620.73   	  6.61   	  20.35		
861.82   	603.94   	  6.69   	  20.35		
866.39   	584.11   	  6.78   	  20.35		
872.80   	569.15   	  6.86   	  15.26		
878.91   	563.96   	  6.92   	  20.35		
881.65   	567.93   	  7.00   	  20.35		
880.13   	573.12   	  7.08   	  25.43		
876.16   	572.51   	  7.18   	  30.52		
872.80   	564.88   	  7.30   	  40.69		
872.80   	554.81   	  7.47   	  45.78		
875.55   	547.49   	  7.65   	  61.04		
878.30   	544.43   	  7.89   	  66.12		
879.21   	542.30   	  8.16   	  76.30		
879.52   	538.64   	  8.46   	  81.38		
881.96   	534.97   	  8.79   	  91.56		
887.15   	534.67   	  9.16   	  86.47		
892.33   	537.72   	  9.50   	  86.47		
892.64   	539.86   	  9.85   	  76.30		
886.54   	538.02   	 10.15   	  76.30		
876.77   	530.70   	 10.46   	  66.12		
867.92   	521.24   	 10.72   	  61.04		
863.34   	514.22   	 10.97   	  55.95		
864.26   	512.70   	 11.19   	  61.04		
867.31   	514.83   	 11.43   	  55.95		
868.53   	515.75   	 11.66   	  61.04		
863.95   	511.17   	 11.90   	  66.12		
853.27   	499.27   	 12.17   	  66.12		
839.84   	484.31   	 12.43   	  71.21		
829.16   	473.33   	 12.72   	  76.30		
827.03   	472.11   	 13.02   	  71.21		
832.52   	479.43   	 13.31   	  71.21		
839.23   	487.98   	 13.59   	  76.30		
840.45   	490.42   	 13.90   	  71.21		
833.74   	484.31   	 14.18   	  71.21		
822.75   	473.33   	 14.47   	  66.12		
813.29   	463.26   	 14.73   	  66.12		
809.02   	458.68   	 14.99   	  55.95		
808.11   	457.76   	 15.22   	  55.95		
806.58   	456.85   	 15.44   	  55.95		
802.31   	451.36   	 15.67   	  45.78		
795.90   	440.37   	 15.85   	  45.78		
788.88   	426.03   	 16.03   	  40.69		
781.86   	411.99   	 16.20   	  35.61		
775.15   	401.61   	 16.34   	  35.61		
769.65   	397.64   	 16.48   	  30.52		
765.38   	399.48   	 16.60   	  35.61		
760.19   	403.75   	 16.74   	  25.43		
752.87   	407.41   	 16.85   	  30.52		
742.49   	408.33   	 16.97   	  30.52		
732.12   	408.94   	 17.09   	  25.43		
727.84   	413.51   	 17.19   	  25.43		
735.47   	427.86   	 17.29   	  25.43		
758.06   	456.24   	 17.40   	  25.43		
796.51   	500.79   	 17.50   	  25.43		
851.14   	563.35   	 17.60   	  25.43		
924.99   	648.80   	 17.70   	  20.35		
1023.86   	760.19   	 17.78   	  20.35		
1151.43   	886.54   	 17.86   	  15.26		
1294.25   	986.94   	 17.92   	  15.26		
1409.30   	991.21   	 17.99   	  15.26		
1434.33(R)	841.67   	 18.05   	  10.17		
1327.21   	550.84   	 18.09   	  10.17		
1101.38   	213.62   	 18.13   	  10.17		
830.38   	-33.26   	 18.17   	  10.17		
610.96   	-92.77   	 18.21   	  15.26		
497.74   	 23.19   	 18.27   	  10.17		
474.55   	205.99   	 18.31   	  15.26		
478.21   	331.42   	 18.37   	  20.35		
456.24   	336.30   	 18.45   	  20.35		
401.61   	243.84   	 18.54   	  30.52		
346.68   	129.09   	 18.66   	  30.52		
327.45   	 64.09   	 18.78   	  40.69		
355.22   	 75.68   	 18.94   	  40.69		
412.60   	144.65   	 19.10   	  45.78		
473.02   	229.80   	 19.29   	  45.78		
517.88   	293.88   	 19.47   	  45.78		
542.60   	321.66   	 19.65   	  35.61		
551.15   	318.60   	 19.80   	  30.52		
551.45   	303.65   	 19.92   	  15.26		
549.93   	292.36   	 19.98   	   5.09		
549.32   	289.92   	 20.00   	 -15.26		
549.32   	293.27   	 19.94   	 -25.43		
548.40   	296.94   	 19.84   	 -50.86		
545.35   	298.77   	 19.63   	 -61.04		
540.77   	299.07   	 19.39   	 -81.38		
534.36   	299.99   	 19.06   	 -91.56		
527.04   	303.04   	 18.70   	-106.82		
519.41   	307.62   	 18.27   	-111.90		
513.92   	313.42   	 17.82   	-111.90		
512.39   	317.99   	 17.38   	-111.90		
514.83   	319.21   	 16.93   	 -91.56		
518.19   	315.86   	 16.56   	 -81.38		
519.10   	308.53   	 16.24   	 -61.04		
514.83   	300.60   	 15.99   	 -45.78		
505.98   	295.72   	 15.81   	 -30.52		
494.69   	293.88   	 15.69   	 -15.26		
484.31   	291.75   	 15.63   	  -5.09		
475.46   	286.56   	 15.61   	   0.00		
469.06   	278.02   	 15.61   	   0.00		
464.48   	269.17   	 15.61   	  -5.09		
460.51   	263.98   	 15.58   	  -5.09		
455.02   	263.37   	 15.56   	 -10.17		
446.17   	265.50   	 15.52   	 -10.17		
434.57   	267.64   	 15.48   	 -20.35		
423.28   	269.47   	 15.40   	 -15.26		
416.26   	272.83   	 15.34   	 -15.26		
413.51   	277.71   	 15.28   	 -10.17		
411.38   	281.68   	 15.24   	   0.00		
404.97   	280.76   	 15.24   	   5.09		
393.07   	274.05   	 15.26   	  20.35		
378.42   	263.37   	 15.34   	  25.43		
366.52   	254.21   	 15.44   	  40.69		
360.41   	250.85   	 15.61   	  50.86		
359.80   	253.30   	 15.81   	  50.86		
361.02   	258.18   	 16.01   	  55.95		
360.11   	262.15   	 16.24   	  55.95		
355.53   	263.98   	 16.46   	  55.95		
347.60   	263.98   	 16.68   	  50.86		
338.44   	263.37   	 16.89   	  35.61		
330.81   	260.93   	 17.03   	  35.61		
326.84   	258.18   	 17.17   	  20.35		
326.84   	257.57   	 17.25   	  10.17		
328.37   	261.23   	 17.29   	   5.09		
327.15   	269.17   	 17.31   	   0.00		
321.66   	278.32   	 17.31   	   0.00		
313.11   	285.34   	 17.31   	  -5.09		
307.01   	290.83   	 17.29   	  -5.09		
309.14   	298.77   	 17.27   	   0.00		
319.21   	312.19   	 17.27   	   5.09		
331.12   	328.98   	 17.29   	  10.17		
339.36   	343.32   	 17.33   	  15.26		
341.80   	350.65   	 17.40   	  25.43		
341.80   	350.34   	 17.50   	  25.43		
344.24   	345.15   	 17.60   	  25.43		
349.12   	337.52   	 17.70   	  35.61		
351.87   	326.23   	 17.84   	  30.52		
347.60   	309.45   	 17.97   	  25.43		
337.83   	287.78   	 18.07   	  25.43		
326.84   	263.67   	 18.17   	  20.35		
319.52   	242.00   	 18.25   	  20.35		
315.25   	224.00   	 18.33   	   5.09		
309.45   	209.66   	 18.35   	   5.09		
299.38   	196.23   	 18.37   	   0.00		
286.25   	183.11   	 18.37   	  -5.09		
274.66   	171.51   	 18.35   	 -15.26		
265.81   	162.05   	 18.29   	 -20.35		
258.18   	155.33   	 18.21   	 -30.52		
248.41   	149.84   	 18.09   	 -35.61		
236.51   	144.04   	 17.94   	 -40.69		
224.30   	136.72   	 17.78   	 -45.78		
215.76   	129.09   	 17.60   	 -50.86		
211.49   	122.38   	 17.40   	 -61.04		
209.66   	117.80   	 17.15   	 -66.12		
206.91   	114.44   	 16.89   	 -71.21		
202.03   	110.47   	 16.60   	 -81.38		
195.92   	104.68   	 16.28   	 -86.47		
190.12   	 97.35   	 15.93   	 -81.38		
185.24   	 90.33   	 15.61   	 -71.21		
181.58   	 85.14   	 15.32   	 -50.86		
177.31   	 81.18   	 15.12   	 -30.52		
172.12   	 76.90   	 14.99   	   0.00		
166.63   	 72.33   	 14.99   	  30.52		
162.05   	 68.66   	 15.12   	  71.21		
158.69   	 67.14   	 15.40   	 101.73		
156.25   	 67.75   	 15.81   	 127.16		
153.20   	 67.75   	 16.32   	 147.51		
149.54   	 65.61   	 16.91   	 157.68		
145.26   	 62.26   	 17.54   	 157.68		
140.99   	 60.73   	 18.17   	 147.51		
137.63   	 64.39   	 18.76   	 127.16		
136.11   	 74.46   	 19.27   	 106.82		
136.72   	 87.28   	 19.69   	  81.38		
138.55   	 97.96   	 20.02   	  55.95		
139.47   	101.62   	 20.24   	  30.52		
136.72   	 97.35   	 20.37   	  10.17		
129.39   	 89.11   	 20.41(A)	  -5.09		
119.32   	 81.48   	 20.39   	 -20.35		
112.00   	 79.35   	 20.31   	 -20.35		
110.47   	 83.62   	 20.22   	 -30.52		
114.14   	 90.94   	 20.10   	 -30.52		
118.10   	 97.35   	 19.98   	 -30.52		
118.10   	 99.79   	 19.86   	 -35.61		
112.00   	 97.66   	 19.72   	 -40.69		
103.15   	 92.47   	 19.55   	 -45.78		
 95.52   	 86.67   	 19.37   	 -50.86		
 90.64   	 81.48   	 19.17   	 -55.95		
 87.89   	 77.82   	 18.94   	 -55.95		
 84.53   	 74.77   	 18.72   	 -61.04		
 79.65   	 72.33   	 18.47   	 -61.04		
 74.16   	 71.11   	 18.23   	 -55.95		
 69.27   	 70.19   	 18.01   	 -50.86		
 65.92   	 69.58   	 17.80   	 -45.78		
 63.78   	 68.66   	 17.62   	 -35.61		
 61.95   	 68.05   	 17.48   	 -30.52		
 59.81   	 68.66   	 17.35   	 -25.43		
 56.76   	 71.72   	 17.25   	 -15.26		
 53.10   	 75.68   	 17.19   	  -5.09		
 48.83   	 78.43   	 17.17   	  -5.09		
 44.25   	 77.51   	 17.15   	   0.00		
 40.28   	 70.80   	 17.15   	   5.09		
 37.23   	 58.90   	 17.17   	  10.17		
 33.57   	 44.25   	 17.21   	   5.09		
 28.38   	 30.82   	 17.23   	   0.00		
 21.97   	 23.50   	 17.23   	   0.00		
 16.17   	 25.63   	 17.23   	  -5.09		
 14.04   	 36.32   	 17.21   	 -10.17		
 17.70   	 50.66   	 17.17   	 -15.26		
 26.25   	 61.04   	 17.11   	 -25.43		
 38.15   	 62.26   	 17.01   	 -30.52		
 49.74   	 55.54   	 16.89   	 -30.52		
 57.37   	 47.61   	 16.76   	 -35.61		
 57.37   	 49.13   	 16.62   	 -30.52		
 48.83   	 67.44   	 16.50   	 -35.61		
 32.96   	103.15   	 16.36   	 -25.43		
 12.82   	150.15   	 16.26   	 -25.43		
 -9.77   	199.28   	 16.15   	 -25.43		
-35.40   	247.19   	 16.05   	 -15.26		
-66.22   	296.33   	 15.99   	 -15.26		
-100.71   	343.93   	 15.93   	 -10.17		
-133.67   	373.23   	 15.89   	 -10.17		
-156.86   	351.56   	 15.85   	  -5.09		
-167.54   	249.02   	 15.83   	  -5.09		
-170.29   	 68.97   	 15.81   	   0.00		
-173.03   	-137.02   	 15.81   	   0.00		
-179.44   	-294.80   	 15.81   	   0.00		
-184.02   	-350.04   	 15.81   	  10.17		
-172.42   	-300.29   	 15.85   	  20.35		
-135.50   	-191.35   	 15.93   	  25.43		
-76.29   	-78.74   	 16.03   	  35.61		
-12.51   	 -0.61   	 16.17   	  40.69		
 34.79   	 27.16   	 16.34   	  55.95		
 55.85   	  4.88   	 16.56   	  55.95		
 60.42   	-60.73   	 16.79   	  55.95		
 66.22   	-154.42   	 17.01   	  45.78		
 85.75   	-248.11   	 17.19   	  35.61		
112.00   	-314.33   	 17.33   	  20.35		
126.65   	-339.05   	 17.42(V)	  -5.09		
115.05   	-325.01   	 17.40   	 -25.43		
 77.82   	-282.29   	 17.29   	 -55.95		
 30.21   	-223.39   	 17.07   	 -76.30		
 -7.93   	-159.30   	 16.76   	-111.90		
-27.47   	-104.06   	 16.32   	-132.25		
-32.35   	-68.36   	 15.79   	-152.59		
-33.57   	-53.10   	 15.18   	-162.77		
-41.50   	-48.22   	 14.53   	-167.85		
-58.90   	-40.28   	 13.86   	-157.68		
-82.09   	-24.72   	 13.22   	-137.33		
-104.37   	 -7.02   	 12.68   	-122.07		
-120.54   	  3.36   	 12.19   	-101.73		
-130.62   	  4.27   	 11.78   	 -76.30		
-137.02   	  0.92   	 11.48   	 -55.95		
-144.04   	  0.31   	 11.25   	 -40.69		
-152.59   	  4.58   	 11.09   	 -30.52		
-161.74   	  9.46   	 10.97   	 -20.35		
-168.46   	 10.68   	 10.89   	 -20.35		
-171.51   	  9.16   	 10.80   	 -20.35		
-170.90   	 10.07   	 10.72   	 -25.43		
-169.07   	 16.48   	 10.62   	 -30.52		
-169.68   	 25.02   	 10.50   	 -35.61		
-174.56   	 26.25   	 10.36   	 -40.69		
-182.50   	 15.26   	 10.19   	 -35.61		
-191.04   	 -2.44   	 10.05   	 -35.61		
-197.45   	-13.73   	  9.91   	 -30.52		
-200.50   	 -9.46   	  9.79   	 -20.35		
-202.03   	  6.10   	  9.70   	 -10.17		
-204.47   	 18.62   	  9.66   	   5.09		
-209.05   	 15.26   	  9.68   	  15.26		
-216.37   	 -3.36   	  9.75   	  25.43		
-225.83   	-25.33   	  9.85   	  30.52		
-235.29   	-37.84   	  9.97   	  30.52		
-242.92   	-36.93   	 10.09   	  35.61		
-248.41   	-28.99   	 10.23   	  30.52		
-251.46   	-25.02   	 10.36   	  25.43		
-253.30   	-29.60   	 10.46   	  10.17		
-254.82   	-36.62   	 10.50   	  10.17		
-256.65   	-37.23   	 10.54   	   0.00		
-259.09   	-28.38   	 10.54   	  -5.09		
-263.06   	-15.26   	 10.52   	 -10.17		
-268.25   	 -8.24   	 10.48   	 -10.17		
-273.44   	 -9.46   	 10.44   	 -10.17		
-276.49   	-10.07   	 10.40   	 -15.26		
-274.66   	  0.31   	 10.34   	 -10.17		
-269.78   	 21.06   	 10.29   	 -15.26		
-265.50   	 39.37   	 10.23   	 -15.26		
-265.20   	 43.33   	 10.17   	 -20.35		
-268.55   	 34.18   	 10.09   	 -20.35		
-271.91   	 26.55   	 10.01   	 -30.52		
-272.22   	 31.74   	  9.89   	 -35.61		
-269.78   	 47.00   	  9.75   	 -35.61		
-268.55   	 57.98   	  9.60   	 -45.78		
-270.69   	 57.37   	  9.42   	 -45.78		
-275.88   	 53.10   	  9.24   	 -45.78		
-280.15   	 59.20   	  9.05   	 -55.95		
-279.85   	 79.35   	  8.83   	 -50.86		
-275.57   	100.71   	  8.63   	 -50.86		
-270.39   	105.59   	  8.42   	 -55.95		
-267.64   	 90.03   	  8.20   	 -50.86		
-266.72   	 68.97   	  8.00   	 -50.86		
-264.89   	 59.81   	  7.79   	 -50.86		
-259.70   	 68.36   	  7.59   	 -50.86		
-250.85   	 82.09   	  7.39   	 -45.78		
-241.70   	 82.70   	  7.20   	 -40.69		
-236.51   	 62.87   	  7.04   	 -40.69		
-236.21   	 32.35   	  6.88   	 -35.61		
-238.34   	  7.32   	  6.73   	 -40.69		
-240.48   	 -3.05   	  6.57   	 -35.61		
-241.09   	 -3.97   	  6.43   	 -35.61		
-240.17   	 -7.93   	  6.29   	 -40.69		
-239.26   	-21.97   	  6.12   	 -30.52		
-238.95   	-41.50   	  6.00   	 -30.52		
-239.26   	-57.07   	  5.88   	 -20.35		
-239.26   	-64.39   	  5.80   	  -5.09		
-239.56   	-67.44   	  5.78   	  15.26		
-241.09   	-74.16   	  5.84   	  40.69		
-244.14   	-86.98   	  6.00   	  71.21		
-247.80   	-102.54   	  6.29   	 106.82		
-250.55   	-113.22   	  6.71   	 132.25		
-250.55   	-115.66   	  7.24   	 152.59		
-249.02   	-111.39   	  7.85   	 162.77		
-248.41   	-104.68   	  8.50   	 162.77		
-251.16   	-99.79   	  9.16   	 152.59		
-255.74   	-97.66   	  9.77   	 127.16		
-260.01   	-98.27   	 10.27   	  96.64		
-261.84   	-100.10   	 10.66   	  55.95		
-262.15   	-102.23   	 10.89   	  20.35		
-263.37   	-104.06   	 10.97   	 -15.26		
-266.42   	-105.59   	 10.91   	 -50.86		
-270.08   	-108.64   	 10.70   	 -76.30		
-271.61   	-115.97   	 10.40   	 -91.56		
-271.30   	-126.04   	 10.03   	 -96.64		
-270.08   	-133.97   	  9.64   	 -96.64		
-270.39   	-134.58   	  9.26   	 -91.56		
-273.44   	-126.95   	  8.89   	 -86.47		
-277.71   	-116.27   	  8.55   	 -66.12		
-282.59   	-110.47   	  8.28   	 -55.95		
-285.95   	-112.00   	  8.06   	 -45.78		
-286.56   	-116.58   	  7.87   	 -35.61		
-284.42   	-117.19   	  7.73   	 -20.35		
-281.07   	-112.30   	  7.65   	 -20.35		
-279.24   	-104.06   	  7.57   	 -15.26		
-281.37   	-97.35   	  7.51   	 -20.35		
-286.87   	-93.38   	  7.43   	 -20.35		
-291.75   	-90.03   	  7.34   	 -25.43		
-292.97   	-86.98   	  7.24   	 -25.43		
-290.53   	-87.28   	  7.14   	 -30.52		
-287.48   	-92.47   	  7.02   	 -25.43		
-286.25   	-99.49   	  6.92   	 -25.43		
-287.48   	-102.54   	  6.82   	 -20.35		
-287.78   	-97.05   	  6.73   	 -15.26		
-285.03   	-87.28   	  6.67   	 -15.26		
-278.63   	-79.96   	  6.61   	 -20.35		
-271.00   	-78.74   	  6.53   	 -20.35		
-263.06   	-80.57   	  6.45   	 -25.43		
-253.60   	-79.96   	  6.35   	 -30.52		
-239.56   	-75.68   	  6.23   	 -35.61		
-223.08   	-65.92   	  6.08   	 -35.61		
-209.05   	-44.86   	  5.94   	 -45.78		
-205.08   	 -3.05   	  5.76   	 -40.69		
-214.84   	 62.56   	  5.60   	 -40.69		
-234.99   	141.60   	  5.43   	 -40.69		
-260.01   	216.98   	  5.27   	 -40.69		
-287.48   	273.44   	  5.11   	 -35.61		
-318.91   	307.01   	  4.96   	 -35.61		
-357.67   	316.16   	  4.82   	 -35.61		
-399.78   	294.80   	  4.68   	 -30.52		
-433.65   	229.19   	  4.56   	 -30.52		
-445.25   	108.95   	  4.44   	 -30.52		
-431.21   	-57.98   	  4.31   	 -20.35		
-401.00   	-246.89   	  4.23   	 -10.17		
-369.87   	-418.70   	  4.19   	   0.00		
-346.98   	-528.87   	  4.19   	  15.26		
-326.23   	-549.62   	  4.25   	  25.43		
-291.44   	-494.08   	  4.35   	  35.61		
-231.63   	-412.60   	  4.50   	  40.69		
-151.98   	-363.16   	  4.66   	  50.86		
-74.46   	-376.89   	  4.86   	  55.95		
-25.02   	-431.52   	  5.09   	  50.86		
-19.84   	-470.58   	  5.29   	  45.78		
-57.07   	-450.74   	  5.47   	  35.61		
-119.02   	-373.23   	  5.62   	  30.52		
-183.11   	-275.27   	  5.74   	  20.35		
-233.46   	-198.97   	  5.82   	  15.26		
-264.28   	-163.27   	  5.88   	   5.09		
-281.07   	-159.00   	  5.90   	  10.17		
-292.97   	-162.66   	  5.94   	   5.09		
-306.40   	-156.56   	  5.96   	  10.17		
-321.66   	-139.16   	  6.00   	  15.26		
-335.39   	-121.46   	  6.06   	  20.35		
-344.54   	-113.22   	  6.14   	  25.43		
-348.82   	-118.10   	  6.25   	  25.43		
-350.34   	-133.36   	  6.35   	  25.43		
-351.56   	-152.89   	  6.45   	  30.52		
-352.78   	-169.98   	  6.57   	  30.52		
-354.00   	-179.44   	  6.69   	  25.43		
-354.61   	-176.09   	  6.80   	  25.43		
-355.53   	-158.69   	  6.90   	  20.35		
-357.36   	-135.19   	  6.98   	  15.26		
-359.80   	-123.90   	  7.04   	  15.26		
-363.16   	-135.80   	  7.10   	  10.17		
-366.52   	-167.54   	  7.14   	  10.17		
-369.87   	-199.89   	  7.18   	  10.17		
-372.92   	-210.27   	  7.22   	  10.17		
-375.37   	-190.12   	  7.26   	  10.17		
-376.59   	-151.67   	  7.30   	  10.17		
