  I     	  II     	  AOp     	  AOp'		
 26.86   	 81.48   	121.42   	 142.42		
 28.69   	 80.26   	121.99   	 127.16		
 25.33   	 75.38   	122.50   	 127.16		
 19.23   	 64.70   	123.01   	 116.99		
 12.21   	 49.74   	123.48   	 111.90		
  6.71   	 33.57   	123.93   	 101.73		
  3.05   	 19.53   	124.33   	  81.38		
  1.22   	  9.16   	124.66   	  66.12		
  0.61   	  0.92   	124.92(S)	  45.78		
 -1.22   	 -7.32   	125.11   	  15.26		
 -4.88   	-18.31   	125.17   	 -15.26		
 -9.77   	-31.74   	125.11   	 -40.69		
-13.43   	-44.56   	124.94   	 -76.30		
-15.26   	-53.71   	124.64   	 -96.64		
-16.17   	-58.29   	124.25   	-122.07		
-17.09   	-59.81   	123.76   	-137.33		
-18.01   	-60.73   	123.21   	-152.59		
-17.09   	-61.95   	122.60   	-157.68		
-14.04   	-64.39   	121.97   	-162.77		
-10.38   	-67.14   	121.32   	-162.77		
 -9.16   	-69.89   	120.67   	-157.68		
-12.82   	-72.63   	120.04   	-152.59		
-19.23   	-75.07   	119.43   	-147.51		
-24.72   	-77.21   	118.84   	-132.25		
-25.63   	-77.21   	118.31   	-127.16		
-21.97   	-74.77   	117.80   	-111.90		
-16.78   	-69.58   	117.35   	-106.82		
-12.82   	-62.56   	116.93   	 -91.56		
-11.60   	-57.68   	116.56   	 -76.30		
-12.21   	-57.07   	116.26   	 -71.21		
-13.73   	-61.34   	115.97   	 -55.95		
-16.17   	-67.44   	115.75   	 -50.86		
-18.62   	-71.11   	115.54   	 -35.61		
-18.62   	-68.97   	115.40   	 -35.61		
-14.65   	-61.95   	115.26   	 -25.43		
 -7.63   	-52.49   	115.16   	 -25.43		
 -1.22   	-44.56   	115.06   	 -20.35		
  0.31   	-40.59   	114.97   	 -15.26		
 -4.58   	-40.28   	114.91   	 -20.35		
-12.82   	-43.33   	114.83   	 -20.35		
-20.14   	-48.83   	114.75   	 -15.26		
-23.19   	-55.85   	114.69   	 -15.26		
-22.28   	-62.56   	114.63   	 -20.35		
-19.84   	-67.44   	114.55   	 -20.35		
-18.31   	-68.05   	114.47   	 -20.35		
-19.23   	-63.78   	114.38   	 -15.26		
-21.36   	-56.15   	114.32   	 -25.43		
-23.19   	-47.91   	114.22   	 -20.35		
-24.11   	-41.20   	114.14   	 -20.35		
-23.80   	-35.71   	114.06   	 -25.43		
-21.36   	-28.99   	113.96   	 -25.43		
-17.09   	-20.14   	113.86   	 -30.52		
-12.82   	-11.29   	113.73   	 -25.43		
-10.38   	 -6.71   	113.63   	 -30.52		
-11.60   	-10.38   	113.51   	 -25.43		
-15.56   	-21.97   	113.41   	 -25.43		
-19.23   	-37.23   	113.31   	 -30.52		
-21.36   	-50.05   	113.18   	 -25.43		
-21.97   	-57.37   	113.08   	 -25.43		
-21.97   	-59.20   	112.98   	 -25.43		
-22.89   	-58.29   	112.88   	 -25.43		
-23.80   	-57.07   	112.78   	 -25.43		
-24.72   	-54.93   	112.68   	 -25.43		
-25.63   	-50.35   	112.57   	 -25.43		
-27.16   	-43.64   	112.47   	 -20.35		
-28.99   	-36.62   	112.39   	 -25.43		
-30.21   	-33.26   	112.29   	 -20.35		
-30.21   	-35.40   	112.21   	 -25.43		
-28.99   	-41.50   	112.11   	 -25.43		
-27.77   	-47.30   	112.00   	 -20.35		
-27.47   	-50.35   	111.92   	 -25.43		
-29.30   	-50.35   	111.82   	 -25.43		
-32.35   	-50.05   	111.72   	 -30.52		
-34.79   	-50.05   	111.60   	 -25.43		
-34.48   	-49.13   	111.49   	 -30.52		
-31.74   	-43.33   	111.37   	 -30.52		
-28.08   	-32.65   	111.25   	 -30.52		
-24.72   	-19.53   	111.13   	 -35.61		
-22.58   	-10.38   	110.99   	 -30.52		
-21.36   	 -8.54   	110.86   	 -35.61		
-20.14   	-12.82   	110.72   	 -35.61		
-19.84   	-19.23   	110.58   	 -35.61		
-22.28   	-24.72   	110.44   	 -35.61		
-28.08   	-28.99   	110.29   	 -40.69		
-35.10   	-34.18   	110.13   	 -40.69		
-40.59   	-40.89   	109.97   	 -40.69		
-41.20   	-44.86   	109.81   	 -40.69		
-36.93   	-41.81   	109.64   	 -40.69		
-31.13   	-29.60   	109.48   	 -40.69		
-28.69   	-14.65   	109.32   	 -45.78		
-31.74   	 -5.80   	109.13   	 -40.69		
-37.54   	 -7.32   	108.97   	 -45.78		
-41.81   	-15.26   	108.79   	 -45.78		
-39.98   	-19.23   	108.61   	 -40.69		
-33.26   	-15.26   	108.44   	 -45.78		
-26.86   	 -7.32   	108.26   	 -45.78		
-25.02   	 -3.97   	108.08   	 -50.86		
-27.77   	-10.38   	107.87   	 -45.78		
-31.43   	-22.28   	107.69   	 -50.86		
-33.26   	-32.65   	107.49   	 -55.95		
-31.43   	-36.93   	107.26   	 -50.86		
-27.47   	-36.32   	107.06   	 -55.95		
-23.80   	-35.40   	106.84   	 -61.04		
-20.45   	-34.79   	106.59   	 -61.04		
-18.31   	-33.26   	106.35   	 -61.04		
-17.40   	-29.91   	106.10   	 -66.12		
-18.92   	-25.63   	105.84   	 -66.12		
-22.89   	-22.28   	105.57   	 -61.04		
-28.38   	-18.92   	105.33   	 -66.12		
-32.65   	-14.04   	105.07   	 -66.12		
-33.87   	 -5.80   	104.80   	 -61.04		
-31.74   	  4.58   	104.56   	 -61.04		
-28.69   	 12.82   	104.31   	 -61.04		
-29.60   	 15.87   	104.07   	 -61.04		
-37.84   	 15.26   	103.82   	 -55.95		
-50.35   	 17.70   	103.60   	 -61.04		
-57.07   	 32.96   	103.36   	 -61.04		
-46.39   	 67.14   	103.11   	 -55.95		
-10.68   	118.71   	102.89   	 -61.04		
 51.88   	181.88   	102.64   	 -55.95		
139.47   	252.08   	102.42   	 -61.04		
253.30   	332.95   	102.18   	 -61.04		
397.34   	427.86   	101.93   	 -55.95		
569.46   	525.51   	101.71   	 -61.04		
748.29   	585.33   	101.46   	 -55.95		
881.35   	545.35   	101.24   	 -55.95		
901.49(R)	365.60   	101.02   	 -55.95		
769.96   	 75.38   	100.79   	 -50.86		
507.20   	-227.97   	100.59   	 -55.95		
194.70   	-428.16   	100.37   	 -45.78		
-65.92   	-461.12   	100.18   	 -50.86		
-214.84   	-356.45   	 99.98   	 -45.78		
-265.81   	-215.76   	 99.80   	 -45.78		
-277.40   	-134.89   	 99.61   	 -45.78		
-301.51   	-148.93   	 99.43   	 -40.69		
-347.29   	-226.14   	 99.27   	 -35.61		
-385.74   	-300.90   	 99.12   	 -40.69		
-382.69   	-320.74   	 98.96   	 -35.61		
-328.98   	-273.74   	 98.82   	 -30.52		
-245.97   	-184.63   	 98.70   	 -35.61		
-166.63   	-94.30   	 98.56   	 -30.52		
-113.83   	-35.71   	 98.43   	 -25.43		
-91.25   	-18.92   	 98.33   	 -30.52		
-87.28   	-31.13   	 98.21   	 -20.35		
-87.59   	-47.00   	 98.13   	 -25.43		
-83.01   	-46.69   	 98.03   	 -20.35		
-74.46   	-28.38   	 97.94   	 -20.35		
-66.53   	 -5.19   	 97.86   	 -20.35		
-63.17   	  6.71   	 97.78   	 -20.35		
-64.09   	 -0.61   	 97.70   	 -25.43		
-66.53   	-21.06   	 97.60   	 -30.52		
-69.58   	-39.98   	 97.48   	 -30.52		
-72.33   	-43.95   	 97.35   	 -30.52		
-75.07   	-29.30   	 97.23   	 -35.61		
-76.90   	 -2.75   	 97.09   	 -30.52		
-75.68   	 25.02   	 96.97   	 -35.61		
-70.80   	 44.56   	 96.83   	 -30.52		
-64.39   	 50.66   	 96.70   	 -25.43		
-60.42   	 45.47   	 96.60   	 -20.35		
-62.26   	 35.10   	 96.52   	 -10.17		
-68.66   	 26.25   	 96.48   	  -5.09		
-74.77   	 25.33   	 96.46(D)	  10.17		
-75.38   	 31.74   	 96.50   	  25.43		
-69.89   	 38.45   	 96.60   	  40.69		
-64.39   	 38.15   	 96.76   	  61.04		
-64.09   	 28.69   	 97.01   	  81.38		
-69.58   	 17.70   	 97.33   	 101.73		
-76.90   	 14.34   	 97.74   	 122.07		
-81.18   	 21.36   	 98.23   	 147.51		
-80.87   	 32.65   	 98.82   	 162.77		
-79.35   	 41.50   	 99.47   	 183.11		
-80.57   	 45.17   	100.20   	 198.37		
-83.92   	 45.78   	101.00   	 208.54		
-86.06   	 47.00   	101.83   	 218.72		
-84.53   	 48.83   	102.71   	 223.80		
-79.65   	 49.74   	103.60   	 228.89		
-73.55   	 52.19   	104.52   	 233.98		
-69.89   	 60.12   	105.45   	 228.89		
-69.27   	 72.33   	106.37   	 233.98		
-69.89   	 81.18   	107.30   	 228.89		
-69.89   	 78.43   	108.22   	 228.89		
-67.44   	 64.39   	109.13   	 233.98		
-63.48   	 49.74   	110.07   	 239.06		
-60.73   	 47.91   	111.03   	 233.98		
-59.81   	 66.22   	111.96   	 233.98		
-60.73   	 96.44   	112.90   	 228.89		
-61.34   	121.46   	113.81   	 218.72		
-59.20   	128.17   	114.69   	 203.46		
-55.24   	115.05   	115.50   	 188.20		
-50.05   	 94.30   	116.26   	 172.94		
-43.64   	 83.92   	116.95   	 167.85		
-34.79   	 93.08   	117.62   	 157.68		
-23.19   	118.41   	118.25   	 147.51		
-10.99   	148.62   	118.84   	 142.42		
 -0.92   	173.34   	119.41   	 142.42		
  5.49   	187.68   	119.98   	 142.42		
 10.68   	191.96   	120.55   	 142.42		
 18.62   	185.24   	121.12   	 142.42		
 28.99   	167.85   	121.69   	 137.33		
 38.45   	144.96   	122.24   	 132.25		
 43.64   	128.17   	122.77   	 127.16		
 44.25   	125.12   	123.28   	 116.99		
 43.33   	129.70   	123.74   	 106.82		
 43.95   	127.56   	124.17   	  91.56		
 46.08   	108.34   	124.54   	  81.38		
 46.39   	 76.60   	124.86   	  71.21		
 42.72   	 47.91   	125.15   	  55.95		
 35.71   	 35.40   	125.37   	  45.78		
 28.38   	 36.93   	125.55   	  35.61		
 22.89   	 38.76   	125.70   	  20.35		
 19.53   	 31.43   	125.78   	   5.09		
 16.78   	 17.40   	125.80(S)	  -5.09		
 11.90   	  5.80   	125.78   	 -25.43		
  3.66   	  1.83   	125.68   	 -40.69		
 -5.19   	  4.27   	125.51   	 -61.04		
-11.29   	  9.16   	125.27   	 -81.38		
-12.82   	 13.12   	124.94   	 -96.64		
 -9.77   	 14.95   	124.56   	-122.07		
 -4.88   	 12.51   	124.07   	-142.42		
 -1.22   	  2.14   	123.50   	-162.77		
 -0.61   	-16.78   	122.85   	-178.03		
 -1.22   	-34.48   	122.14   	-183.11		
 -1.22   	-36.32   	121.40   	-193.29		
 -0.61   	-18.31   	120.63   	-183.11		
 -0.61   	  7.02   	119.90   	-172.94		
 -2.14   	 15.56   	119.21   	-157.68		
 -4.58   	 -3.97   	118.58   	-137.33		
 -6.10   	-41.50   	118.03   	-122.07		
 -5.49   	-69.89   	117.54   	-101.73		
 -3.05   	-67.44   	117.13   	 -81.38		
 -1.83   	-36.01   	116.81   	 -76.30		
 -3.05   	  0.92   	116.50   	 -61.04		
 -5.49   	 20.14   	116.26   	 -55.95		
 -5.80   	 15.87   	116.03   	 -45.78		
 -1.83   	  0.00   	115.85   	 -50.86		
  5.19   	-12.51   	115.65   	 -40.69		
 10.07   	-15.26   	115.48   	 -35.61		
  9.16   	-10.68   	115.34   	 -35.61		
  2.44   	 -2.75   	115.20   	 -30.52		
 -5.49   	  7.02   	115.08   	 -20.35		
-10.38   	 19.53   	114.99   	 -20.35		
 -9.77   	 33.26   	114.91   	 -10.17		
 -5.19   	 43.95   	114.87   	 -15.26		
  3.36   	 49.44   	114.81   	  -5.09		
 20.75   	 57.07   	114.79   	 -10.17		
 57.37   	 84.53   	114.75   	 -10.17		
123.60   	151.06   	114.71   	 -15.26		
223.39   	264.89   	114.65   	 -10.17		
352.48   	412.60   	114.61   	 -20.35		
502.32   	548.10   	114.53   	 -15.26		
664.37   	602.42   	114.47   	 -20.35		
826.72   	523.99   	114.38   	 -20.35		
965.88   	317.99   	114.30   	 -15.26		
1040.34(R)	 52.49   	114.24   	 -20.35		
1002.20   	-174.26   	114.16   	 -15.26		
828.25   	-288.09   	114.10   	 -10.17		
544.13   	-277.71   	114.06   	 -15.26		
222.47   	-186.77   	114.00   	 -10.17		
-48.52   	-76.60   	113.96   	 -15.26		
-214.23   	  4.27   	113.90   	 -10.17		
-276.79   	 26.25   	113.86   	 -15.26		
-281.37   	-19.53   	113.79   	 -20.35		
-275.88   	-116.58   	113.71   	 -20.35		
-278.93   	-222.17   	113.63   	 -20.35		
-279.54   	-283.20   	113.55   	 -30.52		
-259.70   	-266.72   	113.43   	 -25.43		
-216.67   	-182.50   	113.33   	 -30.52		
-163.88   	-77.21   	113.20   	 -30.52		
-120.24   	 -0.92   	113.08   	 -30.52		
-96.44   	 23.80   	112.96   	 -30.52		
-89.72   	  9.77   	112.84   	 -30.52		
-90.64   	-14.04   	112.72   	 -25.43		
-90.94   	-25.02   	112.61   	 -30.52		
-88.50   	-18.31   	112.49   	 -25.43		
-85.14   	 -2.44   	112.39   	 -25.43		
-84.84   	 11.29   	112.29   	 -25.43		
-87.59   	 18.01   	112.19   	 -30.52		
-89.72   	 20.14   	112.06   	 -25.43		
-88.50   	 19.84   	111.96   	 -30.52		
-85.75   	 15.26   	111.84   	 -25.43		
-86.06   	  5.49   	111.74   	 -25.43		
-91.55   	 -4.88   	111.64   	 -30.52		
-99.79   	 -8.54   	111.52   	 -25.43		
-104.98   	 -1.83   	111.41   	 -30.52		
-103.45   	 11.29   	111.29   	 -25.43		
-97.35   	 21.36   	111.19   	 -35.61		
-91.86   	 21.67   	111.05   	 -35.61		
-91.25   	 15.26   	110.90   	 -40.69		
-95.52   	 10.07   	110.74   	 -50.86		
-100.71   	 11.90   	110.54   	 -50.86		
-103.45   	 19.53   	110.34   	 -61.04		
-102.54   	 26.25   	110.09   	 -66.12		
-99.18   	 26.86   	109.83   	 -71.21		
-97.35   	 23.19   	109.54   	 -71.21		
-98.88   	 22.89   	109.26   	 -71.21		
-104.06   	 33.26   	108.97   	 -71.21		
-109.86   	 53.71   	108.69   	 -66.12		
-113.53   	 74.46   	108.42   	 -66.12		
-113.22   	 83.01   	108.16   	 -55.95		
-109.86   	 74.46   	107.93   	 -55.95		
-106.20   	 54.63   	107.71   	 -45.78		
-105.59   	 38.45   	107.53   	 -40.69		
-109.25   	 36.62   	107.36   	 -35.61		
-115.66   	 48.83   	107.22   	 -25.43		
-121.77   	 65.00   	107.12   	 -20.35		
-125.43   	 73.55   	107.04   	 -10.17		
-126.34   	 71.72   	107.00   	   0.00		
-125.12   	 65.61   	107.00   	  10.17		
-123.29   	 66.22   	107.04   	  15.26		
-121.77   	 78.13   	107.10   	  25.43		
-119.93   	 97.66   	107.20   	  30.52		
-118.71   	116.58   	107.32   	  40.69		
-118.41   	128.78   	107.49   	  40.69		
-119.63   	135.50   	107.65   	  45.78		
-121.15   	141.91   	107.83   	  45.78		
-120.54   	151.67   	108.02   	  45.78		
-115.66   	162.05   	108.20   	  40.69		
-105.59   	167.24   	108.36   	  45.78		
-91.25   	162.96   	108.54   	  35.61		
-74.77   	151.67   	108.69   	  35.61		
-59.51   	139.77   	108.83   	  30.52		
-47.00   	133.06   	108.95   	  20.35		
-38.45   	132.14   	109.03   	  15.26		
-32.65   	131.23   	109.09   	  10.17		
-27.77   	123.90   	109.13(S)	  -5.09		
-22.28   	107.42   	109.11   	 -15.26		
-17.40   	 83.62   	109.05   	 -25.43		
-14.95   	 58.90   	108.95   	 -40.69		
-17.09   	 39.06   	108.79   	 -55.95		
-23.19   	 26.55   	108.57   	 -66.12		
-31.43   	 19.84   	108.30   	 -81.38		
-37.54   	 15.56   	107.98   	 -91.56		
-39.98   	 10.38   	107.61   	-101.73		
-38.76   	  3.05   	107.20   	-106.82		
-36.01   	 -4.27   	106.77   	-111.90		
-33.87   	-10.38   	106.33   	-116.99		
-33.87   	-14.65   	105.86   	-111.90		
-35.71   	-18.62   	105.41   	-106.82		
-38.15   	-23.50   	104.98   	-101.73		
-39.67   	-28.99   	104.58   	 -91.56		
-39.37   	-33.87   	104.21   	 -81.38		
-37.84   	-36.62   	103.89   	 -66.12		
-36.93   	-38.45   	103.62   	 -55.95		
-37.84   	-39.98   	103.40   	 -45.78		
-39.37   	-42.11   	103.21   	 -30.52		
-39.37   	-44.86   	103.09   	 -20.35		
-36.62   	-48.83   	103.01   	 -20.35		
-32.04   	-53.41   	102.93   	 -10.17		
-27.16   	-57.37   	102.89   	 -10.17		
-23.80   	-58.59   	102.85   	 -15.26		
-22.89   	-54.93   	102.79   	 -10.17		
-23.80   	-46.69   	102.75   	  -5.09		
-25.33   	-36.62   	102.73   	 -10.17		
-26.55   	-28.99   	102.69   	  -5.09		
-26.25   	-25.63   	102.66   	   0.00		
-25.02   	-25.02   	102.66   	   0.00		
-22.58   	-23.80   	102.66   	   5.09		
-20.14   	-19.23   	102.69   	   0.00		
-17.70   	-11.90   	102.69   	   0.00		
-15.87   	 -5.19   	102.69   	  -5.09		
-14.65   	 -2.44   	102.66   	  -5.09		
-14.04   	 -5.19   	102.64   	 -15.26		
-13.43   	-11.60   	102.58   	 -15.26		
-12.51   	-17.70   	102.52   	 -25.43		
-11.60   	-20.14   	102.42   	 -20.35		
-10.38   	-18.92   	102.34   	 -30.52		
 -9.77   	-16.17   	102.22   	 -25.43		
 -9.46   	-15.26   	102.12   	 -20.35		
-10.07   	-17.70   	102.03   	 -25.43		
-12.21   	-21.67   	101.93   	 -25.43		
-16.17   	-24.72   	101.83   	 -20.35		
-22.28   	-25.63   	101.75   	 -20.35		
-28.69   	-24.41   	101.67   	 -20.35		
-32.96   	-21.36   	101.59   	 -20.35		
-33.57   	-16.78   	101.51   	 -20.35		
-31.74   	-10.99   	101.42   	 -25.43		
-29.30   	 -3.97   	101.32   	 -25.43		
-28.38   	  2.14   	101.22   	 -25.43		
-28.69   	  3.66   	101.12   	 -25.43		
-28.99   	 -1.22   	101.02   	 -25.43		
-28.38   	-11.90   	100.92   	 -25.43		
-27.16   	-23.80   	100.81   	 -25.43		
-26.86   	-32.65   	100.71   	 -25.43		
-27.47   	-35.71   	100.61   	 -20.35		
-28.08   	-34.18   	100.53   	 -20.35		
-28.08   	-31.13   	100.45   	 -20.35		
-27.77   	-30.82   	100.37   	 -15.26		
-27.47   	-34.18   	100.30   	 -20.35		
-27.47   	-39.98   	100.22   	 -20.35		
-27.77   	-46.08   	100.14   	 -20.35		
-27.16   	-50.66   	100.06   	 -25.43		
-26.25   	-53.71   	 99.96   	 -20.35		
-26.86   	-55.85   	 99.88   	 -20.35		
-29.91   	-57.98   	 99.80   	 -25.43		
-35.10   	-58.90   	 99.69   	 -20.35		
-39.06   	-57.68   	 99.61   	 -20.35		
-38.45   	-53.71   	 99.53   	 -20.35		
-33.57   	-48.83   	 99.45   	 -20.35		
-27.47   	-44.86   	 99.37   	 -20.35		
-23.80   	-43.33   	 99.29   	 -20.35		
-24.11   	-44.56   	 99.21   	 -15.26		
-27.47   	-47.91   	 99.15   	 -15.26		
-32.04   	-51.27   	 99.08   	 -15.26		
-36.32   	-53.41   	 99.02   	 -10.17		
-39.06   	-53.71   	 98.98   	 -10.17		
-40.89   	-54.02   	 98.94   	 -15.26		
-41.20   	-55.54   	 98.88   	 -10.17		
-40.89   	-59.51   	 98.84   	 -10.17		
-41.50   	-65.31   	 98.80   	 -10.17		
-43.33   	-69.89   	 98.76   	 -10.17		
-46.39   	-70.50   	 98.72   	 -10.17		
-49.74   	-65.31   	 98.68   	 -15.26		
-53.71   	-54.63   	 98.62   	 -10.17		
-59.81   	-39.98   	 98.58   	 -10.17		
-66.22   	-23.19   	 98.53   	 -10.17		
-67.75   	 -1.83   	 98.49   	 -10.17		
-56.46   	 27.16   	 98.45   	 -15.26		
-25.33   	 67.75   	 98.39   	 -15.26		
 28.38   	121.46   	 98.33   	 -10.17		
105.29   	189.51   	 98.29   	 -15.26		
207.82   	276.18   	 98.23   	 -20.35		
339.66   	383.61   	 98.15   	 -15.26		
501.10   	499.57   	 98.09   	 -20.35		
677.19   	586.85   	 98.01   	 -15.26		
824.28   	584.72   	 97.94   	 -20.35		
879.21(R)	441.59   	 97.86   	 -25.43		
794.98   	165.71   	 97.76   	 -20.35		
574.95   	-158.39   	 97.68   	 -25.43		
283.81   	-407.41   	 97.58   	 -25.43		
 19.23   	-489.81   	 97.48   	 -25.43		
-146.48   	-406.49   	 97.37   	 -25.43		
-208.74   	-250.85   	 97.27   	 -25.43		
-219.12   	-139.47   	 97.17   	 -30.52		
-235.60   	-131.84   	 97.05   	 -30.52		
-279.24   	-205.69   	 96.93   	 -30.52		
-327.15   	-289.92   	 96.81   	 -30.52		
-343.32   	-320.43   	 96.68   	 -30.52		
-309.75   	-280.46   	 96.56   	 -35.61		
-241.39   	-196.53   	 96.42   	 -30.52		
-168.76   	-108.64   	 96.30   	 -25.43		
-116.27   	-45.17   	 96.19   	 -30.52		
-89.42   	-13.73   	 96.07   	 -25.43		
-80.57   	 -6.10   	 95.97   	 -20.35		
-77.82   	 -9.16   	 95.89   	 -15.26		
-74.46   	-11.90   	 95.83   	 -20.35		
-70.50   	-10.07   	 95.75   	 -10.17		
-68.05   	 -5.49   	 95.71   	 -10.17		
-68.97   	 -1.53   	 95.67   	 -15.26		
-71.41   	 -0.92   	 95.60   	  -5.09		
-72.63   	 -3.36   	 95.58   	 -10.17		
-71.72   	 -7.02   	 95.54   	 -10.17		
-69.27   	 -9.77   	 95.50   	  -5.09		
-67.75   	-10.07   	 95.48(D)	   0.00		
-67.75   	 -8.24   	 95.48   	   5.09		
-68.66   	 -5.19   	 95.50   	  10.17		
-69.58   	 -1.83   	 95.54   	  20.35		
-69.27   	  1.22   	 95.63   	  35.61		
-68.66   	  4.58   	 95.77   	  50.86		
-68.36   	  8.24   	 95.97   	  71.21		
-69.89   	 12.21   	 96.26   	  96.64		
-71.72   	 15.56   	 96.64   	 122.07		
-73.24   	 17.09   	 97.13   	 152.59		
-72.94   	 17.09   	 97.74   	 188.20		
-71.72   	 17.09   	 98.49   	 218.72		
-69.89   	 17.70   	 99.37   	 249.24		
-69.27   	 20.45   	100.37   	 274.67		
-69.58   	 24.72   	101.46   	 305.19		
-70.19   	 29.60   	102.69   	 320.45		
-71.41   	 33.57   	103.97   	 335.71		
-73.85   	 36.62   	105.31   	 340.79		
-77.82   	 37.84   	106.67   	 335.71		
-83.01   	 38.45   	108.02   	 330.62		
-86.98   	 39.37   	109.34   	 320.45		
-88.50   	 40.59   	110.62   	 310.27		
-86.98   	 42.42   	111.86   	 295.01		
-85.14   	 44.25   	113.04   	 279.75		
-84.53   	 46.69   	114.16   	 264.50		
-86.36   	 50.66   	115.22   	 259.41		
-90.33   	 56.15   	116.26   	 254.32		
-94.30   	 63.48   	117.27   	 249.24		
-97.05   	 71.41   	118.27   	 254.32		
-98.27   	 77.82   	119.29   	 259.41		
-98.88   	 82.40   	120.33   	 264.50		
-100.40   	 86.36   	121.38   	 269.58		
-104.06   	 91.86   	122.46   	 264.50		
-108.34   	102.54   	123.52   	 259.41		
-110.78   	119.32   	124.56   	 259.41		
-109.56   	140.99   	125.59   	 244.15		
-103.76   	162.66   	126.57   	 228.89		
-94.91   	181.27   	127.49   	 218.72		
-85.45   	195.31   	128.36   	 203.46		
-76.29   	208.74   	129.18   	 188.20		
-68.05   	224.30   	129.93   	 183.11		
-60.42   	242.00   	130.66   	 178.03		
-52.19   	257.57   	131.37   	 178.03		
-43.95   	264.28   	132.08   	 172.94		
-37.54   	258.79   	132.78   	 172.94		
-33.26   	242.92   	133.47   	 172.94		
-30.52   	222.78   	134.16   	 162.77		
-27.47   	202.64   	134.81   	 157.68		
-23.50   	182.80   	135.44   	 147.51		
-20.14   	162.05   	136.03   	 127.16		
-19.23   	140.38   	136.54   	 111.90		
-21.97   	121.46   	136.99   	  86.47		
-25.94   	108.64   	137.33   	  66.12		
-28.69   	102.23   	137.60   	  40.69		
-27.77   	 97.96   	137.76   	  15.26		
-25.63   	 87.89   	137.82(S)	 -10.17		
-24.11   	 69.58   	137.78   	 -30.52		
-25.02   	 47.61   	137.66   	 -50.86		
-28.08   	 29.91   	137.46   	 -81.38		
-32.65   	 22.58   	137.13   	-101.73		
-38.15   	 25.33   	136.72   	-127.16		
-44.56   	 29.91   	136.22   	-157.68		
-50.35   	 27.47   	135.58   	-178.03		
-53.41   	 14.95   	134.87   	-198.37		
-53.10   	 -1.83   	134.08   	-208.54		
-50.05   	-13.12   	133.24   	-223.80		
-46.69   	-13.12   	132.35   	-218.72		
-45.17   	 -3.66   	131.47   	-213.63		
-45.78   	  7.32   	130.62   	-198.37		
-47.30   	 12.51   	129.83   	-188.20		
-48.52   	  9.46   	129.07   	-162.77		
-50.96   	  2.44   	128.42   	-142.42		
-54.93   	 -2.75   	127.85   	-127.16		
-60.42   	 -3.36   	127.34   	-101.73		
-65.31   	  0.61   	126.94   	 -91.56		
-66.53   	  6.71   	126.57   	 -81.38		
-62.87   	 11.29   	126.25   	 -71.21		
