  I     	  II     	  PW     	  PW'		
130.62   	278.32   	  9.85   	  -5.09		
130.31   	281.68   	  9.83   	   0.00		
130.92   	285.34   	  9.83   	  -5.09		
132.45   	289.61   	  9.81   	   0.00		
133.06   	292.97   	  9.81   	   0.00		
131.84   	294.19   	  9.81   	   0.00		
128.78   	292.36   	  9.81   	   5.09		
125.43   	288.39   	  9.83   	  10.17		
123.29   	282.59   	  9.87   	   5.09		
122.38   	274.66   	  9.89   	   5.09		
121.15   	263.37   	  9.91   	   5.09		
116.88   	247.80   	  9.93   	   0.00		
108.95   	227.36   	  9.93   	   0.00		
 97.96   	203.86   	  9.93   	   0.00		
 85.45   	178.83   	  9.93   	   5.09		
 74.46   	154.42   	  9.95   	   0.00		
 66.53   	131.23   	  9.95   	   5.09		
 62.87   	108.95   	  9.97   	  10.17		
 62.26   	 88.81   	 10.01   	   5.09		
 63.48   	 70.50   	 10.03   	  10.17		
 63.78   	 55.24   	 10.07   	   5.09		
 61.04   	 43.03   	 10.09   	   5.09		
 56.15   	 33.26   	 10.11   	   0.00		
 51.57   	 25.02   	 10.11   	  -5.09		
 49.74   	 18.01   	 10.09   	  -5.09		
 52.49   	 12.21   	 10.07   	  -5.09		
 57.37   	  8.54   	 10.05   	 -10.17		
 61.95   	  6.71   	 10.01   	  -5.09		
 62.87   	  5.49   	  9.99   	  -5.09		
 59.20   	  3.36   	  9.97   	  -5.09		
 53.10   	 -0.61   	  9.95   	   0.00		
 47.61   	 -5.49   	  9.95   	   5.09		
 44.56   	 -9.77   	  9.97   	   5.09		
 43.95   	-11.90   	  9.99   	  10.17		
 45.17   	-12.21   	 10.03   	  10.17		
 45.78   	-11.29   	 10.07   	  15.26		
 45.78   	-10.68   	 10.13   	  15.26		
 45.47   	-10.38   	 10.19   	  10.17		
 45.47   	-10.38   	 10.23   	  10.17		
 46.08   	 -9.77   	 10.27   	   0.00		
 46.39   	 -9.16   	 10.27   	 -10.17		
 46.39   	 -8.24   	 10.23   	 -20.35		
 46.39   	 -7.93   	 10.15   	 -30.52		
 46.08   	 -7.93   	 10.03   	 -40.69		
 46.39   	 -8.24   	  9.87   	 -50.86		
 45.78   	 -9.16   	  9.66   	 -45.78		
 43.95   	 -9.77   	  9.48   	 -45.78		
 41.50   	-10.07   	  9.30   	 -30.52		
 39.98   	 -9.77   	  9.18   	 -10.17		
 40.28   	 -8.54   	  9.14   	   0.00		
 42.42   	 -7.02   	  9.14   	  20.35		
 45.17   	 -5.80   	  9.22   	  40.69		
 47.00   	 -5.19   	  9.38   	  55.95		
 47.30   	 -5.19   	  9.60   	  66.12		
 45.78   	 -4.88   	  9.87   	  66.12		
 43.95   	 -4.58   	 10.13   	  61.04		
 42.42   	 -3.66   	 10.38   	  55.95		
 41.81   	 -1.83   	 10.60   	  40.69		
 41.81   	  0.92   	 10.76   	  20.35		
 43.03   	  4.27   	 10.84   	  10.17		
 44.25   	  5.80   	 10.89   	   0.00		
 44.56   	  4.27   	 10.89   	 -15.26		
 44.56   	 -0.92   	 10.82   	 -15.26		
 44.56   	 -7.63   	 10.76   	 -15.26		
 44.86   	-12.82   	 10.70   	 -10.17		
 45.47   	-14.34   	 10.66   	 -10.17		
 45.78   	-12.51   	 10.62   	 -10.17		
 46.69   	 -7.93   	 10.58   	  -5.09		
 48.52   	 -3.05   	 10.56   	  -5.09		
 50.96   	  0.31   	 10.54   	  -5.09		
 52.80   	  1.22   	 10.52   	 -15.26		
 53.71   	 -0.92   	 10.46   	 -20.35		
 53.10   	 -4.88   	 10.38   	 -30.52		
 52.49   	 -8.85   	 10.25   	 -35.61		
 52.49   	-11.29   	 10.11   	 -40.69		
 52.19   	-11.90   	  9.95   	 -40.69		
 50.96   	-12.21   	  9.79   	 -40.69		
 49.13   	-13.43   	  9.62   	-106.82		
 48.83   	-18.31   	  9.20   	 -25.43		
 49.44   	-18.31   	  9.09   	 -20.35		
 48.52   	-19.23   	  9.01   	 -15.26		
 46.69   	-21.67   	  8.95   	 -20.35		
 45.47   	-25.33   	  8.87   	 -20.35		
 45.47   	-28.08   	  8.79   	 -20.35		
 45.78   	-28.69   	  8.71   	 -25.43		
 45.78   	-26.86   	  8.61   	 -30.52		
 45.17   	-23.80   	  8.48   	 -30.52		
 45.17   	-20.45   	  8.36   	 -30.52		
 45.78   	-17.40   	  8.24   	 -30.52		
 47.61   	-15.87   	  8.12   	 -30.52		
 50.05   	-16.48   	  8.00   	 -30.52		
 52.19   	-20.75   	  7.87   	 -25.43		
 53.71   	-27.77   	  7.77   	 -25.43		
 54.02   	-36.32   	  7.67   	 -25.43		
 53.41   	-42.11   	  7.57   	 -20.35		
 52.19   	-40.89   	  7.49   	 -25.43		
 50.35   	-29.60   	  7.39   	 -25.43		
 49.13   	 -7.63   	  7.28   	 -20.35		
 49.74   	 21.36   	  7.20   	 -20.35		
 52.49   	 51.88   	  7.12   	 -25.43		
 56.46   	 76.90   	  7.02   	 -20.35		
 60.73   	 92.16   	  6.94   	 -25.43		
 64.09   	 96.13   	  6.84   	 -25.43		
 67.44   	 93.08   	  6.73   	 -30.52		
 72.33   	 89.42   	  6.61   	 -30.52		
 79.04   	 88.20   	  6.49   	 -40.69		
 86.67   	 91.86   	  6.33   	 -35.61		
 93.69   	 99.18   	  6.19   	 -45.78		
 99.18   	107.42   	  6.00   	 -45.78		
102.23   	113.22   	  5.82   	 -40.69		
103.76   	113.22   	  5.66   	 -45.78		
104.06   	104.37   	  5.47   	 -40.69		
102.84   	 86.36   	  5.31   	 -35.61		
100.10   	 61.65   	  5.17   	 -35.61		
 95.21   	 35.40   	  5.03   	 -30.52		
 88.81   	 13.43   	  4.90   	 -25.43		
 82.09   	 -1.22   	  4.80   	 -30.52		
 76.29   	 -8.85   	  4.68   	 -25.43		
 72.63   	-13.43   	  4.58   	 -25.43		
 71.11   	-19.23   	  4.48   	 -20.35		
 71.11   	-28.38   	  4.39   	 -25.43		
 70.50   	-40.59   	  4.29   	 -25.43		
 67.75   	-53.41   	  4.19   	 -20.35		
 63.17   	-65.31   	  4.11   	 -20.35		
 58.29   	-75.99   	  4.03   	 -20.35		
 54.63   	-86.06   	  3.95   	 -20.35		
 53.41   	-94.91   	  3.87   	 -15.26		
 53.41   	-101.32   	  3.80   	 -15.26		
 53.10   	-104.06   	  3.74   	 -10.17		
 52.49   	-102.84   	  3.70   	  -5.09		
 51.27   	-98.27   	  3.68   	   0.00		
 50.66   	-92.77   	  3.68   	   0.00		
 50.35   	-88.81   	  3.68   	   0.00		
 49.13   	-86.06   	  3.68   	   0.00		
 45.17   	-82.40   	  3.68   	   0.00		
 37.54   	-74.46   	  3.68   	  -5.09		
 27.16   	-61.95   	  3.66   	  -5.09		
 16.48   	-47.61   	  3.64   	  -5.09		
 10.38   	-35.10   	  3.62   	  -5.09		
 16.48   	-22.58   	  3.60   	   0.00		
 40.89   	  3.66   	  3.60   	   5.09		
 86.36   	 64.39   	  3.62   	   5.09		
152.28   	172.42   	  3.64   	   5.09		
235.60   	310.06   	  3.66(A)	   0.00		
330.51   	418.09   	  3.66   	  -5.09		
423.28   	424.19(R)	  3.64   	 -15.26		
493.47   	288.09   	  3.58   	 -25.43		
516.05   	 43.03   	  3.48   	 -35.61		
473.33   	-208.13   	  3.34   	 -40.69		
369.26   	-355.83   	  3.17   	 -40.69		
232.54   	-355.83   	  3.01   	 -45.78		
105.59   	-258.48   	  2.83   	 -40.69		
 21.97   	-165.71   	  2.67   	 -40.69		
 -8.24   	-151.06   	  2.50   	 -35.61		
 -0.61   	-209.96   	  2.36   	 -35.61		
 19.84   	-274.96   	  2.22   	 -35.61		
 35.40   	-277.40   	  2.08   	 -35.61		
 42.42   	-202.33   	  1.93   	 -35.61		
 46.08   	-93.69   	  1.79   	 -40.69		
 49.74   	-13.12   	  1.63   	 -40.69		
 52.80   	  8.24   	  1.46   	 -35.61		
 52.80   	-17.09   	  1.32   	 -35.61		
 50.96   	-51.27   	  1.18   	 -30.52		
 49.44   	-65.61   	  1.06   	 -20.35		
 49.13   	-55.85   	  0.98   	 -15.26		
 48.83   	-36.32   	  0.92   	 -10.17		
 47.30   	-22.58   	  0.87   	  -5.09		
 45.17   	-20.14   	  0.85   	  -5.09		
 44.25   	-23.19   	  0.83   	   0.00		
 46.39   	-24.41   	  0.83   	   0.00		
 50.35   	-20.45   	  0.83   	  10.17		
 54.32   	-13.12   	  0.87   	  15.26		
 56.46   	 -6.10   	  0.94   	  25.43		
 56.46   	 -3.05   	  1.04   	  25.43		
 55.24   	 -3.36   	  1.14   	  40.69		
 54.02   	 -5.19   	  1.30   	  40.69		
 53.10   	 -5.80   	  1.46   	  45.78		
 52.80   	 -4.58   	  1.65   	  55.95		
 53.41   	 -1.83   	  1.87   	  55.95		
 54.32   	  1.22   	  2.10   	  50.86		
 56.76   	  5.49   	  2.30   	  50.86		
 60.73   	 13.12   	  2.50   	  35.61		
 66.53   	 23.50   	  2.64   	  30.52		
 72.33   	 33.87   	  2.77   	  10.17		
 76.29   	 41.20   	  2.81   	  -5.09		
 77.51   	 43.03   	  2.79   	 -15.26		
 76.29   	 41.81   	  2.73   	 -30.52		
 75.68   	 41.81   	  2.60   	 -35.61		
 77.82   	 47.61   	  2.46   	 -45.78		
 82.09   	 59.81   	  2.28   	 -40.69		
 86.36   	 75.38   	  2.12   	 -40.69		
 89.11   	 90.03   	  1.95   	 -40.69		
 90.03   	100.40   	  1.79   	 -35.61		
 90.94   	107.12   	  1.65   	 -40.69		
 93.69   	112.92   	  1.49   	 -40.69		
 98.88   	119.63   	  1.32   	 -40.69		
104.68   	127.87   	  1.16   	 -40.69		
110.17   	136.11   	  1.00   	 -45.78		
113.83   	144.35   	  0.81   	 -40.69		
115.97   	152.89   	  0.65   	 -40.69		
116.88   	162.35   	  0.49   	 -40.69		
118.41   	171.81   	  0.33   	 -30.52		
121.15   	179.44   	  0.20   	 -20.35		
125.43   	184.94   	  0.12   	 -20.35		
130.31   	190.12   	  0.04   	 -10.17		
133.67   	196.23   	  0.00   	  -5.09		
134.28   	202.03   	 -0.02   	  -5.09		
131.53   	204.47   	 -0.04   	   0.00		
127.26   	202.03   	 -0.04   	  -5.09		
124.21   	197.45   	 -0.06   	  -5.09		
123.60   	193.18   	 -0.08   	 -10.17		
124.51   	190.43   	 -0.12   	 -10.17		
124.21   	185.85   	 -0.16   	 -10.17		
120.24   	176.70   	 -0.20   	 -15.26		
113.22   	162.05   	 -0.26   	 -10.17		
106.20   	146.18   	 -0.31   	 -15.26		
100.10   	130.62   	 -0.37   	 -10.17		
 95.52   	114.75   	 -0.41   	 -10.17		
 90.33   	 95.52   	 -0.45   	  -5.09		
 83.01   	 70.80   	 -0.47   	  -5.09		
 73.24   	 43.03   	 -0.49   	  -5.09		
 63.48   	 16.78   	 -0.51   	  -5.09		
 56.15   	 -2.75   	 -0.53   	   0.00		
 51.88   	-14.34   	 -0.53   	   0.00		
 49.74   	-19.84   	 -0.53   	   5.09		
 48.52   	-23.80   	 -0.51   	   0.00		
 47.00   	-30.82   	 -0.51   	   5.09		
 45.47   	-41.81   	 -0.49   	   0.00		
 44.56   	-53.10   	 -0.49   	   5.09		
 44.56   	-60.42   	 -0.47   	   5.09		
 43.95   	-61.04   	 -0.45   	   0.00		
 42.42   	-58.59   	 -0.45   	   0.00		
 40.28   	-57.37   	 -0.45   	   5.09		
 39.37   	-59.81   	 -0.43   	   0.00		
 39.37   	-64.09   	 -0.43   	   0.00		
 40.59   	-65.92   	 -0.43   	   0.00		
 42.11   	-65.00   	 -0.43   	   0.00		
 43.95   	-63.17   	 -0.43   	  -5.09		
 44.86   	-64.39   	 -0.45   	   0.00		
 44.56   	-69.89   	 -0.45   	  -5.09		
 43.03   	-75.99   	 -0.47   	 -10.17		
 41.50   	-78.13   	 -0.51   	 -10.17		
 41.81   	-72.94   	 -0.55   	 -20.35		
 43.95   	-62.87   	 -0.63   	 -25.43		
 46.08   	-53.71   	 -0.73   	 -30.52		
 46.08   	-50.66   	 -0.85   	 -40.69		
 43.95   	-55.54   	 -1.02   	 -40.69		
 41.20   	-63.78   	 -1.18   	 -45.78		
 39.98   	-69.58   	 -1.36   	 -45.78		
 40.59   	-69.27   	 -1.55   	 -45.78		
 41.50   	-63.48   	 -1.73   	 -35.61		
 42.11   	-54.32   	 -1.87   	 -25.43		
 42.72   	-44.56   	 -1.97   	 -15.26		
 44.56   	-36.62   	 -2.03   	   0.00		
 47.30   	-31.43   	 -2.03   	  15.26		
 48.83   	-30.52   	 -1.97   	  25.43		
 47.30   	-34.48   	 -1.87   	  40.69		
 43.03   	-41.50   	 -1.71   	  55.95		
 38.45   	-47.00   	 -1.49   	  61.04		
 37.54   	-48.83   	 -1.24   	  66.12		
 40.59   	-47.00   	 -0.98   	  71.21		
 45.17   	-43.95   	 -0.69   	  76.30		
 47.61   	-42.11   	 -0.39   	  66.12		
 47.00   	-41.50   	 -0.12   	  66.12		
 44.56   	-40.59   	  0.14   	  50.86		
 43.33   	-37.84   	  0.35   	  40.69		
 43.95   	-33.57   	  0.51   	  25.43		
 46.08   	-29.60   	  0.61   	  15.26		
 47.61   	-27.16   	  0.67(V)	   0.00		
 47.30   	-27.16   	  0.67   	 -10.17		
 45.47   	-28.69   	  0.63   	 -20.35		
 42.72   	-30.21   	  0.55   	 -30.52		
 39.37   	-30.52   	  0.43   	 -35.61		
 36.62   	-28.99   	  0.28   	 -45.78		
 35.71   	-25.63   	  0.10   	 -45.78		
 37.23   	-22.58   	 -0.08   	 -50.86		
 40.59   	-21.67   	 -0.28   	 -50.86		
 43.64   	-22.89   	 -0.49   	 -45.78		
 44.86   	-25.63   	 -0.67   	 -40.69		
 44.25   	-27.77   	 -0.83   	 -35.61		
 42.72   	-28.38   	 -0.98   	 -25.43		
 41.81   	-27.77   	 -1.08   	 -20.35		
 41.81   	-27.16   	 -1.16   	 -15.26		
 42.72   	-26.86   	 -1.22   	 -10.17		
 43.95   	-26.86   	 -1.26   	  -5.09		
 44.86   	-26.25   	 -1.28   	   0.00		
 44.86   	-25.63   	 -1.28   	   0.00		
 43.33   	-25.63   	 -1.28   	   5.09		
 40.59   	-25.94   	 -1.26   	  10.17		
 37.84   	-26.55   	 -1.22   	  20.35		
 36.01   	-25.94   	 -1.14   	  20.35		
 35.40   	-24.72   	 -1.06   	  30.52		
 36.32   	-23.50   	 -0.94   	  35.61		
 37.84   	-21.97   	 -0.79   	  40.69		
 39.06   	-18.31   	 -0.63   	  40.69		
 39.67   	 -8.54   	 -0.47   	  45.78		
 39.37   	  9.46   	 -0.28   	  40.69		
 37.54   	 35.10   	 -0.12   	  40.69		
 34.79   	 62.26   	  0.04   	  35.61		
 31.74   	 83.62   	  0.18   	 122.07		
 39.06   	 94.60   	  0.67   	  40.69		
 48.22   	 93.99   	  0.83   	  45.78		
 57.07   	 98.27   	  1.02   	  50.86		
 63.78   	107.42   	  1.22   	  55.95		
 66.53   	119.32   	  1.44   	  50.86		
 66.53   	128.78   	  1.65   	  50.86		
 65.00   	131.84   	  1.85   	  50.86		
 63.17   	125.43   	  2.05   	  45.78		
 61.95   	108.95   	  2.24   	  45.78		
 61.04   	 86.36   	  2.42   	  45.78		
 59.81   	 62.56   	  2.60   	  40.69		
 57.98   	 41.20   	  2.77   	  40.69		
 54.32   	 24.41   	  2.93   	  40.69		
 48.83   	 11.90   	  3.09   	  40.69		
 42.42   	  3.05   	  3.26   	  45.78		
 36.01   	 -2.75   	  3.44   	  45.78		
 31.13   	 -7.32   	  3.62   	  45.78		
 28.08   	-12.82   	  3.80   	  45.78		
 25.94   	-21.67   	  3.99   	  45.78		
 23.80   	-34.18   	  4.17   	  40.69		
 21.36   	-48.52   	  4.33   	  40.69		
 19.23   	-60.42   	  4.50   	  35.61		
 17.70   	-67.75   	  4.64   	  35.61		
 16.78   	-69.89   	  4.78   	  35.61		
 16.17   	-68.97   	  4.92   	  40.69		
 15.26   	-67.44   	  5.09   	  45.78		
 13.73   	-67.75   	  5.27   	  50.86		
 11.60   	-68.97   	  5.47   	  55.95		
 10.07   	-70.80   	  5.70   	  61.04		
  9.46   	-72.33   	  5.94   	  55.95		
  8.85   	-72.33   	  6.16   	  61.04		
  7.63   	-68.97   	  6.41   	  55.95		
  3.05   	-61.34   	  6.63   	  50.86		
 -5.19   	-49.74   	  6.84   	  55.95		
-15.56   	-35.71   	  7.06   	  50.86		
-21.67   	-20.45   	  7.26   	  50.86		
-15.26   	  0.61   	  7.47   	  50.86		
 10.07   	 40.28   	  7.67   	  50.86		
 57.98   	115.05   	  7.87   	  50.86		
126.34   	231.93   	  8.08   	  50.86		
211.18   	364.07   	  8.28   	  40.69		
301.82   	452.27(R)	  8.44   	  35.61		
383.00   	432.43   	  8.59   	  30.52		
433.65   	277.71   	  8.71   	  15.26		
434.27   	 32.04   	  8.77   	  10.17		
376.89   	-206.30   	  8.81   	   0.00		
274.35   	-343.02   	  8.81   	 -10.17		
157.47   	-342.41   	  8.77   	 -10.17		
 60.73   	-241.70   	  8.73   	 -20.35		
  2.14   	-117.49   	  8.65   	 -15.26		
-21.36   	-35.71   	  8.59   	 -15.26		
-28.69   	-18.62   	  8.52   	 -10.17		
-37.84   	-50.05   	  8.48   	  -5.09		
-53.10   	-98.27   	  8.46   	   0.00		
-68.66   	-137.94   	  8.46   	  -5.09		
-75.38   	-155.64   	  8.44   	   5.09		
-69.89   	-150.45   	  8.46   	  -5.09		
-54.63   	-126.65   	  8.44   	   0.00		
-34.79   	-90.33   	  8.44   	  -5.09		
-15.87   	-49.74   	  8.42   	   0.00		
 -1.83   	-13.73   	  8.42   	   0.00		
  4.88   	 10.07   	  8.42   	   5.09		
  4.88   	 19.23   	  8.44   	  10.17		
  1.22   	 17.70   	  8.48   	  10.17		
 -1.83   	 13.73   	  8.52   	  10.17		
 -2.14   	 14.34   	  8.57   	   5.09		
 -0.61   	 20.45   	  8.59   	   5.09		
  1.53   	 28.99   	  8.61   	  15.26		
  3.66   	 35.71   	  8.67   	  25.43		
  5.49   	 38.76   	  8.77   	  40.69		
  7.63   	 39.37   	  8.93   	  66.12		
 10.38   	 40.28   	  9.20   	  81.38		
 11.90   	 42.72   	  9.52   	  91.56		
 11.90   	 46.08   	  9.89   	  91.56		
 10.38   	 49.13   	 10.25   	  86.47		
  9.16   	 50.96   	 10.60   	  76.30		
  9.46   	 52.49   	 10.91   	  55.95		
 11.29   	 54.63   	 11.13   	  40.69		
 14.04   	 58.29   	 11.29   	  30.52		
 16.78   	 62.87   	 11.41   	  15.26		
 18.01   	 68.05   	 11.48   	  10.17		
 18.92   	 73.85   	 11.52   	  10.17		
 19.53   	 80.57   	 11.56   	   0.00		
 20.14   	 88.50   	 11.56   	   5.09		
 21.67   	 96.13   	 11.58   	  10.17		
 23.19   	102.54   	 11.62   	  15.26		
 25.63   	107.12   	 11.68   	  10.17		
 29.30   	112.00   	 11.72   	  15.26		
 34.48   	118.41   	 11.78   	  10.17		
 39.67   	126.34   	 11.82   	  10.17		
 44.25   	135.50   	 11.86(A)	  -5.09		
 47.91   	144.35   	 11.84   	 -10.17		
 51.27   	153.20   	 11.80   	 -20.35		
 55.54   	162.35   	 11.72   	 -25.43		
 59.81   	171.81   	 11.62   	 -30.52		
 63.48   	180.97   	 11.50   	 -30.52		
 66.22   	189.82   	 11.37   	 -30.52		
 68.97   	198.06   	 11.25   	 -25.43		
 72.63   	206.60   	 11.15   	 -15.26		
 76.90   	214.84   	 11.09   	 -15.26		
 80.87   	222.78   	 11.03   	  -5.09		
 83.62   	228.88   	 11.01   	  -5.09		
 85.45   	233.46   	 10.99   	  -5.09		
 86.98   	236.82   	 10.97   	 -10.17		
 88.50   	239.87   	 10.93   	  -5.09		
 89.11   	242.61   	 10.91   	 -10.17		
 86.98   	244.14   	 10.86   	 -15.26		
 82.09   	243.53   	 10.80   	 -76.30		
 62.87   	209.66   	 10.50   	 -20.35		
 57.68   	195.01   	 10.42   	 -15.26		
 50.05   	178.83   	 10.36   	 -20.35		
 40.89   	161.74   	 10.27   	 -15.26		
 32.96   	144.65   	 10.21   	 -15.26		
 27.47   	127.87   	 10.15   	 -10.17		
 24.41   	112.00   	 10.11   	 -10.17		
 21.36   	 96.13   	 10.07   	 -10.17		
 17.09   	 80.26   	 10.03   	  -5.09		
 11.29   	 64.70   	 10.01   	   0.00		
  5.19   	 50.96   	 10.01   	  -5.09		
  1.53   	 39.98   	  9.99   	   5.09		
  0.00   	 31.74   	 10.01   	   0.00		
 -0.61   	 25.63   	 10.01   	   0.00		
 -1.53   	 20.45   	 10.01   	   0.00		
 -3.36   	 15.26   	 10.01   	   5.09		
 -6.10   	 10.07   	 10.03   	   0.00		
 -8.85   	  5.49   	 10.03   	   0.00		
-11.29   	  2.44   	 10.03   	   0.00		
-12.82   	  0.92   	 10.03   	   5.09		
-12.82   	  0.31   	 10.05   	   0.00		
-10.68   	  0.61   	 10.05   	   0.00		
 -7.63   	  0.61   	 10.05   	   5.09		
 -4.88   	  0.31   	 10.07   	   0.00		
 -4.58   	 -0.61   	 10.07   	  -5.09		
 -6.41   	 -2.14   	 10.05   	   0.00		
 -9.46   	 -3.66   	 10.05   	 -10.17		
-12.21   	 -5.19   	 10.01   	 -15.26		
-12.82   	 -5.49   	  9.95   	 -15.26		
-11.29   	 -4.27   	  9.89   	 -25.43		
 -8.85   	 -1.53   	  9.79   	 -25.43		
 -7.02   	  1.22   	  9.68   	 -30.52		
 -6.71   	  3.36   	  9.56   	 -30.52		
 -7.63   	  4.27   	  9.44   	 -30.52		
 -8.85   	  4.27   	  9.32   	 -20.35		
 -9.16   	  4.88   	  9.24   	 -20.35		
 -9.16   	  6.10   	  9.16   	 -10.17		
 -7.93   	  8.24   	  9.11   	  -5.09		
 -6.71   	 10.07   	  9.09   	   0.00		
 -5.49   	 10.99   	  9.09   	  -5.09		
 -5.49   	 10.99   	  9.07   	 -10.17		
 -6.10   	 10.38   	  9.03   	 -10.17		
 -7.32   	 10.68   	  8.99   	 -10.17		
 -8.24   	 11.90   	  8.95   	  -5.09		
 -7.93   	 14.65   	  8.93   	   5.09		
 -6.41   	 17.70   	  8.95   	  25.43		
 -4.88   	 20.45   	  9.05   	  35.61		
 -4.27   	 21.97   	  9.20   	  55.95		
 -4.27   	 21.97   	  9.42   	  61.04		
 -5.19   	 20.75   	  9.66   	  66.12		
 -4.88   	 19.84   	  9.93   	  55.95		
 -3.05   	 19.53   	 10.15   	  45.78		
  0.00   	 20.75   	 10.34   	  35.61		
  2.75   	 22.58   	 10.48   	  20.35		
  3.05   	 24.41   	 10.56   	  15.26		
  0.61   	 25.02   	 10.62   	   5.09		
 -3.66   	 24.11   	 10.64   	   5.09		
 -7.63   	 22.28   	 10.66   	  10.17		
-10.07   	 20.45   	 10.70   	  15.26		
-10.07   	 19.53   	 10.76   	  15.26		
 -8.24   	 18.92   	 10.82   	  15.26		
 -5.19   	 18.92   	 10.89   	  15.26		
 -2.75   	 18.62   	 10.95   	  15.26		
 -1.83   	 17.40   	 11.01   	  10.17		
 -1.53   	 15.87   	 11.05(V)	   0.00		
 -1.83   	 14.34   	 11.05   	 -10.17		
 -2.44   	 13.43   	 11.01   	 -10.17		
 -3.05   	 13.12   	 10.97   	 -20.35		
 -4.27   	 13.12   	 10.89   	 -25.43		
 -4.88   	 13.12   	 10.78   	 -20.35		
 -4.88   	 13.12   	 10.70   	 -25.43		
 -3.97   	 13.12   	 10.60   	 -20.35		
 -3.36   	 14.04   	 10.52   	 -25.43		
 -3.36   	 15.26   	 10.42   	 -20.35		
 -3.97   	 16.48   	 10.34   	 -15.26		
 -3.97   	 16.78   	 10.27   	 -15.26		
 -2.75   	 16.17   	 10.21   	 -15.26		
 -0.92   	 14.95   	 10.15   	 -15.26		
  0.00   	 12.51   	 10.09   	 -15.26		
  0.00   	 10.38   	 10.03   	 -15.26		
 -0.61   	  9.46   	  9.97   	 -15.26		
 -0.61   	 10.99   	  9.91   	 -15.26		
 -0.31   	 15.26   	  9.85   	 -10.17		
  0.31   	 24.41   	  9.81   	 -15.26		
  0.31   	 39.06   	  9.75   	  -5.09		
  0.31   	 61.04   	  9.73   	 -10.17		
  0.61   	 87.59   	  9.68   	  -5.09		
  1.83   	114.44   	  9.66   	  -5.09		
  2.75   	135.50   	  9.64   	  -5.09		
  3.36   	146.48   	  9.62   	  -5.09		
  4.88   	147.40   	  9.60   	  -5.09		
  7.93   	143.13   	  9.58   	  -5.09		
 13.73   	138.24   	  9.56   	  -5.09		
 21.06   	136.41   	  9.54   	  -5.09		
 28.08   	139.16   	  9.52   	  -5.09		
 32.35   	145.87   	  9.50   	  -5.09		
 33.87   	153.20   	  9.48   	  -5.09		
 34.18   	156.56   	  9.46   	  -5.09		
 34.79   	151.37   	  9.44   	  -5.09		
 35.71   	135.50   	  9.42   	   0.00		
 36.01   	112.00   	  9.42   	  -5.09		
 33.87   	 86.36   	  9.40   	  -5.09		
 29.91   	 65.31   	  9.38   	   0.00		
 25.94   	 52.19   	  9.38   	   0.00		
 22.28   	 43.95   	  9.38   	  -5.09		
 18.62   	 35.40   	  9.36   	   0.00		
 14.04   	 24.11   	  9.36   	   0.00		
  8.54   	  9.77   	  9.36   	   0.00		
  3.97   	 -3.97   	  9.36   	  -5.09		
  1.53   	-14.04   	  9.34   	   0.00		
  1.22   	-20.45   	  9.34   	  -5.09		
  1.83   	-26.86   	  9.32   	  -5.09		
  1.53   	-35.10   	  9.30   	  -5.09		
  0.31   	-44.25   	  9.28   	  -5.09		
 -0.61   	-50.66   	  9.26   	  -5.09		
 -1.22   	-52.80   	  9.24   	  -5.09		
 -0.61   	-51.27   	  9.22   	  -5.09		
 -0.92   	-48.52   	  9.20   	   0.00		
 -2.44   	-48.22   	  9.20   	   5.09		
