  I     	  II     	  LV     	  LV'		
 -9.77   	-50.05   	 29.99   	   5.09		
 -9.16   	-51.57   	 30.01   	   0.00		
 -8.85   	-51.88   	 30.01   	 -10.17		
 -8.24   	-50.66   	 29.97   	 -10.17		
 -7.32   	-50.05   	 29.93   	 -15.26		
 -6.10   	-50.05   	 29.87   	 -15.26		
 -4.88   	-49.13   	 29.81   	 -20.35		
 -3.97   	-44.86   	 29.73   	 -10.17		
 -3.97   	-36.62   	 29.68   	 -15.26		
 -4.88   	-27.16   	 29.62   	 -10.17		
 -6.71   	-20.14   	 29.58   	 -10.17		
 -8.85   	-18.31   	 29.54   	 -15.26		
-10.68   	-23.19   	 29.48   	 -15.26		
-10.99   	-33.26   	 29.42   	 -20.35		
-10.38   	-46.69   	 29.34   	 -25.43		
 -9.46   	-59.81   	 29.24   	 -30.52		
 -8.85   	-69.27   	 29.11   	 -30.52		
 -8.85   	-72.94   	 28.99   	 -30.52		
 -9.46   	-72.33   	 28.87   	 -35.61		
 -9.46   	-70.19   	 28.73   	 -30.52		
 -8.54   	-68.97   	 28.61   	 -30.52		
 -6.71   	-69.27   	 28.48   	 -25.43		
 -5.49   	-69.89   	 28.38   	 -30.52		
 -4.88   	-68.66   	 28.26   	 -35.61		
 -6.10   	-63.78   	 28.12   	 -40.69		
 -8.24   	-57.07   	 27.96   	 -40.69		
-10.68   	-51.27   	 27.79   	 -40.69		
-12.51   	-50.05   	 27.63   	 -45.78		
-13.43   	-54.02   	 27.45   	 -40.69		
-13.43   	-61.04   	 27.28   	 -40.69		
-12.51   	-66.53   	 27.12   	 -35.61		
-11.90   	-67.44   	 26.98   	 -30.52		
-11.60   	-63.48   	 26.86   	 -30.52		
-11.60   	-57.68   	 26.73   	 -30.52		
-11.90   	-54.63   	 26.61   	 -25.43		
-11.29   	-56.76   	 26.51   	 -20.35		
-10.07   	-62.56   	 26.43   	 -30.52		
 -8.54   	-68.36   	 26.31   	 -35.61		
 -7.32   	-69.58   	 26.16   	 -40.69		
 -7.32   	-65.92   	 26.00   	 -50.86		
 -7.63   	-61.04   	 25.80   	 -61.04		
 -7.63   	-59.81   	 25.55   	 -66.12		
 -7.32   	-63.48   	 25.29   	 -66.12		
 -6.71   	-68.36   	 25.03   	 -71.21		
 -6.10   	-68.66   	 24.74   	 -71.21		
 -5.49   	-62.56   	 24.46   	 -71.21		
 -4.27   	-53.41   	 24.17   	 -66.12		
 -2.14   	-47.91   	 23.91   	 -66.12		
  0.00   	-50.35   	 23.64   	 -55.95		
  1.22   	-57.68   	 23.42   	 -50.86		
  0.31   	-64.09   	 23.21   	 -50.86		
 -2.75   	-65.31   	 23.01   	 -45.78		
 -6.10   	-62.87   	 22.83   	 -45.78		
 -9.16   	-60.73   	 22.64   	 -40.69		
-10.38   	-61.95   	 22.48   	 -35.61		
-10.07   	-63.48   	 22.34   	 -35.61		
 -8.85   	-61.34   	 22.20   	 -30.52		
 -7.93   	-52.19   	 22.08   	 -25.43		
 -7.32   	-39.37   	 21.97   	 -25.43		
 -7.02   	-28.38   	 21.87   	 -20.35		
 -6.71   	-24.72   	 21.79   	 -20.35		
 -5.80   	-28.69   	 21.71   	 -20.35		
 -5.19   	-38.15   	 21.63   	 -25.43		
 -3.97   	-47.91   	 21.53   	 -25.43		
 -2.14   	-54.02   	 21.42   	 -25.43		
 -0.61   	-54.32   	 21.32   	 -25.43		
 -0.31   	-47.61   	 21.22   	 -25.43		
 -2.14   	-35.71   	 21.12   	 -25.43		
 -4.58   	-22.58   	 21.02   	 -30.52		
 -6.41   	-14.65   	 20.90   	 -25.43		
 -6.41   	-16.17   	 20.79   	 -25.43		
 -4.88   	-25.63   	 20.69   	 -30.52		
 -3.36   	-35.71   	 20.57   	 -25.43		
 -3.05   	-39.67   	 20.47   	 -20.35		
 -3.05   	-35.71   	 20.39   	 -20.35		
 -3.05   	-28.99   	 20.31   	 -25.43		
 -2.14   	-26.25   	 20.20   	 -20.35		
 -1.22   	-28.99   	 20.12   	 -15.26		
 -1.53   	-31.13   	 20.06   	 -20.35		
 -2.75   	-27.47   	 19.98   	 -20.35		
 -3.36   	-17.40   	 19.90   	 -15.26		
 -3.05   	 -7.32   	 19.84   	  -5.09		
 -1.22   	 -3.66   	 19.82   	 -10.17		
  0.31   	 -8.54   	 19.78   	 -10.17		
  0.31   	-16.78   	 19.74   	  -5.09		
 -0.31   	-21.06   	 19.72   	  -5.09		
 -0.92   	-17.70   	 19.69   	  -5.09		
  0.31   	-10.38   	 19.67   	 -15.26		
  3.36   	 -6.10   	 19.61   	 -10.17		
  7.02   	 -9.46   	 19.57   	  -5.09		
 10.38   	-19.23   	 19.55   	 -10.17		
 11.29   	-27.77   	 19.51   	  -5.09		
  9.16   	-27.47   	 19.49   	   0.00		
  4.58   	-16.17   	 19.49   	   0.00		
 -0.92   	 -0.92   	 19.49   	   5.09		
 -5.19   	  7.63   	 19.51   	   5.09		
 -6.41   	  3.97   	 19.53   	   5.09		
 -5.49   	 -7.93   	 19.55   	   0.00		
 -3.66   	-18.31   	 19.55   	   0.00		
 -3.36   	-19.23   	 19.55   	  -5.09		
 -4.27   	 -9.77   	 19.53   	   0.00		
 -5.19   	  3.05   	 19.53   	   0.00		
 -5.19   	 10.99   	 19.53   	  -5.09		
 -3.97   	 11.29   	 19.51   	  -5.09		
 -2.14   	  7.02   	 19.49   	   0.00		
 -1.22   	  1.53   	 19.49   	  -5.09		
 -1.83   	 -3.36   	 19.47   	  -5.09		
 -3.36   	 -7.32   	 19.45   	  -5.09		
 -5.19   	-10.07   	 19.43   	  -5.09		
 -6.41   	 -9.46   	 19.41   	  -5.09		
 -6.41   	 -3.66   	 19.39   	   0.00		
 -4.88   	  5.49   	 19.39   	  -5.09		
 -3.05   	 14.04   	 19.37   	   0.00		
 -1.22   	 17.40   	 19.37   	  -5.09		
  0.00   	 14.65   	 19.35   	   0.00		
  1.22   	  9.77   	 19.35   	   0.00		
  2.44   	  6.41   	 19.35   	  -5.09		
  3.36   	  6.10   	 19.33   	   0.00		
  3.05   	  8.24   	 19.33   	 -10.17		
  1.83   	 10.38   	 19.29   	 -10.17		
  0.00   	 10.07   	 19.25   	 -10.17		
 -0.92   	  7.93   	 19.21   	 -15.26		
 -1.22   	  5.19   	 19.15   	 -10.17		
 -0.92   	  4.27   	 19.10   	 -20.35		
 -0.31   	  6.41   	 19.02   	 -15.26		
  0.61   	 11.29   	 18.96   	 -15.26		
  2.44   	 16.48   	 18.90   	 -10.17		
  5.19   	 18.92   	 18.86   	  -5.09		
  7.63   	 16.78   	 18.84   	   0.00		
  9.46   	 11.29   	 18.84   	   0.00		
 10.07   	  4.58   	 18.84   	   5.09		
 10.68   	 -0.61   	 18.86   	   5.09		
 10.99   	 -2.44   	 18.88   	   5.09		
 10.38   	  0.61   	 18.90   	   5.09		
  8.54   	 10.68   	 18.92   	  -5.09		
  5.49   	 25.94   	 18.90   	 -10.17		
  2.14   	 39.98   	 18.86   	 -10.17		
 -0.31   	 43.95   	 18.82   	 -20.35		
 -0.92   	 32.65   	 18.74   	 -20.35		
 -0.61   	 10.99   	 18.66   	 -15.26		
  0.00   	 -6.41   	 18.60   	 -10.17		
  0.00   	 -7.93   	 18.56   	  -5.09		
  0.31   	  6.10   	 18.54   	   0.00		
  1.22   	 22.28   	 18.54   	   5.09		
  2.75   	 27.47   	 18.56   	   0.00		
  3.97   	 18.92   	 18.56   	   0.00		
  3.36   	  6.41   	 18.56   	   0.00		
  2.14   	  2.75   	 18.56   	 -10.17		
  0.92   	 11.60   	 18.51   	  -5.09		
  0.31   	 24.72   	 18.49   	 -10.17		
  0.61   	 31.74   	 18.45   	  -5.09		
  1.22   	 26.55   	 18.43   	 -10.17		
  1.53   	 14.34   	 18.39   	  -5.09		
  1.53   	  5.19   	 18.37   	 -10.17		
  0.61   	  4.58   	 18.33   	 -10.17		
 -0.31   	  8.24   	 18.29   	 -10.17		
 -0.92   	  9.77   	 18.25   	 -10.17		
 -0.31   	  7.63   	 18.21   	 -10.17		
  2.44   	  6.71   	 18.17   	 -10.17		
  6.10   	 12.51   	 18.13   	 -10.17		
  8.85   	 24.41   	 18.09   	 -10.17		
  9.46   	 32.65   	 18.05   	 -15.26		
  7.93   	 28.69   	 17.99   	 -25.43		
  6.71   	 -1.53   	 17.88   	  -5.09		
  7.02   	 10.99   	 17.86   	 -25.43		
  1.53   	 35.10   	 17.76   	 -15.26		
  1.83   	 19.53   	 17.70   	 -20.35		
  5.19   	  2.75   	 17.62   	 -15.26		
  9.77   	 -4.88   	 17.56   	 -15.26		
 14.34   	  0.31   	 17.50   	 -10.17		
 17.09   	 14.65   	 17.46   	  -5.09		
 17.40   	 28.69   	 17.44   	   0.00		
 16.48   	 34.48   	 17.44   	  -5.09		
 14.95   	 31.43   	 17.42   	  -5.09		
 14.65   	 24.41   	 17.40   	   0.00		
 15.26   	 19.84   	 17.40   	 -10.17		
 15.26   	 20.45   	 17.35   	  -5.09		
 13.73   	 22.28   	 17.33   	 -10.17		
 10.38   	 21.06   	 17.29   	 -15.26		
  7.02   	 14.95   	 17.23   	 -15.26		
  5.49   	  6.41   	 17.17   	 -10.17		
  6.71   	  0.00   	 17.13   	   0.00		
  8.54   	 -0.31   	 17.13   	   0.00		
  9.16   	  6.10   	 17.13   	   5.09		
  7.32   	 17.70   	 17.15   	   5.09		
  5.19   	 30.52   	 17.17   	  10.17		
  4.27   	 37.84   	 17.21   	  10.17		
  5.80   	 33.57   	 17.25   	   5.09		
  7.93   	 18.31   	 17.27   	   0.00		
  9.16   	  0.92   	 17.27   	   0.00		
  8.54   	 -4.88   	 17.27   	  -5.09		
  6.71   	  6.41   	 17.25   	 -10.17		
  5.19   	 27.77   	 17.21   	 -10.17		
  4.58   	 41.81   	 17.17   	 -10.17		
  5.19   	 36.01   	 17.13   	  -5.09		
  5.19   	 14.34   	 17.11   	 -10.17		
  3.97   	 -7.02   	 17.07   	  -5.09		
  2.44   	-11.90   	 17.05   	   5.09		
  2.44   	  2.75   	 17.07   	  10.17		
  4.88   	 26.25   	 17.11   	   0.00		
  8.24   	 43.64   	 17.11   	   5.09		
 10.68   	 44.56   	 17.13   	   0.00		
 10.68   	 32.04   	 17.13   	   5.09		
  9.16   	 16.78   	 17.15   	   5.09		
  8.24   	  9.77   	 17.17   	   0.00		
  8.54   	 13.73   	 17.17   	 -10.17		
  8.54   	 21.97   	 17.13   	   0.00		
  7.63   	 25.02   	 17.13   	  -5.09		
  5.49   	 17.40   	 17.11   	  -5.09		
  3.36   	  5.80   	 17.09   	 -15.26		
  3.66   	  0.61   	 17.03   	 -10.17		
  6.10   	 10.38   	 16.99   	   5.09		
 11.29   	 35.40   	 17.01(E)	   5.09		
 18.62   	 71.11   	 17.03   	   0.00		
 26.55   	115.05   	 17.03   	   5.09		
 31.74   	173.34   	 17.05   	  15.26		
 29.91   	262.45   	 17.11   	  35.61		
 20.75   	406.19   	 17.25   	  55.95		
 11.29   	618.59   	 17.48   	  81.38		
 12.51   	881.35   	 17.80   	 137.33		
 31.43   	1135.25   	 18.35   	 188.20		
 62.87   	1296.69   	 19.10   	 218.72		
 90.03   	1304.63(R)	 19.98   	 228.89		
 93.08   	1159.97   	 20.90   	 244.15		
 63.48   	926.51   	 21.87   	 264.50		
 10.68   	690.00   	 22.93   	 289.93		
-46.08   	506.59   	 24.09   	 295.01		
-89.11   	383.30   	 25.27   	 284.84		
-110.17   	296.63   	 26.41   	 295.01		
-111.69   	224.00   	 27.59   	 361.14		
-99.18   	159.61   	 29.03   	 478.13		
-76.90   	104.98   	 30.95   	 635.81		
-48.83   	 58.59   	 33.49   	 854.52		
-21.67   	 14.34   	 36.91   	1119.02		
 -2.14   	-27.77   	 41.38   	1358.08		
  6.10   	-60.42   	 46.82   	1510.68		
  4.27   	-74.46   	 52.86   	1586.97		
 -1.53   	-66.83   	 59.21   	1531.02		
 -4.58   	-47.00   	 65.33   	1047.81		
 -2.75   	-30.52   	 69.52   	 172.94		
  2.44   	-28.08   	 70.21   	-310.27		
  7.32   	-41.50   	 68.97   	  -5.09		
  8.24   	-62.26   	 68.95   	 503.56		
  5.19   	-79.35   	 70.97   	 991.86		
  0.61   	-86.67   	 74.93   	1688.70		
 -1.53   	-86.98   	 81.69   	1978.63		
  0.31   	-82.70   	 89.60   	1485.24		
  5.80   	-71.72   	 95.54   	 778.23		
 10.68   	-50.66   	 98.66   	 162.77		
 12.51   	-24.72   	 99.31   	-554.42		
 11.60   	-10.68   	 97.09   	-1185.14		
 10.07   	-23.80   	 92.35   	-1378.43		
 10.99   	-63.48   	 86.84   	-1139.36		
 14.04   	-106.20   	 82.28   	-742.62		
 17.40   	-120.24   	 79.31   	-259.41		
 19.53   	-92.77   	 78.27   	 274.67		
 20.14   	-41.50   	 79.37   	 737.54		
 20.14   	 -1.53   	 82.32   	1052.90		
 20.75   	  0.92   	 86.53   	1220.75		
 21.67   	-30.21   	 91.41   	1185.14		
 21.67   	-66.22   	 96.15   	1002.03		
 20.14   	-79.04   	100.16   	 727.36		
 18.62   	-65.61   	103.07   	 406.92		
 18.62   	-44.56   	104.70   	  71.21		
 20.14   	-35.40   	104.98   	-295.01		
 22.58   	-36.93   	103.80   	-645.98		
 24.11   	-32.65   	101.22   	-890.13		
 25.02   	-16.17   	 97.66   	-879.96		
 27.16   	 -2.75   	 94.14   	-574.77		
 31.13   	-13.73   	 91.84   	-116.99		
 36.01   	-47.30   	 91.37   	 310.27		
 39.67   	-72.63   	 92.61   	 696.84		
 42.42   	-55.54   	 95.40   	 986.77		
 44.56   	  4.88   	 99.35   	1047.81		
 48.22   	 69.58   	103.54   	 874.87		
 52.80   	 91.25   	107.04   	 620.55		
 57.07   	 57.07   	109.52   	 310.27		
 58.90   	 -0.31   	110.76(S)	 -76.30		
 58.59   	-28.69   	110.46   	-412.00		
 57.68   	 -1.22   	108.81   	-574.77		
 58.29   	 65.31   	106.51   	-554.42		
 60.42   	126.65   	104.29   	-391.66		
 64.09   	148.01   	102.73   	-167.85		
 67.75   	128.48   	102.05   	  81.38		
 70.80   	 95.52   	102.38   	 300.10		
 72.63   	 81.18   	103.58   	 437.43		
 73.85   	100.71   	105.33   	 422.18		
 75.07   	146.79   	107.02   	 284.84		
 76.29   	197.75   	108.16   	 116.99		
 77.51   	232.24   	108.63   	 -25.43		
 78.43   	240.48   	108.52   	-147.51		
 78.74   	224.61   	107.93   	-254.32		
 77.21   	197.75   	106.92   	-305.19		
 73.85   	175.17   	105.70   	-295.01		
 69.27   	167.24   	104.52   	-259.41		
 64.39   	172.42   	103.48   	-183.11		
 59.81   	180.36   	102.75   	-106.82		
 55.24   	179.75   	102.32   	 -55.95		
 49.44   	166.63   	102.10   	 -30.52		
 41.50   	144.04   	101.97   	 -50.86		
 32.35   	119.93   	101.77   	 -96.64		
 23.50   	 98.88   	101.38   	-183.11		
 16.48   	 81.18   	100.65   	-274.67		
 11.60   	 65.00   	 99.55   	-386.57		
  8.54   	 49.44   	 98.01   	-493.39		
  6.41   	 36.32   	 96.03   	-574.77		
  4.27   	 27.47   	 93.73   	-640.89		
  1.83   	 21.67   	 91.17   	-676.50		
 -0.61   	 16.78   	 88.46   	-691.76		
 -3.05   	 11.29   	 85.70   	-681.58		
 -5.80   	  5.19   	 82.97   	-666.32		
 -7.93   	  0.31   	 80.30   	-676.50		
 -9.16   	 -2.14   	 77.60   	-666.32		
 -9.46   	 -3.36   	 74.93   	-508.65		
 -9.16   	 -4.88   	 72.90   	-244.15		
 -8.54   	 -7.02   	 71.92   	-137.33		
 -8.85   	 -9.77   	 71.37   	-386.57		
 -9.77   	-11.90   	 69.83   	-834.18		
-11.60   	-13.12   	 66.49   	-1256.35		
-13.12   	-13.43   	 61.46   	-1541.19		
-14.04   	-13.12   	 55.30   	-1632.75		
-14.04   	-12.82   	 48.77   	-1525.93		
-13.73   	-12.82   	 42.67   	-1266.53		
-12.51   	-13.73   	 37.60   	-849.44		
-11.90   	-14.95   	 34.20   	-417.09		
-11.60   	-15.87   	 32.53   	 -71.21		
-12.51   	-15.56   	 32.25   	 157.68		
-13.73   	-13.43   	 32.88   	 249.24		
-15.56   	-10.99   	 33.88   	 198.37		
-16.78   	 -9.77   	 34.67   	  -5.09		
-17.09   	-10.38   	 34.65   	-289.93		
-16.17   	-12.21   	 33.49   	-564.60		
-14.04   	-11.90   	 31.23   	-768.05		
-10.99   	 -8.85   	 28.16   	-864.70		
 -7.63   	 -3.36   	 24.70   	-854.52		
 -5.19   	  2.44   	 21.28   	-732.45		
 -3.97   	  5.80   	 18.35   	-534.08		
 -3.97   	  6.41   	 16.22   	-315.36		
 -4.88   	  5.19   	 14.95   	-122.07		
 -6.41   	  3.66   	 14.47   	  35.61		
 -8.54   	  2.44   	 14.61   	 127.16		
-11.60   	  1.83   	 15.12   	 152.59		
-14.34   	  0.61   	 15.73   	 162.77		
-17.09   	 -1.22   	 16.38   	 137.33		
-18.62   	 -3.66   	 16.93   	  66.12		
-18.62   	 -5.80   	 17.19   	 -45.78		
-17.09   	 -5.19   	 17.01   	-162.77		
-14.95   	 -2.44   	 16.36   	-264.50		
-12.82   	  1.83   	 15.30   	-284.84		
-11.29   	  4.88   	 14.16   	-259.41		
-10.68   	  4.88   	 13.12   	-193.29		
-11.29   	  1.53   	 12.35   	 -81.38		
-12.21   	 -3.97   	 12.02(D)	  40.69		
-12.51   	-10.38   	 12.19   	 152.59		
-11.90   	-15.87   	 12.80   	 244.15		
-10.99   	-19.23   	 13.77   	 274.67		
 -9.77   	-19.23   	 14.87   	 249.24		
 -9.16   	-15.87   	 15.87   	 198.37		
 -8.85   	-10.99   	 16.66   	 157.68		
 -9.16   	 -7.32   	 17.29   	 188.20		
-10.07   	 -6.71   	 18.05   	 300.10		
-10.99   	 -9.46   	 19.25   	 508.65		
-11.90   	-13.43   	 21.28   	 584.94		
-12.21   	-17.09   	 23.62   	 279.75		
-11.90   	-20.14   	 24.74   	-783.31		
-13.12   	-27.77   	 21.61   	-259.41		
-13.73   	-28.08   	 20.57   	-305.19		
-13.73   	-27.47   	 19.35   	-320.45		
-13.43   	-28.69   	 18.07   	-279.75		
-12.82   	-32.35   	 16.95   	-223.80		
-12.21   	-37.23   	 16.05   	-279.75		
-11.29   	-33.57   	 14.93   	  61.04		
-11.29   	-28.99   	 15.18   	 518.82		
-14.04   	-36.62   	 17.25   	 264.50		
-15.56   	-41.50   	 18.31   	 279.75		
-17.40   	-44.86   	 19.43   	 305.19		
-18.92   	-47.00   	 20.65   	 300.10		
-20.14   	-48.83   	 21.85   	 264.50		
-20.45   	-49.74   	 22.91   	 218.72		
-20.14   	-49.44   	 23.78   	 116.99		
-18.92   	-47.30   	 24.25   	 -50.86		
-18.31   	-43.64   	 24.05   	-239.06		
-17.40   	-40.89   	 23.09   	-386.57		
-16.78   	-39.98   	 21.55   	-406.92		
-15.56   	-41.20   	 19.92   	-320.45		
-13.73   	-43.03   	 18.64   	-162.77		
-12.21   	-44.56   	 17.99   	 -15.26		
-11.60   	-44.86   	 17.92   	 101.73		
-12.21   	-45.47   	 18.33   	 188.20		
-13.43   	-47.91   	 19.08   	 254.32		
-15.26   	-52.80   	 20.10   	 269.58		
-17.70   	-59.51   	 21.18   	 259.41		
-19.84   	-65.61   	 22.22   	 198.37		
-21.97   	-68.05   	 23.01   	  81.38		
-23.19   	-65.92   	 23.34   	 -30.52		
-23.50   	-60.12   	 23.21   	 -96.64		
-22.58   	-54.32   	 22.83   	-137.33		
-21.67   	-51.88   	 22.28   	-157.68		
-20.45   	-54.63   	 21.65   	-152.59		
-19.53   	-61.04   	 21.04   	-127.16		
-18.31   	-66.22   	 20.53   	 -66.12		
-16.48   	-66.53   	 20.26   	  15.26		
-14.04   	-60.42   	 20.33   	  86.47		
-11.60   	-51.27   	 20.67   	 142.42		
-10.07   	-43.03   	 21.24   	 172.94		
 -9.46   	-39.98   	 21.93   	 157.68		
-10.68   	-43.33   	 22.56   	 106.82		
-12.21   	-51.88   	 22.99   	  45.78		
-11.90   	-60.12   	 23.17   	 -15.26		
 -7.63   	-58.59   	 23.11   	 -55.95		
  0.61   	-33.57   	 22.89   	 -81.38		
  9.77   	 29.60   	 22.56   	 -76.30		
 14.04   	140.99   	 22.26   	 -45.78		
 10.68   	307.01   	 22.08   	  10.17		
  4.58   	525.21   	 22.12(E)	  76.30		
  6.10   	776.67   	 22.42   	 152.59		
 22.89   	1016.54   	 23.03   	 218.72		
 52.49   	1182.25   	 23.91   	 279.75		
 80.26   	1219.48(R)	 25.03   	 315.36		
 89.11   	1117.55   	 26.29   	 335.71		
 70.50   	916.14   	 27.63   	 335.71		
 29.30   	685.42   	 28.97   	 330.62		
-19.23   	483.09   	 30.29   	 310.27		
-61.34   	329.90   	 31.54   	 284.84		
-89.42   	220.64   	 32.68   	 264.50		
-102.23   	141.60   	 33.73   	 269.58		
-100.71   	 83.01   	 34.81   	 279.75		
-85.45   	 37.84   	 35.93   	 315.36		
-60.12   	 -2.75   	 37.19   	 417.09		
-31.43   	-45.78   	 38.86   	 640.89		
 -9.46   	-86.98   	 41.42   	 966.43		
  0.00   	-114.75   	 45.29   	1302.13		
 -1.53   	-121.15   	 50.50   	1515.76		
 -7.63   	-112.00   	 56.56   	1551.37		
-12.21   	-102.54   	 62.77   	1464.90		
-12.21   	-104.68   	 68.63   	1322.48		
 -9.77   	-118.71   	 73.92   	1236.01		
 -7.93   	-135.80   	 78.86   	1113.93		
 -7.32   	-146.48   	 83.32   	 849.44		
 -7.32   	-146.79   	 86.71   	 640.89		
 -6.71   	-138.24   	 89.28   	 584.94		
 -5.19   	-126.34   	 91.62   	 239.06		
