  I     	  II     	  LVp     	  LVp'		
-15.56   	-63.78   	 43.34   	 172.94		
-52.49   	-72.33   	 44.03   	 208.54		
-62.56   	-69.89   	 44.86   	 244.15		
-49.13   	-72.63   	 45.84   	 289.93		Beg---------
-29.60   	-79.65   	 47.00   	 335.71		
-19.23   	-86.06   	 48.34   	 391.66		
-20.45   	-88.81   	 49.91   	 437.43		
-26.86   	-89.11   	 51.66   	 493.39		
-30.82   	-88.81   	 53.63   	 534.08		
-30.52   	-88.50   	 55.77   	 584.94		
-26.55   	-88.20   	 58.11   	 615.46		
-22.58   	-87.28   	 60.57   	 645.98		
-20.45   	-86.36   	 63.15   	 676.50		
-20.45   	-84.84   	 65.86   	 686.67		
-21.06   	-83.92   	 68.61   	 707.02		
-21.06   	-83.62   	 71.43   	 707.02		
-20.14   	-83.92   	 74.26   	 712.10		
-19.53   	-84.53   	 77.11   	 712.10		
-19.84   	-85.45   	 79.96   	 701.93		
-21.06   	-86.67   	 82.77   	 696.84		
-22.58   	-87.89   	 85.55   	 686.67		
-22.89   	-87.89   	 88.30   	 686.67		
-22.28   	-86.98   	 91.05   	 676.50		
-21.06   	-84.53   	 93.75   	 676.50		
-19.84   	-81.79   	 96.46   	 676.50		
-18.92   	-79.65   	 99.17   	 676.50		
-18.62   	-78.43   	101.87   	 671.41		
-18.92   	-78.13   	104.56   	 666.32		
-19.53   	-78.43   	107.22   	 656.15		
-20.45   	-78.43   	109.85   	 640.89		
-20.45   	-78.74   	112.41   	 630.72		
-19.23   	-79.96   	114.93   	 610.37		
-17.09   	-83.01   	117.37   	 595.11		
-14.95   	-86.67   	119.76   	 584.94		
-13.73   	-90.94   	122.10   	 569.68		
-14.04   	-93.99   	124.37   	 564.60		
-14.95   	-95.21   	126.63   	 549.34		
-15.87   	-94.91   	128.83   	 534.08		
-16.48   	-94.30   	130.97   	 523.90		
-16.78   	-93.99   	133.06   	 508.65		
-16.48   	-93.08   	135.10   	 488.30		
-15.56   	-91.55   	137.05   	 462.87		
-14.04   	-88.50   	138.90   	 442.52		
-12.21   	-85.14   	140.67   	 412.00		
-10.99   	-81.48   	142.32   	 386.57		
-10.99   	-78.74   	143.87   	 366.22		
-11.60   	-75.07   	145.33   	 345.88		
-11.90   	-70.19   	146.71   	 325.53		
-12.51   	-64.39   	148.02   	 310.27		
-13.73   	-58.90   	149.26   	 300.10		
-15.56   	-55.24   	150.46   	 284.84		
-17.40   	-54.02   	151.60   	 269.58		
-19.23   	-54.32   	152.67   	 259.41		
-20.75   	-53.71   	153.71   	 244.15		
-22.28   	-50.96   	154.69   	 228.89		
-23.80   	-45.17   	155.60   	 203.46		
-24.41   	-37.84   	156.42   	 188.20		
-24.72   	-31.74   	157.17   	 172.94		
-25.02   	-28.38   	157.86   	 147.51		
-26.86   	-28.08   	158.45   	 132.25		
-29.91   	-29.30   	158.98   	 106.82		
-33.26   	-29.91   	159.41   	  86.47		
-34.79   	-29.30   	159.76   	  61.04		
-33.57   	-26.25   	160.00   	  40.69		
-29.60   	-21.97   	160.16   	  10.17		
-24.72   	-17.09   	160.20(S)	 -10.17		
-20.14   	-12.82   	160.16   	 -40.69		
-16.78   	 -9.46   	160.00   	 -71.21		
-14.34   	 -5.80   	159.71   	 -96.64		
-11.29   	 -1.83   	159.33   	-132.25		
 -7.32   	  2.44   	158.80   	-157.68		
 -2.75   	  5.19   	158.17   	-198.37		
  0.92   	  6.10   	157.37   	-223.80		
  2.14   	  5.80   	156.48   	-264.50		
  1.83   	  6.41   	155.42   	-295.01		
  0.92   	  9.16   	154.24   	-335.71		
  1.53   	 12.51   	152.90   	-366.22		
  3.36   	 13.73   	151.43   	-406.92		
  5.49   	 12.21   	149.81   	-437.43		
  7.93   	  9.16   	148.06   	-478.13		
 10.07   	  7.63   	146.14   	-513.73		
 11.60   	  7.63   	144.09   	-549.34		
 12.21   	  7.32   	141.89   	-584.94		
 10.68   	  4.58   	139.55   	-620.55		
  7.63   	 -1.22   	137.07   	-651.07		
  4.88   	 -8.24   	134.47   	-681.58		
  4.27   	-14.04   	131.74   	-707.02		
  6.41   	-18.01   	128.91   	-737.54		
  9.77   	-19.84   	125.96   	-768.05		
 12.82   	-21.36   	122.89   	-798.57		
 13.43   	-22.58   	119.69   	-839.26		
 11.90   	-23.80   	116.34   	-869.78		
  8.85   	-24.11   	112.86   	-905.39		
  7.32   	-23.19   	109.24   	-940.99		
  7.63   	-21.97   	105.47   	-961.34		
  9.77   	-21.97   	101.63   	-986.77		
 11.60   	-24.11   	 97.68   	-991.86		
 11.90   	-28.38   	 93.71   	-986.77		
 10.07   	-32.65   	 89.77   	-986.77		
  7.93   	-34.48   	 85.82   	-966.43		
  7.63   	-32.65   	 81.95   	-951.17		
  9.77   	-30.21   	 78.15   	-930.82		
 12.51   	-29.91   	 74.42   	-905.39		
 14.34   	-33.57   	 70.80   	-885.04		
 14.04   	-39.06   	 67.26   	-864.70		
 12.21   	-42.11   	 63.80   	-839.26		
 10.07   	-41.50   	 60.45   	-818.92		
  9.16   	-39.67   	 57.17   	-788.40		
  9.46   	-39.37   	 54.02   	-762.97		
  9.77   	-42.72   	 50.97   	-727.36		
  9.77   	-47.61   	 48.06   	-696.84		
  9.77   	-50.05   	 45.27   	-651.07		
 10.07   	-47.61   	 42.67   	-615.46		
 10.68   	-41.20   	 40.20   	-574.77		
 12.21   	-35.40   	 37.90   	-528.99		
 12.51   	-34.48   	 35.79   	-483.21		
 11.29   	-40.28   	 33.86   	-447.61		
  9.77   	-50.35   	 32.06   	-401.83		
 10.07   	-59.81   	 30.46   	-366.22		
 11.90   	-63.78   	 28.99   	-330.62		
 14.04   	-62.87   	 27.67   	-300.10		
 13.73   	-60.73   	 26.47   	-259.41		
 10.38   	-60.12   	 25.43   	-233.98		
  6.41   	-60.73   	 24.50   	-203.46		
  4.58   	-61.04   	 23.68   	-172.94		
  5.80   	-59.51   	 22.99   	-147.51		
  8.54   	-57.07   	 22.40   	-122.07		
 10.99   	-55.85   	 21.91   	 -96.64		
 12.21   	-55.24   	 21.53   	 -81.38		
 12.82   	-54.02   	 21.20   	 -61.04		
 13.43   	-50.96   	 20.96   	 -45.78		
 13.43   	-47.61   	 20.77   	 -30.52		
 11.60   	-46.39   	 20.65   	 -20.35		
  7.32   	-48.52   	 20.57   	 -15.26		
  3.05   	-53.41   	 20.51   	  -5.09		
  1.22   	-57.68   	 20.49   	   0.00		
  2.14   	-59.20   	 20.49   	   5.09		
  4.27   	-56.76   	 20.51   	  10.17		
  5.80   	-52.49   	 20.55   	  10.17		
  4.88   	-48.52   	 20.59   	  10.17		
  2.75   	-47.30   	 20.63   	  15.26		
  0.92   	-49.44   	 20.69   	  15.26		
  0.92   	-53.10   	 20.75   	  15.26		
  3.05   	-55.54   	 20.81   	  15.26		
  6.41   	-55.54   	 20.87   	  20.35		
  8.85   	-53.10   	 20.96   	  15.26		
  9.16   	-50.35   	 21.02   	  15.26		
  6.41   	-49.13   	 21.08   	  10.17		
  1.53   	-49.74   	 21.12   	   5.09		
 -2.75   	-50.35   	 21.14   	   5.09		
 -3.66   	-50.35   	 21.16   	   0.00		
 -1.53   	-49.44   	 21.16   	  -5.09		
  1.83   	-49.44   	 21.14   	   0.00		
  4.27   	-50.66   	 21.14   	  -5.09		
  4.88   	-53.71   	 21.12   	  -5.09		
  3.97   	-57.07   	 21.10   	  -5.09		
  2.75   	-59.51   	 21.08   	  -5.09		
  1.83   	-60.12   	 21.06   	  -5.09		
  0.61   	-58.29   	 21.04   	  -5.09		
 -0.61   	-54.32   	 21.02   	  -5.09		
 -0.31   	-49.13   	 21.00   	  -5.09		
  1.83   	-44.25   	 20.98   	  -5.09		
  4.88   	-40.89   	 20.96   	 -10.17		
  6.71   	-39.37   	 20.92   	 -10.17		
  6.71   	-37.54   	 20.87   	 -10.17		
  5.19   	-32.96   	 20.83   	 -10.17		
  6.10   	-24.72   	 20.79   	 -10.17		
 11.29   	-13.73   	 20.75   	 -10.17		
 18.92   	 -3.36   	 20.71   	  -5.09		
 25.33   	  4.27   	 20.69   	 -10.17		
 25.33   	  7.32   	 20.65   	  -5.09		
 18.31   	  6.41   	 20.63   	 -10.17		
  8.54   	  3.97   	 20.59   	  -5.09		
  2.14   	  1.53   	 20.57   	  -5.09		
  3.36   	 -0.31   	 20.55   	 -10.17		
 11.90   	  0.00   	 20.51   	  -5.09		
 22.58   	  1.83   	 20.49   	 -10.17		
 29.60   	  6.71   	 20.45   	 -10.17		
 30.82   	 14.34   	 20.41   	 -10.17		
 27.47   	 24.11   	 20.37   	 -10.17		
 22.89   	 32.65   	 20.33   	 -10.17		
 19.23   	 34.48   	 20.28   	 -10.17		
 16.78   	 25.63   	 20.24   	 -15.26		
 14.65   	  7.32   	 20.18   	 -10.17		
 12.51   	-14.95   	 20.14   	  -5.09		
 11.29   	-34.48   	 20.12   	 -10.17		
 11.90   	-46.69   	 20.08   	  -5.09		
 13.12   	-54.32   	 20.06   	  -5.09		
 11.90   	-61.95   	 20.04   	   0.00		
  5.49   	-72.33   	 20.04   	  -5.09		
 -5.19   	-82.70   	 20.02   	   0.00		
-15.26   	-87.59   	 20.02   	   0.00		
-19.84   	-84.84   	 20.02   	   0.00		
-17.70   	-76.90   	 20.02   	   0.00		
-11.90   	-69.58   	 20.02   	   0.00		
 -7.93   	-68.36   	 20.02   	  -5.09		
 -8.54   	-73.24   	 20.00   	 -10.17		
-11.60   	-80.26   	 19.96   	 -10.17		
-13.12   	-83.92   	 19.92   	 -10.17		
-10.38   	-81.48   	 19.88   	 -15.26		
 -5.80   	-74.46   	 19.82   	 -15.26		
 -2.14   	-66.22   	 19.76   	 -15.26		
 -2.44   	-60.12   	 19.69   	 -15.26		
 -5.80   	-57.68   	 19.63   	 -15.26		
 -8.85   	-58.90   	 19.57   	 -15.26		
 -8.54   	-63.78   	 19.51   	 -15.26		
 -0.92   	-75.07   	 19.45   	 -10.17		
 18.92   	-96.13   	 19.41   	 -10.17		
 58.90   	-124.82   	 19.37(D)	   0.00		
126.95   	-153.81   	 19.37   	   5.09		
225.83   	-173.65   	 19.39   	  10.17		
347.29   	-176.39   	 19.43   	  25.43		
472.72   	-160.83   	 19.53   	  30.52		
579.22   	-126.34   	 19.65   	  40.69		
644.53   	-65.31   	 19.82   	  45.78		
642.40   	 35.40   	 20.00   	  50.86		
546.26   	187.38   	 20.20   	  55.95		
342.71   	394.29   	 20.43   	  61.04		
 46.69   	645.14   	 20.67   	  61.04		
-290.22   	915.22   	 20.92   	 127.16		
-795.59   	1365.97   	 21.42   	  71.21		
-866.09   	1458.13   	 21.71   	  71.21		
-805.36   	1408.08   	 21.99   	  81.38		
-642.09   	1210.33   	 22.32   	  86.47		
-424.19   	899.66   	 22.67   	 101.73		
-209.96   	546.88   	 23.07   	 106.82		
-53.10   	233.15   	 23.50   	 122.07		
 19.53   	 14.04   	 23.99   	 142.42		
 19.53   	-100.40   	 24.56   	 162.77		
-13.73   	-137.63   	 25.21   	 183.11		
-39.37   	-139.16   	 25.94   	 213.63		
-41.50   	-135.50   	 26.80   	 244.15		
-27.77   	-138.85   	 27.77   	 289.93		
-14.65   	-147.71   	 28.93   	 330.62		
-11.29   	-156.56   	 30.25   	 386.57		
-14.34   	-161.74   	 31.80   	 437.43		
-17.09   	-162.05   	 33.55   	 488.30		
-15.26   	-158.69   	 35.50   	 544.25		
-10.07   	-154.72   	 37.68   	 595.11		
 -5.80   	-153.20   	 40.06   	 635.81		
 -5.19   	-155.64   	 42.60   	 681.58		
 -7.93   	-161.44   	 45.33   	 712.10		
-11.29   	-166.02   	 48.18   	 737.54		
-12.21   	-166.93   	 51.13   	 757.88		
-10.07   	-163.57   	 54.16   	 778.23		
 -6.71   	-158.69   	 57.27   	 783.31		
 -3.05   	-155.33   	 60.41   	 788.40		
 -0.92   	-156.25   	 63.56   	 793.49		
 -0.31   	-160.22   	 66.73   	 793.49		
 -1.22   	-163.88   	 69.91   	 783.31		
 -3.05   	-165.71   	 73.04   	 778.23		
 -4.88   	-164.79   	 76.15   	 762.97		
 -6.10   	-163.27   	 79.21   	 752.79		
 -5.80   	-163.57   	 82.22   	 742.62		
 -4.27   	-166.02   	 85.19   	 722.28		
 -2.44   	-169.68   	 88.08   	 712.10		
 -1.83   	-172.73   	 90.93   	 691.76		
 -2.44   	-173.03   	 93.69   	 676.50		
 -3.36   	-170.90   	 96.40   	 656.15		
 -3.66   	-168.15   	 99.02   	 640.89		
 -2.44   	-165.71   	101.59   	 625.63		
 -0.61   	-165.10   	104.09   	 605.29		
  0.31   	-166.63   	106.51   	 595.11		
 -0.31   	-168.46   	108.89   	 579.86		
 -0.92   	-169.37   	111.21   	 569.68		
 -1.53   	-169.37   	113.49   	 559.51		
 -0.61   	-168.76   	115.73   	 549.34		
  0.61   	-167.54   	117.92   	 539.16		
  0.92   	-167.24   	120.08   	 528.99		
  0.31   	-167.24   	122.20   	 513.73		
 -0.92   	-165.71   	124.25   	 498.47		
 -0.92   	-161.74   	126.25   	 488.30		
  0.00   	-157.17   	128.20   	 462.87		
  1.22   	-153.81   	130.05   	 447.61		
  2.14   	-152.89   	131.84   	 427.26		
  2.44   	-152.59   	133.55   	 401.83		
  3.05   	-150.76   	135.16   	 376.40		
  3.05   	-146.18   	136.66   	 356.05		
  2.44   	-140.69   	138.09   	 335.71		
  0.31   	-136.41   	139.43   	 315.36		
 -2.75   	-133.97   	140.69   	 295.01		
 -5.19   	-130.62   	141.87   	 279.75		
 -5.80   	-125.73   	142.99   	 264.50		
 -5.49   	-121.77   	144.05   	 249.24		
 -5.80   	-119.93   	145.05   	 228.89		
 -7.32   	-119.32   	145.96   	 213.63		
 -9.46   	-117.80   	146.82   	 193.29		
-10.68   	-114.14   	147.59   	 172.94		
-10.07   	-108.95   	148.28   	 152.59		
 -8.24   	-105.29   	148.89   	 127.16		
 -6.71   	-104.06   	149.40   	 106.82		
 -7.02   	-102.84   	149.83   	  81.38		
 -8.54   	-99.49   	150.15   	  55.95		
 -9.77   	-93.99   	150.38   	  25.43		
 -9.46   	-87.28   	150.48(S)	   0.00		
 -6.71   	-80.87   	150.48   	 -25.43		
 -3.05   	-74.77   	150.38   	 -61.04		
  0.31   	-68.36   	150.13   	 -91.56		
  2.75   	-63.17   	149.77   	-122.07		
  4.58   	-59.51   	149.28   	-157.68		
  7.02   	-56.76   	148.65   	-193.29		
 10.68   	-52.80   	147.87   	-223.80		
 14.65   	-47.00   	146.98   	-264.50		
 17.70   	-39.67   	145.92   	-305.19		
 17.70   	-33.87   	144.70   	-340.79		
 15.56   	-31.43   	143.34   	-381.48		
 12.21   	-32.35   	141.81   	-422.18		
  9.77   	-34.18   	140.12   	-457.78		
  9.16   	-34.48   	138.29   	-498.47		
 10.07   	-32.04   	136.30   	-539.16		
 11.60   	-26.55   	134.14   	-569.68		
 12.82   	-20.45   	131.86   	-605.29		
 13.12   	-16.78   	129.44   	-635.81		
 13.12   	-16.78   	126.90   	-666.32		
 12.21   	-20.75   	124.23   	-691.76		
 11.60   	-26.55   	121.46   	-722.28		
 11.29   	-31.13   	118.58   	-752.79		
 11.90   	-32.35   	115.56   	-788.40		
 12.51   	-31.13   	112.41   	-818.92		
 12.21   	-29.60   	109.13   	-859.61		
 10.38   	-30.21   	105.70   	-895.22		
  7.63   	-32.35   	102.12   	-920.65		
  5.80   	-35.10   	 98.43   	-946.08		
  5.80   	-36.01   	 94.65   	-956.25		
  7.02   	-34.79   	 90.82   	-961.34		
  8.85   	-32.04   	 86.98   	-961.34		
 10.38   	-29.60   	 83.13   	-946.08		
 10.99   	-28.69   	 79.35   	-925.73		
 10.38   	-28.99   	 75.65   	-910.47		
 10.07   	-29.60   	 72.00   	-890.13		
 10.68   	-30.21   	 68.44   	-869.78		
 12.21   	-30.21   	 64.96   	-849.44		
 14.04   	-29.60   	 61.57   	-824.00		
 15.56   	-28.99   	 58.27   	-808.75		
 15.87   	-29.91   	 55.04   	-783.31		
 14.04   	-33.26   	 51.90   	-752.79		
 10.99   	-39.37   	 48.89   	-722.28		
  7.93   	-46.69   	 46.00   	-686.67		
  6.41   	-52.80   	 43.26   	-645.98		
  7.02   	-55.54   	 40.67   	-610.37		
  9.16   	-55.54   	 38.23   	-569.68		
 11.60   	-53.41   	 35.95   	-523.90		
 13.43   	-51.57   	 33.86   	-488.30		
 13.73   	-51.27   	 31.90   	-447.61		
 13.43   	-52.19   	 30.11   	-412.00		
 12.82   	-53.41   	 28.46   	-376.40		
 12.21   	-54.63   	 26.96   	-335.71		
 11.60   	-54.63   	 25.62   	-310.27		
 11.29   	-53.71   	 24.37   	-274.67		
 11.60   	-51.88   	 23.28   	-244.15		
 12.21   	-49.74   	 22.30   	-213.63		
 13.12   	-47.61   	 21.44   	-188.20		
 13.12   	-45.78   	 20.69   	-162.77		
 12.82   	-43.95   	 20.04   	-147.51		
 12.21   	-42.42   	 19.45   	-122.07		
 11.60   	-41.50   	 18.96   	-111.90		
 10.99   	-40.89   	 18.51   	 -91.56		
 10.38   	-40.59   	 18.15   	 -81.38		
  9.77   	-40.28   	 17.82   	 -61.04		
  9.46   	-39.98   	 17.58   	 -50.86		
  8.54   	-40.28   	 17.38   	 -35.61		
  7.63   	-40.59   	 17.23   	 -20.35		
  7.02   	-40.28   	 17.15   	 -10.17		
  7.32   	-38.76   	 17.11   	   0.00		
  8.54   	-36.62   	 17.11   	   0.00		
  9.46   	-34.48   	 17.11   	  -5.09		
 10.07   	-32.96   	 17.09   	  -5.09		
  9.77   	-32.04   	 17.07   	 -20.35		
  9.77   	-31.43   	 16.99   	 -30.52		
 10.68   	-31.43   	 16.87   	 -35.61		
 12.21   	-31.13   	 16.72   	 -40.69		
 12.82   	-30.52   	 16.56   	 -30.52		
 12.51   	-29.60   	 16.44   	 -25.43		
 11.29   	-28.38   	 16.34   	   0.00		
  9.77   	-26.86   	 16.34   	  20.35		
  9.16   	-25.94   	 16.42   	  35.61		
 10.07   	-24.72   	 16.56   	  50.86		
 12.21   	-23.50   	 16.76   	  61.04		
 14.04   	-21.97   	 17.01   	  50.86		
 14.95   	-20.14   	 17.21   	  35.61		
 14.34   	-18.31   	 17.35   	  15.26		
 12.82   	-17.09   	 17.42   	  -5.09		
 11.29   	-17.09   	 17.40   	 -30.52		
 10.07   	-17.70   	 17.27   	 -45.78		
  9.46   	-18.62   	 17.09   	 -61.04		
  9.16   	-18.62   	 16.85   	 -66.12		
  9.46   	-17.40   	 16.58   	 -61.04		
 10.07   	-16.17   	 16.34   	 -61.04		
 10.68   	-14.34   	 16.09   	 -45.78		
 11.29   	-12.82   	 15.91   	 -40.69		
 11.60   	-10.07   	 15.75   	 -30.52		
 11.90   	 -6.41   	 15.63   	 -30.52		
 12.82   	 -0.92   	 15.50   	 -25.43		
 14.95   	  5.49   	 15.40   	 -25.43		
 17.70   	 12.51   	 15.30   	 -25.43		
 21.97   	 20.45   	 15.20   	 -30.52		
 26.55   	 29.91   	 15.08   	 -35.61		
 30.52   	 39.98   	 14.93   	 -30.52		
 32.04   	 49.44   	 14.81   	 -35.61		
 30.82   	 56.76   	 14.67   	 -25.43		
 29.30   	 62.26   	 14.57   	 -20.35		
 33.57   	 67.75   	 14.49   	 -15.26		
 48.83   	 74.16   	 14.43   	 -10.17		
 76.29   	 80.26   	 14.38   	  -5.09		End----------
112.30   	 81.79   	 14.36   	  -5.09		
152.59   	 74.77   	 14.34   	 -10.17		
195.62   	 59.20   	 14.30   	 -20.35		
246.58   	 38.76   	 14.22   	 -50.86		
309.75   	 11.60   	 14.02   	 -76.30		
379.03   	-34.18   	 13.71   	-101.73		
436.71   	-117.19   	 13.31   	-132.25		
461.73   	-245.36   	 12.78   	-132.25		
437.93   	-402.22   	 12.25   	-127.16		
363.16   	-549.32   	 11.74   	-106.82		
244.45   	-643.92   	 11.31   	 -66.12		
 89.72   	-667.11(R)	 11.05   	 -20.35		
-94.30   	-633.54   	 10.97   	  20.35		
-296.02   	-580.14   	 11.05   	  61.04		
-497.74   	-539.86   	 11.29   	  91.56		
-675.96   	-517.88   	 11.66   	 106.82		
-807.50   	-497.13   	 12.09   	 127.16		
-873.41   	-459.90   	 12.59   	 132.25		
-865.48   	-400.39   	 13.12   	 142.42		
-792.54   	-322.88   	 13.69   	 157.68		
-679.63   	-231.02   	 14.32   	 183.11		
-562.13   	-118.71   	 15.06   	 218.72		
-464.78   	 12.82   	 15.93   	 274.67		
-384.83   	138.55   	 17.03   	 335.71		
-301.51   	216.06   	 18.37   	 396.74		
-201.11   	217.90   	 19.96   	 457.78		
-94.30   	156.56   	 21.79   	 508.65		
 -9.77   	 78.74   	 23.82   	 554.42		
 30.52   	 30.52   	 26.04   	 574.77		
 28.69   	 26.55   	 28.34   	 579.86		
  8.54   	 48.83   	 30.66   	 569.68		
 -5.80   	 68.66   	 32.94   	 549.34		
 -4.88   	 71.72   	 35.14   	 503.56		
  4.27   	 62.26   	 37.15   	 467.95		
 11.90   	 52.19   	 39.02   	 412.00		
 13.12   	 48.22   	 40.67   	 371.31		
  9.16   	 50.66   	 42.16   	 330.62		
  4.58   	 55.54   	 43.48   	 300.10		
  3.36   	 59.20   	 44.68   	 279.75		
  5.80   	 60.73   	 45.80   	 274.67		
  8.85   	 60.12   	 46.90   	 289.93		
 10.99   	 58.59   	 48.06   	 325.53		
 10.68   	 56.46   	 49.36   	 381.48		
  9.46   	 54.63   	 50.88   	 462.87		
  8.54   	 53.71   	 52.74   	 559.51		
  8.85   	 54.63   	 54.97   	 666.32		
  9.77   	 57.37   	 57.64   	 757.88		
 10.38   	 61.04   	 60.67   	 839.26		
 10.38   	 64.39   	 64.03   	 890.13		
 10.38   	 66.22   	 67.59   	 915.56		
 10.99   	 67.14   	 71.25   	 920.65		
 11.90   	 67.44   	 74.93   	 910.47		
 13.12   	 68.97   	 78.58   	 890.13		
 14.34   	 72.02   	 82.14   	 869.78		
 15.56   	 76.60   	 85.62   	 849.44		
 16.48   	 81.79   	 89.01   	 834.18		
 17.40   	 86.36   	 92.35   	 829.09		
 18.01   	 89.72   	 95.67   	 829.09		
 18.92   	 92.77   	 98.98   	 834.18		
 20.45   	 97.66   	102.32   	 824.00		
 22.89   	105.29   	105.62   	 798.57		
 25.94   	115.36   	108.81   	 762.97		
 28.38   	126.34   	111.86   	 701.93		
 29.60   	136.11   	114.67   	 625.63		
 29.30   	144.65   	117.17   	 523.90		
 28.99   	153.20   	119.27   	 427.26		
 29.30   	163.27   	120.98   	 325.53		
 30.82   	176.39   	122.28   	 218.72		
 33.87   	191.35   	123.15   	 137.33		
 36.62   	206.91   	123.70   	  66.12		
 39.06   	222.17   	123.97   	  20.35		
 41.81   	237.12   	124.05   	  -5.09		
 45.47   	252.99   	124.03   	 -10.17		
 50.05   	269.47   	123.99   	   0.00		
 54.63   	286.56   	123.99   	  15.26		
 58.90   	303.65   	124.05   	  45.78		
 63.17   	320.74   	124.23   	  76.30		
 67.75   	338.75   	124.54   	 106.82		
 73.24   	357.06   	124.96   	 137.33		
 79.04   	375.06   	125.51   	 167.85		
 84.84   	392.15   	126.18   	 193.29		
 90.64   	407.41   	126.96   	 213.63		
 96.13   	420.53   	127.81   	 218.72		
101.62   	431.21   	128.69   	 218.72		
105.90   	439.15   	129.56   	 208.54		
109.56   	443.42   	130.40   	 188.20		
112.61   	444.34   	131.15   	 162.77		
115.66   	441.59   	131.80   	 142.42		
118.10   	435.49   	132.37   	 106.82		
119.93   	425.42   	132.80   	  86.47		
119.93   	411.99   	133.14   	  45.78		
119.02   	395.51   	133.33   	  10.17		
117.80   	376.28   	133.37   	 -35.61		
116.88   	354.31   	133.22   	 -81.38		
115.05   	329.59   	132.90   	-137.33		
112.00   	302.12   	132.35   	-188.20		
106.81   	272.22   	131.60   	-223.80		
100.10   	240.48   	130.70   	-259.41		
 92.47   	208.44   	129.66   	-289.93		
 84.84   	177.00   	128.50   	-325.53		
 77.21   	147.71   	127.20   	-366.22		
 69.89   	121.15   	125.74   	-401.83		
 62.26   	 97.96   	124.13   	-442.52		
 54.63   	 78.43   	122.36   	-478.13		
 47.00   	 61.34   	120.45   	-493.39		
 39.98   	 46.69   	118.47   	-488.30		
 33.57   	 33.57   	116.52   	-457.78		
 28.69   	 21.36   	114.69   	-412.00		
 24.72   	 10.07   	113.04   	-361.14		
 21.67   	 -0.31   	111.60   	-295.01		
 18.62   	 -9.46   	110.42   	-239.06		
 15.26   	-16.78   	109.46   	-188.20		
 11.60   	-22.28   	108.71   	-147.51		
  8.54   	-25.94   	108.12   	-132.25		
  6.71   	-28.38   	107.59   	-116.99		
  5.80   	-30.52   	107.12   	-127.16		
  5.49   	-32.35   	106.61   	-147.51		
  5.19   	-34.48   	106.02   	-178.03		
  4.58   	-36.62   	105.31   	-208.54		
  4.27   	-38.76   	104.48   	-239.06		
  3.66   	-40.89   	103.52   	-264.50		
  3.36   	-42.72   	102.46   	-289.93		
  3.36   	-44.25   	101.30   	-305.19		
  3.36   	-45.78   	100.08   	-320.45		
  3.05   	-47.30   	 98.80   	-325.53		
  3.05   	-48.83   	 97.50   	-330.62		
