  I     	  II     	  PW     	  PW'		
 -5.19   	 69.89   	 30.78   	 -45.78		
 -3.05   	 64.09   	 30.60   	 -55.95		
  0.31   	 60.12   	 30.38   	 -55.95		
  5.49   	 57.37   	 30.15   	 -55.95		
 11.29   	 54.63   	 29.93   	 -50.86		
 15.87   	 51.27   	 29.73   	 -50.86		
 17.40   	 47.91   	 29.52   	 -40.69		
 16.48   	 44.86   	 29.36   	 -30.52		
 14.04   	 42.42   	 29.24   	 -15.26		
 11.60   	 39.37   	 29.18   	   0.00		
 10.07   	 35.40   	 29.18   	  20.35		
  9.46   	 30.21   	 29.26   	  35.61		
  9.46   	 25.63   	 29.40   	  50.86		
  8.85   	 23.19   	 29.60   	  61.04		
  8.54   	 23.19   	 29.85   	  71.21		
  8.24   	 24.11   	 30.13   	  71.21		
  8.24   	 24.41   	 30.42   	  71.21		
  8.54   	 23.50   	 30.70   	  66.12		
  8.54   	 21.67   	 30.97   	  50.86		
  7.63   	 20.14   	 31.17   	  35.61		
  6.71   	 19.84   	 31.31   	  15.26		
  5.80   	 20.45   	 31.37   	  -5.09		
  6.10   	 22.28   	 31.35   	 -15.26		
  7.93   	 24.11   	 31.29   	 -35.61		
  9.77   	 25.33   	 31.15   	 -35.61		
 11.29   	 24.41   	 31.01   	 -30.52		
 10.99   	 21.67   	 30.88   	 -20.35		
  9.46   	 18.62   	 30.80   	  -5.09		
  8.24   	 17.09   	 30.78   	  10.17		
  8.24   	 18.31   	 30.82   	  30.52		
  9.46   	 21.36   	 30.95   	  45.78		
 10.38   	 23.80   	 31.13   	  55.95		
  9.77   	 23.80   	 31.35   	  71.21		
  7.93   	 21.36   	 31.64   	  76.30		
  7.02   	 18.92   	 31.94   	  81.38		
 10.07   	 19.84   	 32.27   	  81.38		
 14.95   	 23.80   	 32.59   	  81.38		
 17.40   	 27.16   	 32.92   	  71.21		
 14.65   	 25.94   	 33.20   	  66.12		
  6.41   	 19.23   	 33.47   	  50.86		
 -2.44   	  9.77   	 33.67   	  30.52		
 -7.63   	  3.36   	 33.79   	   0.00		
 -7.63   	  3.05   	 33.79   	 -30.52		
 -5.80   	  6.41   	 33.67   	 -66.12		
 -5.49   	  9.46   	 33.41   	 -96.64		
 -7.32   	 10.68   	 33.02   	-132.25		
 -9.16   	 10.38   	 32.49   	-152.59		
 -9.46   	  9.77   	 31.88   	-172.94		
 -8.54   	  9.46   	 31.19   	-178.03		
 -7.93   	  8.85   	 30.48   	-167.85		
 -7.93   	  7.63   	 29.81   	-152.59		
 -8.24   	  6.41   	 29.20   	-122.07		
 -8.54   	  5.49   	 28.71   	 -81.38		
 -9.46   	  5.19   	 28.38   	 -40.69		
-10.68   	  5.19   	 28.22   	   0.00		
-12.21   	  5.19   	 28.22   	  45.78		
-12.82   	  5.49   	 28.40   	  81.38		
-12.51   	  5.80   	 28.73   	 111.90		
-11.60   	  7.02   	 29.18   	 127.16		
-11.29   	  8.54   	 29.68   	 137.33		
-11.60   	 10.38   	 30.23   	 142.42		
-13.12   	 10.68   	 30.80   	 127.16		
-15.87   	  8.54   	 31.31   	 116.99		
-18.31   	  4.58   	 31.78   	  91.56		
-18.62   	  1.53   	 32.15   	  66.12		
-16.17   	  2.14   	 32.41   	  40.69		
-12.51   	  6.10   	 32.57   	  10.17		
 -9.16   	 10.99   	 32.61   	  -5.09		
 -8.54   	 13.12   	 32.59   	 -30.52		
-10.38   	 11.29   	 32.47   	 -40.69		
-12.21   	  7.93   	 32.31   	 -50.86		
-11.90   	  7.02   	 32.11   	 -50.86		
 -8.54   	 10.07   	 31.90   	 -40.69		
 -3.97   	 14.95   	 31.74   	 -30.52		
 -0.92   	 18.62   	 31.62   	 -10.17		
 -1.22   	 18.01   	 31.58   	  10.17		
 -4.58   	 14.34   	 31.62   	  25.43		
 -8.54   	 10.99   	 31.72   	  40.69		
-10.38   	 10.38   	 31.88   	  50.86		
 -8.85   	 12.82   	 32.09   	  61.04		
 -4.58   	 17.70   	 32.33   	  50.86		
  0.31   	 21.97   	 32.53   	  45.78		
  3.36   	 24.72   	 32.72   	  30.52		
  3.97   	 25.02   	 32.84   	  15.26		
  3.05   	 23.80   	 32.90   	 -15.26		
  1.22   	 21.97   	 32.84   	 -30.52		
 -0.61   	 20.75   	 32.72   	 -55.95		
 -2.14   	 20.45   	 32.49   	 -76.30		
 -3.36   	 21.36   	 32.19   	 -91.56		
 -3.05   	 22.28   	 31.82   	-101.73		
 -1.53   	 23.19   	 31.41   	-101.73		
  0.61   	 23.50   	 31.01   	 -96.64		
  2.14   	 24.11   	 30.62   	 -81.38		
  1.53   	 24.11   	 30.29   	 -61.04		
 -0.92   	 22.89   	 30.05   	 -35.61		
 -4.27   	 20.14   	 29.91   	 -15.26		
 -6.41   	 17.09   	 29.85   	  15.26		
 -6.10   	 15.87   	 29.91   	  35.61		
 -3.97   	 17.70   	 30.05   	  50.86		
 -0.92   	 21.67   	 30.25   	  66.12		
  0.92   	 25.94   	 30.52   	  66.12		
  1.53   	 28.38   	 30.78   	  71.21		
  2.14   	 28.69   	 31.07   	  55.95		
  3.36   	 27.77   	 31.29   	  50.86		
  5.19   	 26.25   	 31.50   	  30.52		
  5.80   	 24.72   	 31.62   	  10.17		
  4.88   	 24.11   	 31.66   	  -5.09		
  4.27   	 26.25   	 31.64   	 -25.43		
  7.32   	 34.48   	 31.54   	 -40.69		
 16.17   	 50.96   	 31.37   	 -50.86		
 29.60   	 78.13   	 31.17   	 -61.04		
 43.33   	113.22   	 30.93   	 -66.12		
 52.19   	150.76   	 30.66   	 -61.04		
 54.63   	183.72   	 30.42   	 -66.12		
 52.80   	205.38   	 30.15   	 -50.86		
 50.96   	213.62   	 29.95   	 -45.78		
 53.71   	211.18   	 29.77   	 -35.61		
 61.65   	202.94   	 29.62   	 -20.35		
 73.24   	194.70   	 29.54   	  -5.09		
 84.53   	188.29   	 29.52   	   5.09		
 90.03   	182.50   	 29.54   	  20.35		
 86.36   	174.26   	 29.62   	  25.43		
 75.68   	161.44   	 29.73   	  40.69		
 63.17   	143.13   	 29.89   	  40.69		
 56.76   	123.29   	 30.05   	  40.69		
 59.51   	106.20   	 30.21   	  40.69		
 69.27   	 95.21   	 30.38   	  30.52		
 77.82   	 89.42   	 30.50   	  25.43		
 76.90   	 83.92   	 30.60   	  15.26		
 61.65   	 73.24   	 30.66   	   5.09		
 34.18   	 55.24   	 30.68   	 -10.17		
  3.36   	 33.87   	 30.64   	 -20.35		
-20.14   	 16.17   	 30.56   	 -35.61		
-28.69   	  6.10   	 30.42   	 -40.69		
-21.97   	  3.97   	 30.25   	 -45.78		
 -8.24   	  5.80   	 30.07   	 -45.78		
  2.44   	  5.80   	 29.89   	 -50.86		
  3.05   	  2.14   	 29.68   	 -40.69		
 -5.49   	 -4.58   	 29.52   	 -40.69		
-16.17   	-11.90   	 29.36   	 -30.52		
-23.19   	-17.09   	 29.24   	 -25.43		
-23.50   	-19.53   	 29.14   	 -15.26		
-18.92   	-18.92   	 29.07   	   0.00		
-14.34   	-18.31   	 29.07   	   5.09		
-13.12   	-18.92   	 29.09   	  20.35		
-14.65   	-21.06   	 29.18   	  25.43		
-17.40   	-23.50   	 29.28   	  30.52		
-19.84   	-25.02   	 29.40   	  35.61		
-20.45   	-25.33   	 29.54   	  35.61		
-20.14   	-24.72   	 29.68   	  35.61		
-19.23   	-24.72   	 29.83   	  25.43		
-19.23   	-25.33   	 29.93   	  15.26		
-19.84   	-25.94   	 29.99   	   5.09		
-21.36   	-25.94   	 30.01   	 -10.17		
-22.89   	-24.72   	 29.97   	 -20.35		
-23.19   	-23.19   	 29.89   	 -35.61		
-21.97   	-21.36   	 29.75   	 -30.52		
-17.70   	-17.09   	 29.62   	 -30.52		
 -9.16   	 -6.10   	 29.50   	 -15.26		
  8.54   	 19.53   	 29.44   	   5.09		
 41.81   	 67.44   	 29.46   	  25.43		
 96.44   	137.94   	 29.56   	  40.69		
171.81   	225.52   	 29.73   	  55.95		
255.43   	320.74   	 29.95   	  55.95		
330.81   	415.95   	 30.17   	  50.86		
385.74   	506.59   	 30.38   	  25.43		
424.19   	581.97   	 30.48   	   5.09		
468.14   	624.69   	 30.50   	 -30.52		
541.99   	621.64   	 30.38   	 -61.04		
655.21   	578.00   	 30.13   	 -81.38		
789.18   	514.83   	 29.81   	 -96.64		
899.96   	452.27   	 29.42   	-101.73		
936.58(R)	389.71   	 29.01   	 -96.64		
866.09   	300.60   	 28.63   	 -81.38		
694.89   	155.03   	 28.30   	 -61.04		
463.87   	-43.64   	 28.06   	 -35.61		
228.88   	-250.24   	 27.91   	  -5.09		
 39.37   	-402.22   	 27.89   	  25.43		
-82.40   	-453.49   	 28.00   	  40.69		
-141.60   	-402.53   	 28.16   	  66.12		
-156.25   	-294.80   	 28.42   	  81.38		
-146.18   	-191.35   	 28.75   	  86.47		
-128.48   	-131.53   	 29.09   	  96.64		
-113.83   	-115.97   	 29.48   	  96.64		
-107.12   	-120.54   	 29.87   	  81.38		
-107.12   	-120.24   	 30.19   	  71.21		
-109.86   	-107.12   	 30.48   	  50.86		
-111.39   	-89.11   	 30.68   	  25.43		
-109.25   	-76.90   	 30.78   	   0.00		
-105.29   	-73.55   	 30.78   	 -25.43		
-100.71   	-74.77   	 30.68   	 -35.61		
-97.96   	-75.07   	 30.54   	 -45.78		
-96.74   	-74.16   	 30.36   	 -50.86		
-97.66   	-72.02   	 30.15   	 -40.69		
-98.57   	-69.58   	 29.99   	 -30.52		
-98.57   	-66.83   	 29.87   	 -15.26		
-96.44   	-64.09   	 29.81   	   5.09		
-93.38   	-61.95   	 29.83   	  20.35		
-91.25   	-60.42   	 29.91   	  40.69		
-90.33   	-60.12   	 30.07   	  55.95		
-90.03   	-60.42   	 30.29   	  66.12		
-89.11   	-60.73   	 30.56   	  71.21		
-87.89   	-59.81   	 30.84   	  76.30		
-86.67   	-57.98   	 31.15   	  71.21		
-85.45   	-54.32   	 31.43   	  61.04		
-84.23   	-50.05   	 31.68   	  50.86		
-83.62   	-45.47   	 31.88   	  40.69		
-83.62   	-41.50   	 32.04   	  30.52		
-83.62   	-39.06   	 32.17   	  10.17		
-83.01   	-37.84   	 32.21(A)	   0.00		
-81.48   	-37.84   	 32.21   	 -15.26		
-79.35   	-38.15   	 32.15   	 -30.52		
-77.51   	-38.15   	 32.02   	 -35.61		
-77.82   	-38.15   	 31.88   	 -40.69		
-79.65   	-38.45   	 31.72   	 -50.86		
-81.79   	-38.76   	 31.52   	 -45.78		
-82.40   	-37.84   	 31.33   	 -45.78		
-80.87   	-35.71   	 31.15   	 -45.78		
-78.43   	-32.35   	 30.97   	 -35.61		
-76.90   	-29.30   	 30.82   	 -30.52		
-76.60   	-27.77   	 30.70   	 -25.43		
-77.82   	-28.08   	 30.60   	 -15.26		
-78.74   	-28.99   	 30.54   	 -10.17		
-79.96   	-29.60   	 30.50   	  -5.09		
-80.87   	-28.99   	 30.48   	   0.00		
-81.79   	-27.47   	 30.48   	   0.00		
-82.40   	-26.25   	 30.48   	  -5.09		
-83.31   	-26.25   	 30.46   	   0.00		
-83.92   	-27.16   	 30.46   	   0.00		
-84.84   	-28.38   	 30.46   	  -5.09		
-85.45   	-28.38   	 30.44   	  -5.09		
-85.14   	-26.86   	 30.42   	 -10.17		
-84.23   	-23.50   	 30.38   	  -5.09		
-83.01   	-19.53   	 30.36   	  -5.09		
-83.01   	-15.87   	 30.34   	 -10.17		
-83.92   	-14.04   	 30.29   	   0.00		
-85.75   	-13.73   	 30.29   	   0.00		
-87.59   	-13.73   	 30.29   	   0.00		
-89.11   	-13.12   	 30.29   	  10.17		
-90.03   	-11.60   	 30.34   	  10.17		
-92.16   	 -9.46   	 30.38   	  20.35		
-95.83   	 -8.54   	 30.46   	  25.43		
-100.40   	 -8.54   	 30.56   	  25.43		
-105.90   	 -9.16   	 30.66   	  30.52		
-111.08   	 -9.16   	 30.78   	  30.52		
-116.27   	 -7.93   	 30.91   	  30.52		
-122.68   	 -5.80   	 31.03   	  30.52		
-130.00   	 -2.75   	 31.15   	  20.35		
-136.72   	 -0.61   	 31.23   	  20.35		
-141.91   	  1.22   	 31.31   	  10.17		
-144.65   	  2.75   	 31.35   	   0.00		
-144.96   	  5.49   	 31.35   	  -5.09		
-144.35   	  9.77   	 31.33   	 -10.17		
-142.82   	 15.56   	 31.29   	 -20.35		
-141.30   	 20.45   	 31.21   	 -20.35		
-140.38   	 23.80   	 31.13   	 -20.35		
-138.85   	 25.63   	 31.05   	 -20.35		
-135.50   	 27.77   	 30.97   	 -25.43		
-129.39   	 32.04   	 30.86   	 -15.26		
-119.63   	 38.15   	 30.80   	 -15.26		
-107.12   	 44.86   	 30.74   	 -15.26		
-94.30   	 50.66   	 30.68   	 -10.17		
-81.79   	 54.93   	 30.64   	  -5.09		
-68.97   	 57.68   	 30.62   	  -5.09		
-56.15   	 58.90   	 30.60   	  -5.09		
-42.11   	 58.59   	 30.58   	   0.00		
-28.38   	 57.07   	 30.58   	  -5.09		
-16.48   	 54.32   	 30.56   	  -5.09		
 -7.63   	 50.96   	 30.54   	 -10.17		
 -1.83   	 46.39   	 30.50   	 -10.17		
  1.53   	 41.20   	 30.46   	 -10.17		
  4.27   	 36.01   	 30.42   	 -10.17		
  6.71   	 31.43   	 30.38   	 -15.26		
  7.93   	 27.16   	 30.32   	 -15.26		
  7.32   	 23.19   	 30.25   	 -15.26		
  5.49   	 18.62   	 30.19   	 -20.35		
  3.97   	 13.73   	 30.11   	 -10.17		
  4.88   	  9.77   	 30.07   	 -15.26		
  7.63   	  7.93   	 30.01   	 -10.17		
 10.07   	  7.32   	 29.97   	 -10.17		
  9.77   	  6.71   	 29.93   	   0.00		
  6.71   	  5.49   	 29.93   	  -5.09		
  2.44   	  3.66   	 29.91   	   5.09		
  0.31   	  2.14   	 29.93   	   0.00		
  1.22   	  1.53   	 29.93   	   5.09		
  4.27   	  2.44   	 29.95   	   5.09		
  7.32   	  3.36   	 29.97   	   5.09		
  8.85   	  3.97   	 29.99   	   0.00		
  8.85   	  4.27   	 29.99   	  -5.09		
  7.63   	  3.66   	 29.97   	 -15.26		
  5.80   	  2.44   	 29.91   	 -10.17		
  3.66   	  0.92   	 29.87   	 -15.26		
  2.14   	 -1.22   	 29.81   	 -15.26		
  0.92   	 -3.36   	 29.75   	  -5.09		
  0.92   	 -5.49   	 29.73   	   5.09		
  1.83   	 -7.02   	 29.75   	  15.26		
  3.36   	 -8.24   	 29.81   	  25.43		
  4.27   	 -8.85   	 29.91   	  35.61		
  4.58   	 -8.85   	 30.05   	  40.69		
  4.27   	 -7.93   	 30.21   	  35.61		
  3.36   	 -6.71   	 30.36   	  35.61		
  2.14   	 -6.10   	 30.50   	  30.52		
  0.61   	 -6.41   	 30.62   	  20.35		
 -0.92   	 -7.32   	 30.70   	  10.17		
 -1.83   	 -8.54   	 30.74   	   0.00		
 -2.44   	-10.07   	 30.74   	  -5.09		
 -2.75   	-11.60   	 30.72   	 -10.17		
 -3.05   	-12.51   	 30.68   	 -15.26		
 -2.75   	-11.90   	 30.62   	 -15.26		
 -2.44   	 -9.46   	 30.56   	 -10.17		
 -2.75   	 -6.71   	 30.52   	 -10.17		
 -3.97   	 -5.49   	 30.48   	  -5.09		
 -5.80   	 -7.02   	 30.46   	   0.00		
 -7.63   	-10.38   	 30.46   	   0.00		
 -8.54   	-14.65   	 30.46   	   5.09		
 -9.16   	-17.09   	 30.48   	   5.09		
-10.07   	-17.70   	 30.50   	  10.17		
-12.51   	-17.40   	 30.54   	  10.17		
-15.87   	-17.40   	 30.58   	   5.09		
-19.23   	-18.92   	 30.60   	  10.17		
-21.36   	-21.36   	 30.64   	  10.17		
-21.67   	-23.80   	 30.68   	  10.17		
-20.45   	-24.72   	 30.72   	   5.09		
-18.92   	-24.41   	 30.74   	  10.17		
-18.01   	-23.50   	 30.78   	  10.17		
-18.62   	-23.19   	 30.82   	   5.09		
-19.53   	-23.19   	 30.84   	  10.17		
-20.14   	-23.50   	 30.88   	   5.09		
-20.45   	-24.11   	 30.91   	   5.09		
-20.14   	-24.41   	 30.93   	   5.09		
-19.53   	-23.80   	 30.95   	   0.00		
-18.62   	-22.28   	 30.95   	   0.00		
-17.40   	-20.14   	 30.95   	   0.00		
-16.17   	-18.62   	 30.95   	  -5.09		
-15.56   	-18.92   	 30.93   	  -5.09		
-15.56   	-21.06   	 30.91   	  -5.09		
-15.56   	-22.58   	 30.88   	  -5.09		
-15.26   	-21.67   	 30.86   	 -10.17		
-14.65   	-18.62   	 30.82   	  -5.09		
-14.65   	-14.95   	 30.80   	  -5.09		
-15.56   	-13.12   	 30.78   	 -10.17		
-16.17   	-13.73   	 30.74   	  -5.09		
-16.17   	-15.26   	 30.72   	  -5.09		
-14.95   	-16.48   	 30.70   	  -5.09		
-13.43   	-16.78   	 30.68   	   0.00		
-11.90   	-15.87   	 30.68   	   0.00		
-10.38   	-14.34   	 30.68   	   5.09		
 -8.85   	-11.90   	 30.70   	   5.09		
 -7.93   	-10.38   	 30.72   	  10.17		
 -7.63   	-10.38   	 30.76   	  10.17		
 -8.24   	-11.90   	 30.80   	  10.17		
 -8.85   	-13.43   	 30.84   	  10.17		
 -7.93   	-12.82   	 30.88   	  10.17		
 -5.49   	-10.07   	 30.93   	  10.17		
 -3.05   	 -6.71   	 30.97   	   5.09		
 -2.14   	 -5.80   	 30.99   	   0.00		
 -4.27   	 -7.93   	 30.99(V)	   0.00		
 -7.93   	-12.21   	 30.99   	  -5.09		
-10.38   	-15.56   	 30.97   	 -10.17		
 -9.77   	-15.87   	 30.93   	 -10.17		
 -6.10   	-12.82   	 30.88   	 -10.17		
 -1.83   	 -8.24   	 30.84   	 -15.26		
 -0.31   	 -5.49   	 30.78   	 -10.17		
 -1.53   	 -5.80   	 30.74   	 -15.26		
 -4.58   	 -8.54   	 30.68   	 -10.17		
 -6.71   	-11.29   	 30.64   	 -10.17		
 -6.41   	-10.99   	 30.60   	  -5.09		
 -4.27   	 -7.93   	 30.58   	   0.00		
 -2.14   	 -3.66   	 30.58   	  -5.09		
 -1.22   	 -0.92   	 30.56   	   0.00		
 -1.53   	 -0.92   	 30.56   	   0.00		
 -1.83   	 -2.75   	 30.56   	   0.00		
 -1.22   	 -3.97   	 30.56   	   0.00		
  0.31   	 -3.66   	 30.56   	  -5.09		
  2.14   	 -1.53   	 30.54   	 -10.17		
  3.97   	  1.53   	 30.50   	 -15.26		
  7.02   	  6.41   	 30.44   	 -20.35		
 12.51   	 15.56   	 30.36   	 -20.35		
 20.45   	 32.65   	 30.27   	 -25.43		
 30.21   	 59.51   	 30.17   	 -20.35		
 39.37   	 94.30   	 30.09   	 -25.43		
 46.08   	130.62   	 29.99   	 -20.35		
 48.83   	160.22   	 29.91   	 -20.35		
 48.83   	177.00   	 29.83   	 -15.26		
 48.52   	179.75   	 29.77   	 -10.17		
 51.88   	173.34   	 29.73   	 -10.17		
 60.73   	164.18   	 29.68   	  -5.09		
 72.94   	157.47   	 29.66   	  -5.09		
 83.01   	153.50   	 29.64   	 -10.17		
 84.84   	148.93   	 29.60   	  -5.09		
 76.90   	140.69   	 29.58   	 -10.17		
 63.48   	126.65   	 29.54   	 -10.17		
 52.49   	108.34   	 29.50   	 -20.35		
 49.74   	 89.11   	 29.42   	 -20.35		
 56.46   	 72.63   	 29.34   	 -20.35		
 67.14   	 61.95   	 29.26   	 -25.43		
 72.63   	 55.54   	 29.16   	 -25.43		
 65.61   	 48.83   	 29.05   	 -20.35		
 43.64   	 36.32   	 28.97   	 -20.35		
 11.60   	 17.40   	 28.89   	 -15.26		
-18.92   	 -3.36   	 28.83   	  -5.09		
-36.93   	-18.01   	 28.81   	   0.00		
-36.93   	-23.50   	 28.81   	   5.09		
-24.11   	-21.97   	 28.83   	  10.17		
 -9.16   	-20.14   	 28.87   	  10.17		
 -1.83   	-23.19   	 28.91   	   5.09		
 -4.58   	-30.52   	 28.93   	  -5.09		
-11.90   	-37.84   	 28.91   	 -10.17		
-17.70   	-42.42   	 28.87   	 -25.43		
-18.92   	-44.25   	 28.77   	 -30.52		
-18.01   	-44.86   	 28.65   	 -40.69		
-18.01   	-46.69   	 28.48   	 -40.69		
-20.14   	-49.74   	 28.32   	 -40.69		
-23.80   	-52.80   	 28.16   	 -30.52		
-27.16   	-55.54   	 28.04   	 -15.26		
-28.69   	-57.07   	 27.98   	  -5.09		
-28.38   	-57.37   	 27.96   	  15.26		
-27.16   	-57.37   	 28.02   	  25.43		
-25.63   	-56.76   	 28.12   	  35.61		
-24.41   	-56.76   	 28.26   	  40.69		
-23.80   	-57.37   	 28.42   	  40.69		
-24.11   	-57.68   	 28.59   	  35.61		
-23.80   	-57.37   	 28.73   	  30.52		
-23.50   	-55.85   	 28.85   	  15.26		
-22.58   	-53.10   	 28.91   	  10.17		
-21.97   	-50.05   	 28.95   	   0.00		
-19.84   	-44.56   	 28.95   	   5.09		
-11.90   	-31.43   	 28.97   	  10.17		
  8.54   	 -1.53   	 29.01   	  15.26		
 48.83   	 51.88   	 29.07   	  25.43		
112.61   	128.78   	 29.18   	  25.43		
193.48   	221.56   	 29.28   	  30.52		
276.49   	319.52   	 29.40   	  25.43		
345.15   	415.65   	 29.50   	  20.35		
394.29   	503.54   	 29.58   	  10.17		
436.10   	570.98   	 29.62   	  -5.09		
493.47   	602.11   	 29.60   	 -10.17		
584.72   	588.07   	 29.56   	 -20.35		
707.40   	538.02   	 29.48   	 -30.52		
833.74   	473.94   	 29.36   	 -30.52		
919.19(R)	410.46   	 29.24   	 -35.61		
919.19   	339.97   	 29.09   	 -30.52		
812.99   	232.85   	 28.97   	 -25.43		
617.07   	 67.75   	 28.87   	 -15.26		
377.81   	-138.85   	 28.81   	  -5.09		
151.37   	-333.25   	 28.79   	   0.00		
-17.70   	-455.32   	 28.79   	   5.09		
-116.58   	-471.50   	 28.81   	  10.17		
-157.78   	-397.03   	 28.85   	  20.35		
-161.44   	-286.56   	 28.93   	  20.35		
-147.09   	-196.84   	 29.01   	  25.43		
-127.87   	-154.11   	 29.11   	  25.43		
-112.61   	-147.09   	 29.22   	  25.43		
-104.37   	-149.23   	 29.32   	  30.52		
-103.76   	-141.30   	 29.44   	  25.43		
-107.73   	-122.68   	 29.54   	  15.26		
-112.00   	-105.29   	 29.60   	   5.09		
-113.53   	-97.96   	 29.62   	   0.00		
-111.39   	-99.18   	 29.62   	 -15.26		
-106.51   	-101.93   	 29.56   	 -15.26		
-100.71   	-100.40   	 29.50   	 -25.43		
-96.44   	-94.91   	 29.40   	 -25.43		
-93.99   	-87.89   	 29.30   	 -25.43		
-93.99   	-82.70   	 29.20   	 -15.26		
-94.30   	-80.87   	 29.14   	 -10.17		
-94.30   	-81.79   	 29.09   	   5.09		
-94.30   	-83.92   	 29.11   	  15.26		
-94.30   	-84.84   	 29.18   	  25.43		
-94.30   	-83.62   	 29.28   	  35.61		
-93.38   	-80.87   	 29.42   	  40.69		
-91.25   	-77.51   	 29.58   	  50.86		
-89.11   	-74.77   	 29.79   	  50.86		
-87.59   	-73.24   	 29.99   	  50.86		
-87.28   	-72.63   	 30.19   	  50.86		
-87.89   	-72.63   	 30.40   	  45.78		
-88.20   	-72.33   	 30.58   	  40.69		
-88.20   	-71.11   	 30.74   	  40.69		
-86.98   	-68.97   	 30.91   	  30.52		
-85.14   	-67.14   	 31.03   	  20.35		
-84.23   	-65.92   	 31.11   	  10.17		
-83.92   	-65.61   	 31.15   	   5.09		
-84.53   	-65.61   	 31.17(A)	  -5.09		
-85.45   	-65.00   	 31.15   	 -15.26		
-85.14   	-63.17   	 31.09   	 -25.43		
-83.62   	-59.81   	 30.99   	 -25.43		
-81.18   	-55.54   	 30.88   	 -30.52		
-78.74   	-51.27   	 30.76   	 -30.52		
-76.90   	-48.22   	 30.64   	 -30.52		
-76.90   	-46.69   	 30.52   	 -25.43		
-78.13   	-47.00   	 30.42   	 -20.35		
-80.57   	-47.61   	 30.34   	 -20.35		
-82.70   	-48.22   	 30.25   	 -10.17		
-84.23   	-48.83   	 30.21   	  -5.09		
-84.84   	-49.13   	 30.19   	   0.00		
-84.53   	-48.52   	 30.19   	   0.00		
-82.70   	-47.30   	 30.19   	   5.09		
-80.26   	-45.17   	 30.21   	   5.09		
-77.82   	-42.42   	 30.23   	   5.09		
-77.21   	-40.89   	 30.25   	   5.09		
-79.35   	-40.28   	 30.27   	   0.00		
-82.70   	-40.59   	 30.27   	   0.00		
-85.45   	-40.59   	 30.27   	   0.00		
-86.36   	-39.06   	 30.27   	  -5.09		
-85.45   	-36.32   	 30.25   	  -5.09		
-84.53   	-33.26   	 30.23   	   0.00		
-84.84   	-30.21   	 30.23   	  -5.09		
-86.67   	-27.77   	 30.21   	  -5.09		
-88.50   	-25.63   	 30.19   	   0.00		
-89.72   	-23.19   	 30.19   	   0.00		
-90.33   	-20.14   	 30.19   	   0.00		
-91.25   	-18.01   	 30.19   	   5.09		
-94.30   	-17.70   	 30.21   	   5.09		
-99.79   	-19.23   	 30.23   	   5.09		
-107.12   	-21.36   	 30.25   	  10.17		
-114.75   	-22.89   	 30.29   	   5.09		
-120.85   	-22.89   	 30.32   	   5.09		
-125.73   	-21.36   	 30.34   	   5.09		
-129.70   	-18.92   	 30.36   	   0.00		
-134.58   	-15.87   	 30.36   	   0.00		
-139.77   	-12.82   	 30.36   	  -5.09		
-143.74   	 -9.16   	 30.34   	 -10.17		
-144.35   	 -4.88   	 30.29   	 -10.17		
-141.60   	  0.31   	 30.25   	 -15.26		
-137.33   	  5.49   	 30.19   	 -15.26		
-133.97   	 10.68   	 30.13   	 -20.35		
-132.14   	 14.95   	 30.05   	 -20.35		
