  I     	  II     	  LV     	  LV'		
 -1.22   	 93.08   	129.77   	 116.99		
  7.02   	108.34   	130.23   	  71.21		
 21.97   	124.82   	130.52   	  35.61		
 31.43   	144.65   	130.66   	   5.09		
 39.37   	161.13   	130.68   	  -5.09		
 46.39   	175.17   	130.66   	   0.00		
 52.19   	186.46   	130.66   	  20.35		
 66.22   	200.50   	130.74   	  35.61		
 78.13   	214.54   	130.88   	  55.95		
 87.28   	228.88   	131.11   	  55.95		
 89.72   	242.92   	131.33   	  66.12		
 93.69   	255.74   	131.60   	  61.04		
 90.64   	261.23   	131.84   	  55.95		
 97.35   	272.22   	132.06   	  50.86		
103.15   	280.15   	132.27   	  40.69		
 94.91   	277.71   	132.43   	  15.26		
 91.25   	273.74   	132.49(S)	  -5.09		
 78.13   	263.67   	132.47   	 -35.61		
 62.26   	245.06   	132.33   	 -55.95		
 54.32   	229.19   	132.11   	 -66.12		
 35.40   	209.96   	131.84   	 -76.30		
 18.62   	187.07   	131.54   	 -71.21		
  3.36   	162.35   	131.25   	 -50.86		
-16.17   	137.02   	131.05   	 -35.61		
-28.38   	115.36   	130.90   	 -15.26		
-39.67   	 95.21   	130.84   	   0.00		
-48.52   	 79.35   	130.84   	  -5.09		
-50.96   	 67.44   	130.82   	 -25.43		
-58.29   	 54.02   	130.72   	 -71.21		
-58.59   	 42.42   	130.44   	-137.33		
-59.20   	 35.10   	129.89   	-218.72		
-70.50   	 26.86   	129.01   	-300.10		
-77.82   	 18.01   	127.81   	-391.66		
-77.82   	 14.34   	126.25   	-473.04		
-86.06   	  7.32   	124.35   	-539.16		
-77.51   	  7.02   	122.20   	-600.20		
-74.46   	  5.19   	119.80   	-666.32		
-79.04   	  2.75   	117.13   	-778.23		
-76.90   	  6.41   	114.02   	-930.82		
-86.36   	  0.92   	110.29   	-1103.76		
-85.14   	 -1.83   	105.88   	-1261.44		
-79.96   	  2.75   	100.83   	-1378.43		
-86.06   	 -1.53   	 95.32   	-1444.55		
-80.57   	 -0.61   	 89.54   	-1475.07		
-69.89   	  4.58   	 83.64   	-1490.33		
-78.13   	  1.53   	 77.68   	-1490.33		
-75.38   	  3.66   	 71.72   	-1490.33		
-75.07   	  3.36   	 65.76   	-1485.24		
-85.14   	  4.58   	 59.82   	-1475.07		
-78.74   	  9.77   	 53.92   	-1444.55		
-73.24   	  9.16   	 48.14   	-1388.60		
-72.33   	 11.60   	 42.58   	-1317.39		
-74.46   	 11.60   	 37.31   	-1225.83		
-73.85   	  9.16   	 32.41   	-1108.85		
-74.77   	 13.12   	 27.98   	-981.68		
-72.63   	 14.95   	 24.05   	-839.26		
-68.66   	 14.95   	 20.69   	-696.84		
-65.92   	 17.40   	 17.90   	-549.34		
-67.14   	 16.78   	 15.71   	-417.09		
-69.58   	 14.95   	 14.04   	-300.10		
-68.66   	 18.01   	 12.84   	-203.46		
-71.72   	 16.48   	 12.02   	-116.99		
-72.33   	 15.26   	 11.56   	 -61.04		
-69.58   	 20.45   	 11.31   	 -20.35		
-69.58   	 21.97   	 11.23   	   5.09		
-60.12   	 26.25   	 11.25   	  15.26		
-57.68   	 26.86   	 11.31   	  20.35		
-58.29   	 23.50   	 11.39   	  25.43		
-57.37   	 21.67   	 11.50   	  30.52		
-64.70   	 19.53   	 11.62   	  45.78		
-69.58   	 20.14   	 11.80   	  55.95		
-67.75   	 21.67   	 12.02   	  71.21		
-66.83   	 18.92   	 12.31   	  66.12		
-68.36   	 13.12   	 12.57   	  40.69		
-67.75   	 10.99   	 12.74   	   0.00		
-69.27   	 11.60   	 12.74   	 -71.21		
-70.19   	 14.65   	 12.45   	-147.51		
-70.80   	 14.34   	 11.86   	-228.89		
-68.36   	 16.17   	 10.95   	-289.93		
-61.95   	 16.17   	  9.79   	-345.88		
-63.48   	 14.34   	  8.40   	-361.14		
-64.09   	 18.31   	  6.96   	-350.97		
-61.95   	 16.48   	  5.55   	-305.19		
-69.58   	 13.12   	  4.33   	-244.15		
-71.41   	  7.32   	  3.36   	-162.77		
-68.97   	  7.02   	  2.71   	 -76.30		
-69.27   	  9.46   	  2.40(D)	  15.26		
-68.97   	 10.38   	  2.46   	 106.82		
-68.66   	 12.51   	  2.89   	 188.20		
-69.27   	 12.82   	  3.64   	 249.24		
-74.16   	  9.46   	  4.64   	 295.01		
-71.72   	  7.63   	  5.82   	 315.36		
-73.24   	  4.88   	  7.08   	 315.36		
-76.29   	  3.66   	  8.34   	 289.93		
-70.80   	  6.71   	  9.50   	 254.32		
-74.16   	  6.41   	 10.52   	 203.46		
-76.90   	  6.71   	 11.33   	 137.33		
-72.33   	  8.54   	 11.88   	  76.30		
-70.19   	  6.41   	 12.19   	  15.26		
-71.72   	  6.10   	 12.25   	 -30.52		
-63.17   	 14.95   	 12.13   	 -66.12		
-64.70   	 15.26   	 11.86   	 -86.47		
-69.27   	 11.60   	 11.52   	 -81.38		
-68.36   	 10.07   	 11.19   	 -66.12		
-68.97   	  6.10   	 10.93   	 -40.69		
-69.89   	  1.22   	 10.76   	  -5.09		
-68.97   	  1.83   	 10.74   	  30.52		
-70.80   	 -1.53   	 10.86   	  55.95		
-79.04   	 -5.80   	 11.09   	  76.30		
-78.74   	 -7.63   	 11.39   	  91.56		
-76.29   	 -3.97   	 11.76   	  91.56		
-76.90   	 -1.83   	 12.13   	  76.30		
-64.39   	  3.36   	 12.43   	  55.95		
-60.42   	  6.71   	 12.66   	  30.52		
-63.78   	  8.24   	 12.78   	   5.09		
-61.34   	 19.84   	 12.80   	 -20.35		
-56.76   	 39.67   	 12.72   	 -40.69		
-50.66   	 64.39   	 12.55   	 -55.95		
-36.93   	101.01   	 12.33   	 -66.12		
-22.58   	132.14   	 12.07   	 -61.04		
-20.75   	143.43   	 11.82   	 -55.95		
-22.58   	145.57   	 11.60   	 -35.61		
-27.77   	140.08   	 11.45   	 -25.43		
-25.33   	142.52   	 11.35   	  -5.09		
-15.26   	161.44   	 11.33   	  10.17		
  0.00   	193.48   	 11.37   	  25.43		
 29.30   	226.14   	 11.48   	  35.61		
 39.67   	235.90   	 11.62   	  35.61		
 55.85   	248.72   	 11.76   	  40.69		
 63.78   	248.72   	 11.92   	  25.43		
 63.48   	238.04   	 12.02   	  20.35		
 64.70   	230.71   	 12.11   	  10.17		
 44.86   	205.69   	 12.15   	  -5.09		
 29.91   	173.03   	 12.13   	 -10.17		
  9.77   	134.89   	 12.09   	 -10.17		
-20.14   	 89.42   	 12.04   	 -10.17		
-30.52   	 54.93   	 12.00   	  -5.09		
-45.47   	 18.31   	 11.98   	  10.17		
-60.42   	 -5.49   	 12.02   	  20.35		
-68.66   	-15.87   	 12.11   	  40.69		
-73.24   	-34.48   	 12.27   	  50.86		
-83.92   	-42.72   	 12.47   	  71.21		
-89.11   	-47.30   	 12.76   	  86.47		
-87.59   	-55.24   	 13.10   	  91.56		
-87.59   	-58.90   	 13.47   	  96.64		
-87.28   	-62.26   	 13.86   	  96.64		
-92.16   	-65.92   	 14.24   	  96.64		
-97.66   	-70.50   	 14.63   	  86.47		
-95.52   	-66.83   	 14.97   	  81.38		
-102.23   	-71.41   	 15.30   	  71.21		
-100.40   	-75.38   	 15.58   	  61.04		
-90.03   	-70.50   	 15.83   	  40.69		
-90.94   	-69.58   	 15.99   	  30.52		
-88.81   	-65.61   	 16.11   	   5.09		
-78.74   	-58.90   	 16.13   	 -10.17		
-83.62   	-57.98   	 16.09   	 -30.52		
-93.38   	-54.93   	 15.97   	 -35.61		
-95.21   	-52.80   	 15.83   	 -40.69		
-106.51   	-56.76   	 15.67   	 -25.43		
-124.21   	-69.89   	 15.56   	  -5.09		
-148.32   	-89.72   	 15.54   	  25.43		
-166.93   	-92.16   	 15.65   	  61.04		
-170.59   	-81.18   	 15.89   	 101.73		
-123.90   	-44.25   	 16.30   	 137.33		
-26.25   	 12.21   	 16.85   	 157.68		
132.14   	 95.83   	 17.48   	 167.85		
318.91   	242.61   	 18.15   	 157.68		
502.62   	408.94   	 18.78   	 132.25		
629.58   	486.15   	 19.31   	  96.64		
638.73   	495.00(R)	 19.69   	  45.78		
528.87   	388.49   	 19.88   	   5.09		
341.49   	180.66   	 19.90   	 -25.43		
168.15   	  7.02   	 19.80   	 -40.69		
 30.82   	-110.17   	 19.63(E)	 -25.43		
-36.32   	-189.21   	 19.53   	  25.43		
-49.44   	-231.93   	 19.63   	 111.90		
-69.89   	-192.57   	 20.08   	 218.72		
-71.11   	-136.41   	 20.96   	 356.05		
-65.61   	-112.00   	 22.38   	 503.56		
-63.48   	-71.11   	 24.39   	 676.50		
-70.80   	-52.19   	 27.10   	 859.61		
-80.26   	-55.24   	 30.54   	1052.90		
-80.57   	-43.95   	 34.75   	1241.09		
-78.13   	-25.63   	 39.72   	1419.12		
-79.96   	-21.97   	 45.39   	1561.54		
-74.77   	-25.33   	 51.64   	1678.53		
-76.90   	-22.89   	 58.35   	1739.57		
-82.09   	-17.40   	 65.31   	1754.83		
-74.46   	-15.87   	 72.33   	1709.05		
-69.27   	-16.78   	 79.17   	1607.32		
-72.33   	-19.53   	 85.59   	1429.29		
-67.75   	-16.78   	 91.31   	1185.14		
-71.41   	-11.90   	 96.05   	 905.39		
-71.11   	-14.34   	 99.67   	 605.29		
-66.22   	-11.60   	102.10   	 335.71		
-72.63   	-12.51   	103.44   	 122.07		
-67.75   	 -9.77   	103.93   	 -20.35		
-61.65   	 -6.41   	103.84   	 -86.47		
-65.00   	 -6.10   	103.50   	 -76.30		
-63.17   	 -6.10   	103.19   	 -25.43		
-66.83   	-12.51   	103.09   	  76.30		
-72.63   	-13.73   	103.40   	 198.37		
-66.53   	 -9.16   	104.19   	 320.45		
-63.48   	 -7.93   	105.47   	 432.35		
-66.22   	 -6.41   	107.20   	 528.99		
-61.65   	 -3.05   	109.32   	 579.86		
-61.65   	 -3.66   	111.64   	 595.11		
-64.70   	 -4.27   	114.02   	 564.60		
-57.37   	  0.92   	116.28   	 498.47		
-55.85   	  0.92   	118.27   	 401.83		
-63.17   	 -3.36   	119.88   	 284.84		
-57.98   	  0.31   	121.02   	 162.77		
-57.07   	  1.83   	121.67   	  55.95		
-57.68   	  3.97   	121.89   	 -25.43		
-47.30   	  8.85   	121.79   	 -61.04		
-47.61   	  8.54   	121.55   	 -50.86		
-48.22   	  9.16   	121.34   	   5.09		
-39.37   	 15.26   	121.36   	  86.47		
-38.15   	 18.62   	121.71   	 183.11		
-37.54   	 24.72   	122.44   	 274.67		
-32.96   	 29.60   	123.54   	 345.88		
-36.93   	 26.55   	124.92   	 371.31		
-31.13   	 33.26   	126.41   	 376.40		
-21.67   	 39.06   	127.91   	 350.97		
-20.75   	 44.86   	129.32   	 289.93		
 -8.85   	 57.37   	130.48   	 228.89		
 -7.93   	 64.70   	131.39   	 162.77		
 -6.10   	 72.33   	132.04   	 116.99		
  7.93   	 85.14   	132.51   	  86.47		
 13.73   	 97.66   	132.86   	  76.30		
 21.67   	109.86   	133.16   	  81.38		
 28.38   	122.99   	133.49   	  86.47		
 41.50   	136.41   	133.83   	  81.38		
 49.44   	148.93   	134.16   	  76.30		
 61.65   	167.24   	134.47   	  50.86		
 79.96   	185.24   	134.67   	  30.52		
 83.31   	198.36   	134.79   	  15.26		
 98.27   	216.37   	134.85   	  -5.09		
108.64   	229.80   	134.83   	 -15.26		
106.81   	241.09   	134.77   	 -10.17		
118.10   	259.70   	134.73   	  -5.09		
122.99   	274.96   	134.71   	   5.09		
127.56   	287.48   	134.73   	  20.35		
140.99   	301.21   	134.81   	  20.35		
149.23   	313.11   	134.89   	  25.43		
147.40   	315.25   	134.99   	  25.43		
139.16   	311.89   	135.10   	  20.35		
134.28   	309.45   	135.18   	  25.43		
122.68   	296.02   	135.28   	  35.61		
107.42   	278.63   	135.42   	  45.78		
 93.99   	260.31   	135.60   	  55.95		
 84.53   	238.34   	135.83   	  61.04		
 62.26   	212.40   	136.07   	  61.04		
 43.33   	186.16   	136.32   	  45.78		
 32.35   	163.27   	136.50   	  25.43		
 11.29   	138.85   	136.60(S)	 -10.17		
 -3.36   	115.66   	136.56   	 -50.86		
 -6.41   	 97.96   	136.36   	 -96.64		
 -9.16   	 84.23   	135.97   	-147.51		
-16.78   	 70.19   	135.38   	-198.37		
-13.43   	 62.26   	134.59   	-239.06		
-20.75   	 55.54   	133.63   	-269.58		
-27.16   	 50.96   	132.55   	-289.93		
-23.19   	 45.78   	131.39   	-305.19		
-28.38   	 40.89   	130.17   	-320.45		
-25.63   	 39.67   	128.89   	-340.79		
-22.28   	 38.15   	127.53   	-386.57		
-28.69   	 36.01   	125.98   	-447.61		
-30.21   	 37.23   	124.19   	-549.34		
-29.91   	 35.10   	121.99   	-722.28		
-30.82   	 32.35   	119.10   	-971.51		
-28.08   	 36.32   	115.22   	-1236.01		
-25.02   	 37.54   	110.27   	-1449.64		
-27.47   	 36.01   	104.48   	-1576.80		
-27.77   	 39.06   	 98.17   	-1592.06		
-27.77   	 38.45   	 91.80   	-1510.68		
-30.82   	 36.93   	 85.76   	-1393.69		
-25.63   	 44.25   	 80.18   	-1266.53		
-27.47   	 46.08   	 75.12   	-1164.80		
-33.26   	 43.64   	 70.46   	-1103.76		
-26.55   	 47.00   	 66.04   	-1078.33		
-31.74   	 47.61   	 61.73   	-1078.33		
-33.87   	 47.30   	 57.42   	-1083.41		
-28.38   	 50.66   	 53.08   	-1098.67		
-29.91   	 54.02   	 48.69   	-1098.67		
-29.60   	 55.54   	 44.29   	-1088.50		
-26.25   	 56.15   	 39.94   	-1063.07		
-24.11   	 59.51   	 35.69   	-1012.20		
-26.25   	 57.37   	 31.64   	-956.25		
-25.33   	 56.15   	 27.81   	-885.04		
-29.60   	 58.29   	 24.27   	-803.66		
-24.41   	 61.34   	 21.06   	-717.19		
-19.53   	 64.39   	 18.19   	-630.72		
-24.72   	 60.73   	 15.67   	-534.08		
-19.53   	 61.65   	 13.53   	-437.43		
-22.89   	 60.12   	 11.78   	-330.62		
-27.16   	 58.90   	 10.46   	-228.89		
-23.80   	 63.48   	  9.54   	-127.16		
-18.62   	 66.83   	  9.03   	 -30.52		
-21.97   	 65.61   	  8.91   	  50.86		
-25.33   	 65.61   	  9.11   	 111.90		
-23.50   	 67.75   	  9.56   	 152.59		
-28.08   	 64.39   	 10.17   	 183.11		
-25.63   	 63.17   	 10.91   	 193.29		
-24.41   	 60.73   	 11.68   	 183.11		
-30.21   	 55.85   	 12.41   	 162.77		
-27.16   	 54.93   	 13.06   	 122.07		
-25.63   	 54.32   	 13.55   	  50.86		
-29.30   	 53.10   	 13.75   	 -30.52		
-21.36   	 57.98   	 13.63   	-122.07		
-24.41   	 54.93   	 13.14   	-223.80		
-33.26   	 54.02   	 12.25   	-310.27		
-27.77   	 54.32   	 11.01   	-391.66		
-30.52   	 50.96   	  9.44   	-442.52		
-30.21   	 50.66   	  7.67   	-462.87		
-30.52   	 43.95   	  5.82   	-457.78		
-32.04   	 44.25   	  3.99   	-417.09		
-28.69   	 43.33   	  2.32   	-330.62		
-32.96   	 39.67   	  1.00   	-223.80		
-28.69   	 44.86   	  0.10   	 -81.38		
-28.08   	 45.47   	 -0.22(D)	  71.21		
-40.28   	 38.45   	  0.06   	 218.72		
-36.32   	 43.03   	  0.94   	 345.88		
-36.62   	 40.89   	  2.32   	 447.61		
-36.62   	 36.93   	  4.11   	 493.39		
-27.16   	 38.45   	  6.08   	 498.47		
-26.86   	 36.93   	  8.08   	 452.69		
-35.10   	 35.71   	  9.89   	 371.31		
-32.65   	 34.18   	 11.37   	 264.50		
-35.10   	 35.40   	 12.43   	 142.42		
-38.76   	 33.57   	 13.00   	  25.43		
-26.86   	 33.87   	 13.10   	 -81.38		
-32.96   	 34.48   	 12.78   	-152.59		
-37.54   	 30.52   	 12.17   	-193.29		
-34.79   	 32.04   	 11.39   	-208.54		
-40.89   	 32.65   	 10.56   	-188.20		
-33.57   	 34.48   	  9.81   	-147.51		
-32.35   	 38.15   	  9.22   	 -86.47		
-33.87   	 39.37   	  8.87   	 -25.43		
-28.08   	 38.45   	  8.77   	  35.61		
-30.21   	 35.71   	  8.91   	  81.38		
-30.82   	 36.32   	  9.24   	 116.99		
-30.21   	 37.23   	  9.70   	 132.25		
-28.69   	 47.00   	 10.23   	 122.07		
-24.72   	 68.36   	 10.72   	 106.82		
-12.82   	 99.49   	 11.15   	  76.30		
 -1.53   	131.23   	 11.45   	  35.61		
  1.83   	160.52   	 11.60   	  -5.09		
  4.27   	174.26   	 11.58   	 -40.69		
  2.44   	171.51   	 11.41   	 -71.21		
  5.19   	170.90   	 11.13   	 -91.56		
  3.97   	169.07   	 10.76   	 -96.64		
 16.17   	184.33   	 10.38   	 -91.56		
 33.26   	213.62   	 10.01   	 -76.30		
 50.66   	242.31   	  9.70   	 -55.95		
 67.75   	256.96   	  9.48   	 -30.52		
 75.99   	269.17   	  9.36   	 -10.17		
 83.31   	274.05   	  9.32   	  10.17		
 90.64   	267.33   	  9.36   	  30.52		
 92.16   	267.03   	  9.48   	  35.61		
 89.42   	251.77   	  9.62   	  40.69		
 67.44   	220.95   	  9.79   	  35.61		
 44.86   	184.02   	  9.93   	  30.52		
 18.62   	136.72   	 10.05   	  15.26		
 -6.71   	 92.16   	 10.11   	  10.17		
-15.87   	 58.29   	 10.15   	   0.00		
-36.93   	 30.82   	 10.15   	  -5.09		
-49.44   	 18.92   	 10.13   	   0.00		
-47.30   	  7.02   	 10.13   	  10.17		
-52.80   	 -7.02   	 10.17   	  25.43		
-54.93   	-16.17   	 10.27   	  40.69		
-57.68   	-28.08   	 10.44   	  61.04		
-57.98   	-28.38   	 10.68   	  76.30		
-65.92   	-31.43   	 10.99   	  86.47		
-64.70   	-33.87   	 11.33   	  96.64		
-58.59   	-32.65   	 11.72   	 101.73		
-63.78   	-37.54   	 12.13   	  96.64		
-67.14   	-40.28   	 12.51   	  86.47		
-69.58   	-41.81   	 12.86   	  71.21		
-74.46   	-43.64   	 13.14   	  55.95		
-75.38   	-41.50   	 13.37   	  35.61		
-65.00   	-34.18   	 13.51   	  10.17		
-64.09   	-30.52   	 13.55   	 -15.26		
-65.61   	-25.02   	 13.49   	 -35.61		
-61.65   	-24.11   	 13.35   	 -50.86		
-70.80   	-28.08   	 13.14   	 -66.12		
-76.29   	-27.47   	 12.88   	 -61.04		
-92.47   	-43.95   	 12.63   	 -50.86		
-126.34   	-63.17   	 12.43   	 -25.43		
-155.33   	-68.66   	 12.33   	   5.09		
-167.24   	-68.36   	 12.35(E)	  40.69		
-124.21   	-34.18   	 12.51   	  76.30		
-29.60   	 25.94   	 12.82   	 111.90		
116.27   	 97.05   	 13.27   	 132.25		
308.23   	229.49   	 13.79   	 137.33		
500.49   	408.33   	 14.34   	 137.33		
638.43   	500.18   	 14.89   	 116.99		
673.22   	521.85(R)	 15.36   	  86.47		
584.72   	448.91   	 15.71   	  55.95		
394.59   	242.31   	 15.93   	  25.43		
216.06   	 50.35   	 16.03   	   5.09		
 76.90   	-72.94   	 16.05   	   5.09		
 -4.58   	-157.78   	 16.07   	  30.52		
-21.06   	-213.62   	 16.20   	  91.56		
-44.56   	-192.26   	 16.56   	 172.94		
-53.71   	-133.36   	 17.25   	 284.84		
-47.00   	-104.98   	 18.39   	 412.00		
-36.93   	-56.46   	 20.04   	 569.68		
-39.98   	-23.19   	 22.32   	 732.45		
-41.81   	-22.89   	 25.25   	 910.47		
-48.83   	-18.01   	 28.89   	1108.85		
-49.44   	 -0.92   	 33.33   	1291.96		
-48.22   	  5.19   	 38.49   	1464.90		
-47.00   	  3.36   	 44.35   	1607.32		
-50.35   	 -1.83   	 50.78   	1709.05		
-58.29   	 -2.75   	 57.62   	1770.08		
-54.32   	  4.27   	 64.70   	1765.00		
-45.17   	 11.29   	 71.76   	1719.22		
-40.59   	 14.04   	 78.64   	1597.15		
-39.06   	 21.97   	 85.03   	1408.95		
-41.81   	 17.40   	 90.66   	1164.80		
-46.39   	 13.73   	 95.32   	 874.87		
-48.83   	 17.70   	 98.82   	 574.77		
-43.95   	 19.84   	101.12   	 300.10		
-45.47   	 19.53   	102.32   	  81.38		
-44.86   	 18.01   	102.64   	 -66.12		
-42.42   	 15.56   	102.38   	-127.16		
-46.69   	 11.60   	101.87   	-122.07		
-48.83   	 11.90   	101.38   	 -45.78		
-48.52   	  8.54   	101.20   	  71.21		
-46.69   	 10.07   	101.48   	 218.72		
-37.84   	 17.09   	102.36   	 371.31		
-37.23   	 17.70   	103.84   	 503.56		
-33.87   	 25.02   	105.86   	 595.11		
-40.28   	 21.06   	108.24   	 645.98		
-43.33   	 15.87   	110.82   	 640.89		
-40.59   	 16.48   	113.39   	 584.94		
-34.79   	 18.01   	115.73   	 493.39		
-38.45   	 21.36   	117.70   	 366.22		
-39.67   	 20.75   	119.17   	 233.98		
-42.72   	 25.33   	120.10   	 101.73		
-40.59   	 31.43   	120.51   	   5.09		
-36.62   	 29.60   	120.53   	 -55.95		
-25.33   	 38.15   	120.30   	 -71.21		
-26.25   	 34.18   	120.02   	 -45.78		
-28.08   	 26.25   	119.84   	  10.17		
-24.41   	 27.16   	119.88   	  91.56		
-24.72   	 30.21   	120.24   	 167.85		
-17.70   	 44.25   	120.92   	 244.15		
-20.45   	 50.35   	121.89   	 300.10		
-10.99   	 61.95   	123.09   	 325.53		
 -5.80   	 65.31   	124.39   	 320.45		
 -7.32   	 62.87   	125.68   	 279.75		
  4.88   	 73.55   	126.80   	 223.80		
 10.38   	 78.74   	127.69   	 162.77		
 10.99   	 86.67   	128.34   	 116.99		
 24.11   	 98.88   	128.81   	  91.56		
 38.76   	113.83   	129.18   	 101.73		
 43.64   	129.09   	129.58   	 122.07		
