  I     	  II     	  LV     	  LV'		
 57.68   	429.08   	 55.46   	 233.98		
 61.95   	433.65   	 56.40   	 228.89		
 54.32   	426.94   	 57.31   	 218.72		
 39.37   	413.21   	 58.19   	 193.29		
 30.82   	403.14   	 58.96   	 162.77		
 38.15   	403.14   	 59.61   	 116.99		
 58.59   	409.55   	 60.08   	  71.21		
 77.21   	411.38   	 60.37   	  20.35		
 81.79   	399.48   	 60.45   	 -20.35		
 71.41   	374.76   	 60.37   	 -61.04		
 55.54   	345.15   	 60.12   	-101.73		
 46.08   	319.21   	 59.71   	-137.33		
 46.39   	299.68   	 59.17   	-178.03		
 49.74   	281.68   	 58.45   	-208.54		
 47.61   	257.57   	 57.62   	-249.24		
 36.62   	224.00   	 56.62   	-289.93		
 22.89   	184.33   	 55.46   	-330.62		
 12.21   	143.74   	 54.14   	-376.40		
  5.19   	106.81   	 52.63   	-417.09		
 -1.53   	 75.99   	 50.97   	-452.69		
-10.99   	 52.80   	 49.16   	-493.39		
-20.14   	 38.76   	 47.18   	-513.73		
-21.97   	 34.18   	 45.13   	-528.99		
-14.65   	 35.40   	 43.01   	-539.16		
 -4.27   	 34.48   	 40.85   	-534.08		
  0.31   	 25.63   	 38.72   	-534.08		
 -4.88   	 10.38   	 36.58   	-528.99		
-16.78   	 -4.88   	 34.47   	-518.82		
-29.91   	-15.26   	 32.39   	-518.82		
-39.37   	-19.84   	 30.32   	-513.73		
-45.17   	-22.58   	 28.26   	-513.73		
-49.44   	-29.30   	 26.21   	-518.82		
-50.96   	-39.37   	 24.13   	-518.82		
-48.22   	-48.52   	 22.05   	-518.82		
-41.50   	-52.19   	 19.98   	-508.65		
-34.79   	-50.05   	 17.94   	-498.47		
-31.74   	-43.95   	 15.95   	-473.04		
-33.57   	-37.23   	 14.06   	-442.52		
-36.93   	-33.26   	 12.29   	-401.83		
-36.32   	-31.43   	 10.68   	-356.05		
-28.38   	-29.91   	  9.26   	-300.10		
-17.40   	-28.99   	  8.06   	-249.24		
-11.60   	-30.82   	  7.06   	-203.46		
-16.17   	-36.62   	  6.25   	-162.77		
-27.47   	-45.17   	  5.60   	-132.25		
-35.71   	-51.88   	  5.07   	-111.90		
-32.96   	-52.80   	  4.62   	 -91.56		
-22.28   	-49.44   	  4.25   	 -81.38		
-15.56   	-50.35   	  3.93   	 -71.21		
-21.67   	-61.04   	  3.64   	 -55.95		
-38.45   	-80.26   	  3.42   	 -40.69		
-55.85   	-100.40   	  3.26   	 -15.26		
-62.87   	-112.61   	  3.19(D)	  10.17		
-58.90   	-114.14   	  3.23   	  45.78		
-49.74   	-108.03   	  3.42   	  81.38		
-39.98   	-98.27   	  3.74   	 111.90		
-29.60   	-86.06   	  4.19   	 142.42		
-19.84   	-73.55   	  4.76   	 162.77		
-13.73   	-65.92   	  5.41   	 178.03		
-17.70   	-68.97   	  6.12   	 183.11		
-32.96   	-84.53   	  6.86   	 188.20		
-53.71   	-107.42   	  7.61   	 172.94		
-68.97   	-127.87   	  8.30   	 157.68		
-72.33   	-137.02   	  8.93   	 132.25		
-64.39   	-132.75   	  9.46   	 111.90		
-50.66   	-119.93   	  9.91   	  81.38		
-37.84   	-105.29   	 10.23   	  45.78		
-28.69   	-96.44   	 10.42   	  15.26		
-24.72   	-97.66   	 10.48   	 -15.26		
-26.86   	-107.42   	 10.42   	 -50.86		
-33.57   	-120.54   	 10.21   	 -81.38		
-40.28   	-128.17   	  9.89   	-111.90		
-44.25   	-125.12   	  9.44   	-142.42		
-43.03   	-112.92   	  8.87   	-157.68		
-37.84   	-99.18   	  8.24   	-172.94		
-31.74   	-92.16   	  7.55   	-172.94		
-28.99   	-94.91   	  6.86   	-147.51		
-32.65   	-105.29   	  6.27   	-111.90		
-43.33   	-117.49   	  5.82   	 -55.95		
-56.15   	-126.34   	  5.60   	  20.35		
-63.78   	-130.00   	  5.68   	  91.56		
-61.34   	-128.78   	  6.04   	 157.68		
-51.88   	-125.12   	  6.67   	 203.46		
-43.95   	-121.15   	  7.49   	 233.98		
-42.11   	-117.80   	  8.42   	 228.89		
-45.17   	-113.83   	  9.34   	 213.63		
-47.00   	-108.34   	 10.19   	 167.85		
-42.72   	-101.62   	 10.86   	 132.25		
-34.18   	-95.52   	 11.39   	  86.47		
-29.30   	-93.08   	 11.74   	  55.95		
-32.35   	-96.13   	 11.96   	  30.52		
-39.98   	-101.32   	 12.09   	  30.52		
-44.86   	-104.06   	 12.21   	  35.61		
-40.89   	-102.54   	 12.35   	  40.69		
-30.52   	-97.05   	 12.51   	  61.04		
-23.19   	-93.69   	 12.76   	  61.04		
-26.25   	-95.83   	 13.00   	  71.21		
-37.84   	-102.54   	 13.29   	  61.04		
-49.44   	-108.03   	 13.53   	  50.86		
-52.19   	-108.64   	 13.73   	  30.52		
-45.78   	-105.59   	 13.86   	  10.17		
-37.23   	-104.68   	 13.90   	   0.00		
-32.96   	-106.81   	 13.90   	 -20.35		
-32.96   	-109.25   	 13.81   	 -20.35		
-33.87   	-108.34   	 13.73   	 -25.43		
-32.35   	-102.84   	 13.63   	 -20.35		
-30.52   	-96.44   	 13.55   	 -20.35		
-32.35   	-92.77   	 13.47   	 -20.35		
-37.84   	-91.55   	 13.39   	 -20.35		
-44.56   	-91.86   	 13.31   	 -15.26		
-48.22   	-94.30   	 13.25   	 -25.43		
-48.22   	-99.18   	 13.14   	 -30.52		
-46.08   	-105.29   	 13.02   	 -30.52		
-44.25   	-108.34   	 12.90   	 -40.69		
-43.03   	-105.29   	 12.74   	 -45.78		
-40.59   	-96.44   	 12.55   	 -55.95		
-33.87   	-85.75   	 12.33   	 -55.95		
-24.72   	-75.99   	 12.11   	 -61.04		
-15.56   	-67.44   	 11.86   	 -61.04		
 -8.85   	-57.07   	 11.62   	 -66.12		
 -6.71   	-43.64   	 11.35   	 -61.04		
 -8.54   	-28.99   	 11.11   	 -61.04		
-13.43   	-17.40   	 10.86   	 -50.86		
-20.75   	-10.68   	 10.66   	 -45.78		
-27.47   	 -6.41   	 10.48   	 -30.52		
-28.99   	  1.83   	 10.36   	 -20.35		
-20.45   	 21.36   	 10.27   	  -5.09		
 -0.61   	 53.71   	 10.25   	  10.17		
 26.86   	 90.03   	 10.29   	  25.43		
 52.80   	117.80   	 10.40   	  35.61		
 68.66   	128.17   	 10.54   	  45.78		
 68.66   	119.93   	 10.72   	  55.95		
 51.27   	 96.13   	 10.95   	  61.04		
 24.41   	 62.87   	 11.19   	  61.04		
  1.22   	 27.47   	 11.43   	  61.04		
 -9.46   	 -3.66   	 11.68   	  55.95		
 -7.02   	-25.02   	 11.90   	  50.86		
  0.31   	-35.10   	 12.11   	  45.78		
  0.92   	-39.37   	 12.29   	  40.69		
-11.29   	-47.61   	 12.45   	  35.61		
-32.65   	-65.00   	 12.59   	  30.52		
-51.27   	-87.59   	 12.72   	  30.52		
-56.46   	-106.81   	 12.84   	  15.26		
-46.39   	-118.71   	 12.90   	  15.26		
-29.30   	-125.12   	 12.96   	   5.09		
-17.70   	-131.84   	 12.98   	  -5.09		
-18.62   	-139.77   	 12.96   	 -10.17		
-29.91   	-143.74   	 12.92   	 -15.26		
-40.59   	-137.02   	 12.86   	 -20.35		
-42.11   	-121.77   	 12.78   	 -20.35		
-34.79   	-110.47   	 12.70   	 -15.26		
-25.02   	-118.41   	 12.63   	 -15.26		
-18.62   	-146.48   	 12.57   	 -10.17		
-15.87   	-177.31   	 12.53   	   5.09		
-10.68   	-182.19   	 12.55(E)	  10.17		
  8.85   	-133.97   	 12.59   	  15.26		
 53.71   	-20.45   	 12.66   	  25.43		
129.70   	155.03   	 12.76   	  30.52		
234.99   	379.03   	 12.88   	  30.52		
359.50   	628.97   	 13.00   	  35.61		
483.40   	872.19   	 13.14   	  76.30		
620.42   	1156.01(R)	 13.45   	  40.69		
585.63   	1121.22   	 13.61   	  50.86		
475.77   	967.41   	 13.81   	  61.04		
319.21   	734.86   	 14.06   	  71.21		
160.22   	477.60   	 14.34   	  91.56		
 39.37   	242.31   	 14.71   	 116.99		
-23.80   	 57.37   	 15.18   	 147.51		
-36.93   	-64.09   	 15.77   	 198.37		
-25.33   	-121.77   	 16.56   	 264.50		
-12.82   	-130.31   	 17.62   	 350.97		
-14.65   	-116.88   	 19.02   	 462.87		
-31.43   	-110.47   	 20.87   	 595.11		
-53.71   	-127.26   	 23.26   	 722.28		
-69.89   	-161.44   	 26.14   	 849.44		
-73.55   	-195.01   	 29.54   	 956.25		
-68.36   	-213.62   	 33.37   	1027.46		
-63.17   	-215.45   	 37.48   	1068.15		
-63.48   	-206.91   	 41.75   	1078.33		
-68.36   	-198.36   	 46.06   	1073.24		
-70.80   	-193.48   	 50.36   	1063.07		
-67.14   	-192.26   	 54.61   	1042.72		
-58.29   	-191.96   	 58.78   	1027.46		
-50.35   	-191.65   	 62.89   	1022.38		
-47.30   	-191.04   	 66.98   	1012.20		
-49.74   	-192.26   	 71.03   	 996.94		
-56.15   	-196.23   	 75.01   	 961.34		
-64.09   	-199.89   	 78.86   	 920.65		
-69.89   	-196.84   	 82.54   	 844.35		
-71.11   	-184.02   	 85.92   	 762.97		
-67.14   	-164.18   	 88.97   	 666.32		
-61.04   	-149.54   	 91.64   	 574.77		
-58.29   	-149.84   	 93.94   	 498.47		
-61.95   	-164.18   	 95.93   	 432.35		
-69.58   	-181.27   	 97.66   	 386.57		
-73.55   	-188.60   	 99.21   	 361.14		
-68.97   	-181.88   	100.65   	 335.71		
-58.29   	-167.24   	101.99   	 310.27		
-50.05   	-156.25   	103.23   	 295.01		
-50.35   	-156.25   	104.41   	 274.67		
-59.20   	-166.32   	105.51   	 249.24		
-67.75   	-178.53   	106.51   	 228.89		
-66.53   	-181.88   	107.43   	 218.72		
-52.80   	-170.90   	108.30   	 203.46		
-33.87   	-149.84   	109.11   	 193.29		
-21.06   	-130.00   	109.89   	 193.29		
-17.09   	-120.85   	110.66   	 188.20		
-16.78   	-121.46   	111.41   	 188.20		
-12.51   	-122.68   	112.17   	 183.11		
 -3.97   	-116.27   	112.90   	 183.11		
  2.44   	-103.15   	113.63   	 172.94		
  0.31   	-91.25   	114.32   	 167.85		
 -7.32   	-87.89   	114.99   	 167.85		
 -8.85   	-88.81   	115.67   	 157.68		
  3.36   	-85.45   	116.30   	 162.77		
 24.72   	-73.55   	116.95   	 157.68		
 42.11   	-57.07   	117.58   	 157.68		
 47.30   	-42.72   	118.21   	 152.59		
 42.72   	-33.57   	118.82   	 152.59		
 37.84   	-26.25   	119.43   	 132.25		
 42.11   	-15.87   	119.96   	 122.07		
 55.85   	 -2.14   	120.45   	  96.64		
 72.33   	 10.38   	120.83   	  76.30		
 82.40   	 18.01   	121.14   	  55.95		
 83.01   	 19.53   	121.36   	  30.52		
 74.16   	 13.12   	121.48   	  15.26		
 58.29   	 -1.22   	121.55(S)	  -5.09		
 41.50   	-19.53   	121.53   	 -10.17		
 28.69   	-33.87   	121.48   	 -25.43		
 24.11   	-34.79   	121.38   	 -30.52		
 28.08   	-21.36   	121.26   	 -35.61		
 38.15   	 -2.14   	121.12   	 -40.69		
 49.74   	 12.82   	120.96   	 -50.86		
 59.51   	 21.36   	120.75   	 -61.04		
 65.61   	 27.16   	120.51   	 -71.21		
 66.22   	 32.35   	120.22   	 -76.30		
 58.29   	 32.04   	119.92   	 -91.56		
 39.67   	 19.53   	119.55   	-101.73		
 14.34   	 -2.75   	119.15   	-116.99		
 -9.16   	-22.28   	118.68   	-137.33		
-21.67   	-27.47   	118.13   	-162.77		
-21.36   	-21.06   	117.48   	-183.11		
-15.56   	-16.17   	116.74   	-213.63		
-14.34   	-23.19   	115.89   	-254.32		
-20.45   	-37.84   	114.87   	-289.93		
-30.21   	-46.39   	113.71   	-330.62		
-36.93   	-41.50   	112.39   	-381.48		
-38.15   	-28.38   	110.86   	-422.18		
-35.71   	-17.40   	109.18   	-473.04		
-31.43   	-14.04   	107.28   	-534.08		
-26.86   	-15.56   	105.15   	-590.03		
-23.19   	-18.01   	102.79   	-656.15		
-23.19   	-21.06   	100.16   	-727.36		
-30.21   	-30.52   	 97.25   	-793.49		
-41.50   	-46.69   	 94.08   	-859.61		
-50.05   	-62.26   	 90.64   	-920.65		
-49.74   	-68.05   	 86.96   	-961.34		
-42.72   	-61.34   	 83.11   	-996.94		
-36.32   	-48.22   	 79.12   	-1007.12		
-36.62   	-36.32   	 75.10   	-1012.20		
-41.50   	-30.52   	 71.05   	-991.86		
-43.95   	-29.60   	 67.08   	-966.43		
-40.28   	-30.52   	 63.21   	-935.91		
-34.79   	-32.04   	 59.47   	-895.22		
-33.57   	-33.87   	 55.89   	-849.44		
-38.76   	-36.62   	 52.49   	-813.83		
-46.39   	-38.45   	 49.24   	-778.23		
-48.22   	-35.40   	 46.12   	-747.71		
-40.28   	-23.19   	 43.13   	-717.19		
-25.33   	 -3.66   	 40.26   	-681.58		
-10.07   	 19.23   	 37.54   	-661.24		
 -1.83   	 36.32   	 34.89   	-625.63		
 -5.49   	 41.20   	 32.39   	-590.03		
-20.14   	 34.48   	 30.03   	-554.42		
-37.84   	 25.63   	 27.81   	-518.82		
-48.52   	 27.16   	 25.74   	-478.13		
-44.56   	 46.39   	 23.82   	-437.43		
-26.86   	 77.82   	 22.08   	-401.83		
 -4.88   	107.73   	 20.47   	-371.31		
 11.60   	125.73   	 18.98   	-335.71		
 18.01   	130.92   	 17.64   	-310.27		
 15.56   	130.62   	 16.40   	-279.75		
  8.54   	130.31   	 15.28   	-264.50		
  0.92   	127.87   	 14.22   	-249.24		
 -5.49   	113.22   	 13.22   	-239.06		
-10.07   	 83.31   	 12.27   	-233.98		
-12.21   	 49.13   	 11.33   	-233.98		
-11.60   	 25.63   	 10.40   	-223.80		
 -9.46   	 19.23   	  9.50   	-218.72		
 -8.85   	 21.67   	  8.63   	-208.54		
-11.29   	 16.48   	  7.79   	-178.03		
-18.62   	 -6.41   	  7.08   	-152.59		
-30.82   	-40.59   	  6.47   	-116.99		
-44.56   	-71.11   	  6.00   	 -76.30		
-55.54   	-88.50   	  5.70   	 -35.61		
-61.04   	-94.91   	  5.55   	 -10.17		
-60.12   	-98.57   	  5.51(D)	  25.43		
-56.46   	-105.90   	  5.62   	  35.61		
-53.10   	-115.66   	  5.76   	  50.86		
-51.57   	-122.68   	  5.96   	  50.86		
-53.10   	-125.12   	  6.16   	  50.86		
-56.15   	-125.12   	  6.37   	  50.86		
-58.29   	-125.12   	  6.57   	  50.86		
-56.76   	-126.04   	  6.78   	  50.86		
-48.52   	-130.31   	  6.98   	  55.95		
-33.87   	-141.91   	  7.20   	  61.04		
-18.62   	-160.22   	  7.45   	  61.04		
 -7.93   	-172.12   	  7.69   	  71.21		
  4.58   	-148.32   	  7.98   	  71.21		
 36.32   	-57.07   	  8.26   	  71.21		
106.51   	119.02   	  8.55   	  76.30		
221.86   	371.70   	  8.85   	  71.21		
364.07   	665.28   	  9.14   	  76.30		
492.86   	945.74   	  9.44   	 157.68		
552.98   	1249.69(R)	 10.07(E)	  91.56		
464.48   	1199.95   	 10.44   	  96.64		
328.37   	1023.25   	 10.82   	 111.90		
187.38   	769.65   	 11.27   	 116.99		
 75.38   	504.15   	 11.74   	 127.16		
  5.49   	276.79   	 12.25   	 142.42		
-28.69   	107.73   	 12.82   	 152.59		
-40.28   	 -5.19   	 13.43   	 178.03		
-40.89   	-73.85   	 14.14   	 198.37		
-39.67   	-111.08   	 14.93   	 244.15		
-42.72   	-127.87   	 15.91   	 295.01		
-54.32   	-137.94   	 17.09   	 366.22		
-74.16   	-152.89   	 18.56   	 457.78		
-93.38   	-173.65   	 20.39   	 554.42		
-101.93   	-191.96   	 22.60   	 656.15		
-96.74   	-201.72   	 25.23   	 747.71		
-83.92   	-202.03   	 28.22   	 844.35		
-73.24   	-197.14   	 31.60   	 935.91		
-68.97   	-191.96   	 35.34   	1027.46		
-68.36   	-187.68   	 39.45   	1119.02		
-65.61   	-183.41   	 43.93   	1205.49		
-61.65   	-182.19   	 48.75   	1276.70		
-59.81   	-186.46   	 53.86   	1322.48		
-61.95   	-196.53   	 59.15   	1322.48		
-68.05   	-209.96   	 64.44   	1297.04		
-76.29   	-223.39   	 69.62   	1225.83		
-83.62   	-230.71   	 74.53   	1139.36		
-88.50   	-230.71   	 79.08   	1037.64		
-92.47   	-225.52   	 83.23   	 925.73		
-93.99   	-216.98   	 86.94   	 829.09		
-88.81   	-206.60   	 90.25   	 742.62		
-75.38   	-195.92   	 93.22   	 676.50		
-56.46   	-184.94   	 95.93   	 615.46		
-39.67   	-175.48   	 98.39   	 569.68		
-34.18   	-172.73   	100.67   	 534.08		
-44.56   	-180.05   	102.81   	 493.39		
-64.70   	-195.31   	104.78   	 462.87		
-82.40   	-210.27   	106.63   	 417.09		
-88.20   	-216.37   	108.30   	 386.57		
-82.09   	-213.01   	109.85   	 356.05		
-71.11   	-206.91   	111.27   	 330.62		
-62.56   	-203.86   	112.59   	 310.27		
-58.29   	-204.47   	113.83   	 310.27		
-55.24   	-203.86   	115.08   	 300.10		
-49.74   	-198.06   	116.28   	 310.27		
-40.28   	-188.90   	117.52   	 300.10		
-28.99   	-181.27   	118.72   	 305.19		
-19.84   	-177.92   	119.94   	 289.93		
-14.65   	-175.78   	121.10   	 279.75		
-10.68   	-166.93   	122.22   	 269.58		
 -2.14   	-146.79   	123.30   	 254.32		
 14.04   	-117.49   	124.31   	 244.15		
 33.26   	-90.03   	125.29   	 239.06		
 44.86   	-75.68   	126.25   	 228.89		
 41.50   	-77.21   	127.16   	 218.72		
 26.25   	-87.28   	128.04   	 208.54		
 11.90   	-93.38   	128.87   	 188.20		
 10.38   	-86.06   	129.62   	 172.94		
 21.36   	-68.97   	130.31   	 147.51		
 34.18   	-53.41   	130.90   	 122.07		
 39.67   	-45.17   	131.39   	 106.82		
 37.54   	-43.33   	131.82   	  81.38		
 33.57   	-43.03   	132.15   	  66.12		
 32.04   	-40.28   	132.41   	  40.69		
 34.18   	-34.48   	132.57   	  30.52		
 37.84   	-25.63   	132.70   	  10.17		
 43.33   	-14.34   	132.74(S)	  -5.09		
 50.35   	 -0.31   	132.72   	 -15.26		
 56.15   	 10.99   	132.65   	 -30.52		
 53.71   	 11.60   	132.53   	 -35.61		
 37.84   	 -3.97   	132.39   	 -45.78		
 10.99   	-31.13   	132.21   	 -50.86		
-17.09   	-58.90   	132.00   	 -61.04		
-36.01   	-76.90   	131.76   	 -66.12		
-41.50   	-79.35   	131.49   	 -71.21		
-39.06   	-70.50   	131.21   	 -86.47		
-37.84   	-61.04   	130.86   	-101.73		
-43.95   	-59.51   	130.46   	-116.99		
-53.71   	-65.92   	129.99   	-132.25		
-57.98   	-71.72   	129.46   	-152.59		
-50.05   	-68.05   	128.85   	-172.94		
-33.87   	-55.54   	128.16   	-198.37		
-22.89   	-45.78   	127.36   	-223.80		
-30.52   	-52.19   	126.47   	-259.41		
-56.76   	-75.68   	125.43   	-295.01		
-86.36   	-100.71   	124.25   	-325.53		
-101.62   	-110.17   	122.95   	-371.31		
-94.60   	-98.57   	121.46   	-422.18		
-74.77   	-77.82   	119.78   	-478.13		
-58.59   	-65.31   	117.86   	-559.51		
-55.85   	-67.14   	115.63   	-651.07		
-60.42   	-73.55   	113.02   	-752.79		
-61.04   	-72.94   	110.01   	-859.61		
-51.27   	-61.04   	106.57   	-961.34		
-35.40   	-43.03   	102.73   	-1037.64		
-24.41   	-30.21   	 98.58   	-1108.85		
-25.63   	-28.69   	 94.14   	-1144.45		
-36.32   	-36.01   	 89.56   	-1154.62		
-47.30   	-45.17   	 84.94   	-1149.54		
-50.05   	-50.05   	 80.35   	-1124.11		
-46.69   	-50.05   	 75.85   	-1088.50		
-47.30   	-50.96   	 71.50   	-1042.72		
-59.51   	-61.04   	 67.32   	-1002.03		
-79.96   	-80.57   	 63.32   	-966.43		
-95.21   	-98.88   	 59.45   	-925.73		
-92.16   	-101.01   	 55.75   	-895.22		
-72.63   	-82.40   	 52.17   	-854.52		
-50.05   	-54.32   	 48.75   	-818.92		
-37.84   	-33.57   	 45.47   	-773.14		
-37.54   	-27.16   	 42.38   	-732.45		
-41.50   	-28.99   	 39.45   	-681.58		
-41.20   	-26.55   	 36.72   	-640.89		
-35.10   	-13.73   	 34.16   	-595.11		
-27.47   	  5.19   	 31.78   	-564.60		
-22.58   	 21.97   	 29.52   	-534.08		
-18.01   	 35.71   	 27.39   	-508.65		
-10.38   	 51.88   	 25.35   	-488.30		
  0.31   	 72.33   	 23.40   	-457.78		
 10.68   	 92.47   	 21.57   	-432.35		
 17.09   	103.45   	 19.84   	-401.83		
 18.62   	100.71   	 18.23   	-356.05		
 16.48   	 88.20   	 16.81   	-320.45		
 12.82   	 75.07   	 15.52   	-284.84		
 10.38   	 68.05   	 14.38   	-239.06		
 11.90   	 66.22   	 13.43   	-213.63		
 15.56   	 62.87   	 12.57   	-183.11		
 18.62   	 52.80   	 11.84   	-162.77		
 17.09   	 36.01   	 11.19   	-147.51		
  8.54   	 15.56   	 10.60   	-122.07		
 -3.66   	 -3.05   	 10.11   	-111.90		
-11.90   	-16.17   	  9.66   	 -91.56		
-14.65   	-26.55   	  9.30   	 -71.21		
-19.53   	-42.42   	  9.01   	 -45.78		
-32.96   	-67.75   	  8.83   	 -30.52		
-52.19   	-97.66   	  8.71   	  -5.09		
-65.61   	-120.54   	  8.69(D)	  15.26		
-62.26   	-126.65   	  8.75   	  30.52		
-44.25   	-119.02   	  8.87   	  40.69		
-28.69   	-112.92   	  9.03   	  45.78		
-31.13   	-119.63   	  9.22   	  45.78		
-50.05   	-136.11   	  9.40   	  50.86		
-69.89   	-148.62   	  9.60   	  50.86		
-74.16   	-148.01   	  9.81   	  45.78		
-61.65   	-139.77   	  9.99   	  40.69		
-43.33   	-138.24   	 10.15   	  45.78		
-30.82   	-149.84   	 10.34   	  45.78		
-25.02   	-161.13   	 10.52   	  45.78		
-15.56   	-144.35   	 10.70   	  45.78		
 13.73   	-72.33   	 10.89   	  55.95		
 74.77   	 69.58   	 11.11   	  55.95		
171.81   	278.02   	 11.33   	  61.04		
299.38   	532.84   	 11.58   	  66.12		
438.54   	798.03   	 11.84   	  71.21		
557.86   	1025.39   	 12.13   	 147.51		
603.33   	1167.30(R)	 12.72(E)	  81.38		
503.23   	1045.23   	 13.04   	  91.56		
351.56   	835.27   	 13.41   	 101.73		
195.92   	594.48   	 13.81   	 116.99		
