  I     	  II     	  PW     	  PW'		
-35.71   	-24.41   	 11.72   	  -5.09		
-35.10   	-23.80   	 11.70   	   0.00		
-34.48   	-23.19   	 11.70   	  -5.09		
-34.18   	-22.58   	 11.68   	   0.00		
-33.87   	-22.58   	 11.68   	   0.00		
-33.87   	-22.89   	 11.68   	   0.00		
-33.87   	-22.89   	 11.68   	   0.00		
-33.26   	-21.97   	 11.68   	   0.00		
-32.35   	-19.84   	 11.68   	   5.09		
-30.82   	-15.56   	 11.70   	   0.00		
-28.38   	 -8.54   	 11.70   	   5.09		
-25.63   	  1.22   	 11.72   	   0.00		
-23.19   	 12.82   	 11.72   	   5.09		
-21.36   	 25.33   	 11.74   	   0.00		
-20.14   	 36.62   	 11.74   	   5.09		
-19.53   	 46.39   	 11.76   	   5.09		
-19.23   	 53.71   	 11.78   	   0.00		
-18.31   	 59.20   	 11.78   	   5.09		
-16.78   	 64.09   	 11.80   	   5.09		
-13.43   	 69.58   	 11.82   	   0.00		
 -8.24   	 75.99   	 11.82   	   5.09		
 -1.83   	 80.87   	 11.84   	   5.09		
  4.88   	 81.48   	 11.86   	   0.00		
 11.29   	 76.29   	 11.86   	   0.00		
 18.01   	 66.83   	 11.86   	   0.00		
 24.72   	 56.15   	 11.86   	   0.00		
 30.52   	 48.22   	 11.86   	   0.00		
 34.79   	 45.17   	 11.86   	   0.00		
 37.23   	 46.39   	 11.86   	   0.00		
 39.06   	 49.13   	 11.86   	  -5.09		
 43.03   	 47.61   	 11.84   	   0.00		
 50.35   	 39.37   	 11.84   	   0.00		
 59.51   	 27.47   	 11.84   	   0.00		
 66.83   	 18.62   	 11.84   	   5.09		
 69.27   	 18.01   	 11.86   	   5.09		
 63.78   	 24.41   	 11.88   	   5.09		
 50.96   	 28.99   	 11.90   	   5.09		
 33.26   	 21.97   	 11.92   	   0.00		
 14.65   	  1.22   	 11.92   	   0.00		
 -1.83   	-25.94   	 11.92   	 -10.17		
-13.12   	-47.00   	 11.88   	 -20.35		
-19.53   	-53.71   	 11.80   	 -20.35		
-21.67   	-47.61   	 11.72   	 -30.52		
-21.67   	-36.32   	 11.60   	 -30.52		
-21.67   	-28.99   	 11.48   	 -25.43		
-22.89   	-28.99   	 11.37   	 -15.26		
-25.02   	-33.87   	 11.31   	 -10.17		
-27.16   	-38.45   	 11.27   	   5.09		
-28.38   	-38.76   	 11.29   	  15.26		
-28.69   	-35.40   	 11.35   	  35.61		
-28.08   	-31.43   	 11.50   	  45.78		
-27.77   	-28.99   	 11.68   	  50.86		
-27.16   	-28.08   	 11.88   	  55.95		
-26.55   	-27.77   	 12.11   	  55.95		
-26.25   	-26.55   	 12.33   	  55.95		
-25.33   	-23.80   	 12.55   	  55.95		
-24.72   	-20.45   	 12.78   	  50.86		
-26.86   	-15.87   	 12.98   	  45.78		
-36.32   	 -6.41   	 13.16   	  40.69		
-58.90   	 10.99   	 13.33   	  40.69		
-98.88   	 36.01   	 13.49   	  35.61		
-149.54   	 63.48   	 13.63   	  40.69		
-188.90   	 88.20   	 13.79   	  40.69		
-185.85   	110.47   	 13.96   	  45.78		
-110.47   	141.91   	 14.14   	  55.95		
 51.88   	200.50   	 14.36   	  61.04		
294.49   	299.99   	 14.61   	  66.12		
589.29   	430.30   	 14.87   	  66.12		
885.93   	540.77   	 15.14   	  66.12		
1117.55   	554.50(R)	 15.40   	  61.04		
1220.70   	415.95   	 15.65   	  50.86		
1166.69   	140.99   	 15.85   	  40.69		
982.67   	-172.73   	 16.01   	  25.43		
741.27   	-393.98   	 16.11   	  15.26		
521.55   	-443.12   	 16.17   	  15.26		
361.02   	-344.24   	 16.24   	  15.26		
248.41   	-193.79   	 16.30   	  20.35		
155.03   	-82.70   	 16.38   	  20.35		
 69.27   	-39.98   	 16.46   	  25.43		
  0.92   	-38.15   	 16.56   	  25.43		
-35.10   	-36.93   	 16.66   	  20.35		
-40.59   	-21.97   	 16.74   	  15.26		
-34.79   	 -4.27   	 16.81(A)	   0.00		
-36.01   	  3.66   	 16.81   	 -15.26		
-48.52   	  2.14   	 16.74   	 -20.35		
-64.09   	 -0.61   	 16.66   	 -20.35		
-74.46   	  0.92   	 16.58   	 -20.35		
-77.21   	  5.80   	 16.50   	 -20.35		
-76.60   	 10.07   	 16.42   	  -5.09		
-76.29   	 12.51   	 16.40   	   0.00		
-77.82   	 12.82   	 16.40   	   5.09		
-80.26   	 12.82   	 16.42   	   5.09		
-81.79   	 13.12   	 16.44   	  -5.09		
-82.09   	 14.04   	 16.42   	  -5.09		
-81.48   	 16.17   	 16.40   	 -15.26		
-81.18   	 18.31   	 16.34   	 -20.35		
-81.48   	 19.23   	 16.26   	 -25.43		
-82.70   	 18.92   	 16.15   	 -20.35		
-84.23   	 18.92   	 16.07   	 -15.26		
-85.45   	 19.23   	 16.01   	 -10.17		
-86.36   	 20.14   	 15.97   	   5.09		
-86.67   	 21.36   	 15.99   	   5.09		
-86.36   	 21.97   	 16.01   	  10.17		
-86.06   	 22.58   	 16.05   	   0.00		
-86.36   	 22.28   	 16.05   	   0.00		
-87.28   	 22.28   	 16.05   	 -20.35		
-88.81   	 22.28   	 15.97   	 -30.52		
-90.33   	 22.89   	 15.85   	 -45.78		
-90.94   	 24.11   	 15.67   	 -61.04		
-91.25   	 25.94   	 15.42   	 -66.12		
-91.86   	 27.16   	 15.16   	 -76.30		
-92.77   	 27.77   	 14.85   	 -71.21		
-94.30   	 27.16   	 14.57   	 -66.12		
-95.83   	 26.25   	 14.30   	 -61.04		
-96.74   	 25.94   	 14.06   	 -55.95		
-97.35   	 26.55   	 13.84   	 -40.69		
-97.66   	 27.77   	 13.67   	 -40.69		
-98.57   	 28.99   	 13.51   	 -30.52		
-100.10   	 29.60   	 13.39   	 -35.61		
-101.32   	 29.91   	 13.25   	 -35.61		
-102.54   	 30.82   	 13.10   	 -40.69		
-103.45   	 32.65   	 12.94   	 -50.86		
-104.68   	 34.79   	 12.74   	 -50.86		
-106.20   	 37.54   	 12.53   	 -61.04		
-108.03   	 39.98   	 12.29   	 -61.04		
-110.17   	 42.42   	 12.04   	 -61.04		
-112.61   	 45.17   	 11.80   	 -61.04		
-115.36   	 47.61   	 11.56   	 -61.04		
-119.02   	 50.35   	 11.31   	 -45.78		
-122.99   	 52.80   	 11.13   	 -45.78		
-127.26   	 55.24   	 10.95   	 -35.61		
-131.53   	 57.98   	 10.80   	 -30.52		
-135.50   	 60.73   	 10.68   	 -30.52		
-138.85   	 62.87   	 10.56   	 -20.35		
-142.52   	 64.39   	 10.48   	 -20.35		
-146.48   	 65.00   	 10.40   	 -10.17		
-150.45   	 64.70   	 10.36   	 -15.26		
-155.03   	 64.09   	 10.29   	  -5.09		
-159.91   	 62.87   	 10.27   	 -10.17		
-165.10   	 60.73   	 10.23   	   0.00		
-169.68   	 57.68   	 10.23   	  -5.09		
-173.34   	 54.02   	 10.21   	   0.00		
-175.78   	 50.35   	 10.21   	   0.00		
-176.70   	 47.00   	 10.21   	   0.00		
-175.48   	 44.25   	 10.21   	  -5.09		
-173.03   	 41.81   	 10.19   	   0.00		
-168.15   	 39.67   	 10.19   	   0.00		
-160.52   	 37.23   	 10.19   	   5.09		
-149.84   	 34.48   	 10.21   	  10.17		
-137.02   	 31.43   	 10.25   	  10.17		
-121.77   	 28.69   	 10.29   	  15.26		
-105.90   	 26.25   	 10.36   	  10.17		
-90.33   	 24.11   	 10.40   	  10.17		
-75.38   	 21.06   	 10.44   	  10.17		
-62.26   	 17.40   	 10.48   	   5.09		
-51.27   	 13.12   	 10.50   	   5.09		
-42.11   	  8.85   	 10.52   	   5.09		
-35.10   	  5.19   	 10.54   	   5.09		
-28.99   	  2.44   	 10.56   	   5.09		
-24.11   	  0.92   	 10.58   	  10.17		
-19.53   	 -0.31   	 10.62   	  10.17		
-16.17   	 -1.83   	 10.66   	  20.35		
-14.34   	 -3.97   	 10.74   	  20.35		
-13.73   	 -6.41   	 10.82   	  20.35		
-14.04   	 -9.46   	 10.91   	  25.43		
-13.43   	-12.51   	 11.01   	  30.52		
-12.21   	-14.65   	 11.13   	  30.52		
-10.38   	-16.48   	 11.25   	  25.43		
 -9.46   	-18.31   	 11.35   	  30.52		
 -9.77   	-20.75   	 11.48   	  30.52		
-11.29   	-24.41   	 11.60   	  25.43		
-13.12   	-28.38   	 11.70   	  20.35		
-14.34   	-31.13   	 11.78   	  15.26		
-14.95   	-32.04   	 11.84   	   0.00		
-14.95   	-32.04   	 11.84   	 -10.17		
-15.26   	-31.74   	 11.80   	 -25.43		
-15.56   	-32.35   	 11.70   	 -30.52		
-15.87   	-33.26   	 11.58   	 -30.52		
-15.26   	-33.57   	 11.45   	 -15.26		
-14.65   	-32.96   	 11.39   	   5.09		
-14.34   	-31.43   	 11.41   	  30.52		
-14.65   	-29.60   	 11.54   	  66.12		
-15.87   	-28.08   	 11.80   	  86.47		
-16.48   	-26.25   	 12.15   	 106.82		
-17.09   	-24.41   	 12.57   	 116.99		
-17.09   	-22.28   	 13.04   	 116.99		
-17.09   	-20.14   	 13.51   	 106.82		
-17.40   	-18.31   	 13.94   	  86.47		
-18.01   	-16.48   	 14.28   	  71.21		
-18.92   	-14.34   	 14.57   	  50.86		
-19.84   	-11.90   	 14.77   	  40.69		
-20.75   	 -9.46   	 14.93   	  25.43		
-21.36   	 -7.32   	 15.04   	  25.43		
-21.67   	 -5.49   	 15.14   	  25.43		
-21.06   	 -3.66   	 15.24   	  25.43		
-20.14   	 -2.75   	 15.34   	  30.52		
-19.53   	 -2.75   	 15.46   	  35.61		
-18.92   	 -3.97   	 15.61   	  30.52		
-18.62   	 -6.10   	 15.73   	  30.52		
-18.31   	 -7.93   	 15.85   	  25.43		
-17.70   	 -8.24   	 15.95   	  20.35		
-17.40   	 -7.02   	 16.03   	  10.17		
-17.70   	 -5.49   	 16.07   	   0.00		
-18.31   	 -4.88   	 16.07(V)	   0.00		
-19.23   	 -5.49   	 16.07   	  -5.09		
-19.53   	 -7.02   	 16.05   	  -5.09		
-19.23   	 -7.93   	 16.03   	   0.00		
-18.31   	 -8.54   	 16.03   	  -5.09		
-17.40   	 -9.16   	 16.01   	  -5.09		
-17.09   	-10.68   	 15.99   	 -10.17		
-17.70   	-12.82   	 15.95   	 -15.26		
-18.92   	-14.95   	 15.89   	 -20.35		
-19.84   	-15.56   	 15.81   	 -25.43		
-19.53   	-15.26   	 15.71   	 -30.52		
-18.31   	-14.95   	 15.58   	 -40.69		
-16.48   	-15.87   	 15.42   	 -45.78		
-14.95   	-18.92   	 15.24   	 -45.78		
-14.65   	-22.89   	 15.06   	 -50.86		
-14.65   	-25.94   	 14.85   	 -50.86		
-14.65   	-26.86   	 14.65   	 -50.86		
-14.34   	-25.33   	 14.45   	 -55.95		
-14.04   	-23.19   	 14.22   	 -55.95		
-14.04   	-21.06   	 14.00   	 -55.95		
-14.04   	-19.84   	 13.77   	 -61.04		
-14.65   	-19.23   	 13.53   	 -55.95		
-14.95   	-18.92   	 13.31   	 -66.12		
-15.56   	-19.23   	 13.04   	 -61.04		
-15.87   	-20.14   	 12.80   	 -61.04		
-15.87   	-21.97   	 12.55   	 -66.12		
-15.26   	-24.41   	 12.29   	 -61.04		
-14.34   	-26.25   	 12.04   	 -55.95		
-13.12   	-26.25   	 11.82   	 -61.04		
-12.82   	-24.72   	 11.58   	 -55.95		
-13.73   	-21.67   	 11.35   	 -55.95		
-15.26   	-18.62   	 11.13   	 -55.95		
-16.48   	-16.78   	 10.91   	 -55.95		
-16.78   	-16.78   	 10.68   	 -50.86		
-15.26   	-18.31   	 10.48   	 -55.95		
-13.12   	-20.14   	 10.25   	 -50.86		
-11.90   	-21.97   	 10.05   	 -50.86		
-12.82   	-23.19   	  9.85   	 -50.86		
-15.56   	-24.11   	  9.64   	 -50.86		
-18.31   	-24.72   	  9.44   	 -45.78		
-18.62   	-24.41   	  9.26   	 -45.78		
-16.17   	-22.89   	  9.07   	 -45.78		
-11.90   	-20.14   	  8.89   	 -35.61		
 -8.24   	-18.31   	  8.75   	 -40.69		
 -7.02   	-18.31   	  8.59   	 -30.52		
 -8.54   	-21.36   	  8.46   	 -35.61		
-10.99   	-25.63   	  8.32   	 -30.52		
-12.82   	-28.38   	  8.20   	 -30.52		
-13.12   	-27.47   	  8.08   	 -30.52		
-11.90   	-23.80   	  7.96   	 -35.61		
-10.99   	-20.75   	  7.81   	 -35.61		
-11.29   	-21.06   	  7.67   	 -35.61		
-12.82   	-25.02   	  7.53   	 -30.52		
-14.95   	-29.30   	  7.41   	 -35.61		
-15.87   	-30.82   	  7.26   	 -35.61		
-14.95   	-28.08   	  7.12   	 -35.61		
-12.82   	-22.89   	  6.98   	 -30.52		
-10.38   	-18.62   	  6.86   	 -30.52		
 -9.46   	-17.09   	  6.73   	 -25.43		
