  I     	  II     	  LVp     	  LVp'		
-64.09   	-140.99   	 92.74   	 330.62		
-61.65   	-141.60   	 94.06   	 305.19		
-58.59   	-142.52   	 95.28   	 279.75		
-56.76   	-144.35   	 96.40   	 259.41		
-57.07   	-145.57   	 97.44   	 239.06		
-58.29   	-146.18   	 98.39   	 233.98		
-58.90   	-145.26   	 99.33   	 223.80		
-58.59   	-144.35   	100.22   	 213.63		
-57.07   	-144.35   	101.08   	 218.72		
-54.32   	-146.79   	101.95   	 213.63		
-48.83   	-151.67   	102.81   	 213.63		
-41.50   	-157.78   	103.66   	 213.63		
-35.10   	-164.18   	104.52   	 203.46		
-33.26   	-170.29   	105.33   	 193.29		
-37.23   	-175.17   	106.10   	 183.11		
-42.72   	-177.31   	106.84   	 172.94		
-44.25   	-175.17   	107.53   	 152.59		
-39.37   	-168.76   	108.14   	 142.42		
-29.60   	-160.22   	108.71   	 127.16		
-19.84   	-152.89   	109.22   	 111.90		
-12.82   	-149.23   	109.66   	  91.56		
 -7.63   	-148.32   	110.03   	  76.30		
 -0.92   	-147.71   	110.34   	  61.04		
  9.16   	-144.65   	110.58   	  45.78		
 20.45   	-138.24   	110.76   	  25.43		
 28.99   	-129.39   	110.86   	  10.17		
 33.87   	-118.10   	110.90   	   0.00		
 36.32   	-103.76   	110.90   	 -20.35		
 39.67   	-86.06   	110.82   	 -35.61		
 44.86   	-66.22   	110.68   	 -50.86		
 50.05   	-47.30   	110.48   	 -61.04		
 50.96   	-33.26   	110.23   	 -71.21		
 47.30   	-25.63   	109.95   	 -86.47		
 40.89   	-22.58   	109.60   	-101.73		
 34.79   	-21.06   	109.20   	-106.82		
 29.60   	-19.23   	108.77   	-116.99		
 21.97   	-17.09   	108.30   	-127.16		
 10.07   	-16.17   	107.79   	-137.33		
 -3.97   	-16.48   	107.24   	-142.42		
-15.87   	-17.40   	106.67   	-157.68		
-22.58   	-18.31   	106.04   	-167.85		
-24.72   	-18.92   	105.37   	-183.11		
-26.86   	-20.14   	104.64   	-188.20		
-31.43   	-22.28   	103.89   	-203.46		
-37.84   	-24.11   	103.07   	-218.72		
-43.33   	-25.63   	102.20   	-228.89		
-46.39   	-26.86   	101.28   	-239.06		
-47.61   	-29.30   	100.33   	-254.32		
-49.44   	-32.96   	 99.31   	-284.84		
-52.80   	-36.62   	 98.17   	-320.45		
-56.15   	-38.76   	 96.89   	-371.31		
-57.07   	-36.93   	 95.40   	-427.26		
-53.71   	-32.35   	 93.69   	-493.39		
-46.69   	-27.47   	 91.72   	-554.42		
-38.76   	-25.02   	 89.50   	-610.37		
-32.96   	-24.72   	 87.06   	-661.24		
-30.82   	-25.33   	 84.41   	-696.84		
-31.74   	-24.41   	 81.63   	-722.28		
-32.96   	-22.28   	 78.74   	-727.36		
-32.04   	-19.53   	 75.83   	-732.45		
-27.16   	-18.31   	 72.90   	-722.28		
-19.84   	-18.92   	 70.01   	-717.19		
-13.12   	-20.14   	 67.14   	-701.93		
 -9.16   	-20.45   	 64.33   	-681.58		
 -7.63   	-19.53   	 61.61   	-666.32		
 -7.02   	-17.40   	 58.94   	-640.89		
 -5.19   	-15.56   	 56.38   	-625.63		
 -1.22   	-13.43   	 53.88   	-600.20		
  3.36   	-12.21   	 51.47   	-579.86		
  7.02   	-12.21   	 49.16   	-554.42		
 10.07   	-13.73   	 46.94   	-539.16		
 13.12   	-16.17   	 44.78   	-513.73		
 17.70   	-17.70   	 42.73   	-488.30		
 23.50   	-16.48   	 40.77   	-467.95		
 28.69   	-10.99   	 38.90   	-447.61		
 31.74   	 -2.14   	 37.11   	-422.18		
 31.43   	  7.63   	 35.42   	-401.83		
 28.38   	 15.56   	 33.81   	-376.40		
 23.19   	 18.92   	 32.31   	-356.05		
 17.40   	 17.09   	 30.88   	-335.71		
 11.60   	 10.38   	 29.54   	-315.36		
  5.80   	  2.14   	 28.28   	-300.10		
 -1.83   	 -6.10   	 27.08   	-284.84		
-11.29   	-13.12   	 25.94   	-269.58		
-21.67   	-19.53   	 24.86   	-254.32		
-30.52   	-25.94   	 23.85   	-249.24		
-36.32   	-32.35   	 22.85   	-228.89		
-39.67   	-38.15   	 21.93   	-223.80		
-42.11   	-41.81   	 21.04   	-208.54		
-44.56   	-43.03   	 20.20   	-203.46		
-46.08   	-42.72   	 19.39   	-183.11		
-45.47   	-40.89   	 18.66   	-178.03		
-42.72   	-37.84   	 17.94   	-167.85		
-40.89   	-34.48   	 17.27   	-152.59		
-41.20   	-31.74   	 16.66   	-142.42		
-43.33   	-30.82   	 16.09   	-132.25		
-45.78   	-31.74   	 15.56   	-122.07		
-46.08   	-34.48   	 15.08   	-111.90		
-43.64   	-37.54   	 14.63   	-101.73		
-40.28   	-38.45   	 14.22   	 -91.56		
-37.84   	-36.62   	 13.86   	 -76.30		
-37.23   	-32.65   	 13.55   	 -71.21		
-37.23   	-28.38   	 13.27   	 -55.95		
-36.62   	-25.63   	 13.04   	 -45.78		
-33.57   	-24.11   	 12.86   	 -35.61		
-28.38   	-21.97   	 12.72   	 -20.35		
-22.28   	-17.70   	 12.63   	  -5.09		
-17.09   	-11.90   	 12.61   	   5.09		
-14.04   	 -7.63   	 12.63   	  15.26		
-13.12   	 -6.41   	 12.70   	  20.35		
-13.43   	 -8.54   	 12.78   	  25.43		
-14.04   	-11.90   	 12.88   	  30.52		
-13.73   	-14.34   	 13.00   	  25.43		
-12.21   	-14.95   	 13.10   	  30.52		
-10.38   	-14.65   	 13.22   	  30.52		
 -9.77   	-14.34   	 13.35   	  30.52		
-10.38   	-14.65   	 13.47   	  30.52		
-12.51   	-16.48   	 13.59   	  30.52		
-14.34   	-18.62   	 13.71   	  30.52		
-14.34   	-20.14   	 13.84   	  30.52		
-10.68   	-18.92   	 13.96   	  25.43		
 -3.36   	-15.26   	 14.06   	  25.43		
  6.41   	 -9.16   	 14.16   	  25.43		
 15.56   	 -2.14   	 14.26   	  25.43		
 21.06   	  3.66   	 14.36   	  20.35		
 20.45   	  8.24   	 14.45   	  20.35		
 14.34   	 11.29   	 14.53   	  15.26		
  4.58   	 11.90   	 14.59   	  20.35		
 -6.10   	  9.16   	 14.67   	  15.26		
-16.17   	  2.14   	 14.73   	  15.26		
-25.02   	 -7.32   	 14.79   	  10.17		
-31.74   	-16.48   	 14.83   	  10.17		
-35.71   	-21.97   	 14.87   	  10.17		
-37.54   	-22.28   	 14.91   	   5.09		
-38.15   	-18.92   	 14.93   	   5.09		
-39.06   	-13.43   	 14.95   	   5.09		
-40.59   	 -7.93   	 14.97   	   0.00		
-42.42   	 -3.05   	 14.97   	   5.09		
-42.72   	  0.00   	 14.99   	   5.09		
-41.50   	  0.61   	 15.02   	  10.17		
-37.23   	 -1.83   	 15.06   	   5.09		
-31.13   	 -6.41   	 15.08   	  10.17		
-25.33   	-10.68   	 15.12   	  10.17		
-23.50   	-12.51   	 15.16   	  15.26		
-26.86   	-12.21   	 15.22   	  10.17		
-33.26   	-10.68   	 15.26   	  20.35		
-37.54   	 -9.16   	 15.34   	  20.35		
-36.32   	 -7.93   	 15.42   	  20.35		
-28.99   	 -5.80   	 15.50   	  20.35		
-19.53   	 -3.36   	 15.58   	  20.35		
-11.90   	 -0.92   	 15.67   	  15.26		
 -8.24   	 -0.61   	 15.73   	  20.35		
 -8.85   	 -2.75   	 15.81   	  15.26		
-10.99   	 -6.71   	 15.87   	  15.26		
-10.38   	-11.29   	 15.93   	  15.26		
 -3.66   	-15.87   	 15.99   	  10.17		
  9.46   	-18.31   	 16.03   	  10.17		
 27.47   	-13.12   	 16.07   	  10.17		
 50.35   	  9.16   	 16.11   	   5.09		
 84.84   	 61.65   	 16.13   	  10.17		
141.60   	154.42   	 16.17   	   5.09		
227.66   	289.92   	 16.20   	  10.17		
336.61   	453.19   	 16.24   	  10.17		
440.98   	611.88   	 16.28   	  10.17		
502.01   	723.88   	 16.32   	  10.17		
492.55   	755.62(R)	 16.36   	  10.17		
415.65   	701.90   	 16.40   	  20.35		
304.26   	588.07   	 16.48   	  20.35		
202.94   	453.80   	 16.56   	  25.43		
140.08   	331.12   	 16.66   	  35.61		
111.08   	231.93   	 16.81   	  50.86		
 89.72   	153.81   	 17.01   	  66.12		
 57.07   	 91.86   	 17.27   	  91.56		
 13.12   	 45.47   	 17.64   	 122.07		
-25.94   	 14.04   	 18.13   	 162.77		
-47.61   	 -7.93   	 18.78   	 203.46		
-52.49   	-26.55   	 19.59   	 259.41		
-51.27   	-44.56   	 20.63   	 320.45		
-53.41   	-58.59   	 21.91   	 386.57		
-58.59   	-65.00   	 23.46   	 452.69		
-62.56   	-64.09   	 25.27   	 528.99		
-61.95   	-61.65   	 27.39   	 605.29		
-58.90   	-62.56   	 29.81   	 686.67		
-57.37   	-68.05   	 32.55   	 752.79		
-58.90   	-75.38   	 35.56   	 813.83		
-61.34   	-80.57   	 38.82   	 864.70		
-61.34   	-82.40   	 42.28   	 895.22		
-56.76   	-81.48   	 45.86   	 910.47		
-50.66   	-79.35   	 49.50   	 900.30		
-46.39   	-78.74   	 53.10   	 864.70		
-44.86   	-80.26   	 56.56   	 818.92		
-45.17   	-82.70   	 59.84   	 752.79		
-45.17   	-85.14   	 62.85   	 676.50		
-43.95   	-86.98   	 65.55   	 595.11		
-41.81   	-89.42   	 67.93   	 528.99		
-40.59   	-93.69   	 70.05   	 462.87		
-41.20   	-100.40   	 71.90   	 417.09		
-43.33   	-107.12   	 73.57   	 391.66		
-46.39   	-112.30   	 75.14   	 381.48		
-49.44   	-114.44   	 76.66   	 371.31		
-50.96   	-114.44   	 78.15   	 381.48		
-48.83   	-114.75   	 79.67   	 391.66		
-43.33   	-117.19   	 81.24   	 391.66		
-36.93   	-119.93   	 82.81   	 401.83		
-32.65   	-121.15   	 84.41   	 396.74		
-32.96   	-119.63   	 86.00   	 391.66		
-36.93   	-116.27   	 87.57   	 376.40		
-40.28   	-112.61   	 89.07   	 356.05		
-40.89   	-110.47   	 90.50   	 340.79		
-36.93   	-108.64   	 91.86   	 320.45		
-29.91   	-105.90   	 93.14   	 300.10		
-20.75   	-101.01   	 94.34   	 284.84		
-12.21   	-94.60   	 95.48   	 264.50		
 -6.41   	-87.89   	 96.54   	 259.41		
 -5.80   	-81.79   	 97.58   	 244.15		
-11.29   	-77.21   	 98.56   	 239.06		
-20.45   	-76.29   	 99.51   	 228.89		
-28.08   	-80.26   	100.43   	 223.80		
-32.04   	-89.11   	101.32   	 218.72		
-33.57   	-101.32   	102.20   	 213.63		
-34.18   	-114.14   	103.05   	 208.54		
-36.01   	-123.90   	103.89   	 198.37		
-37.84   	-129.39   	104.68   	 193.29		
-38.15   	-132.45   	105.45   	 178.03		
-36.01   	-134.28   	106.16   	 172.94		
-33.57   	-136.72   	106.86   	 157.68		
-32.35   	-140.69   	107.49   	 147.51		
-32.65   	-146.48   	108.08   	 137.33		
-32.65   	-153.20   	108.63   	 122.07		
-30.52   	-160.22   	109.11   	 106.82		
-25.33   	-166.32   	109.54   	 101.73		
-18.01   	-169.98   	109.95   	  81.38		
-12.21   	-170.29   	110.27   	  71.21		
 -9.16   	-166.93   	110.56   	  55.95		
 -8.85   	-161.44   	110.78   	  45.78		
 -9.46   	-155.03   	110.97   	  25.43		
 -8.54   	-148.62   	111.07   	  15.26		
 -4.58   	-140.38   	111.13   	   0.00		
  1.22   	-129.39   	111.13   	 -15.26		
  8.24   	-115.66   	111.07   	 -30.52		
 14.34   	-99.79   	110.95   	 -40.69		
 19.23   	-84.23   	110.78   	 -55.95		
 21.36   	-70.19   	110.56   	 -61.04		
 20.75   	-57.07   	110.31   	 -81.38		
 19.23   	-44.25   	109.99   	 -86.47		
 17.40   	-31.74   	109.64   	-101.73		
 16.78   	-20.75   	109.24   	-111.90		
 16.48   	-12.21   	108.79   	-127.16		
 15.26   	 -6.10   	108.28   	-137.33		
 12.21   	 -2.14   	107.73   	-157.68		
  7.32   	  0.92   	107.10   	-167.85		
  2.44   	  3.05   	106.43   	-188.20		
 -0.92   	  3.97   	105.68   	-203.46		
 -0.92   	  3.66   	104.86   	-218.72		
  1.53   	  2.44   	103.99   	-233.98		
  4.27   	  0.61   	103.05   	-254.32		
  4.58   	 -0.61   	102.03   	-279.75		
  2.75   	 -0.92   	100.92   	-305.19		
  0.61   	  0.92   	 99.69   	-345.88		
  0.61   	  4.58   	 98.31   	-381.48		
  3.36   	 10.07   	 96.78   	-442.52		
  5.80   	 16.17   	 95.01   	-498.47		
  4.58   	 20.75   	 93.02   	-559.51		
 -0.61   	 22.89   	 90.78   	-615.46		
 -7.02   	 21.67   	 88.32   	-671.41		
-11.60   	 17.70   	 85.64   	-707.02		
-12.82   	 11.90   	 82.81   	-737.54		
-12.21   	  6.10   	 79.86   	-757.88		
-11.29   	  1.83   	 76.83   	-768.05		
-11.29   	 -0.92   	 73.75   	-768.05		
-10.68   	 -2.44   	 70.68   	-757.88		
 -9.46   	 -5.19   	 67.65   	-752.79		
 -7.93   	 -9.77   	 64.64   	-732.45		
 -7.32   	-16.48   	 61.71   	-712.10		
 -7.93   	-23.19   	 58.86   	-686.67		
 -9.46   	-27.47   	 56.11   	-666.32		
-10.07   	-28.38   	 53.45   	-635.81		
 -8.24   	-26.86   	 50.91   	-605.29		
 -4.27   	-23.80   	 48.48   	-579.86		
  0.00   	-20.14   	 46.16   	-549.34		
  3.05   	-15.56   	 43.97   	-528.99		
  3.36   	-11.29   	 41.85   	-503.56		
  1.22   	 -7.63   	 39.84   	-488.30		
 -1.22   	 -5.80   	 37.88   	-462.87		
 -2.44   	 -5.19   	 36.03   	-442.52		
 -1.53   	 -4.58   	 34.26   	-422.18		
  0.31   	 -1.83   	 32.57   	-396.74		
  1.53   	  2.75   	 30.99   	-376.40		
  0.92   	  7.63   	 29.48   	-350.97		
 -0.92   	 10.68   	 28.08   	-325.53		
 -2.75   	 11.29   	 26.78   	-310.27		
 -3.05   	 10.38   	 25.53   	-284.84		
 -1.83   	 10.99   	 24.39   	-269.58		
 -0.61   	 13.73   	 23.32   	-254.32		
  0.31   	 18.31   	 22.30   	-239.06		
  0.00   	 21.67   	 21.34   	-228.89		
 -1.53   	 22.58   	 20.43   	-218.72		
 -3.36   	 20.75   	 19.55   	-203.46		
 -4.27   	 18.62   	 18.74   	-198.37		
 -3.36   	 18.62   	 17.94   	-188.20		
 -0.31   	 21.06   	 17.19   	-178.03		
  4.58   	 25.02   	 16.48   	-172.94		
  9.46   	 28.08   	 15.79   	-157.68		
 13.12   	 29.91   	 15.16   	-147.51		
 15.56   	 30.21   	 14.57   	-142.42		
 17.40   	 29.60   	 14.00   	-132.25		
 18.62   	 28.38   	 13.47   	-127.16		
 17.70   	 25.02   	 12.96   	-116.99		
 13.12   	 18.31   	 12.49   	-101.73		
  3.36   	  8.54   	 12.09   	-101.73		
 -8.24   	 -2.44   	 11.68   	 -81.38		
-17.09   	-11.60   	 11.35   	 -76.30		
-21.06   	-16.78   	 11.05   	 -66.12		
-19.84   	-18.62   	 10.78   	 -50.86		
-17.40   	-19.53   	 10.58   	 -40.69		
-16.17   	-22.58   	 10.42   	 -30.52		
-17.40   	-28.99   	 10.29   	 -20.35		
-18.62   	-36.62   	 10.21   	 -10.17		
-18.01   	-42.72   	 10.17   	   0.00		
-15.56   	-44.86   	 10.17   	  10.17		
-12.82   	-43.03   	 10.21   	  15.26		
-11.60   	-38.45   	 10.27   	  20.35		
-13.12   	-32.35   	 10.36   	  30.52		
-16.48   	-25.02   	 10.48   	  30.52		
-20.14   	-18.01   	 10.60   	  35.61		
-22.28   	-11.90   	 10.74   	  35.61		
-20.75   	 -7.63   	 10.89   	  40.69		
-16.48   	 -5.49   	 11.05   	  35.61		
-10.99   	 -3.97   	 11.19   	  30.52		
 -6.10   	 -1.53   	 11.31   	  35.61		
 -3.36   	  2.44   	 11.45   	  30.52		
 -2.44   	  7.63   	 11.58   	  25.43		
 -3.05   	 12.82   	 11.68   	  25.43		
 -4.88   	 15.56   	 11.78   	  25.43		
 -7.93   	 14.65   	 11.88   	  20.35		
-11.29   	 11.29   	 11.96   	  15.26		
-13.12   	  7.63   	 12.02   	  15.26		
-12.51   	  5.49   	 12.09   	  15.26		
 -9.46   	  5.19   	 12.15   	  15.26		
 -6.10   	  4.58   	 12.21   	   5.09		
 -3.36   	  3.36   	 12.23   	  10.17		
 -1.83   	  0.61   	 12.27   	   5.09		
 -0.92   	 -1.53   	 12.29   	   5.09		
 -0.31   	 -1.83   	 12.31   	   0.00		
 -0.61   	  0.00   	 12.31   	  -5.09		
 -1.53   	  3.97   	 12.29   	  -5.09		
 -2.14   	  9.46   	 12.27   	  -5.09		
  0.00   	 14.95   	 12.25   	  -5.09		
  5.49   	 18.31   	 12.23   	  -5.09		
 12.21   	 17.70   	 12.21   	  -5.09		
 17.40   	 12.51   	 12.19   	   0.00		
 19.23   	  3.97   	 12.19   	   0.00		
 17.09   	 -5.49   	 12.19   	   0.00		
 10.68   	-13.43   	 12.19   	   5.09		
  0.61   	-18.92   	 12.21   	   0.00		
-12.82   	-22.58   	 12.21   	   5.09		
-26.55   	-24.72   	 12.23   	  10.17		
-35.40   	-25.02   	 12.27   	   0.00		
-36.32   	-23.19   	 12.27   	   0.00		
-29.91   	-20.14   	 12.27   	   0.00		
-21.67   	-18.01   	 12.27   	  -5.09		
-15.87   	-18.01   	 12.25   	  -5.09		
-14.65   	-19.23   	 12.23   	  -5.09		
-16.78   	-20.45   	 12.21   	  -5.09		
-18.62   	-19.53   	 12.19   	   0.00		
-16.48   	-17.09   	 12.19   	   5.09		
 -7.93   	-14.95   	 12.21   	  10.17		
  6.41   	-12.21   	 12.25   	  10.17		
 26.55   	 -3.36   	 12.29   	  15.26		
 52.80   	 21.36   	 12.35   	  20.35		
 89.11   	 73.24   	 12.43   	  15.26		
144.65   	161.74   	 12.49   	  15.26		
226.44   	289.61   	 12.55   	  15.26		
333.25   	447.39   	 12.61   	  15.26		
442.20   	607.30   	 12.68   	  15.26		
514.22   	727.84   	 12.74   	  10.17		
511.78   	769.65(R)	 12.78   	  15.26		
428.16   	718.99   	 12.84   	  15.26		
296.02   	600.89   	 12.90   	  15.26		
169.98   	460.82   	 12.96   	  20.35		
 93.99   	336.91   	 13.04   	  25.43		
 72.02   	243.23   	 13.14   	  40.69		
 73.85   	171.51   	 13.31   	  50.86		
 68.36   	112.61   	 13.51   	  71.21		
 44.86   	 68.05   	 13.79   	  96.64		
 14.65   	 42.11   	 14.18   	 122.07		
 -5.80   	 29.30   	 14.67   	 157.68		
-10.38   	 17.09   	 15.30   	 203.46		
 -4.88   	 -2.44   	 16.11   	 254.32		
  2.14   	-26.25   	 17.13   	 320.45		
  6.41   	-42.42   	 18.41   	 391.66		
  7.93   	-43.64   	 19.98   	 462.87		
  6.71   	-33.87   	 21.83   	 544.25		
  3.05   	-23.50   	 24.01   	 620.55		
 -2.14   	-20.45   	 26.49   	 701.93		
 -8.54   	-25.94   	 29.30   	 768.05		
-15.87   	-36.62   	 32.37   	 824.00		
-25.02   	-47.91   	 35.67   	 874.87		
-35.10   	-56.76   	 39.17   	 905.39		
-44.86   	-62.26   	 42.79   	 910.47		
-52.19   	-65.92   	 46.43   	 895.22		
-56.46   	-69.27   	 50.01   	 864.70		
-58.59   	-73.55   	 53.47   	 813.83		
-60.42   	-77.82   	 56.72   	 752.79		
-62.56   	-82.09   	 59.74   	 676.50		
-64.70   	-85.75   	 62.44   	 610.37		
-65.92   	-88.81   	 64.88   	 534.08		
-65.61   	-91.25   	 67.02   	 478.13		
-63.48   	-91.86   	 68.93   	 437.43		
-60.12   	-90.94   	 70.68   	 401.83		
-56.46   	-89.11   	 72.29   	 386.57		
-51.88   	-87.28   	 73.83   	 381.48		
-48.22   	-87.28   	 75.36   	 386.57		
-46.39   	-88.50   	 76.91   	 396.74		
-47.30   	-90.03   	 78.49   	 401.83		
-49.44   	-90.33   	 80.10   	 406.92		
-50.96   	-89.11   	 81.73   	 406.92		
-50.66   	-86.67   	 83.36   	 401.83		
-47.91   	-85.45   	 84.96   	 381.48		
-42.72   	-87.28   	 86.49   	 361.14		
-35.71   	-90.94   	 87.93   	 340.79		
-28.69   	-94.30   	 89.30   	 320.45		
-23.80   	-93.99   	 90.58   	 289.93		
-21.97   	-90.03   	 91.74   	 274.67		
-21.36   	-83.62   	 92.84   	 249.24		
-19.53   	-79.65   	 93.83   	 233.98		
-14.65   	-80.87   	 94.77   	 218.72		
 -7.32   	-87.28   	 95.65   	 208.54		
 -1.22   	-96.74   	 96.48   	 198.37		
  1.53   	-106.20   	 97.27   	 188.20		
  0.61   	-114.75   	 98.03   	 188.20		
 -1.53   	-122.68   	 98.78   	 178.03		
 -2.75   	-130.31   	 99.49   	 178.03		
 -1.53   	-136.72   	100.20   	 172.94		
  1.53   	-139.77   	100.89   	 162.77		
  5.80   	-138.24   	101.55   	 152.59		
 10.99   	-133.97   	102.16   	 142.42		
 14.65   	-129.09   	102.73   	 132.25		
 16.17   	-127.26   	103.25   	 122.07		
 13.73   	-129.39   	103.74   	 106.82		
  6.41   	-135.19   	104.17   	  96.64		
 -3.97   	-142.52   	104.56   	  81.38		
-14.95   	-149.54   	104.88   	  76.30		
-22.89   	-155.64   	105.19   	  61.04		
-26.25   	-159.61   	105.43   	  50.86		
-25.63   	-160.52   	105.64   	  40.69		
-22.28   	-156.56   	105.80   	  25.43		
-18.92   	-146.18   	105.90   	  10.17		
-15.87   	-130.00   	105.94   	  -5.09		
-12.51   	-110.17   	105.92   	 -20.35		
 -9.16   	-90.94   	105.84   	 -35.61		
 -5.80   	-75.07   	105.70   	 -50.86		
 -3.05   	-62.87   	105.49   	 -61.04		
 -0.61   	-52.80   	105.25   	 -71.21		
  2.14   	-41.50   	104.96   	 -81.38		
  4.88   	-28.69   	104.64   	 -91.56		
  6.41   	-15.26   	104.27   	-106.82		
  4.88   	 -3.36   	103.84   	-116.99		
  1.22   	  6.41   	103.38   	-132.25		
 -2.75   	 13.73   	102.85   	-147.51		
 -4.58   	 19.53   	102.26   	-157.68		
 -2.75   	 24.72   	101.63   	-178.03		
  0.61   	 28.99   	100.92   	-188.20		
  2.75   	 31.13   	100.16   	-203.46		
  2.44   	 30.21   	 99.35   	-223.80		
 -0.31   	 26.25   	 98.45   	-233.98		
 -4.88   	 19.84   	 97.52   	-249.24		
 -9.77   	 13.12   	 96.52   	-269.58		
-14.65   	  6.41   	 95.44   	-289.93		
-18.62   	  0.31   	 94.28   	-330.62		
-21.06   	 -4.88   	 92.96   	-371.31		
-21.06   	 -8.85   	 91.47   	-427.26		
-19.84   	-10.99   	 89.77   	-488.30		
-17.70   	-10.68   	 87.81   	-554.42		
-15.26   	 -8.54   	 85.59   	-615.46		
-12.82   	 -6.41   	 83.13   	-676.50		
-10.68   	 -5.19   	 80.43   	-717.19		
 -8.54   	 -4.58   	 77.56   	-742.62		
 -6.41   	 -2.44   	 74.59   	-757.88		
 -3.66   	  3.97   	 71.56   	-762.97		
  1.22   	 14.65   	 68.50   	-757.88		
  7.93   	 27.16   	 65.47   	-742.62		
 14.04   	 36.93   	 62.50   	-722.28		
 16.48   	 40.28   	 59.61   	-701.93		
 13.43   	 36.62   	 56.81   	-681.58		
  6.10   	 28.99   	 54.08   	-661.24		
 -2.14   	 20.75   	 51.43   	-630.72		
 -8.54   	 14.34   	 48.91   	-615.46		
-12.51   	  8.54   	 46.45   	-590.03		
-14.65   	  1.83   	 44.09   	-564.60		
-17.09   	 -6.10   	 41.83   	-549.34		
-20.14   	-13.43   	 39.63   	-523.90		
-23.80   	-17.40   	 37.54   	-503.56		
-27.77   	-17.09   	 35.52   	-483.21		
-31.43   	-14.04   	 33.59   	-457.78		
-33.26   	-10.38   	 31.76   	-432.35		
-32.35   	 -8.54   	 30.03   	-406.92		
-29.91   	 -8.85   	 28.40   	-386.57		
-27.47   	-10.68   	 26.86   	-361.14		
-27.16   	-13.43   	 25.41   	-340.79		
-27.77   	-16.78   	 24.05   	-320.45		
-28.38   	-19.23   	 22.77   	-300.10		
-26.86   	-19.53   	 21.57   	-279.75		
-25.02   	-16.17   	 20.45   	-269.58		
-24.11   	-10.68   	 19.37   	-249.24		
-25.63   	 -6.10   	 18.37   	-239.06		
-28.08   	 -4.58   	 17.42   	-218.72		
-29.60   	 -6.10   	 16.54   	-213.63		
-29.30   	 -8.85   	 15.69   	-198.37		
-27.16   	 -9.77   	 14.89   	-183.11		
-25.02   	 -8.24   	 14.16   	-178.03		
-23.19   	 -4.27   	 13.45   	-162.77		
-22.28   	 -0.31   	 12.80   	-152.59		
-22.28   	  2.14   	 12.19   	-142.42		
-22.58   	  1.83   	 11.62   	-127.16		
-23.19   	 -1.22   	 11.11   	-122.07		
-23.80   	 -5.80   	 10.62   	-111.90		
-23.80   	 -9.77   	 10.17   	 -96.64		
-23.19   	-11.29   	  9.79   	 -91.56		
