  I     	  II     	  LV     	  LV'		
286.87   	325.93   	 60.35   	-116.99		
261.23   	308.53   	 59.88   	-137.33		
247.50   	299.99   	 59.33   	-157.68		
246.89   	300.60   	 58.70   	-178.03		
251.46   	303.65   	 57.99   	-203.46		
252.08   	300.29   	 57.17   	-228.89		
243.53   	285.64   	 56.26   	-259.41		
225.22   	261.23   	 55.22   	-289.93		
200.50   	231.93   	 54.06   	-330.62		
176.09   	201.72   	 52.74   	-366.22		
163.27   	174.26   	 51.27   	-406.92		
176.39   	155.03   	 49.64   	-437.43		
226.14   	148.32   	 47.89   	-473.04		
304.87   	159.00   	 46.00   	-498.47		
385.13   	185.24   	 44.01   	-523.90		
426.94   	216.98   	 41.91   	-528.99		
395.81   	235.60   	 39.80   	-534.08		
281.07   	223.08   	 37.66   	-539.16		
103.45   	172.12   	 35.50   	-523.90		
-92.47   	 92.47   	 33.41   	-513.73		
-255.74   	  8.54   	 31.35   	-498.47		
-353.70   	-54.63   	 29.36   	-467.95		
-382.39   	-86.98   	 27.49   	-442.52		
-364.38   	-96.74   	 25.72   	-412.00		
-329.90   	-99.18   	 24.07   	-376.40		
-296.94   	-102.84   	 22.56   	-335.71		
-267.33   	-108.64   	 21.22   	-300.10		
-235.60   	-112.61   	 20.02   	-264.50		
-200.50   	-113.53   	 18.96   	-218.72		
-165.71   	-113.53   	 18.09   	-172.94		
-134.58   	-112.30   	 17.40   	-127.16		
-107.12   	-104.06   	 16.89   	 -81.38		
-80.57   	-86.67   	 16.56   	 -25.43		
-57.68   	-67.44   	 16.46   	  25.43		
-46.08   	-59.81   	 16.56   	  86.47		
-49.74   	-72.02   	 16.91   	 142.42		
-64.70   	-99.18   	 17.48   	 193.29		
-79.04   	-126.34   	 18.25   	 239.06		
-82.09   	-139.47   	 19.21   	 284.84		
-72.94   	-135.50   	 20.35   	 315.36		
-59.81   	-123.90   	 21.61   	 340.79		
-52.49   	-114.44   	 22.97   	 361.14		
-54.63   	-111.08   	 24.41   	 361.14		
-63.17   	-111.39   	 25.86   	 371.31		
-70.19   	-111.69   	 27.34   	 366.22		
-69.89   	-108.95   	 28.81   	 356.05		
-62.87   	-103.45   	 30.23   	 350.97		
-53.10   	-97.66   	 31.64   	 340.79		
-46.08   	-93.99   	 33.00   	 330.62		
-44.25   	-93.08   	 34.32   	 315.36		
-46.08   	-93.99   	 35.58   	 305.19		
-47.30   	-93.99   	 36.81   	 289.93		
-44.25   	-90.33   	 37.97   	 269.58		
-37.84   	-82.70   	 39.04   	 254.32		
-30.52   	-73.55   	 40.06   	 233.98		
-25.94   	-65.61   	 41.00   	 218.72		
-23.50   	-59.81   	 41.87   	 193.29		
-21.97   	-54.32   	 42.64   	 172.94		
-19.53   	-48.52   	 43.34   	 147.51		
-15.26   	-41.81   	 43.93   	 122.07		
 -9.16   	-33.87   	 44.41   	 101.73		
 -0.92   	-23.19   	 44.82   	  71.21		
  8.24   	-10.68   	 45.11   	  45.78		
 16.17   	  0.00   	 45.29   	  15.26		
 20.14   	  5.19   	 45.35   	 -10.17		
 18.62   	  3.97   	 45.31   	 -40.69		
 15.87   	  2.14   	 45.15   	 -71.21		
 18.31   	  6.71   	 44.86   	 -96.64		
 27.77   	 20.14   	 44.48   	-122.07		
 40.89   	 36.32   	 43.99   	-152.59		
 52.19   	 48.52   	 43.38   	-172.94		
 59.20   	 51.88   	 42.69   	-203.46		
 62.56   	 48.83   	 41.87   	-228.89		
 65.31   	 44.25   	 40.96   	-254.32		
 67.44   	 40.89   	 39.94   	-274.67		
 67.14   	 37.54   	 38.84   	-300.10		
 63.78   	 33.26   	 37.64   	-320.45		
 59.20   	 27.47   	 36.36   	-340.79		
 56.46   	 21.97   	 34.99   	-345.88		
 56.76   	 17.09   	 33.61   	-361.14		
 57.37   	 11.60   	 32.17   	-371.31		
 54.02   	  2.75   	 30.68   	-366.22		
 45.17   	 -9.77   	 29.22   	-371.31		
 32.35   	-23.50   	 27.73   	-371.31		
 19.53   	-34.48   	 26.25   	-361.14		
 10.99   	-39.98   	 24.80   	-356.05		
  7.93   	-40.28   	 23.38   	-350.97		
  9.16   	-38.76   	 21.97   	-340.79		
 10.68   	-38.45   	 20.61   	-330.62		
 10.07   	-41.20   	 19.29   	-320.45		
  5.80   	-47.61   	 18.01   	-305.19		
  0.31   	-54.63   	 16.79   	-289.93		
 -3.05   	-59.51   	 15.63   	-274.67		
 -1.53   	-60.12   	 14.53   	-254.32		
  3.66   	-55.85   	 13.51   	-233.98		
  8.54   	-49.13   	 12.57   	-218.72		
  7.02   	-46.08   	 11.70   	-198.37		
 -2.44   	-50.35   	 10.91   	-178.03		
-17.40   	-61.34   	 10.19   	-162.77		
-30.82   	-73.55   	  9.54   	-152.59		
-36.01   	-79.96   	  8.93   	-137.33		
-31.43   	-76.90   	  8.38   	-122.07		
-21.06   	-67.44   	  7.89   	-116.99		
-12.21   	-58.59   	  7.43   	-101.73		
-10.07   	-54.93   	  7.02   	 -96.64		
-13.12   	-56.76   	  6.63   	 -91.56		
-17.70   	-60.42   	  6.27   	 -76.30		
-20.14   	-63.78   	  5.96   	 -71.21		
-19.84   	-65.92   	  5.68   	 -61.04		
-19.23   	-68.05   	  5.43   	 -55.95		
-21.36   	-70.50   	  5.21   	 -40.69		
-25.33   	-72.63   	  5.05   	 -40.69		
-29.30   	-73.85   	  4.88   	 -25.43		
-30.52   	-73.85   	  4.78   	 -25.43		
-28.69   	-73.55   	  4.68   	 -15.26		
-25.33   	-73.55   	  4.62   	  -5.09		
-21.97   	-72.94   	  4.60   	  -5.09		
-19.84   	-70.80   	  4.58   	  -5.09		
-17.40   	-67.44   	  4.56(D)	   5.09		
-14.34   	-64.09   	  4.58   	   5.09		
-10.99   	-62.26   	  4.60   	  10.17		
 -9.46   	-62.87   	  4.64   	  10.17		
-11.90   	-65.00   	  4.68   	  15.26		
-17.70   	-66.83   	  4.74   	  15.26		
-24.72   	-67.75   	  4.80   	  15.26		
-30.82   	-68.36   	  4.86   	  20.35		
-33.87   	-69.27   	  4.94   	  20.35		
-33.57   	-70.50   	  5.03   	  20.35		
-30.52   	-70.80   	  5.11   	  20.35		
-25.33   	-67.75   	  5.19   	  25.43		
-19.53   	-59.51   	  5.29   	  25.43		
-14.65   	-43.64   	  5.39   	  20.35		
-10.99   	-19.84   	  5.47   	  25.43		
 -7.32   	 10.07   	  5.57   	  25.43		
 -2.44   	 40.28   	  5.68   	  25.43		
  3.05   	 61.95   	  5.78   	  25.43		
  5.49   	 69.89   	  5.88   	  25.43		
  2.44   	 65.31   	  5.98   	  25.43		
 -5.49   	 56.46   	  6.08   	  25.43		
-11.90   	 54.63   	  6.19   	  25.43		
-10.38   	 65.61   	  6.29   	  25.43		
 -1.53   	 85.45   	  6.39   	  25.43		
  8.85   	105.90   	  6.49   	  25.43		
 14.95   	119.02   	  6.59   	  25.43		
 14.34   	120.85   	  6.69   	  25.43		
 10.99   	114.44   	  6.80   	  25.43		
 10.07   	103.15   	  6.90   	  25.43		
 13.12   	 90.03   	  7.00   	  25.43		
 16.48   	 75.07   	  7.10   	  20.35		
 14.95   	 56.76   	  7.18   	  25.43		
  6.71   	 32.65   	  7.28   	  25.43		
 -6.10   	  2.44   	  7.39   	  25.43		
-19.23   	-31.74   	  7.49   	  25.43		
-28.99   	-64.09   	  7.59   	  30.52		
-35.10   	-89.72   	  7.71   	  30.52		
-39.98   	-105.59   	  7.83   	  30.52		
-44.86   	-113.22   	  7.96   	  35.61		
-48.52   	-115.66   	  8.10   	  35.61		
-48.22   	-116.27   	  8.24   	  40.69		
-44.25   	-116.88   	  8.40   	  35.61		
-39.37   	-117.49   	  8.55   	  40.69		
-37.54   	-118.71   	  8.71   	  35.61		
-40.28   	-121.15   	  8.85   	  40.69		
-45.17   	-124.82   	  9.01   	  35.61		
-47.30   	-126.04   	  9.16   	  35.61		
-44.56   	-124.21   	  9.30   	  30.52		
-39.37   	-121.15   	  9.42   	  30.52		
-37.84   	-121.15   	  9.54   	  25.43		
-42.11   	-126.34   	  9.64   	  20.35		
-49.74   	-134.89   	  9.73   	  15.26		
-54.02   	-140.38   	  9.79   	  10.17		
-49.74   	-137.63   	  9.83   	   5.09		
-38.45   	-128.48   	  9.85   	   0.00		
-28.38   	-119.63   	  9.85   	  -5.09		
-25.33   	-115.66   	  9.83   	 -10.17		
-30.52   	-117.49   	  9.79   	 -10.17		
-40.89   	-122.07   	  9.75   	 -15.26		
-52.80   	-127.26   	  9.68   	  -5.09		
-62.87   	-133.36   	  9.66   	  -5.09		
-67.14   	-141.91   	  9.64   	   0.00		
-57.37   	-150.15   	  9.64(E)	  10.17		
-24.11   	-147.40   	  9.68   	  15.26		
 38.45   	-118.71   	  9.75   	  30.52		
125.73   	-51.27   	  9.87   	  30.52		
220.95   	 60.42   	  9.99   	  45.78		
300.60   	205.38   	 10.17   	  45.78		
342.10   	352.78   	 10.36   	  50.86		
328.98   	456.85   	 10.56   	  55.95		
255.43   	474.85(R)	 10.78   	  66.12		
130.92   	389.40   	 11.05   	  71.21		
-16.17   	222.78   	 11.33   	  86.47		
-144.04   	 32.96   	 11.68   	 111.90		
-214.23   	-115.36   	 12.13   	 142.42		
-213.93   	-185.24   	 12.70   	 198.37		
-161.74   	-180.36   	 13.49   	 264.50		
-95.83   	-136.11   	 14.55   	 356.05		
-49.13   	-92.47   	 15.97   	 457.78		
-32.35   	-72.02   	 17.80   	 574.77		
-34.48   	-75.07   	 20.10   	 701.93		
-39.06   	-87.28   	 22.91   	 834.18		
-36.62   	-93.38   	 26.25   	 951.17		
-27.16   	-88.50   	 30.05   	1052.90		
-18.01   	-78.13   	 34.26   	1124.11		
-14.95   	-71.11   	 38.76   	1174.97		
-19.84   	-73.24   	 43.46   	1185.14		
-29.91   	-81.79   	 48.20   	1180.06		
-38.15   	-88.50   	 52.92   	1144.45		
-39.37   	-87.59   	 57.50   	1093.59		
-32.96   	-80.26   	 61.87   	1032.55		
-24.41   	-72.02   	 66.00   	 966.43		
-18.92   	-66.53   	 69.87   	 895.22		
-17.40   	-62.56   	 73.45   	 818.92		
-17.40   	-57.68   	 76.72   	 747.71		
-16.78   	-51.27   	 79.71   	 676.50		
-15.26   	-44.86   	 82.42   	 615.46		
-14.34   	-41.20   	 84.88   	 559.51		
-14.65   	-39.98   	 87.12   	 513.73		
-13.73   	-39.06   	 89.18   	 473.04		
-10.38   	-36.32   	 91.07   	 447.61		
 -5.80   	-32.65   	 92.86   	 422.18		
 -2.44   	-28.99   	 94.55   	 396.74		
 -0.92   	-26.55   	 96.13   	 371.31		
  0.00   	-24.11   	 97.62   	 356.05		
  2.44   	-19.84   	 99.04   	 335.71		
  6.41   	-13.73   	100.39   	 320.45		
 10.38   	 -6.41   	101.67   	 305.19		
 12.82   	 -0.92   	102.89   	 289.93		
 14.65   	  2.14   	104.05   	 274.67		
 17.40   	  3.66   	105.15   	 269.58		
 23.50   	  7.32   	106.23   	 259.41		
 32.96   	 16.17   	107.26   	 254.32		
 42.11   	 29.30   	108.28   	 244.15		
 46.39   	 40.59   	109.26   	 244.15		
 43.64   	 44.56   	110.23   	 233.98		
 34.79   	 39.06   	111.17   	 228.89		
 25.33   	 28.99   	112.09   	 208.54		
 21.67   	 23.50   	112.92   	 193.29		
 26.86   	 27.47   	113.69   	 178.03		
 37.23   	 38.45   	114.40   	 152.59		
 46.69   	 48.83   	115.01   	 127.16		
 50.66   	 53.41   	115.52   	 106.82		
 48.52   	 52.19   	115.95   	  86.47		
 42.11   	 48.52   	116.30   	  61.04		
 35.40   	 46.39   	116.54   	  40.69		
 31.43   	 47.00   	116.70   	  20.35		
 32.65   	 49.44   	116.78(S)	   0.00		
 37.23   	 52.49   	116.78   	 -20.35		
 43.03   	 55.85   	116.70   	 -35.61		
 47.61   	 59.20   	116.56   	 -55.95		
 49.74   	 63.17   	116.34   	 -71.21		
 51.27   	 66.53   	116.05   	 -91.56		
 53.71   	 68.66   	115.69   	-106.82		
 56.15   	 68.05   	115.26   	-132.25		
 56.46   	 65.31   	114.73   	-157.68		
 53.71   	 61.95   	114.10   	-178.03		
 49.44   	 59.81   	113.39   	-208.54		
 47.00   	 60.12   	112.55   	-233.98		
 47.30   	 63.78   	111.62   	-264.50		
 50.66   	 71.72   	110.56   	-289.93		
 55.85   	 82.40   	109.40   	-315.36		
 63.78   	 88.20   	108.14   	-340.79		
 78.13   	 72.63   	106.77   	-376.40		
104.06   	 16.78   	105.27   	-401.83		
141.91   	-89.72   	103.66   	-442.52		
184.63   	-241.70   	101.89   	-483.21		
217.59   	-417.18   	 99.96   	-534.08		
225.22   	-582.58   	 97.82   	-590.03		
198.67   	-700.99   	 95.46   	-656.15		
144.04   	-744.02(R)	 92.84   	-722.28		
 75.07   	-705.26   	 89.95   	-793.49		
  5.19   	-604.55   	 86.77   	-859.61		
-61.04   	-484.92   	 83.34   	-910.47		
-129.09   	-392.15   	 79.69   	-956.25		
-199.58   	-349.12   	 75.87   	-986.77		
-264.59   	-346.68   	 71.92   	-991.86		
-309.45   	-356.14   	 67.95   	-991.86		
-321.96   	-349.12   	 63.99   	-961.34		
-303.04   	-314.03   	 60.14   	-925.73		
-266.72   	-258.48   	 56.44   	-874.87		
-229.80   	-198.97   	 52.94   	-818.92		
-203.86   	-147.09   	 49.66   	-752.79		
-189.51   	-107.12   	 46.65   	-681.58		
-179.44   	-75.99   	 43.93   	-615.46		
-163.57   	-46.39   	 41.46   	-539.16		
-135.19   	-12.51   	 39.31   	-467.95		
-93.69   	 28.08   	 37.44   	-396.74		
-43.95   	 73.55   	 35.85   	-335.71		
  4.27   	117.80   	 34.51   	-269.58		
 40.89   	152.59   	 33.43   	-213.63		
 61.04   	174.87   	 32.57   	-157.68		
 67.14   	185.55   	 31.94   	-111.90		
 64.39   	189.82   	 31.50   	 -71.21		
 59.20   	193.48   	 31.21   	 -30.52		
 55.24   	198.36   	 31.09   	   5.09		
 52.80   	201.72   	 31.11   	  35.61		
 50.35   	200.81   	 31.25   	  66.12		
 47.30   	197.14   	 31.52   	  86.47		
 46.08   	194.70   	 31.86   	 106.82		
 47.61   	198.36   	 32.29   	 127.16		
 50.35   	208.13   	 32.80   	 137.33		
 52.49   	219.73   	 33.35   	 157.68		
 51.57   	227.97   	 33.98   	 167.85		
 48.83   	231.93   	 34.65   	 178.03		
 48.52   	235.29   	 35.36   	 193.29		
 54.02   	242.00   	 36.13   	 198.37		
 65.61   	253.91   	 36.93   	 208.54		
 79.65   	268.86   	 37.76   	 208.54		
 91.86   	282.90   	 38.60   	 218.72		
 97.66   	293.27   	 39.47   	 218.72		
 97.96   	301.21   	 40.35   	 218.72		
 94.91   	308.53   	 41.22   	 218.72		
 93.08   	316.77   	 42.10   	 213.63		
 96.13   	326.84   	 42.95   	 203.46		
104.98   	338.44   	 43.76   	 198.37		
117.19   	350.34   	 44.56   	 183.11		
128.78   	361.94   	 45.29   	 172.94		
139.16   	374.15   	 45.98   	 152.59		
151.06   	387.88   	 46.59   	 137.33		
163.88   	401.31   	 47.14   	 122.07		
173.03   	411.07   	 47.63   	  91.56		
173.65   	414.43   	 48.00   	  76.30		
165.41   	411.99   	 48.30   	  50.86		
153.81   	408.63   	 48.50   	  20.35		
148.62   	410.46   	 48.59   	   0.00		
153.50   	419.01   	 48.59   	 -25.43		
164.49   	431.21   	 48.48   	 -50.86		
173.95   	440.98   	 48.28   	 -81.38		
178.22   	444.64   	 47.96   	-106.82		
177.92   	441.28   	 47.53   	-132.25		
176.70   	431.82   	 47.00   	-157.68		
175.48   	417.79   	 46.37   	-183.11		
173.03   	399.48   	 45.64   	-208.54		
167.24   	378.42   	 44.80   	-233.98		
156.56   	354.31   	 43.87   	-254.32		
141.60   	327.76   	 42.85   	-274.67		
126.34   	299.38   	 41.75   	-289.93		
115.66   	270.39   	 40.59   	-310.27		
112.00   	243.84   	 39.35   	-325.53		
112.30   	219.42   	 38.05   	-330.62		
111.08   	196.23   	 36.72   	-345.88		
102.84   	171.81   	 35.34   	-350.97		
 87.59   	145.87   	 33.94   	-361.14		
 71.11   	121.77   	 32.49   	-356.05		
 60.73   	101.93   	 31.07   	-366.22		
 58.90   	 87.59   	 29.60   	-361.14		
 62.26   	 76.60   	 28.16   	-361.14		
 63.48   	 65.92   	 26.71   	-361.14		
 58.59   	 54.93   	 25.27   	-350.97		
 47.91   	 43.95   	 23.87   	-350.97		
 35.71   	 34.79   	 22.46   	-335.71		
 27.16   	 26.86   	 21.12   	-325.53		
 22.58   	 18.31   	 19.82   	-320.45		
 19.84   	  8.24   	 18.54   	-300.10		
 17.40   	 -2.44   	 17.33   	-284.84		
 16.48   	-10.99   	 16.20   	-269.58		
 19.23   	-14.04   	 15.12   	-254.32		
 24.41   	-14.04   	 14.10   	-239.06		
 25.94   	-15.87   	 13.14   	-218.72		
 19.53   	-24.41   	 12.27   	-203.46		
  4.88   	-39.67   	 11.45   	-188.20		
-10.38   	-55.24   	 10.70   	-183.11		
-17.70   	-62.26   	  9.97   	-172.94		
-14.04   	-59.51   	  9.28   	-167.85		
 -5.80   	-51.27   	  8.61   	-167.85		
 -0.31   	-44.86   	  7.93   	-157.68		
 -0.61   	-44.25   	  7.30   	-147.51		
 -3.66   	-47.30   	  6.71   	-147.51		
 -5.19   	-50.35   	  6.12   	-137.33		
 -3.36   	-51.57   	  5.57   	-122.07		
 -0.61   	-52.49   	  5.09   	-111.90		
 -1.22   	-54.63   	  4.64   	 -96.64		
 -5.49   	-58.59   	  4.25   	 -81.38		
-11.29   	-62.87   	  3.93   	 -66.12		
-14.95   	-65.61   	  3.66   	 -55.95		
-15.56   	-66.83   	  3.44   	 -35.61		
-13.73   	-67.14   	  3.30   	 -25.43		
-12.21   	-67.14   	  3.19   	 -10.17		
-11.60   	-66.83   	  3.15   	  -5.09		
-11.29   	-65.92   	  3.13(D)	   0.00		
-10.68   	-65.31   	  3.13   	   5.09		
 -8.85   	-64.39   	  3.15   	  10.17		
 -8.24   	-63.48   	  3.19   	  10.17		
 -9.77   	-62.87   	  3.23   	  15.26		
-13.43   	-61.95   	  3.30   	  10.17		
-16.17   	-61.95   	  3.34   	  10.17		
-16.48   	-62.56   	  3.38   	  10.17		
-14.65   	-63.48   	  3.42   	  15.26		
-12.21   	-63.48   	  3.48   	  15.26		
-10.07   	-61.65   	  3.54   	  15.26		
 -7.63   	-57.68   	  3.60   	  15.26		
 -4.58   	-53.10   	  3.66   	  20.35		
 -2.75   	-50.96   	  3.74   	  25.43		
 -5.49   	-53.71   	  3.85   	  25.43		
-14.65   	-61.65   	  3.95   	  30.52		
-27.16   	-72.02   	  4.07   	  30.52		
-36.32   	-79.04   	  4.19   	  35.61		
-36.93   	-78.43   	  4.33   	  35.61		
-29.91   	-71.72   	  4.48   	  40.69		
-20.75   	-63.48   	  4.64   	  35.61		
-14.65   	-57.98   	  4.78   	  40.69		
-13.73   	-56.46   	  4.94   	  35.61		
-15.26   	-57.07   	  5.09   	  40.69		
-16.48   	-57.07   	  5.25   	  35.61		
-16.17   	-55.24   	  5.39   	  35.61		
-14.65   	-52.19   	  5.53   	  30.52		
-13.73   	-49.74   	  5.66   	  35.61		
-14.34   	-48.52   	  5.80   	  35.61		
-16.48   	-49.13   	  5.94   	  30.52		
-19.53   	-49.74   	  6.06   	  30.52		
-21.67   	-48.83   	  6.19   	  35.61		
-20.45   	-45.47   	  6.33   	  30.52		
-15.26   	-40.28   	  6.45   	  25.43		
 -8.24   	-35.71   	  6.55   	  30.52		
 -2.75   	-34.18   	  6.67   	  30.52		
 -2.14   	-36.01   	  6.80   	  25.43		
 -5.49   	-39.37   	  6.90   	  20.35		
-10.38   	-41.20   	  6.98   	  25.43		
-12.51   	-40.28   	  7.08   	  20.35		
-10.68   	-36.01   	  7.16   	  15.26		
 -5.19   	-30.21   	  7.22   	  20.35		
  0.00   	-26.25   	  7.30   	  15.26		
  2.75   	-24.72   	  7.37   	  15.26		
  3.05   	-25.63   	  7.43   	  10.17		
  3.05   	-25.33   	  7.47   	  15.26		
  5.80   	-21.97   	  7.53   	  15.26		
 10.38   	-16.48   	  7.59   	  10.17		
 13.12   	-13.12   	  7.63   	  10.17		
 10.68   	-15.26   	  7.67   	  10.17		
  3.36   	-22.89   	  7.71   	  10.17		
 -4.27   	-31.13   	  7.75   	  10.17		
 -6.71   	-34.79   	  7.79   	  10.17		
 -1.83   	-31.43   	  7.83   	   5.09		
  6.10   	-24.11   	  7.85   	  10.17		
 11.90   	-18.01   	  7.89   	   5.09		
 12.21   	-15.87   	  7.91   	   0.00		
  8.54   	-18.31   	  7.91   	   5.09		
  4.88   	-22.89   	  7.93   	   5.09		
  4.58   	-25.94   	  7.96   	   5.09		
  8.24   	-25.63   	  7.98   	   5.09		
 12.82   	-22.28   	  8.00   	   0.00		
 15.56   	-17.40   	  8.00   	   5.09		
 15.26   	-13.43   	  8.02   	   0.00		
 11.60   	-12.21   	  8.02   	   5.09		
  7.63   	-13.12   	  8.04   	   0.00		
  4.88   	-14.04   	  8.04   	   5.09		
  4.27   	-14.04   	  8.06   	   5.09		
  6.10   	-12.51   	  8.08   	   0.00		
  8.85   	-10.07   	  8.08   	   5.09		
 10.07   	 -8.54   	  8.10   	   5.09		
  9.46   	 -8.85   	  8.12   	   5.09		
  7.93   	-10.38   	  8.14   	   5.09		
  8.54   	-11.29   	  8.16   	   5.09		
 14.04   	 -7.63   	  8.18   	   5.09		
 22.89   	  0.00   	  8.20   	   5.09		
 29.30   	  7.32   	  8.22   	  10.17		
 26.55   	  7.63   	  8.26   	   5.09		
 13.12   	 -1.83   	  8.28   	   5.09		
 -3.66   	-15.56   	  8.30   	   5.09		
-12.51   	-23.80   	  8.32   	   5.09		
 -7.02   	-18.62   	  8.34   	   5.09		
  8.85   	  0.00   	  8.36   	   0.00		
 24.72   	 25.02   	  8.36   	   5.09		
 33.57   	 50.05   	  8.38   	   0.00		
 34.79   	 72.33   	  8.38   	   5.09		
 32.65   	 90.33   	  8.40   	   5.09		
 30.52   	103.45   	  8.42   	   0.00		
 28.38   	110.47   	  8.42   	   0.00		
 25.02   	113.53   	  8.42   	   5.09		
 21.67   	117.19   	  8.44   	   0.00		
 22.28   	126.65   	  8.44   	   5.09		
 28.38   	141.91   	  8.46   	   0.00		
 38.15   	158.69   	  8.46   	   0.00		
 46.69   	172.42   	  8.46   	   0.00		
 50.96   	179.75   	  8.46   	   0.00		
 51.57   	180.36   	  8.46   	  -5.09		
 51.57   	175.78   	  8.44   	   0.00		
 53.41   	166.93   	  8.44   	   5.09		
 58.29   	155.03   	  8.46   	   0.00		
 62.56   	140.38   	  8.46   	   0.00		
 61.04   	120.85   	  8.46   	   5.09		
 49.74   	 92.47   	  8.48   	   5.09		
 28.99   	 53.71   	  8.50   	  10.17		
  5.19   	 10.07   	  8.55   	  15.26		
