  I     	  II     	  PW     	  PW'		
 41.20   	 87.28   	 33.16   	  25.43		
 48.22   	 98.57   	 33.27   	  25.43		
 40.28   	122.38   	 33.37   	  15.26		
 27.47   	161.44   	 33.43   	  10.17		
 22.28   	202.33   	 33.47   	   0.00		
 29.91   	227.36   	 33.47   	   0.00		
 47.30   	226.14   	 33.47   	 -15.26		
 63.78   	200.81   	 33.41   	 -20.35		
 72.33   	164.49   	 33.33   	 -30.52		
 73.24   	133.97   	 33.20   	 -35.61		
 72.33   	115.97   	 33.06   	 -40.69		
 72.63   	110.47   	 32.90   	 -45.78		
 72.02   	111.08   	 32.72   	 -55.95		
 64.70   	108.34   	 32.49   	 -55.95		
 46.08   	 90.03   	 32.27   	 -55.95		
 18.62   	 51.88   	 32.04   	 -66.12		
 -9.46   	  5.80   	 31.78   	 -61.04		
-28.99   	-26.25   	 31.54   	 -61.04		
-35.10   	-28.99   	 31.29   	 -61.04		
-28.99   	 -7.32   	 31.05   	 -61.04		
-14.04   	 14.04   	 30.80   	 -61.04		
  1.22   	 12.82   	 30.56   	 -55.95		
  7.63   	-12.82   	 30.34   	 -55.95		
  0.61   	-42.72   	 30.11   	 -50.86		
-16.17   	-56.46   	 29.91   	 -50.86		
-31.43   	-52.80   	 29.70   	 -45.78		
-32.96   	-42.42   	 29.52   	 -50.86		
-20.14   	-36.01   	 29.32   	 -45.78		
 -3.05   	-34.48   	 29.14   	 -40.69		
  5.49   	-28.69   	 28.97   	 -45.78		
  2.44   	-10.07   	 28.79   	 -35.61		
 -1.53   	 20.14   	 28.65   	 -40.69		
  7.32   	 56.76   	 28.48   	 -35.61		
 38.76   	106.20   	 28.34   	 -35.61		
 99.18   	186.16   	 28.20   	 -30.52		
193.79   	316.16   	 28.08   	 -25.43		
323.49   	497.74   	 27.98   	 -20.35		
473.63   	702.82   	 27.89   	 -30.52		
692.14   	931.70(R)	 27.77   	 -10.17		
681.46   	870.36   	 27.73   	   0.00		
577.39   	716.86   	 27.73   	   5.09		
415.34   	536.19   	 27.75   	   5.09		
248.72   	386.35   	 27.77   	  15.26		
122.68   	283.81   	 27.83   	  10.17		
 55.54   	211.49   	 27.87   	  10.17		
 34.79   	147.09   	 27.91   	  10.17		
 32.35   	 85.45   	 27.96(A)	   0.00		
 25.94   	 36.32   	 27.96   	  -5.09		
  8.24   	  7.63   	 27.93   	 -10.17		
-13.12   	 -6.71   	 27.89   	 -25.43		
-25.94   	-19.53   	 27.79   	 -35.61		
-26.86   	-36.62   	 27.65   	 -40.69		
-21.97   	-55.85   	 27.49   	 -61.04		
-21.36   	-69.27   	 27.24   	 -66.12		
-30.21   	-72.33   	 26.98   	 -76.30		
-43.95   	-66.83   	 26.67   	 -81.38		
-50.96   	-60.12   	 26.35   	 -96.64		
-46.39   	-57.07   	 25.96   	-101.73		
-34.48   	-58.29   	 25.55   	-111.90		
-24.72   	-61.65   	 25.11   	-116.99		
-22.28   	-65.31   	 24.64   	-127.16		
-27.47   	-69.58   	 24.13   	-127.16		
-34.18   	-73.55   	 23.62   	-132.25		
-37.54   	-74.77   	 23.09   	-132.25		
-36.01   	-68.97   	 22.56   	-127.16		
-30.82   	-56.76   	 22.05   	-122.07		
-25.02   	-45.17   	 21.57   	-111.90		
-22.58   	-43.64   	 21.12   	-111.90		
-24.41   	-55.85   	 20.67   	-106.82		
-28.99   	-74.46   	 20.24   	-106.82		
-32.35   	-85.14   	 19.82   	 -96.64		
-31.74   	-79.96   	 19.43   	-101.73		
-28.38   	-63.78   	 19.02   	-106.82		
-25.94   	-49.13   	 18.60   	-106.82		
-26.55   	-47.30   	 18.17   	-116.99		
-28.69   	-58.59   	 17.70   	-122.07		
-29.30   	-73.55   	 17.21   	-132.25		
-27.77   	-79.35   	 16.68   	-142.42		
-24.72   	-70.80   	 16.11   	-147.51		
-21.67   	-50.35   	 15.52   	-147.51		
-19.23   	-26.55   	 14.93   	-157.68		
-16.78   	 -9.77   	 14.30   	-157.68		
-14.95   	 -5.19   	 13.67   	-147.51		
-14.04   	-10.99   	 13.08   	-147.51		
-14.95   	-17.40   	 12.49   	-142.42		
-14.95   	-14.65   	 11.92   	-132.25		
-10.99   	 -0.61   	 11.39   	-116.99		
 -3.97   	 20.75   	 10.93   	-111.90		
  5.80   	 42.72   	 10.48   	-101.73		
 16.48   	 60.12   	 10.07   	 -96.64		
 25.33   	 73.85   	  9.68   	 -81.38		
 32.35   	 86.98   	  9.36   	 -81.38		
 38.15   	100.40   	  9.03   	 -81.38		
 42.72   	113.22   	  8.71   	 -71.21		
 47.30   	123.90   	  8.42   	 -71.21		
 52.80   	134.28   	  8.14   	 -71.21		
 57.68   	143.13   	  7.85   	 -66.12		
 60.12   	148.32   	  7.59   	 -61.04		
 59.81   	148.62   	  7.34   	 -66.12		
 58.29   	146.48   	  7.08   	 -55.95		
 58.59   	145.87   	  6.86   	 -61.04		
 62.87   	150.45   	  6.61   	 -50.86		
 69.27   	158.69   	  6.41   	 -45.78		
 75.68   	164.18   	  6.23   	 -45.78		
 80.26   	160.52   	  6.04   	 -40.69		
 83.92   	148.32   	  5.88   	 -30.52		
 86.98   	132.75   	  5.76   	 -35.61		
 89.11   	118.71   	  5.62   	 -25.43		
 85.75   	109.56   	  5.51   	 -25.43		
 75.99   	106.51   	  5.41   	 -20.35		
 64.09   	108.03   	  5.33   	 -20.35		
 57.07   	110.78   	  5.25   	 -25.43		
 57.68   	106.51   	  5.15   	 -20.35		
 62.87   	 88.81   	  5.07   	 -25.43		
 64.70   	 59.81   	  4.96   	 -20.35		
 57.37   	 30.52   	  4.88   	 -25.43		
 42.42   	 13.43   	  4.78   	 -25.43		
 26.86   	 13.12   	  4.68   	 -25.43		
 14.65   	 20.14   	  4.58   	 -25.43		
  8.54   	 21.36   	  4.48   	 -25.43		
  7.02   	 11.29   	  4.37   	 -20.35		
  8.54   	 -2.14   	  4.29   	 -20.35		
 11.60   	 -8.85   	  4.21   	 -20.35		
 15.56   	 -5.49   	  4.13   	 -15.26		
 17.09   	  1.53   	  4.07   	 -15.26		
 13.12   	  1.53   	  4.01   	 -10.17		
  3.66   	 -9.77   	  3.97   	  -5.09		
 -7.93   	-28.38   	  3.95   	  -5.09		
-16.78   	-46.08   	  3.93   	  -5.09		
-19.53   	-55.54   	  3.91   	   0.00		
-15.87   	-54.93   	  3.91   	   0.00		
 -8.24   	-47.61   	  3.91   	   0.00		
 -0.31   	-36.93   	  3.91   	   0.00		
  4.88   	-25.02   	  3.91   	  -5.09		
  6.71   	-14.34   	  3.89   	   0.00		
  3.97   	 -5.80   	  3.89   	   0.00		
 -2.75   	 -2.14   	  3.89   	  -5.09		
-10.99   	 -7.32   	  3.87   	   0.00		
-18.01   	-18.92   	  3.87   	   5.09		
-19.84   	-31.43   	  3.89   	   0.00		
-13.73   	-37.84   	  3.89   	  10.17		
 -4.27   	-34.48   	  3.93   	   5.09		
  0.31   	-24.41   	  3.95   	  15.26		
 -6.71   	-13.73   	  4.01   	  10.17		
-22.58   	 -6.71   	  4.05   	  15.26		
-37.84   	 -2.75   	  4.11   	  10.17		
-42.72   	  1.53   	  4.15   	  15.26		
-33.87   	  8.24   	  4.21   	  15.26		
-18.62   	 16.78   	  4.27   	  15.26		
 -7.32   	 22.89   	  4.33   	  15.26		
 -4.58   	 22.58   	  4.39   	  10.17		
 -8.24   	 15.87   	  4.44   	  10.17		
-11.90   	  7.32   	  4.48   	   5.09		
 -9.77   	  2.44   	  4.50   	   5.09		
 -2.75   	  4.88   	  4.52   	   5.09		
  4.88   	 13.43   	  4.54   	   5.09		
  7.63   	 24.11   	  4.56   	   0.00		
  6.41   	 34.48   	  4.56   	   0.00		
  6.10   	 44.86   	  4.56   	   5.09		
  9.77   	 53.41   	  4.58   	   0.00		
 14.34   	 57.07   	  4.58   	   5.09		
 12.21   	 53.10   	  4.60   	   5.09		
 -1.22   	 42.11   	  4.62   	   5.09		
-20.75   	 31.13   	  4.64   	   0.00		
-34.48   	 29.60   	  4.64   	   5.09		
-33.26   	 42.11   	  4.66   	   5.09		
-18.92   	 65.92   	  4.68(V)	   0.00		
  0.00   	 96.13   	  4.68   	  -5.09		
 14.65   	126.65   	  4.66   	   0.00		
 21.97   	148.93   	  4.66   	 -10.17		
 24.41   	156.56   	  4.62   	 -10.17		
 26.55   	148.01   	  4.58   	 -10.17		
 30.52   	128.17   	  4.54   	 -20.35		
 34.18   	104.98   	  4.46   	 -25.43		
 36.01   	 83.92   	  4.35   	 -25.43		
 34.79   	 65.31   	  4.25   	 -30.52		
 30.52   	 46.69   	  4.13   	 -35.61		
 22.89   	 28.69   	  3.99   	 -35.61		
 12.82   	 14.65   	  3.85   	 -35.61		
  3.05   	  6.71   	  3.70   	 -35.61		
 -3.05   	  1.53   	  3.56   	 -35.61		
 -6.41   	 -9.46   	  3.42   	 -35.61		
-11.60   	-31.13   	  3.28   	 -35.61		
-21.36   	-59.81   	  3.13   	 -30.52		
-34.79   	-84.84   	  3.01   	 -25.43		
-45.78   	-95.83   	  2.91   	 -25.43		
-47.61   	-90.33   	  2.81   	 -25.43		
-41.20   	-77.82   	  2.71   	 -20.35		
-35.10   	-70.19   	  2.62   	 -20.35		
-34.48   	-73.55   	  2.54   	 -25.43		
-38.15   	-83.01   	  2.44   	 -20.35		
-41.50   	-90.64   	  2.36   	 -25.43		
-39.98   	-92.16   	  2.26   	 -20.35		
-35.40   	-90.33   	  2.18   	 -20.35		
-31.43   	-91.86   	  2.10   	 -10.17		
-28.69   	-96.13   	  2.05   	  -5.09		
-20.45   	-95.83   	  2.03   	   5.09		
  1.83   	-77.51   	  2.05   	  10.17		
 45.17   	-25.02   	  2.10   	  25.43		
118.71   	 76.90   	  2.20   	  25.43		
227.66   	234.07   	  2.30   	  35.61		
367.43   	436.40   	  2.44   	  35.61		
516.97   	645.75   	  2.58   	  81.38		
668.03   	838.01(R)	  2.91   	  35.61		
594.48   	762.02   	  3.05   	  30.52		
433.04   	606.38   	  3.17   	  25.43		
242.92   	433.35   	  3.28   	  15.26		
 89.11   	287.78   	  3.34   	  15.26		
  6.10   	171.81   	  3.40   	   5.09		
-14.65   	 68.97   	  3.42(A)	  -5.09		
-11.60   	-24.72   	  3.40   	  -5.09		
-16.17   	-94.30   	  3.38   	 -10.17		
-33.87   	-122.38   	  3.34   	 -10.17		
-53.71   	-111.08   	  3.30   	 -15.26		
-63.48   	-86.67   	  3.23   	 -15.26		
-62.56   	-76.60   	  3.17   	 -10.17		
-58.29   	-89.42   	  3.13   	 -15.26		
-56.46   	-112.92   	  3.07   	 -10.17		
-57.37   	-129.70   	  3.03   	 -10.17		
-57.68   	-132.75   	  2.99   	  -5.09		
-54.93   	-126.34   	  2.97   	  -5.09		
-50.35   	-118.41   	  2.95   	   5.09		
-46.69   	-114.14   	  2.97   	   0.00		
-45.47   	-113.22   	  2.97   	   5.09		
-46.39   	-115.05   	  2.99   	   0.00		
-47.91   	-120.24   	  2.99   	  -5.09		
-48.22   	-127.87   	  2.97   	  -5.09		
-46.69   	-136.72   	  2.95   	  -5.09		
-45.78   	-144.35   	  2.93   	 -10.17		
-48.22   	-149.54   	  2.89   	 -10.17		
-55.24   	-151.98   	  2.85   	 -15.26		
-63.48   	-151.37   	  2.79   	 -10.17		
-69.58   	-147.71   	  2.75   	  -5.09		
-69.27   	-138.85   	  2.73   	  -5.09		
-61.04   	-125.73   	  2.71   	  -5.09		
-47.30   	-112.00   	  2.69   	  -5.09		
-35.71   	-103.15   	  2.67   	   0.00		
-34.18   	-103.15   	  2.67   	  -5.09		
-44.56   	-110.78   	  2.64   	  -5.09		
-60.73   	-121.77   	  2.62   	 -15.26		
-72.02   	-129.70   	  2.56   	 -15.26		
-68.66   	-131.53   	  2.50   	 -25.43		
-54.32   	-128.78   	  2.40   	 -35.61		
-40.59   	-125.12   	  2.26   	 -40.69		
-37.54   	-123.60   	  2.10   	 -55.95		
-45.78   	-123.90   	  1.87   	 -61.04		
-55.24   	-122.99   	  1.63   	 -66.12		
-57.68   	-117.49   	  1.36   	 -71.21		
-50.35   	-108.34   	  1.08   	 -71.21		
-38.76   	-98.57   	  0.79   	 -66.12		
-29.60   	-91.25   	  0.53   	 -66.12		
-24.72   	-86.67   	  0.26   	 -55.95		
-21.36   	-80.87   	  0.04   	 -45.78		
-15.87   	-68.05   	 -0.14   	 -30.52		
 -5.80   	-46.69   	 -0.26   	 -25.43		
  6.10   	-21.97   	 -0.37   	 -10.17		
 16.78   	 -3.05   	 -0.41   	   0.00		
 22.58   	  4.88   	 -0.41   	   5.09		
 23.50   	  2.14   	 -0.39   	  10.17		
 23.19   	 -4.58   	 -0.35   	  20.35		
 26.86   	 -5.19   	 -0.26   	  15.26		
 35.71   	  3.36   	 -0.20   	  20.35		
 46.39   	 18.62   	 -0.12   	  20.35		
 53.41   	 34.79   	 -0.04   	  20.35		
 55.54   	 45.78   	  0.04   	  15.26		
 54.93   	 48.52   	  0.10   	  10.17		
 55.54   	 43.95   	  0.14   	   5.09		
 58.29   	 35.10   	  0.16   	   5.09		
 60.12   	 27.47   	  0.18(V)	   0.00		
 58.29   	 25.94   	  0.18   	 -10.17		
 54.63   	 31.13   	  0.14   	  -5.09		
 51.57   	 39.67   	  0.12   	 -15.26		
 50.66   	 45.78   	  0.06   	 -15.26		
 51.27   	 44.56   	  0.00   	 -15.26		
 51.27   	 37.84   	 -0.06   	 -15.26		
 50.66   	 30.21   	 -0.12   	 -20.35		
 50.96   	 24.72   	 -0.20   	 -15.26		
 50.05   	 20.45   	 -0.26   	 -15.26		
 43.95   	 14.04   	 -0.33   	 -15.26		
 29.60   	  3.97   	 -0.39   	 -10.17		
 11.60   	 -7.02   	 -0.43   	  -5.09		
 -2.14   	-15.26   	 -0.45   	  -5.09		
 -6.10   	-20.75   	 -0.47   	  -5.09		
 -4.27   	-27.16   	 -0.49   	   5.09		
 -3.66   	-37.54   	 -0.47   	  10.17		
 -8.85   	-50.35   	 -0.43   	  10.17		
-17.09   	-60.42   	 -0.39   	  10.17		
-21.97   	-62.56   	 -0.35   	  15.26		
-19.23   	-56.15   	 -0.28   	  15.26		
-11.60   	-47.91   	 -0.22   	  15.26		
 -5.80   	-43.64   	 -0.16   	  10.17		
 -7.02   	-46.08   	 -0.12   	   5.09		
-14.95   	-52.19   	 -0.10   	   5.09		
-25.02   	-57.98   	 -0.08   	   5.09		
-31.43   	-59.51   	 -0.06   	   0.00		
-30.52   	-55.54   	 -0.06   	   0.00		
-23.19   	-48.83   	 -0.06   	  10.17		
-13.43   	-41.50   	 -0.02   	  10.17		
 -6.41   	-36.62   	  0.02   	  15.26		
 -4.88   	-34.18   	  0.08   	  30.52		
 -8.85   	-33.87   	  0.20   	  35.61		
-15.26   	-33.26   	  0.35   	  45.78		
-19.84   	-32.96   	  0.53   	  55.95		
-19.23   	-33.26   	  0.75   	  55.95		
-13.43   	-32.65   	  0.98   	  55.95		
 -2.44   	-28.08   	  1.20   	  55.95		
 10.38   	-19.84   	  1.42   	  50.86		
 18.62   	-11.60   	  1.63   	  45.78		
 16.48   	-10.07   	  1.81   	  40.69		
  2.14   	-19.23   	  1.97   	  30.52		
-17.70   	-35.71   	  2.10   	  25.43		
-30.21   	-49.44   	  2.20   	  20.35		
-27.16   	-52.80   	  2.28   	  15.26		
-10.68   	-45.78   	  2.34   	  15.26		
  6.71   	-34.79   	  2.40   	  10.17		
 12.82   	-26.86   	  2.44   	  10.17		
  7.63   	-23.80   	  2.48   	  10.17		
  0.00   	-22.28   	  2.52   	  15.26		
 -1.22   	-18.92   	  2.58   	  15.26		
  5.19   	-15.26   	  2.64   	  15.26		
 10.68   	-17.70   	  2.71   	  15.26		
  8.24   	-28.38   	  2.77   	  15.26		
 -1.83   	-41.50   	  2.83   	  20.35		
-11.60   	-46.08   	  2.91   	  25.43		
-14.65   	-35.10   	  3.01   	  25.43		
-10.38   	-12.21   	  3.11   	  25.43		
 -3.97   	 10.68   	  3.21   	  30.52		
 -0.92   	 22.89   	  3.34   	  35.61		
 -0.31   	 25.63   	  3.48   	  30.52		
  2.44   	 28.99   	  3.60   	  30.52		
  9.46   	 43.33   	  3.72   	  30.52		
 18.92   	 69.89   	  3.85   	  25.43		
 27.16   	100.10   	  3.95   	  25.43		
 32.65   	122.68   	  4.05   	  20.35		
 36.62   	130.31   	  4.13   	  10.17		
 39.67   	125.43   	  4.17   	  10.17		
 42.11   	113.22   	  4.21   	   0.00		
 42.11   	 96.74   	  4.21   	   0.00		
 39.37   	 75.38   	  4.21   	  -5.09		
 36.01   	 49.13   	  4.19   	  -5.09		
 33.87   	 22.89   	  4.17   	 -10.17		
 30.82   	  1.83   	  4.13   	 -15.26		
 21.67   	-13.12   	  4.07   	 -10.17		
  5.19   	-27.16   	  4.03   	 -15.26		
-14.95   	-44.25   	  3.97   	 -15.26		
-31.43   	-64.70   	  3.91   	 -15.26		
-36.32   	-83.01   	  3.85   	 -10.17		
-28.38   	-94.30   	  3.80   	 -15.26		
-15.26   	-100.10   	  3.74   	 -10.17		
 -6.10   	-106.51   	  3.70   	  -5.09		
 -7.02   	-115.66   	  3.68   	  -5.09		
-14.95   	-124.82   	  3.66   	   0.00		
-22.58   	-129.39   	  3.66   	   5.09		
-24.11   	-126.65   	  3.68   	  10.17		
-19.84   	-120.24   	  3.72   	  20.35		
-15.87   	-116.27   	  3.80   	  25.43		
-16.17   	-119.63   	  3.91   	  30.52		
-20.14   	-130.92   	  4.03   	  40.69		
-21.06   	-142.21   	  4.19   	  40.69		
-13.43   	-142.52   	  4.35   	  45.78		
  4.58   	-119.63   	  4.54   	  45.78		
 36.62   	-59.51   	  4.72   	  45.78		
 91.86   	 52.49   	  4.90   	  40.69		
180.36   	222.47   	  5.07   	  35.61		
302.12   	439.15   	  5.21   	  30.52		
437.62   	668.64   	  5.33   	  50.86		
580.14   	906.37(R)	  5.53   	  15.26		
522.46   	827.64   	  5.60   	  15.26		
390.93   	642.09   	  5.66   	  10.17		
235.29   	423.28   	  5.70   	  10.17		
107.12   	240.48   	  5.74   	  10.17		
 32.35   	118.10   	  5.78   	  10.17		
  3.36   	 36.01   	  5.82   	  15.26		
 -5.19   	-31.43   	  5.88   	  10.17		
-12.82   	-87.59   	  5.92   	  15.26		
-21.06   	-116.27   	  5.98   	  10.17		
-22.89   	-108.64   	  6.02   	  15.26		
-16.78   	-80.57   	  6.08   	  10.17		
-10.68   	-62.26   	  6.12   	   5.09		
-12.82   	-72.33   	  6.14   	   5.09		
-24.11   	-103.45   	  6.16   	   5.09		
-36.01   	-133.06   	  6.19   	   0.00		
-39.67   	-141.91   	  6.19   	   5.09		
-32.04   	-129.70   	  6.21   	  10.17		
-18.62   	-110.17   	  6.25   	  15.26		
 -7.93   	-96.13   	  6.31   	  15.26		
 -5.19   	-92.77   	  6.37   	  25.43		
 -9.46   	-97.96   	  6.47   	  30.52		
-17.40   	-105.59   	  6.59   	  25.43		
-23.50   	-110.78   	  6.69   	  30.52		
-25.02   	-113.53   	  6.82   	  25.43		
-23.80   	-116.27   	  6.92   	  25.43		
-23.19   	-119.93   	  7.02   	  20.35		
-26.25   	-122.99   	  7.10   	  20.35		
-32.65   	-123.60   	  7.18   	  15.26		
-37.84   	-121.46   	  7.24   	  15.26		
-36.62   	-118.71   	  7.30   	   5.09		
-28.69   	-119.32   	  7.32   	   5.09		
-17.40   	-123.29   	  7.34   	   5.09		
 -7.02   	-125.73   	  7.37   	   5.09		
 -1.22   	-120.54   	  7.39   	   5.09		
  0.92   	-108.03   	  7.41   	   0.00		
  0.61   	-94.60   	  7.41   	   5.09		
 -1.83   	-88.50   	  7.43   	   0.00		
 -3.97   	-92.77   	  7.43(A)	   0.00		
 -2.44   	-101.32   	  7.43   	  -5.09		
  4.27   	-105.59   	  7.41   	  -5.09		
 14.04   	-101.01   	  7.39   	 -15.26		
 20.75   	-91.25   	  7.32   	 -20.35		
 20.75   	-81.79   	  7.24   	 -25.43		
 15.87   	-74.16   	  7.14   	 -30.52		
 13.12   	-68.05   	  7.02   	 -35.61		
 17.09   	-62.56   	  6.88   	 -40.69		
 24.72   	-57.68   	  6.71   	 -45.78		
 30.52   	-56.15   	  6.53   	 -45.78		
 32.35   	-56.15   	  6.35   	 -40.69		
 33.57   	-51.57   	  6.19   	 -45.78		
 38.15   	-40.59   	  6.00   	 -35.61		
 43.33   	-27.47   	  5.86   	 -35.61		
 44.86   	-18.92   	  5.72   	 -25.43		
 41.20   	-17.09   	  5.62   	 -25.43		
 38.45   	-16.78   	  5.51   	 -15.26		
 43.64   	 -9.46   	  5.45   	 -10.17		
 58.29   	  7.63   	  5.41   	  -5.09		
 75.38   	 28.38   	  5.39   	   0.00		
 85.75   	 42.72   	  5.39   	   5.09		
 86.36   	 45.78   	  5.41   	   5.09		
 79.96   	 40.28   	  5.43   	  10.17		
 73.24   	 34.48   	  5.47   	  10.17		
 69.27   	 35.40   	  5.51   	  10.17		
 68.66   	 43.95   	  5.55   	   5.09		
 70.80   	 56.76   	  5.57   	   5.09		
 74.16   	 66.83   	  5.60   	   5.09		
 77.21   	 69.89   	  5.62   	   0.00		
 78.13   	 64.70   	  5.62(V)	   0.00		
 75.68   	 55.54   	  5.62   	  -5.09		
 71.11   	 48.52   	  5.60   	  -5.09		
 68.36   	 47.61   	  5.57   	  -5.09		
 71.72   	 55.24   	  5.55   	 -10.17		
 81.18   	 69.58   	  5.51   	  -5.09		
 90.64   	 86.67   	  5.49   	  -5.09		
 91.55   	 99.49   	  5.47   	  -5.09		
 80.26   	102.23   	  5.45   	  -5.09		
 59.20   	 90.94   	  5.43   	   0.00		
 35.71   	 68.97   	  5.43   	   5.09		
 17.40   	 43.95   	  5.45   	  10.17		
  6.41   	 23.50   	  5.49   	  10.17		
  0.61   	 10.68   	  5.53   	  10.17		
 -2.75   	  3.05   	  5.57   	  20.35		
 -4.88   	 -2.44   	  5.66   	  15.26		
 -5.80   	 -7.02   	  5.72   	  20.35		
 -5.19   	 -9.46   	  5.80   	  20.35		
 -3.66   	 -7.63   	  5.88   	  15.26		
 -0.61   	 -2.44   	  5.94   	  15.26		
  3.97   	  2.75   	  6.00   	  15.26		
  7.02   	  5.19   	  6.06   	  10.17		
  6.10   	  3.66   	  6.10   	  10.17		
 -0.92   	 -1.53   	  6.14   	   5.09		
-10.38   	 -8.54   	  6.16   	  10.17		
-14.95   	-13.12   	  6.21   	  15.26		
 -8.85   	 -9.77   	  6.27   	  10.17		
  5.19   	  2.44   	  6.31   	  20.35		
 20.45   	 20.75   	  6.39   	  20.35		
 30.21   	 37.84   	  6.47   	  25.43		
 32.65   	 44.25   	  6.57   	  30.52		
 27.77   	 35.40   	  6.69   	  35.61		
 18.01   	 16.48   	  6.84   	  35.61		
  5.19   	 -3.66   	  6.98   	  35.61		
 -6.10   	-15.26   	  7.12   	  40.69		
 -9.16   	-13.12   	  7.28   	  35.61		
 -0.61   	 -0.61   	  7.43   	  35.61		
 14.95   	 13.43   	  7.57   	  35.61		
 26.86   	 20.14   	  7.71   	  35.61		
 27.77   	 17.09   	  7.85   	  25.43		
 18.62   	  9.77   	  7.96   	  30.52		
  8.24   	  4.88   	  8.08   	  30.52		
  4.58   	  6.71   	  8.20   	  30.52		
  7.93   	 11.90   	  8.32   	  25.43		
 11.90   	 14.65   	  8.42   	  30.52		
 11.29   	 12.51   	  8.55   	  25.43		
  6.71   	  8.54   	  8.65   	  30.52		
  3.05   	  7.02   	  8.77   	  25.43		
  4.58   	 10.07   	  8.87   	  25.43		
 10.38   	 15.26   	  8.97   	  25.43		
 16.17   	 19.84   	  9.07   	  25.43		
 18.62   	 22.58   	  9.18   	  20.35		
 16.78   	 25.63   	  9.26   	  15.26		
 14.04   	 32.65   	  9.32   	  15.26		
 14.34   	 44.86   	  9.38   	  10.17		
 20.14   	 62.87   	  9.42   	  10.17		
 31.43   	 87.59   	  9.46   	   5.09		
 45.47   	116.58   	  9.48   	   5.09		
 57.07   	141.60   	  9.50   	   0.00		
 61.65   	154.72   	  9.50   	   0.00		
 59.81   	153.50   	  9.50   	   0.00		
 54.63   	141.60   	  9.50   	  -5.09		
 48.52   	125.73   	  9.48   	  -5.09		
 39.67   	108.95   	  9.46   	  -5.09		
 26.25   	 86.98   	  9.44   	 -10.17		
 10.07   	 57.68   	  9.40   	 -10.17		
 -3.05   	 26.55   	  9.36   	 -15.26		
 -7.32   	  5.80   	  9.30   	 -20.35		
 -2.44   	  1.22   	  9.22   	 -25.43		
  3.05   	  7.63   	  9.11   	 -25.43		
  1.83   	 11.29   	  9.01   	 -30.52		
-10.38   	 -0.31   	  8.89   	 -35.61		
-30.21   	-28.38   	  8.75   	 -40.69		
-49.44   	-63.48   	  8.59   	 -40.69		
-58.59   	-92.77   	  8.42   	 -40.69		
-55.24   	-106.81   	  8.26   	 -40.69		
-42.72   	-107.42   	  8.10   	 -40.69		
-30.21   	-102.54   	  7.93   	 -40.69		
-25.94   	-100.10   	  7.77   	 -35.61		
-31.74   	-103.45   	  7.63   	 -30.52		
-42.72   	-109.25   	  7.51   	 -25.43		
-51.88   	-112.61   	  7.41   	 -20.35		
-54.02   	-111.69   	  7.32   	 -10.17		
