  I     	  II     	  PW     	  PW'		
922.85   	972.90   	 11.07   	  15.26		
472.41   	699.16   	 11.13   	  10.17		
 21.06   	422.36   	 11.17   	   5.09		
-299.99   	212.10   	 11.19   	   0.00		
-414.73   	 90.94   	 11.19   	  -5.09		
-347.60   	 38.76   	 11.17   	   0.00		
-201.11   	 17.70   	 11.17   	   0.00		
-83.01   	  0.92   	 11.17   	   0.00		
-41.81   	-18.62   	 11.17   	   5.09		
-57.37   	-35.10   	 11.19   	  10.17		
-82.40   	-42.72   	 11.23   	  10.17		
-86.06   	-43.64   	 11.27   	   5.09		
-70.50   	-43.33   	 11.29   	  10.17		
-53.71   	-46.39   	 11.33   	   5.09		
-46.69   	-53.10   	 11.35   	   0.00		
-49.13   	-61.04   	 11.35   	   0.00		
-54.32   	-68.05   	 11.35   	   0.00		
-57.07   	-72.63   	 11.35   	  -5.09		
-55.54   	-74.46   	 11.33   	 -10.17		
-50.96   	-73.24   	 11.29   	  -5.09		
-46.08   	-68.36   	 11.27   	  -5.09		
-43.33   	-60.73   	 11.25   	  -5.09		
-42.72   	-52.19   	 11.23   	  -5.09		
-42.42   	-45.47   	 11.21   	   0.00		
-40.28   	-43.03   	 11.21   	  -5.09		
-36.62   	-44.56   	 11.19   	   0.00		
-33.57   	-48.52   	 11.19   	   0.00		
-32.35   	-53.10   	 11.19   	   0.00		
-32.35   	-55.85   	 11.19   	   5.09		
-31.13   	-55.85   	 11.21   	   0.00		
-28.08   	-52.49   	 11.21   	   5.09		
-23.50   	-47.00   	 11.23   	   5.09		
-19.84   	-40.59   	 11.25   	   5.09		
-17.09   	-36.01   	 11.27   	   5.09		
-15.87   	-33.87   	 11.29   	   5.09		
-15.87   	-34.79   	 11.31   	  -5.09		
-16.48   	-36.62   	 11.29   	 -10.17		
-17.40   	-36.62   	 11.25   	 -10.17		
-17.40   	-32.96   	 11.21   	 -20.35		
-14.34   	-26.25   	 11.13   	 -25.43		
 -8.54   	-18.92   	 11.03   	 -35.61		
 -2.44   	-13.73   	 10.89   	 -40.69		
  2.44   	-11.60   	 10.72   	 -50.86		
  4.88   	-10.38   	 10.52   	 -50.86		
  6.41   	 -8.85   	 10.32   	 -55.95		
  8.24   	 -4.88   	 10.09   	 -61.04		
 10.99   	  0.31   	  9.85   	 -66.12		
 15.26   	  5.19   	  9.58   	 -61.04		
 20.75   	  8.85   	  9.34   	 -61.04		
 26.25   	 10.68   	  9.09   	 -61.04		
 30.21   	 12.21   	  8.85   	 -55.95		
 33.26   	 15.26   	  8.63   	 -55.95		
 36.62   	 21.06   	  8.40   	 -50.86		
 41.20   	 29.30   	  8.20   	 -45.78		
 47.61   	 37.84   	  8.02   	 -45.78		
 54.32   	 44.86   	  7.83   	 -40.69		
 58.90   	 47.91   	  7.67   	 -40.69		
 60.73   	 47.30   	  7.51   	 -35.61		
 61.95   	 45.17   	  7.37   	 -35.61		
 64.70   	 43.95   	  7.22   	 -30.52		
 70.19   	 44.56   	  7.10   	 -30.52		
 77.21   	 48.52   	  6.98   	 -25.43		
 83.31   	 54.63   	  6.88   	 -25.43		
 87.89   	 62.56   	  6.78   	 -25.43		
 91.55   	 70.80   	  6.67   	 -25.43		
 95.21   	 77.21   	  6.57   	 -20.35		
 98.88   	 79.65   	  6.49   	 -20.35		
101.62   	 76.90   	  6.41   	 -20.35		
104.06   	 70.50   	  6.33   	 -20.35		
106.81   	 64.39   	  6.25   	 -20.35		
111.39   	 62.56   	  6.16   	 -15.26		
116.58   	 66.53   	  6.10   	 -15.26		
121.46   	 75.07   	  6.04   	 -15.26		
125.12   	 85.45   	  5.98   	 -15.26		
128.78   	 93.99   	  5.92   	 -10.17		
132.14   	 98.57   	  5.88   	 -15.26		
134.58   	 99.18   	  5.82   	 -15.26		
134.58   	 97.35   	  5.76   	 -10.17		
131.84   	 95.21   	  5.72   	 -15.26		
128.78   	 93.69   	  5.66   	 -15.26		
128.78   	 93.38   	  5.60   	 -20.35		
132.75   	 93.69   	  5.51   	 -15.26		
138.55   	 95.52   	  5.45   	 -20.35		
142.82   	 99.18   	  5.37   	 -15.26		
143.43   	103.15   	  5.31   	 -20.35		
141.30   	105.29   	  5.23   	 -20.35		
137.94   	103.45   	  5.15   	 -20.35		
134.58   	 98.57   	  5.07   	 -20.35		
130.92   	 93.38   	  4.98   	 -15.26		
126.95   	 90.64   	  4.92   	 -15.26		
122.07   	 90.03   	  4.86   	 -15.26		
115.05   	 89.11   	  4.80   	 -15.26		
106.51   	 85.75   	  4.74   	 -10.17		
 94.91   	 80.57   	  4.70   	 -10.17		
 81.18   	 74.16   	  4.66   	 -10.17		
 65.92   	 65.92   	  4.62   	  -5.09		
 50.66   	 54.93   	  4.60   	  -5.09		
 36.93   	 41.20   	  4.58   	  -5.09		
 25.63   	 26.55   	  4.56   	  -5.09		
 15.26   	 13.43   	  4.54   	  -5.09		
  4.58   	  2.14   	  4.52   	  -5.09		
 -6.41   	 -7.63   	  4.50   	  -5.09		
-17.09   	-16.48   	  4.48   	   0.00		
-26.55   	-23.19   	  4.48   	  -5.09		
-33.26   	-27.47   	  4.46   	   0.00		
-37.54   	-31.43   	  4.46   	  -5.09		
-41.20   	-38.15   	  4.44   	   0.00		
-46.08   	-48.83   	  4.44   	  -5.09		
-53.41   	-60.42   	  4.42   	   0.00		
-62.56   	-68.05   	  4.42   	  -5.09		
-71.41   	-69.27   	  4.39   	  -5.09		
-77.21   	-63.78   	  4.37   	  -5.09		
-79.35   	-54.93   	  4.35   	  -5.09		
-77.51   	-47.30   	  4.33   	  -5.09		
-72.94   	-44.25   	  4.31   	 -10.17		
-68.36   	-47.61   	  4.27   	  -5.09		
-65.61   	-55.54   	  4.25   	  -5.09		
-65.92   	-64.70   	  4.23   	  -5.09		
-69.58   	-69.89   	  4.21   	  -5.09		
-74.77   	-68.05   	  4.19   	  -5.09		
-79.04   	-61.34   	  4.17   	 -10.17		
-79.65   	-54.02   	  4.13   	 -10.17		
-76.90   	-50.05   	  4.09   	  -5.09		
-73.55   	-49.44   	  4.07   	 -10.17		
-71.72   	-50.35   	  4.03   	  -5.09		
-72.94   	-50.05   	  4.01   	 -10.17		
-74.77   	-48.52   	  3.97   	   0.00		
-75.07   	-47.61   	  3.97   	   5.09		
-73.55   	-48.22   	  3.99   	  10.17		
-70.80   	-49.74   	  4.03   	  15.26		
-68.97   	-50.35   	  4.09   	  30.52		
-68.66   	-49.13   	  4.21   	  40.69		
-69.27   	-47.61   	  4.37   	  50.86		
-70.50   	-46.08   	  4.58   	  66.12		
-70.80   	-45.17   	  4.84   	  76.30		
-69.89   	-43.03   	  5.15   	  86.47		
-69.27   	-39.98   	  5.49   	  81.38		
-69.58   	-37.84   	  5.82   	  81.38		
-71.72   	-37.84   	  6.14   	  76.30		
-74.46   	-40.28   	  6.45   	  66.12		
-76.60   	-42.42   	  6.71   	  50.86		
-75.99   	-41.20   	  6.92   	  40.69		
-73.24   	-37.84   	  7.08   	  25.43		
-69.89   	-35.10   	  7.18   	  10.17		
-67.44   	-34.48   	  7.22   	   0.00		
-65.61   	-34.79   	  7.22   	 -10.17		
-64.39   	-33.87   	  7.18   	 -10.17		
-64.09   	-31.43   	  7.14   	 -20.35		
-65.61   	-30.21   	  7.06   	 -15.26		
-69.58   	-34.79   	  7.00   	 -20.35		
-74.77   	-44.25   	  6.92   	 -15.26		
-78.13   	-54.32   	  6.86   	 -15.26		
-78.13   	-59.81   	  6.80   	 -10.17		
-75.68   	-58.90   	  6.75   	  -5.09		
-72.94   	-55.54   	  6.73   	  -5.09		
-71.72   	-53.71   	  6.71   	   0.00		
-72.63   	-56.15   	  6.71   	   0.00		
-75.07   	-60.12   	  6.71   	   0.00		
-77.82   	-62.56   	  6.71   	   0.00		
-80.26   	-61.34   	  6.71   	   5.09		
-80.87   	-57.37   	  6.73   	   0.00		
-79.35   	-54.02   	  6.73   	   0.00		
-76.90   	-53.10   	  6.73   	  -5.09		
-75.38   	-55.54   	  6.71   	   0.00		
-76.60   	-60.12   	  6.71   	   0.00		
-81.79   	-64.39   	  6.71   	   5.09		
-87.59   	-67.14   	  6.73   	   0.00		
-91.25   	-67.14   	  6.73   	   0.00		
-90.64   	-64.09   	  6.73   	   0.00		
-87.28   	-60.12   	  6.73   	   0.00		
-83.01   	-57.68   	  6.73   	   5.09		
-80.57   	-57.98   	  6.75   	   0.00		
-80.26   	-61.34   	  6.75   	   5.09		
-81.79   	-64.70   	  6.78   	   5.09		
-83.31   	-64.39   	  6.80   	   0.00		
-83.92   	-58.59   	  6.80   	   5.09		
-82.40   	-48.52   	  6.82   	   0.00		
-79.04   	-37.23   	  6.82   	   0.00		
-73.85   	-28.08   	  6.82   	   5.09		
-67.75   	-22.58   	  6.84   	   0.00		
-61.65   	-19.84   	  6.84   	   0.00		
-57.07   	-17.09   	  6.84   	   5.09		
-54.63   	-11.60   	  6.86   	   0.00		
-55.24   	 -2.75   	  6.86   	   0.00		
-58.59   	  7.93   	  6.86   	   0.00		
-61.65   	 17.40   	  6.86   	   0.00		
-61.95   	 23.19   	  6.86   	   0.00		
-58.90   	 26.25   	  6.86   	   0.00		
-54.02   	 29.91   	  6.86   	   5.09		
-49.44   	 38.76   	  6.88   	   0.00		
-46.69   	 52.80   	  6.88   	   0.00		
-45.47   	 67.44   	  6.88   	   0.00		
-46.08   	 76.60   	  6.88   	   0.00		
-48.52   	 76.29   	  6.88   	   5.09		
-51.88   	 69.89   	  6.90   	   0.00		
-53.41   	 62.87   	  6.90   	   5.09		
-49.74   	 61.34   	  6.92   	   0.00		
-39.06   	 64.09   	  6.92   	   5.09		
-24.72   	 65.92   	  6.94   	   5.09		
-13.12   	 61.65   	  6.96   	   5.09		
-11.90   	 48.22   	  6.98   	   5.09		
-23.80   	 28.08   	  7.00   	   5.09		
-45.17   	  4.88   	  7.02   	   5.09		
-68.97   	-18.62   	  7.04   	   5.09		
-87.59   	-40.89   	  7.06   	   5.09		
-96.44   	-60.73   	  7.08   	   5.09		
-95.83   	-77.82   	  7.10   	  10.17		
-91.25   	-90.94   	  7.14   	   5.09		
-88.20   	-99.18   	  7.16   	   5.09		
-89.11   	-103.15   	  7.18   	   5.09		
-92.47   	-104.37   	  7.20   	   5.09		
-95.52   	-104.98   	  7.22   	   5.09		
-95.83   	-106.81   	  7.24   	   5.09		
-94.60   	-110.78   	  7.26   	   0.00		
-93.99   	-116.27   	  7.26   	   0.00		
-93.99   	-120.85   	  7.26   	   0.00		
-93.99   	-122.68   	  7.26   	   0.00		
-92.77   	-121.15   	  7.26   	  -5.09		
-90.03   	-117.49   	  7.24   	   0.00		
-88.20   	-113.83   	  7.24   	  -5.09		
-88.50   	-111.69   	  7.22   	  -5.09		
-89.72   	-110.78   	  7.20   	  -5.09		
-90.64   	-109.86   	  7.18   	   0.00		
-90.33   	-108.03   	  7.18   	   5.09		
-89.72   	-106.20   	  7.20   	   0.00		
-89.72   	-105.59   	  7.20   	   5.09		
-90.03   	-106.20   	  7.22   	  10.17		
-89.42   	-106.81   	  7.26   	  10.17		
-86.67   	-105.90   	  7.30   	  10.17		
-82.09   	-102.23   	  7.34   	  15.26		
-77.51   	-96.13   	  7.41   	  20.35		
-73.85   	-89.72   	  7.49   	  15.26		
-71.72   	-85.14   	  7.55   	  20.35		
-71.41   	-83.92   	  7.63   	  20.35		
-73.24   	-85.75   	  7.71   	  25.43		
-75.99   	-89.72   	  7.81   	  20.35		
-78.13   	-92.77   	  7.89   	  15.26		
-76.90   	-93.08   	  7.96   	  20.35		
-71.41   	-89.72   	  8.04   	  20.35		
-64.39   	-84.84   	  8.12   	  20.35		
-59.81   	-82.40   	  8.20   	  15.26		
-59.20   	-87.89   	  8.26   	  15.26		
-54.63   	-101.32   	  8.32   	  15.26		
-28.69   	-113.83   	  8.38   	  20.35		
 40.28   	-105.29   	  8.46   	  15.26		
170.29   	-47.61   	  8.52   	  20.35		
364.99   	 81.79   	  8.61   	  15.26		
609.13   	288.70   	  8.67   	  20.35		
870.97   	556.34   	  8.75   	  20.35		
1107.18   	839.23   	  8.83   	  20.35		
1264.65   	1071.78   	  8.91   	  25.43		
1288.15   	1187.13(R)	  9.01   	  25.43		
1136.47   	1145.63   	  9.11   	  30.52		
812.38   	958.56   	  9.24   	  30.52		
379.64   	690.00   	  9.36   	  30.52		
-41.81   	424.80   	  9.48   	  30.52		
-328.37   	226.75   	  9.60   	  35.61		
-418.09   	110.17   	  9.75   	  35.61		
-342.71   	 51.27   	  9.89   	  40.69		
-200.20   	 16.48   	 10.05   	  40.69		
-87.59   	-12.21   	 10.21   	  45.78		
-44.56   	-35.10   	 10.40   	  50.86		
-52.49   	-47.91   	 10.60   	  50.86		
-69.89   	-51.88   	 10.80   	  55.95		
-72.33   	-53.71   	 11.03   	  50.86		
-61.65   	-57.98   	 11.23   	  55.95		
-51.57   	-63.17   	 11.45   	  45.78		
-49.74   	-65.61   	 11.64   	  35.61		
-52.80   	-64.39   	 11.78   	  35.61		
-54.93   	-61.65   	 11.92   	  20.35		
-53.41   	-60.73   	 12.00   	  10.17		
-49.44   	-61.95   	 12.04   	   5.09		
-45.78   	-64.09   	 12.07   	   0.00		
-43.33   	-64.70   	 12.07   	  -5.09		
-41.20   	-62.56   	 12.04   	 -10.17		
-37.84   	-58.90   	 12.00   	 -10.17		
-33.87   	-54.93   	 11.96   	  -5.09		
-29.91   	-52.80   	 11.94   	   0.00		
-28.99   	-51.88   	 11.94   	   5.09		
-31.43   	-51.27   	 11.96   	  10.17		
-35.40   	-49.44   	 12.00   	  15.26		
-36.62   	-46.08   	 12.07   	  20.35		
-33.57   	-42.72   	 12.15   	  30.52		
-27.77   	-40.59   	 12.27   	  30.52		
-21.67   	-39.67   	 12.39   	  35.61		
-17.70   	-39.37   	 12.53   	  35.61		
-16.48   	-37.54   	 12.68   	  40.69		
-16.48   	-33.26   	 12.84   	  35.61		
-16.78   	-26.86   	 12.98   	  30.52		
-17.09   	-20.75   	 13.10   	  30.52		
-16.17   	-15.87   	 13.22   	  20.35		
-13.12   	-13.43   	 13.31   	  20.35		
 -7.32   	-12.21   	 13.39   	  10.17		
 -0.31   	-10.99   	 13.43   	   5.09		
  6.10   	 -8.85   	 13.45   	   0.00		
 10.38   	 -4.88   	 13.45   	  -5.09		
 13.12   	 -0.92   	 13.43   	  -5.09		
 15.56   	  3.36   	 13.41   	 -10.17		
 19.53   	  7.02   	 13.37   	 -15.26		
 24.41   	 10.38   	 13.31   	 -10.17		
 30.21   	 14.04   	 13.27   	 -15.26		
 34.79   	 20.14   	 13.20   	 -20.35		
 38.15   	 28.08   	 13.12   	 -15.26		
 41.81   	 37.84   	 13.06   	 -15.26		
 47.00   	 47.61   	 13.00   	 -15.26		
 54.02   	 55.85   	 12.94   	 -15.26		
 61.95   	 61.34   	 12.88   	 -15.26		
 69.27   	 64.70   	 12.82   	 -20.35		
 74.77   	 66.83   	 12.74   	 -15.26		
 79.65   	 69.89   	 12.68   	 -20.35		
 85.75   	 74.16   	 12.59   	 -20.35		
 92.77   	 80.26   	 12.51   	 -20.35		
 99.79   	 86.36   	 12.43   	 -20.35		
106.20   	 90.94   	 12.35   	 -20.35		
112.30   	 94.91   	 12.27   	 -25.43		
118.71   	100.10   	 12.17   	 -20.35		
125.43   	107.12   	 12.09   	 -15.26		
131.53   	116.27   	 12.02   	 -20.35		
136.41   	125.12   	 11.94   	 -15.26		
140.38   	130.62   	 11.88   	 -15.26		
144.96   	133.06   	 11.82   	 -15.26		
149.84   	134.28   	 11.76   	 -15.26		
155.33   	136.72   	 11.70   	 -10.17		
159.91   	141.30   	 11.66   	 -10.17		
163.57   	146.79   	 11.62   	 -15.26		
166.93   	150.76   	 11.56   	 -10.17		
171.51   	153.81   	 11.52   	 -10.17		
177.61   	156.56   	 11.48   	 -10.17		
183.11   	159.91   	 11.43   	 -10.17		
187.07   	162.05   	 11.39   	 -15.26		
187.99   	162.35   	 11.33   	 -10.17		
187.07   	160.52   	 11.29   	 -10.17		
185.85   	158.08   	 11.25   	 -10.17		
185.85   	157.78   	 11.21   	 -10.17		
185.55   	159.61   	 11.17   	  -5.09		
182.80   	161.13   	 11.15   	 -10.17		
175.17   	160.22   	 11.11   	  -5.09		
162.35   	155.64   	 11.09   	 -10.17		
145.87   	147.40   	 11.05   	  -5.09		
128.78   	136.72   	 11.03   	  -5.09		
112.92   	123.60   	 11.01   	  -5.09		
 98.57   	108.34   	 10.99   	  -5.09		
 84.53   	 91.55   	 10.97   	  -5.09		
 69.27   	 75.99   	 10.95   	  -5.09		
 51.27   	 62.26   	 10.93   	  -5.09		
 31.43   	 50.66   	 10.91   	   0.00		
 10.68   	 39.06   	 10.91   	  -5.09		
 -8.85   	 25.94   	 10.89   	  -5.09		
-25.33   	 10.99   	 10.86   	  -5.09		
-37.84   	 -3.97   	 10.84   	  -5.09		
-47.91   	-17.70   	 10.82   	  -5.09		
-57.37   	-29.60   	 10.80   	  -5.09		
-67.14   	-39.67   	 10.78   	  -5.09		
-75.99   	-48.22   	 10.76   	  -5.09		
-82.40   	-54.93   	 10.74   	  -5.09		
-86.67   	-60.73   	 10.72   	  -5.09		
-90.33   	-66.22   	 10.70   	   0.00		
-93.99   	-72.02   	 10.70   	  -5.09		
-97.35   	-77.21   	 10.68   	  -5.09		
-98.57   	-80.87   	 10.66   	   0.00		
-97.66   	-81.79   	 10.66   	   0.00		
-96.13   	-79.96   	 10.66   	   0.00		
-95.83   	-77.82   	 10.66   	   0.00		
-97.96   	-77.21   	 10.66   	   5.09		
-101.62   	-78.13   	 10.68   	   0.00		
-105.29   	-79.65   	 10.68   	  -5.09		
-106.81   	-79.35   	 10.66   	   0.00		
-105.59   	-76.90   	 10.66   	 -10.17		
-102.23   	-72.63   	 10.62   	  -5.09		
-99.49   	-69.58   	 10.60   	 -15.26		
-98.57   	-69.58   	 10.54   	 -20.35		
-100.40   	-72.63   	 10.46   	 -20.35		
-104.37   	-77.21   	 10.38   	 -25.43		
-108.64   	-80.57   	 10.27   	 -25.43		
-111.39   	-81.18   	 10.17   	 -25.43		
-111.39   	-78.74   	 10.07   	 -30.52		
-109.56   	-74.77   	  9.95   	 -30.52		
-105.90   	-71.41   	  9.83   	 -25.43		
-101.62   	-69.58   	  9.73   	 -25.43		
-97.66   	-69.27   	  9.62   	 -15.26		
-94.91   	-69.58   	  9.56   	 -10.17		
-93.08   	-69.89   	  9.52   	   5.09		
-92.16   	-69.89   	  9.54   	  15.26		
-91.86   	-69.58   	  9.60   	  25.43		
-92.47   	-68.05   	  9.70   	  40.69		
-93.38   	-64.70   	  9.87   	  55.95		
-93.99   	-60.12   	 10.09   	  55.95		
-93.69   	-57.07   	 10.32   	  66.12		
-92.16   	-56.76   	 10.58   	  66.12		
-90.94   	-58.90   	 10.84   	  66.12		
-90.64   	-61.34   	 11.11   	  61.04		
-91.86   	-62.56   	 11.35   	  55.95		
-93.99   	-61.95   	 11.58   	  40.69		
-95.83   	-61.04   	 11.74   	  35.61		
-95.83   	-61.04   	 11.88   	  25.43		
-94.60   	-61.65   	 11.98   	  15.26		
-91.86   	-61.04   	 12.04   	  10.17		
-88.50   	-59.51   	 12.09   	   5.09		
-84.84   	-57.37   	 12.11   	   0.00		
-81.79   	-55.85   	 12.11   	   0.00		
-80.57   	-56.76   	 12.11   	   0.00		
-81.48   	-59.20   	 12.11   	  -5.09		
-83.92   	-61.65   	 12.09   	   0.00		
-86.36   	-62.26   	 12.09   	   0.00		
-87.89   	-61.04   	 12.09   	   0.00		
-88.50   	-59.20   	 12.09   	   0.00		
-88.81   	-59.20   	 12.09   	   0.00		
-90.94   	-61.95   	 12.09   	   0.00		
-93.69   	-66.53   	 12.09   	   0.00		
-95.83   	-70.19   	 12.09   	   0.00		
-95.83   	-71.11   	 12.09   	  -5.09		
-93.69   	-69.89   	 12.07   	  -5.09		
-90.94   	-67.75   	 12.04   	   0.00		
-88.81   	-66.22   	 12.04   	  -5.09		
-88.50   	-66.53   	 12.02   	  -5.09		
-89.72   	-67.14   	 12.00   	  -5.09		
-91.86   	-66.83   	 11.98   	   0.00		
-93.38   	-64.70   	 11.98   	  -5.09		
-91.86   	-60.42   	 11.96   	   0.00		
-86.67   	-54.02   	 11.96   	   0.00		
-79.04   	-46.39   	 11.96   	   0.00		
-72.94   	-37.54   	 11.96   	   0.00		
-70.80   	-27.77   	 11.96   	   0.00		
-72.63   	-17.70   	 11.96   	   5.09		
-75.07   	 -8.85   	 11.98   	   0.00		
-75.99   	 -1.53   	 11.98   	   0.00		
-74.46   	  4.27   	 11.98   	   0.00		
-72.63   	  8.54   	 11.98   	   0.00		
-71.11   	 13.12   	 11.98   	   0.00		
-68.36   	 18.01   	 11.98   	   0.00		
-64.39   	 23.80   	 11.98   	   0.00		
-59.20   	 29.60   	 11.98   	   0.00		
-54.63   	 35.40   	 11.98   	  -5.09		
-52.80   	 41.20   	 11.96   	  -5.09		
-53.41   	 46.08   	 11.94   	   0.00		
-56.15   	 50.05   	 11.94   	  -5.09		
-59.20   	 52.80   	 11.92   	  -5.09		
-61.65   	 55.54   	 11.90   	  -5.09		
-61.34   	 59.51   	 11.88   	   0.00		
-55.54   	 64.70   	 11.88   	  -5.09		
-43.95   	 68.97   	 11.86   	  -5.09		
-29.60   	 68.66   	 11.84   	   0.00		
-18.62   	 63.17   	 11.84   	   0.00		
-17.09   	 52.19   	 11.84   	  -5.09		
-27.16   	 36.32   	 11.82   	   0.00		
-46.39   	 17.09   	 11.82   	   0.00		
-67.75   	 -3.36   	 11.82   	  -5.09		
-84.84   	-22.58   	 11.80   	   0.00		
-93.69   	-39.98   	 11.80   	  -5.09		
-94.91   	-56.15   	 11.78   	   0.00		
-93.08   	-73.24   	 11.78   	  -5.09		
-92.47   	-90.94   	 11.76   	  -5.09		
-94.60   	-106.81   	 11.74   	   0.00		
-98.27   	-117.80   	 11.74   	  -5.09		
-101.32   	-122.68   	 11.72   	 -10.17		
-102.54   	-123.60   	 11.68   	  -5.09		
-102.23   	-122.68   	 11.66   	  -5.09		
-101.62   	-122.68   	 11.64   	  -5.09		
-101.62   	-123.29   	 11.62   	 -10.17		
-101.62   	-124.21   	 11.58   	 -10.17		
-101.62   	-123.90   	 11.54   	  -5.09		
-101.32   	-122.38   	 11.52   	 -15.26		
-100.71   	-119.93   	 11.45   	 -10.17		
-99.49   	-116.27   	 11.41   	 -10.17		
-97.05   	-112.61   	 11.37   	 -10.17		
