  I     	  II     	  PW     	  PW'		
 26.55   	 67.44   	 10.68   	 -20.35		
 37.54   	 75.68   	 10.60   	   0.00		
 45.47   	 82.09   	 10.60   	  10.17		
 50.66   	 87.89   	 10.64   	  25.43		
 55.54   	 93.08   	 10.74   	  35.61		
 62.26   	 99.18   	 10.89   	  30.52		
 71.11   	106.51   	 11.01   	  30.52		
 81.48   	116.58   	 11.13   	  20.35		
 92.77   	129.09   	 11.21   	   5.09		
103.15   	143.74   	 11.23   	 -15.26		
111.08   	158.69   	 11.17   	 -25.43		
116.27   	173.03   	 11.07   	 -45.78		
121.46   	186.46   	 10.89   	 -55.95		
130.00   	200.20   	 10.66   	 -55.95		
144.65   	214.54   	 10.44   	 -66.12		
164.18   	230.10   	 10.17   	 -55.95		
183.72   	245.36   	  9.95   	 -55.95		
198.06   	258.79   	  9.73   	 -40.69		
205.69   	269.78   	  9.56   	 -40.69		
209.96   	279.24   	  9.40   	 -25.43		
214.84   	287.78   	  9.30   	 -20.35		
221.86   	296.33   	  9.22   	 -15.26		
229.19   	303.34   	  9.16   	 -10.17		
232.54   	306.40   	  9.11   	 -10.17		
228.88   	303.65   	  9.07   	 -15.26		
217.29   	294.49   	  9.01   	 -15.26		
201.11   	280.15   	  8.95   	 -20.35		
184.33   	263.06   	  8.87   	 -25.43		
168.46   	244.14   	  8.77   	 -25.43		
152.59   	223.39   	  8.67   	 -30.52		
134.89   	199.89   	  8.55   	 -30.52		
112.92   	173.03   	  8.42   	 -30.52		
 87.59   	144.04   	  8.30   	 -25.43		
 62.26   	114.75   	  8.20   	 -30.52		
 40.59   	 88.20   	  8.08   	 -20.35		
 23.50   	 64.39   	  8.00   	 -20.35		
  8.54   	 43.64   	  7.91   	 -20.35		
 -7.63   	 23.80   	  7.83   	 -15.26		
-24.72   	  4.88   	  7.77   	 -15.26		
-39.06   	-12.51   	  7.71   	 -20.35		
-47.61   	-26.25   	  7.63   	 -15.26		
-50.05   	-36.62   	  7.57   	 -20.35		
-50.66   	-44.25   	  7.49   	 -15.26		
-54.32   	-50.66   	  7.43   	 -25.43		
-60.73   	-55.54   	  7.32   	 -20.35		
-67.44   	-58.59   	  7.24   	 -20.35		
-71.11   	-61.04   	  7.16   	 -20.35		
-72.63   	-64.09   	  7.08   	 -15.26		
-75.07   	-69.27   	  7.02   	 -15.26		
-78.43   	-74.77   	  6.96   	 -10.17		
-80.57   	-77.21   	  6.92   	 -10.17		
-79.04   	-75.07   	  6.88   	  -5.09		
-73.55   	-69.89   	  6.86   	   5.09		
-67.14   	-65.92   	  6.88   	   0.00		
-65.00   	-66.22   	  6.88   	  10.17		
-68.05   	-70.50   	  6.92   	   5.09		
-74.16   	-75.68   	  6.94   	  15.26		
-79.35   	-78.74   	  7.00   	  10.17		
-81.18   	-78.43   	  7.04   	   5.09		
-79.04   	-76.29   	  7.06   	  10.17		
-75.99   	-74.77   	  7.10   	   0.00		
-73.24   	-74.46   	  7.10(V)	   0.00		
-71.72   	-74.77   	  7.10   	 -10.17		
-70.80   	-74.77   	  7.06   	 -15.26		
-70.80   	-74.77   	  7.00   	 -20.35		
-70.50   	-75.38   	  6.92   	 -25.43		
-70.19   	-76.60   	  6.82   	 -35.61		
-68.36   	-77.51   	  6.67   	 -35.61		
-65.31   	-77.21   	  6.53   	 -40.69		
-62.26   	-75.38   	  6.37   	 -35.61		
-61.04   	-72.33   	  6.23   	 -35.61		
-63.48   	-69.89   	  6.08   	 -35.61		
-68.97   	-68.66   	  5.94   	 -25.43		
-74.46   	-68.66   	  5.84   	 -15.26		
-76.90   	-68.97   	  5.78   	 -10.17		
-75.07   	-69.27   	  5.74   	   0.00		
-70.19   	-69.27   	  5.74   	   5.09		
-65.00   	-69.27   	  5.76   	  15.26		
-61.34   	-68.97   	  5.82   	  20.35		
-60.42   	-68.36   	  5.90   	  25.43		
-61.04   	-65.92   	  6.00   	  25.43		
-61.95   	-62.26   	  6.10   	  20.35		
-64.39   	-58.59   	  6.19   	  25.43		
-66.22   	-55.85   	  6.29   	  20.35		
-66.83   	-54.93   	  6.37   	  15.26		
-65.31   	-54.93   	  6.43   	  10.17		
-63.17   	-55.54   	  6.47   	   5.09		
-62.56   	-56.76   	  6.49   	   5.09		
-64.39   	-57.98   	  6.51   	   0.00		
-67.14   	-57.68   	  6.51   	  -5.09		
-67.44   	-54.63   	  6.49   	  -5.09		
-64.09   	-49.44   	  6.47   	 -10.17		
-58.90   	-45.17   	  6.43   	 -10.17		
-56.46   	-45.78   	  6.39   	 -10.17		
-59.51   	-51.88   	  6.35   	 -10.17		
-65.92   	-59.81   	  6.31   	  -5.09		
-71.11   	-64.09   	  6.29   	 -10.17		
-70.80   	-62.56   	  6.25   	   0.00		
-66.53   	-56.76   	  6.25   	   0.00		
-61.34   	-51.57   	  6.25   	   0.00		
-60.12   	-50.66   	  6.25   	   5.09		
-62.26   	-53.41   	  6.27   	  10.17		
-64.70   	-56.15   	  6.31   	  10.17		
-64.70   	-56.46   	  6.35   	  10.17		
-61.95   	-54.32   	  6.39   	  10.17		
-58.29   	-51.88   	  6.43   	   5.09		
-56.46   	-52.19   	  6.45   	  10.17		
-57.07   	-55.24   	  6.49   	   0.00		
-58.59   	-59.51   	  6.49   	   5.09		
-60.42   	-61.34   	  6.51   	  -5.09		
-60.73   	-59.20   	  6.49   	  -5.09		
-59.20   	-54.63   	  6.47   	  -5.09		
-56.15   	-50.96   	  6.45   	 -10.17		
-54.02   	-50.96   	  6.41   	 -15.26		
-53.41   	-54.02   	  6.35   	 -10.17		
-55.24   	-57.37   	  6.31   	 -15.26		
-58.59   	-58.29   	  6.25   	 -10.17		
-61.34   	-56.46   	  6.21   	 -15.26		
-63.17   	-54.02   	  6.14   	 -10.17		
-62.56   	-53.71   	  6.10   	 -10.17		
-59.20   	-54.93   	  6.06   	  -5.09		
-52.80   	-56.15   	  6.04   	 -10.17		
-46.39   	-55.85   	  6.00   	   0.00		
-44.56   	-54.02   	  6.00   	  -5.09		
-49.74   	-51.57   	  5.98   	  -5.09		
-59.20   	-49.74   	  5.96   	  -5.09		
-66.53   	-48.52   	  5.94   	   0.00		
-66.83   	-47.61   	  5.94   	  -5.09		
-60.73   	-46.39   	  5.92   	  -5.09		
-52.80   	-43.64   	  5.90   	  -5.09		
-46.69   	-38.45   	  5.88   	 -10.17		
-42.11   	-30.82   	  5.84   	 -10.17		
-37.54   	-21.06   	  5.80   	  -5.09		
-32.96   	-10.68   	  5.78   	 -10.17		
-31.13   	 -2.14   	  5.74   	 -10.17		
-34.18   	  3.66   	  5.70   	 -10.17		
-40.59   	  5.80   	  5.66   	 -10.17		
-46.39   	  4.58   	  5.62   	 -10.17		
-48.52   	  1.22   	  5.57   	  -5.09		
-46.69   	 -0.92   	  5.55   	 -10.17		
-41.50   	  1.53   	  5.51   	  -5.09		
-33.26   	 11.90   	  5.49   	  -5.09		
-22.89   	 27.47   	  5.47   	   0.00		
-13.12   	 42.72   	  5.47   	  -5.09		
 -7.32   	 50.35   	  5.45   	   0.00		
 -7.93   	 45.47   	  5.45   	  -5.09		
-12.82   	 29.60   	  5.43   	   0.00		
-16.78   	  9.46   	  5.43   	   0.00		
-16.17   	 -7.02   	  5.43   	   0.00		
-11.60   	-15.56   	  5.43   	   0.00		
 -7.32   	-17.09   	  5.43   	  -5.09		
 -6.71   	-15.56   	  5.41   	   0.00		
-11.60   	-14.95   	  5.41   	   0.00		
-21.06   	-17.09   	  5.41   	   0.00		
-32.65   	-21.97   	  5.41   	  -5.09		
-43.33   	-28.69   	  5.39   	   0.00		
-50.35   	-36.62   	  5.39   	  -5.09		
-50.35   	-44.86   	  5.37   	   0.00		
-44.56   	-52.19   	  5.37   	  -5.09		
-38.45   	-57.98   	  5.35   	   0.00		
-38.15   	-62.87   	  5.35   	  -5.09		
-45.78   	-68.05   	  5.33   	   0.00		
-57.07   	-74.46   	  5.33   	   0.00		
-64.70   	-80.57   	  5.33   	   0.00		
-65.31   	-84.84   	  5.33   	   5.09		
-61.34   	-86.67   	  5.35   	   5.09		
-58.29   	-86.36   	  5.37   	  15.26		
-59.51   	-85.14   	  5.43   	  35.61		
-72.02   	-84.84   	  5.57   	   5.09		
-70.50   	-85.75   	  5.60   	   5.09		
-66.83   	-86.06   	  5.62   	  -5.09		
-62.87   	-84.23   	  5.60   	  -5.09		
-60.12   	-81.48   	  5.57   	 -15.26		
-60.73   	-78.74   	  5.51   	 -20.35		
-66.83   	-77.51   	  5.43   	 -20.35		
-80.57   	-78.74   	  5.35   	 -20.35		
-101.32   	-82.09   	  5.27   	 -20.35		
-118.10   	-86.06   	  5.19   	 -15.26		
-110.78   	-85.45   	  5.13   	 -10.17		
-58.29   	-72.33   	  5.09   	 -10.17		
 48.83   	-32.65   	  5.05   	   5.09		
200.81   	 49.13   	  5.07   	   5.09		
368.65   	175.78   	  5.09   	  10.17		
513.92   	318.30   	  5.13   	  20.35		
599.06   	417.48   	  5.21   	  20.35		
598.75   	417.79(R)	  5.29   	  25.43		
511.78   	305.18   	  5.39   	  20.35		
363.46   	124.51   	  5.47   	  25.43		
200.20   	-45.17   	  5.57   	  20.35		
 69.89   	-141.30   	  5.66   	  20.35		
 -2.75   	-155.94   	  5.74   	  15.26		
-24.72   	-126.34   	  5.80   	  15.26		
-22.28   	-93.38   	  5.86   	   5.09		
-18.62   	-75.99   	  5.88   	  10.17		
-21.36   	-67.44   	  5.92   	   5.09		
-24.11   	-55.54   	  5.94   	   5.09		
-20.14   	-37.23   	  5.96   	   5.09		
-10.38   	-19.84   	  5.98   	   0.00		
 -2.14   	-12.51   	  5.98   	   5.09		
 -1.22   	-15.87   	  6.00   	   0.00		
 -7.02   	-24.72   	  6.00   	 -10.17		
-14.34   	-32.04   	  5.96   	 -15.26		
-18.01   	-33.57   	  5.90   	 -30.52		
-15.87   	-28.99   	  5.78   	 -35.61		
 -9.77   	-21.97   	  5.64   	 -35.61		
 -4.58   	-16.48   	  5.49   	 -20.35		
 -3.66   	-15.26   	  5.41   	  -5.09		
 -7.93   	-16.78   	  5.39   	  20.35		
-14.65   	-18.92   	  5.47   	  45.78		
-19.23   	-18.62   	  5.66   	  66.12		
-18.01   	-15.26   	  5.92   	  81.38		
-10.07   	 -8.85   	  6.25   	  81.38		
  1.22   	 -1.53   	  6.57   	  76.30		
 11.60   	  4.88   	  6.88   	  45.78		
 17.70   	  7.63   	  7.06   	  25.43		
 19.53   	  7.02   	  7.16(A)	 -10.17		
 20.45   	  6.71   	  7.12   	 -35.61		
 21.36   	  9.46   	  6.98   	 -61.04		
 21.97   	 15.87   	  6.73   	 -71.21		
 20.45   	 23.19   	  6.45   	 -71.21		
 18.62   	 27.77   	  6.16   	 -66.12		
 21.06   	 29.91   	  5.90   	 -50.86		
 31.13   	 32.04   	  5.70   	 -30.52		
 47.00   	 36.62   	  5.57   	  -5.09		
 61.34   	 43.95   	  5.55   	  15.26		
 68.05   	 51.27   	  5.62   	  35.61		
 67.14   	 56.76   	  5.76   	  50.86		
 64.39   	 60.42   	  5.96   	  45.78		
 66.53   	 65.31   	  6.14   	  45.78		
 77.51   	 74.77   	  6.33   	  35.61		
 95.21   	 89.11   	  6.47   	  20.35		
115.36   	106.20   	  6.55   	   0.00		
134.28   	123.60   	  6.55   	 -15.26		
149.23   	139.77   	  6.49   	 -35.61		
159.91   	153.81   	  6.35   	 -50.86		
167.24   	166.02   	  6.14   	 -61.04		
173.65   	176.70   	  5.90   	 -61.04		
181.27   	185.24   	  5.66   	 -61.04		
191.96   	193.18   	  5.41   	 -55.95		
205.08   	202.03   	  5.19   	 -50.86		
217.90   	214.54   	  4.98   	 -40.69		
228.88   	229.19   	  4.82   	 -30.52		
236.21   	243.23   	  4.70   	 -25.43		
240.17   	252.08   	  4.60   	 -10.17		
241.70   	254.52   	  4.56   	 -10.17		
241.09   	253.30   	  4.52   	  -5.09		
237.73   	250.85   	  4.50   	 -10.17		
230.10   	248.41   	  4.46   	  -5.09		
216.06   	242.92   	  4.44   	 -10.17		
196.23   	231.32   	  4.39   	 -15.26		
172.12   	212.71   	  4.33   	 -15.26		
147.40   	188.90   	  4.27   	 -20.35		
123.29   	163.27   	  4.19   	 -20.35		
 99.18   	137.02   	  4.11   	 -25.43		
 72.63   	110.78   	  4.01   	 -15.26		
 43.64   	 83.62   	  3.95   	 -15.26		
 15.56   	 57.37   	  3.89   	 -15.26		
 -5.80   	 34.48   	  3.83   	 -10.17		
-19.53   	 15.56   	  3.78   	  -5.09		
-28.08   	  0.00   	  3.76   	  -5.09		
-35.40   	-14.04   	  3.74   	   0.00		
-44.25   	-28.08   	  3.74   	   0.00		
-54.93   	-42.11   	  3.74   	   5.09		
-66.22   	-54.02   	  3.76   	   0.00		
-77.82   	-64.09   	  3.76   	   0.00		
-88.50   	-71.72   	  3.76   	   0.00		
-96.44   	-77.51   	  3.76   	   0.00		
-98.88   	-81.48   	  3.76   	   0.00		
-96.44   	-84.84   	  3.76   	  -5.09		
-92.77   	-88.50   	  3.74   	   0.00		
-91.25   	-92.16   	  3.74   	  -5.09		
-93.08   	-95.52   	  3.72   	  -5.09		
-95.21   	-97.05   	  3.70   	   0.00		
-94.60   	-95.52   	  3.70   	  -5.09		
-92.47   	-93.38   	  3.68   	   0.00		
-91.55   	-92.47   	  3.68   	   0.00		
-93.69   	-94.30   	  3.68   	  -5.09		
-97.35   	-96.44   	  3.66   	  -5.09		
-99.49   	-96.74   	  3.64   	  -5.09		
-97.96   	-94.30   	  3.62   	  -5.09		
-94.30   	-91.86   	  3.60   	 -15.26		
-93.38   	-92.16   	  3.54   	 -10.17		
-97.05   	-96.44   	  3.50   	 -15.26		
-103.76   	-102.23   	  3.44   	 -15.26		
-109.25   	-105.29   	  3.38   	 -10.17		
-108.64   	-103.76   	  3.34   	 -10.17		
-102.23   	-97.96   	  3.30   	  -5.09		
-93.69   	-92.47   	  3.28   	  -5.09		
-86.98   	-89.11   	  3.26   	  10.17		
-83.62   	-88.20   	  3.30   	  10.17		
-83.92   	-88.50   	  3.34   	  15.26		
-86.06   	-88.50   	  3.40   	  25.43		
-87.59   	-87.59   	  3.50   	  25.43		
-89.11   	-87.28   	  3.60   	  25.43		
-90.03   	-88.20   	  3.70   	  30.52		
-90.33   	-88.81   	  3.83   	  25.43		
-88.50   	-87.59   	  3.93   	  20.35		
-84.23   	-83.01   	  4.01   	  15.26		
-79.04   	-76.29   	  4.07   	  10.17		
-76.29   	-71.11   	  4.11   	   0.00		
-79.04   	-70.19   	  4.11   	 -10.17		
-86.67   	-74.16   	  4.07   	 -10.17		
-94.60   	-80.26   	  4.03   	 -20.35		
-96.74   	-85.14   	  3.95   	 -15.26		
-92.77   	-86.36   	  3.89   	 -20.35		
-86.67   	-85.14   	  3.80   	 -15.26		
-83.62   	-83.01   	  3.74   	  -5.09		
-84.84   	-80.26   	  3.72   	  -5.09		
-87.89   	-75.99   	  3.70   	   5.09		
-87.89   	-70.50   	  3.72   	  15.26		
-84.53   	-66.53   	  3.78   	  25.43		
-81.48   	-66.53   	  3.89   	  30.52		
-82.40   	-70.50   	  4.01   	  35.61		
-87.28   	-75.68   	  4.15   	  40.69		
-92.16   	-78.13   	  4.31   	  40.69		
-93.08   	-76.90   	  4.48   	  35.61		
-89.42   	-73.85   	  4.62   	  35.61		
-82.09   	-71.11   	  4.76   	  30.52		
-75.68   	-69.89   	  4.88   	  15.26		
-72.63   	-70.19   	  4.94   	  15.26		
-74.16   	-71.11   	  5.01   	   5.09		
-79.65   	-72.02   	  5.03   	  -5.09		
-86.36   	-72.63   	  5.01   	  -5.09		
-91.55   	-73.24   	  4.98   	  -5.09		
-93.99   	-73.85   	  4.96   	  -5.09		
-93.08   	-75.07   	  4.94   	  -5.09		
-90.33   	-77.21   	  4.92   	  10.17		
-87.59   	-79.35   	  4.96   	  10.17		
-86.06   	-80.57   	  5.01   	  20.35		
-85.45   	-80.57   	  5.09   	  30.52		
-85.75   	-79.96   	  5.21   	  30.52		
-86.06   	-79.65   	  5.33   	  35.61		
-86.67   	-79.65   	  5.47   	  35.61		
-87.89   	-79.65   	  5.62   	  30.52		
-89.11   	-79.65   	  5.74   	  25.43		
-89.72   	-79.04   	  5.84   	  20.35		
-88.20   	-77.51   	  5.92   	  15.26		
-84.84   	-75.07   	  5.98   	  10.17		
-80.87   	-72.63   	  6.02   	   5.09		
-79.04   	-70.50   	  6.04(V)	  -5.09		
-79.96   	-69.27   	  6.02   	   0.00		
-81.79   	-69.27   	  6.02   	  -5.09		
-83.01   	-69.89   	  6.00   	   0.00		
-81.79   	-70.50   	  6.00   	   5.09		
-77.82   	-70.80   	  6.02   	   5.09		
-74.46   	-70.80   	  6.04   	  10.17		
-73.85   	-70.19   	  6.08   	  15.26		
-75.99   	-68.05   	  6.14   	  20.35		
-78.43   	-63.17   	  6.23   	  15.26		
-78.13   	-54.93   	  6.29   	  20.35		
-74.77   	-44.86   	  6.37   	  20.35		
-69.27   	-33.87   	  6.45   	  15.26		
-64.09   	-24.41   	  6.51   	  15.26		
-61.65   	-17.40   	  6.57   	  10.17		
-61.34   	-12.82   	  6.61   	  10.17		
-62.87   	-10.07   	  6.65   	  10.17		
-66.53   	 -9.46   	  6.69   	  10.17		
-71.41   	-10.68   	  6.73   	   5.09		
-74.16   	-11.90   	  6.75   	  10.17		
-72.63   	-10.68   	  6.80   	  10.17		
-65.61   	 -4.27   	  6.84   	  10.17		
-55.24   	  6.41   	  6.88   	  15.26		
-45.78   	 17.40   	  6.94   	  20.35		
-40.28   	 23.50   	  7.02   	  15.26		
-37.84   	 22.89   	  7.08   	  20.35		
-36.01   	 16.78   	  7.16   	  15.26		
-32.04   	  8.85   	  7.22   	  20.35		
-26.55   	  2.44   	  7.30   	  15.26		
-22.58   	 -2.75   	  7.37   	  15.26		
-22.58   	 -8.54   	  7.43   	  15.26		
-26.86   	-16.78   	  7.49   	  10.17		
-32.65   	-24.72   	  7.53   	  15.26		
-38.45   	-29.91   	  7.59   	  10.17		
-43.95   	-31.13   	  7.63   	  15.26		
-50.05   	-30.82   	  7.69   	  20.35		
-55.24   	-32.04   	  7.77   	  15.26		
-57.68   	-36.93   	  7.83   	  20.35		
-56.46   	-46.08   	  7.91   	  25.43		
-54.02   	-56.46   	  8.02   	  25.43		
-53.41   	-65.61   	  8.12   	  20.35		
-57.68   	-73.24   	  8.20   	  25.43		
-65.92   	-79.04   	  8.30   	  25.43		
-73.85   	-83.62   	  8.40   	  25.43		
-78.13   	-86.06   	  8.50   	  20.35		
-77.82   	-86.67   	  8.59   	  15.26		
-74.16   	-86.06   	  8.65   	  15.26		
-70.50   	-86.06   	  8.71   	  10.17		
-69.58   	-87.89   	  8.75   	  10.17		
-72.94   	-90.03   	  8.79   	   5.09		
-78.13   	-90.03   	  8.81   	  10.17		
-81.48   	-86.36   	  8.85   	  10.17		
-80.87   	-80.87   	  8.89   	  10.17		
-77.21   	-77.21   	  8.93   	  10.17		
-73.24   	-77.51   	  8.97   	  20.35		
-72.63   	-80.87   	  9.05   	  20.35		
-78.43   	-83.62   	  9.14   	  25.43		
-91.25   	-83.92   	  9.24   	  20.35		
-110.17   	-80.87   	  9.32   	  30.52		
-126.95   	-77.51   	  9.44   	  25.43		
-126.65   	-74.16   	  9.54   	  20.35		
-89.42   	-65.61   	  9.62   	  25.43		
 -1.22   	-36.62   	  9.73   	  15.26		
136.72   	 32.35   	  9.79   	  20.35		
303.34   	151.98   	  9.87   	  15.26		
462.04   	300.60   	  9.93   	  10.17		
570.07   	419.01   	  9.97   	  10.17		
593.87   	442.81(R)	 10.01   	  15.26		
523.68   	345.15   	 10.07   	  10.17		
381.16   	162.66   	 10.11   	  15.26		
215.45   	-24.72   	 10.17   	  20.35		
 79.04   	-142.82   	 10.25   	  20.35		
  2.75   	-172.42   	 10.34   	  25.43		
-18.31   	-145.57   	 10.44   	  25.43		
-14.04   	-107.73   	 10.54   	  25.43		
-13.43   	-83.62   	 10.64   	  30.52		
-25.63   	-70.19   	 10.76   	  25.43		
-39.98   	-54.93   	 10.86   	  30.52		
-42.42   	-33.26   	 10.99   	  20.35		
-30.21   	-11.90   	 11.07   	  20.35		
-11.90   	 -0.61   	 11.15   	   5.09		
 -0.31   	 -1.83   	 11.17   	  -5.09		
 -1.53   	-10.68   	 11.15   	 -20.35		
-12.21   	-20.14   	 11.07   	 -30.52		
-24.72   	-25.02   	 10.95   	 -35.61		
-32.04   	-23.50   	 10.80   	 -30.52		
-30.82   	-17.40   	 10.68   	 -15.26		
-24.11   	-10.68   	 10.62   	  10.17		
-16.78   	 -5.49   	 10.66   	  40.69		
-12.82   	 -2.75   	 10.82   	  66.12		
-14.34   	 -2.75   	 11.09   	  86.47		
-19.84   	 -4.58   	 11.43   	 101.73		
-24.11   	 -7.93   	 11.84   	 101.73		
-23.80   	 -9.16   	 12.25   	  91.56		
-16.78   	 -5.19   	 12.61   	  66.12		
 -4.58   	  5.19   	 12.88   	  35.61		
  8.54   	 18.01   	 13.02   	   5.09		
 16.48   	 27.77   	 13.04(A)	 -20.35		
 16.78   	 30.82   	 12.96   	 -45.78		
 11.90   	 28.69   	 12.78   	 -61.04		
  7.32   	 25.94   	 12.53   	 -61.04		
  7.93   	 26.55   	 12.29   	 -55.95		
 14.65   	 31.43   	 12.07   	 -35.61		
 23.50   	 38.76   	 11.92   	 -20.35		
 31.13   	 45.78   	 11.84   	   0.00		
 35.71   	 52.19   	 11.84   	  25.43		
 39.67   	 58.29   	 11.94   	  35.61		
 45.17   	 65.00   	 12.09   	  50.86		
 52.19   	 72.94   	 12.29   	  50.86		
 59.51   	 80.87   	 12.49   	  40.69		
 64.70   	 88.20   	 12.66   	  35.61		
 69.58   	 95.83   	 12.80   	  20.35		
 78.74   	106.51   	 12.88   	   0.00		
 94.60   	121.15   	 12.88   	 -10.17		
113.83   	138.24   	 12.84   	 -30.52		
131.84   	155.03   	 12.72   	 -40.69		
144.04   	168.46   	 12.55   	 -45.78		
151.37   	178.83   	 12.37   	 -45.78		
158.08   	189.51   	 12.19   	 -50.86		
167.85   	202.03   	 11.98   	 -45.78		
180.66   	216.37   	 11.80   	 -35.61		
194.09   	230.41   	 11.66   	 -30.52		
205.38   	241.39   	 11.54   	 -25.43		
213.01   	248.41   	 11.43   	 -15.26		
216.37   	253.91   	 11.37   	 -10.17		
217.29   	259.70   	 11.33   	  -5.09		
217.90   	267.33   	 11.31   	  -5.09		
