  I     	  II     	  LVp     	  LVp'		
-22.28   	-124.82   	 13.02   	  40.69		
 12.51   	 90.33   	 13.18   	  40.69		
 57.68   	389.10   	 13.35   	  45.78		
116.27   	712.28   	 13.53   	  91.56		
255.13   	1077.27(R)	 13.90(E)	  45.78		
293.88   	998.54   	 14.08   	  50.86		
279.24   	770.87   	 14.28   	  50.86		
205.69   	496.22   	 14.49   	  55.95		
 92.77   	282.29   	 14.71   	  61.04		
-23.19   	177.92   	 14.95   	  71.21		
-108.34   	149.54   	 15.24   	  81.38		
-149.23   	119.02   	 15.56   	  91.56		
-154.72   	 29.91   	 15.93   	 106.82		
-145.87   	-108.34   	 16.36   	 111.90		
-137.33   	-230.41   	 16.81   	 127.16		
-131.23   	-270.69   	 17.31   	 137.33		
-119.93   	-217.29   	 17.86   	 142.42		
-97.05   	-113.83   	 18.43   	 157.68		
-65.31   	-22.58   	 19.06   	 167.85		
-36.01   	 18.92   	 19.74   	 193.29		
-20.14   	 11.90   	 20.51   	 208.54		
-19.84   	-15.87   	 21.34   	 239.06		
-27.77   	-37.23   	 22.30   	 274.67		
-33.57   	-41.20   	 23.40   	 310.27		
-32.35   	-33.26   	 24.64   	 356.05		
-25.33   	-24.11   	 26.06   	 412.00		
-18.01   	-20.14   	 27.71   	 478.13		
-14.04   	-21.36   	 29.62   	 539.16		
-12.51   	-23.50   	 31.78   	 610.37		
-11.29   	-22.89   	 34.22   	 676.50		
 -8.85   	-18.62   	 36.93   	 732.45		
 -5.49   	-13.43   	 39.86   	 773.14		
 -2.75   	-10.07   	 42.95   	 798.57		
 -1.83   	 -8.54   	 46.14   	 803.66		
 -2.75   	 -7.32   	 49.36   	 793.49		
 -3.66   	 -4.58   	 52.53   	 778.23		
 -3.05   	  0.00   	 55.65   	 742.62		
  0.61   	  5.49   	 58.62   	 707.02		
  6.10   	 10.07   	 61.44   	 666.32		
 11.90   	 13.43   	 64.11   	 625.63		
 16.48   	 16.17   	 66.61   	 584.94		
 19.53   	 19.23   	 68.95   	 544.25		
 22.28   	 23.80   	 71.13   	 513.73		
 25.33   	 29.60   	 73.18   	 473.04		
 28.38   	 35.10   	 75.08   	 437.43		
 31.13   	 39.67   	 76.83   	 401.83		
 33.57   	 44.25   	 78.43   	 361.14		
 36.93   	 50.35   	 79.88   	 330.62		
 42.11   	 57.98   	 81.20   	 289.93		
 48.83   	 66.83   	 82.36   	 264.50		
 56.46   	 75.38   	 83.42   	 233.98		
 65.00   	 82.70   	 84.35   	 213.63		
 74.46   	 89.11   	 85.21   	 183.11		
 83.92   	 94.91   	 85.94   	 167.85		
 91.25   	101.01   	 86.61   	 137.33		
 95.83   	107.42   	 87.16   	 122.07		
 99.18   	112.92   	 87.65   	 101.73		
104.68   	118.10   	 88.06   	  86.47		
114.14   	123.29   	 88.40   	  76.30		
126.34   	129.70   	 88.71   	  66.12		
138.55   	138.55   	 88.97   	  71.21		
148.93   	150.15   	 89.26   	  66.12		
156.56   	163.27   	 89.52   	  76.30		
162.05   	175.17   	 89.83   	  76.30		
166.02   	183.41   	 90.13   	  81.38		
167.85   	186.46   	 90.46   	  81.38		
167.85   	186.16   	 90.78   	  76.30		
166.93   	185.55   	 91.09   	  71.21		
166.32   	187.07   	 91.37   	  66.12		
165.71   	191.04   	 91.64   	  50.86		
165.41   	195.62   	 91.84   	  45.78		
163.88   	198.67   	 92.02   	  30.52		
160.52   	198.97   	 92.15   	  25.43		
153.81   	195.31   	 92.25   	  15.26		
142.82   	188.29   	 92.31   	  10.17		
128.48   	178.22   	 92.35   	  10.17		
113.22   	166.02   	 92.39(S)	   0.00		
 99.18   	152.59   	 92.39   	   0.00		
 86.98   	139.77   	 92.39   	  -5.09		
 75.68   	126.95   	 92.37   	 -10.17		
 63.78   	113.22   	 92.33   	 -20.35		
 50.66   	 97.66   	 92.25   	 -30.52		
 36.93   	 80.26   	 92.13   	 -40.69		
 23.80   	 62.56   	 91.96   	 -50.86		
 11.90   	 46.69   	 91.76   	 -55.95		
  2.14   	 33.26   	 91.54   	 -71.21		
 -6.71   	 22.58   	 91.25   	 -81.38		
-14.65   	 12.82   	 90.93   	 -96.64		
-22.58   	  3.66   	 90.54   	-106.82		
-29.30   	 -4.27   	 90.11   	-122.07		
-34.18   	-10.38   	 89.62   	-137.33		
-36.01   	-14.04   	 89.07   	-142.42		
-35.71   	-17.70   	 88.50   	-152.59		
-34.48   	-22.58   	 87.89   	-162.77		
-34.48   	-28.99   	 87.24   	-167.85		
-37.23   	-35.10   	 86.57   	-183.11		
-42.72   	-39.37   	 85.84   	-198.37		
-49.44   	-40.59   	 85.05   	-213.63		
-53.71   	-39.98   	 84.19   	-244.15		
-53.10   	-38.15   	 83.21   	-274.67		
-47.91   	-36.01   	 82.12   	-305.19		
-41.81   	-33.87   	 80.89   	-335.71		
-38.45   	-32.96   	 79.55   	-361.14		
-39.98   	-33.26   	 78.11   	-391.66		
-44.25   	-33.57   	 76.54   	-417.09		
-47.91   	-33.57   	 74.87   	-442.52		
-49.74   	-32.65   	 73.10   	-467.95		
-49.13   	-31.74   	 71.23   	-503.56		
-47.30   	-32.35   	 69.22   	-528.99		
-45.17   	-34.48   	 67.10   	-564.60		
-43.95   	-36.01   	 64.84   	-590.03		
-43.03   	-35.10   	 62.48   	-620.55		
-42.72   	-30.82   	 60.00   	-635.81		
-43.03   	-25.63   	 57.46   	-651.07		
-43.03   	-22.28   	 54.85   	-661.24		
-42.42   	-21.36   	 52.21   	-651.07		
-41.81   	-22.28   	 49.60   	-645.98		
-41.81   	-22.58   	 47.02   	-635.81		
-42.11   	-21.67   	 44.48   	-615.46		
-42.42   	-21.67   	 42.01   	-600.20		
-43.64   	-23.80   	 39.61   	-574.77		
-44.56   	-27.16   	 37.31   	-564.60		
-44.86   	-28.99   	 35.06   	-544.25		
-44.25   	-26.86   	 32.88   	-528.99		
-42.72   	-21.67   	 30.76   	-518.82		
-41.20   	-17.09   	 28.69   	-498.47		
-40.89   	-16.78   	 26.69   	-488.30		
-42.42   	-21.67   	 24.74   	-473.04		
-45.17   	-28.08   	 22.85   	-457.78		
-47.30   	-32.35   	 21.02   	-442.52		
-47.30   	-31.74   	 19.25   	-422.18		
-45.47   	-27.77   	 17.56   	-412.00		
-42.11   	-23.50   	 15.91   	-396.74		
-38.76   	-21.67   	 14.32   	-381.48		
-36.01   	-22.28   	 12.80   	-371.31		
-35.71   	-25.02   	 11.31   	-361.14		
-37.54   	-28.38   	  9.87   	-350.97		
-40.89   	-30.52   	  8.46   	-335.71		
-43.64   	-31.43   	  7.12   	-325.53		
-44.56   	-31.43   	  5.82   	-310.27		
-42.72   	-31.43   	  4.58   	-279.75		
-40.28   	-31.74   	  3.46   	-254.32		
-39.06   	-33.57   	  2.44   	-218.72		
-39.98   	-36.32   	  1.57   	-178.03		
-42.72   	-38.45   	  0.85   	-137.33		
-46.08   	-39.67   	  0.31   	 -96.64		
-48.52   	-39.98   	 -0.08   	 -61.04		
-48.83   	-39.98   	 -0.33   	 -30.52		
-47.30   	-38.76   	 -0.45(D)	   0.00		
-44.56   	-36.62   	 -0.45   	  15.26		
-42.11   	-34.48   	 -0.39   	  25.43		
-41.50   	-35.40   	 -0.28   	  35.61		
-42.42   	-39.67   	 -0.14   	  30.52		
-44.25   	-45.78   	 -0.02   	  30.52		
-45.78   	-49.74   	  0.10   	  30.52		
-45.47   	-48.52   	  0.22   	  20.35		
-43.64   	-42.72   	  0.31   	  20.35		
-42.42   	-38.15   	  0.39   	  15.26		
-42.72   	-38.45   	  0.45   	  20.35		
-44.86   	-44.25   	  0.53   	  10.17		
-46.69   	-50.96   	  0.57   	  15.26		
-46.69   	-53.41   	  0.63   	  10.17		
-44.86   	-49.74   	  0.67   	  10.17		
-43.33   	-43.03   	  0.71   	  10.17		
-43.33   	-37.23   	  0.75   	   5.09		
-43.95   	-34.79   	  0.77   	  10.17		
-42.72   	-35.10   	  0.81   	   5.09		
-39.06   	-34.48   	  0.83   	   5.09		
-31.74   	-28.99   	  0.85   	   5.09		
-22.28   	-16.78   	  0.87   	   0.00		
-12.82   	  0.61   	  0.87   	   5.09		
 -4.88   	 19.23   	  0.90   	  10.17		
  0.31   	 35.40   	  0.94   	   5.09		
  2.75   	 48.22   	  0.96   	   5.09		
  4.27   	 59.51   	  0.98   	  10.17		
  6.71   	 72.33   	  1.02   	  10.17		
 10.68   	 86.06   	  1.06   	   5.09		
 13.43   	 97.96   	  1.08   	  10.17		
 11.90   	103.45   	  1.12   	  10.17		
  4.58   	100.10   	  1.16   	  10.17		
 -6.10   	 88.20   	  1.20   	   5.09		
-17.40   	 71.41   	  1.22   	   5.09		
-24.72   	 55.85   	  1.24   	   5.09		
-25.63   	 50.96   	  1.26   	   5.09		
-19.53   	 63.78   	  1.28   	   0.00		
 -9.77   	 91.86   	  1.28   	   0.00		
 -0.92   	122.99   	  1.28   	   0.00		
  2.75   	141.91   	  1.28   	   0.00		
  0.31   	139.47   	  1.28   	   0.00		
 -4.27   	120.24   	  1.28   	   0.00		
 -6.71   	 96.74   	  1.28   	   0.00		
 -5.80   	 75.68   	  1.28   	   0.00		
 -3.05   	 55.54   	  1.28   	   0.00		
 -3.05   	 28.99   	  1.28   	   0.00		
 -8.24   	 -4.58   	  1.28   	   0.00		
-18.92   	-37.84   	  1.28   	   0.00		
-32.65   	-61.65   	  1.28   	   0.00		
-45.17   	-73.24   	  1.28   	   0.00		
-54.02   	-78.13   	  1.28   	  10.17		
-58.59   	-83.62   	  1.32   	  15.26		
-60.12   	-91.55   	  1.38   	  15.26		
-60.42   	-98.27   	  1.44   	  30.52		
-61.04   	-101.01   	  1.57   	  30.52		
-61.95   	-99.49   	  1.69   	  40.69		
-61.34   	-96.74   	  1.85   	  40.69		
-58.90   	-95.83   	  2.01   	  45.78		
-55.24   	-97.05   	  2.20   	  45.78		
-53.10   	-98.88   	  2.38   	  45.78		
-53.41   	-99.18   	  2.56   	  40.69		
-55.85   	-98.27   	  2.73   	  40.69		
-57.68   	-98.27   	  2.89   	  30.52		
-57.07   	-104.98   	  3.01   	  25.43		
-55.24   	-127.87   	  3.11   	  20.35		
-54.32   	-171.51   	  3.19   	  15.26		
-54.32   	-228.27   	  3.26   	  10.17		
-52.19   	-273.74   	  3.30   	  10.17		
-44.86   	-272.22   	  3.34   	  10.17		
-29.30   	-185.85   	  3.38   	  10.17		
 -3.97   	  6.71   	  3.42   	  20.35		
 32.96   	293.88   	  3.50   	  20.35		
 83.01   	623.17   	  3.58   	  25.43		
145.57   	909.42   	  3.68   	  55.95		
256.96   	1060.79(R)	  3.91(E)	  35.61		
263.37   	899.96   	  4.05   	  30.52		
216.37   	664.37   	  4.17   	  35.61		
123.90   	446.47   	  4.31   	  35.61		
 12.51   	307.62   	  4.46   	  35.61		
-82.70   	250.85   	  4.60   	  45.78		
-138.24   	227.36   	  4.78   	  50.86		
-153.20   	174.26   	  4.98   	  66.12		
-145.26   	 61.65   	  5.25   	  76.30		
-134.89   	-85.45   	  5.55   	  91.56		
-133.06   	-208.74   	  5.92   	 106.82		
-135.50   	-261.23   	  6.35   	 132.25		
-130.92   	-238.04   	  6.88   	 152.59		
-112.00   	-173.65   	  7.49   	 178.03		
-81.79   	-109.56   	  8.20   	 198.37		
-50.35   	-67.14   	  8.99   	 223.80		
-28.99   	-46.08   	  9.89   	 249.24		
-22.58   	-39.37   	 10.89   	 279.75		
-26.86   	-41.50   	 12.00   	 300.10		
-33.87   	-49.74   	 13.20   	 330.62		
-35.71   	-58.29   	 14.53   	 361.14		
-31.13   	-61.04   	 15.97   	 391.66		
-23.19   	-57.07   	 17.54   	 427.26		
-16.78   	-50.35   	 19.25   	 478.13		
-14.34   	-46.69   	 21.16   	 528.99		
-14.95   	-47.61   	 23.28   	 590.03		
-15.87   	-49.44   	 25.64   	 645.98		
-15.26   	-47.91   	 28.22   	 712.10		
-13.43   	-42.11   	 31.07   	 762.97		
-10.99   	-34.79   	 34.12   	 798.57		
 -9.16   	-28.69   	 37.31   	 824.00		
 -7.93   	-25.94   	 40.61   	 834.18		
 -6.41   	-25.63   	 43.95   	 818.92		
 -3.66   	-26.25   	 47.22   	 788.40		
  0.00   	-24.41   	 50.38   	 757.88		
  4.27   	-19.53   	 53.41   	 717.19		
  8.24   	-11.90   	 56.28   	 671.41		
 11.29   	 -3.97   	 58.96   	 625.63		
 13.43   	  1.53   	 61.46   	 590.03		
 14.65   	  4.88   	 63.82   	 539.16		
 15.26   	  6.41   	 65.98   	 503.56		
 16.78   	  8.24   	 68.00   	 457.78		
 19.23   	 11.60   	 69.83   	 406.92		
 23.50   	 16.78   	 71.45   	 366.22		
 29.30   	 23.50   	 72.92   	 310.27		
 36.32   	 30.82   	 74.16   	 264.50		
 43.64   	 38.76   	 75.22   	 218.72		
 50.66   	 46.39   	 76.09   	 183.11		
 57.68   	 53.71   	 76.83   	 157.68		
 65.61   	 61.34   	 77.46   	 137.33		
 74.77   	 70.19   	 78.01   	 132.25		
 84.53   	 80.57   	 78.53   	 127.16		
 93.99   	 91.25   	 79.04   	 132.25		
101.32   	101.01   	 79.57   	 127.16		
106.81   	109.25   	 80.08   	 127.16		
111.39   	116.58   	 80.59   	 127.16		
116.88   	123.90   	 81.10   	 116.99		
123.29   	132.14   	 81.57   	 106.82		
129.39   	138.85   	 81.99   	  96.64		
133.97   	143.43   	 82.38   	  91.56		
137.02   	145.87   	 82.75   	  76.30		
138.55   	147.71   	 83.05   	  66.12		
139.47   	150.76   	 83.32   	  61.04		
140.69   	155.94   	 83.56   	  45.78		
142.21   	162.66   	 83.74   	  45.78		
143.13   	168.46   	 83.93   	  35.61		
142.52   	171.81   	 84.07   	  25.43		
138.24   	171.51   	 84.17   	  20.35		
130.00   	167.85   	 84.25   	   5.09		
119.02   	162.96   	 84.27(S)	   0.00		
107.42   	158.08   	 84.27   	 -15.26		
 96.13   	152.89   	 84.21   	 -20.35		
 84.84   	145.57   	 84.13   	 -35.61		
 71.72   	133.36   	 83.99   	 -40.69		
 57.07   	116.88   	 83.82   	 -55.95		
 42.42   	 98.57   	 83.60   	 -55.95		
 29.30   	 81.18   	 83.38   	 -71.21		
 18.62   	 66.83   	 83.09   	 -71.21		
  9.16   	 54.02   	 82.81   	 -71.21		
  0.00   	 40.59   	 82.52   	 -76.30		
 -9.77   	 25.63   	 82.22   	 -71.21		
-18.92   	 10.99   	 81.93   	 -71.21		
-27.16   	 -1.53   	 81.65   	 -61.04		
-34.18   	-11.29   	 81.40   	 -55.95		
-40.59   	-18.31   	 81.18   	 -55.95		
-46.39   	-24.11   	 80.96   	 -50.86		
-51.57   	-30.52   	 80.75   	 -50.86		
-54.63   	-36.62   	 80.55   	 -55.95		
-56.15   	-41.81   	 80.33   	 -61.04		
-56.15   	-45.17   	 80.08   	 -76.30		
-56.15   	-47.00   	 79.78   	 -91.56		
-56.46   	-47.91   	 79.41   	-116.99		
-57.68   	-49.44   	 78.94   	-152.59		
-59.20   	-51.27   	 78.33   	-188.20		
-61.04   	-52.80   	 77.58   	-223.80		
-62.87   	-53.41   	 76.68   	-264.50		
-63.48   	-53.10   	 75.63   	-310.27		
-62.87   	-51.88   	 74.38   	-350.97		
-60.73   	-50.66   	 72.98   	-386.57		
-58.29   	-49.74   	 71.43   	-427.26		
-57.07   	-49.44   	 69.73   	-462.87		
-57.37   	-49.74   	 67.87   	-493.39		
-58.90   	-50.05   	 65.90   	-523.90		
-60.42   	-49.74   	 63.80   	-549.34		
-60.42   	-48.22   	 61.61   	-574.77		
-59.20   	-45.78   	 59.31   	-584.94		
-57.68   	-42.72   	 56.97   	-600.20		
-56.76   	-39.98   	 54.57   	-600.20		
-55.85   	-38.45   	 52.17   	-605.29		
-54.63   	-37.23   	 49.75   	-605.29		
-53.10   	-36.32   	 47.32   	-595.11		
-51.57   	-35.71   	 44.94   	-579.86		
-50.66   	-35.10   	 42.62   	-574.77		
-50.35   	-34.79   	 40.33   	-554.42		
-50.66   	-35.10   	 38.11   	-544.25		
-51.57   	-35.40   	 35.93   	-528.99		
-52.80   	-34.79   	 33.81   	-508.65		
-53.71   	-33.26   	 31.78   	-498.47		
-53.41   	-31.13   	 29.79   	-483.21		
-51.57   	-29.30   	 27.85   	-467.95		
-49.44   	-29.30   	 25.98   	-452.69		
-47.61   	-30.82   	 24.17   	-437.43		
-47.30   	-32.65   	 22.42   	-422.18		
-48.22   	-33.26   	 20.73   	-406.92		
-49.13   	-32.04   	 19.10   	-391.66		
-49.44   	-29.60   	 17.54   	-371.31		
-49.74   	-27.47   	 16.05   	-350.97		
-50.05   	-26.86   	 14.65   	-340.79		
-50.05   	-27.47   	 13.29   	-320.45		
-49.44   	-28.69   	 12.00   	-300.10		
-48.52   	-30.52   	 10.80   	-279.75		
-47.91   	-32.04   	  9.68   	-259.41		
-47.91   	-34.18   	  8.65   	-228.89		
-49.44   	-36.32   	  7.73   	-198.37		
-50.96   	-37.84   	  6.94   	-162.77		
-51.88   	-39.06   	  6.29   	-132.25		
-51.57   	-39.67   	  5.76   	-101.73		
-50.66   	-39.98   	  5.35   	 -66.12		
-50.35   	-40.59   	  5.09   	 -45.78		
-50.66   	-41.81   	  4.90   	 -25.43		
-52.49   	-43.64   	  4.80   	 -10.17		
-54.02   	-45.47   	  4.76(D)	   0.00		
-54.02   	-46.69   	  4.76   	   5.09		
-52.80   	-47.30   	  4.78   	   5.09		
-51.27   	-47.30   	  4.80   	   5.09		
-50.96   	-47.30   	  4.82   	  10.17		
-51.57   	-47.61   	  4.86   	  10.17		
-51.88   	-47.30   	  4.90   	  10.17		
-51.27   	-46.69   	  4.94   	  15.26		
-50.66   	-45.17   	  5.01   	  20.35		
-50.35   	-43.33   	  5.09   	  25.43		
-51.57   	-42.11   	  5.19   	  25.43		
-52.80   	-42.72   	  5.29   	  30.52		
-53.41   	-44.86   	  5.41   	  25.43		
-53.10   	-47.61   	  5.51   	  30.52		
-52.49   	-49.44   	  5.64   	  30.52		
-51.57   	-50.35   	  5.76   	  25.43		
-50.66   	-50.96   	  5.86   	  20.35		
-50.35   	-51.57   	  5.94   	  25.43		
-50.35   	-51.88   	  6.04   	  15.26		
-50.66   	-51.57   	  6.10   	  20.35		
-51.27   	-49.44   	  6.19   	  15.26		
-50.35   	-44.86   	  6.25   	  15.26		
-46.39   	-36.62   	  6.31   	  20.35		
-39.06   	-25.33   	  6.39   	  15.26		
-28.99   	-11.29   	  6.45   	  15.26		
-18.62   	  4.27   	  6.51   	  20.35		
-10.38   	 21.06   	  6.59   	  15.26		
 -5.49   	 36.93   	  6.65   	  20.35		
 -2.75   	 51.57   	  6.73   	  15.26		
 -0.92   	 63.48   	  6.80   	  15.26		
  0.92   	 73.24   	  6.86   	  15.26		
  1.53   	 80.57   	  6.92   	  10.17		
 -0.92   	 85.14   	  6.96   	  15.26		
 -7.32   	 83.92   	  7.02   	  15.26		
-17.40   	 74.16   	  7.08   	  15.26		
-28.08   	 55.85   	  7.14   	  15.26		
-36.62   	 35.71   	  7.20   	  15.26		
-38.76   	 24.72   	  7.26   	  15.26		
-32.65   	 33.26   	  7.32   	  15.26		
-20.45   	 61.04   	  7.39   	  15.26		
 -7.32   	 95.52   	  7.45   	  20.35		
  0.61   	119.63   	  7.53   	  20.35		
  0.00   	121.77   	  7.61   	  15.26		
 -6.71   	102.84   	  7.67   	  20.35		
-13.43   	 75.07   	  7.75   	  20.35		
-16.17   	 50.35   	  7.83   	  20.35		
-14.34   	 30.21   	  7.91   	  15.26		
-12.51   	 10.07   	  7.98   	  25.43		
-15.26   	-14.65   	  8.08   	  20.35		
-23.80   	-41.20   	  8.16   	  20.35		
-35.71   	-62.87   	  8.24   	  20.35		
-47.91   	-75.99   	  8.32   	  25.43		
-57.07   	-82.70   	  8.42   	  20.35		
-61.95   	-88.81   	  8.50   	  25.43		
-62.87   	-97.66   	  8.61   	  30.52		
-61.65   	-106.51   	  8.73   	  25.43		
-60.12   	-112.30   	  8.83   	  35.61		
-59.51   	-113.53   	  8.97   	  35.61		
-60.73   	-111.39   	  9.11   	  40.69		
-63.17   	-108.64   	  9.28   	  45.78		
-65.92   	-106.81   	  9.46   	  50.86		
-68.36   	-105.59   	  9.66   	  45.78		
-69.27   	-104.98   	  9.85   	  50.86		
-69.27   	-104.68   	 10.05   	  50.86		
-68.05   	-105.59   	 10.25   	  45.78		
-66.83   	-111.69   	 10.44   	  40.69		
-68.05   	-130.62   	 10.60   	  45.78		
-72.63   	-168.46   	 10.78   	  40.69		
-77.51   	-220.95   	 10.95   	  45.78		
-77.51   	-269.17   	 11.13   	  40.69		
-68.66   	-278.93   	 11.29   	  45.78		
-48.52   	-211.79   	 11.48   	  45.78		
-18.31   	-41.81   	 11.66   	  50.86		
 21.67   	226.75   	 11.86   	  45.78		
 72.33   	551.45   	 12.04   	  50.86		
134.28   	851.75   	 12.25   	  96.64		
253.60   	1045.23(R)	 12.63(E)	  55.95		
267.33   	880.74   	 12.86   	  50.86		
226.75   	618.59   	 13.06   	  61.04		
135.80   	368.96   	 13.31   	  61.04		
 21.06   	212.40   	 13.55   	  71.21		
-81.18   	154.72   	 13.84   	  76.30		
-145.57   	133.36   	 14.14   	  91.56		
-168.15   	 74.46   	 14.51   	  96.64		
-164.18   	-47.00   	 14.89   	 111.90		
-152.28   	-190.12   	 15.34   	 127.16		
-142.82   	-282.29   	 15.85   	 137.33		
-133.67   	-279.54   	 16.40   	 152.59		
-118.41   	-198.06   	 17.01   	 162.77		
-93.99   	-94.91   	 17.66   	 178.03		
