  I     	  II     	  LV     	  LV'		
-35.40   	-59.51   	 44.68   	 915.56		
-35.10   	-57.98   	 48.34   	 895.22		
-34.48   	-57.68   	 51.92   	 864.70		
-33.57   	-56.76   	 55.38   	 839.26		
-31.13   	-54.63   	 58.74   	 813.83		
-28.08   	-50.66   	 61.99   	 793.49		
-24.41   	-45.78   	 65.17   	 773.14		
-21.36   	-40.89   	 68.26   	 737.54		
-18.62   	-37.23   	 71.21   	 712.10		
-16.48   	-35.10   	 74.06   	 666.32		
-14.34   	-33.57   	 76.72   	 625.63		
-11.29   	-32.04   	 79.23   	 569.68		
 -7.63   	-29.91   	 81.51   	 523.90		
 -3.05   	-26.25   	 83.60   	 478.13		
  1.53   	-21.36   	 85.51   	 432.35		
  6.41   	-15.26   	 87.24   	 401.83		
 11.60   	 -8.54   	 88.85   	 376.40		
 18.01   	 -1.83   	 90.36   	 356.05		
 25.94   	  5.19   	 91.78   	 345.88		
 35.40   	 11.60   	 93.16   	 330.62		
 45.47   	 18.62   	 94.49   	 325.53		
 55.85   	 26.25   	 95.79   	 305.19		
 66.83   	 35.40   	 97.01   	 284.84		
 78.74   	 46.08   	 98.15   	 259.41		
 91.55   	 57.68   	 99.19   	 233.98		
104.98   	 69.58   	100.12   	 203.46		
118.10   	 81.18   	100.94   	 172.94		
131.53   	 93.69   	101.63   	 147.51		
145.87   	108.03   	102.22   	 127.16		
161.13   	124.51   	102.73   	 106.82		
176.39   	141.91   	103.15   	 101.73		
190.43   	159.00   	103.56   	  96.64		
202.64   	175.17   	103.95   	  96.64		
213.01   	189.51   	104.33   	 101.73		
220.95   	202.64   	104.74   	 101.73		
224.61   	213.32   	105.15   	 111.90		
222.47   	219.73   	105.59   	 111.90		
213.01   	219.42   	106.04   	 101.73		
197.45   	211.49   	106.45   	  91.56		
177.00   	195.92   	106.82   	  76.30		
154.11   	174.56   	107.12   	  50.86		
130.31   	150.76   	107.32   	  35.61		
106.81   	126.95   	107.47   	  10.17		
 83.92   	104.37   	107.51(S)	 -10.17		
 62.56   	 84.23   	107.47   	 -25.43		
 43.95   	 65.92   	107.36   	 -35.61		
 27.47   	 49.44   	107.22   	 -40.69		
 13.43   	 33.87   	107.06   	 -40.69		
  1.22   	 19.53   	106.90   	 -40.69		
 -8.85   	  6.41   	106.73   	 -35.61		
-16.48   	 -5.49   	106.59   	 -25.43		
-21.67   	-14.95   	106.49   	 -20.35		
-25.02   	-21.67   	106.41   	 -15.26		
-26.86   	-26.25   	106.35   	 -10.17		
-28.38   	-29.30   	106.31   	 -10.17		
-29.30   	-31.13   	106.27   	 -20.35		
-29.91   	-32.96   	106.18   	 -20.35		
-30.52   	-34.79   	106.10   	 -35.61		
-31.13   	-36.93   	105.96   	 -45.78		
-31.43   	-38.15   	105.78   	 -55.95		
-31.74   	-38.76   	105.55   	 -71.21		
-32.35   	-38.76   	105.27   	 -86.47		
-33.57   	-38.76   	104.92   	-106.82		
-34.79   	-38.45   	104.50   	-122.07		
-35.71   	-37.23   	104.01   	-142.42		
-34.48   	-32.35   	103.44   	-172.94		
-29.91   	-21.97   	102.75   	-198.37		
-21.06   	 -3.97   	101.95   	-233.98		
 -7.63   	 21.97   	101.02   	-274.67		
 12.21   	 55.54   	 99.92   	-315.36		
 41.81   	 98.57   	 98.66   	-361.14		
 84.53   	153.81   	 97.21   	-417.09		
143.43   	227.05   	 95.54   	-478.13		
218.81   	321.96   	 93.63   	-534.08		
309.45   	436.40   	 91.50   	-595.11		
415.04   	563.66   	 89.11   	-656.15		
534.36   	693.97   	 86.49   	-707.02		
665.28   	824.59   	 83.66   	-762.97		
805.05   	961.00   	 80.61   	-798.57		
947.57   	1112.98   	 77.42   	-829.09		
1082.15   	1287.84   	 74.10   	-849.44		
1193.54   	1488.65   	 70.70   	-859.61		
1267.40   	1715.09   	 67.26   	-854.52		
1298.22   	1961.36   	 63.85   	-849.44		
1293.34   	2206.42   	 60.45   	-829.09		
1270.75   	2409.06   	 57.13   	-808.75		
1244.20   	2512.51(R)	 53.90   	-783.31		
1207.89   	2465.82   	 50.76   	-752.79		
1137.39   	2249.76   	 47.75   	-722.28		
1005.86   	1882.93   	 44.86   	-691.76		
806.88   	1415.71   	 42.10   	-661.24		
565.80   	918.88   	 39.45   	-635.81		
328.37   	469.97   	 36.91   	-600.20		
137.63   	132.45   	 34.51   	-579.86		
 10.68   	-66.83   	 32.19   	-544.25		
-62.87   	-151.06   	 30.01   	-513.73		
-107.73   	-179.14   	 27.96   	-483.21		
-143.74   	-207.82   	 26.02   	-447.61		
-177.31   	-258.79   	 24.23   	-401.83		
-204.77   	-317.38   	 22.62   	-366.22		
-222.17   	-359.19   	 21.16   	-320.45		
-231.02   	-375.98   	 19.88   	-269.58		
-236.82   	-378.42   	 18.80   	-218.72		
-243.53   	-382.69   	 17.92   	-162.77		
-251.77   	-395.81   	 17.27   	-116.99		
-259.70   	-412.90   	 16.81   	 -55.95		
-265.81   	-426.64   	 16.58   	  -5.09		
-270.39   	-434.88   	 16.56   	  50.86		
-273.74   	-439.45   	 16.76   	 101.73		
-276.49   	-443.73   	 17.17   	 147.51		
-279.54   	-448.91   	 17.76   	 193.29		
-282.90   	-455.32   	 18.54   	 233.98		
-286.87   	-462.04   	 19.47   	 269.58		
-291.14   	-468.44   	 20.55   	 305.19		
-295.41   	-474.24   	 21.77   	 325.53		
-299.68   	-480.96   	 23.07   	 350.97		
-303.96   	-489.81   	 24.48   	 371.31		
-308.23   	-501.10   	 25.96   	 386.57		
-313.42   	-514.22   	 27.51   	 396.74		
-318.91   	-528.26   	 29.09   	 406.92		
-324.71   	-541.69   	 30.72   	 417.09		
-330.51   	-553.89   	 32.39   	 427.26		
-336.61   	-565.80   	 34.10   	 432.35		
-343.02   	-578.61   	 35.83   	 437.43		
-348.82   	-592.96   	 37.58   	 437.43		
-354.31   	-609.74   	 39.33   	 442.52		
-359.19   	-627.14   	 41.10   	 437.43		
-364.07   	-644.23   	 42.85   	 432.35		
-370.18   	-660.10   	 44.58   	 427.26		
-376.89   	-675.05   	 46.29   	 417.09		
-383.91   	-690.31   	 47.96   	 401.83		
-390.32   	-705.87   	 49.56   	 386.57		
-394.90   	-721.13   	 51.11   	 371.31		
-397.03   	-734.25   	 52.59   	 356.05		
-396.42   	-744.32   	 54.02   	 335.71		
-393.68   	-751.34   	 55.36   	 315.36		
-389.10   	-754.70   	 56.62   	 300.10		
-383.30   	-753.78   	 57.82   	 279.75		
-375.06   	-747.38   	 58.94   	 259.41		
-363.46   	-734.86   	 59.98   	 244.15		
-347.90   	-714.72   	 60.96   	 228.89		
-327.45   	-686.95   	 61.87   	 208.54		
-303.34   	-650.33   	 62.71   	 188.20		
-276.18   	-605.77   	 63.46   	 172.94		
-246.58   	-553.28   	 64.15   	 152.59		
-215.76   	-495.91   	 64.76   	 127.16		
-184.63   	-435.49   	 65.27   	 111.90		
-155.33   	-374.76   	 65.72   	  86.47		
-128.78   	-315.86   	 66.06   	  61.04		
-106.81   	-261.23   	 66.31   	  35.61		
-90.03   	-212.40   	 66.45   	  10.17		
-78.13   	-171.81   	 66.49   	 -15.26		
-70.50   	-139.77   	 66.43   	 -40.69		
-65.31   	-115.66   	 66.27   	 -66.12		
-61.95   	-98.27   	 66.00   	 -91.56		
-59.20   	-86.67   	 65.64   	-116.99		
-57.68   	-80.26   	 65.17   	-142.42		
-57.68   	-78.43   	 64.60   	-167.85		
-58.29   	-78.74   	 63.93   	-193.29		
-59.81   	-78.74   	 63.15   	-213.63		
-60.73   	-76.60   	 62.30   	-233.98		
-61.34   	-72.33   	 61.36   	-259.41		
-61.34   	-68.05   	 60.33   	-279.75		
-61.34   	-66.22   	 59.21   	-300.10		
-61.95   	-67.44   	 58.01   	-320.45		
-63.17   	-70.19   	 56.72   	-335.71		
-63.78   	-72.94   	 55.38   	-350.97		
-64.09   	-73.55   	 53.98   	-366.22		
-63.17   	-72.33   	 52.51   	-381.48		
-61.95   	-68.97   	 50.99   	-391.66		
-60.42   	-64.09   	 49.42   	-401.83		
-57.98   	-56.76   	 47.81   	-417.09		
-54.32   	-46.39   	 46.14   	-417.09		
-48.83   	-32.65   	 44.48   	-427.26		
-42.72   	-17.40   	 42.77   	-432.35		
-37.54   	 -3.05   	 41.04   	-432.35		
-34.18   	  9.77   	 39.31   	-432.35		
-32.35   	 21.67   	 37.58   	-427.26		
-29.30   	 34.18   	 35.87   	-427.26		
-23.50   	 48.83   	 34.16   	-422.18		
-14.95   	 65.00   	 32.47   	-412.00		
 -5.19   	 81.79   	 30.82   	-401.83		
  3.97   	 97.96   	 29.22   	-386.57		
 11.29   	113.83   	 27.67   	-381.48		
 18.01   	130.92   	 26.14   	-361.14		
 25.94   	150.15   	 24.70   	-356.05		
 35.40   	170.29   	 23.28   	-335.71		
 47.00   	188.29   	 21.93   	-325.53		
 58.29   	198.36   	 20.63   	-305.19		
 65.31   	196.23   	 19.41   	-289.93		
 63.17   	179.75   	 18.25   	-274.67		
 48.22   	149.54   	 17.15   	-254.32		
 21.67   	109.56   	 16.13   	-239.06		
 -9.16   	 64.39   	 15.18   	-218.72		
-35.71   	 18.92   	 14.30   	-198.37		
-51.57   	-21.36   	 13.51   	-178.03		
-56.76   	-51.88   	 12.80   	-157.68		
-56.46   	-71.11   	 12.17   	-147.51		
-56.76   	-79.65   	 11.58   	-132.25		
-59.81   	-82.40   	 11.05   	-122.07		
-64.39   	-83.92   	 10.56   	-122.07		
-68.36   	-87.59   	 10.07   	-116.99		
-70.19   	-93.38   	  9.60   	-116.99		
-70.50   	-99.49   	  9.14   	-116.99		
-70.80   	-104.06   	  8.67   	-116.99		
-72.02   	-107.12   	  8.20   	-111.90		
-74.16   	-108.95   	  7.75   	-111.90		
-76.60   	-111.08   	  7.30   	-101.73		
-78.74   	-113.83   	  6.90   	 -96.64		
-80.57   	-117.49   	  6.51   	 -91.56		
-81.79   	-120.85   	  6.14   	 -81.38		
-82.40   	-123.29   	  5.82   	 -71.21		
-81.79   	-123.60   	  5.53   	 -61.04		
-80.26   	-122.38   	  5.29   	 -55.95		
-78.43   	-120.24   	  5.07   	 -45.78		
-77.51   	-118.71   	  4.88   	 -40.69		
-77.51   	-118.71   	  4.72   	 -30.52		
-78.74   	-119.93   	  4.60   	 -25.43		
-79.35   	-120.85   	  4.50   	 -15.26		
-78.43   	-120.24   	  4.44   	 -15.26		
-77.21   	-118.10   	  4.37   	  -5.09		
-77.82   	-117.19   	  4.35(D)	   0.00		
-84.84   	-122.68   	  4.35   	   0.00		
-101.32   	-140.69   	  4.35   	  10.17		
-125.12   	-167.85   	  4.39   	  10.17		
-142.21   	-185.55   	  4.44   	  15.26		
-131.23   	-165.10   	  4.50   	  20.35		
-71.11   	-79.96   	  4.58   	  20.35		
 43.03   	 79.35   	  4.66   	  20.35		
195.62   	295.72   	  4.74   	  25.43		
354.92   	524.90   	  4.84   	  30.52		
485.84   	713.50   	  4.96   	  30.52		
560.30   	816.35   	  5.09   	  30.52		
561.22   	805.97   	  5.21   	  35.61		
480.65   	685.12   	  5.35   	  40.69		
326.84   	484.62   	  5.51   	  40.69		
128.78   	248.41   	  5.68   	  45.78		
-68.36   	 18.92   	  5.86   	  50.86		
-218.20   	-170.90   	  6.06   	  61.04		
-296.33   	-302.43   	  6.31   	  76.30		
-308.84   	-372.01   	  6.61   	  91.56		
-283.81   	-388.18   	  6.98   	 116.99		
-249.63   	-369.57   	  7.45   	 142.42		
-220.03   	-336.91   	  8.02   	 172.94		
-193.79   	-303.96   	  8.71   	 213.63		
-165.41   	-271.30   	  9.56   	 249.24		
-135.19   	-235.90   	 10.56   	 289.93		
-109.25   	-196.84   	 11.72   	 335.71		
-93.08   	-161.44   	 13.06   	 381.48		
-86.36   	-137.02   	 14.59   	 437.43		
-83.92   	-126.04   	 16.34   	 488.30		
-81.18   	-123.29   	 18.29   	 539.16		
-76.60   	-122.38   	 20.45   	 590.03		
-71.72   	-118.71   	 22.81   	 635.81		
-68.05   	-112.00   	 25.35   	 676.50		
-65.61   	-104.37   	 28.06   	 717.19		
-63.48   	-97.96   	 30.93   	 747.71		
-60.73   	-93.38   	 33.92   	 773.14		
-57.37   	-90.94   	 37.01   	 788.40		
-54.32   	-88.81   	 40.16   	 798.57		
-51.57   	-86.36   	 43.36   	 813.83		
-49.44   	-83.01   	 46.61   	 813.83		
-47.30   	-79.35   	 49.87   	 829.09		
-44.25   	-75.99   	 53.18   	 829.09		
-40.59   	-72.63   	 56.50   	 829.09		
-37.23   	-69.27   	 59.82   	 829.09		
-34.48   	-65.00   	 63.13   	 818.92		
-32.04   	-59.81   	 66.41   	 798.57		
-29.30   	-54.63   	 69.60   	 762.97		
-25.33   	-50.05   	 72.65   	 717.19		
-20.14   	-46.69   	 75.52   	 651.07		
-14.34   	-44.25   	 78.13   	 584.94		
 -8.24   	-42.42   	 80.47   	 513.73		
 -2.14   	-39.67   	 82.52   	 442.52		
  4.88   	-34.48   	 84.29   	 376.40		
 12.82   	-27.16   	 85.80   	 325.53		
 21.97   	-18.01   	 87.10   	 284.84		
 32.04   	 -8.85   	 88.24   	 259.41		
 42.42   	  0.61   	 89.28   	 244.15		
 53.41   	 10.99   	 90.25   	 239.06		
 65.31   	 22.58   	 91.21   	 228.89		
 78.13   	 36.32   	 92.13   	 223.80		
 90.94   	 50.35   	 93.02   	 223.80		
103.45   	 64.39   	 93.92   	 208.54		
115.66   	 77.82   	 94.75   	 193.29		
128.48   	 91.55   	 95.52   	 178.03		
141.91   	105.29   	 96.24   	 147.51		
155.33   	119.32   	 96.83   	 127.16		
167.24   	133.36   	 97.33   	 101.73		
176.39   	146.79   	 97.74   	  76.30		
183.11   	159.61   	 98.05   	  61.04		
186.16   	169.98   	 98.29   	  45.78		
184.33   	175.48   	 98.47   	  35.61		
176.39   	173.03   	 98.62   	  35.61		
162.05   	161.13   	 98.76   	  35.61		
142.52   	141.30   	 98.90   	  35.61		
120.54   	117.80   	 99.04   	  30.52		
 98.27   	 93.99   	 99.17   	  35.61		
 75.68   	 72.33   	 99.31   	  25.43		
 53.10   	 53.10   	 99.41   	  20.35		
 31.13   	 35.71   	 99.49   	  10.17		
 11.60   	 19.53   	 99.53(S)	   0.00		
 -4.58   	  4.27   	 99.53   	 -15.26		
-16.48   	 -9.46   	 99.47   	 -25.43		
-25.63   	-21.36   	 99.37   	 -40.69		
-33.26   	-31.13   	 99.21   	 -45.78		
-39.98   	-39.67   	 99.02   	 -45.78		
-45.78   	-46.69   	 98.84   	 -50.86		
-50.05   	-52.49   	 98.64   	 -50.86		
-52.80   	-57.68   	 98.43   	 -45.78		
-54.93   	-61.65   	 98.25   	 -45.78		
-56.46   	-65.61   	 98.07   	 -40.69		
-58.29   	-68.66   	 97.90   	 -40.69		
-60.42   	-71.11   	 97.74   	 -45.78		
-61.95   	-72.94   	 97.56   	 -50.86		
-62.87   	-73.85   	 97.35   	 -66.12		
-62.56   	-73.55   	 97.09   	 -81.38		
-61.34   	-72.94   	 96.76   	-111.90		
-60.12   	-72.33   	 96.32   	-142.42		
-59.20   	-71.72   	 95.75   	-183.11		
-58.59   	-71.72   	 95.01   	-223.80		
-58.59   	-71.41   	 94.12   	-269.58		
-58.59   	-70.80   	 93.04   	-320.45		
-58.29   	-69.58   	 91.76   	-371.31		
-58.29   	-68.66   	 90.27   	-427.26		
-58.59   	-68.36   	 88.57   	-488.30		
-59.20   	-69.27   	 86.61   	-549.34		
-60.12   	-70.50   	 84.41   	-600.20		
-60.42   	-72.02   	 82.01   	-666.32		
-59.81   	-72.94   	 79.35   	-712.10		
-59.20   	-73.85   	 76.50   	-757.88		
-58.29   	-74.16   	 73.47   	-798.57		
-57.37   	-73.55   	 70.27   	-829.09		
-57.37   	-72.02   	 66.96   	-849.44		
-57.98   	-70.50   	 63.56   	-854.52		
-59.20   	-68.97   	 60.14   	-854.52		
-60.42   	-68.05   	 56.72   	-839.26		
-60.73   	-68.05   	 53.37   	-813.83		
-60.12   	-67.75   	 50.11   	-793.49		
-58.29   	-66.83   	 46.94   	-757.88		
-57.07   	-65.92   	 43.91   	-722.28		
-56.76   	-65.00   	 41.02   	-686.67		
-57.68   	-64.70   	 38.27   	-645.98		
-58.90   	-64.70   	 35.69   	-620.55		
-59.20   	-64.39   	 33.20   	-579.86		
-58.29   	-63.48   	 30.88   	-554.42		
-57.37   	-63.17   	 28.67   	-528.99		
-57.37   	-63.17   	 26.55   	-503.56		
-57.98   	-63.78   	 24.54   	-478.13		
-58.59   	-64.70   	 22.62   	-452.69		
-59.20   	-65.61   	 20.81   	-427.26		
-58.90   	-65.92   	 19.10   	-396.74		
-58.29   	-66.53   	 17.52   	-376.40		
-58.29   	-67.75   	 16.01   	-340.79		
-58.59   	-68.97   	 14.65   	-310.27		
-58.90   	-69.58   	 13.41   	-279.75		
-58.90   	-68.97   	 12.29   	-249.24		
-58.90   	-68.05   	 11.29   	-218.72		
-59.20   	-67.75   	 10.42   	-188.20		
-59.51   	-68.66   	  9.66   	-172.94		
-59.51   	-70.50   	  8.97   	-147.51		
-59.20   	-72.33   	  8.38   	-137.33		
-58.29   	-72.94   	  7.83   	-122.07		
-57.37   	-72.33   	  7.34   	-111.90		
-57.68   	-71.72   	  6.90   	-106.82		
-58.29   	-71.41   	  6.47   	-101.73		
-58.90   	-72.02   	  6.06   	 -91.56		
-59.20   	-72.94   	  5.70   	 -86.47		
-58.90   	-73.55   	  5.35   	 -81.38		
-59.20   	-73.55   	  5.03   	 -71.21		
-60.12   	-73.55   	  4.74   	 -61.04		
-61.34   	-73.55   	  4.50   	 -50.86		
-62.26   	-73.24   	  4.29   	 -45.78		
-61.65   	-72.94   	  4.11   	 -30.52		
-60.73   	-72.02   	  3.99   	 -25.43		
-60.12   	-71.41   	  3.89   	 -15.26		
-60.73   	-71.11   	  3.83   	  -5.09		
-62.26   	-71.11   	  3.80(D)	   0.00		
-63.48   	-71.11   	  3.80   	   0.00		
-63.48   	-71.41   	  3.80   	  10.17		
-62.87   	-72.02   	  3.85   	  10.17		
-61.95   	-72.63   	  3.89   	   5.09		
-61.34   	-72.94   	  3.91   	  10.17		
-61.34   	-72.94   	  3.95   	  10.17		
-61.65   	-72.33   	  3.99   	   5.09		
-61.65   	-71.11   	  4.01   	   5.09		
-61.34   	-69.89   	  4.03   	   0.00		
-60.42   	-68.66   	  4.03   	   5.09		
-60.12   	-67.44   	  4.05   	   5.09		
-60.12   	-65.92   	  4.07   	   0.00		
-60.42   	-64.70   	  4.07   	  10.17		
-60.42   	-64.09   	  4.11   	   5.09		
-60.42   	-64.39   	  4.13   	  10.17		
-60.42   	-65.31   	  4.17   	  15.26		
-60.12   	-67.14   	  4.23   	  20.35		
-60.12   	-68.66   	  4.31   	  25.43		
-59.81   	-69.58   	  4.42   	  25.43		
-59.20   	-69.58   	  4.52   	  30.52		
-58.90   	-68.97   	  4.64   	  30.52		
-58.29   	-67.75   	  4.76   	  35.61		
-57.98   	-66.22   	  4.90   	  35.61		
-57.37   	-64.70   	  5.05   	  40.69		
-56.76   	-62.87   	  5.21   	  35.61		
-56.46   	-61.65   	  5.35   	  35.61		
-56.15   	-60.42   	  5.49   	  35.61		
-56.15   	-60.12   	  5.64   	  30.52		
-55.85   	-60.42   	  5.76   	  30.52		
-55.24   	-61.34   	  5.88   	  25.43		
-54.63   	-62.26   	  5.98   	  25.43		
-54.32   	-63.48   	  6.08   	  15.26		
-54.32   	-64.09   	  6.14   	  20.35		
-54.63   	-64.39   	  6.23   	  10.17		
-54.63   	-64.39   	  6.27   	  15.26		
-54.93   	-64.09   	  6.33   	  10.17		
-54.93   	-62.87   	  6.37   	  10.17		
-54.32   	-58.90   	  6.41   	  15.26		
-52.19   	-50.05   	  6.47   	  10.17		
-47.30   	-34.79   	  6.51   	  10.17		
-40.89   	-14.34   	  6.55   	  15.26		
-34.18   	  7.63   	  6.61   	  10.17		
-28.99   	 26.55   	  6.65   	  10.17		
-26.55   	 40.28   	  6.69   	  15.26		
-25.02   	 50.05   	  6.75   	  10.17		
-22.28   	 59.51   	  6.80   	  15.26		
-16.78   	 71.41   	  6.86   	  10.17		
 -7.93   	 86.67   	  6.90   	  10.17		
  3.05   	104.37   	  6.94   	  10.17		
 14.34   	123.29   	  6.98   	  10.17		
 24.11   	143.13   	  7.02   	  10.17		
 32.65   	163.88   	  7.06   	   5.09		
 41.50   	185.24   	  7.08   	  10.17		
 52.49   	205.08   	  7.12   	   5.09		
 65.92   	220.64   	  7.14   	  10.17		
 76.90   	227.05   	  7.18   	   5.09		
 79.04   	218.51   	  7.20   	  10.17		
