  I     	  II     	  LV     	  LV'		
 -7.93   	  1.83   	 17.44   	  20.35		
  6.10   	  2.14   	 17.52   	  20.35		
 24.41   	 12.21   	 17.60   	  25.43		
 50.66   	 44.86   	 17.70   	  20.35		
 93.99   	113.83   	 17.78   	  25.43		
165.10   	224.91   	 17.88   	  20.35		
265.50   	370.48   	 17.97   	  10.17		
376.59   	525.51   	 18.01   	  10.17		
461.73   	652.47   	 18.05   	  -5.09		
483.70   	714.72(R)	 18.03   	 -10.17		
429.99   	695.19   	 17.99   	 -25.43		
322.88   	607.30   	 17.88   	 -30.52		
209.66   	484.92   	 17.76   	 -25.43		
130.62   	360.11   	 17.66   	 -20.35		
 95.83   	249.94   	 17.58(E)	   0.00		
 84.84   	157.17   	 17.58   	  30.52		
 69.27   	 81.18   	 17.70   	  71.21		
 38.15   	 25.63   	 17.99   	 116.99		
  1.22   	 -4.58   	 18.45   	 172.94		
-25.63   	-15.56   	 19.15   	 233.98		
-36.01   	-20.75   	 20.08   	 305.19		
-34.79   	-31.74   	 21.30   	 376.40		
-32.35   	-50.66   	 22.81   	 452.69		
-33.57   	-69.58   	 24.62   	 534.08		
-38.45   	-80.26   	 26.75   	 625.63		
-44.25   	-81.18   	 29.26   	 712.10		
-49.13   	-77.21   	 32.11   	 788.40		
-53.10   	-73.55   	 35.26   	 869.78		
-55.24   	-71.72   	 38.74   	 925.73		
-55.54   	-71.11   	 42.44   	 971.51		
-54.32   	-70.80   	 46.33   	 991.86		
-52.19   	-70.80   	 50.29   	 986.77		
-50.66   	-71.72   	 54.24   	 956.25		
-50.96   	-73.24   	 58.07   	 900.30		
-52.80   	-74.16   	 61.67   	 824.00		
-56.15   	-74.77   	 64.96   	 732.45		
-59.81   	-73.85   	 67.89   	 635.81		
-61.34   	-71.72   	 70.44   	 549.34		
-59.81   	-67.75   	 72.63   	 483.21		
-55.54   	-63.48   	 74.57   	 432.35		
-50.05   	-60.73   	 76.30   	 412.00		
-45.78   	-60.42   	 77.94   	 412.00		
-43.33   	-62.26   	 79.59   	 432.35		
-42.42   	-64.09   	 81.32   	 452.69		
-42.11   	-65.31   	 83.13   	 467.95		
-42.42   	-66.22   	 85.00   	 473.04		
-43.64   	-68.36   	 86.90   	 467.95		
-46.08   	-73.24   	 88.77   	 447.61		
-48.83   	-81.48   	 90.56   	 412.00		
-50.05   	-93.38   	 92.21   	 366.22		
-49.13   	-107.12   	 93.67   	 330.62		
-47.00   	-119.93   	 94.99   	 289.93		
-45.17   	-129.09   	 96.15   	 259.41		
-44.86   	-133.06   	 97.19   	 239.06		
-44.86   	-132.14   	 98.15   	 228.89		
-44.56   	-126.95   	 99.06   	 233.98		
-43.03   	-119.32   	100.00   	 233.98		
-39.98   	-111.69   	100.94   	 244.15		
-36.93   	-108.03   	101.91   	 249.24		
-34.48   	-110.78   	102.91   	 259.41		
-32.65   	-120.54   	103.95   	 259.41		
-32.04   	-132.75   	104.98   	 259.41		
-31.74   	-143.13   	106.02   	 254.32		
-31.74   	-148.93   	107.04   	 254.32		
-30.52   	-150.76   	108.06   	 249.24		
-27.47   	-151.67   	109.05   	 239.06		
-25.02   	-154.42   	110.01   	 239.06		
-24.11   	-159.30   	110.97   	 223.80		
-25.63   	-163.88   	111.86   	 213.63		
-29.30   	-166.63   	112.72   	 198.37		
-31.43   	-166.63   	113.51   	 188.20		
-30.52   	-165.10   	114.26   	 172.94		
-26.25   	-162.66   	114.95   	 162.77		
-20.75   	-160.52   	115.60   	 147.51		
-16.17   	-156.86   	116.19   	 137.33		
-14.04   	-151.98   	116.74   	 127.16		
-13.73   	-145.57   	117.25   	 111.90		
-13.43   	-138.24   	117.70   	  96.64		
-11.29   	-129.70   	118.09   	  76.30		
 -6.41   	-119.02   	118.39   	  61.04		
  0.31   	-106.81   	118.64   	  40.69		
  7.63   	-93.08   	118.80   	  15.26		
 14.04   	-78.43   	118.86(S)	  -5.09		
 19.84   	-63.48   	118.84   	 -30.52		
 24.11   	-48.52   	118.72   	 -45.78		
 25.63   	-34.48   	118.53   	 -66.12		
 23.80   	-22.89   	118.27   	 -76.30		
 18.31   	-14.65   	117.96   	 -96.64		
 11.29   	-10.07   	117.58   	-106.82		
  5.80   	 -7.93   	117.15   	-127.16		
  1.53   	 -7.32   	116.64   	-142.42		
 -3.05   	 -7.32   	116.07   	-162.77		
 -8.85   	 -8.24   	115.42   	-172.94		
-16.48   	-10.07   	114.73   	-198.37		
-22.89   	-11.60   	113.94   	-218.72		
-25.63   	-12.82   	113.06   	-228.89		
-24.11   	-13.73   	112.15   	-254.32		
-20.45   	-15.56   	111.13   	-259.41		
-17.70   	-18.31   	110.09   	-274.67		
-18.01   	-21.06   	108.99   	-289.93		
-19.53   	-20.75   	107.83   	-300.10		
-21.36   	-15.87   	106.63   	-315.36		
-21.36   	 -7.93   	105.37   	-345.88		
-20.14   	 -0.31   	103.99   	-391.66		
-18.62   	  2.44   	102.42   	-447.61		
-18.62   	 -0.92   	100.63   	-523.90		
-19.84   	 -6.71   	 98.53   	-610.37		
-20.75   	-11.29   	 96.09   	-701.93		
-21.06   	-11.60   	 93.29   	-788.40		
-19.84   	 -8.54   	 90.13   	-864.70		
-17.70   	 -4.27   	 86.67   	-915.56		
-15.87   	 -0.61   	 83.01   	-940.99		
-14.95   	  2.75   	 79.25   	-946.08		
-14.95   	  5.80   	 75.46   	-925.73		
-14.65   	  8.85   	 71.76   	-890.13		
-13.12   	 11.60   	 68.20   	-839.26		
-10.38   	 14.04   	 64.84   	-788.40		
 -7.32   	 16.17   	 61.69   	-732.45		
 -6.10   	 19.23   	 58.76   	-686.67		
 -7.02   	 22.89   	 56.01   	-651.07		
 -8.85   	 27.16   	 53.41   	-605.29		
-10.07   	 32.04   	 50.99   	-579.86		
 -9.46   	 37.54   	 48.67   	-559.51		
 -6.71   	 42.72   	 46.43   	-534.08		
 -3.36   	 46.39   	 44.29   	-513.73		
 -0.92   	 48.22   	 42.24   	-503.56		
  1.53   	 48.52   	 40.22   	-483.21		
  4.58   	 48.22   	 38.29   	-462.87		
  8.54   	 47.30   	 36.44   	-437.43		
 12.51   	 45.17   	 34.69   	-412.00		
 14.34   	 41.20   	 33.04   	-376.40		
 13.12   	 35.71   	 31.54   	-345.88		
  8.54   	 30.82   	 30.15   	-315.36		
  1.83   	 28.38   	 28.89   	-300.10		
 -4.58   	 28.69   	 27.69   	-274.67		
 -9.16   	 30.21   	 26.59   	-269.58		
-11.29   	 31.74   	 25.51   	-259.41		
-11.60   	 32.04   	 24.48   	-254.32		
-11.90   	 31.13   	 23.46   	-249.24		
-12.82   	 28.99   	 22.46   	-249.24		
-14.95   	 25.63   	 21.46   	-244.15		
-17.09   	 21.36   	 20.49   	-228.89		
-18.62   	 15.56   	 19.57   	-213.63		
-19.84   	  8.24   	 18.72   	-203.46		
-21.67   	 -0.61   	 17.90   	-183.11		
-23.80   	 -9.46   	 17.17   	-167.85		
-25.94   	-15.87   	 16.50   	-147.51		
-26.86   	-17.40   	 15.91   	-132.25		
-26.86   	-13.43   	 15.38   	-116.99		
-26.55   	 -7.02   	 14.91   	 -96.64		
-27.47   	 -2.14   	 14.53   	 -76.30		
-30.21   	 -1.22   	 14.22   	 -61.04		
-34.18   	 -3.66   	 13.98   	 -40.69		
-37.84   	 -7.02   	 13.81   	 -30.52		
-39.37   	 -8.54   	 13.69   	 -20.35		
-39.06   	 -7.32   	 13.61   	 -10.17		
-36.93   	 -4.58   	 13.57   	 -10.17		
-34.18   	 -1.83   	 13.53   	 -10.17		
-31.74   	 -0.61   	 13.49   	 -10.17		
-29.91   	 -0.31   	 13.45   	 -15.26		
-28.69   	  0.00   	 13.39   	 -15.26		
-28.08   	  0.92   	 13.33   	 -10.17		
-28.08   	  2.75   	 13.29   	  -5.09		
-28.69   	  4.58   	 13.27(D)	   5.09		
-28.08   	  5.19   	 13.29   	  10.17		
-24.41   	  4.58   	 13.33   	  20.35		
-18.01   	  3.66   	 13.41   	  30.52		
-10.68   	  2.44   	 13.53   	  40.69		
 -5.49   	  2.14   	 13.69   	  50.86		
 -4.88   	  2.44   	 13.90   	  55.95		
 -8.54   	  3.05   	 14.12   	  61.04		
-14.04   	  3.66   	 14.36   	  66.12		
-18.31   	  3.66   	 14.63   	  71.21		
-19.53   	  3.05   	 14.91   	  81.38		
-18.31   	  2.44   	 15.24   	  81.38		
-15.87   	  2.75   	 15.56   	  81.38		
-14.04   	  3.97   	 15.89   	  91.56		
-13.12   	  5.80   	 16.26   	  86.47		
-13.12   	  6.71   	 16.60   	  81.38		
-13.12   	  7.02   	 16.93   	  81.38		
-12.82   	  7.02   	 17.25   	  66.12		
-12.82   	  7.63   	 17.52   	  50.86		
-13.73   	  9.16   	 17.72   	  35.61		
-15.87   	 11.90   	 17.86   	  10.17		
-17.70   	 14.04   	 17.90   	 -15.26		
-18.62   	 15.87   	 17.84   	 -30.52		
-18.31   	 16.17   	 17.72   	 -55.95		
-17.40   	 14.95   	 17.50   	 -71.21		
-17.09   	 10.99   	 17.21   	 -76.30		
-17.40   	  5.19   	 16.91   	 -81.38		
-18.31   	 -2.14   	 16.58   	 -86.47		
-19.53   	 -8.85   	 16.24   	 -76.30		
-21.36   	-11.90   	 15.93   	 -71.21		
-23.50   	 -8.54   	 15.65   	 -66.12		
-24.72   	  0.31   	 15.38   	 -50.86		
-23.19   	 11.90   	 15.18   	 -40.69		
-18.31   	 21.67   	 15.02   	 -25.43		
-11.90   	 26.55   	 14.91   	 -10.17		
 -7.32   	 26.25   	 14.87   	  10.17		
 -7.32   	 23.19   	 14.91   	  30.52		
-11.90   	 21.67   	 15.04   	  45.78		
-18.31   	 23.19   	 15.22   	  71.21		
-22.28   	 28.08   	 15.50   	  91.56		
-21.06   	 34.18   	 15.87   	  96.64		
-15.56   	 38.15   	 16.26   	 106.82		
 -9.16   	 37.84   	 16.68   	 101.73		
 -4.27   	 32.96   	 17.09   	  86.47		
 -2.14   	 25.63   	 17.44   	  71.21		
 -2.14   	 19.53   	 17.72   	  45.78		
 -1.83   	 16.48   	 17.90   	  20.35		
 -1.83   	 17.09   	 17.99   	   5.09		
 -2.75   	 18.31   	 18.01   	 -15.26		
 -5.49   	 17.70   	 17.94   	 -20.35		
 -8.54   	 14.34   	 17.86   	 -20.35		
-10.99   	  8.54   	 17.78   	 -15.26		
-11.60   	  3.36   	 17.72   	 -15.26		
-11.60   	  0.92   	 17.66   	  -5.09		
-12.51   	  1.53   	 17.64   	  -5.09		
-15.56   	  4.27   	 17.62   	 -15.26		
-20.14   	  7.63   	 17.56   	 -20.35		
-24.72   	 10.68   	 17.48   	 -40.69		
-28.08   	 13.43   	 17.31   	 -50.86		
-29.30   	 16.17   	 17.11   	 -66.12		
-28.38   	 19.23   	 16.85   	 -66.12		
-25.02   	 21.97   	 16.58   	 -61.04		
-21.67   	 24.11   	 16.34   	 -45.78		
-19.23   	 26.55   	 16.15   	 -20.35		
-18.31   	 29.60   	 16.07   	   0.00		
-18.92   	 32.96   	 16.07   	  30.52		
-19.84   	 36.01   	 16.20   	  50.86		
-19.84   	 36.01   	 16.40   	  61.04		
-18.92   	 30.82   	 16.64   	  66.12		
-17.70   	 21.06   	 16.91   	  55.95		
-16.48   	 10.68   	 17.13   	  45.78		
-16.17   	  5.49   	 17.31   	  30.52		
-16.17   	  9.46   	 17.44   	  15.26		
-15.56   	 22.28   	 17.50   	  10.17		
-11.60   	 37.54   	 17.54   	  15.26		
 -1.83   	 47.30   	 17.60   	  20.35		
 12.51   	 51.57   	 17.68   	  35.61		
 29.60   	 57.68   	 17.82   	  45.78		
 51.57   	 81.18   	 18.01   	  50.86		
 85.75   	139.77   	 18.21   	  55.95		
143.74   	243.84   	 18.43   	  50.86		
231.02   	389.40   	 18.64   	  40.69		
336.91   	552.98   	 18.80   	  40.69		
431.82   	693.05   	 18.96   	  30.52		
476.99   	766.30(R)	 19.08(E)	  35.61		
450.74   	748.60   	 19.23   	  35.61		
364.38   	651.86   	 19.37   	  45.78		
256.04   	515.14   	 19.55   	  61.04		
168.76   	380.25   	 19.80   	  61.04		
120.85   	269.78   	 20.04   	  76.30		
 98.88   	184.33   	 20.35   	  81.38		
 77.21   	115.36   	 20.67   	  86.47		
 43.03   	 61.34   	 21.02   	 106.82		
  3.36   	 26.55   	 21.44   	 127.16		
-25.63   	 10.07   	 21.95   	 157.68		
-36.93   	  3.05   	 22.58   	 213.63		
-35.40   	 -6.41   	 23.44   	 274.67		
-32.04   	-21.06   	 24.54   	 356.05		
-32.04   	-35.71   	 25.96   	 447.61		
-34.79   	-42.11   	 27.75   	 554.42		
-36.93   	-38.76   	 29.97   	 656.15		
-37.54   	-31.13   	 32.59   	 752.79		
-36.62   	-25.63   	 35.61   	 834.18		
-35.71   	-24.72   	 38.94   	 900.30		
-34.48   	-26.25   	 42.54   	 930.82		
-34.48   	-28.08   	 46.27   	 940.99		
-36.62   	-28.69   	 50.03   	 910.47		
-39.67   	-29.30   	 53.67   	 864.70		
-42.11   	-31.43   	 57.13   	 793.49		
-42.72   	-34.48   	 60.30   	 712.10		
-42.11   	-37.54   	 63.15   	 625.63		
-41.81   	-40.89   	 65.66   	 539.16		
-43.03   	-45.17   	 67.81   	 467.95		
-45.47   	-51.88   	 69.68   	 417.09		
-47.61   	-60.73   	 71.35   	 386.57		
-49.44   	-68.97   	 72.90   	 381.48		
-50.66   	-74.16   	 74.42   	 396.74		
-50.66   	-74.77   	 76.01   	 412.00		
-49.13   	-72.02   	 77.66   	 442.52		
-46.39   	-68.97   	 79.43   	 457.78		
-43.33   	-67.44   	 81.26   	 457.78		
-40.59   	-67.75   	 83.09   	 452.69		
-38.45   	-67.75   	 84.90   	 422.18		
-36.32   	-65.00   	 86.59   	 396.74		
-34.18   	-60.12   	 88.18   	 356.05		
-32.65   	-54.93   	 89.60   	 325.53		
-32.65   	-52.80   	 90.91   	 300.10		
-35.40   	-55.54   	 92.11   	 284.84		
-39.06   	-62.56   	 93.24   	 279.75		
-43.33   	-70.80   	 94.36   	 289.93		
-46.39   	-77.82   	 95.52   	 289.93		
-47.91   	-82.70   	 96.68   	 300.10		
-48.22   	-86.67   	 97.88   	 305.19		
-48.52   	-91.86   	 99.10   	 300.10		
-49.74   	-97.96   	100.30   	 295.01		
-51.88   	-104.37   	101.48   	 279.75		
-53.71   	-108.64   	102.60   	 264.50		
-54.32   	-110.17   	103.66   	 249.24		
-52.49   	-108.64   	104.66   	 233.98		
-49.44   	-104.98   	105.59   	 218.72		
-45.47   	-100.40   	106.47   	 218.72		
-41.20   	-96.44   	107.34   	 208.54		
-36.32   	-94.30   	108.18   	 203.46		
-30.82   	-95.21   	108.99   	 203.46		
-25.02   	-98.57   	109.81   	 193.29		
-19.53   	-103.45   	110.58   	 188.20		
-15.26   	-108.64   	111.33   	 172.94		
-12.82   	-114.44   	112.02   	 157.68		
-12.82   	-119.93   	112.65   	 137.33		
-15.26   	-124.51   	113.20   	 116.99		
-17.70   	-126.95   	113.67   	 101.73		
-18.62   	-126.65   	114.08   	  91.56		
-16.78   	-123.90   	114.45   	  86.47		
-13.12   	-120.24   	114.79   	  86.47		
-10.07   	-115.97   	115.14   	  81.38		
 -9.16   	-110.47   	115.46   	  76.30		
-10.38   	-102.84   	115.77   	  66.12		
-12.21   	-93.69   	116.03   	  40.69		
-13.43   	-83.01   	116.19   	   5.09		
-14.04   	-72.33   	116.22(S)	 -40.69		
-14.04   	-61.65   	116.05   	 -96.64		
-13.73   	-50.66   	115.67   	-147.51		
-12.82   	-39.37   	115.08   	-198.37		
-11.60   	-28.99   	114.28   	-244.15		
 -8.85   	-20.14   	113.31   	-274.67		
 -4.88   	-12.21   	112.21   	-295.01		
 -0.61   	 -4.58   	111.03   	-315.36		
  2.44   	  4.88   	109.77   	-325.53		
  3.36   	 17.40   	108.46   	-335.71		
  2.75   	 32.04   	107.12   	-340.79		
  1.83   	 45.78   	105.76   	-335.71		
  0.92   	 55.24   	104.41   	-325.53		
  0.00   	 58.29   	103.11   	-310.27		
 -1.83   	 55.54   	101.87   	-269.58		
 -5.19   	 50.35   	100.79   	-233.98		
 -8.54   	 46.08   	 99.86   	-193.29		
-10.68   	 45.17   	 99.08   	-162.77		
-11.29   	 46.08   	 98.43   	-142.42		
-11.29   	 47.00   	 97.86   	-152.59		
-11.29   	 46.08   	 97.25   	-188.20		
-11.60   	 43.33   	 96.50   	-249.24		
-11.60   	 39.67   	 95.50   	-330.62		
 -9.77   	 36.93   	 94.18   	-417.09		
 -6.41   	 35.71   	 92.51   	-498.47		
 -0.92   	 36.93   	 90.52   	-564.60		
  5.49   	 38.76   	 88.26   	-610.37		
 12.51   	 39.37   	 85.82   	-630.72		
 18.62   	 37.23   	 83.30   	-645.98		
 21.36   	 30.52   	 80.71   	-640.89		
 20.14   	 19.84   	 78.15   	-640.89		
 15.26   	  7.32   	 75.58   	-640.89		
  8.85   	 -3.66   	 73.02   	-651.07		
  3.66   	-11.29   	 70.42   	-671.41		
  0.92   	-14.34   	 67.73   	-696.84		
  0.00   	-12.82   	 64.94   	-727.36		
 -0.31   	 -9.16   	 62.03   	-742.62		
 -1.22   	 -5.19   	 59.06   	-737.54		
 -1.83   	 -3.05   	 56.11   	-722.28		
 -2.44   	 -3.97   	 53.22   	-671.41		
 -3.97   	 -7.02   	 50.54   	-605.29		
 -6.71   	-10.07   	 48.12   	-534.08		
-11.29   	-10.99   	 45.98   	-478.13		
-15.56   	 -8.85   	 44.07   	-432.35		
-16.78   	 -5.49   	 42.34   	-412.00		
-15.26   	 -3.05   	 40.69   	-417.09		
-12.21   	 -3.66   	 39.02   	-442.52		
-10.68   	 -7.02   	 37.25   	-467.95		
-12.51   	-11.29   	 35.38   	-503.56		
-16.78   	-13.73   	 33.37   	-518.82		
-20.45   	-11.60   	 31.29   	-518.82		
-21.67   	 -4.27   	 29.22   	-493.39		
-19.23   	  5.80   	 27.24   	-452.69		
-14.95   	 14.95   	 25.43   	-386.57		
-11.60   	 21.06   	 23.89   	-320.45		
-11.60   	 23.80   	 22.60   	-259.41		
-15.56   	 25.94   	 21.57   	-208.54		
-22.28   	 29.91   	 20.73   	-172.94		
-28.38   	 36.01   	 20.04   	-162.77		
-31.13   	 42.72   	 19.39   	-167.85		
-28.69   	 47.30   	 18.72   	-183.11		
-21.97   	 48.52   	 17.99   	-193.29		
-14.34   	 47.00   	 17.21   	-208.54		
 -8.85   	 45.47   	 16.38   	-208.54		
 -7.32   	 44.56   	 15.54   	-198.37		
 -9.77   	 44.86   	 14.75   	-178.03		
-13.73   	 45.47   	 14.04   	-137.33		
-15.56   	 45.17   	 13.49   	-101.73		
-11.29   	 41.20   	 13.08   	 -45.78		
  0.00   	 32.35   	 12.90   	  -5.09		
 17.09   	 22.58   	 12.88(D)	  45.78		
 38.15   	 20.75   	 13.06   	  86.47		
 65.61   	 43.03   	 13.41   	 116.99		
106.51   	107.42   	 13.88   	 137.33		
170.90   	222.17   	 14.43   	 147.51		
261.54   	381.77   	 15.02   	 142.42		
366.52   	561.83   	 15.58   	 132.25		
454.71   	722.66   	 16.11   	 106.82		
490.11   	823.36   	 16.54   	  76.30		
454.41   	838.01(R)	 16.85   	  50.86		
358.58   	768.74   	 17.05   	  20.35		
240.48   	640.87   	 17.13   	   0.00		
143.43   	490.42   	 17.13   	 -10.17		
 86.67   	348.21   	 17.09   	 -15.26		
 59.51   	231.02   	 17.03(E)	   0.00		
 38.45   	143.13   	 17.03   	  20.35		
  9.77   	 82.09   	 17.11   	  55.95		
-21.97   	 41.20   	 17.33   	  91.56		
-43.64   	 10.38   	 17.70   	 132.25		
-49.13   	-18.31   	 18.23   	 172.94		
-43.95   	-46.39   	 18.92   	 223.80		
-39.98   	-67.75   	 19.82   	 269.58		
-42.42   	-76.60   	 20.90   	 330.62		
-50.35   	-72.94   	 22.22   	 391.66		
-57.98   	-63.48   	 23.78   	 467.95		
-63.17   	-57.37   	 25.66   	 544.25		
-65.31   	-58.29   	 27.83   	 630.72		
-65.00   	-63.48   	 30.36   	 712.10		
-63.48   	-68.66   	 33.20   	 793.49		
-61.95   	-71.72   	 36.38   	 874.87		
-61.34   	-74.46   	 39.88   	 946.08		
-61.95   	-78.13   	 43.66   	 991.86		
-63.17   	-81.79   	 47.63   	1027.46		
-63.48   	-84.53   	 51.74   	1027.46		
-61.65   	-86.06   	 55.85   	1012.20		
-57.98   	-86.67   	 59.90   	 961.34		
-54.02   	-88.81   	 63.74   	 890.13		
-51.57   	-92.16   	 67.30   	 808.75		
-50.96   	-94.91   	 70.54   	 717.19		
-50.96   	-93.99   	 73.41   	 630.72		
-50.35   	-88.81   	 75.93   	 554.42		
-48.52   	-81.48   	 78.15   	 503.56		
-45.78   	-76.60   	 80.16   	 462.87		
-42.72   	-76.90   	 82.01   	 462.87		
-39.06   	-83.01   	 83.87   	 467.95		
-34.79   	-91.55   	 85.74   	 493.39		
-30.82   	-99.18   	 87.71   	 508.65		
-28.08   	-103.76   	 89.75   	 528.99		
-27.47   	-105.29   	 91.86   	 513.73		
-28.08   	-105.59   	 93.92   	 483.21		
-28.99   	-105.90   	 95.85   	 422.18		
-29.30   	-107.73   	 97.54   	 350.97		
-29.60   	-110.47   	 98.94   	 269.58		
-30.52   	-113.83   	100.02   	 193.29		
-31.13   	-116.58   	100.79   	 122.07		
-29.60   	-118.10   	101.28   	  81.38		
-25.33   	-119.63   	101.61   	  55.95		
-19.53   	-122.07   	101.83   	  66.12		
-14.65   	-125.43   	102.10   	  86.47		
-12.51   	-129.09   	102.44   	 127.16		
-12.82   	-131.23   	102.95   	 162.77		
-14.34   	-132.75   	103.60   	 198.37		
-16.17   	-134.89   	104.39   	 233.98		
-16.78   	-138.55   	105.33   	 244.15		
-15.87   	-144.04   	106.31   	 249.24		
-13.43   	-148.93   	107.30   	 239.06		
-10.38   	-152.89   	108.26   	 223.80		
 -8.54   	-156.86   	109.16   	 193.29		
 -7.93   	-161.44   	109.93   	 178.03		
 -8.24   	-167.24   	110.64   	 162.77		
 -7.32   	-172.12   	111.29   	 147.51		
 -4.88   	-174.26   	111.88   	 147.51		
 -2.14   	-173.65   	112.47   	 142.42		
 -0.61   	-170.90   	113.04   	 142.42		
 -0.92   	-166.93   	113.61   	 137.33		
 -1.53   	-161.74   	114.16   	 122.07		
 -0.61   	-155.64   	114.65   	 101.73		
  2.44   	-147.40   	115.06   	  76.30		
  7.02   	-137.63   	115.36   	  45.78		
 10.68   	-125.43   	115.54   	  20.35		
 12.82   	-111.69   	115.63(S)	 -10.17		
 12.51   	-96.74   	115.58   	 -35.61		
 11.29   	-81.18   	115.44   	 -50.86		
 10.38   	-66.22   	115.24   	 -66.12		
  9.46   	-51.88   	114.97   	 -71.21		
  9.46   	-38.15   	114.69   	 -81.38		
  9.46   	-25.63   	114.36   	 -86.47		
  9.46   	-14.65   	114.02   	 -96.64		
  8.24   	 -5.19   	113.63   	-116.99		
  5.49   	  2.75   	113.16   	-142.42		
  1.83   	 10.07   	112.59   	-178.03		
 -2.44   	 16.48   	111.88   	-218.72		
 -4.88   	 21.36   	111.01   	-269.58		
 -4.58   	 23.50   	109.93   	-305.19		
 -2.44   	 22.58   	108.71   	-350.97		
  0.00   	 19.53   	107.30   	-371.31		
  1.22   	 17.40   	105.82   	-386.57		
  0.92   	 18.92   	104.27   	-391.66		
 -0.31   	 23.50   	102.71   	-396.74		
 -1.53   	 28.38   	101.12   	-406.92		
 -3.05   	 30.21   	 99.49   	-437.43		
 -6.71   	 27.47   	 97.74   	-493.39		
-11.90   	 22.28   	 95.77   	-579.86		
-18.01   	 18.62   	 93.45   	-681.58		
-22.58   	 18.01   	 90.72   	-793.49		
-24.11   	 19.84   	 87.55   	-895.22		
-23.19   	 21.36   	 83.97   	-981.68		
-20.75   	 20.75   	 80.04   	-1037.64		
-19.23   	 18.01   	 75.89   	-1057.98		
-18.62   	 14.95   	 71.66   	-1042.72		
-18.92   	 12.51   	 67.49   	-986.77		
-19.53   	 10.68   	 63.54   	-910.47		
-19.53   	  9.16   	 59.90   	-813.83		
-18.92   	  6.41   	 56.64   	-707.02		
-18.31   	  3.05   	 53.81   	-605.29		
-17.40   	 -0.61   	 51.39   	-518.82		
-17.09   	 -3.05   	 49.32   	-452.69		
-16.48   	 -4.88   	 47.51   	-417.09		
-14.95   	 -6.41   	 45.84   	-401.83		
-12.51   	 -9.46   	 44.23   	-417.09		
-10.68   	-14.95   	 42.56   	-442.52		
