  I     	  II     	  AOp     	  AOp'		
-22.28   	-78.43   	 96.22   	-116.99		
-20.45   	-77.51   	 95.75   	-122.07		
-27.77   	-83.62   	 95.26   	-116.99		
-39.37   	-93.99   	 94.79   	-116.99		
-49.74   	-104.98   	 94.32   	-111.90		Beg---------
-54.93   	-111.69   	 93.88   	-106.82		
-53.71   	-114.75   	 93.45   	-106.82		
-47.00   	-117.19   	 93.02   	-101.73		
-39.37   	-122.38   	 92.61   	 -96.64		
-33.87   	-125.43   	 92.23   	 -86.47		
-30.21   	-112.92   	 91.88   	 -81.38		
-17.09   	-65.00   	 91.56   	 -76.30		
 21.06   	 36.62   	 91.25   	 -66.12		
 94.30   	197.45   	 90.99   	 -61.04		
203.86   	407.71   	 90.74   	 -50.86		
341.49   	649.11   	 90.54   	 -45.78		
486.76   	892.33   	 90.36   	 -40.69		
677.80   	1166.99(R)	 90.19   	 -40.69		
657.35   	1098.63   	 90.03   	 -35.61		
543.21   	890.81   	 89.89   	 -35.61		
367.13   	607.61   	 89.75   	 -35.61		
185.85   	339.05   	 89.60   	 -40.69		
 56.15   	146.48   	 89.44   	 -45.78		
  1.22   	 33.26   	 89.26   	 -45.78		
  0.31   	-32.04   	 89.07   	 -55.95		
 10.99   	-78.43   	 88.85   	 -61.04		
  0.61   	-115.66   	 88.61   	 -66.12		
-35.40   	-138.85   	 88.34   	 -71.21		
-77.82   	-145.87   	 88.06   	 -76.30		
-104.06   	-145.26   	 87.75   	 -81.38		
-105.29   	-149.23   	 87.43   	 -86.47		
-89.72   	-159.30   	 87.08   	 -96.64		
-73.24   	-168.15   	 86.69   	 -96.64		
-67.75   	-169.37   	 86.31   	 -96.64		
-73.55   	-163.88   	 85.92   	-106.82		
-80.57   	-153.81   	 85.49   	-101.73		
-76.90   	-141.60   	 85.09   	-106.82		
-62.56   	-133.06   	 84.66   	-101.73		
-50.35   	-134.89   	 84.25   	-106.82		
-54.32   	-150.76   	 83.82   	 -96.64		
-77.82   	-174.87   	 83.44   	 -96.64		
-106.20   	-194.09   	 83.05   	 -91.56		
-117.49   	-194.70   	 82.69   	 -81.38		
-102.54   	-175.78   	 82.36   	 -71.21		
-73.55   	-151.06   	 82.07   	 -55.95		
-51.88   	-135.80   	 81.85   	 -40.69		
-49.74   	-133.97   	 81.69(D)	 -20.35		
-64.09   	-140.99   	 81.61   	   5.09		
-80.57   	-148.62   	 81.63   	  35.61		
-88.81   	-152.28   	 81.77   	  66.12		
-88.81   	-154.11   	 82.03   	 101.73		
-87.59   	-156.25   	 82.44   	 142.42		
-88.20   	-157.47   	 83.01   	 183.11		
-85.75   	-152.89   	 83.74   	 218.72		
-75.38   	-141.30   	 84.62   	 259.41		
-60.42   	-128.48   	 85.66   	 289.93		
-52.19   	-124.51   	 86.82   	 330.62		
-59.51   	-133.36   	 88.14   	 356.05		
-78.13   	-148.93   	 89.56   	 381.48		
-92.47   	-155.33   	 91.09   	 406.92		
-87.59   	-140.08   	 92.72   	 432.35		
-64.39   	-104.68   	 94.45   	 447.61		
-38.76   	-65.61   	 96.24   	 457.78		
-26.86   	-40.28   	 98.07   	 478.13		
-32.35   	-37.23   	 99.98   	 483.21		
-44.86   	-48.22   	101.91   	 488.30		
-50.05   	-55.24   	103.87   	 493.39		
-39.67   	-43.33   	105.84   	 493.39		
-18.62   	-12.51   	107.81   	 488.30		
  2.44   	 25.63   	109.77   	 488.30		
 13.73   	 55.24   	111.72   	 478.13		
 12.51   	 66.53   	113.63   	 473.04		
  5.19   	 63.48   	115.52   	 457.78		
  2.75   	 62.26   	117.35   	 452.69		
 12.21   	 76.29   	119.17   	 442.52		
 30.21   	103.45   	120.94   	 427.26		
 46.39   	130.31   	122.64   	 422.18		
 51.88   	141.91   	124.33   	 417.09		
 45.47   	133.06   	126.00   	 401.83		
 34.79   	112.61   	127.61   	 401.83		
 28.99   	 95.83   	129.22   	 391.66		
 30.21   	 91.25   	130.78   	 381.48		
 34.18   	 97.35   	132.31   	 376.40		
 37.54   	108.34   	133.81   	 366.22		
 39.06   	115.66   	135.28   	 361.14		
 38.45   	112.30   	136.72   	 340.79		
 34.48   	 97.05   	138.09   	 330.62		
 24.11   	 72.63   	139.41   	 315.36		
  7.02   	 45.78   	140.67   	 300.10		
-10.38   	 26.55   	141.87   	 289.93		
-19.84   	 20.45   	143.03   	 264.50		
-18.01   	 23.50   	144.09   	 254.32		
 -8.24   	 27.77   	145.11   	 233.98		
 -0.92   	 23.80   	146.04   	 218.72		
 -5.49   	  7.32   	146.92   	 203.46		
-23.19   	-19.53   	147.73   	 178.03		
-46.39   	-46.69   	148.44   	 167.85		
-63.48   	-65.31   	149.11   	 142.42		
-67.44   	-70.80   	149.68   	 127.16		
-61.95   	-65.61   	150.19   	 106.82		
-55.24   	-57.98   	150.62   	  86.47		
-54.02   	-54.02   	150.97   	  71.21		
-55.54   	-52.19   	151.25   	  55.95		
-53.41   	-47.91   	151.47   	  35.61		
-46.08   	-40.59   	151.62(S)	  20.35		
-40.28   	-36.01   	151.70   	   0.00		
-45.78   	-42.42   	151.70   	 -15.26		
-61.95   	-58.59   	151.64   	 -30.52		
-75.07   	-72.33   	151.52   	 -45.78		
-73.55   	-74.16   	151.33   	 -66.12		
-59.81   	-65.61   	151.07   	 -81.38		
-47.61   	-58.90   	150.74   	-101.73		
-50.96   	-64.39   	150.34   	-116.99		
-69.89   	-80.87   	149.87   	-142.42		
-90.03   	-94.91   	149.30   	-152.59		
-94.91   	-93.99   	148.69   	-178.03		
-83.01   	-79.04   	147.98   	-198.37		
-64.70   	-60.42   	147.18   	-218.72		
-50.35   	-48.22   	146.31   	-233.98		
-44.86   	-46.08   	145.37   	-254.32		
-47.00   	-49.44   	144.35   	-274.67		
-52.19   	-52.80   	143.25   	-284.84		
-58.59   	-53.41   	142.12   	-295.01		
-63.48   	-51.88   	140.94   	-300.10		
-65.31   	-49.44   	139.73   	-310.27		
-63.48   	-46.39   	138.49   	-315.36		
-58.90   	-43.03   	137.23   	-310.27		
-54.93   	-39.67   	135.99   	-315.36		
-52.49   	-37.54   	134.73   	-305.19		
-50.96   	-37.54   	133.51   	-305.19		
-49.13   	-39.06   	132.29   	-305.19		
-48.22   	-41.50   	131.07   	-295.01		
-51.27   	-44.56   	129.89   	-284.84		
-58.59   	-48.22   	128.75   	-284.84		
-67.75   	-51.27   	127.61   	-279.75		
-75.07   	-52.80   	126.49   	-274.67		
-75.99   	-50.05   	125.39   	-264.50		
-69.58   	-40.89   	124.33   	-259.41		
-58.29   	-26.25   	123.30   	-254.32		
-45.78   	 -9.77   	122.28   	-249.24		
-36.01   	  2.44   	121.28   	-244.15		
-32.35   	  4.27   	120.30   	-239.06		
-36.01   	 -5.80   	119.35   	-233.98		
-44.86   	-24.11   	118.41   	-228.89		
-55.24   	-41.81   	117.50   	-218.72		
-61.04   	-47.30   	116.62   	-218.72		
-59.81   	-36.32   	115.75   	-208.54		
-50.66   	-11.60   	114.91   	-208.54		
-37.23   	 18.01   	114.08   	-198.37		
-25.02   	 43.64   	113.29   	-193.29		
-17.70   	 58.90   	112.51   	-183.11		
-16.78   	 65.31   	111.78   	-183.11		
-18.62   	 68.66   	111.05   	-172.94		
-19.23   	 76.29   	110.36   	-167.85		
-17.09   	 90.03   	109.68   	-162.77		
-13.12   	106.81   	109.03   	-152.59		
 -9.77   	118.71   	108.42   	-152.59		
 -6.41   	120.85   	107.81   	-147.51		
 -1.22   	114.75   	107.22   	-137.33		
  6.71   	107.73   	106.67   	-132.25		
 15.26   	104.98   	106.14   	-132.25		
 21.36   	104.68   	105.62   	-127.16		
 23.19   	 99.18   	105.11   	-122.07		
 20.45   	 83.01   	104.62   	-116.99		
 13.43   	 57.98   	104.15   	-116.99		
  0.61   	 30.82   	103.68   	-111.90		
-17.09   	  8.54   	103.23   	-116.99		
-36.01   	 -8.85   	102.77   	-106.82		
-51.57   	-25.63   	102.34   	-111.90		
-61.04   	-44.56   	101.89   	-106.82		
-63.48   	-63.48   	101.46   	-106.82		
-59.81   	-76.60   	101.04   	-106.82		
-52.19   	-79.65   	100.61   	-106.82		
-43.64   	-75.07   	100.18   	-106.82		
-38.15   	-69.89   	 99.76   	-106.82		
-36.62   	-69.89   	 99.33   	-101.73		
-37.84   	-75.68   	 98.92   	-106.82		
-37.84   	-83.01   	 98.49   	-101.73		
-36.32   	-88.20   	 98.09   	-101.73		
-35.40   	-90.94   	 97.68   	-101.73		
-39.37   	-93.69   	 97.27   	-101.73		
-47.00   	-98.57   	 96.87   	 -96.64		
-53.10   	-104.37   	 96.48   	-101.73		
-51.88   	-104.37   	 96.07   	 -96.64		
-42.72   	-88.20   	 95.69   	 -91.56		
-26.86   	-43.64   	 95.32   	 -96.64		
 -1.53   	 41.20   	 94.93   	 -91.56		
 43.33   	177.92   	 94.57   	 -86.47		
121.15   	372.92   	 94.22   	 -91.56		
240.78   	617.68   	 93.86   	 -81.38		
391.54   	883.48   	 93.53   	 -96.64		
652.77   	1244.20(R)	 93.14   	 -86.47		
687.26   	1217.96   	 92.80   	 -86.47		
630.80   	1040.65   	 92.45   	 -81.38		
498.96   	767.21   	 92.13   	 -81.38		
331.42   	480.35   	 91.80   	 -81.38		
174.87   	246.28   	 91.47   	 -76.30		
 62.87   	 84.53   	 91.17   	 -71.21		
  5.80   	-18.62   	 90.88   	 -76.30		
-10.68   	-81.18   	 90.58   	 -71.21		
 -9.77   	-109.86   	 90.29   	 -76.30		
-10.99   	-108.34   	 89.99   	 -71.21		
-23.50   	-91.86   	 89.70   	 -71.21		
-47.61   	-85.75   	 89.42   	 -76.30		
-77.21   	-105.90   	 89.11   	 -71.21		
-103.15   	-146.18   	 88.83   	 -76.30		
-116.27   	-183.41   	 88.52   	 -76.30		
-113.22   	-196.53   	 88.22   	 -76.30		
-99.49   	-186.46   	 87.91   	 -76.30		
-86.98   	-169.68   	 87.61   	 -81.38		
-86.06   	-161.44   	 87.28   	 -76.30		
-95.52   	-163.88   	 86.98   	 -81.38		
-106.51   	-169.07   	 86.65   	 -76.30		
-111.08   	-167.85   	 86.35   	 -76.30		
-106.51   	-159.61   	 86.04   	 -71.21		
-97.66   	-150.76   	 85.76   	 -71.21		
-90.64   	-147.09   	 85.47   	 -66.12		
-89.11   	-148.01   	 85.21   	 -55.95		
-91.86   	-148.93   	 84.98   	 -45.78		
-94.30   	-144.35   	 84.80   	 -35.61		
-93.38   	-134.58   	 84.66   	 -15.26		
-89.72   	-124.51   	 84.60   	   5.09		
-85.75   	-119.02   	 84.62(D)	  30.52		
-84.53   	-119.32   	 84.74   	  61.04		
-85.45   	-122.38   	 84.98   	  96.64		
-85.45   	-122.99   	 85.37   	 132.25		
-81.18   	-118.41   	 85.90   	 167.85		
-73.24   	-110.17   	 86.57   	 208.54		
-67.44   	-102.84   	 87.41   	 249.24		
-69.27   	-100.40   	 88.40   	 289.93		
-77.51   	-102.84   	 89.56   	 320.45		
-87.89   	-107.73   	 90.84   	 356.05		
-94.91   	-111.39   	 92.27   	 381.48		
-96.74   	-110.17   	 93.79   	 417.09		
-94.30   	-103.76   	 95.46   	 432.35		
-89.42   	-93.08   	 97.19   	 457.78		
-82.70   	-79.65   	 99.02   	 478.13		
-74.16   	-65.00   	100.94   	 488.30		
-64.70   	-49.44   	102.89   	 503.56		
-56.15   	-32.96   	104.90   	 503.56		
-49.74   	-14.04   	106.92   	 513.73		
-43.95   	 10.38   	108.97   	 513.73		
-36.01   	 40.59   	111.03   	 513.73		
-24.41   	 73.85   	113.08   	 503.56		
 -9.16   	104.37   	115.10   	 503.56		
  6.10   	126.65   	117.11   	 493.39		
 16.78   	140.08   	119.08   	 483.21		
 20.14   	148.01   	121.02   	 478.13		
 18.92   	155.94   	122.93   	 467.95		
 18.01   	166.93   	124.80   	 457.78		
 22.89   	178.83   	126.63   	 447.61		
 35.10   	189.21   	128.42   	 437.43		
 50.05   	196.23   	130.17   	 432.35		
 61.95   	198.97   	131.90   	 422.18		
 67.14   	198.36   	133.59   	 412.00		
 65.92   	195.31   	135.24   	 406.92		
 61.65   	189.21   	136.87   	 396.74		
 56.76   	178.83   	138.45   	 381.48		
 50.35   	163.57   	139.98   	 366.22		
 42.72   	145.57   	141.44   	 356.05		
 35.10   	128.17   	142.87   	 335.71		
 29.30   	114.75   	144.21   	 320.45		
 27.16   	105.29   	145.49   	 305.19		
 26.86   	 96.74   	146.71   	 289.93		
 25.33   	 83.92   	147.87   	 269.58		
 19.53   	 65.61   	148.95   	 249.24		
 10.68   	 44.86   	149.95   	 233.98		
  0.92   	 25.94   	150.88   	 218.72		
 -7.63   	 10.68   	151.76   	 198.37		
-14.65   	 -1.83   	152.55   	 183.11		
-19.53   	-11.90   	153.29   	 162.77		
-21.97   	-20.14   	153.94   	 152.59		
-23.50   	-26.86   	154.55   	 137.33		
-27.16   	-32.65   	155.10   	 116.99		
-33.57   	-40.28   	155.56   	 101.73		
-41.81   	-49.74   	155.97   	  91.56		
-47.30   	-58.59   	156.34   	  71.21		
-47.91   	-64.09   	156.62   	  55.95		
-45.47   	-66.22   	156.85   	  45.78		
-43.33   	-65.92   	157.03   	  25.43		
-43.03   	-62.26   	157.13   	  10.17		
-41.20   	-54.02   	157.17   	  -5.09		
-36.93   	-43.95   	157.15(S)	 -15.26		
-31.74   	-39.37   	157.09   	 -35.61		
-29.91   	-44.25   	156.95   	 -50.86		
-32.96   	-54.93   	156.74   	 -66.12		
-38.15   	-62.56   	156.48   	 -86.47		
-41.20   	-61.95   	156.13   	-106.82		
-41.50   	-56.15   	155.71   	-122.07		
-41.81   	-54.02   	155.22   	-142.42		
-43.33   	-57.98   	154.65   	-167.85		
-44.86   	-62.87   	153.98   	-188.20		
-44.25   	-62.26   	153.22   	-213.63		
-42.11   	-56.76   	152.37   	-233.98		
-40.59   	-52.49   	151.43   	-259.41		
-42.72   	-56.76   	150.40   	-279.75		
-47.30   	-68.36   	149.28   	-300.10		
-51.27   	-80.87   	148.08   	-315.36		
-52.49   	-88.20   	146.82   	-330.62		
-50.05   	-86.06   	145.49   	-345.88		
-46.39   	-75.68   	144.11   	-350.97		
-42.11   	-61.34   	142.71   	-356.05		
-38.15   	-47.61   	141.28   	-356.05		
-36.62   	-40.59   	139.86   	-356.05		
-40.28   	-42.72   	138.43   	-356.05		
-49.44   	-49.74   	137.01   	-350.97		
-61.04   	-53.71   	135.60   	-345.88		
-69.58   	-50.35   	134.22   	-340.79		
-69.89   	-40.59   	132.86   	-330.62		
-61.95   	-30.52   	131.54   	-320.45		
-50.96   	-25.94   	130.25   	-310.27		
-41.50   	-25.02   	129.01   	-305.19		
-36.01   	-22.28   	127.79   	-295.01		
-34.18   	-14.95   	126.61   	-289.93		
-33.57   	 -6.10   	125.45   	-274.67		
-32.65   	 -2.75   	124.35   	-269.58		
-31.13   	 -9.16   	123.28   	-264.50		
-28.69   	-21.06   	122.22   	-254.32		
-25.63   	-30.21   	121.20   	-249.24		
-24.11   	-30.52   	120.20   	-244.15		
-23.19   	-21.36   	119.23   	-239.06		
-20.45   	 -4.58   	118.27   	-233.98		
-13.12   	 17.70   	117.33   	-233.98		
 -3.05   	 40.89   	116.40   	-228.89		
  4.58   	 59.20   	115.48   	-228.89		
  2.14   	 64.70   	114.57   	-223.80		
-11.29   	 54.63   	113.67   	-223.80		
-28.08   	 38.76   	112.78   	-213.63		
-37.23   	 30.52   	111.92   	-203.46		
-33.26   	 39.06   	111.11   	-198.37		
-18.31   	 62.87   	110.31   	-183.11		
  0.00   	 90.94   	109.58   	-178.03		
 15.56   	111.39   	108.87   	-162.77		
 24.72   	119.32   	108.22   	-152.59		
 28.38   	115.05   	107.61   	-142.42		
 26.86   	102.54   	107.04   	-137.33		
 22.89   	 87.59   	106.49   	-137.33		
 21.67   	 76.60   	105.94   	-127.16		
 26.55   	 69.89   	105.43   	-132.25		
 34.48   	 63.17   	104.90   	-127.16		
 39.06   	 53.10   	104.39   	-122.07		
 34.48   	 37.54   	103.91   	-122.07		
 20.75   	 19.23   	103.42   	-111.90		
  5.49   	  5.19   	102.97   	-111.90		
 -2.75   	  0.61   	102.52   	-106.82		
 -2.44   	  2.44   	102.10   	-101.73		
  0.31   	  0.92   	101.69   	-101.73		
 -1.83   	-11.60   	101.28   	 -96.64		
-11.29   	-36.32   	100.89   	-101.73		
-25.33   	-66.53   	100.49   	-101.73		
-36.93   	-90.03   	100.08   	-106.82		
-39.37   	-99.79   	 99.65   	-116.99		
-32.35   	-98.57   	 99.19   	-116.99		
-21.97   	-95.21   	 98.72   	-127.16		
-15.87   	-96.13   	 98.21   	-122.07		
-17.70   	-101.62   	 97.72   	-127.16		
-25.63   	-108.34   	 97.21   	-122.07		
-33.57   	-114.14   	 96.72   	-111.90		
-33.87   	-118.10   	 96.28   	-101.73		
-25.33   	-117.80   	 95.87   	 -91.56		
-12.51   	-106.81   	 95.50   	 -81.38		
  2.14   	-75.38   	 95.18   	 -71.21		
 21.36   	-13.43   	 94.89   	 -61.04		
 56.76   	 89.72   	 94.65   	 -55.95		
126.04   	244.75   	 94.42   	 -55.95		
243.53   	456.54   	 94.20   	 -50.86		
402.83   	709.84   	 94.00   	 -55.95		
572.81   	958.25   	 93.77   	 -76.30		
754.39   	1142.88(R)	 93.47   	 -76.30		
698.85   	1000.67   	 93.16   	 -81.38		
556.95   	751.04   	 92.84   	 -81.38		
376.59   	483.40   	 92.51   	 -86.47		
210.27   	272.52   	 92.17   	 -91.56		
 94.60   	136.41   	 91.80   	 -91.56		
 37.23   	 47.30   	 91.43   	 -96.64		
 19.53   	-25.02   	 91.05   	 -96.64		
 13.12   	-87.28   	 90.66   	-106.82		
 -0.92   	-127.26   	 90.23   	-106.82		
-24.41   	-136.41   	 89.81   	-116.99		
-47.91   	-126.04   	 89.34   	-127.16		
-60.73   	-118.71   	 88.83   	-152.59		
-61.04   	-130.00   	 88.22   	-188.20		
-55.85   	-154.11   	 87.47   	-228.89		
-53.41   	-175.48   	 86.55   	-284.84		
-56.15   	-181.88   	 85.41   	-350.97		
-60.73   	-173.03   	 84.01   	-412.00		
-63.48   	-158.69   	 82.36   	-478.13		
-62.56   	-149.23   	 80.45   	-518.82		
-61.04   	-149.54   	 78.37   	-544.25		
-62.26   	-157.17   	 76.20   	-549.34		
-65.31   	-164.18   	 74.00   	-528.99		
-65.92   	-163.88   	 71.88   	-488.30		
-60.73   	-155.64   	 69.93   	-432.35		
-50.66   	-145.26   	 68.20   	-366.22		
-43.64   	-140.08   	 66.73   	-289.93		
-46.39   	-144.65   	 65.57   	-208.54		
-56.46   	-155.94   	 64.74   	-132.25		
-67.14   	-165.10   	 64.21   	 -55.95		
-71.11   	-165.41   	 63.99   	   5.09		
-66.83   	-155.64   	 64.01   	  71.21		
-55.85   	-137.02   	 64.29   	 122.07		
-43.95   	-115.36   	 64.78   	 162.77		
-35.71   	-99.49   	 65.43   	 203.46		
-34.18   	-96.13   	 66.25   	 239.06		
-42.42   	-108.64   	 67.20   	 264.50		
-57.68   	-131.23   	 68.26   	 289.93		
-73.24   	-151.67   	 69.42   	 310.27		End----------
-82.09   	-159.91   	 70.66   	 330.62		
-82.40   	-153.50   	 71.98   	 356.05		
-76.90   	-137.33   	 73.41   	 376.40		
-69.27   	-117.19   	 74.91   	 396.74		
-60.42   	-96.13   	 76.50   	 406.92		
-48.83   	-76.90   	 78.13   	 422.18		
-37.23   	-63.17   	 79.82   	 427.26		
-26.86   	-55.24   	 81.53   	 432.35		
-20.14   	-49.13   	 83.26   	 427.26		
-16.48   	-38.76   	 84.96   	 422.18		
-14.65   	-22.58   	 86.65   	 417.09		
-13.43   	 -3.05   	 88.32   	 401.83		
-10.68   	 15.26   	 89.93   	 391.66		
 -3.97   	 32.65   	 91.50   	 371.31		
  8.85   	 54.02   	 92.98   	 361.14		
 27.16   	 78.74   	 94.42   	 345.88		
 44.25   	101.01   	 95.81   	 335.71		
 54.63   	114.44   	 97.15   	 325.53		
 58.29   	119.93   	 98.45   	 320.45		
 59.81   	123.90   	 99.74   	 315.36		
 65.31   	131.84   	101.00   	 315.36		
 75.07   	141.91   	102.26   	 315.36		
 83.31   	147.71   	103.52   	 325.53		
 85.14   	145.57   	104.82   	 325.53		
 78.74   	137.33   	106.12   	 330.62		
 67.44   	126.34   	107.45   	 335.71		
 58.90   	117.80   	108.79   	 345.88		
 57.07   	114.44   	110.17   	 340.79		
 61.04   	113.53   	111.54   	 345.88		
 65.92   	109.25   	112.92   	 345.88		
 67.75   	 98.88   	114.30   	 345.88		
 64.39   	 82.09   	115.69   	 335.71		
 57.07   	 63.17   	117.03   	 335.71		
 47.61   	 47.61   	118.37   	 330.62		
 36.01   	 36.32   	119.69   	 315.36		
 21.67   	 23.19   	120.96   	 305.19		
  6.41   	  3.36   	122.18   	 295.01		
 -4.27   	-19.23   	123.36   	 274.67		
 -7.63   	-36.32   	124.46   	 254.32		
 -6.41   	-42.11   	125.47   	 233.98		
 -6.71   	-39.98   	126.41   	 213.63		
-13.12   	-37.54   	127.26   	 188.20		
-22.89   	-43.03   	128.02   	 167.85		
-32.04   	-55.85   	128.69   	 152.59		
-35.71   	-68.66   	129.30   	 127.16		
-32.65   	-73.24   	129.81   	 111.90		
-25.02   	-68.05   	130.25   	  91.56		
-16.17   	-58.59   	130.62   	  81.38		
 -9.77   	-54.63   	130.95   	  61.04		
 -9.46   	-61.34   	131.19   	  50.86		
-16.48   	-75.99   	131.39   	  40.69		
-27.16   	-89.42   	131.56   	  25.43		
-36.32   	-92.77   	131.66   	  15.26		
-40.89   	-85.75   	131.72   	   5.09		
-41.81   	-75.38   	131.74   	 -10.17		
-40.89   	-69.89   	131.70   	 -25.43		
-39.98   	-71.41   	131.60   	 -35.61		
-39.67   	-77.51   	131.45   	 -45.78		
-40.89   	-83.01   	131.27   	 -50.86		
-43.03   	-86.06   	131.07   	 -61.04		
-43.95   	-86.36   	130.82   	 -55.95		
-40.89   	-84.84   	130.60   	 -61.04		
-32.35   	-80.26   	130.36   	 -55.95		
-22.89   	-75.07   	130.13   	 -61.04		
-19.84   	-74.46   	129.89   	 -66.12		
-26.86   	-81.18   	129.62   	 -86.47		
-40.28   	-92.47   	129.28   	-106.82		
-51.27   	-99.18   	128.85   	-137.33		
-52.19   	-94.60   	128.30   	-167.85		
-43.64   	-79.35   	127.63   	-193.29		
-32.04   	-61.95   	126.86   	-223.80		
-24.72   	-51.88   	125.96   	-239.06		
-23.50   	-50.35   	125.00   	-254.32		
-26.25   	-51.88   	123.99   	-259.41		
-28.99   	-51.88   	122.95   	-254.32		
-31.43   	-52.19   	121.93   	-254.32		
-34.18   	-57.37   	120.92   	-244.15		
-37.84   	-68.66   	119.94   	-228.89		
-41.50   	-79.96   	119.02   	-213.63		
-42.11   	-80.57   	118.17   	-193.29		
-37.84   	-66.22   	117.40   	-162.77		
-30.52   	-45.17   	116.74   	-122.07		
-23.50   	-30.21   	116.26   	 -91.56		
-20.75   	-29.30   	115.89   	 -50.86		
-24.11   	-40.28   	115.69   	 -20.35		
-32.65   	-53.10   	115.60   	   0.00		
-41.50   	-60.12   	115.60   	  15.26		
-47.00   	-59.20   	115.67   	  10.17		
-47.30   	-54.32   	115.71   	   0.00		
-43.33   	-48.52   	115.71   	 -15.26		
-35.71   	-40.89   	115.65   	 -45.78		
-26.86   	-28.08   	115.46   	 -66.12		
-18.01   	 -9.77   	115.20   	 -86.47		
-11.29   	  9.16   	114.85   	-111.90		
 -9.16   	 21.97   	114.40   	-127.16		
-10.38   	 25.63   	113.90   	-147.51		
-11.29   	 23.80   	113.31   	-162.77		
 -8.24   	 26.25   	112.65   	-188.20		
  0.00   	 42.42   	111.90   	-213.63		
  9.46   	 72.33   	111.05   	-259.41		
 15.56   	103.45   	110.01   	-315.36		
 17.09   	121.46   	108.75   	-381.48		
 18.01   	117.80   	107.22   	-467.95		
 22.89   	 99.18   	105.35   	-549.34		
 32.65   	 82.09   	103.15   	-645.98		
 41.20   	 77.51   	100.57   	-727.36		
 41.81   	 79.65   	 97.66   	-803.66		
 32.65   	 71.72   	 94.45   	-869.78		
 20.14   	 45.47   	 90.97   	-915.56		
 15.56   	 12.51   	 87.30   	-946.08		
 22.58   	 -7.32   	 83.52   	-951.17		
 33.57   	 -3.66   	 79.71   	-951.17		
 34.18   	  9.16   	 75.91   	-930.82		
 16.17   	  7.02   	 72.19   	-900.30		
-13.12   	-20.75   	 68.59   	-864.70		
-38.15   	-59.81   	 65.13   	-824.00		
-46.69   	-88.20   	 61.83   	-788.40		
-42.42   	-98.88   	 58.68   	-752.79		
-37.23   	-101.93   	 55.67   	-712.10		
-39.98   	-112.30   	 52.82   	-671.41		
-46.69   	-129.70   	 50.13   	-620.55		
-47.30   	-140.99   	 47.65   	-569.68		
-39.67   	-136.11   	 45.37   	-518.82		
-29.91   	-119.63   	 43.30   	-473.04		
-27.16   	-106.20   	 41.40   	-427.26		
-32.96   	-106.51   	 39.69   	-386.57		
-40.28   	-119.63   	 38.15   	-356.05		
-40.89   	-136.41   	 36.72   	-320.45		
-31.43   	-144.65   	 35.44   	-279.75		
-15.87   	-133.06   	 34.32   	-239.06		
  3.36   	-93.38   	 33.37   	-188.20		
 31.43   	-16.48   	 32.61   	-127.16		
 82.09   	106.51   	 32.11   	 -61.04		
171.51   	280.76   	 31.86   	  20.35		
306.40   	499.88   	 31.94   	 106.82		
469.97   	740.05   	 32.37   	 300.10		
722.96   	1060.79(R)	 33.57   	 361.14		
730.90   	1029.66   	 35.02   	 401.83		
643.01   	867.31   	 36.62   	 417.09		
