  I     	  II     	  LV     	  LV'		
 11.60   	-14.04   	136.74   	 208.54		
 13.73   	 -9.16   	137.58   	 193.29		
 15.87   	 -3.97   	138.35   	 183.11		
 16.17   	  0.92   	139.08   	 172.94		
 15.26   	  4.88   	139.78   	 162.77		
 14.34   	  9.46   	140.43   	 147.51		
 13.43   	 15.26   	141.02   	 142.42		
 11.29   	 22.28   	141.59   	 132.25		
  7.93   	 29.60   	142.12   	 116.99		
  5.19   	 35.71   	142.58   	 111.90		
  4.27   	 40.59   	143.03   	  96.64		
  5.80   	 44.86   	143.42   	  81.38		
  7.02   	 48.52   	143.74   	  76.30		
  5.49   	 51.27   	144.05   	  55.95		
  0.31   	 52.19   	144.27   	  50.86		
 -6.41   	 51.88   	144.48   	  30.52		
-10.99   	 50.96   	144.60   	  25.43		
-12.51   	 49.44   	144.70   	   5.09		
-11.90   	 47.00   	144.72(S)	 -10.17		
-11.29   	 42.42   	144.68   	 -20.35		
-12.82   	 36.01   	144.60   	 -40.69		
-16.17   	 29.91   	144.43   	 -50.86		
-19.84   	 25.33   	144.23   	 -66.12		
-22.28   	 23.19   	143.97   	 -86.47		
-21.97   	 22.58   	143.62   	-101.73		
-18.92   	 21.36   	143.21   	-116.99		
-15.56   	 18.31   	142.75   	-137.33		
-14.04   	 14.04   	142.20   	-157.68		
-16.48   	  9.46   	141.57   	-178.03		
-21.97   	  6.10   	140.85   	-198.37		
-27.16   	  3.97   	140.06   	-223.80		
-29.91   	  3.36   	139.17   	-249.24		
-28.38   	  3.36   	138.17   	-279.75		
-24.41   	  3.66   	137.05   	-310.27		
-20.45   	  3.05   	135.81   	-345.88		
-19.53   	  0.61   	134.42   	-376.40		
-22.28   	 -3.36   	132.92   	-412.00		
-26.25   	 -7.63   	131.27   	-457.78		
-28.38   	-10.07   	129.44   	-498.47		
-26.86   	-10.07   	127.45   	-544.25		
-22.89   	 -9.77   	125.27   	-590.03		
-19.53   	-10.07   	122.91   	-645.98		
-19.23   	-12.21   	120.33   	-686.67		
-21.97   	-14.95   	117.58   	-742.62		
-24.72   	-16.78   	114.61   	-788.40		
-25.63   	-17.70   	111.45   	-839.26		
-25.02   	-18.31   	108.10   	-879.96		
-24.11   	-19.23   	104.58   	-920.65		
-22.89   	-20.14   	100.89   	-951.17		
-21.67   	-19.23   	 97.09   	-986.77		
-19.23   	-16.78   	 93.14   	-1007.12		
-16.78   	-14.34   	 89.11   	-1027.46		
-15.87   	-13.12   	 85.00   	-1032.55		
-17.70   	-13.12   	 80.87   	-1037.64		
-20.45   	-12.82   	 76.72   	-1032.55		
-21.97   	-11.60   	 72.59   	-1027.46		
-20.14   	 -9.16   	 68.48   	-1012.20		
-16.48   	 -7.02   	 64.44   	-986.77		
-14.04   	 -6.10   	 60.49   	-961.34		
-14.04   	 -5.80   	 56.64   	-930.82		
-16.17   	 -5.49   	 52.92   	-900.30		
-18.62   	 -4.27   	 49.32   	-859.61		
-18.92   	 -1.83   	 45.88   	-824.00		
-16.78   	  1.22   	 42.58   	-783.31		
-13.73   	  3.97   	 39.45   	-737.54		
-11.60   	  6.71   	 36.50   	-691.76		
-11.90   	  8.85   	 33.73   	-651.07		
-14.04   	 10.68   	 31.13   	-610.37		
-16.78   	 12.51   	 28.69   	-564.60		
-18.01   	 14.04   	 26.43   	-518.82		
-17.09   	 14.95   	 24.35   	-478.13		
-14.65   	 16.17   	 22.44   	-437.43		
-12.21   	 18.01   	 20.69   	-396.74		
-10.99   	 20.75   	 19.10   	-361.14		
-11.90   	 24.41   	 17.66   	-320.45		
-13.12   	 27.16   	 16.38   	-289.93		
-13.12   	 26.86   	 15.22   	-254.32		
-11.90   	 22.58   	 14.20   	-223.80		
-10.38   	 16.78   	 13.31   	-193.29		
-10.07   	 12.51   	 12.53   	-162.77		
-10.99   	 13.12   	 11.88   	-142.42		
-11.90   	 17.70   	 11.31   	-122.07		
-12.51   	 23.80   	 10.82   	 -91.56		
-12.51   	 27.77   	 10.46   	 -81.38		
-12.51   	 28.38   	 10.13   	 -55.95		
-11.60   	 27.47   	  9.91   	 -45.78		
 -9.46   	 26.86   	  9.73   	 -25.43		
 -6.41   	 27.77   	  9.62   	 -15.26		
 -4.58   	 28.69   	  9.56   	  -5.09		
 -5.49   	 28.69   	  9.54(D)	   5.09		
 -8.85   	 27.77   	  9.56   	  15.26		
-12.82   	 27.16   	  9.62   	  20.35		
-15.56   	 28.69   	  9.70   	  30.52		
-16.17   	 31.43   	  9.83   	  35.61		
-15.87   	 33.57   	  9.97   	  35.61		
-14.65   	 33.87   	 10.11   	  40.69		
-13.12   	 32.65   	 10.27   	  45.78		
-10.99   	 30.82   	 10.46   	  45.78		
 -9.77   	 29.30   	 10.64   	  50.86		
 -9.77   	 28.08   	 10.84   	  50.86		
-11.29   	 26.55   	 11.05   	  50.86		
-13.43   	 25.02   	 11.25   	  45.78		
-14.65   	 24.41   	 11.43   	  50.86		
-14.04   	 26.86   	 11.64   	  45.78		
-13.12   	 31.74   	 11.82   	  45.78		
-12.51   	 37.84   	 12.00   	  45.78		
-12.82   	 42.42   	 12.19   	  45.78		
-13.43   	 43.95   	 12.37   	  40.69		
-13.73   	 42.42   	 12.53   	  35.61		
-13.43   	 39.67   	 12.68   	  35.61		
-12.21   	 37.23   	 12.82   	  35.61		
-11.29   	 35.71   	 12.96   	  30.52		
-11.29   	 33.87   	 13.08   	  30.52		
-11.90   	 32.35   	 13.20   	  25.43		
-11.60   	 32.65   	 13.31   	  25.43		
-10.68   	 35.40   	 13.41   	  20.35		
 -9.16   	 39.98   	 13.49   	  25.43		
 -7.32   	 44.25   	 13.59   	  15.26		
 -4.88   	 47.00   	 13.65   	  20.35		
 -1.22   	 48.83   	 13.73   	  15.26		
  4.88   	 53.10   	 13.79   	  15.26		
 12.82   	 61.04   	 13.86   	  15.26		
 20.14   	 71.72   	 13.92   	  10.17		
 24.72   	 80.26   	 13.96   	  10.17		
 25.33   	 82.70   	 14.00   	  10.17		
 21.97   	 77.21   	 14.04   	  10.17		
 17.09   	 65.61   	 14.08   	  10.17		
 13.73   	 52.49   	 14.12   	  10.17		
 14.34   	 43.33   	 14.16   	   5.09		
 18.62   	 41.50   	 14.18   	  10.17		
 24.72   	 47.91   	 14.22   	   5.09		
 29.30   	 60.42   	 14.24   	   5.09		
 30.21   	 73.85   	 14.26   	   5.09		
 27.16   	 81.79   	 14.28   	   5.09		
 21.67   	 80.26   	 14.30   	   0.00		
 16.17   	 69.89   	 14.30   	   5.09		
 12.51   	 55.54   	 14.32   	   0.00		
 12.21   	 42.42   	 14.32   	   5.09		
 15.56   	 34.18   	 14.34   	   0.00		
 20.45   	 31.43   	 14.34   	   0.00		
 24.72   	 32.96   	 14.34   	   0.00		
 24.11   	 36.01   	 14.34   	   0.00		
 17.09   	 37.84   	 14.34   	   0.00		
  3.66   	 36.62   	 14.34   	   0.00		
-12.21   	 31.74   	 14.34   	   0.00		
-26.55   	 25.33   	 14.34   	   0.00		
-35.40   	 20.14   	 14.34   	   0.00		
-38.76   	 18.01   	 14.34   	   0.00		
-37.54   	 18.62   	 14.34   	   0.00		
-34.79   	 18.92   	 14.34   	   0.00		
-32.04   	 16.48   	 14.34   	   5.09		
-30.21   	 11.29   	 14.36   	   5.09		
-28.99   	  4.88   	 14.38   	   5.09		
-28.38   	  0.00   	 14.40   	  10.17		
-28.08   	 -1.22   	 14.45   	   5.09		
-28.38   	  1.53   	 14.47   	  10.17		
-28.99   	  6.41   	 14.51   	  10.17		
-28.69   	 10.68   	 14.55   	  10.17		
-26.86   	 13.73   	 14.59   	  15.26		
-23.80   	 14.95   	 14.65   	  10.17		
-21.67   	 14.95   	 14.69   	  15.26		
-22.58   	 13.43   	 14.75   	  20.35		
-25.33   	 12.21   	 14.83   	  15.26		
-26.55   	 16.48   	 14.89   	  20.35		
-21.36   	 31.74   	 14.97   	  20.35		
 -4.58   	 61.04   	 15.06   	  25.43		
 29.30   	109.56   	 15.16   	  20.35		
 85.14   	184.63   	 15.24   	  30.52		
165.71   	296.94   	 15.36   	  25.43		
266.72   	454.71   	 15.46   	  35.61		
372.62   	641.17   	 15.61   	  66.12		
513.31   	865.78(R)	 15.87(E)	  40.69		
511.78   	779.42   	 16.03   	  35.61		
452.58   	549.62   	 16.17   	  45.78		
346.37   	247.80   	 16.36   	  40.69		
218.20   	-29.30   	 16.52   	  50.86		
101.62   	-214.23   	 16.72   	  45.78		
 24.72   	-294.80   	 16.91   	  50.86		
 -5.49   	-297.55   	 17.11   	  55.95		
 -6.71   	-255.43   	 17.33   	  55.95		
 -3.97   	-188.29   	 17.56   	  66.12		
-12.51   	-109.86   	 17.82   	  66.12		
-29.91   	-37.23   	 18.09   	  76.30		
-43.95   	  9.16   	 18.39   	  91.56		
-46.08   	 21.06   	 18.76   	 101.73		
-37.84   	  8.24   	 19.17   	 116.99		
-27.77   	 -9.16   	 19.63   	 142.42		
-22.58   	-15.87   	 20.20   	 162.77		
-24.41   	-10.99   	 20.85   	 193.29		
-29.91   	 -3.66   	 21.63   	 228.89		
-35.40   	 -1.22   	 22.54   	 264.50		
-37.84   	 -3.97   	 23.60   	 305.19		
-36.62   	 -6.71   	 24.82   	 345.88		
-33.57   	 -6.10   	 26.21   	 396.74		
-30.82   	 -3.36   	 27.79   	 437.43		
-29.60   	 -2.14   	 29.54   	 483.21		
-28.69   	 -5.49   	 31.47   	 534.08		
-26.86   	-10.68   	 33.61   	 569.68		
-23.19   	-13.12   	 35.89   	 615.46		
-19.53   	 -9.16   	 38.35   	 645.98		
-17.40   	 -1.53   	 40.94   	 681.58		
-18.01   	  4.58   	 43.66   	 712.10		
-20.14   	  4.88   	 46.51   	 732.45		
-21.97   	  0.92   	 49.44   	 747.71		
-22.58   	 -4.88   	 52.43   	 762.97		
-22.28   	 -9.46   	 55.48   	 773.14		
-21.06   	-12.21   	 58.58   	 778.23		
-19.84   	-12.82   	 61.69   	 778.23		
-18.01   	-11.29   	 64.80   	 778.23		
-15.87   	 -7.02   	 67.91   	 773.14		
-14.04   	 -1.22   	 71.01   	 768.05		
-13.43   	  2.75   	 74.08   	 752.79		
-13.43   	  2.44   	 77.09   	 742.62		
-13.12   	 -1.83   	 80.06   	 727.36		
-11.60   	 -6.71   	 82.97   	 707.02		
 -9.46   	-10.07   	 85.80   	 691.76		
 -7.63   	-11.90   	 88.57   	 671.41		
 -7.02   	-14.04   	 91.25   	 651.07		
 -7.32   	-17.70   	 93.86   	 625.63		
 -7.93   	-20.45   	 96.36   	 605.29		
 -7.93   	-18.92   	 98.78   	 584.94		
 -7.02   	-13.43   	101.12   	 559.51		
 -4.58   	 -6.41   	103.36   	 534.08		
 -0.61   	 -1.83   	105.49   	 513.73		
  3.97   	 -1.83   	107.55   	 488.30		
  7.63   	 -3.97   	109.50   	 473.04		
  7.63   	 -4.88   	111.39   	 447.61		
  3.97   	 -3.66   	113.18   	 432.35		
  0.00   	 -2.14   	114.91   	 412.00		
 -0.31   	 -2.75   	116.56   	 396.74		
  4.88   	 -5.80   	118.15   	 376.40		
 13.12   	 -8.85   	119.65   	 366.22		
 20.45   	 -9.46   	121.12   	 350.97		
 23.80   	 -7.32   	122.52   	 340.79		
 23.80   	 -3.66   	123.89   	 330.62		
 23.19   	 -0.61   	125.21   	 320.45		
 23.50   	  1.22   	126.49   	 305.19		
 23.80   	  2.14   	127.71   	 300.10		
 23.50   	  2.44   	128.91   	 295.01		
 22.58   	  2.44   	130.09   	 284.84		
 21.67   	  2.14   	131.23   	 274.67		
 22.58   	  2.44   	132.33   	 269.58		
 25.63   	  3.66   	133.41   	 259.41		
 28.69   	  5.19   	134.45   	 254.32		
 30.21   	  5.80   	135.46   	 244.15		
 29.91   	  4.27   	136.44   	 233.98		
 28.08   	  1.53   	137.37   	 228.89		
 25.33   	 -0.31   	138.29   	 213.63		
 22.58   	  1.22   	139.14   	 208.54		
 20.45   	  7.02   	139.98   	 198.37		
 18.62   	 15.26   	140.77   	 188.20		
 17.09   	 22.58   	141.53   	 172.94		
 16.48   	 27.77   	142.22   	 167.85		
 16.78   	 31.13   	142.89   	 152.59		
 16.48   	 35.40   	143.50   	 142.42		
 14.65   	 42.42   	144.07   	 132.25		
 11.29   	 51.57   	144.60   	 116.99		
  8.24   	 59.81   	145.07   	 101.73		
  7.02   	 64.09   	145.47   	  91.56		
  7.32   	 62.56   	145.84   	  71.21		
  7.93   	 57.68   	146.12   	  61.04		
  6.10   	 52.49   	146.37   	  45.78		
  1.53   	 48.83   	146.55   	  30.52		
 -4.58   	 47.00   	146.67   	  10.17		
-10.07   	 45.47   	146.71(S)	   0.00		
-14.65   	 42.42   	146.71   	 -20.35		
-17.70   	 37.23   	146.63   	 -30.52		
-18.31   	 31.43   	146.51   	 -55.95		
-16.48   	 26.25   	146.29   	 -66.12		
-11.90   	 23.50   	146.02   	 -86.47		
 -7.63   	 23.80   	145.68   	-101.73		
 -5.49   	 25.33   	145.27   	-127.16		
 -7.02   	 25.94   	144.76   	-142.42		
-11.29   	 24.72   	144.19   	-162.77		
-15.56   	 21.67   	143.54   	-193.29		
-17.40   	 18.62   	142.77   	-213.63		
-16.78   	 16.48   	141.91   	-239.06		
-14.95   	 14.65   	140.96   	-269.58		
-13.43   	 12.82   	139.88   	-305.19		
-13.12   	 10.68   	138.66   	-335.71		
-13.73   	  9.16   	137.31   	-371.31		
-14.34   	  8.54   	135.83   	-417.09		
-15.26   	  8.85   	134.16   	-457.78		
-15.87   	  7.93   	132.33   	-498.47		
-15.56   	  4.88   	130.34   	-554.42		
-13.73   	  0.00   	128.12   	-605.29		
-11.60   	 -3.36   	125.70   	-656.15		
-10.38   	 -3.36   	123.07   	-707.02		
-11.90   	 -1.22   	120.24   	-768.05		
-15.56   	  0.92   	117.17   	-813.83		
-18.92   	  0.31   	113.92   	-869.78		
-18.92   	 -3.36   	110.44   	-920.65		
-15.56   	 -7.02   	106.75   	-961.34		
-11.90   	 -7.93   	102.91   	-996.94		
-10.38   	 -5.80   	 98.92   	-1032.55		
-11.60   	 -1.53   	 94.79   	-1063.07		
-14.04   	  2.75   	 90.54   	-1078.33		
-16.17   	  5.80   	 86.23   	-1093.59		
-17.40   	  8.24   	 81.85   	-1098.67		
-18.01   	  9.77   	 77.46   	-1098.67		
-18.01   	  9.16   	 73.06   	-1088.50		
-17.09   	  6.10   	 68.71   	-1073.24		
-15.56   	  1.83   	 64.41   	-1057.98		
-14.65   	 -1.53   	 60.18   	-1027.46		
-14.34   	 -2.14   	 56.07   	-996.94		
-14.34   	 -0.31   	 52.09   	-961.34		
-13.73   	  1.22   	 48.24   	-925.73		
-11.90   	  2.14   	 44.54   	-885.04		
-10.68   	  3.36   	 41.00   	-839.26		
-11.60   	  7.02   	 37.64   	-793.49		
-14.04   	 14.34   	 34.47   	-752.79		
-16.17   	 22.28   	 31.45   	-701.93		
-16.48   	 26.86   	 28.65   	-656.15		
-14.95   	 26.25   	 26.02   	-615.46		
-12.82   	 21.36   	 23.56   	-564.60		
-12.21   	 15.26   	 21.30   	-518.82		
-12.82   	  9.77   	 19.23   	-478.13		
-13.12   	  6.41   	 17.31   	-437.43		
-12.82   	  5.19   	 15.56   	-396.74		
-11.29   	  5.19   	 13.98   	-356.05		
 -8.85   	  7.32   	 12.55   	-320.45		
 -6.41   	 11.60   	 11.27   	-289.93		
 -5.80   	 15.87   	 10.11   	-254.32		
 -7.93   	 18.01   	  9.09   	-218.72		
-11.90   	 15.56   	  8.22   	-198.37		
-15.26   	  9.77   	  7.43   	-167.85		
-16.17   	  3.97   	  6.75   	-142.42		
-14.65   	  1.22   	  6.19   	-122.07		
-12.21   	  2.44   	  5.70   	-101.73		
-10.38   	  5.19   	  5.29   	 -81.38		
 -9.46   	  6.71   	  4.96   	 -61.04		
 -9.16   	  6.71   	  4.72   	 -50.86		
 -8.54   	  6.41   	  4.52   	 -35.61		
 -8.24   	  7.02   	  4.37   	 -20.35		
 -9.16   	  8.85   	  4.29   	 -15.26		
-11.60   	 11.29   	  4.23(D)	   0.00		
-14.65   	 12.21   	  4.23   	   5.09		
-16.48   	 11.29   	  4.25   	  15.26		
-15.26   	  9.16   	  4.31   	  20.35		
-10.99   	  6.41   	  4.39   	  25.43		
 -5.80   	  5.19   	  4.50   	  25.43		
 -2.14   	  6.71   	  4.60   	  35.61		
 -2.44   	  9.77   	  4.74   	  35.61		
 -6.10   	 12.51   	  4.88   	  35.61		
-11.60   	 12.82   	  5.03   	  40.69		
-15.56   	  9.77   	  5.19   	  40.69		
-15.87   	  6.10   	  5.35   	  45.78		
-13.12   	  3.66   	  5.53   	  40.69		
 -7.32   	  4.27   	  5.70   	  45.78		
 -0.31   	  6.71   	  5.88   	  40.69		
  5.80   	  8.85   	  6.04   	  40.69		
  9.46   	  8.85   	  6.21   	  40.69		
 10.07   	  6.41   	  6.37   	  40.69		
  8.85   	  2.14   	  6.53   	  40.69		
  8.54   	 -0.92   	  6.69   	  40.69		
 11.29   	 -0.92   	  6.86   	  35.61		
 15.56   	  2.75   	  7.00   	  35.61		
 19.23   	  8.54   	  7.14   	  35.61		
 21.06   	 14.65   	  7.28   	  35.61		
 21.67   	 21.67   	  7.43   	  30.52		
 23.50   	 32.04   	  7.55   	  30.52		
 26.55   	 45.78   	  7.67   	  30.52		
 28.38   	 58.90   	  7.79   	  25.43		
 27.47   	 63.78   	  7.89   	  25.43		
 25.33   	 55.54   	  8.00   	  25.43		
 24.41   	 37.23   	  8.10   	  25.43		
 25.94   	 17.09   	  8.20   	  20.35		
 27.47   	  4.58   	  8.28   	  20.35		
 25.33   	  4.27   	  8.36   	  20.35		
 18.62   	 14.34   	  8.44   	  20.35		
  8.54   	 27.77   	  8.52   	  20.35		
 -0.92   	 36.93   	  8.61   	  15.26		
 -7.32   	 36.32   	  8.67   	  20.35		
-11.60   	 25.33   	  8.75   	  20.35		
-15.87   	  8.85   	  8.83   	  15.26		
-19.53   	 -6.10   	  8.89   	  20.35		
-22.28   	-14.95   	  8.97   	  15.26		
-23.80   	-17.70   	  9.03   	  20.35		
-24.41   	-18.31   	  9.11   	  20.35		
-24.72   	-19.84   	  9.20   	  20.35		
-25.63   	-23.19   	  9.28   	  20.35		
-26.25   	-25.94   	  9.36   	  20.35		
-27.16   	-26.55   	  9.44   	  20.35		
-28.38   	-25.02   	  9.52   	  25.43		
-29.30   	-23.19   	  9.62   	  20.35		
-29.30   	-23.50   	  9.70   	  25.43		
-26.86   	-25.63   	  9.81   	  25.43		
-22.28   	-29.30   	  9.91   	  30.52		
-18.92   	-32.96   	 10.03   	  25.43		
-18.92   	-36.01   	 10.13   	  30.52		
-21.67   	-36.62   	 10.25   	  30.52		
-23.50   	-33.57   	 10.38   	  30.52		
-19.53   	-25.02   	 10.50   	  30.52		
 -7.93   	 -9.46   	 10.62   	  30.52		
 10.68   	 13.73   	 10.74   	  35.61		
 39.06   	 52.80   	 10.89   	  35.61		
 84.84   	121.46   	 11.03   	  40.69		
155.03   	235.90   	 11.19   	  35.61		
247.19   	402.83   	 11.33   	  40.69		
346.07   	598.45   	 11.50   	  86.47		
471.50   	822.45(R)	 11.84(E)	  45.78		
461.73   	733.03   	 12.02   	  50.86		
397.34   	507.20   	 12.23   	  50.86		
289.92   	216.37   	 12.43   	  50.86		
164.49   	-51.27   	 12.63   	  55.95		
 53.10   	-237.12   	 12.86   	  55.95		
-17.70   	-330.20   	 13.08   	  61.04		
-40.89   	-350.04   	 13.33   	  61.04		
-32.65   	-321.04   	 13.57   	  66.12		
-17.40   	-258.18   	 13.84   	  71.21		
-12.21   	-177.00   	 14.12   	  76.30		
-19.23   	-100.10   	 14.43   	  86.47		
-30.82   	-50.66   	 14.77   	  96.64		
-38.76   	-35.71   	 15.16   	 106.82		
-39.98   	-45.17   	 15.58   	 122.07		
-36.93   	-58.59   	 16.07   	 142.42		
-33.87   	-63.17   	 16.64   	 162.77		
-33.57   	-58.59   	 17.29   	 193.29		
-36.01   	-51.27   	 18.07   	 223.80		
-39.98   	-46.08   	 18.96   	 254.32		
-41.50   	-43.03   	 19.98   	 300.10		
-38.76   	-40.89   	 21.18   	 340.79		
-33.26   	-39.06   	 22.54   	 386.57		
-28.38   	-39.06   	 24.09   	 432.35		
-26.55   	-41.20   	 25.82   	 483.21		
-28.38   	-44.25   	 27.75   	 528.99		
-31.74   	-46.39   	 29.87   	 579.86		
-33.26   	-46.69   	 32.19   	 625.63		
-31.74   	-44.86   	 34.69   	 666.32		
-28.08   	-42.11   	 37.35   	 707.02		
-24.72   	-39.67   	 40.18   	 742.62		
-23.50   	-38.15   	 43.15   	 768.05		
-23.50   	-38.76   	 46.23   	 793.49		
