  I     	  II     	  PW     	  PW'		
-16.78   	-123.90   	 31.84   	  25.43		
-14.04   	-122.99   	 31.94   	  30.52		
-14.95   	-123.90   	 32.06   	  30.52		
-19.23   	-125.73   	 32.19   	  35.61		
-23.80   	-127.87   	 32.33   	  30.52		
-27.16   	-130.00   	 32.45   	  30.52		
-29.30   	-131.23   	 32.57   	  25.43		
-29.91   	-131.84   	 32.68   	  20.35		
-28.99   	-130.62   	 32.76   	  20.35		
-26.55   	-127.56   	 32.84   	  10.17		
-23.50   	-123.29   	 32.88   	   5.09		
-21.06   	-119.63   	 32.90   	   0.00		
-20.45   	-118.41   	 32.90(A)	   0.00		
-22.28   	-119.93   	 32.90   	 -10.17		
-25.33   	-122.38   	 32.86   	 -10.17		
-28.38   	-122.38   	 32.82   	 -15.26		
-30.21   	-118.71   	 32.76   	 -10.17		
-30.21   	-112.30   	 32.72   	 -20.35		
-28.69   	-105.29   	 32.63   	 -10.17		
-25.63   	-98.57   	 32.59   	 -15.26		
-22.89   	-92.16   	 32.53   	 -10.17		
-21.67   	-85.75   	 32.49   	 -10.17		
-22.28   	-79.65   	 32.45   	 -10.17		
-25.02   	-74.46   	 32.41   	  -5.09		
-27.47   	-68.97   	 32.39   	   0.00		
-27.47   	-61.34   	 32.39   	   0.00		
-24.72   	-49.74   	 32.39   	   0.00		
-21.67   	-35.40   	 32.39   	   5.09		
-19.53   	-20.45   	 32.41   	   5.09		
-18.31   	 -7.02   	 32.43   	   5.09		
-17.40   	  5.19   	 32.45   	   5.09		
-13.73   	 18.01   	 32.47   	   5.09		
 -7.02   	 33.57   	 32.49   	  10.17		
  1.22   	 50.05   	 32.53   	  10.17		
  6.71   	 64.09   	 32.57   	   5.09		
  6.41   	 72.63   	 32.59   	  10.17		
  1.83   	 76.29   	 32.63   	  10.17		
 -3.36   	 77.51   	 32.68   	  10.17		
 -3.66   	 79.65   	 32.72   	  15.26		
  2.44   	 83.01   	 32.78   	  10.17		
 11.60   	 86.06   	 32.82   	  10.17		
 18.01   	 86.98   	 32.86   	  15.26		
 20.14   	 86.36   	 32.92   	  10.17		
 19.23   	 84.84   	 32.96   	  15.26		
 18.31   	 82.70   	 33.02   	  15.26		
 18.01   	 79.04   	 33.08   	  10.17		
 18.01   	 73.85   	 33.12   	  15.26		
 16.78   	 68.36   	 33.18   	  15.26		
 14.34   	 64.70   	 33.25   	  20.35		
 13.43   	 63.78   	 33.33   	  15.26		
 14.34   	 63.48   	 33.39   	  15.26		
 15.87   	 61.65   	 33.45   	  15.26		
 16.17   	 57.68   	 33.51   	  20.35		
 14.04   	 53.10   	 33.59   	  20.35		
 10.99   	 50.35   	 33.67   	  20.35		
  9.46   	 50.96   	 33.75   	  20.35		
  9.77   	 53.41   	 33.84   	  20.35		
 11.29   	 55.24   	 33.92   	  20.35		
 12.51   	 54.93   	 34.00   	  20.35		
 12.82   	 52.19   	 34.08   	  25.43		
 12.21   	 48.22   	 34.18   	  20.35		
 11.60   	 44.25   	 34.26   	  20.35		
 10.99   	 40.59   	 34.34   	  25.43		
 10.68   	 36.93   	 34.45   	  20.35		
 10.07   	 33.87   	 34.53   	  25.43		
  8.85   	 31.74   	 34.63   	  25.43		
  8.24   	 32.35   	 34.73   	  20.35		
  8.54   	 35.10   	 34.81   	  25.43		
  9.77   	 38.15   	 34.91   	  30.52		
 10.68   	 39.37   	 35.04   	  30.52		
  9.77   	 36.62   	 35.16   	  35.61		
  6.41   	 31.74   	 35.30   	  35.61		
  2.75   	 27.16   	 35.44   	  40.69		
  1.22   	 25.33   	 35.61   	  40.69		
  3.05   	 26.25   	 35.77   	  50.86		
  6.71   	 28.38   	 35.97   	  50.86		
  9.46   	 28.99   	 36.17   	  50.86		
  9.16   	 27.77   	 36.38   	  55.95		
  6.41   	 25.63   	 36.60   	  55.95		
  4.88   	 24.72   	 36.83   	  50.86		
  5.49   	 25.63   	 37.03   	  55.95		
  7.93   	 26.55   	 37.25   	  55.95		
  8.85   	 26.25   	 37.48   	  55.95		
  5.80   	 23.80   	 37.70   	  50.86		
  0.31   	 20.14   	 37.90   	  50.86		
 -4.58   	 17.40   	 38.11   	  50.86		
 -5.80   	 17.09   	 38.31   	  50.86		
 -3.05   	 19.23   	 38.51   	  50.86		
  0.31   	 22.58   	 38.72   	  50.86		
  1.83   	 25.94   	 38.92   	  50.86		
  0.61   	 28.69   	 39.12   	  50.86		
 -1.53   	 30.21   	 39.33   	  45.78		
 -2.75   	 30.52   	 39.51   	  45.78		
 -3.05   	 29.60   	 39.69   	  45.78		
 -2.44   	 27.77   	 39.88   	  45.78		
 -1.53   	 25.94   	 40.06   	  35.61		
 -1.53   	 25.33   	 40.20   	  35.61		
 -2.14   	 26.55   	 40.35   	  30.52		
 -2.44   	 30.21   	 40.47   	  25.43		
 -2.14   	 34.79   	 40.57   	  20.35		
 -0.31   	 38.45   	 40.65   	  10.17		
  1.53   	 39.67   	 40.69   	  10.17		
  2.14   	 38.15   	 40.73(V)	  -5.09		
  0.61   	 35.71   	 40.71   	  -5.09		
 -1.22   	 33.26   	 40.69   	 -15.26		
 -1.53   	 31.74   	 40.63   	 -20.35		
 -0.31   	 30.82   	 40.55   	 -25.43		
  0.31   	 31.13   	 40.45   	 -35.61		
 -1.83   	 32.96   	 40.31   	 -35.61		
 -5.19   	 36.01   	 40.16   	 -40.69		
 -7.32   	 39.06   	 40.00   	 -45.78		
 -6.41   	 39.67   	 39.82   	 -50.86		
 -2.75   	 38.45   	 39.61   	 -50.86		
  2.14   	 38.15   	 39.41   	 -50.86		
  6.71   	 42.72   	 39.21   	 -50.86		
 11.29   	 54.93   	 39.00   	 -50.86		
 16.17   	 75.07   	 38.80   	 -55.95		
 19.84   	100.10   	 38.58   	 -50.86		
 21.06   	126.34   	 38.37   	 -50.86		
 19.53   	151.37   	 38.17   	 -50.86		
 16.78   	171.81   	 37.97   	 -45.78		
 14.95   	186.46   	 37.78   	 -50.86		
 16.17   	195.62   	 37.58   	 -45.78		
 19.23   	201.42   	 37.40   	 -45.78		
 21.67   	205.08   	 37.21   	 -45.78		
 21.36   	205.38   	 37.03   	 -45.78		
 19.53   	200.50   	 36.85   	 -45.78		
 18.92   	191.35   	 36.66   	 -40.69		
 21.97   	180.66   	 36.50   	 -40.69		
 28.38   	172.73   	 36.34   	 -45.78		
 35.40   	167.24   	 36.15   	 -40.69		
 39.67   	159.30   	 35.99   	 -35.61		
 41.50   	144.65   	 35.85   	 -40.69		
 43.95   	123.90   	 35.69   	 -40.69		
 49.74   	102.54   	 35.52   	 -35.61		
 58.59   	 85.14   	 35.38   	 -35.61		
 66.53   	 72.94   	 35.24   	 -35.61		
 68.66   	 61.65   	 35.10   	 -35.61		
 62.26   	 49.44   	 34.95   	 -35.61		
 48.22   	 36.62   	 34.81   	 -30.52		
 29.91   	 25.94   	 34.69   	 -30.52		
 10.38   	 17.70   	 34.57   	 -30.52		
 -7.02   	  7.63   	 34.45   	 -30.52		
-20.45   	 -8.54   	 34.32   	 -25.43		
-27.77   	-30.21   	 34.22   	 -25.43		
-28.38   	-52.19   	 34.12   	 -25.43		
-25.33   	-66.83   	 34.02   	 -25.43		
-21.67   	-70.50   	 33.92   	 -20.35		
-19.84   	-66.53   	 33.84   	 -20.35		
-19.53   	-60.42   	 33.75   	 -20.35		
-19.23   	-57.37   	 33.67   	 -20.35		
-18.92   	-57.98   	 33.59   	 -20.35		
-18.92   	-60.42   	 33.51   	 -20.35		
-19.53   	-61.95   	 33.43   	 -20.35		
-20.45   	-61.34   	 33.35   	 -25.43		
-20.14   	-58.90   	 33.25   	 -25.43		
-18.92   	-55.54   	 33.14   	 -20.35		
-18.01   	-52.49   	 33.06   	 -30.52		
-17.40   	-50.35   	 32.94   	 -25.43		
-17.40   	-49.74   	 32.84   	 -30.52		
-16.48   	-49.74   	 32.72   	 -30.52		
-14.34   	-49.13   	 32.59   	 -25.43		
-14.04   	-45.47   	 32.49   	 -30.52		
-18.31   	-39.06   	 32.37   	 -30.52		
-28.08   	-33.26   	 32.25   	 -25.43		
-40.89   	-32.04   	 32.15   	 -25.43		
-49.13   	-35.10   	 32.04   	 -20.35		
-43.95   	-35.40   	 31.96   	 -20.35		
-19.23   	-20.75   	 31.88   	 -15.26		
 24.72   	 24.11   	 31.82   	 -15.26		
 79.35   	111.69   	 31.76   	 -10.17		
132.45   	241.70   	 31.72   	  -5.09		
172.73   	390.93   	 31.70   	  -5.09		
193.18   	544.13(R)	 31.68   	   5.09		
171.81   	460.82   	 31.70   	   5.09		
135.50   	275.88   	 31.72   	   5.09		
 94.91   	 49.13   	 31.74   	   5.09		
 61.34   	-149.84   	 31.76   	  10.17		
 43.03   	-277.71   	 31.80   	   5.09		
 38.76   	-327.15   	 31.82   	  10.17		
 36.01   	-313.11   	 31.86   	   5.09		
 24.72   	-259.09   	 31.88   	   5.09		
  4.27   	-188.90   	 31.90   	   5.09		
-18.62   	-125.12   	 31.92   	   5.09		
-34.48   	-86.36   	 31.94   	   0.00		
-38.45   	-78.13   	 31.94   	   0.00		
-34.18   	-91.25   	 31.94   	   0.00		
-28.38   	-108.34   	 31.94   	   0.00		
-25.63   	-117.80   	 31.94   	  -5.09		
-25.63   	-117.49   	 31.92   	   5.09		
-26.55   	-111.69   	 31.94   	   0.00		
-26.25   	-105.59   	 31.94   	  10.17		
-24.41   	-102.54   	 31.98   	  15.26		
-23.19   	-103.15   	 32.04   	  15.26		
-24.11   	-106.51   	 32.11   	  20.35		
-26.25   	-111.08   	 32.19   	  15.26		
-28.38   	-114.14   	 32.25   	  20.35		
-28.99   	-114.44   	 32.33   	  10.17		
-27.47   	-112.61   	 32.37   	  10.17		
-25.63   	-110.47   	 32.41   	   5.09		
-25.02   	-109.56   	 32.43(A)	   0.00		
-25.02   	-110.78   	 32.43   	  -5.09		
-25.02   	-113.53   	 32.41   	   0.00		
-24.11   	-117.80   	 32.41   	  -5.09		
-21.97   	-121.46   	 32.39   	   0.00		
-20.45   	-123.29   	 32.39   	   5.09		
-20.45   	-122.68   	 32.41   	  10.17		
-23.80   	-121.46   	 32.45   	  15.26		
-29.30   	-121.15   	 32.51   	  20.35		
-34.79   	-122.07   	 32.59   	  25.43		
-37.54   	-123.60   	 32.70   	  25.43		
-35.71   	-123.60   	 32.80   	  30.52		
-29.91   	-121.46   	 32.92   	  20.35		
-22.89   	-118.41   	 33.00   	  25.43		
-18.01   	-114.75   	 33.10   	  15.26		
-16.48   	-111.69   	 33.16   	  15.26		
-18.62   	-109.56   	 33.22   	  10.17		
-22.89   	-109.25   	 33.27   	   5.09		
-28.08   	-111.39   	 33.29   	   5.09		
-32.96   	-114.75   	 33.31   	   0.00		
-36.01   	-117.19   	 33.31   	   5.09		
-37.23   	-116.88   	 33.33   	   0.00		
-36.62   	-113.22   	 33.33   	   0.00		
-34.48   	-107.42   	 33.33   	   0.00		
-33.26   	-101.32   	 33.33   	   0.00		
-33.26   	-95.21   	 33.33   	   0.00		
-33.87   	-88.81   	 33.33   	  -5.09		
-33.57   	-83.01   	 33.31   	  -5.09		
-30.82   	-77.82   	 33.29   	   0.00		
-27.47   	-73.55   	 33.29   	  -5.09		
-26.25   	-68.36   	 33.27   	 -10.17		
-28.08   	-61.34   	 33.22   	  -5.09		
-31.43   	-51.27   	 33.20   	 -10.17		
-32.96   	-39.37   	 33.16   	  -5.09		
-30.52   	-26.86   	 33.14   	 -10.17		
-25.33   	-14.65   	 33.10   	  -5.09		
-20.45   	 -2.75   	 33.08   	  -5.09		
-18.01   	  9.46   	 33.06   	  -5.09		
-17.70   	 21.67   	 33.04   	   0.00		
-16.78   	 33.57   	 33.04   	   0.00		
-13.73   	 45.47   	 33.04   	   5.09		
 -8.24   	 57.07   	 33.06   	   5.09		
 -0.61   	 68.66   	 33.08   	   5.09		
  7.32   	 79.65   	 33.10   	  10.17		
 14.04   	 88.50   	 33.14   	  10.17		
 17.09   	 93.38   	 33.18   	  10.17		
 15.56   	 94.60   	 33.22   	  10.17		
 11.60   	 93.69   	 33.27   	  10.17		
  7.93   	 91.86   	 33.31   	  15.26		
  8.54   	 89.72   	 33.37   	  10.17		
 12.21   	 87.28   	 33.41   	  10.17		
 16.48   	 84.23   	 33.45   	  15.26		
 18.01   	 80.87   	 33.51   	  10.17		
 15.87   	 78.13   	 33.55   	  10.17		
 11.90   	 77.21   	 33.59   	  15.26		
  8.24   	 76.90   	 33.65   	  10.17		
  5.49   	 74.46   	 33.69   	  15.26		
  4.88   	 69.27   	 33.75   	  15.26		
  5.49   	 62.26   	 33.81   	  15.26		
  7.32   	 55.85   	 33.88   	  15.26		
 10.07   	 52.19   	 33.94   	  15.26		
 11.90   	 51.57   	 34.00   	  20.35		
 11.29   	 51.88   	 34.08   	  20.35		
  8.24   	 50.96   	 34.16   	  20.35		
  4.58   	 49.13   	 34.24   	  20.35		
  2.44   	 47.00   	 34.32   	  20.35		
  3.97   	 45.78   	 34.40   	  25.43		
  7.63   	 46.08   	 34.51   	  20.35		
 11.60   	 46.69   	 34.59   	  20.35		
 13.12   	 46.69   	 34.67   	  25.43		
 11.90   	 45.17   	 34.77   	  20.35		
  9.77   	 42.42   	 34.85   	  25.43		
  8.24   	 39.67   	 34.95   	  25.43		
  8.54   	 38.15   	 35.06   	  25.43		
 10.07   	 38.45   	 35.16   	  30.52		
 11.60   	 39.67   	 35.28   	  40.69		
 11.29   	 39.98   	 35.44   	  35.61		
  9.16   	 39.37   	 35.58   	  40.69		
  6.10   	 37.84   	 35.75   	  45.78		
  3.97   	 35.71   	 35.93   	  45.78		
  3.05   	 33.57   	 36.11   	  40.69		
  3.97   	 32.04   	 36.28   	  45.78		
  5.49   	 30.52   	 36.46   	  40.69		
  7.93   	 29.60   	 36.62   	  40.69		
 10.07   	 28.08   	 36.79   	  35.61		
 11.60   	 25.33   	 36.93   	  40.69		
 11.29   	 22.28   	 37.09   	  35.61		
  8.85   	 21.06   	 37.23   	  35.61		
  5.19   	 22.58   	 37.38   	  40.69		
  1.83   	 25.63   	 37.54   	  35.61		
  0.61   	 27.77   	 37.68   	  40.69		
  0.92   	 26.25   	 37.84   	  40.69		
  2.44   	 22.89   	 38.01   	  40.69		
  3.97   	 20.14   	 38.17   	  40.69		
  4.27   	 20.75   	 38.33   	  45.78		
  3.66   	 22.89   	 38.51   	  45.78		
  2.75   	 25.33   	 38.70   	  45.78		
  1.53   	 25.33   	 38.88   	  45.78		
 -0.61   	 23.80   	 39.06   	  50.86		
 -3.97   	 22.58   	 39.27   	  45.78		
 -8.24   	 22.58   	 39.45   	  45.78		
-10.68   	 24.41   	 39.63   	  45.78		
 -9.46   	 26.86   	 39.82   	  45.78		
 -5.19   	 28.99   	 40.00   	  35.61		
 -0.61   	 29.91   	 40.14   	  35.61		
  1.22   	 29.91   	 40.28   	  30.52		
  0.31   	 29.60   	 40.41   	  25.43		
 -1.83   	 30.82   	 40.51   	  15.26		
 -2.75   	 33.57   	 40.57   	  10.17		
 -2.44   	 36.32   	 40.61   	   5.09		
 -2.14   	 37.54   	 40.63(V)	   0.00		
 -3.05   	 36.93   	 40.63   	 -15.26		
 -4.27   	 34.79   	 40.57   	 -15.26		
 -4.27   	 32.96   	 40.51   	 -25.43		
 -1.53   	 32.04   	 40.41   	 -35.61		
  2.14   	 31.74   	 40.26   	 -35.61		
  3.97   	 31.13   	 40.12   	 -45.78		
  3.66   	 31.13   	 39.94   	 -45.78		
  2.14   	 31.13   	 39.76   	 -45.78		
  0.00   	 32.04   	 39.57   	 -50.86		
 -1.53   	 34.48   	 39.37   	 -55.95		
 -1.53   	 39.37   	 39.15   	 -50.86		
  1.22   	 48.83   	 38.94   	 -50.86		
  7.63   	 65.00   	 38.74   	 -50.86		
 16.48   	 87.89   	 38.53   	 -50.86		
 24.11   	115.36   	 38.33   	 -50.86		
 27.47   	143.13   	 38.13   	 -45.78		
 27.16   	166.93   	 37.94   	 -45.78		
 24.41   	182.80   	 37.76   	 -45.78		
 21.67   	190.43   	 37.58   	 -40.69		
 19.23   	191.65   	 37.42   	 -45.78		
 16.48   	191.04   	 37.23   	 -45.78		
 14.04   	191.65   	 37.05   	 -40.69		
 13.12   	191.96   	 36.89   	 -40.69		
 15.56   	190.43   	 36.72   	 -45.78		
 21.06   	185.85   	 36.54   	 -40.69		
 29.30   	179.44   	 36.38   	 -45.78		
 38.15   	172.42   	 36.20   	 -40.69		
 45.78   	163.88   	 36.03   	 -40.69		
 49.13   	149.54   	 35.87   	 -40.69		
 48.22   	129.09   	 35.71   	 -40.69		
 46.39   	106.20   	 35.54   	 -40.69		
 47.61   	 86.67   	 35.38   	 -40.69		
 53.71   	 73.24   	 35.22   	 -35.61		
 61.04   	 63.17   	 35.08   	 -40.69		
 62.87   	 52.19   	 34.91   	 -30.52		
 54.93   	 38.76   	 34.79   	 -35.61		
 38.76   	 25.33   	 34.65   	 -30.52		
 19.23   	 14.65   	 34.53   	 -30.52		
  1.83   	  5.19   	 34.40   	 -30.52		
-11.90   	 -7.93   	 34.28   	 -25.43		
-21.67   	-27.16   	 34.18   	 -25.43		
-28.38   	-49.74   	 34.08   	 -25.43		
-32.04   	-68.97   	 33.98   	 -25.43		
-31.13   	-79.04   	 33.88   	 -20.35		
-26.86   	-78.13   	 33.79   	 -25.43		
-21.97   	-71.11   	 33.69   	 -20.35		
-18.92   	-64.09   	 33.61   	 -15.26		
-18.62   	-60.73   	 33.55   	 -20.35		
-20.75   	-60.73   	 33.47   	 -20.35		
-22.58   	-62.26   	 33.39   	 -20.35		
-23.50   	-62.56   	 33.31   	 -20.35		
-22.89   	-61.34   	 33.22   	 -20.35		
-20.75   	-59.20   	 33.14   	 -20.35		
-17.40   	-56.46   	 33.06   	 -20.35		
-14.04   	-54.02   	 32.98   	 -25.43		
-12.21   	-53.10   	 32.88   	 -25.43		
-13.12   	-53.71   	 32.78   	 -30.52		
-17.09   	-55.85   	 32.66   	 -25.43		
-23.19   	-57.37   	 32.55   	 -35.61		
-29.60   	-55.85   	 32.41   	 -30.52		
-36.01   	-50.66   	 32.29   	 -30.52		
-40.89   	-45.17   	 32.17   	 -25.43		
-43.33   	-42.11   	 32.06   	 -30.52		
-39.98   	-39.37   	 31.94   	 -25.43		
-26.55   	-30.52   	 31.84   	 -25.43		
  2.75   	 -3.36   	 31.74   	 -15.26		
 47.91   	 56.76   	 31.68   	 -20.35		
100.71   	159.30   	 31.60   	 -10.17		
148.01   	296.02   	 31.56   	  -5.09		
179.14   	431.52   	 31.54   	 -10.17		
177.00   	490.42(R)	 31.50   	   5.09		
151.67   	357.67   	 31.52   	   0.00		
118.10   	151.98   	 31.52   	   5.09		
 82.40   	-61.34   	 31.54   	   5.09		
 53.10   	-225.52   	 31.56   	  10.17		
 36.32   	-316.47   	 31.60   	   5.09		
 30.21   	-336.91   	 31.62   	   5.09		
 25.94   	-302.43   	 31.64   	   5.09		
 15.56   	-235.60   	 31.66   	   5.09		
 -2.75   	-162.35   	 31.68   	   5.09		
-22.89   	-107.73   	 31.70   	   5.09		
-38.15   	-85.75   	 31.72   	   0.00		
-44.25   	-93.08   	 31.72   	   0.00		
-42.72   	-111.39   	 31.72   	  -5.09		
-37.23   	-122.07   	 31.70   	   0.00		
-31.13   	-120.54   	 31.70   	   0.00		
-26.86   	-114.44   	 31.70   	   0.00		
-26.25   	-111.39   	 31.70   	  10.17		
-30.21   	-113.83   	 31.74   	  10.17		
-35.71   	-118.71   	 31.78   	  15.26		
-39.67   	-122.07   	 31.84   	  15.26		
-39.98   	-123.29   	 31.90   	  20.35		
-36.32   	-123.90   	 31.98   	  15.26		
-31.43   	-124.82   	 32.04   	  15.26		
-28.08   	-124.82   	 32.11   	  10.17		
-27.47   	-123.60   	 32.15   	   0.00		
-28.99   	-122.68   	 32.15   	   0.00		
-29.91   	-123.60   	 32.15   	  -5.09		
-29.60   	-127.26   	 32.13   	 -10.17		
-28.69   	-131.84   	 32.09   	 -10.17		
-29.30   	-135.80   	 32.04   	  -5.09		
-32.35   	-137.94   	 32.02   	   0.00		
-36.62   	-138.55   	 32.02   	   0.00		
-38.45   	-137.94   	 32.02   	  10.17		
-36.32   	-136.11   	 32.06   	  15.26		
-30.82   	-133.67   	 32.13   	  25.43		
-26.25   	-131.23   	 32.23   	  20.35		
-25.94   	-130.31   	 32.31   	  25.43		
-31.13   	-130.31   	 32.41   	  30.52		
-38.76   	-130.92   	 32.53   	  20.35		
-43.64   	-130.31   	 32.61   	  25.43		
-42.11   	-127.87   	 32.72   	  15.26		
-34.79   	-123.90   	 32.78   	  15.26		
-26.86   	-120.85   	 32.84   	  15.26		
-24.11   	-120.54   	 32.90   	  10.17		
-28.69   	-122.38   	 32.94   	  10.17		
-35.71   	-123.90   	 32.98   	   5.09		
-39.37   	-122.68   	 33.00   	   0.00		
-36.93   	-118.71   	 33.00   	   5.09		
-31.74   	-113.83   	 33.02   	   0.00		
-29.60   	-110.78   	 33.02(A)	   0.00		
-32.96   	-109.86   	 33.02   	  -5.09		
-39.37   	-108.95   	 33.00   	  -5.09		
-43.64   	-105.59   	 32.98   	  -5.09		
-43.33   	-99.49   	 32.96   	  -5.09		
-41.20   	-91.86   	 32.94   	  -5.09		
-40.28   	-83.31   	 32.92   	 -10.17		
-41.20   	-73.85   	 32.88   	 -10.17		
-42.42   	-63.48   	 32.84   	 -10.17		
-41.50   	-53.10   	 32.80   	  -5.09		
-37.54   	-42.72   	 32.78   	 -10.17		
-32.65   	-33.26   	 32.74   	 -10.17		
-29.91   	-23.50   	 32.70   	  -5.09		
-28.99   	-11.90   	 32.68   	   0.00		
-28.99   	  1.53   	 32.68   	  -5.09		
-27.47   	 15.87   	 32.66   	   5.09		
-22.58   	 29.60   	 32.68   	   0.00		
-15.56   	 41.50   	 32.68   	   5.09		
 -8.24   	 52.49   	 32.70   	   5.09		
 -3.05   	 62.87   	 32.72   	  10.17		
 -1.22   	 72.94   	 32.76   	  10.17		
 -0.92   	 80.57   	 32.80   	  10.17		
 -0.31   	 84.23   	 32.84   	  15.26		
  1.22   	 83.31   	 32.90   	  10.17		
  2.75   	 79.35   	 32.94   	  10.17		
  3.97   	 75.38   	 32.98   	  10.17		
  5.19   	 73.24   	 33.02   	  10.17		
  7.32   	 72.63   	 33.06   	  10.17		
  8.85   	 72.33   	 33.10   	  10.17		
  8.54   	 70.50   	 33.14   	  10.17		
  5.49   	 67.44   	 33.18   	  10.17		
  1.22   	 63.17   	 33.22   	  10.17		
 -1.22   	 58.90   	 33.27   	  10.17		
  0.31   	 55.24   	 33.31   	  10.17		
  3.97   	 51.88   	 33.35   	  10.17		
  7.32   	 49.74   	 33.39   	  15.26		
  8.54   	 48.22   	 33.45   	  15.26		
  6.71   	 46.39   	 33.51   	  20.35		
  2.44   	 43.03   	 33.59   	  15.26		
 -3.05   	 38.15   	 33.65   	  20.35		
 -8.24   	 32.65   	 33.73   	  20.35		
-10.68   	 29.30   	 33.81   	  25.43		
 -8.85   	 29.60   	 33.92   	  20.35		
 -3.97   	 32.96   	 34.00   	  20.35		
  0.61   	 36.32   	 34.08   	  20.35		
  1.53   	 36.93   	 34.16   	  25.43		
 -0.31   	 34.48   	 34.26   	  20.35		
 -2.75   	 30.82   	 34.34   	  20.35		
 -3.05   	 28.08   	 34.43   	  25.43		
 -2.44   	 26.25   	 34.53   	  30.52		
 -2.44   	 24.72   	 34.65   	  30.52		
 -3.36   	 21.97   	 34.77   	  35.61		
 -4.27   	 18.92   	 34.91   	  40.69		
 -3.66   	 17.09   	 35.08   	  40.69		
 -0.61   	 17.70   	 35.24   	  50.86		
  2.75   	 19.23   	 35.44   	  45.78		
  4.88   	 20.75   	 35.63   	  45.78		
  3.66   	 20.75   	 35.81   	  45.78		
 -0.92   	 19.23   	 35.99   	  45.78		
 -6.41   	 17.40   	 36.17   	  35.61		
-10.68   	 15.87   	 36.32   	  40.69		
-11.29   	 14.34   	 36.48   	  35.61		
 -7.63   	 12.82   	 36.62   	  35.61		
 -2.14   	 12.21   	 36.76   	  30.52		
  2.14   	 12.51   	 36.89   	  30.52		
  3.66   	 14.04   	 37.01   	  35.61		
  2.14   	 14.95   	 37.15   	  35.61		
 -1.53   	 14.65   	 37.29   	  35.61		
 -5.49   	 13.43   	 37.44   	  35.61		
 -8.85   	 12.21   	 37.58   	  40.69		
-11.29   	 12.21   	 37.74   	  40.69		
-12.21   	 13.73   	 37.90   	  40.69		
-11.29   	 16.48   	 38.07   	  45.78		
 -9.16   	 18.92   	 38.25   	  45.78		
 -7.02   	 20.75   	 38.43   	  45.78		
 -5.80   	 20.45   	 38.62   	  50.86		
