  I     	  II     	  PW     	  PW'		
 53.71   	 82.09   	 10.80   	 -25.43		
 49.13   	 80.57   	 10.70   	 -10.17		
 41.81   	 76.90   	 10.66   	 -20.35		
 33.57   	 72.02   	 10.58   	 -30.52		
 25.63   	 65.61   	 10.46   	   0.00		
 18.62   	 57.68   	 10.46   	  15.26		
 11.60   	 48.22   	 10.52   	 -25.43		
  4.27   	 37.54   	 10.42   	 -30.52		
 -3.97   	 26.25   	 10.29   	  -5.09		
-12.82   	 15.26   	 10.27   	   0.00		
-21.06   	  4.88   	 10.27   	 -10.17		
-28.38   	 -4.58   	 10.23   	   0.00		
-34.79   	-13.73   	 10.23   	  15.26		
-39.37   	-21.67   	 10.29   	  20.35		
-42.11   	-28.08   	 10.38   	   0.00		
-43.64   	-32.96   	 10.38   	 -15.26		
-44.56   	-36.01   	 10.32   	  -5.09		
-45.17   	-38.45   	 10.29   	   5.09		
-45.47   	-40.28   	 10.32   	   5.09		
-45.47   	-41.20   	 10.34   	  10.17		
-44.86   	-41.50   	 10.38   	  45.78		
-44.25   	-41.81   	 10.56   	  50.86		
-44.86   	-42.11   	 10.76   	  10.17		
-46.08   	-42.72   	 10.80   	 -50.86		
-47.00   	-43.03   	 10.60   	-172.94		
-47.00   	-42.72   	  9.91   	-442.52		
-45.17   	-41.50   	  8.14   	-635.81		
-43.03   	-40.59   	  5.60   	-513.73		
-41.50   	-40.59   	  3.54   	-295.01		
-41.81   	-41.81   	  2.36   	 157.68		
-43.03   	-43.64   	  2.99   	1088.50		
-44.56   	-45.47   	  7.34   	1546.28		
-45.78   	-47.61   	 13.53   	1007.12		
-47.00   	-49.44   	 17.56   	 803.66		
-47.30   	-50.35   	 20.77   	 712.10		
-47.00   	-49.13   	 23.62   	-498.47		
-45.17   	-46.39   	 21.63   	-1785.34		
-43.33   	-43.64   	 14.49   	-1648.01		
-42.42   	-42.42   	  7.89   	-839.26		
-42.72   	-43.64   	  4.54   	-391.66		
-43.95   	-46.69   	  2.97   	-106.82		
-44.25   	-50.05   	  2.54   	 340.79		
-43.33   	-51.57   	  3.91   	 844.35		
-41.81   	-51.27   	  7.28   	1002.03		
-40.59   	-49.44   	 11.29   	 707.02		
-40.59   	-47.30   	 14.12   	 315.36		
-41.81   	-45.47   	 15.38   	 -25.43		
-43.03   	-43.95   	 15.28   	-350.97		
-43.03   	-42.72   	 13.88   	-528.99		
-42.11   	-41.20   	 11.76   	-498.47		
-40.59   	-39.98   	  9.77   	-371.31		
-39.37   	-38.45   	  8.28   	-218.72		
-39.37   	-37.54   	  7.41   	  10.17		
-40.28   	-37.54   	  7.45   	 223.80		
-41.50   	-38.76   	  8.34   	 295.01		
-43.03   	-40.59   	  9.52   	 310.27		
-43.64   	-43.03   	 10.76   	 264.50		
-43.64   	-44.25   	 11.82   	 132.25		
-43.64   	-43.33   	 12.35   	  -5.09		
-43.64   	-40.28   	 12.33   	-122.07		
-43.95   	-36.01   	 11.84   	-188.20		
-44.56   	-33.26   	 11.09   	-137.33		
-45.17   	-33.57   	 10.54   	 -55.95		
-46.39   	-36.93   	 10.32   	   0.00		
-48.52   	-41.50   	 10.32   	  61.04		
-50.66   	-44.86   	 10.56   	  76.30		
-52.49   	-45.78   	 10.86   	  40.69		
-53.41   	-44.25   	 11.03   	  10.17		
-53.10   	-42.42   	 11.07   	 -10.17		
-52.49   	-41.20   	 11.03   	 -55.95		
-52.19   	-41.81   	 10.80   	 -91.56		
-52.19   	-43.33   	 10.44   	 -30.52		
-52.19   	-44.56   	 10.32   	  25.43		
-51.88   	-43.95   	 10.42   	  35.61		
-51.57   	-41.81   	 10.56   	  35.61		
-50.66   	-39.37   	 10.70   	  25.43		
-50.05   	-38.15   	 10.80   	  35.61		
-49.13   	-39.06   	 10.95   	  15.26		
-48.22   	-41.20   	 11.01   	 -30.52		
-47.91   	-43.03   	 10.89   	 -61.04		
-47.91   	-43.64   	 10.64   	 -71.21		
-48.52   	-43.03   	 10.36   	 -61.04		
-49.74   	-42.72   	 10.11   	 -50.86		
-51.27   	-43.03   	  9.91   	 -35.61		
-52.49   	-43.33   	  9.77   	   5.09		
-53.10   	-43.33   	  9.79   	  40.69		
-52.49   	-43.03   	  9.95   	  25.43		
-51.27   	-42.72   	 10.05   	   5.09		
-49.44   	-43.03   	 10.07   	 -15.26		
-47.61   	-42.42   	 10.01   	 -25.43		
-46.39   	-40.28   	  9.91   	 -35.61		
-45.47   	-36.62   	  9.77   	 -35.61		
-44.86   	-32.96   	  9.62   	  -5.09		
-44.86   	-30.52   	  9.60   	  25.43		
-44.86   	-28.99   	  9.70   	  45.78		
-45.17   	-27.77   	  9.89   	  50.86		
-45.47   	-25.33   	 10.09   	  30.52		
-45.47   	-21.06   	 10.21   	  10.17		
-44.86   	-15.56   	 10.25   	 -10.17		
-44.25   	 -9.77   	 10.21   	 -35.61		
-43.95   	 -5.19   	 10.07   	 -25.43		
-44.25   	 -2.14   	  9.97   	 -10.17		
-44.86   	  0.31   	  9.93   	 -15.26		
-45.47   	  2.44   	  9.87   	  -5.09		
-46.39   	  5.80   	  9.85   	  20.35		
-47.00   	 10.07   	  9.93   	 -15.26		
-47.61   	 12.82   	  9.87   	 -71.21		
-48.22   	 12.51   	  9.58   	 -66.12		
-49.13   	  7.93   	  9.32   	 -15.26		
-49.44   	  0.61   	  9.26   	  10.17		
-48.52   	 -6.41   	  9.30   	  40.69		
-45.17   	 -9.77   	  9.46   	  66.12		
-40.59   	 -7.63   	  9.73   	  55.95		
-35.10   	 -0.61   	  9.95   	  30.52		
-27.47   	 21.06   	 10.07   	 -15.26		
-26.25   	 28.38   	 10.01   	 -40.69		
-25.94   	 28.08   	  9.85   	 -66.12		
-26.25   	 19.53   	  9.58   	 -91.56		
-26.55   	  5.19   	  9.22   	 -96.64		
-27.16   	 -8.54   	  8.83   	 -96.64		
-27.16   	-17.09   	  8.44   	 -55.95		
-26.86   	-20.14   	  8.22   	 -30.52		
-26.25   	-19.84   	  8.10   	 -35.61		
-24.72   	-19.53   	  7.96   	 -35.61		
-22.28   	-21.67   	  7.81   	  -5.09		
-18.92   	-26.55   	  7.79   	   0.00		
-16.78   	-34.18   	  7.79   	  20.35		
-18.31   	-44.56   	  7.87   	  40.69		
-25.02   	-55.24   	  8.04   	  55.95		
-35.71   	-62.26   	  8.26   	  61.04		
-47.00   	-63.48   	  8.50   	  66.12		
-54.32   	-59.81   	  8.77   	  71.21		
-55.85   	-55.54   	  9.05   	  96.64		
-53.41   	-54.63   	  9.44   	 106.82		
-50.35   	-57.68   	  9.87   	  40.69		
-49.44   	-61.65   	 10.03   	 -35.61		
-50.05   	-63.48   	  9.89   	 -45.78		
-51.27   	-62.26   	  9.70   	 -35.61		
-51.57   	-59.51   	  9.56   	 -45.78		
-51.57   	-57.68   	  9.38   	 -71.21		
-51.57   	-56.76   	  9.09   	 -86.47		
-51.57   	-57.07   	  8.75   	 -45.78		
-51.88   	-57.68   	  8.57   	  35.61		
-52.49   	-58.59   	  8.71   	 132.25		
-53.10   	-59.51   	  9.24   	 188.20		
-54.02   	-59.81   	  9.99   	 213.63		
-54.32   	-58.90   	 10.84   	 162.77		
-53.71   	-57.37   	 11.50   	   5.09		
-52.19   	-56.76   	 11.52   	-167.85		
-50.66   	-57.07   	 10.84   	-223.80		
-49.44   	-58.29   	  9.95   	-132.25		
-48.52   	-58.29   	  9.42   	   5.09		
-47.61   	-56.15   	  9.44   	  81.38		
-46.39   	-52.19   	  9.77   	  20.35		
-45.47   	-47.91   	  9.85   	 -55.95		
-47.00   	-43.33   	  9.62   	 -76.30		
-53.41   	-36.93   	  9.32   	 -61.04		
-66.53   	-26.55   	  9.07   	 -10.17		
-82.40   	-10.38   	  9.03   	  66.12		
-88.81   	 19.53   	  9.30   	 167.85		
-63.48   	 77.82   	  9.97   	 233.98		
 20.14   	184.63   	 10.91   	  61.04		
178.53   	354.61   	 11.15   	-193.29		
404.97   	583.19   	 10.38   	-167.85		
665.28   	837.40   	  9.70   	 -66.12		
904.85   	1062.62   	  9.44   	-106.82		
1069.03   	1197.82   	  9.01   	 -61.04		
1123.35   	1201.48(R)	  8.77   	 122.07		
1061.10   	1069.34   	  9.26   	 244.15		
898.13   	838.32   	 10.23   	 203.46		
667.72   	574.95   	 11.05   	  35.61		
416.26   	346.68   	 11.19   	-152.59		
195.31   	194.09   	 10.58   	-284.84		
 45.78   	116.27   	  9.44   	-310.27		
-18.31   	 83.01   	  8.20   	-239.06		
-18.31   	 59.20   	  7.24   	 -91.56		
  1.53   	 24.41   	  6.88   	 147.51		
  5.49   	-19.23   	  7.47   	 406.92		
-14.95   	-57.98   	  9.09   	 508.65		
-45.17   	-81.79   	 11.13   	 412.00		
-66.83   	-91.25   	 12.78   	 239.06		
-72.63   	-93.08   	 13.73   	  10.17		
-68.36   	-94.60   	 13.77   	-264.50		
-64.39   	-98.88   	 12.72   	-467.95		
-65.00   	-104.06   	 10.84   	-437.43		
-69.58   	-107.42   	  9.09   	-239.06		
-73.85   	-108.34   	  8.14   	  81.38		
-75.38   	-107.73   	  8.46   	 457.78		
-75.07   	-107.73   	 10.29   	 640.89		
-73.55   	-109.56   	 12.86   	 625.63		
-72.33   	-112.30   	 15.36   	 584.94		
-72.33   	-115.05   	 17.70   	 315.36		
-72.02   	-116.58   	 18.96   	-213.63		
-70.80   	-115.36   	 18.11   	-595.11		
-68.05   	-111.69   	 15.73   	-605.29		
-65.00   	-107.12   	 13.31   	-513.73		
-62.87   	-103.45   	 11.25   	-361.14		
-61.95   	-101.62   	  9.81   	 -45.78		
-62.26   	-101.62   	  9.62   	 279.75		
-62.56   	-101.93   	 10.74   	 381.48		
-62.87   	-102.54   	 12.27   	 279.75		
-62.26   	-102.23   	 13.39   	 147.51		
-61.65   	-101.93   	 13.98   	  61.04		
-60.73   	-101.62   	 14.22   	 -61.04		
-59.20   	-101.01   	 13.98   	-188.20		
-57.07   	-100.40   	 13.22   	-233.98		
-54.93   	-98.88   	 12.29   	-239.06		
-53.10   	-96.44   	 11.33   	-259.41		
-51.57   	-92.47   	 10.29   	-167.85		
-50.35   	-87.28   	  9.62   	  45.78		
-48.83   	-81.79   	  9.81   	 172.94		
-46.69   	-77.82   	 10.50   	 152.59		
-44.56   	-75.07   	 11.11   	 101.73		
-41.81   	-73.85   	 11.52   	  66.12		
-39.06   	-72.63   	 11.78   	  30.52		
-36.93   	-70.80   	 11.90   	 -25.43		
-35.10   	-68.36   	 11.80   	 -61.04		
-33.87   	-65.00   	 11.56   	 -40.69		
-32.04   	-60.42   	 11.39   	 -55.95		
-29.60   	-55.24   	 11.17   	 -91.56		
-26.25   	-49.13   	 10.80   	  45.78		
-14.04   	-32.35   	 10.99   	  71.21		
 -8.54   	-26.25   	 11.27   	 106.82		
 -2.75   	-18.92   	 11.70   	 111.90		
  3.36   	 -9.77   	 12.15   	  66.12		
  8.85   	  0.31   	 12.41   	  30.52		
 14.34   	 11.29   	 12.53   	 -30.52		
 20.14   	 22.58   	 12.41   	 -81.38		
 27.16   	 33.87   	 12.09   	 -25.43		
 34.18   	 45.47   	 11.98   	  35.61		
 40.89   	 56.76   	 12.13   	  35.61		
 46.08   	 67.44   	 12.27   	  50.86		
 49.74   	 76.60   	 12.47   	  30.52		
 50.96   	 83.31   	 12.59   	 -30.52		
 49.74   	 86.67   	 12.47   	 -61.04		
 46.08   	 86.36   	 12.23   	 -50.86		
 39.67   	 83.01   	 12.02   	 -35.61		
 32.04   	 77.21   	 11.88   	  -5.09		
 23.80   	 69.27   	 11.86   	  10.17		
 15.56   	 60.12   	 11.90   	  25.43		
  7.63   	 49.74   	 12.00   	  30.52		
 -0.61   	 39.67   	 12.13   	  40.69		
 -9.16   	 30.52   	 12.29   	  45.78		
-16.48   	 21.97   	 12.47   	   0.00		
-22.28   	 14.34   	 12.47   	 -25.43		
-26.25   	  6.71   	 12.37   	 -25.43		
-29.30   	 -0.61   	 12.27   	 -50.86		
-32.04   	 -7.63   	 12.07   	 -20.35		
-35.71   	-13.43   	 11.98   	  50.86		
-39.67   	-18.31   	 12.19   	  91.56		
-43.03   	-21.97   	 12.55   	  91.56		
-44.86   	-24.72   	 12.92   	 106.82		
-45.17   	-26.86   	 13.35   	  91.56		
-44.25   	-29.30   	 13.71   	  35.61		
-43.95   	-31.74   	 13.86   	   0.00		
-43.95   	-33.87   	 13.86   	 -25.43		
-44.25   	-35.40   	 13.75   	 -61.04		
-44.25   	-35.71   	 13.51   	 -81.38		
-43.64   	-35.10   	 13.18   	 -55.95		
-42.72   	-34.48   	 12.96   	-106.82		
-42.42   	-34.79   	 12.53   	-264.50		
-42.72   	-35.40   	 11.48   	-467.95		
-43.64   	-36.62   	  9.60   	-518.82		
-43.95   	-38.15   	  7.53   	 -91.56		
-43.64   	-39.37   	  7.16   	 523.90		
-43.03   	-40.59   	  9.26   	 854.52		
-42.72   	-41.81   	 12.68   	 859.61		
-43.64   	-43.03   	 16.11   	 381.48		
-45.17   	-43.64   	 17.64   	 -15.26		
-46.69   	-43.64   	 17.58   	 -15.26		
-47.30   	-43.33   	 17.52   	 208.54		
-46.39   	-43.03   	 18.35   	 193.29		
-44.56   	-42.42   	 19.13(V)	-325.53		
-42.72   	-42.42   	 17.82   	-696.84		
-41.50   	-42.72   	 15.04   	-406.92		
-40.89   	-43.33   	 13.41   	-106.82		
-40.59   	-43.64   	 12.98   	 -10.17		
-39.67   	-43.33   	 12.94   	 259.41		
-38.45   	-42.42   	 13.98   	 386.57		
-36.93   	-41.50   	 15.52   	 152.59		
-36.32   	-40.89   	 16.13   	   0.00		
-36.62   	-40.59   	 16.13   	  -5.09		
-37.84   	-40.59   	 16.11   	 -86.47		
-38.76   	-40.28   	 15.77   	-137.33		
-39.06   	-39.37   	 15.22   	 -76.30		
-39.06   	-38.15   	 14.91   	 -61.04		
-39.06   	-37.23   	 14.67   	 -66.12		
-39.98   	-37.23   	 14.40   	  25.43		
-41.50   	-37.54   	 14.51   	 116.99		
-43.33   	-38.45   	 14.97   	 152.59		
-44.56   	-39.06   	 15.58   	 157.68		
-45.47   	-39.67   	 16.22   	 142.42		
-45.78   	-40.59   	 16.79   	  71.21		
-46.39   	-42.11   	 17.07   	 -20.35		
-47.00   	-43.64   	 16.99   	 -40.69		
-47.91   	-44.86   	 16.83   	 -45.78		
-48.52   	-45.17   	 16.64   	 -86.47		
-49.44   	-44.56   	 16.30   	 -61.04		
-50.05   	-43.64   	 16.05   	  -5.09		
-50.66   	-43.33   	 16.03   	  40.69		
-50.96   	-43.95   	 16.20   	  81.38		
-50.96   	-44.86   	 16.52   	 111.90		
-50.66   	-45.47   	 16.97   	 101.73		
-50.66   	-45.78   	 17.38   	  61.04		
-51.27   	-45.78   	 17.62   	  25.43		
-52.49   	-45.78   	 17.72   	   0.00		
-54.02   	-46.08   	 17.72   	 -25.43		
-54.93   	-47.00   	 17.62   	 -40.69		
-54.93   	-47.30   	 17.46   	 -71.21		
-53.71   	-47.61   	 17.17   	 -76.30		
-52.49   	-47.61   	 16.87   	 -45.78		
-51.88   	-47.61   	 16.68   	 -50.86		
-51.88   	-48.22   	 16.48   	 -20.35		
-53.10   	-48.83   	 16.40   	  61.04		
-54.32   	-49.74   	 16.64   	  71.21		
-54.93   	-50.96   	 16.93   	  40.69		
-55.24   	-51.88   	 17.09   	  25.43		
-55.54   	-52.19   	 17.19   	  20.35		
-55.85   	-52.19   	 17.27   	 -40.69		
-56.15   	-51.57   	 17.11   	 -91.56		
-56.76   	-51.27   	 16.74   	-101.73		
-57.07   	-50.96   	 16.34   	 -76.30		
-56.76   	-51.27   	 16.03   	 -50.86		
-55.85   	-51.57   	 15.83   	   0.00		
-55.54   	-51.88   	 15.83   	  30.52		
-54.93   	-51.88   	 15.95   	  30.52		
-54.63   	-51.27   	 16.07   	  35.61		
-54.02   	-50.05   	 16.22   	  45.78		
-53.41   	-48.22   	 16.40   	  45.78		
-53.41   	-46.08   	 16.58   	  25.43		
-53.41   	-43.64   	 16.68   	 -10.17		
-53.10   	-39.98   	 16.64   	  -5.09		
-51.88   	-34.79   	 16.62   	 -20.35		
-50.05   	-28.38   	 16.54   	 -35.61		
-48.52   	-21.06   	 16.40   	 -25.43		
-47.30   	-14.34   	 16.30   	 -35.61		
-47.00   	 -8.85   	 16.15   	 -35.61		
-46.39   	 -4.88   	 16.01   	   0.00		
-46.08   	 -1.83   	 16.01   	   0.00		
-46.08   	  1.22   	 16.01   	 -20.35		
-46.69   	  4.58   	 15.93   	 -10.17		
-48.52   	  7.02   	 15.89   	   5.09		
-50.96   	  7.32   	 15.91   	  -5.09		
-53.10   	  4.27   	 15.89   	 -55.95		
-54.32   	 -0.92   	 15.67   	 -71.21		
-53.71   	 -6.41   	 15.38   	  -5.09		
-51.27   	 -9.77   	 15.36   	  10.17		
-46.69   	-10.07   	 15.40   	 -15.26		
-40.89   	 -6.71   	 15.34   	 -25.43		
-35.40   	 -0.61   	 15.24   	 -10.17		
-30.82   	  7.02   	 15.20   	   5.09		
-27.77   	 14.65   	 15.22   	  35.61		
-26.86   	 19.53   	 15.36   	  50.86		
-27.16   	 19.53   	 15.56   	  25.43		
-27.77   	 14.04   	 15.67   	 -30.52		
-28.38   	  4.27   	 15.54   	 -71.21		
-27.77   	 -7.02   	 15.26   	 -81.38		
-26.25   	-16.48   	 14.93   	 -96.64		
-24.41   	-22.28   	 14.55   	-116.99		
-22.89   	-24.11   	 14.08   	-101.73		
-21.97   	-24.72   	 13.67   	 -81.38		
-21.36   	-25.94   	 13.35   	 -25.43		
-20.75   	-29.91   	 13.25   	  55.95		
-20.75   	-36.93   	 13.47   	  86.47		
-21.97   	-46.39   	 13.81   	 122.07		
-25.94   	-55.85   	 14.30   	 127.16		
-32.65   	-62.56   	 14.81   	  81.38		
-40.89   	-64.39   	 15.14   	  50.86		
-47.91   	-61.65   	 15.34   	 -35.61		
-51.57   	-57.07   	 15.20   	-137.33		
-52.19   	-54.63   	 14.65   	-132.25		
-50.96   	-56.15   	 14.12   	 -91.56		
-50.05   	-61.04   	 13.75   	-116.99		
-50.66   	-66.22   	 13.29   	 -81.38		
-51.88   	-68.97   	 12.96   	  81.38		
-53.41   	-68.05   	 13.29   	 183.11		
-54.02   	-65.61   	 14.02   	 152.59		
-54.02   	-63.48   	 14.63   	 116.99		
-53.71   	-62.56   	 15.10   	 127.16		
-54.02   	-62.87   	 15.61   	 116.99		
-54.93   	-63.48   	 16.07   	 101.73		
-56.15   	-63.17   	 16.48   	 127.16		
-56.46   	-62.56   	 16.99   	 152.59		
-55.24   	-61.34   	 17.60   	  96.64		
-53.41   	-60.42   	 17.99   	   0.00		
-51.57   	-58.90   	 17.99   	 -40.69		
-49.74   	-57.68   	 17.82   	 -96.64		
-48.52   	-56.46   	 17.44   	-127.16		
-47.91   	-55.54   	 16.93   	-111.90		
-47.30   	-55.24   	 16.48   	 -91.56		
-47.00   	-54.63   	 16.11   	 -55.95		
-47.00   	-53.41   	 15.89   	   5.09		
-48.83   	-50.66   	 15.91   	 -10.17		
-54.93   	-44.25   	 15.87   	 -81.38		
-67.44   	-32.35   	 15.54   	-122.07		
-85.75   	-14.65   	 15.06   	-116.99		
-100.10   	 12.51   	 14.59   	 -91.56		
-90.94   	 60.42   	 14.22   	 -55.95		
-29.91   	147.71   	 14.00   	 -25.43		
105.90   	292.66   	 13.90   	  15.26		
319.21   	500.79   	 13.96   	 116.99		
584.72   	749.82   	 14.43   	 172.94		
852.66   	990.30   	 15.12   	 122.07		
1066.89   	1159.36   	 15.61   	  35.61		
1182.56   	1206.67(R)	 15.75   	 -20.35		
1180.42   	1113.28   	 15.67   	-101.73		
1064.76   	904.54   	 15.26   	 -45.78		
857.54   	642.40   	 15.08   	 116.99		
599.06   	400.09   	 15.54   	 132.25		
342.71   	230.41   	 16.07   	  86.47		
140.08   	142.82   	 16.42   	 142.42		
 22.58   	109.25   	 16.99   	 167.85		
-13.73   	 87.89   	 17.66   	 116.99		
 -5.80   	 51.27   	 18.13   	 106.82		
  2.75   	 -1.83   	 18.56   	 101.73		
-10.38   	-53.10   	 18.96   	  35.61		
-40.59   	-86.06   	 19.10   	 -66.12		
-69.27   	-97.35   	 18.84   	-305.19		
-83.62   	-97.05   	 17.62   	-681.58		
-84.23   	-96.44   	 14.89   	-773.14		
-80.26   	-101.32   	 11.80   	-513.73		
-79.35   	-109.86   	  9.75   	-350.97		
-82.40   	-117.49   	  8.34   	-213.63		
-86.36   	-120.85   	  7.49   	 233.98		
-88.50   	-120.85   	  8.42   	 732.45		
-88.81   	-120.24   	 11.35   	1017.29		
-87.28   	-119.93   	 15.42   	1169.88		
-85.45   	-119.63   	 20.10   	1047.81		
-84.23   	-119.02   	 24.29   	 590.03		
-83.62   	-117.80   	 26.65(A)  	 -15.26		
-83.92   	-116.88   	 26.59   	-518.82		
-83.62   	-115.66   	 24.52   	-778.23		
-83.01   	-114.75   	 21.40   	-803.66		
-82.09   	-113.53   	 18.19   	-640.89		
-80.87   	-112.30   	 15.63   	-356.05		
-80.26   	-111.69   	 14.20   	 -30.52		
-79.65   	-111.08   	 14.08   	 208.54		
-79.04   	-110.47   	 14.91   	 340.79		
-77.82   	-109.25   	 16.28   	 422.18		
-75.99   	-106.81   	 17.97   	 350.97		
-73.55   	-104.06   	 19.37   	 132.25		
-70.80   	-101.01   	 19.90   	 -25.43		
-68.36   	-98.27   	 19.80   	-132.25		
-66.22   	-95.83   	 19.27   	-193.29		
-64.70   	-93.38   	 18.49   	-178.03		
-63.48   	-91.25   	 17.78   	-122.07		
-62.26   	-88.81   	 17.29   	 -76.30		
-60.73   	-86.06   	 16.99   	 -40.69		
-58.90   	-82.40   	 16.83   	 -20.35		
-56.46   	-78.74   	 16.74   	 -20.35		
-54.02   	-75.38   	 16.66   	 -30.52		
-51.57   	-72.02   	 16.54   	 -20.35		
-48.83   	-68.66   	 16.46   	  -5.09		
-46.08   	-64.70   	 16.44   	  20.35		
-43.33   	-59.51   	 16.52   	  15.26		
-40.28   	-54.02   	 16.58   	 -35.61		
-36.93   	-48.22   	 16.44   	 -81.38		
-32.96   	-42.72   	 16.11   	 -81.38		
-28.38   	-36.93   	 15.79   	 -66.12		
-23.50   	-30.82   	 15.52   	 -66.12		
-18.31   	-24.11   	 15.26   	 -40.69		
-12.82   	-16.48   	 15.10   	  50.86		
 -7.32   	 -8.54   	 15.30   	 127.16		
 -0.92   	  0.31   	 15.81   	 157.68		
  6.41   	  9.46   	 16.44   	 157.68		
 14.65   	 19.53   	 17.07   	 111.90		
 23.80   	 30.21   	 17.52   	  20.35		
 33.57   	 41.50   	 17.60   	 -55.95		
 42.72   	 53.41   	 17.38   	 -96.64		
 50.66   	 65.92   	 16.99   	-137.33		
 57.07   	 77.51   	 16.44   	-132.25		
 61.34   	 87.28   	 15.91   	 -71.21		
 63.17   	 93.99   	 15.63   	 -15.26		
 62.26   	 96.74   	 15.56   	  35.61		
 58.29   	 95.21   	 15.71   	  96.64		
 51.88   	 90.03   	 16.09   	 122.07		
 43.95   	 82.09   	 16.58   	  76.30		
 35.10   	 72.94   	 16.89   	 -25.43		
 26.86   	 63.48   	 16.79   	 -96.64		
 18.62   	 53.41   	 16.40   	-101.73		
 10.38   	 43.33   	 15.99   	 -71.21		
  2.44   	 32.35   	 15.71   	 -61.04		
 -5.49   	 21.06   	 15.46   	 -40.69		
-13.43   	  8.85   	 15.30   	   0.00		
-21.06   	 -2.75   	 15.30   	  30.52		
-28.08   	-13.43   	 15.42   	  40.69		
-33.26   	-22.28   	 15.58   	  66.12		
-37.23   	-29.30   	 15.85   	  61.04		
-40.28   	-35.10   	 16.09   	  25.43		
-42.72   	-39.67   	 16.20   	 -10.17		
-44.86   	-43.33   	 16.15   	 -30.52		
-46.39   	-46.39   	 16.03   	 -40.69		
-46.69   	-48.22   	 15.87   	 -50.86		
-46.39   	-49.74   	 15.67   	 -55.95		
-45.47   	-50.66   	 15.44   	 -50.86		
-44.56   	-51.27   	 15.24   	-111.90		
-43.33   	-51.88   	 14.79   	-305.19		
-41.81   	-51.88   	 13.57   	-356.05		
-40.59   	-51.57   	 12.15   	-152.59		
-39.06   	-51.57   	 11.54   	 508.65		
-37.84   	-51.88   	 13.57   	 956.25		
-36.62   	-52.19   	 17.40   	 417.09		
-36.01   	-52.80   	 19.06   	 -96.64		
-35.71   	-54.02   	 18.68   	  20.35		
-35.71   	-55.24   	 18.76   	-142.42		
-35.71   	-56.46   	 18.19   	-595.11		
-36.01   	-57.68   	 15.81   	-656.15		
-36.01   	-58.59   	 13.18   	-310.27		
-36.32   	-59.81   	 11.94   	  35.61		
-37.23   	-60.73   	 12.09   	 289.93		
-38.15   	-61.65   	 13.25   	 498.47		
-38.15   	-62.26   	 15.24   	 488.30		
-37.54   	-62.56   	 17.19   	 259.41		
-36.62   	-62.56   	 18.23   	  61.04		
-36.32   	-63.17   	 18.47(V)	 -55.95		
-36.93   	-63.17   	 18.25   	-178.03		
-37.84   	-63.17   	 17.54   	-233.98		
-39.06   	-62.56   	 16.60   	-193.29		
-40.59   	-62.26   	 15.83   	-116.99		
-41.81   	-61.95   	 15.36   	 -76.30		
-42.72   	-62.56   	 15.06   	 -35.61		
-43.33   	-62.87   	 14.91   	  55.95		
-43.64   	-62.87   	 15.14   	 137.33		
