  I     	  II     	  PW     	  PW'		
 83.01   	  9.16   	 20.81   	  15.26		
 74.77   	 -0.31   	 20.87   	  35.61		
 68.36   	 -0.61   	 21.02   	  55.95		
 66.53   	  4.27   	 21.24   	  55.95		
 68.36   	 10.68   	 21.46   	  55.95		
 71.41   	 18.92   	 21.69   	  30.52		
 74.16   	 28.99   	 21.81   	  10.17		
 74.16   	 39.98   	 21.85(A)	 -15.26		
 72.33   	 49.74   	 21.79   	 -30.52		
 69.58   	 54.32   	 21.67   	 -30.52		
 67.75   	 50.05   	 21.55   	 -30.52		
 66.83   	 37.54   	 21.42   	 -30.52		
 65.61   	 21.97   	 21.30   	 -40.69		
 64.09   	 10.68   	 21.14   	 -45.78		
 62.56   	  8.54   	 20.96   	 -76.30		
 62.26   	 15.87   	 20.65   	 -96.64		
 63.48   	 26.25   	 20.26   	-116.99		
 62.26   	 29.91   	 19.80   	-132.25		
 55.54   	 21.97   	 19.27   	-137.33		
 43.95   	  6.71   	 18.72   	-132.25		
 33.26   	 -6.71   	 18.19   	-116.99		
 26.86   	 -9.77   	 17.72   	-101.73		
 24.41   	 -3.97   	 17.31   	 -81.38		
 22.89   	  3.97   	 16.99   	 -71.21		
 18.01   	  7.02   	 16.70   	 -55.95		
  9.46   	  4.88   	 16.48   	 -55.95		
 -1.22   	  2.14   	 16.26   	 -55.95		
-10.99   	  2.14   	 16.03   	 -55.95		
-20.45   	  2.14   	 15.81   	 -50.86		
-29.30   	 -3.66   	 15.61   	 -50.86		
-37.84   	-16.78   	 15.40   	 -45.78		
-45.17   	-32.35   	 15.22   	 -35.61		
-52.80   	-41.50   	 15.08   	 -30.52		
-61.04   	-38.76   	 14.95   	 -20.35		
-69.58   	-26.25   	 14.87   	 -20.35		
-75.68   	-10.38   	 14.79   	 -15.26		
-76.60   	  4.58   	 14.73   	 -15.26		
-72.02   	 18.01   	 14.67   	 -20.35		
-64.70   	 31.43   	 14.59   	 -20.35		
-57.37   	 46.08   	 14.51   	 -20.35		
-51.27   	 59.20   	 14.43   	 -20.35		
-45.47   	 67.75   	 14.34   	 -25.43		
-36.93   	 72.63   	 14.24   	 -15.26		
-23.50   	 77.51   	 14.18   	 -15.26		
 -5.49   	 85.75   	 14.12   	 -15.26		
 17.09   	 97.66   	 14.06   	  -5.09		
 41.50   	108.95   	 14.04   	  -5.09		
 64.09   	115.66   	 14.02   	   5.09		
 79.35   	117.19   	 14.04   	   5.09		
 86.36   	116.27   	 14.06   	   5.09		
 88.81   	116.58   	 14.08   	  10.17		
 91.86   	119.93   	 14.12   	  15.26		
100.10   	125.43   	 14.18   	  20.35		
113.53   	130.00   	 14.26   	  20.35		
126.04   	131.23   	 14.34   	  25.43		
132.75   	127.56   	 14.45   	  30.52		
132.45   	119.32   	 14.57   	  30.52		
126.65   	108.95   	 14.69   	  40.69		
119.02   	101.32   	 14.85   	  50.86		
112.30   	 98.88   	 15.06   	  50.86		
109.56   	102.23   	 15.26   	  55.95		
110.47   	107.12   	 15.48   	  55.95		
113.53   	109.56   	 15.71   	  45.78		
116.58   	107.73   	 15.89   	  45.78		
115.97   	101.32   	 16.07   	  25.43		
111.39   	 91.55   	 16.17   	   5.09		
104.98   	 81.48   	 16.20   	  -5.09		
100.10   	 75.07   	 16.17   	 -15.26		
 98.88   	 73.85   	 16.11   	  -5.09		
100.40   	 78.43   	 16.09   	  15.26		
101.32   	 84.23   	 16.15   	  35.61		
101.01   	 88.20   	 16.30   	  50.86		
101.32   	 89.11   	 16.50   	  61.04		
104.06   	 90.64   	 16.74   	  50.86		
108.34   	 94.91   	 16.95   	  35.61		
111.08   	 99.79   	 17.09   	  10.17		
108.64   	 98.57   	 17.13   	 -10.17		
101.62   	 88.20   	 17.09   	 -25.43		
 94.30   	 71.11   	 16.99   	 -10.17		
 89.72   	 55.85   	 16.95   	  15.26		
 89.72   	 52.19   	 17.01   	  66.12		
 91.86   	 63.78   	 17.27   	 127.16		
 93.69   	 84.23   	 17.78   	 178.03		
 93.99   	101.62   	 18.49   	 223.80		
 91.55   	105.29   	 19.39   	 244.15		
 87.89   	 93.99   	 20.37   	 233.98		
 84.84   	 75.38   	 21.30   	 203.46		
 83.62   	 61.34   	 22.12   	 157.68		
 86.36   	 59.51   	 22.75   	  96.64		
 91.25   	 68.05   	 23.13   	  40.69		
 95.52   	 79.65   	 23.30(V)	   0.00		
 96.13   	 86.98   	 23.30   	 -30.52		
 91.55   	 88.20   	 23.17   	 -40.69		
 83.62   	 85.45   	 23.01   	 -45.78		
 76.29   	 80.87   	 22.83   	 -40.69		
 73.24   	 74.77   	 22.67   	 -30.52		
 75.38   	 66.22   	 22.54   	 -30.52		
 80.87   	 58.90   	 22.42   	 -30.52		
 86.67   	 58.29   	 22.30   	 -40.69		
 90.03   	 67.75   	 22.14   	 -55.95		
 90.94   	 85.45   	 21.91   	 -76.30		
 90.94   	103.45   	 21.61   	 -96.64		
 91.86   	113.53   	 21.22   	-111.90		
 92.47   	112.30   	 20.77   	-122.07		
 92.16   	104.98   	 20.28   	-127.16		
 92.16   	 99.18   	 19.78   	-122.07		
 93.08   	100.10   	 19.29   	-106.82		
 94.60   	109.56   	 18.86   	 -91.56		
 97.05   	125.73   	 18.49   	 -76.30		
100.40   	146.79   	 18.19   	 -50.86		
105.59   	171.20   	 17.99   	 -45.78		
114.44   	196.84   	 17.80   	 -30.52		
126.04   	220.64   	 17.68   	 -35.61		
137.94   	239.87   	 17.54   	 -40.69		
148.93   	252.69   	 17.38   	 -40.69		
157.78   	259.40   	 17.21   	 -55.95		
165.10   	261.54   	 16.99   	 -55.95		
169.07   	260.31   	 16.76   	 -61.04		
168.46   	256.04   	 16.52   	 -61.04		
164.79   	250.55   	 16.28   	 -50.86		
159.61   	244.45   	 16.07   	 -40.69		
152.89   	237.12   	 15.91   	 -35.61		
143.74   	227.97   	 15.77   	 -30.52		
131.23   	215.45   	 15.65   	 -25.43		
114.75   	198.06   	 15.54   	 -20.35		
 97.66   	173.95   	 15.46   	 -20.35		
 82.09   	144.04   	 15.38   	 -25.43		
 69.58   	111.69   	 15.28   	 -25.43		
 60.42   	 83.62   	 15.18   	 -20.35		
 55.54   	 65.61   	 15.10   	 -25.43		
 54.63   	 58.29   	 14.99   	 -20.35		
 56.15   	 55.85   	 14.91   	 -15.26		
 58.90   	 53.10   	 14.85   	 -10.17		
 61.04   	 48.22   	 14.81   	   0.00		
 62.26   	 43.33   	 14.81   	  10.17		
 62.26   	 39.98   	 14.85   	  20.35		
 60.73   	 36.93   	 14.93   	  30.52		
 56.15   	 31.43   	 15.06   	  30.52		
 49.44   	 23.50   	 15.18   	  40.69		
 41.50   	 19.53   	 15.34   	  35.61		
 32.04   	 28.69   	 15.48   	  30.52		
 18.62   	 55.54   	 15.61   	  30.52		
  4.27   	 94.30   	 15.73   	  25.43		
  3.97   	130.62   	 15.83   	  20.35		
 41.50   	152.59   	 15.91   	  25.43		
135.50   	161.13   	 16.01   	  25.43		
278.02   	175.48   	 16.11   	  40.69		
427.25   	222.47   	 16.28   	  55.95		
525.82   	315.25   	 16.50   	  66.12		
533.45   	437.01   	 16.76   	  81.38		
452.88   	547.49   	 17.09   	  86.47		
325.93   	603.64(R)	 17.44   	  91.56		
206.91   	584.72   	 17.80   	  91.56		
130.92   	505.98   	 18.17   	  81.38		
100.40   	403.44   	 18.49   	  71.21		
 97.96   	314.33   	 18.78   	  66.12		
101.62   	258.48   	 19.04   	  50.86		
 98.27   	230.10   	 19.25   	  50.86		
 82.70   	207.82   	 19.45   	  45.78		
 53.10   	167.85   	 19.63   	  50.86		
 10.07   	 98.27   	 19.84   	  55.95		
-36.62   	  9.77   	 20.06   	  66.12		
-70.19   	-70.19   	 20.33   	  71.21		
-75.38   	-112.30   	 20.61   	  71.21		
-50.66   	-104.68   	 20.90   	  76.30		
-10.68   	-60.42   	 21.20   	  71.21		
 23.19   	 -6.71   	 21.49   	  55.95		
 37.23   	 31.13   	 21.71   	  50.86		
 34.48   	 43.64   	 21.91   	  40.69		
 27.77   	 36.32   	 22.08   	  35.61		
 27.47   	 21.06   	 22.22   	  35.61		
 33.26   	  7.63   	 22.36   	  35.61		
 39.67   	 -0.31   	 22.50   	  40.69		
 41.81   	 -2.44   	 22.67   	  45.78		
 39.67   	  0.92   	 22.85   	  45.78		
 37.54   	  9.16   	 23.03   	  35.61		
 37.54   	 19.84   	 23.17   	  25.43		
 39.06   	 29.30   	 23.28   	  20.35		
 40.59   	 33.26   	 23.36   	  25.43		
 40.28   	 28.99   	 23.46   	  35.61		
 38.45   	 19.23   	 23.60   	  50.86		
 37.23   	 10.07   	 23.80   	  55.95		
 37.23   	  6.71   	 24.03   	  66.12		
 38.76   	  8.54   	 24.29   	  55.95		
 41.20   	 11.29   	 24.52   	  50.86		
 41.50   	 10.38   	 24.72   	  30.52		
 39.37   	  5.80   	 24.84   	  20.35		
 36.01   	  2.14   	 24.92   	   0.00		
 34.18   	  3.05   	 24.92   	 -10.17		
 33.26   	  9.16   	 24.88   	  -5.09		
 32.35   	 17.70   	 24.86   	   0.00		
 29.30   	 25.63   	 24.86   	  10.17		
 24.11   	 31.13   	 24.90   	  15.26		
 18.62   	 32.96   	 24.96(A)	  -5.09		
 15.56   	 30.82   	 24.94   	 -45.78		
 14.95   	 24.72   	 24.76   	 -86.47		
 15.56   	 15.87   	 24.41   	-142.42		
 15.26   	  5.80   	 23.85   	-172.94		
 13.73   	 -2.44   	 23.15   	-188.20		
 11.60   	 -7.02   	 22.40   	-172.94		
 10.07   	 -7.02   	 21.71   	-137.33		
  8.85   	 -3.66   	 21.16   	 -91.56		
  6.10   	  0.61   	 20.79   	 -40.69		
  0.31   	  3.36   	 20.63   	  -5.09		
 -7.32   	  3.97   	 20.61   	  15.26		
-15.87   	  3.66   	 20.67   	  20.35		
-24.11   	  3.66   	 20.75   	   5.09		
-32.65   	  3.05   	 20.77   	 -15.26		
-43.03   	 -1.53   	 20.71   	 -40.69		
-54.93   	-10.99   	 20.55   	 -50.86		
-65.92   	-23.19   	 20.35   	 -66.12		
-72.94   	-32.96   	 20.08   	 -55.95		
-75.68   	-36.62   	 19.86   	 -50.86		
-77.51   	-32.65   	 19.65   	 -30.52		
-82.40   	-22.89   	 19.53   	 -15.26		
-91.86   	-10.38   	 19.47   	  -5.09		
-103.45   	  3.66   	 19.45   	   0.00		
-111.69   	 17.70   	 19.45   	   5.09		
-112.00   	 29.91   	 19.47   	   5.09		
-104.37   	 38.76   	 19.49   	   0.00		
-91.86   	 43.95   	 19.49   	 -10.17		
-79.65   	 48.52   	 19.45   	 -15.26		
-70.50   	 55.85   	 19.39   	 -15.26		
-63.17   	 68.66   	 19.33   	 -10.17		
-54.63   	 85.75   	 19.29   	 -10.17		
-41.50   	102.84   	 19.25   	   0.00		
-23.80   	115.36   	 19.25   	  10.17		
 -2.75   	121.77   	 19.29   	  20.35		
 19.23   	125.73   	 19.37   	  25.43		
 39.98   	130.31   	 19.47   	  35.61		
 56.46   	135.50   	 19.61   	  35.61		
 67.75   	137.33   	 19.76   	  35.61		
 74.46   	133.67   	 19.90   	  40.69		
 78.74   	125.12   	 20.06   	  40.69		
 83.31   	117.19   	 20.22   	  40.69		
 89.11   	114.44   	 20.39   	  45.78		
 93.08   	115.66   	 20.57   	  50.86		
 92.16   	115.66   	 20.77   	  55.95		
 86.67   	111.69   	 21.00   	  61.04		
 79.96   	104.68   	 21.24   	  66.12		
 76.90   	 99.79   	 21.51   	  71.21		
 79.96   	100.40   	 21.79   	  71.21		
 86.67   	106.81   	 22.08   	  71.21		
 91.25   	113.83   	 22.36   	  61.04		
 89.72   	117.80   	 22.60   	  55.95		
 83.62   	116.58   	 22.83   	  40.69		
 77.82   	113.53   	 22.99   	  25.43		
 75.99   	111.39   	 23.09   	   5.09		
 78.13   	112.00   	 23.11   	   0.00		
 80.57   	113.83   	 23.11   	   0.00		
 80.87   	113.83   	 23.11   	  15.26		
 78.74   	108.64   	 23.17   	  45.78		
 75.68   	 98.57   	 23.36   	  71.21		
 72.94   	 86.67   	 23.64   	  96.64		
 71.41   	 79.04   	 24.03   	  91.56		
 71.41   	 77.82   	 24.39   	  81.38		
 72.63   	 82.09   	 24.72   	  45.78		
 74.46   	 88.81   	 24.90   	  15.26		
 75.07   	 95.52   	 24.96   	 -15.26		
 73.85   	100.71   	 24.90   	 -15.26		
 72.63   	105.90   	 24.84   	   5.09		
 73.85   	110.78   	 24.86   	  61.04		
 77.21   	112.61   	 25.11   	 116.99		
 79.35   	109.56   	 25.57   	 188.20		
 78.74   	101.62   	 26.33   	 233.98		
 74.77   	 92.47   	 27.26   	 259.41		
 70.19   	 85.45   	 28.30   	 249.24		
 66.53   	 82.09   	 29.30   	 208.54		
 63.17   	 81.79   	 30.13   	 142.42		
 59.20   	 83.31   	 30.70   	  76.30		
 54.02   	 85.75   	 31.01   	   5.09		
 51.88   	 88.50   	 31.03(V)	 -35.61		
 55.24   	 90.03   	 30.88   	 -66.12		
 63.17   	 89.42   	 30.62   	 -61.04		
 70.80   	 87.59   	 30.38   	 -40.69		
 74.46   	 86.98   	 30.21   	 -20.35		
 74.16   	 90.64   	 30.13   	  10.17		
 72.63   	 97.35   	 30.17   	  25.43		
 71.41   	103.76   	 30.27   	  25.43		
 70.50   	104.98   	 30.38   	   0.00		
 67.14   	100.10   	 30.38   	 -35.61		
 61.04   	 91.25   	 30.23   	 -86.47		
 54.93   	 83.62   	 29.89   	-127.16		
 52.49   	 81.48   	 29.38   	-162.77		
 55.85   	 84.23   	 28.73   	-183.11		
 63.17   	 88.50   	 28.00   	-188.20		
 69.58   	 90.94   	 27.24   	-167.85		
 71.11   	 90.03   	 26.57   	-147.51		
 68.05   	 88.50   	 25.98   	-111.90		
 63.78   	 90.03   	 25.53   	 -86.47		
 63.17   	 98.57   	 25.19   	 -61.04		
 67.14   	113.53   	 24.94   	 -55.95		
 73.24   	131.23   	 24.72   	 -61.04		
 77.82   	147.40   	 24.48   	 -66.12		
 78.43   	158.08   	 24.21   	 -76.30		
 76.90   	163.27   	 23.91   	 -91.56		
 77.21   	166.63   	 23.54   	 -96.64		
 82.09   	172.12   	 23.15   	 -91.56		
 90.64   	182.19   	 22.79   	 -91.56		
100.40   	197.14   	 22.42   	 -81.38		
109.25   	215.45   	 22.10   	 -66.12		
117.19   	233.15   	 21.83   	 -50.86		
125.43   	246.58   	 21.63   	 -45.78		
135.50   	253.30   	 21.44   	 -45.78		
144.96   	255.13   	 21.26   	 -40.69		
152.28   	256.65   	 21.10   	 -45.78		
156.56   	263.06   	 20.92   	 -45.78		
159.61   	275.57   	 20.73   	 -45.78		
162.96   	289.00   	 20.55   	 -45.78		
164.79   	294.80   	 20.37   	 -35.61		
160.22   	286.87   	 20.22   	 -30.52		
144.35   	263.98   	 20.10   	 -20.35		
117.19   	228.58   	 20.02   	  -5.09		
 85.75   	186.16   	 20.00   	  -5.09		
 59.81   	142.52   	 19.98   	   0.00		
 45.78   	103.76   	 19.98   	  -5.09		
 43.33   	 75.68   	 19.96   	 -10.17		
 46.39   	 60.73   	 19.92   	 -20.35		
 47.91   	 57.37   	 19.84   	 -30.52		
 44.25   	 59.51   	 19.72   	 -45.78		
 37.54   	 61.04   	 19.53   	 -55.95		
 32.96   	 59.51   	 19.31   	 -61.04		
 35.10   	 58.29   	 19.06   	 -50.86		
 43.95   	 62.26   	 18.86   	 -40.69		
 55.24   	 72.02   	 18.70   	 -15.26		
 62.26   	 82.40   	 18.64   	   5.09		
 62.26   	 85.75   	 18.66   	  35.61		
 54.32   	 79.04   	 18.80   	  61.04		
 40.59   	 67.44   	 19.04   	  66.12		
 21.06   	 62.87   	 19.31   	  66.12		
 -2.44   	 73.85   	 19.57   	  55.95		
-19.23   	 97.66   	 19.80   	  45.78		
 -6.71   	122.68   	 19.98   	  20.35		
 58.59   	140.08   	 20.06   	  10.17		
184.02   	153.81   	 20.10   	   5.09		
343.32   	185.85   	 20.12   	  10.17		
479.43   	257.87   	 20.16   	  25.43		
535.89   	371.40   	 20.26   	  55.95		
491.03   	496.22   	 20.49   	  76.30		
371.09   	585.02   	 20.79   	 101.73		
232.24   	598.14(R)	 21.20   	 116.99		
127.87   	532.23   	 21.67   	 116.99		
 79.65   	420.53   	 22.14   	 116.99		
 75.38   	309.75   	 22.60   	  96.64		
 88.50   	234.99   	 22.99   	  81.38		
 96.44   	204.16   	 23.32   	  61.04		
 88.81   	198.36   	 23.56   	  45.78		
 62.87   	190.43   	 23.74   	  35.61		
 22.28   	159.61   	 23.89   	  30.52		
-24.41   	102.84   	 24.01   	  35.61		
-64.09   	 33.87   	 24.15   	  45.78		
-82.40   	-22.89   	 24.33   	  50.86		
-72.33   	-48.52   	 24.54   	  55.95		
-39.67   	-40.28   	 24.76   	  66.12		
 -1.22   	-12.82   	 25.03   	  55.95		
 26.86   	 14.34   	 25.25   	  45.78		
 37.23   	 27.77   	 25.43   	  45.78		
 32.96   	 26.55   	 25.62   	  35.61		
 23.80   	 17.40   	 25.76   	  40.69		
 18.62   	  9.46   	 25.92   	  55.95		
 21.06   	  7.63   	 26.14   	  66.12		
 28.69   	 13.12   	 26.41   	  76.30		
 36.01   	 22.89   	 26.71   	  71.21		
 38.76   	 30.52   	 27.00   	  50.86		
 35.10   	 29.30   	 27.20   	  10.17		
 27.16   	 18.31   	 27.24   	 -25.43		
 21.67   	  4.27   	 27.14   	 -61.04		
 21.97   	 -4.27   	 26.90   	 -81.38		
 27.77   	 -2.75   	 26.57   	 -76.30		
 34.48   	  5.80   	 26.27   	 -55.95		
 38.15   	 14.95   	 26.04   	 -25.43		
 37.54   	 19.53   	 25.94   	   5.09		
 34.48   	 19.53   	 25.96   	  35.61		
 31.74   	 16.78   	 26.10   	  55.95		
 28.69   	 13.73   	 26.33   	  66.12		
 25.33   	 11.90   	 26.59   	  55.95		
 22.28   	 12.82   	 26.82   	  50.86		
 20.75   	 16.78   	 27.02   	  45.78		
 21.36   	 24.11   	 27.20   	  45.78		
 22.89   	 32.65   	 27.39   	  45.78		
 23.50   	 38.45   	 27.57   	  50.86		
 21.97   	 38.15   	 27.77   	  40.69		
 18.92   	 30.82   	 27.93   	  35.61		
 15.56   	 17.70   	 28.08   	  25.43		
 12.82   	  4.27   	 28.18   	   5.09		
 10.07   	 -4.27   	 28.20(A)	 -25.43		
  7.63   	 -3.05   	 28.10   	 -61.04		
  6.41   	  7.02   	 27.85   	-106.82		
  5.80   	 18.92   	 27.43   	-152.59		
  5.19   	 25.33   	 26.82   	-193.29		
  2.75   	 21.06   	 26.04   	-213.63		
 -2.75   	  7.32   	 25.19   	-213.63		
-10.68   	 -9.16   	 24.33   	-183.11		
-20.45   	-21.97   	 23.60   	-147.51		
-30.52   	-28.08   	 23.01   	-101.73		
-39.67   	-28.69   	 22.60   	 -55.95		
-47.30   	-26.25   	 22.38   	 -25.43		
-54.32   	-23.80   	 22.28   	 -10.17		
-62.87   	-20.45   	 22.24   	  -5.09		
-72.02   	-14.34   	 22.22   	 -20.35		
-81.18   	 -4.27   	 22.14   	 -35.61		
-87.89   	  8.24   	 21.99   	 -55.95		
-92.47   	 19.23   	 21.77   	 -66.12		
-97.66   	 22.58   	 21.51   	 -76.30		
-104.68   	 17.70   	 21.20   	 -66.12		
-112.00   	 10.38   	 20.94   	 -55.95		
-117.19   	  8.54   	 20.71   	 -30.52		
-118.71   	 17.70   	 20.59   	 -15.26		
-118.10   	 36.62   	 20.53   	   5.09		
-116.27   	 58.90   	 20.55   	  20.35		
-111.69   	 77.21   	 20.63   	  15.26		
-101.62   	 85.75   	 20.69   	  20.35		
-84.53   	 85.75   	 20.77   	  10.17		
-61.34   	 83.01   	 20.81   	   5.09		
-36.01   	 83.92   	 20.83   	  -5.09		
-11.90   	 93.08   	 20.81   	  -5.09		
 10.07   	108.95   	 20.79   	  -5.09		
 29.30   	125.12   	 20.77   	  -5.09		
 45.17   	135.19   	 20.75   	   5.09		
 58.29   	137.63   	 20.77   	  15.26		
 69.58   	135.50   	 20.83   	  20.35		
 79.35   	133.36   	 20.92   	  30.52		
 86.67   	133.36   	 21.04   	  40.69		
 91.55   	134.28   	 21.20   	  45.78		
 93.08   	133.67   	 21.38   	  45.78		
 91.86   	129.39   	 21.57   	  50.86		
 90.33   	123.29   	 21.77   	  55.95		
 90.33   	118.41   	 21.99   	  55.95		
 91.55   	118.71   	 22.22   	  61.04		
 93.08   	124.82   	 22.46   	  61.04		
 93.38   	132.75   	 22.71   	  61.04		
 91.25   	137.02   	 22.95   	  55.95		
 87.89   	133.97   	 23.17   	  45.78		
 86.67   	124.82   	 23.36   	  30.52		
 88.20   	115.97   	 23.48   	  15.26		
 91.25   	112.92   	 23.54   	  -5.09		
 93.08   	115.36   	 23.52   	 -15.26		
 90.94   	118.10   	 23.46   	 -10.17		
 85.75   	115.97   	 23.42   	   5.09		
 81.18   	108.95   	 23.44   	  20.35		
 79.65   	101.93   	 23.52   	  45.78		
 81.48   	 99.79   	 23.70   	  55.95		
 84.53   	102.84   	 23.93   	  50.86		
 86.36   	107.42   	 24.13   	  40.69		
 85.75   	108.95   	 24.29   	  30.52		
 83.62   	106.81   	 24.41   	  30.52		
 81.48   	103.45   	 24.54   	  45.78		
 79.96   	101.32   	 24.72   	  76.30		
 79.04   	100.71   	 25.03   	 122.07		
 78.43   	 99.79   	 25.51   	 172.94		
 77.82   	 97.35   	 26.21   	 203.46		
 76.29   	 94.30   	 27.02   	 228.89		
 74.46   	 93.08   	 27.93   	 218.72		
 72.63   	 94.60   	 28.81   	 188.20		
 71.41   	 98.57   	 29.56   	 137.33		
 71.41   	102.54   	 30.11   	  76.30		
 72.63   	104.98   	 30.42   	  20.35		
 74.77   	104.98   	 30.50(V)	 -20.35		
 76.29   	102.84   	 30.42   	 -35.61		
 76.29   	 99.49   	 30.27   	 -35.61		
 74.46   	 96.44   	 30.13   	 -20.35		
 71.11   	 93.99   	 30.05   	   0.00		
 67.44   	 92.47   	 30.05   	  20.35		
 66.22   	 91.55   	 30.13   	  35.61		
 67.75   	 91.86   	 30.27   	  25.43		
 71.41   	 94.30   	 30.38   	   5.09		
 74.16   	 97.96   	 30.40   	 -20.35		
 74.16   	101.01   	 30.32   	 -55.95		
 70.50   	101.62   	 30.09   	 -86.47		
 65.92   	 97.96   	 29.75   	-111.90		
 63.48   	 93.99   	 29.30   	-122.07		
 64.70   	 93.99   	 28.81   	-106.82		
 67.75   	 99.79   	 28.38   	 -81.38		
 71.11   	108.34   	 28.06   	 -45.78		
 72.63   	115.97   	 27.87   	 -15.26		
 73.55   	120.54   	 27.81   	  -5.09		
 74.46   	123.90   	 27.79   	 -15.26		
 77.82   	130.00   	 27.73   	 -55.95		
 82.40   	140.38   	 27.51   	-106.82		
 86.98   	152.59   	 27.08   	-157.68		
 90.64   	163.88   	 26.45   	-198.37		
 93.38   	174.87   	 25.66   	-218.72		
 98.27   	190.43   	 24.78   	-218.72		
108.03   	213.32   	 23.91   	-193.29		
123.29   	242.00   	 23.13   	-152.59		
140.69   	268.86   	 22.52   	-106.82		
155.33   	284.73   	 22.10   	 -66.12		
162.66   	285.64   	 21.83   	 -35.61		
162.05   	276.18   	 21.69   	 -20.35		
158.08   	265.50   	 21.61   	 -15.26		
156.25   	260.01   	 21.55   	 -25.43		
158.39   	260.62   	 21.44   	 -40.69		
162.05   	261.23   	 21.28   	 -55.95		
160.52   	254.82   	 21.06   	 -71.21		
149.23   	239.26   	 20.77   	 -71.21		
128.48   	217.90   	 20.49   	 -71.21		
103.45   	195.62   	 20.20   	 -50.86		
 79.04   	172.12   	 20.00   	 -40.69		
 59.20   	143.74   	 19.84   	 -30.52		
 45.17   	109.25   	 19.72   	 -20.35		
 37.84   	 74.16   	 19.63   	 -20.35		
 37.54   	 48.83   	 19.55   	 -30.52		
 42.72   	 41.50   	 19.43   	 -45.78		
 47.61   	 49.13   	 19.25   	 -55.95		
 47.61   	 61.34   	 19.02   	 -71.21		
 42.42   	 67.14   	 18.74   	 -76.30		
 36.32   	 63.17   	 18.43   	 -66.12		
 35.10   	 56.46   	 18.17   	 -45.78		
