  I     	  II     	  PW     	  PW'		
  0.31   	  3.05   	  6.43   	   0.00		
  0.61   	 12.21   	  6.43   	   0.00		
  0.31   	 22.58   	  6.43   	   0.00		
  0.92   	 29.60   	  6.43   	 -10.17		
  2.44   	 30.21   	  6.39   	  -5.09		
  4.88   	 24.11   	  6.37   	 -15.26		
  5.19   	 13.73   	  6.31   	 -15.26		
  2.44   	  4.58   	  6.25   	 -15.26		
 -2.44   	  1.22   	  6.19   	 -20.35		
 -7.32   	  3.36   	  6.10   	 -20.35		
 -9.46   	  6.41   	  6.02   	 -15.26		
 -8.24   	  6.10   	  5.96   	 -10.17		
 -4.88   	  2.44   	  5.92   	   5.09		
 -2.14   	  0.00   	  5.94   	  10.17		
 -1.83   	  3.66   	  5.98   	  30.52		
 -3.66   	 11.60   	  6.10   	  45.78		
 -7.32   	 18.31   	  6.29   	  61.04		
-10.38   	 18.31   	  6.53   	  71.21		
-11.60   	 11.60   	  6.82   	  81.38		
-10.68   	  2.75   	  7.14   	  81.38		
 -8.54   	 -3.05   	  7.47   	  86.47		
 -7.32   	 -4.58   	  7.81   	  76.30		
 -8.24   	 -2.75   	  8.12   	  66.12		
 -9.77   	 -0.31   	  8.38   	  55.95		
-10.99   	  1.83   	  8.61   	  50.86		
-10.07   	  3.97   	  8.81   	  35.61		
 -8.85   	  5.19   	  8.95   	  25.43		
 -8.85   	  5.49   	  9.05   	  20.35		
-10.99   	  3.66   	  9.14   	  15.26		
-14.65   	 -0.31   	  9.20   	  15.26		
-17.70   	 -5.19   	  9.26   	  15.26		
-18.92   	 -8.54   	  9.32   	  15.26		
-18.92   	 -9.46   	  9.38   	  15.26		
-18.62   	 -7.63   	  9.44   	  15.26		
-18.62   	 -5.19   	  9.50   	  15.26		
-18.31   	 -4.58   	  9.56   	  15.26		
-17.40   	 -6.71   	  9.62   	  10.17		
-15.56   	-10.68   	  9.66   	   5.09		
-14.34   	-14.04   	  9.68   	   5.09		
-14.95   	-14.34   	  9.70   	   0.00		
-17.40   	-10.68   	  9.70   	  -5.09		
-20.14   	 -4.88   	  9.68   	  -5.09		
-21.36   	 -0.31   	  9.66   	  -5.09		
-20.45   	 -0.92   	  9.64   	  -5.09		
-18.31   	 -6.41   	  9.62   	  -5.09		
-16.48   	-14.34   	  9.60   	   0.00		
-15.56   	-18.92   	  9.60   	   0.00		
-15.26   	-16.17   	  9.60   	   5.09		
-14.34   	 -8.54   	  9.62   	   5.09		
-13.43   	 -1.83   	  9.64   	   5.09		
-13.12   	 -1.53   	  9.66   	   0.00		
-14.34   	 -8.54   	  9.66   	   5.09		
-16.48   	-17.70   	  9.68   	  -5.09		
-18.01   	-22.89   	  9.66   	  -5.09		
-18.31   	-22.58   	  9.64   	  -5.09		
-17.40   	-18.01   	  9.62   	 -15.26		
-16.48   	-12.82   	  9.56   	 -10.17		
-15.87   	 -7.93   	  9.52   	 -20.35		
-15.26   	 -4.58   	  9.44   	 -15.26		
-14.34   	 -3.66   	  9.38   	 -20.35		
-12.82   	 -7.93   	  9.30   	 -20.35		
-12.51   	-16.78   	  9.22   	 -20.35		
-14.04   	-25.63   	  9.14   	 -20.35		
-17.40   	-28.38   	  9.05   	 -20.35		
-20.45   	-22.58   	  8.97   	 -25.43		
-21.97   	-12.21   	  8.87   	 -20.35		
-21.36   	 -4.58   	  8.79   	 -25.43		
-18.31   	 -3.97   	  8.69   	 -25.43		
-14.34   	 -9.46   	  8.59   	 -25.43		
-10.38   	-14.95   	  8.48   	 -20.35		
 -8.24   	-16.78   	  8.40   	 -25.43		
 -8.85   	-15.56   	  8.30   	 -25.43		
-12.21   	-14.04   	  8.20   	 -25.43		
-16.78   	-12.82   	  8.10   	 -25.43		
-19.84   	-12.51   	  8.00   	 -25.43		
-19.53   	-11.90   	  7.89   	 -20.35		
-16.78   	-10.99   	  7.81   	 -25.43		
-13.43   	-10.68   	  7.71   	 -20.35		
-11.60   	-11.60   	  7.63   	 -20.35		
-11.29   	-13.43   	  7.55   	 -20.35		
-11.29   	-15.87   	  7.47   	 -20.35		
-11.60   	-18.62   	  7.39   	 -15.26		
-10.99   	-21.06   	  7.32   	 -15.26		
 -9.77   	-21.97   	  7.26   	 -15.26		
 -8.54   	-19.84   	  7.20   	 -10.17		
 -8.24   	-15.26   	  7.16   	 -10.17		
 -9.77   	-10.68   	  7.12   	 -10.17		
-13.12   	 -8.85   	  7.08   	 -10.17		
-17.40   	-10.68   	  7.04   	 -10.17		
-19.84   	-14.34   	  7.00   	 -10.17		
-18.01   	-16.17   	  6.96   	 -10.17		
-11.60   	-14.04   	  6.92   	 -15.26		
 -3.66   	 -7.93   	  6.86   	 -15.26		
  1.83   	 -1.53   	  6.80   	 -20.35		
  1.83   	  2.14   	  6.71   	 -15.26		
 -3.36   	  0.61   	  6.65   	 -20.35		
-10.68   	 -5.49   	  6.57   	 -20.35		
-15.87   	-14.04   	  6.49   	 -20.35		
-15.87   	-21.36   	  6.41   	 -15.26		
-12.21   	-23.50   	  6.35   	 -20.35		
 -7.32   	-19.84   	  6.27   	 -15.26		
 -4.88   	-13.12   	  6.21   	 -15.26		
 -5.19   	 -7.93   	  6.14   	 -15.26		
 -7.02   	 -7.63   	  6.08   	 -10.17		
 -7.93   	-11.29   	  6.04   	 -10.17		
 -7.63   	-14.95   	  6.00   	 -10.17		
 -6.10   	-14.65   	  5.96   	  -5.09		
 -4.58   	-10.07   	  5.94   	 -10.17		
 -3.97   	 -3.97   	  5.90   	  -5.09		
 -4.27   	 -0.31   	  5.88   	  -5.09		
 -5.19   	 -0.61   	  5.86   	 -10.17		
 -6.10   	 -3.66   	  5.82   	  -5.09		
 -6.41   	 -7.63   	  5.80   	  -5.09		
 -5.49   	-10.68   	  5.78   	 -10.17		
 -4.88   	-13.43   	  5.74   	 -10.17		
 -4.58   	-16.48   	  5.70   	 -10.17		
 -5.19   	-19.23   	  5.66   	 -10.17		
 -5.49   	-19.53   	  5.62   	 -10.17		
 -4.58   	-15.87   	  5.57   	  -5.09		
 -1.83   	 -9.16   	  5.55   	 -10.17		
  0.00   	 -3.05   	  5.51   	 -10.17		
  0.00   	 -0.92   	  5.47   	  -5.09		
 -1.83   	 -3.66   	  5.45   	  -5.09		
 -3.97   	 -9.16   	  5.43   	  -5.09		
 -4.88   	-13.43   	  5.41   	   0.00		
 -3.97   	-13.12   	  5.41   	   0.00		
 -1.83   	 -7.63   	  5.41   	  -5.09		
  1.83   	  3.05   	  5.39   	   0.00		
  7.93   	 16.17   	  5.39   	   0.00		
 15.26   	 28.38   	  5.39   	   0.00		
 21.36   	 37.84   	  5.39   	   0.00		
 23.19   	 45.17   	  5.39   	   0.00		
 19.53   	 51.88   	  5.39   	   0.00		
 13.12   	 58.59   	  5.39   	  -5.09		
  9.16   	 64.70   	  5.37   	  -5.09		
  9.77   	 68.97   	  5.35   	   0.00		
 15.26   	 71.11   	  5.35   	 -10.17		
 22.89   	 74.77   	  5.31   	  -5.09		
 29.60   	 82.09   	  5.29   	  -5.09		
 33.26   	 93.38   	  5.27   	 -10.17		
 35.10   	106.20   	  5.23   	  -5.09		
 36.93   	116.58   	  5.21   	 -10.17		
 40.89   	123.29   	  5.17   	 -10.17		
 47.00   	126.95   	  5.13   	  -5.09		
 54.02   	128.17   	  5.11   	 -10.17		
 60.12   	126.04   	  5.07   	  -5.09		
 64.39   	119.93   	  5.05   	 -10.17		
 66.53   	110.78   	  5.01   	  -5.09		
 67.75   	101.01   	  4.98   	 -10.17		
 68.05   	 92.77   	  4.94   	  -5.09		
 65.92   	 84.84   	  4.92   	 -10.17		
 60.73   	 74.77   	  4.88   	 -10.17		
 52.19   	 61.95   	  4.84   	 -10.17		
 41.50   	 48.52   	  4.80   	 -10.17		
 29.91   	 37.54   	  4.76   	 -10.17		
 19.84   	 28.69   	  4.72   	 -10.17		
 11.60   	 19.23   	  4.68   	  -5.09		
  5.49   	  6.71   	  4.66   	   0.00		
  1.83   	 -7.63   	  4.66   	   5.09		
  0.31   	-21.67   	  4.68   	   5.09		
  0.00   	-33.57   	  4.70   	  15.26		
 -0.61   	-43.95   	  4.76   	  15.26		
 -2.75   	-52.80   	  4.82   	  20.35		
 -7.32   	-58.59   	  4.90   	  20.35		
-12.51   	-59.20   	  4.98   	  20.35		
-16.78   	-54.02   	  5.07   	  20.35		
-18.92   	-47.30   	  5.15   	  20.35		
-18.62   	-43.64   	  5.23   	  20.35		
-16.17   	-46.08   	  5.31   	  20.35		
-13.12   	-52.49   	  5.39   	  15.26		
-10.38   	-57.98   	  5.45   	  15.26		
 -8.54   	-57.07   	  5.51   	  15.26		
 -7.63   	-49.13   	  5.57   	  10.17		
-10.38   	-38.45   	  5.62   	   5.09		
-19.53   	-32.65   	  5.64   	   5.09		
-37.23   	-36.93   	  5.66   	   0.00		
-58.90   	-48.22   	  5.66   	  -5.09		
-74.16   	-55.85   	  5.64   	  -5.09		
-69.27   	-46.39   	  5.62   	  -5.09		
-35.40   	-12.82   	  5.60   	 -10.17		
 27.47   	 40.59   	  5.55   	 -10.17		
115.36   	104.68   	  5.51   	 -10.17		
227.97   	177.61   	  5.47   	  -5.09		
369.57   	270.69   	  5.45   	  -5.09		
538.64   	398.56   	  5.43   	   5.09		
712.59   	549.32   	  5.45   	  20.35		
880.43   	701.60(R)	  5.53   	  15.26		
800.17   	585.02   	  5.60   	  15.26		
633.24   	340.58   	  5.66   	  25.43		
446.17   	 40.59   	  5.76   	  20.35		
304.57   	-234.68   	  5.84   	  20.35		
231.63   	-436.40   	  5.92   	  25.43		
202.64   	-557.25   	  6.02   	  20.35		
173.65   	-608.22   	  6.10   	  20.35		
118.41   	-596.31   	  6.19   	  20.35		
 40.89   	-525.51   	  6.27   	  20.35		
-39.67   	-417.79   	  6.35   	  25.43		
-105.90   	-314.03   	  6.45   	  30.52		
-153.81   	-247.80   	  6.57   	  30.52		
-188.90   	-223.69   	  6.69   	  35.61		
-215.45   	-218.51   	  6.84   	  35.61		
-233.76   	-203.25   	  6.98   	  45.78		
-240.78   	-166.63   	  7.16   	  45.78		
-236.21   	-121.15   	  7.34   	  45.78		
-221.56   	-88.81   	  7.53   	  45.78		
-198.36   	-77.82   	  7.71   	  45.78		
-169.37   	-79.96   	  7.89   	  40.69		
-137.33   	-78.43   	  8.06   	  35.61		
-105.59   	-63.48   	  8.20   	  30.52		
-77.82   	-39.37   	  8.32   	  25.43		
-57.37   	-19.84   	  8.42   	  15.26		
-45.78   	-15.56   	  8.48   	  15.26		
-41.81   	-25.63   	  8.55   	   5.09		
-41.50   	-39.37   	  8.57   	   5.09		
-41.20   	-47.00   	  8.59   	   0.00		
-38.76   	-44.86   	  8.59   	  -5.09		
-33.87   	-36.01   	  8.57   	   0.00		
-28.38   	-26.25   	  8.57   	   5.09		
-25.02   	-19.84   	  8.59   	   0.00		
-24.72   	-17.70   	  8.59   	  10.17		
-25.94   	-19.84   	  8.63   	  15.26		
-28.08   	-24.41   	  8.69   	  15.26		
-29.30   	-28.38   	  8.75   	  25.43		
-29.30   	-29.91   	  8.85   	  25.43		
-28.69   	-28.38   	  8.95   	  25.43		
-27.77   	-25.63   	  9.05   	  30.52		
-27.47   	-24.41   	  9.18   	  25.43		
-27.16   	-26.55   	  9.28   	  25.43		
-27.77   	-31.74   	  9.38   	  20.35		
-28.69   	-37.84   	  9.46   	  20.35		
-29.30   	-41.50   	  9.54   	  15.26		
-28.38   	-40.89   	  9.60   	  10.17		
-26.25   	-36.93   	  9.64   	  15.26		
-23.50   	-32.96   	  9.70   	  15.26		
-21.06   	-31.43   	  9.77   	  10.17		
-20.45   	-33.57   	  9.81   	  20.35		
-21.36   	-36.32   	  9.89   	  15.26		
-23.50   	-36.62   	  9.95   	  15.26		
-25.94   	-33.87   	 10.01   	  15.26		
-27.47   	-29.91   	 10.07   	  10.17		
-28.38   	-28.38   	 10.11   	  10.17		
-28.38   	-31.13   	 10.15   	   5.09		
-28.38   	-35.71   	 10.17(A)	   0.00		
-28.69   	-38.76   	 10.17   	  -5.09		
-28.99   	-37.23   	 10.15   	 -10.17		
-28.69   	-32.65   	 10.11   	 -15.26		
-27.47   	-28.69   	 10.05   	 -15.26		
-25.33   	-28.08   	  9.99   	 -20.35		
-22.58   	-30.82   	  9.91   	 -20.35		
-19.84   	-34.18   	  9.83   	 -20.35		
-17.70   	-35.40   	  9.75   	 -20.35		
-17.40   	-33.26   	  9.66   	 -20.35		
-18.92   	-28.99   	  9.58   	 -20.35		
-21.06   	-23.50   	  9.50   	 -15.26		
-21.97   	-17.40   	  9.44   	 -20.35		
-21.06   	-11.29   	  9.36   	 -15.26		
-18.01   	 -6.10   	  9.30   	 -10.17		
-14.34   	 -1.22   	  9.26   	 -15.26		
-11.90   	  2.75   	  9.20   	 -10.17		
-10.99   	  5.49   	  9.16   	 -10.17		
-11.60   	  8.24   	  9.11   	  -5.09		
-12.51   	 11.90   	  9.09   	  -5.09		
-12.82   	 18.31   	  9.07   	  -5.09		
-12.21   	 28.08   	  9.05   	  -5.09		
-10.38   	 40.59   	  9.03   	  -5.09		
 -7.02   	 53.41   	  9.01   	   0.00		
 -2.75   	 64.70   	  9.01   	  -5.09		
  1.53   	 73.85   	  8.99   	  -5.09		
  5.19   	 81.18   	  8.97   	   0.00		
  7.32   	 87.59   	  8.97   	  -5.09		
  7.02   	 93.38   	  8.95   	   0.00		
  6.71   	 98.57   	  8.95   	   0.00		
  7.93   	104.68   	  8.95   	   0.00		
 11.90   	111.69   	  8.95   	  -5.09		
 18.62   	119.63   	  8.93   	   5.09		
 25.94   	127.87   	  8.95   	   0.00		
 31.43   	134.58   	  8.95   	   0.00		
 35.10   	139.47   	  8.95   	   5.09		
 37.23   	141.60   	  8.97   	   5.09		
 39.06   	142.21   	  8.99   	   5.09		
 40.59   	141.30   	  9.01   	   0.00		
 42.72   	139.77   	  9.01   	   5.09		
 44.56   	137.63   	  9.03   	   5.09		
 45.17   	133.67   	  9.05   	   0.00		
 43.95   	126.65   	  9.05   	   0.00		
 40.59   	116.58   	  9.05   	   5.09		
 36.32   	104.68   	  9.07   	   0.00		
 32.35   	 92.47   	  9.07   	   0.00		
 28.99   	 82.40   	  9.07   	   0.00		
 25.94   	 75.07   	  9.07   	   0.00		
 22.89   	 69.89   	  9.07   	   5.09		
 20.45   	 65.92   	  9.09   	   5.09		
 18.92   	 62.87   	  9.11   	   0.00		
 19.53   	 58.59   	  9.11   	   5.09		
 20.45   	 53.41   	  9.14   	   5.09		
 19.53   	 48.22   	  9.16   	   0.00		
 16.48   	 43.64   	  9.16   	   5.09		
 11.90   	 41.20   	  9.18   	   0.00		
  8.85   	 40.28   	  9.18   	   5.09		
  8.54   	 38.15   	  9.20   	   0.00		
 10.38   	 33.57   	  9.20   	   5.09		
 12.51   	 27.77   	  9.22   	   0.00		
 12.82   	 23.50   	  9.22   	   0.00		
 10.99   	 22.58   	  9.22   	   0.00		
  8.24   	 23.80   	  9.22   	   0.00		
  6.10   	 24.11   	  9.22   	   0.00		
  5.49   	 21.36   	  9.22   	   0.00		
  6.41   	 16.78   	  9.22   	  -5.09		
  7.63   	 13.12   	  9.20   	  -5.09		
  8.54   	 12.21   	  9.18   	  -5.09		
  7.93   	 13.43   	  9.16   	 -10.17		
  6.10   	 14.34   	  9.11   	 -10.17		
  4.27   	 13.43   	  9.07   	 -15.26		
  3.05   	 11.29   	  9.01   	 -15.26		
  3.05   	  9.46   	  8.95   	 -20.35		
  2.75   	  7.02   	  8.87   	 -20.35		
  0.61   	  3.66   	  8.79   	 -25.43		
 -3.36   	 -1.22   	  8.69   	 -15.26		
 -7.93   	 -5.49   	  8.63   	 -10.17		
-10.38   	 -7.02   	  8.59   	  -5.09		
 -9.46   	 -4.58   	  8.57   	  10.17		
 -6.10   	 -0.92   	  8.61   	  25.43		
 -2.75   	  0.92   	  8.71   	  35.61		
 -1.53   	 -0.31   	  8.85   	  45.78		
 -2.14   	 -3.05   	  9.03   	  55.95		
 -3.05   	 -4.58   	  9.26   	  55.95		
 -3.05   	 -4.27   	  9.48   	  66.12		
 -2.44   	 -2.75   	  9.75   	  55.95		
 -2.75   	 -2.14   	  9.97   	  55.95		
 -4.27   	 -3.05   	 10.19   	  50.86		
 -6.71   	 -4.27   	 10.40   	  40.69		
 -8.85   	 -5.19   	 10.56   	  35.61		
 -9.77   	 -5.19   	 10.70   	  30.52		
 -9.46   	 -4.88   	 10.82   	  25.43		
 -8.54   	 -4.88   	 10.93   	  25.43		
 -8.24   	 -5.49   	 11.03   	  20.35		
 -8.54   	 -7.32   	 11.11   	  15.26		
 -9.46   	-10.07   	 11.17   	  20.35		
-10.07   	-12.21   	 11.25   	  25.43		
 -9.77   	-12.82   	 11.35   	  20.35		
 -8.54   	-11.60   	 11.43   	  20.35		
 -7.02   	 -8.85   	 11.52   	  25.43		
 -6.41   	 -6.41   	 11.62   	  25.43		
 -7.32   	 -5.49   	 11.72   	  25.43		
 -8.85   	 -6.41   	 11.82   	  30.52		
 -9.46   	 -8.54   	 11.94   	  25.43		
 -9.16   	-10.38   	 12.04   	  25.43		
 -7.93   	-10.99   	 12.15   	  25.43		
 -7.93   	-10.68   	 12.25   	  25.43		
 -9.46   	 -9.77   	 12.35   	  20.35		
-11.90   	-10.07   	 12.43   	  20.35		
-14.65   	-11.90   	 12.51   	  25.43		
-15.56   	-14.95   	 12.61   	  20.35		
-14.95   	-17.70   	 12.70   	  15.26		
-13.12   	-18.92   	 12.76   	  20.35		
-12.21   	-18.62   	 12.84   	  20.35		
-11.90   	-17.09   	 12.92   	  15.26		
-12.51   	-14.95   	 12.98   	  15.26		
-13.12   	-12.51   	 13.04   	  10.17		
-13.43   	-11.29   	 13.08   	  15.26		
-13.73   	-11.60   	 13.14   	  10.17		
-14.65   	-14.04   	 13.18   	   5.09		
-15.87   	-18.01   	 13.20   	   5.09		
-16.48   	-21.67   	 13.22   	   5.09		
-16.78   	-23.80   	 13.25   	   0.00		
-17.09   	-23.80   	 13.25   	   0.00		
-17.09   	-22.89   	 13.25   	   0.00		
-17.09   	-22.58   	 13.25   	  -5.09		
-16.17   	-23.19   	 13.22   	  -5.09		
-14.34   	-23.50   	 13.20   	  -5.09		
-11.60   	-22.28   	 13.18   	  -5.09		
 -9.46   	-19.84   	 13.16   	  -5.09		
 -8.85   	-17.70   	 13.14   	 -10.17		
-10.68   	-17.40   	 13.10   	  -5.09		
-13.43   	-19.23   	 13.08   	  -5.09		
-15.56   	-21.06   	 13.06   	  -5.09		
-15.26   	-21.36   	 13.04   	  -5.09		
-13.12   	-20.14   	 13.02   	  -5.09		
-10.68   	-18.62   	 13.00   	  -5.09		
 -9.46   	-18.62   	 12.98   	  -5.09		
-10.68   	-19.23   	 12.96   	   0.00		
-12.51   	-19.23   	 12.96   	  -5.09		
-14.04   	-18.31   	 12.94   	  -5.09		
-14.65   	-17.70   	 12.92   	   0.00		
-14.95   	-18.62   	 12.92   	  -5.09		
-15.26   	-21.67   	 12.90   	  -5.09		
-15.56   	-25.63   	 12.88   	   0.00		
-15.87   	-28.08   	 12.88   	  -5.09		
-15.87   	-28.08   	 12.86   	  -5.09		
-15.56   	-25.94   	 12.84   	  -5.09		
-15.26   	-22.58   	 12.82   	  -5.09		
-14.95   	-19.53   	 12.80   	  -5.09		
-14.04   	-17.70   	 12.78   	  -5.09		
-12.82   	-17.40   	 12.76   	   0.00		
-12.21   	-19.23   	 12.76   	   0.00		
-12.51   	-22.58   	 12.76   	   5.09		
-13.73   	-26.86   	 12.78   	   0.00		
-14.34   	-30.21   	 12.78   	   5.09		
-14.04   	-31.43   	 12.80   	   5.09		
-13.43   	-30.21   	 12.82   	   5.09		
-13.43   	-28.08   	 12.84   	   5.09		
-14.65   	-26.55   	 12.86   	   5.09		
-16.17   	-26.55   	 12.88   	  10.17		
-16.48   	-27.47   	 12.92   	   5.09		
-14.95   	-27.47   	 12.94   	  10.17		
-12.51   	-25.94   	 12.98   	   5.09		
-10.99   	-24.72   	 13.00   	  10.17		
-11.90   	-24.41   	 13.04   	  10.17		
-14.04   	-25.94   	 13.08   	   5.09		
-16.48   	-28.08   	 13.10   	  10.17		
-16.48   	-29.60   	 13.14   	  15.26		
-14.65   	-29.30   	 13.20   	  10.17		
-12.21   	-27.77   	 13.25   	  10.17		
-11.60   	-27.47   	 13.29   	  10.17		
-12.82   	-28.99   	 13.33   	  15.26		
-14.95   	-31.43   	 13.39   	  15.26		
-16.48   	-32.96   	 13.45   	  10.17		
-16.17   	-32.96   	 13.49   	  15.26		
-14.65   	-31.43   	 13.55   	  15.26		
-13.12   	-30.21   	 13.61   	  15.26		
-12.82   	-29.91   	 13.67   	  15.26		
-13.43   	-30.21   	 13.73   	  15.26		
-14.04   	-30.21   	 13.79   	  15.26		
-14.34   	-29.30   	 13.86   	  20.35		
-14.65   	-28.38   	 13.94   	  15.26		
-15.26   	-29.30   	 14.00   	  15.26		
-15.87   	-31.43   	 14.06   	  15.26		
-16.78   	-34.79   	 14.12   	  15.26		
-17.09   	-36.62   	 14.18   	  15.26		
-17.40   	-36.32   	 14.24   	  15.26		
-17.09   	-33.26   	 14.30   	  15.26		
-16.17   	-27.16   	 14.36   	  20.35		
-13.43   	-18.62   	 14.45   	  20.35		
 -9.46   	 -7.63   	 14.53   	  20.35		
 -5.19   	  5.49   	 14.61   	  20.35		
 -1.83   	 18.92   	 14.69   	  20.35		
  0.31   	 30.52   	 14.77   	  20.35		
  1.83   	 38.76   	 14.85   	  25.43		
  3.66   	 42.11   	 14.95   	  20.35		
  5.49   	 42.42   	 15.04   	  25.43		
  7.63   	 41.81   	 15.14   	  20.35		
 10.38   	 44.86   	 15.22   	  25.43		
 13.73   	 53.41   	 15.32   	  20.35		
 18.01   	 67.75   	 15.40   	  20.35		
 23.50   	 83.62   	 15.48   	  20.35		
 29.60   	 96.74   	 15.56   	  25.43		
 35.40   	103.45   	 15.67   	  20.35		
 40.28   	103.45   	 15.75   	  25.43		
 43.64   	 99.18   	 15.85   	  20.35		
 46.39   	 93.99   	 15.93   	  25.43		
 49.74   	 89.42   	 16.03   	  25.43		
 54.93   	 86.67   	 16.13   	  25.43		
 60.42   	 83.92   	 16.24   	  20.35		
 63.48   	 78.43   	 16.32   	  25.43		
 61.65   	 68.36   	 16.42   	  25.43		
 54.63   	 53.41   	 16.52   	  20.35		
 44.25   	 35.40   	 16.60   	  20.35		
 32.96   	 18.01   	 16.68   	  20.35		
 21.97   	  5.19   	 16.76   	  15.26		
 11.29   	 -3.36   	 16.83   	  20.35		
  0.61   	-10.07   	 16.91   	  20.35		
 -9.16   	-18.92   	 16.99   	  20.35		
-16.17   	-32.35   	 17.07   	  20.35		
-20.14   	-50.05   	 17.15   	  30.52		
-21.97   	-67.14   	 17.27   	  30.52		
-22.58   	-79.65   	 17.40   	  35.61		
-22.89   	-85.14   	 17.54   	  40.69		
-23.80   	-86.36   	 17.70   	  45.78		
-25.33   	-86.36   	 17.88   	  45.78		
