  I     	  II     	  PW     	  PW'		
-93.69   	-51.57   	 14.04   	  50.86		
-93.08   	-53.41   	 14.24   	  15.26		
-93.99   	-54.32   	 14.30   	 -30.52		
-86.98   	-53.10   	 14.18   	 -55.95		
-91.25   	-56.76   	 13.96   	 -76.30		
-93.08   	-57.68   	 13.65   	 -81.38		
-92.16   	-54.63   	 13.33   	 -76.30		
-96.74   	-58.29   	 13.02   	 -50.86		
-94.30   	-55.85   	 12.82   	 -30.52		
-92.77   	-52.80   	 12.70   	   0.00		
-96.13   	-55.24   	 12.70   	  20.35		
-94.60   	-51.27   	 12.78   	  30.52		
-98.88   	-50.35   	 12.90   	  30.52		
-96.13   	-49.74   	 13.02   	  15.26		
-94.30   	-49.13   	 13.08   	 -10.17		
-94.60   	-50.05   	 13.04   	 -40.69		
-97.35   	-51.88   	 12.88   	 -76.30		
-97.66   	-53.10   	 12.57   	-101.73		
-93.08   	-51.88   	 12.17   	-127.16		
-93.38   	-52.49   	 11.66   	-137.33		
-93.08   	-53.41   	 11.11   	-127.16		
-94.60   	-55.54   	 10.60   	-101.73		
-98.88   	-57.07   	 10.19   	 -40.69		
-102.54   	-57.98   	 10.03   	  45.78		
-96.44   	-55.24   	 10.21   	 142.42		
-94.30   	-53.41   	 10.78   	 239.06		
-95.52   	-54.32   	 11.74   	 310.27		
-94.91   	-54.93   	 12.98   	 335.71		
-95.21   	-54.63   	 14.32   	 310.27		
-91.55   	-52.80   	 15.56   	 218.72		
-93.38   	-46.69   	 16.44   	  86.47		
-88.50   	-31.74   	 16.79   	 -71.21		
-80.26   	 -9.46   	 16.50   	-208.54		
-71.41   	 20.14   	 15.67   	-330.62		
-61.04   	 54.63   	 14.34   	-386.57		
-54.93   	 76.90   	 12.80   	-386.57		
-55.54   	 86.06   	 11.25   	-335.71		
-62.26   	 85.14   	  9.91   	-239.06		
-56.76   	 84.53   	  8.95   	-122.07		
-49.13   	 97.66   	  8.46   	 -10.17		
-36.01   	123.90   	  8.42   	  96.64		
-15.56   	156.56   	  8.81   	 162.77		
 -3.36   	175.48   	  9.46   	 193.29		
  9.46   	182.50   	 10.23   	 188.20		
 24.72   	188.90   	 10.99   	 147.51		
 27.77   	183.72   	 11.58   	  91.56		
 32.35   	180.36   	 11.94   	  20.35		
 26.25   	169.68   	 12.02   	 -35.61		
  5.80   	142.52   	 11.88   	 -76.30		
 -5.80   	106.20   	 11.58   	-101.73		
-29.91   	 62.26   	 11.17   	-101.73		
-56.15   	 25.33   	 10.76   	 -91.56		
-66.83   	-13.43   	 10.40   	 -71.21		
-86.67   	-45.47   	 10.11   	 -40.69		
-100.71   	-63.48   	  9.95   	 -20.35		
-95.83   	-78.74   	  9.87   	   0.00		
-103.15   	-91.55   	  9.87   	   5.09		
-109.25   	-95.83   	  9.89   	   0.00		
-107.42   	-98.57   	  9.89   	  -5.09		
-114.14   	-106.20   	  9.87   	 -15.26		
-118.71   	-109.25   	  9.81   	 -15.26		
-117.49   	-112.61   	  9.75   	 -20.35		
-124.51   	-117.80   	  9.66   	   0.00		
-127.56   	-118.41   	  9.66   	  25.43		
-127.56   	-117.49   	  9.77   	  50.86		
-130.31   	-115.36   	  9.97   	  81.38		
-130.31   	-115.66   	 10.29   	 101.73		
-130.62   	-116.88   	 10.70   	 116.99		
-128.48   	-113.53   	 11.17   	 116.99		
-130.31   	-112.92   	 11.64   	  96.64		
-127.87   	-109.56   	 12.02   	  76.30		
-125.73   	-105.59   	 12.33   	  50.86		
-129.39   	-105.29   	 12.53   	  20.35		
-131.53   	-105.90   	 12.61   	  -5.09		
-145.87   	-120.24   	 12.59   	 -20.35		
-172.73   	-135.19   	 12.51   	 -30.52		
-196.23   	-138.85   	 12.39   	 -30.52		
-206.60   	-140.08   	 12.27   	 -25.43		
-169.07   	-108.95   	 12.17   	 -20.35		
-80.57   	-55.85   	 12.09   	 -10.17		
 61.34   	  9.46   	 12.04   	   0.00		
241.09   	138.55   	 12.04   	  10.17		
430.91   	312.81   	 12.09   	  15.26		
572.20   	375.06(R)	 12.15   	  15.26		
603.33   	367.43   	 12.21   	  20.35		
515.14   	285.64   	 12.29   	  10.17		
328.98   	 76.90   	 12.33   	  10.17		
140.08   	-92.77   	 12.37   	   5.09		
 -1.53   	-183.11   	 12.39   	   5.09		
-74.16   	-260.01   	 12.41   	  10.17		
-86.06   	-309.75   	 12.45   	   5.09		
-105.90   	-279.85   	 12.47   	   5.09		
-112.00   	-215.15   	 12.49   	   0.00		
-110.17   	-186.46   	 12.49   	  -5.09		
-101.32   	-139.77   	 12.47   	 -20.35		
-100.71   	-108.03   	 12.39   	 -30.52		
-101.62   	-109.56   	 12.27   	 -30.52		
-98.27   	-95.21   	 12.15   	 -20.35		
-104.06   	-76.60   	 12.07   	   0.00		
-103.76   	-71.41   	 12.07   	  30.52		
-94.30   	-72.63   	 12.19   	  45.78		
-94.30   	-75.99   	 12.37   	  61.04		
-101.32   	-76.29   	 12.61   	  66.12		
-99.49   	-71.41   	 12.88   	  45.78		
-100.71   	-74.16   	 13.06   	  20.35		
-100.40   	-76.29   	 13.14   	  -5.09		
-96.44   	-72.33   	 13.12   	 -40.69		
-94.30   	-70.80   	 12.96   	 -71.21		
-92.16   	-71.72   	 12.68   	 -81.38		
-95.21   	-74.77   	 12.35   	 -81.38		
-94.91   	-73.24   	 12.02   	 -50.86		
-92.47   	-70.80   	 11.82   	 -10.17		
-90.03   	-69.58   	 11.78   	  35.61		
-88.20   	-66.83   	 11.92   	  91.56		
-89.11   	-65.61   	 12.29   	 127.16		
-92.16   	-66.83   	 12.80   	 152.59		
-90.33   	-67.75   	 13.41   	 147.51		
-86.98   	-65.92   	 14.00   	 132.25		
-86.67   	-67.44   	 14.53   	  96.64		
-80.57   	-63.48   	 14.91   	  40.69		
-81.48   	-61.95   	 15.08(A)	 -10.17		
-83.31   	-61.04   	 15.04   	 -66.12		
-76.60   	-54.32   	 14.77   	-111.90		
-78.13   	-51.27   	 14.32   	-142.42		
-78.13   	-48.52   	 13.75   	-152.59		
-76.90   	-47.61   	 13.14   	-152.59		
-80.26   	-49.44   	 12.53   	-127.16		
-80.26   	-50.66   	 12.02   	-106.82		
-75.99   	-47.61   	 11.60   	 -71.21		
-78.43   	-44.25   	 11.31   	 -35.61		
-79.35   	-43.95   	 11.17   	 -15.26		
-77.82   	-39.06   	 11.11   	  10.17		
-75.68   	-33.26   	 11.15   	  15.26		
-73.55   	-32.35   	 11.21   	  15.26		
-68.97   	-26.55   	 11.27   	   5.09		
-66.22   	-22.58   	 11.29   	 -10.17		
-68.05   	-21.97   	 11.25   	 -25.43		
-62.26   	-16.48   	 11.15   	 -30.52		
-55.24   	 -9.16   	 11.03   	 -40.69		
-49.74   	 -1.83   	 10.86   	 -35.61		
-46.69   	  3.05   	 10.72   	 -35.61		
-39.67   	 12.82   	 10.58   	 -30.52		
-36.01   	 22.58   	 10.46   	 -25.43		
-28.99   	 33.26   	 10.36   	 -15.26		
-20.45   	 46.69   	 10.29   	 -15.26		
-10.38   	 59.81   	 10.23   	 -10.17		
 -1.83   	 73.85   	 10.19   	  -5.09		
  8.85   	 90.64   	 10.17   	   0.00		
 20.45   	108.64   	 10.17   	   5.09		
 29.60   	122.38   	 10.19   	   5.09		
 41.20   	139.16   	 10.21   	  10.17		
 48.52   	153.81   	 10.25   	   5.09		
 61.65   	171.81   	 10.27   	  10.17		
 72.02   	191.04   	 10.32   	  10.17		
 81.18   	208.74   	 10.36   	   5.09		
 91.55   	226.14   	 10.38   	   5.09		
 99.49   	240.48   	 10.40   	   0.00		
106.20   	256.04   	 10.40   	   0.00		
110.47   	270.39   	 10.40   	 -10.17		
112.61   	276.18   	 10.36   	 -10.17		
111.69   	279.54   	 10.32   	 -15.26		
102.84   	274.05   	 10.25   	 -15.26		
 92.47   	260.01   	 10.19   	 -15.26		
 81.18   	246.28   	 10.13   	 -20.35		
 62.87   	224.00   	 10.05   	 -15.26		
 41.50   	197.14   	  9.99   	 -15.26		
 31.74   	176.70   	  9.93   	 -15.26		
 14.65   	147.71   	  9.87   	  -5.09		
 -1.53   	121.77   	  9.85   	  -5.09		
 -7.02   	100.71   	  9.83   	   0.00		
-26.86   	 75.07   	  9.83   	   0.00		
-41.81   	 54.32   	  9.83   	  10.17		
-50.96   	 36.62   	  9.87   	   5.09		
-61.04   	 22.89   	  9.89   	   5.09		
-61.95   	 11.29   	  9.91   	   5.09		
-69.58   	 -0.31   	  9.93   	  10.17		
-72.63   	 -5.49   	  9.97   	   5.09		
-77.21   	-13.12   	  9.99   	  10.17		
-83.92   	-19.84   	 10.03   	  15.26		
-82.70   	-21.67   	 10.09   	  10.17		
-85.45   	-24.72   	 10.13   	  15.26		
-86.36   	-26.86   	 10.19   	  15.26		
-86.98   	-26.86   	 10.25   	  20.35		
-87.59   	-28.08   	 10.34   	  20.35		
-86.67   	-27.47   	 10.42   	  15.26		
-88.20   	-29.91   	 10.48   	   5.09		
-90.94   	-29.91   	 10.50   	 -10.17		
-93.08   	-32.65   	 10.46   	 -30.52		
-94.30   	-33.87   	 10.34   	 -35.61		
-92.16   	-32.96   	 10.19   	 -40.69		
-90.33   	-35.40   	 10.03   	 -35.61		
-92.47   	-33.87   	  9.89   	 -35.61		
-93.38   	-36.93   	  9.75   	 -30.52		
-99.18   	-37.23   	  9.62   	 -25.43		
-104.06   	-37.23   	  9.52   	 -20.35		
-97.05   	-38.15   	  9.44   	 -15.26		
-92.77   	-29.91   	  9.38   	   0.00		
-90.94   	-31.74   	  9.38   	  25.43		
-88.20   	-28.38   	  9.48   	  61.04		
-94.91   	-23.19   	  9.73   	  96.64		
-96.44   	-23.19   	 10.11   	 132.25		
-97.66   	-18.62   	 10.64   	 157.68		
-95.21   	-15.56   	 11.27   	 172.94		
-89.42   	-13.12   	 11.96   	 162.77		
-92.77   	-13.12   	 12.61   	 142.42		
-93.38   	-13.12   	 13.18   	 101.73		
-91.25   	-10.07   	 13.59   	  61.04		
-93.69   	-11.60   	 13.84   	  15.26		
-93.99   	-12.51   	 13.90(V)	 -30.52		
-90.03   	-10.68   	 13.77   	 -61.04		
-90.94   	-10.68   	 13.53   	 -86.47		
-92.16   	 -9.77   	 13.18   	 -91.56		
-90.33   	 -9.16   	 12.82   	 -81.38		
-92.47   	 -9.16   	 12.49   	 -61.04		
-92.16   	-10.99   	 12.25   	 -35.61		
-90.03   	-11.29   	 12.11   	  -5.09		
-91.86   	-13.12   	 12.09   	  25.43		
-95.52   	-16.17   	 12.19   	  45.78		
-97.96   	-18.31   	 12.37   	  61.04		
-99.79   	-23.19   	 12.61   	  66.12		
-99.49   	-23.50   	 12.88   	  61.04		
-91.55   	-17.70   	 13.12   	  50.86		
-93.38   	-20.45   	 13.33   	  30.52		
-92.47   	-21.67   	 13.45   	  15.26		
-91.55   	-19.23   	 13.51   	   0.00		
-98.27   	-26.86   	 13.51   	 -15.26		
-98.88   	-28.08   	 13.45   	 -15.26		
-99.79   	-25.94   	 13.39   	 -25.43		
-101.62   	-28.99   	 13.29   	 -20.35		
-101.62   	-30.21   	 13.20   	 -15.26		
-100.71   	-29.30   	 13.14   	 -10.17		
-97.66   	-24.72   	 13.10   	 -10.17		
-101.01   	-24.72   	 13.06   	   0.00		
-101.32   	-25.33   	 13.06   	   0.00		
-98.88   	-23.19   	 13.06   	   0.00		
-99.79   	-27.47   	 13.06   	   5.09		
-99.18   	-28.69   	 13.08   	  -5.09		
-99.79   	-25.33   	 13.06   	 -10.17		
-101.93   	-25.33   	 13.02   	 -15.26		
-107.42   	-29.30   	 12.96   	 -15.26		
-106.51   	-29.91   	 12.90   	 -25.43		
-106.81   	-30.82   	 12.80   	 -25.43		
-105.59   	-32.35   	 12.70   	 -20.35		
-102.84   	-30.21   	 12.61   	 -25.43		
-105.29   	-31.13   	 12.51   	 -20.35		
-105.29   	-30.82   	 12.43   	 -20.35		
-105.90   	-31.43   	 12.35   	 -25.43		
-105.90   	-31.13   	 12.25   	 -20.35		
-105.90   	-28.99   	 12.17   	 -25.43		
-104.98   	-27.16   	 12.07   	 -25.43		
-102.23   	-27.16   	 11.96   	 -25.43		
-102.23   	-25.94   	 11.86   	 -25.43		
-104.98   	-24.72   	 11.76   	 -20.35		
-103.15   	-27.77   	 11.68   	 -15.26		
-102.23   	-29.30   	 11.62   	 -10.17		
-107.73   	-31.43   	 11.58   	  -5.09		
-101.62   	-30.52   	 11.56   	   0.00		
-97.35   	-24.41   	 11.56   	   5.09		
-97.35   	-10.68   	 11.58   	   0.00		
-87.28   	 11.29   	 11.58   	   5.09		
-81.18   	 34.79   	 11.60   	  -5.09		
-75.07   	 69.27   	 11.58   	  -5.09		
-64.39   	 98.27   	 11.56   	 -15.26		
-62.87   	108.03   	 11.50   	 -15.26		
-61.04   	109.56   	 11.43   	 -20.35		
-61.95   	101.62   	 11.35   	 -25.43		
-58.90   	102.23   	 11.25   	 -25.43		
-46.39   	123.60   	 11.15   	 -25.43		
-33.57   	156.25   	 11.05   	 -30.52		
-15.56   	187.99   	 10.93   	 -30.52		
 -0.31   	200.81   	 10.80   	 -30.52		
  9.77   	205.69   	 10.68   	 -30.52		
 25.33   	206.30   	 10.56   	 -35.61		
 35.40   	199.28   	 10.42   	 -30.52		
 26.86   	187.68   	 10.29   	 -25.43		
 15.87   	169.68   	 10.19   	 -20.35		
-10.38   	136.11   	 10.11   	 -15.26		
-32.65   	 93.69   	 10.05   	  -5.09		
-56.15   	 47.00   	 10.03   	  10.17		
-77.51   	 10.68   	 10.07   	  20.35		
-82.09   	-18.62   	 10.15   	  25.43		
-106.81   	-44.86   	 10.25   	  30.52		
-108.64   	-50.05   	 10.38   	  25.43		
-109.86   	-66.22   	 10.48   	   0.00		
-124.51   	-82.40   	 10.48   	 -20.35		
-126.04   	-86.36   	 10.40   	 -45.78		
-128.48   	-93.38   	 10.21   	 -50.86		
-127.56   	-95.21   	 10.01   	 -35.61		
-131.23   	-97.35   	  9.87   	 -15.26		
-126.65   	-97.35   	  9.81   	  25.43		
-131.84   	-101.01   	  9.91   	  61.04		
-140.99   	-105.29   	 10.15   	  91.56		
-137.33   	-103.76   	 10.52   	 111.90		
-137.02   	-105.90   	 10.97   	 116.99		
-137.63   	-106.51   	 11.43   	 111.90		
-134.58   	-103.76   	 11.88   	  86.47		
-134.28   	-104.06   	 12.23   	  55.95		
-136.41   	-101.32   	 12.45   	  25.43		
-136.72   	-100.71   	 12.55   	 -10.17		
-131.53   	-95.83   	 12.51   	 -35.61		
-133.06   	-93.08   	 12.37   	 -55.95		
-146.79   	-97.05   	 12.15   	 -55.95		
-167.54   	-109.86   	 11.92   	 -55.95		
-202.33   	-119.63   	 11.70   	 -40.69		
-227.97   	-121.46   	 11.54   	 -20.35		
-221.86   	-116.58   	 11.45   	   0.00		
-164.18   	-86.06   	 11.45   	  25.43		
-48.52   	-41.50   	 11.56   	  40.69		
119.93   	 31.13   	 11.72   	  55.95		
316.77   	187.68   	 11.94   	  66.12		
513.92   	330.51   	 12.21   	  66.12		
618.29   	354.61(R)	 12.47   	  55.95		
606.99   	337.52   	 12.70   	  45.78		
473.33   	209.96   	 12.88   	  30.52		
267.64   	 12.82   	 13.00   	  10.17		
 93.69   	-102.23   	 13.04   	   0.00		
-33.57   	-180.05   	 13.04   	 -10.17		
-85.45   	-258.18   	 13.00   	 -15.26		
-100.71   	-292.36   	 12.94   	  -5.09		
-119.93   	-240.78   	 12.92   	   5.09		
-119.02   	-191.35   	 12.94   	   5.09		
-116.27   	-154.72   	 12.96   	   0.00		
-114.75   	-103.76   	 12.96   	 -10.17		
-122.68   	-90.64   	 12.92   	 -25.43		
-125.12   	-90.94   	 12.82   	 -40.69		
-120.54   	-75.68   	 12.66   	 -45.78		
-118.41   	-64.39   	 12.47   	 -40.69		
-115.05   	-63.48   	 12.31   	 -30.52		
-115.05   	-71.11   	 12.19   	   0.00		
-124.51   	-72.33   	 12.19   	  25.43		
-122.38   	-63.78   	 12.29   	  55.95		
-116.27   	-59.81   	 12.51   	  71.21		
-111.08   	-60.73   	 12.80   	  76.30		
-111.69   	-61.34   	 13.10   	  55.95		
-113.83   	-57.37   	 13.33   	  25.43		
-112.61   	-57.07   	 13.43   	 -10.17		
-117.49   	-60.73   	 13.39   	 -50.86		
-114.14   	-56.15   	 13.18   	 -81.38		
-118.71   	-58.59   	 12.86   	 -91.56		
-122.99   	-58.59   	 12.49   	 -76.30		
-115.05   	-54.02   	 12.19   	 -50.86		
-116.27   	-56.76   	 11.98   	   0.00		
-114.75   	-56.76   	 11.98   	  45.78		
-112.92   	-57.37   	 12.17   	  96.64		
-111.69   	-57.37   	 12.55   	 122.07		
-113.53   	-56.76   	 13.04   	 132.25		
-111.08   	-52.49   	 13.57   	 127.16		
-114.75   	-52.80   	 14.08   	  86.47		
-118.10   	-53.71   	 14.43   	  45.78		
-114.44   	-50.66   	 14.61(A)	  -5.09		
-116.27   	-50.96   	 14.59   	 -55.95		
-110.47   	-44.86   	 14.36   	-101.73		
-107.42   	-40.28   	 13.96   	-122.07		
-107.73   	-42.72   	 13.47   	-137.33		
-106.81   	-42.42   	 12.92   	-132.25		
-108.34   	-44.56   	 12.39   	-127.16		
-105.90   	-45.17   	 11.88   	-106.82		
-102.84   	-41.20   	 11.45   	 -81.38		
-100.40   	-35.71   	 11.13   	 -61.04		
-92.47   	-31.74   	 10.89   	 -40.69		
-93.69   	-28.69   	 10.72   	 -20.35		
-93.08   	-25.02   	 10.64   	  -5.09		
-90.94   	-23.19   	 10.62   	  10.17		
-92.16   	-18.01   	 10.66   	  10.17		
-86.98   	-13.43   	 10.70   	  15.26		
-82.40   	-10.38   	 10.76   	  10.17		
-79.35   	 -7.32   	 10.80   	  -5.09		
-70.80   	 -0.31   	 10.78   	 -25.43		
-65.00   	 10.68   	 10.68   	 -40.69		
-57.37   	 19.84   	 10.52   	 -55.95		
-47.61   	 35.71   	 10.29   	 -66.12		
-44.86   	 46.08   	 10.03   	 -61.04		
-38.45   	 55.24   	  9.79   	 -61.04		
-32.35   	 72.02   	  9.54   	 -50.86		
-21.97   	 86.36   	  9.34   	 -30.52		
-13.43   	100.40   	  9.22   	 -15.26		
  0.00   	120.24   	  9.16   	   5.09		
 12.21   	136.11   	  9.18   	  25.43		
 18.92   	152.59   	  9.28   	  45.78		
 34.79   	172.12   	  9.46   	  61.04		
 45.17   	189.21   	  9.70   	  71.21		
 53.41   	204.77   	  9.99   	  76.30		
 63.48   	222.78   	 10.29   	  71.21		
 75.07   	239.87   	 10.58   	  66.12		
 82.40   	254.52   	 10.84   	  45.78		
 87.28   	269.17   	 11.03   	  30.52		
 96.13   	278.93   	 11.15   	  15.26		
 93.69   	282.90   	 11.21   	  -5.09		
 86.98   	284.12   	 11.19   	 -15.26		
 85.14   	279.54   	 11.13   	 -25.43		
 75.38   	269.17   	 11.03   	 -20.35		
 60.42   	252.69   	 10.95   	 -20.35		
 50.05   	234.07   	 10.86   	 -15.26		
 35.71   	211.18   	 10.80   	 -10.17		
 16.17   	182.80   	 10.76   	   0.00		
 -1.22   	157.17   	 10.76   	   0.00		
-15.26   	130.92   	 10.76   	  -5.09		
-32.04   	104.98   	 10.74   	  -5.09		
-43.33   	 87.89   	 10.72   	 -15.26		
-53.10   	 68.97   	 10.66   	 -25.43		
-64.09   	 52.19   	 10.56   	 -35.61		
-75.68   	 33.87   	 10.42   	 -45.78		
-83.92   	 17.70   	 10.23   	 -45.78		
-87.28   	  6.71   	 10.05   	 -50.86		
-91.25   	 -2.44   	  9.85   	 -45.78		
-88.81   	 -6.10   	  9.66   	 -35.61		
-89.42   	-12.21   	  9.52   	 -20.35		
-90.33   	-15.87   	  9.44   	 -10.17		
-86.98   	-17.70   	  9.40   	   0.00		
-91.25   	-21.97   	  9.40   	  15.26		
-89.72   	-20.14   	  9.46   	  20.35		
-89.72   	-21.06   	  9.54   	  20.35		
-92.47   	-24.11   	  9.62   	   5.09		
-93.99   	-24.41   	  9.64   	 -20.35		
-97.35   	-27.77   	  9.56   	 -45.78		
-97.35   	-30.52   	  9.38   	 -71.21		
-97.66   	-31.13   	  9.09   	 -86.47		
-98.27   	-32.35   	  8.75   	 -86.47		
-98.88   	-33.87   	  8.40   	 -71.21		
-97.35   	-33.26   	  8.12   	 -66.12		
-97.35   	-32.96   	  7.85   	 -45.78		
-93.99   	-32.96   	  7.67   	 -35.61		
-91.55   	-31.43   	  7.53   	 -20.35		
-89.42   	-27.47   	  7.45   	   0.00		
-91.55   	-26.86   	  7.45   	  20.35		
-88.50   	-23.50   	  7.53   	  50.86		
-86.67   	-21.36   	  7.73   	  86.47		
-94.30   	-23.80   	  8.08   	 122.07		
-93.08   	-21.06   	  8.57   	 147.51		
-94.30   	-21.67   	  9.16   	 167.85		
-94.91   	-20.75   	  9.83   	 167.85		
-90.94   	-16.48   	 10.50   	 147.51		
-92.16   	-16.48   	 11.09   	 116.99		
-91.55   	-13.43   	 11.56   	  71.21		
-93.38   	 -9.46   	 11.84   	  20.35		
-89.72   	 -5.80   	 11.92   	 -25.43		
-88.20   	 -6.10   	 11.82   	 -66.12		
-88.81   	 -7.32   	 11.56   	 -86.47		
-87.89   	 -9.46   	 11.21   	 -91.56		
-90.33   	-12.82   	 10.84   	 -81.38		
-88.20   	-13.73   	 10.52   	 -50.86		
-89.72   	-12.82   	 10.32   	 -25.43		
-90.64   	-11.60   	 10.21   	  15.26		
-90.33   	-14.65   	 10.27   	  40.69		
-91.55   	-11.90   	 10.44   	  66.12		
-89.42   	-11.60   	 10.70   	  76.30		
-87.89   	-10.99   	 11.01   	  76.30		
-90.03   	-10.68   	 11.31   	  71.21		
-88.50   	-10.99   	 11.60   	  55.95		
-89.42   	-14.04   	 11.82   	  35.61		
-92.77   	-20.45   	 11.96   	  15.26		
-90.03   	-19.84   	 12.02(V)	  -5.09		
-93.38   	-25.33   	 12.00   	 -20.35		
-92.77   	-24.72   	 11.92   	 -30.52		
-92.77   	-22.89   	 11.80   	 -35.61		
-97.05   	-27.16   	 11.66   	 -35.61		
-93.69   	-25.33   	 11.52   	 -30.52		
-98.27   	-25.33   	 11.39   	 -20.35		
-97.05   	-25.33   	 11.31   	 -15.26		
-93.99   	-21.67   	 11.25   	   0.00		
-98.88   	-21.67   	 11.25   	   5.09		
-99.18   	-21.36   	 11.27   	  10.17		
-101.01   	-24.41   	 11.31   	  15.26		
-101.01   	-24.11   	 11.37   	  10.17		
-101.01   	-24.41   	 11.41   	   5.09		
-99.18   	-25.94   	 11.43   	  -5.09		
-97.35   	-24.72   	 11.41   	 -15.26		
-100.40   	-26.25   	 11.35   	 -25.43		
-104.68   	-28.08   	 11.25   	 -40.69		
-100.71   	-25.94   	 11.09   	 -50.86		
-105.29   	-28.08   	 10.89   	 -55.95		
-105.29   	-30.82   	 10.66   	 -55.95		
-100.10   	-33.87   	 10.44   	 -50.86		
-107.12   	-37.23   	 10.23   	 -45.78		
-106.51   	-36.01   	 10.05   	 -30.52		
-103.45   	-29.91   	  9.93   	 -20.35		
-105.59   	-25.63   	  9.85   	 -15.26		
-101.62   	-25.33   	  9.79   	   0.00		
-98.88   	-26.25   	  9.79   	   0.00		
-100.71   	-24.41   	  9.79   	   5.09		
-96.13   	-14.65   	  9.81   	   5.09		
-88.81   	  7.32   	  9.83   	   0.00		
-86.06   	 35.10   	  9.83   	 -10.17		
-74.46   	 68.36   	  9.79   	 -15.26		
-67.75   	 93.99   	  9.73   	 -25.43		
-66.83   	103.45   	  9.62   	 -40.69		
-60.12   	105.29   	  9.46   	 -45.78		
-59.81   	 98.88   	  9.28   	 -55.95		
-57.68   	106.81   	  9.05   	 -55.95		
-46.08   	130.62   	  8.83   	 -61.04		
-29.91   	166.93   	  8.59   	 -50.86		
-14.65   	197.75   	  8.38   	 -45.78		
  1.22   	209.35   	  8.20   	 -35.61		
 15.26   	217.90   	  8.06   	 -30.52		
 24.72   	209.96   	  7.93   	 -20.35		
 28.08   	202.33   	  7.85   	 -15.26		
 25.02   	193.18   	  7.79   	 -15.26		
  8.85   	167.54   	  7.73   	 -15.26		
-11.60   	138.24   	  7.67   	 -15.26		
-32.65   	 93.38   	  7.61   	 -15.26		
-62.56   	 45.78   	  7.55   	 -15.26		
-80.26   	  6.71   	  7.49   	 -15.26		
