  I     	  II     	  LVp     	  LVp'		
 22.58   	 22.58   	 10.99   	   0.00		
 14.04   	  1.53   	 10.99   	   0.00		
 11.60   	 -9.77   	 10.99   	   0.00		
 14.95   	 -9.77   	 10.99   	   0.00		
 18.92   	 -4.88   	 10.99   	   0.00		
 21.06   	 -3.05   	 10.99   	   0.00		
 20.45   	 -8.54   	 10.99   	   0.00		
 19.84   	-18.92   	 10.99   	   0.00		
 23.19   	-27.77   	 10.99   	   0.00		
 30.52   	-31.43   	 10.99   	  -5.09		
 36.62   	-31.43   	 10.97   	   0.00		
 36.93   	-31.43   	 10.97   	   0.00		
 32.65   	-32.35   	 10.97   	   0.00		
 25.63   	-34.18   	 10.97   	   0.00		
 19.23   	-36.62   	 10.97   	   0.00		
 15.87   	-39.37   	 10.97   	  -5.09		
 14.95   	-42.11   	 10.95   	   5.09		
 15.87   	-43.03   	 10.97   	   0.00		
 20.14   	-38.76   	 10.97   	  -5.09		
 27.77   	-29.60   	 10.95   	   5.09		
 34.79   	-21.06   	 10.97   	   0.00		
 36.32   	-19.53   	 10.97   	  -5.09		
 32.35   	-27.77   	 10.95   	   0.00		
 25.63   	-42.11   	 10.95   	   0.00		
 19.53   	-55.54   	 10.95   	   0.00		
 16.48   	-62.87   	 10.95   	   0.00		
 14.95   	-62.56   	 10.95   	   0.00		
 12.82   	-60.12   	 10.95   	   0.00		
  9.46   	-58.59   	 10.95   	   0.00		
  7.32   	-58.29   	 10.95   	   0.00		
  6.41   	-59.20   	 10.95   	   5.09		
  4.58   	-61.34   	 10.97   	  -5.09		
 -0.61   	-64.09   	 10.95   	   0.00		
 -8.24   	-66.53   	 10.95   	   0.00		
-14.95   	-67.44   	 10.95   	   0.00		
-15.87   	-63.48   	 10.95   	   0.00		
-10.07   	-54.63   	 10.95   	   0.00		
 -2.75   	-46.08   	 10.95   	   5.09		
 -1.83   	-43.03   	 10.97   	   0.00		
-10.07   	-46.69   	 10.97   	   0.00		
-23.50   	-53.41   	 10.97   	   0.00		
-35.40   	-56.76   	 10.97   	   5.09		
-41.81   	-53.71   	 10.99   	   0.00		
-43.33   	-45.78   	 10.99   	  -5.09		
-43.64   	-38.45   	 10.97   	   5.09		
-44.56   	-35.71   	 10.99   	   0.00		
-42.72   	-37.23   	 10.99   	   0.00		
-34.79   	-39.06   	 10.99   	   0.00		
-21.97   	-37.54   	 10.99   	   5.09		
-11.90   	-34.48   	 11.01   	   0.00		
-11.29   	-32.96   	 11.01   	   5.09		
-21.67   	-34.79   	 11.03   	  -5.09		
-36.93   	-39.06   	 11.01   	   0.00		
-47.91   	-42.42   	 11.01   	   0.00		
-47.30   	-41.20   	 11.01   	   5.09		
-36.32   	-37.23   	 11.03   	  -5.09		
-23.19   	-34.79   	 11.01   	   0.00		
-14.65   	-36.32   	 11.01   	   0.00		
-12.21   	-39.67   	 11.01   	   0.00		
-14.34   	-42.72   	 11.01   	  -5.09		
-16.78   	-44.86   	 10.99   	   5.09		
-17.09   	-46.08   	 11.01   	   0.00		
-16.17   	-47.91   	 11.01   	   0.00		
-16.78   	-49.74   	 11.01   	  -5.09		
-20.14   	-50.35   	 10.99   	   0.00		
-24.11   	-48.83   	 10.99   	  -5.09		
-26.86   	-47.30   	 10.97   	   0.00		
-25.63   	-47.30   	 10.97   	  -5.09		
-19.84   	-48.52   	 10.95   	   0.00		
-11.29   	-48.83   	 10.95   	  -5.09		
 -4.27   	-47.61   	 10.93   	   0.00		
 -2.44   	-45.78   	 10.93   	   0.00		
 -5.49   	-44.86   	 10.93   	   0.00		
 -8.24   	-45.17   	 10.93   	  -5.09		
 -4.88   	-45.78   	 10.91   	  -5.09		
  6.10   	-45.17   	 10.89   	   0.00		
 18.31   	-42.72   	 10.89   	   0.00		
 21.97   	-40.28   	 10.89   	  -5.09		
 14.65   	-39.67   	 10.86   	   5.09		
  3.05   	-41.50   	 10.89   	   0.00		
 -4.58   	-45.78   	 10.89   	   0.00		
 -3.66   	-50.66   	 10.89   	   0.00		
  2.14   	-53.10   	 10.89   	   5.09		
  3.36   	-51.57   	 10.91   	   0.00		
 -3.05   	-47.61   	 10.91   	   5.09		
-13.12   	-43.95   	 10.93   	   0.00		
-20.14   	-43.33   	 10.93   	   5.09		
-21.97   	-45.17   	 10.95   	   5.09		
-19.84   	-45.47   	 10.97   	   5.09		
-18.01   	-40.59   	 10.99   	   5.09		
-17.40   	-31.13   	 11.01   	   0.00		
-15.26   	-22.89   	 11.01   	   5.09		
 -8.85   	-21.06   	 11.03   	   5.09		
  0.00   	-26.86   	 11.05   	   5.09		
  5.19   	-35.71   	 11.07   	   5.09		
  2.75   	-41.50   	 11.09   	   0.00		
 -5.49   	-39.37   	 11.09   	   5.09		
-12.21   	-30.52   	 11.11   	   5.09		
-10.99   	-18.92   	 11.13   	   0.00		
 -0.92   	-10.07   	 11.13   	   0.00		
 12.82   	 -3.97   	 11.13   	   0.00		
 22.89   	  2.14   	 11.13   	  -5.09		
 27.16   	 10.99   	 11.11   	   5.09		
 27.47   	 22.58   	 11.13   	   0.00		
 28.99   	 32.96   	 11.13   	  -5.09		
 33.87   	 35.40   	 11.11   	  -5.09		
 42.11   	 29.60   	 11.09   	   0.00		
 51.27   	 19.84   	 11.09   	  -5.09		
 59.51   	 11.60   	 11.07   	   0.00		
 67.14   	  9.46   	 11.07   	  -5.09		
 75.38   	 12.21   	 11.05   	  -5.09		
 84.53   	 14.34   	 11.03   	  -5.09		
 92.77   	  9.16   	 11.01   	   0.00		
 96.13   	 -5.19   	 11.01   	  -5.09		
 90.64   	-25.02   	 10.99   	 -10.17		
 76.60   	-42.11   	 10.95   	  -5.09		
 58.29   	-48.83   	 10.93   	   0.00		
 42.11   	-45.47   	 10.93   	 -10.17		
 29.60   	-39.37   	 10.89   	   0.00		
 18.92   	-38.45   	 10.89   	  -5.09		
  6.10   	-46.39   	 10.86   	   0.00		
 -9.77   	-59.20   	 10.86   	  -5.09		
-24.72   	-69.89   	 10.84   	   0.00		
-31.74   	-74.77   	 10.84   	  -5.09		
-28.38   	-76.29   	 10.82   	   0.00		
-18.62   	-76.90   	 10.82   	  -5.09		
 -9.16   	-77.51   	 10.80   	   0.00		
 -6.10   	-78.74   	 10.80   	   5.09		
-11.90   	-80.57   	 10.82   	   0.00		
-23.80   	-82.70   	 10.82   	  -5.09		
-35.10   	-85.14   	 10.80   	   5.09		
-39.37   	-85.14   	 10.82   	   5.09		
-32.65   	-79.65   	 10.84   	   0.00		
-17.40   	-69.58   	 10.84   	   0.00		
 -0.31   	-60.12   	 10.84   	   5.09		
 10.68   	-54.32   	 10.86   	   5.09		
 14.04   	-46.69   	 10.89   	   0.00		
 15.87   	-25.33   	 10.89   	   5.09		
 25.94   	 20.45   	 10.91   	  10.17		
 52.19   	 89.72   	 10.95   	   5.09		
 99.18   	171.51   	 10.97   	   0.00		
172.12   	252.69   	 10.97   	   5.09		
276.18   	326.23   	 10.99   	   0.00		
415.34   	389.40   	 10.99   	   5.09		
585.02   	431.82(R)	 11.01   	   5.09		
744.93   	428.16   	 11.03   	   0.00		
817.26   	357.06   	 11.03   	   5.09		
731.81   	225.83   	 11.05   	   0.00		
481.57   	 72.63   	 11.05   	   5.09		
145.57   	-48.83   	 11.07   	   0.00		
-139.16   	-104.68   	 11.07   	   0.00		
-264.89   	-100.71   	 11.07   	   0.00		
-226.44   	-69.89   	 11.07   	   0.00		
-112.00   	-45.78   	 11.07   	  -5.09		
-25.33   	-41.50   	 11.05   	   0.00		
-13.43   	-52.80   	 11.05   	   5.09		
-55.85   	-68.05   	 11.07   	  -5.09		
-101.93   	-79.04   	 11.05   	   0.00		
-118.10   	-82.40   	 11.05   	  -5.09		
-105.59   	-79.96   	 11.03   	   0.00		
-85.14   	-75.38   	 11.03   	  -5.09		
-73.85   	-73.55   	 11.01   	   0.00		
-74.46   	-76.29   	 11.01   	  -5.09		
-83.31   	-81.48   	 10.99   	   0.00		
-95.52   	-86.06   	 10.99   	  -5.09		
-104.68   	-86.67   	 10.97   	  -5.09		
-104.37   	-83.62   	 10.95   	   0.00		
-94.60   	-78.43   	 10.95   	  -5.09		
-77.82   	-72.63   	 10.93   	   0.00		
-59.81   	-66.83   	 10.93   	  -5.09		
-49.44   	-62.87   	 10.91   	   0.00		
-51.88   	-62.26   	 10.91   	   0.00		
-63.48   	-63.17   	 10.91   	  -5.09		
-76.29   	-62.87   	 10.89   	   0.00		
-83.62   	-60.73   	 10.89   	   0.00		
-84.23   	-58.90   	 10.89   	   0.00		
-81.79   	-60.73   	 10.89   	   0.00		
-79.96   	-66.22   	 10.89   	   0.00		
-75.99   	-69.58   	 10.89   	   0.00		
-66.83   	-65.61   	 10.89   	   5.09		
-55.24   	-56.76   	 10.91   	   5.09		
-48.83   	-49.44   	 10.93   	   5.09		
-53.41   	-50.05   	 10.95   	   0.00		
-67.75   	-57.98   	 10.95   	   0.00		
-82.40   	-66.22   	 10.95   	   5.09		
-87.89   	-68.97   	 10.97   	   0.00		
-83.31   	-65.61   	 10.97   	   5.09		
-72.63   	-60.12   	 10.99   	   5.09		
-61.65   	-54.93   	 11.01   	   0.00		
-53.71   	-50.05   	 11.01   	  -5.09		
-47.30   	-43.64   	 10.99   	   5.09		
-43.33   	-36.62   	 11.01   	   0.00		
-43.95   	-32.04   	 11.01   	   0.00		
-51.27   	-32.65   	 11.01   	   0.00		
-63.48   	-37.84   	 11.01   	   0.00		
-74.16   	-43.64   	 11.01   	   5.09		
-76.60   	-43.95   	 11.03   	   0.00		
-69.27   	-37.54   	 11.03   	   0.00		
-57.37   	-26.55   	 11.03   	   0.00		
-48.83   	-17.09   	 11.03   	   0.00		
-47.00   	-12.82   	 11.03   	   0.00		
-50.35   	-12.51   	 11.03   	   0.00		
-54.02   	-12.21   	 11.03   	   0.00		
-55.85   	 -9.46   	 11.03   	   0.00		
-56.46   	 -4.58   	 11.03   	   0.00		
-56.15   	  1.53   	 11.03   	   0.00		
-55.24   	  8.24   	 11.03   	  -5.09		
-51.88   	 16.17   	 11.01   	   0.00		
-46.69   	 25.94   	 11.01   	  -5.09		
-43.33   	 36.32   	 10.99   	   0.00		
-45.78   	 44.86   	 10.99   	  -5.09		
-52.49   	 51.27   	 10.97   	   0.00		
-56.46   	 58.90   	 10.97   	  -5.09		
-52.49   	 71.72   	 10.95   	   0.00		
-43.03   	 87.59   	 10.95   	  -5.09		
-34.79   	102.84   	 10.93   	   0.00		
-32.96   	113.53   	 10.93   	  -5.09		
-37.84   	118.10   	 10.91   	   0.00		
-42.42   	119.32   	 10.91   	  -5.09		
-41.81   	121.15   	 10.89   	   0.00		
-37.84   	124.21   	 10.89   	  -5.09		
-34.48   	128.17   	 10.86   	   5.09		
-31.43   	133.67   	 10.89   	   0.00		
-25.94   	139.77   	 10.89   	  -5.09		
-16.78   	143.74   	 10.86   	   0.00		
 -8.24   	141.30   	 10.86   	   5.09		
 -4.88   	130.00   	 10.89   	   0.00		
 -7.93   	112.61   	 10.89   	  -5.09		
-12.82   	 93.99   	 10.86   	   0.00		
-13.43   	 78.13   	 10.86   	   5.09		
 -6.71   	 64.39   	 10.89   	   0.00		
  2.75   	 50.66   	 10.89   	   0.00		
  9.77   	 36.32   	 10.89   	   0.00		
 11.90   	 23.80   	 10.89   	   0.00		
 10.38   	 16.78   	 10.89   	   0.00		
  8.54   	 16.17   	 10.89   	   5.09		
  9.46   	 19.53   	 10.91   	   0.00		
 11.60   	 21.36   	 10.91   	   5.09		
 10.68   	 18.01   	 10.93   	   0.00		
  3.36   	  9.77   	 10.93   	   5.09		
 -8.54   	 -0.61   	 10.95   	   0.00		
-18.62   	 -7.93   	 10.95   	   5.09		
-21.36   	-10.99   	 10.97   	   0.00		
-15.26   	-10.38   	 10.97   	   5.09		
 -5.19   	 -7.93   	 10.99   	  -5.09		
  2.14   	 -4.58   	 10.97   	   0.00		
  3.05   	 -1.83   	 10.97   	   0.00		
 -0.31   	  0.00   	 10.97   	   5.09		
 -4.88   	 -0.92   	 10.99   	   5.09		
 -8.85   	 -5.80   	 11.01   	   0.00		
-12.82   	-12.51   	 11.01   	   0.00		
-17.40   	-17.09   	 11.01   	   0.00		
-20.45   	-18.01   	 11.01   	   0.00		
-18.62   	-15.87   	 11.01   	   0.00		
-11.29   	-12.82   	 11.01   	   0.00		
 -3.97   	-11.90   	 11.01   	   0.00		
 -3.97   	-12.82   	 11.01   	   0.00		
-14.34   	-14.65   	 11.01   	   0.00		
-30.82   	-15.87   	 11.01   	   0.00		
-43.64   	-16.48   	 11.01   	  -5.09		
-42.72   	-16.17   	 10.99   	   0.00		
-25.02   	-14.04   	 10.99   	   0.00		
  1.83   	 -8.54   	 10.99   	   0.00		
 24.11   	 -1.53   	 10.99   	   0.00		
 29.91   	  1.83   	 10.99   	  -5.09		
 14.65   	 -3.05   	 10.97   	  -5.09		
-14.34   	-16.78   	 10.95   	   0.00		
-42.11   	-32.04   	 10.95   	   0.00		
-55.85   	-39.67   	 10.95   	  -5.09		
-51.57   	-35.71   	 10.93   	   5.09		
-35.71   	-23.80   	 10.95   	   0.00		
-18.62   	-11.60   	 10.95   	  -5.09		
 -8.54   	 -4.58   	 10.93   	   0.00		
 -9.77   	 -3.36   	 10.93   	   5.09		
-21.06   	 -5.49   	 10.95   	  -5.09		
-36.62   	 -6.71   	 10.93   	   0.00		
-50.05   	 -6.10   	 10.93   	   0.00		
-55.85   	 -4.58   	 10.93   	   5.09		
-50.96   	 -2.75   	 10.95   	   0.00		
-39.37   	 -2.14   	 10.95   	   0.00		
-29.91   	 -2.75   	 10.95   	  -5.09		
-29.30   	 -4.27   	 10.93   	   5.09		
-37.23   	 -4.27   	 10.95   	   0.00		
-47.30   	 -1.53   	 10.95   	   0.00		
-52.19   	  1.83   	 10.95   	   0.00		
-48.22   	  3.36   	 10.95   	   0.00		
-37.84   	  0.92   	 10.95   	   0.00		
-27.77   	 -3.97   	 10.95   	   0.00		
-23.19   	 -7.02   	 10.95   	   0.00		
-25.94   	 -5.49   	 10.95   	   0.00		
-32.96   	 -0.61   	 10.95   	   5.09		
-39.98   	  3.97   	 10.97   	   0.00		
-41.50   	  5.49   	 10.97   	   0.00		
-34.79   	  5.19   	 10.97   	   0.00		
-21.36   	  5.49   	 10.97   	   5.09		
 -9.77   	  5.49   	 10.99   	   0.00		
 -7.32   	  2.75   	 10.99   	  -5.09		
-16.48   	 -3.36   	 10.97   	   0.00		
-31.74   	-11.90   	 10.97   	   0.00		
-43.03   	-17.70   	 10.97   	   0.00		
-43.64   	-17.09   	 10.97   	   0.00		
-34.79   	-10.38   	 10.97   	   0.00		
-24.11   	 -0.61   	 10.97   	   0.00		
-18.92   	  6.71   	 10.97   	   0.00		
-21.06   	  7.63   	 10.97   	   0.00		
-28.08   	  1.53   	 10.97   	  -5.09		
-34.79   	 -7.93   	 10.95   	   0.00		
-35.71   	-14.65   	 10.95   	   5.09		
-28.99   	-13.12   	 10.97   	  -5.09		
-18.62   	 -4.27   	 10.95   	   0.00		
-12.21   	  5.19   	 10.95   	   0.00		
-13.73   	  8.85   	 10.95   	   0.00		
-22.28   	  5.49   	 10.95   	   0.00		
-32.04   	 -2.44   	 10.95   	  -5.09		
-35.40   	 -8.54   	 10.93   	   0.00		
-30.52   	-10.38   	 10.93   	   0.00		
-21.97   	 -9.46   	 10.93   	   0.00		
-14.65   	 -7.32   	 10.93   	   0.00		
-10.99   	 -6.10   	 10.93   	   0.00		
-11.29   	 -5.80   	 10.93   	   0.00		
-12.82   	 -5.19   	 10.93   	  -5.09		
-13.12   	 -3.05   	 10.91   	   5.09		
-12.21   	  0.31   	 10.93   	   0.00		
 -9.46   	  6.10   	 10.93   	   0.00		
 -4.88   	 13.43   	 10.93   	   5.09		
  0.61   	 19.23   	 10.95   	   0.00		
  5.80   	 23.19   	 10.95   	   0.00		
  8.54   	 26.86   	 10.95   	   0.00		
  7.93   	 32.04   	 10.95   	  -5.09		
  5.49   	 40.28   	 10.93   	   5.09		
  4.58   	 50.35   	 10.95   	   0.00		
  6.71   	 58.90   	 10.95   	   0.00		
 11.29   	 64.39   	 10.95   	   0.00		
 18.31   	 68.66   	 10.95   	   0.00		
 28.08   	 74.46   	 10.95   	   0.00		
 41.20   	 80.57   	 10.95   	   5.09		
 57.07   	 83.92   	 10.97   	   0.00		
 71.72   	 80.57   	 10.97   	   0.00		
 80.26   	 68.66   	 10.97   	   0.00		
 79.04   	 49.13   	 10.97   	   0.00		
 68.05   	 26.55   	 10.97   	   0.00		
 52.49   	  7.02   	 10.97   	   0.00		
 39.06   	 -2.14   	 10.97   	   5.09		
 31.13   	  2.75   	 10.99   	   0.00		
 28.69   	 17.09   	 10.99   	   0.00		
 26.55   	 29.91   	 10.99   	   0.00		
 18.92   	 30.21   	 10.99   	   0.00		
  3.05   	 15.26   	 10.99   	   0.00		
-17.40   	 -7.93   	 10.99   	   0.00		
-34.79   	-26.86   	 10.99   	   0.00		
-42.72   	-34.79   	 10.99   	   0.00		
-41.81   	-33.57   	 10.99   	   0.00		
-37.84   	-29.60   	 10.99   	  -5.09		
-36.62   	-27.16   	 10.97   	   0.00		
-40.59   	-26.25   	 10.97   	   5.09		
-44.56   	-23.80   	 10.99   	   0.00		
-43.33   	-18.31   	 10.99   	  -5.09		
-37.84   	-13.73   	 10.97   	   0.00		
-33.87   	-14.34   	 10.97   	   0.00		
-35.40   	-20.45   	 10.97   	   0.00		
-42.72   	-27.16   	 10.97   	  -5.09		
-50.35   	-28.38   	 10.95   	  -5.09		
-50.96   	-16.78   	 10.93   	   0.00		
-40.89   	 11.90   	 10.93   	   0.00		
-19.84   	 59.51   	 10.93   	   0.00		
 12.82   	125.12   	 10.93   	   0.00		
 58.59   	203.25   	 10.93   	   0.00		
118.41   	283.51   	 10.93   	   0.00		
197.14   	358.89   	 10.93   	   0.00		
301.51   	424.50   	 10.93   	   0.00		
436.10   	476.07   	 10.93   	   5.09		
592.04   	498.35(R)	 10.95   	   0.00		
723.57   	465.09   	 10.95   	   0.00		
756.23   	366.21   	 10.95   	  -5.09		
634.77   	222.78   	 10.93   	   5.09		
372.92   	 82.09   	 10.95   	   0.00		
 64.70   	 -7.32   	 10.95   	   0.00		
-160.22   	-29.91   	 10.95   	   0.00		
-226.14   	-12.51   	 10.95   	   0.00		
-161.74   	  6.41   	 10.95   	   0.00		
-65.00   	  5.80   	 10.95   	   0.00		
-21.06   	 -9.46   	 10.95   	   0.00		
-47.30   	-24.11   	 10.95   	   0.00		
-103.15   	-29.91   	 10.95   	   0.00		
-138.24   	-28.69   	 10.95   	   0.00		
-133.67   	-25.94   	 10.95   	   0.00		
-104.37   	-23.50   	 10.95   	   5.09		
-75.38   	-19.23   	 10.97   	   0.00		
-61.04   	-13.43   	 10.97   	  -5.09		
-61.04   	 -9.46   	 10.95   	   5.09		
-68.36   	-10.07   	 10.97   	   0.00		
-78.13   	-14.04   	 10.97   	   0.00		
-88.81   	-18.92   	 10.97   	  -5.09		
-98.88   	-22.28   	 10.95   	   0.00		
-105.90   	-24.11   	 10.95   	   0.00		
-106.20   	-25.63   	 10.95   	   0.00		
-97.66   	-28.08   	 10.95   	   0.00		
-83.62   	-29.60   	 10.95   	   0.00		
-71.41   	-28.38   	 10.95   	   0.00		
-66.83   	-23.50   	 10.95   	   0.00		
-68.36   	-15.56   	 10.95   	   0.00		
-69.89   	 -7.93   	 10.95   	  -5.09		
-68.05   	 -3.66   	 10.93   	   0.00		
-65.00   	 -5.19   	 10.93   	   0.00		
-65.31   	-12.51   	 10.93   	   0.00		
-71.72   	-23.19   	 10.93   	   5.09		
-80.87   	-32.65   	 10.95   	   0.00		
-87.28   	-36.01   	 10.95   	   0.00		
-87.59   	-29.91   	 10.95   	   5.09		
-82.70   	-16.78   	 10.97   	  -5.09		
-77.51   	 -3.36   	 10.95   	   0.00		
-76.60   	  2.75   	 10.95   	   0.00		
-80.87   	 -0.92   	 10.95   	   0.00		
-86.67   	-10.38   	 10.95   	   5.09		
-88.20   	-17.40   	 10.97   	  -5.09		
-80.87   	-15.56   	 10.95   	   0.00		
-65.61   	 -6.10   	 10.95   	   0.00		
-48.83   	  3.97   	 10.95   	   0.00		
-38.15   	  8.54   	 10.95   	  -5.09		
-39.37   	  6.71   	 10.93   	   0.00		
-51.57   	  2.44   	 10.93   	   0.00		
-68.05   	  0.31   	 10.93   	   0.00		
-81.18   	  1.22   	 10.93   	   5.09		
-85.75   	  2.75   	 10.95   	  -5.09		
-82.70   	  3.05   	 10.93   	   0.00		
-75.07   	  3.36   	 10.93   	   0.00		
-66.22   	  7.63   	 10.93   	   0.00		
-58.29   	 16.48   	 10.93   	   0.00		
-52.19   	 26.25   	 10.93   	   0.00		
-49.44   	 31.43   	 10.93   	   5.09		
-51.88   	 28.69   	 10.95   	   5.09		
-59.51   	 21.06   	 10.97   	  -5.09		
-69.89   	 14.34   	 10.95   	   0.00		
-76.29   	 16.17   	 10.95   	   0.00		
-74.16   	 29.60   	 10.95   	   0.00		
-65.61   	 50.66   	 10.95   	   5.09		
-57.68   	 71.72   	 10.97   	   0.00		
-55.24   	 86.06   	 10.97   	   0.00		
-57.37   	 93.69   	 10.97   	   0.00		
-56.76   	 99.18   	 10.97   	   0.00		
-49.74   	107.42   	 10.97   	   5.09		
-40.89   	118.71   	 10.99   	   0.00		
-36.93   	129.39   	 10.99   	   0.00		
-41.50   	135.50   	 10.99   	   0.00		
-49.74   	137.02   	 10.99   	   0.00		
-53.41   	137.63   	 10.99   	   5.09		
-48.52   	140.99   	 11.01   	   0.00		
-38.45   	148.93   	 11.01   	   0.00		
-27.77   	159.00   	 11.01   	   5.09		
-20.75   	167.54   	 11.03   	   0.00		
-18.92   	169.98   	 11.03   	  -5.09		
-21.06   	162.96   	 11.01   	   0.00		
-24.72   	147.09   	 11.01   	   5.09		
-26.25   	127.87   	 11.03   	   0.00		
-22.89   	109.56   	 11.03   	   0.00		
-15.87   	 93.99   	 11.03   	   5.09		
-10.38   	 79.96   	 11.05   	   5.09		
-12.21   	 65.61   	 11.07   	   5.09		
 11.90   	 -0.61   	 11.09   	  15.26		
-23.80   	-26.86   	 11.15   	  10.17		
 -6.41   	-30.52   	 11.19   	  10.17		
  7.63   	-24.72   	 11.23   	  -5.09		
-16.78   	-31.43   	 11.21   	 -10.17		
-22.58   	-33.26   	 11.17   	   0.00		
  9.16   	-22.89   	 11.17   	   5.09		
-35.40   	-35.40   	 11.19   	   0.00		
-34.18   	-40.89   	 11.19   	   0.00		
-39.37   	-42.42   	 11.19   	 -20.35		
-18.92   	-45.17   	 11.11   	   0.00		
-24.72   	-37.54   	 11.11   	 -10.17		
 11.90   	-18.31   	 11.07   	 -15.26		
 56.76   	 13.12   	 11.01   	  -5.09		
 70.50   	-38.45   	 10.99   	  30.52		
 -9.46   	-76.29   	 11.11   	 -40.69		
-26.25   	-95.83   	 10.95   	 -66.12		
 65.31   	107.12   	 10.68   	 -10.17		
802.92   	183.72   	 10.64   	  25.43		
 14.95   	-100.71   	 10.74   	  30.52		
-63.17   	-106.51   	 10.86   	 -20.35		
-72.33   	-109.56   	 10.78   	 -35.61		
-69.89   	-120.85   	 10.64   	   0.00		
-69.89   	-108.03   	 10.64   	  20.35		
-61.65   	-89.42   	 10.72   	  10.17		
-66.83   	-57.07   	 10.76   	 -10.17		
-31.13   	 25.02   	 10.72   	 -25.43		
-52.19   	 51.57   	 10.62   	  10.17		
 -7.32   	  7.32   	 10.66   	  25.43		
 11.90   	-61.95   	 10.76   	  10.17		
  4.58   	-95.52   	 10.80   	   0.00		
 26.25   	-87.28   	 10.80   	  -5.09		
  4.88   	-86.06   	 10.78   	  -5.09		
-42.42   	-101.93   	 10.76   	   5.09		
-35.40   	-108.95   	 10.78   	  10.17		
-38.15   	-74.16   	 10.82   	   5.09		
-36.01   	-68.05   	 10.84   	   0.00		
-39.06   	-60.73   	 10.84   	   5.09		
 -6.10   	-61.04   	 10.86   	  10.17		
-13.73   	-87.28   	 10.91   	   0.00		
 -7.93   	-88.81   	 10.91   	  -5.09		
 15.87   	-93.99   	 10.89   	  10.17		
 27.47   	-100.40   	 10.93   	  10.17		
 77.82   	-88.20   	 10.97   	  -5.09		
125.12   	-113.83   	 10.95   	 -10.17		
 24.11   	-159.00   	 10.91   	   5.09		
  0.61   	-190.43   	 10.93   	  -5.09		
 96.44   	 -3.36   	 10.91   	   0.00		
913.09   	104.37   	 10.91   	   5.09		
