  I     	  II     	  PW     	  PW'		
  5.19   	-92.16   	 11.23   	  -5.09		
 17.09   	-71.72   	 11.21   	  -5.09		
 18.01   	-57.98   	 11.19   	   5.09		
  9.16   	-54.32   	 11.21   	   0.00		
  0.31   	-55.24   	 11.21   	  -5.09		
  3.36   	-50.96   	 11.19   	 -10.17		
 21.97   	-35.40   	 11.15   	 -20.35		
 46.39   	-10.07   	 11.07   	 -15.26		
 58.90   	 15.26   	 11.01   	 -25.43		
 48.83   	 30.21   	 10.91   	 -20.35		
 22.89   	 33.26   	 10.82   	 -15.26		
 -0.92   	 28.69   	 10.76   	 -10.17		
 -5.80   	 24.11   	 10.72   	   0.00		
  9.16   	 25.94   	 10.72   	  10.17		
 32.04   	 34.18   	 10.76   	  15.26		
 49.44   	 44.56   	 10.82   	  25.43		
 57.07   	 53.41   	 10.93   	  30.52		
 56.15   	 57.37   	 11.05   	  30.52		
 48.22   	 53.71   	 11.17   	  35.61		
 35.71   	 41.50   	 11.31   	  40.69		
 21.97   	 22.89   	 11.48   	  35.61		
 12.51   	  2.44   	 11.62   	  45.78		
  9.46   	-14.65   	 11.80   	  45.78		
  9.77   	-26.86   	 11.98   	  50.86		
 10.68   	-35.40   	 12.19   	  55.95		
 10.38   	-43.03   	 12.41   	  61.04		
 10.99   	-51.88   	 12.66   	  61.04		
 13.73   	-60.12   	 12.90   	  66.12		
 16.78   	-65.92   	 13.16   	  71.21		
 16.48   	-68.97   	 13.45   	  66.12		
 14.04   	-71.11   	 13.71   	  71.21		
 13.73   	-73.85   	 14.00   	  71.21		
 16.48   	-82.09   	 14.28   	  71.21		
 20.75   	-97.05   	 14.57   	  71.21		
 22.58   	-115.05   	 14.85   	  81.38		
 19.84   	-130.31   	 15.18   	  81.38		
 14.04   	-136.72   	 15.50   	  81.38		
  7.63   	-131.53   	 15.83   	  86.47		
  1.53   	-119.32   	 16.17   	  86.47		
 -3.97   	-110.17   	 16.52   	  86.47		
 -6.41   	-108.64   	 16.87   	  81.38		
 -3.05   	-113.22   	 17.19   	  71.21		
  6.41   	-120.24   	 17.48   	  55.95		
 17.09   	-125.73   	 17.70   	  45.78		
 20.45   	-130.62   	 17.88   	  35.61		
 10.07   	-138.55   	 18.03   	  30.52		
-11.90   	-150.76   	 18.15   	  30.52		
-32.96   	-161.74   	 18.27   	  35.61		
-42.72   	-165.71   	 18.41   	  55.95		
-38.15   	-158.39   	 18.64   	  71.21		
-23.50   	-140.69   	 18.92   	  91.56		
 -5.80   	-119.02   	 19.29   	 106.82		
  9.77   	-100.10   	 19.72   	 122.07		
 20.75   	-91.25   	 20.20   	 127.16		
 24.72   	-97.05   	 20.71   	 127.16		
 18.01   	-116.88   	 21.22   	 116.99		
  1.22   	-145.87   	 21.69   	 106.82		
-17.70   	-173.95   	 22.12   	  86.47		
-30.21   	-191.35   	 22.46   	  76.30		
-30.52   	-192.26   	 22.77   	  61.04		
-19.53   	-177.92   	 23.01   	  45.78		
 -5.19   	-156.25   	 23.19   	  40.69		
  3.36   	-138.24   	 23.36   	  30.52		
  1.22   	-132.14   	 23.48   	  25.43		
 -9.16   	-139.16   	 23.58   	  25.43		
-17.40   	-154.42   	 23.68   	  20.35		
-14.65   	-169.37   	 23.76   	  15.26		
 -2.75   	-177.00   	 23.82   	  15.26		
  6.71   	-176.09   	 23.89   	  10.17		
  4.58   	-167.85   	 23.93   	  10.17		
 -7.02   	-155.94   	 23.97   	   0.00		
-15.87   	-144.35   	 23.97(V)	   0.00		
-13.73   	-137.02   	 23.97   	 -10.17		
 -3.66   	-135.80   	 23.93   	 -10.17		
  5.19   	-140.69   	 23.89   	 -20.35		
  8.24   	-147.09   	 23.80   	 -25.43		
  7.32   	-151.67   	 23.70   	 -35.61		
  3.66   	-155.64   	 23.56   	 -35.61		
 -6.71   	-163.27   	 23.42   	 -45.78		
-25.63   	-174.87   	 23.23   	 -45.78		
-46.39   	-185.85   	 23.05   	 -55.95		
-55.54   	-187.38   	 22.83   	 -55.95		
-45.78   	-176.39   	 22.60   	 -61.04		
-24.41   	-159.91   	 22.36   	 -61.04		
 -5.19   	-150.45   	 22.12   	 -66.12		
  2.44   	-155.64   	 21.85   	 -66.12		
  0.00   	-171.81   	 21.59   	 -71.21		
 -7.02   	-189.51   	 21.30   	 -71.21		
-14.04   	-198.97   	 21.02   	 -66.12		
-18.01   	-195.92   	 20.75   	 -71.21		
-16.48   	-183.41   	 20.47   	 -71.21		
 -7.93   	-166.32   	 20.18   	 -66.12		
  5.49   	-147.71   	 19.92   	 -66.12		
 15.87   	-130.31   	 19.65   	 -66.12		
 17.09   	-116.88   	 19.39   	 -66.12		
 10.38   	-108.95   	 19.13   	 -66.12		
  0.61   	-106.51   	 18.86   	 -61.04		
 -9.77   	-108.34   	 18.62   	 -61.04		
-18.31   	-111.69   	 18.37   	 -55.95		
-24.41   	-113.53   	 18.15   	 -55.95		
-25.33   	-113.53   	 17.92   	 -55.95		
-16.48   	-111.69   	 17.70   	 -50.86		
  3.97   	-106.51   	 17.50   	 -50.86		
 27.16   	-98.88   	 17.29   	 -45.78		
 39.37   	-92.16   	 17.11   	 -45.78		
 33.57   	-89.11   	 16.93   	 -40.69		
 11.29   	-92.47   	 16.76   	 -40.69		
-15.56   	-101.32   	 16.60   	 -35.61		
-32.35   	-111.39   	 16.46   	 -35.61		
-32.96   	-121.77   	 16.32   	 -40.69		
-21.36   	-134.58   	 16.15   	 -30.52		
 -9.16   	-151.98   	 16.03   	 -35.61		
 -4.88   	-171.81   	 15.89   	 -35.61		
 -9.46   	-188.90   	 15.75   	 -35.61		
-18.62   	-199.58   	 15.61   	 -30.52		
-25.02   	-204.77   	 15.48   	 -35.61		
-22.89   	-208.44   	 15.34   	 -30.52		
-13.43   	-213.32   	 15.22   	 -30.52		
 -1.22   	-218.51   	 15.10   	 -30.52		
  8.24   	-223.08   	 14.97   	 -30.52		
  9.16   	-227.66   	 14.85   	 -30.52		
  0.61   	-231.63   	 14.73   	 -25.43		
-14.04   	-236.51   	 14.63   	 -30.52		
-29.60   	-241.70   	 14.51   	 -25.43		
-38.45   	-245.97   	 14.40   	 -30.52		
-35.10   	-249.63   	 14.28   	 -25.43		
-18.62   	-253.60   	 14.18   	 -25.43		
  2.14   	-256.65   	 14.08   	 -30.52		
 16.48   	-256.65   	 13.96   	 -20.35		
 21.06   	-251.77   	 13.88   	 -25.43		
 18.62   	-242.31   	 13.77   	 -20.35		
 18.31   	-230.41   	 13.69   	 -20.35		
 24.11   	-220.34   	 13.61   	 -10.17		
 31.43   	-214.84   	 13.57   	 -15.26		
 31.13   	-215.76   	 13.51   	  -5.09		
 18.92   	-222.17   	 13.49   	  -5.09		
 -0.61   	-229.80   	 13.47   	  -5.09		
-18.01   	-234.07   	 13.45   	  -5.09		
-27.16   	-231.63   	 13.43   	  -5.09		
-28.08   	-222.17   	 13.41   	   0.00		
-24.41   	-209.96   	 13.41   	   0.00		
-20.45   	-201.42   	 13.41   	  -5.09		
-18.92   	-202.33   	 13.39   	   0.00		
-19.53   	-212.40   	 13.39   	   5.09		
-18.92   	-224.61   	 13.41   	   0.00		
-16.17   	-231.32   	 13.41   	   0.00		
-14.65   	-228.88   	 13.41   	   5.09		
-17.70   	-220.95   	 13.43   	   5.09		
-28.99   	-215.15   	 13.45   	   5.09		
-46.69   	-218.51   	 13.47   	  10.17		
-60.73   	-228.58   	 13.51   	   5.09		
-62.26   	-237.73   	 13.53   	  15.26		
-52.49   	-240.78   	 13.59   	  15.26		
-36.93   	-236.82   	 13.65   	  20.35		
-20.75   	-229.80   	 13.73   	  20.35		
 -8.85   	-223.08   	 13.81   	  25.43		
 -4.58   	-216.98   	 13.92   	  25.43		
 -9.46   	-209.05   	 14.02   	  30.52		
-23.50   	-201.42   	 14.14   	  30.52		
-41.50   	-199.28   	 14.26   	  30.52		
-51.57   	-205.99   	 14.38   	  35.61		
-43.64   	-213.32   	 14.53   	  35.61		
-17.40   	-202.33   	 14.67   	  35.61		
 20.14   	-151.06   	 14.81   	  40.69		
 64.39   	-52.80   	 14.97   	  35.61		
113.83   	 81.18   	 15.12   	  40.69		
169.37   	230.10   	 15.28   	  35.61		
230.71   	374.45   	 15.42   	  81.38		
346.37   	585.94   	 15.75   	  35.61		
375.67   	617.98(R)	 15.89   	  40.69		
363.77   	573.73   	 16.05   	  35.61		
302.43   	448.30   	 16.20   	  40.69		
202.03   	263.98   	 16.36   	  40.69		
 94.60   	 67.44   	 16.52   	  40.69		
 14.65   	-93.38   	 16.68   	  40.69		
-17.40   	-187.99   	 16.85   	  40.69		
 -9.77   	-216.98   	 17.01   	  45.78		
 10.07   	-207.52   	 17.19   	  45.78		
 17.09   	-193.79   	 17.38   	  40.69		
  2.75   	-196.53   	 17.54   	  40.69		
-26.86   	-216.98   	 17.70   	  40.69		
-57.37   	-244.14   	 17.86   	  40.69		
-74.46   	-266.11   	 18.03   	  35.61		
-72.02   	-275.88   	 18.17   	  40.69		
-54.93   	-273.44   	 18.33   	  30.52		
-36.93   	-263.67   	 18.45   	  30.52		
-31.43   	-252.99   	 18.58   	  25.43		
-41.20   	-249.02   	 18.68   	  20.35		
-54.02   	-255.74   	 18.76   	  10.17		
-54.63   	-269.78   	 18.80   	   5.09		
-41.50   	-282.59   	 18.82   	  -5.09		
-27.16   	-288.09   	 18.80   	  -5.09		
-26.25   	-286.25   	 18.78   	  -5.09		
-41.50   	-280.76   	 18.76   	   0.00		
-59.51   	-276.18   	 18.76   	   0.00		
-62.56   	-273.13   	 18.76   	  15.26		
-47.61   	-268.86   	 18.82   	  25.43		
-25.94   	-261.23   	 18.92   	  35.61		
-13.43   	-250.24   	 19.06   	  40.69		
-16.17   	-241.09   	 19.23   	  45.78		
-24.41   	-238.95   	 19.41   	  45.78		
-26.25   	-246.28   	 19.59   	  35.61		
-20.45   	-260.62   	 19.74   	  30.52		
-18.62   	-274.35   	 19.86   	  20.35		
-30.52   	-279.54   	 19.94   	  15.26		
-54.63   	-275.57   	 20.00   	   0.00		
-74.77   	-265.50   	 20.00   	   5.09		
-72.94   	-255.74   	 20.02   	   0.00		
-48.52   	-249.33   	 20.02   	   5.09		
-20.45   	-247.50   	 20.04   	  10.17		
 -8.85   	-249.02   	 20.08(A)	   0.00		
-21.06   	-252.99   	 20.08   	 -10.17		
-46.39   	-259.09   	 20.04   	 -30.52		
-68.97   	-264.59   	 19.92   	 -50.86		
-76.90   	-267.64   	 19.72   	 -86.47		
-70.19   	-268.55   	 19.37   	-106.82		
-58.29   	-267.64   	 18.94   	-132.25		
-47.61   	-263.37   	 18.41   	-137.33		
-39.98   	-255.74   	 17.86   	-142.42		
-33.87   	-245.97   	 17.29   	-127.16		
-27.16   	-235.60   	 16.79   	-111.90		
-21.36   	-227.05   	 16.34   	 -91.56		
-20.45   	-223.69   	 15.97   	 -71.21		
-26.55   	-224.91   	 15.69   	 -45.78		
-37.54   	-225.83   	 15.50   	 -35.61		
-46.08   	-223.08   	 15.36   	 -25.43		
-45.78   	-215.45   	 15.26   	 -20.35		
-32.96   	-201.72   	 15.18   	 -20.35		
-13.73   	-184.94   	 15.10   	 -25.43		
  2.14   	-172.42   	 14.99   	 -20.35		
  6.41   	-168.15   	 14.91   	 -30.52		
 -3.66   	-170.90   	 14.79   	 -25.43		
-21.36   	-174.56   	 14.69   	 -25.43		
-36.32   	-171.20   	 14.59   	 -25.43		
-39.37   	-157.17   	 14.49   	 -20.35		
-28.69   	-134.58   	 14.40   	 -15.26		
-10.07   	-107.73   	 14.34   	 -10.17		
  9.46   	-80.87   	 14.30   	  -5.09		
 23.19   	-54.02   	 14.28   	  -5.09		
 25.94   	-30.82   	 14.26   	   0.00		
 15.87   	-16.17   	 14.26   	  -5.09		
 -1.22   	-11.90   	 14.24   	  -5.09		
-15.26   	-14.04   	 14.22   	 -10.17		
-16.48   	-14.95   	 14.18   	  -5.09		
 -3.05   	 -8.85   	 14.16   	 -10.17		
 16.48   	  4.88   	 14.12   	  -5.09		
 31.74   	 22.58   	 14.10   	   0.00		
 39.98   	 43.64   	 14.10   	   5.09		
 46.69   	 68.36   	 14.12   	  10.17		
 54.93   	 93.69   	 14.16   	  15.26		
 58.59   	109.56   	 14.22   	  20.35		
 50.35   	103.45   	 14.30   	  20.35		
 29.91   	 75.38   	 14.38   	  25.43		
  8.54   	 37.54   	 14.49   	  25.43		
  0.92   	 10.68   	 14.59   	  30.52		
 12.51   	  8.24   	 14.71   	  30.52		
 36.01   	 27.16   	 14.83   	  35.61		
 56.15   	 51.57   	 14.97   	  40.69		
 59.20   	 63.78   	 15.14   	  50.86		
 44.86   	 57.07   	 15.34   	  50.86		
 22.58   	 35.10   	 15.54   	  61.04		
  3.05   	  9.16   	 15.79   	  66.12		
 -5.80   	-11.29   	 16.05   	  76.30		
 -5.80   	-22.28   	 16.36   	  81.38		
 -3.97   	-27.77   	 16.68   	  81.38		
 -6.10   	-34.79   	 17.01   	  86.47		
 -9.16   	-46.08   	 17.35   	  86.47		
 -6.41   	-57.37   	 17.70   	  91.56		
  1.22   	-61.95   	 18.07   	  91.56		
  7.63   	-58.59   	 18.43   	  91.56		
  8.85   	-52.80   	 18.80   	  96.64		
  4.27   	-51.88   	 19.19   	  96.64		
 -1.83   	-57.68   	 19.57   	  96.64		
 -3.97   	-65.00   	 19.96   	  96.64		
 -3.36   	-65.92   	 20.35   	  86.47		
 -0.61   	-58.29   	 20.69   	  86.47		
  6.10   	-46.39   	 21.04   	  81.38		
 17.70   	-36.93   	 21.36   	  71.21		
 29.30   	-34.18   	 21.65   	  66.12		
 32.04   	-39.37   	 21.91   	  61.04		
 20.14   	-50.96   	 22.16   	  45.78		
 -2.44   	-64.39   	 22.34   	  45.78		
-21.67   	-75.07   	 22.52   	  35.61		
-27.16   	-80.57   	 22.67   	  40.69		
-20.14   	-80.57   	 22.83   	  40.69		
 -8.85   	-78.74   	 22.99   	  61.04		
 -1.22   	-78.43   	 23.23   	  71.21		
  0.00   	-79.96   	 23.52   	  91.56		
 -4.58   	-83.01   	 23.89   	 106.82		
-11.29   	-86.36   	 24.31   	 122.07		
-18.01   	-87.59   	 24.80   	 127.16		
-24.41   	-86.67   	 25.31   	 132.25		
-29.30   	-84.23   	 25.84   	 116.99		
-26.86   	-79.04   	 26.31   	 111.90		
-14.95   	-71.11   	 26.75   	  86.47		
  1.83   	-62.56   	 27.10   	  76.30		
 13.73   	-58.90   	 27.41   	  50.86		
 10.07   	-64.39   	 27.61   	  40.69		
 -9.46   	-78.43   	 27.77   	  30.52		
-33.26   	-94.30   	 27.89   	  20.35		
-44.56   	-101.01   	 27.98   	  10.17		
-35.40   	-93.99   	 28.02   	  10.17		
-11.60   	-79.96   	 28.06   	  10.17		
 12.21   	-67.44   	 28.10   	   5.09		
 27.16   	-60.42   	 28.12   	   0.00		
 33.57   	-56.76   	 28.12(V)	   0.00		
 31.43   	-55.24   	 28.12   	 -10.17		
 21.36   	-57.07   	 28.08   	  -5.09		
  4.58   	-67.14   	 28.06   	 -15.26		
-14.95   	-83.01   	 28.00   	 -20.35		
-26.55   	-94.30   	 27.91   	 -20.35		
-22.58   	-91.86   	 27.83   	 -20.35		
 -7.32   	-76.90   	 27.75   	 -30.52		
  7.02   	-59.81   	 27.63   	 -30.52		
 11.60   	-50.96   	 27.51   	 -40.69		
  7.63   	-52.80   	 27.34   	 -40.69		
  2.75   	-59.20   	 27.18   	 -45.78		
  1.53   	-64.70   	 27.00   	 -55.95		
  0.31   	-70.19   	 26.78   	 -61.04		
 -6.41   	-77.82   	 26.53   	 -66.12		
-20.45   	-89.42   	 26.27   	 -71.21		
-34.18   	-100.40   	 25.98   	 -81.38		
-35.71   	-104.37   	 25.66   	 -81.38		
-21.67   	-97.96   	 25.33   	 -81.38		
  1.53   	-83.62   	 25.00   	 -86.47		
 21.97   	-68.97   	 24.66   	 -81.38		
 27.77   	-60.12   	 24.33   	 -86.47		
 14.34   	-60.12   	 23.99   	 -81.38		
-11.90   	-65.61   	 23.66   	 -81.38		
-37.54   	-69.89   	 23.34   	 -76.30		
-50.35   	-68.66   	 23.03   	 -76.30		
-43.33   	-59.20   	 22.73   	 -76.30		
-18.01   	-42.42   	 22.42   	 -71.21		
 13.12   	-23.50   	 22.14   	 -71.21		
 35.40   	 -6.71   	 21.85   	 -71.21		
 39.98   	  4.27   	 21.57   	 -66.12		
 25.63   	  6.10   	 21.30   	 -66.12		
  1.53   	  0.00   	 21.04   	 -66.12		
-18.92   	 -7.63   	 20.77   	 -61.04		
-23.80   	-10.07   	 20.53   	 -61.04		
 -9.77   	 -5.80   	 20.28   	 -55.95		
 17.09   	  3.66   	 20.06   	 -61.04		
 45.17   	 12.21   	 19.82   	 -50.86		
 59.51   	 13.12   	 19.61   	 -50.86		
 51.27   	  6.10   	 19.41   	 -50.86		
 25.02   	 -4.58   	 19.21   	 -50.86		
 -4.27   	-13.12   	 19.00   	 -45.78		
-21.06   	-18.01   	 18.82   	 -45.78		
-20.45   	-21.06   	 18.64   	 -45.78		
 -7.93   	-27.16   	 18.45   	 -45.78		
  5.19   	-40.59   	 18.27   	 -40.69		
 11.60   	-59.81   	 18.11   	 -45.78		
 12.51   	-77.51   	 17.92   	 -40.69		
 11.29   	-88.81   	 17.76   	 -40.69		
  7.02   	-92.77   	 17.60   	 -40.69		
 -0.61   	-93.99   	 17.44   	 -35.61		
 -9.16   	-96.74   	 17.29   	 -35.61		
-14.04   	-104.06   	 17.15   	 -30.52		
-13.12   	-115.97   	 17.03   	 -35.61		
 -7.93   	-129.09   	 16.89   	 -30.52		
 -4.58   	-138.85   	 16.76   	 -30.52		
 -7.02   	-142.82   	 16.64   	 -35.61		
-10.38   	-140.08   	 16.50   	 -30.52		
 -7.02   	-134.28   	 16.38   	 -35.61		
  4.58   	-133.97   	 16.24   	 -35.61		
 18.01   	-142.82   	 16.09   	 -35.61		
 26.86   	-156.56   	 15.95   	 -35.61		
 28.08   	-162.66   	 15.81   	 -35.61		
 24.11   	-154.11   	 15.67   	 -30.52		
 21.06   	-137.02   	 15.54   	 -30.52		
 18.62   	-124.82   	 15.42   	 -20.35		
 11.90   	-125.43   	 15.34   	 -20.35		
  1.53   	-133.06   	 15.26   	 -20.35		
 -3.05   	-133.36   	 15.18   	 -10.17		
  3.05   	-116.88   	 15.14   	 -10.17		
 15.26   	-90.33   	 15.10   	 -10.17		
 20.75   	-69.89   	 15.06   	  -5.09		
  9.46   	-65.31   	 15.04   	 -10.17		
-10.68   	-74.77   	 14.99   	  -5.09		
-25.02   	-89.72   	 14.97   	 -10.17		
-26.86   	-103.45   	 14.93   	  -5.09		
-22.28   	-111.69   	 14.91   	 -10.17		
-24.72   	-115.36   	 14.87   	 -10.17		
-39.98   	-115.97   	 14.83   	  -5.09		
-56.46   	-112.30   	 14.81   	  -5.09		
-59.81   	-106.20   	 14.79   	  -5.09		
-47.00   	-99.18   	 14.77   	   0.00		
-26.55   	-92.16   	 14.77   	   0.00		
-10.68   	-87.59   	 14.77   	   5.09		
 -7.02   	-87.59   	 14.79   	  10.17		
-16.48   	-92.16   	 14.83   	  10.17		
-32.65   	-97.96   	 14.87   	  10.17		
-44.25   	-97.35   	 14.91   	  15.26		
-43.03   	-86.36   	 14.97   	  20.35		
-30.82   	-70.80   	 15.06   	  15.26		
-18.01   	-62.87   	 15.12   	  20.35		
-19.53   	-73.55   	 15.20   	  25.43		
-38.76   	-102.23   	 15.30   	  25.43		
-64.09   	-130.62   	 15.40   	  30.52		
-71.41   	-132.45   	 15.52   	  30.52		
-46.39   	-88.20   	 15.65   	  35.61		
  9.77   	  7.63   	 15.79   	  35.61		
 88.81   	145.26   	 15.93   	  35.61		
179.14   	305.18   	 16.07   	  35.61		
265.50   	469.06   	 16.22   	  81.38		
378.11   	729.37   	 16.54   	  35.61		
385.44   	782.47(R)	 16.68   	  35.61		
360.11   	762.94   	 16.83   	  40.69		
311.28   	669.86   	 16.99   	  35.61		
244.14   	518.19   	 17.13   	  35.61		
165.10   	337.83   	 17.27   	  35.61		
 89.11   	164.49   	 17.42   	  40.69		
 32.04   	 28.38   	 17.58   	  35.61		
  0.31   	-50.05   	 17.72   	  45.78		
-11.60   	-72.63   	 17.90   	  40.69		
-18.92   	-64.09   	 18.07   	  45.78		
-32.35   	-54.63   	 18.25   	  40.69		
-50.05   	-61.95   	 18.41   	  40.69		
-61.04   	-84.84   	 18.58   	  35.61		
-59.81   	-109.86   	 18.72   	  35.61		
-47.00   	-124.82   	 18.86   	  30.52		
-32.35   	-130.31   	 18.98   	  20.35		
-24.72   	-133.06   	 19.06   	  15.26		
-26.55   	-136.72   	 19.13   	   0.00		
-36.32   	-139.47   	 19.13   	  -5.09		
-48.22   	-139.16   	 19.10   	 -15.26		
-53.41   	-136.72   	 19.04   	 -25.43		
-47.30   	-134.28   	 18.94   	 -30.52		
-33.57   	-133.67   	 18.82   	 -35.61		
-23.80   	-134.58   	 18.68   	 -35.61		
-27.47   	-135.80   	 18.54   	 -30.52		
-45.78   	-136.11   	 18.41   	 -20.35		
-67.14   	-137.02   	 18.33   	 -10.17		
-75.07   	-136.11   	 18.29   	  10.17		
-61.65   	-131.84   	 18.33   	  20.35		
-33.26   	-126.04   	 18.41   	  35.61		
 -6.10   	-120.24   	 18.56   	  50.86		
  9.16   	-115.97   	 18.76   	  55.95		
  8.54   	-112.30   	 18.98   	  66.12		
 -6.41   	-108.95   	 19.25   	  61.04		
-28.99   	-108.95   	 19.49   	  61.04		
-55.24   	-116.88   	 19.74   	  50.86		
-77.21   	-132.45   	 19.94   	  40.69		
-86.36   	-148.93   	 20.10   	  30.52		
-79.04   	-156.56   	 20.22   	  20.35		
-61.04   	-149.84   	 20.31   	  20.35		
-41.20   	-133.67   	 20.39   	  20.35		
-25.33   	-118.10   	 20.47   	  30.52		
-15.56   	-112.61   	 20.59   	  35.61		
 -9.46   	-118.71   	 20.73   	  40.69		
-10.68   	-129.70   	 20.90   	  30.52		
-24.41   	-136.72   	 21.02   	  15.26		
-49.13   	-135.50   	 21.08(A)	 -20.35		
-74.77   	-129.09   	 21.00   	 -66.12		
-86.67   	-123.60   	 20.73   	-122.07		
-76.29   	-122.68   	 20.24   	-167.85		
-50.05   	-123.90   	 19.57   	-203.46		
-23.80   	-122.68   	 18.76   	-218.72		
-10.38   	-116.58   	 17.88   	-213.63		
 -7.93   	-108.34   	 17.03   	-188.20		
 -7.63   	-102.54   	 16.28   	-152.59		
 -5.49   	-101.32   	 15.67   	-106.82		
