  I     	  II     	  LV     	  LV'		
 32.04   	  2.14   	 18.66   	 -10.17		
 35.40   	  7.02   	 18.62   	  -5.09		
 32.35   	  8.24   	 18.60   	  -5.09		
 25.33   	  8.85   	 18.58   	  -5.09		
 18.31   	 10.99   	 18.56   	  -5.09		
 13.43   	 11.29   	 18.54   	   0.00		
 11.29   	  3.36   	 18.54   	  -5.09		
 12.21   	-15.26   	 18.51   	   0.00		
 14.95   	-40.28   	 18.51   	  -5.09		
 18.92   	-63.78   	 18.49   	   0.00		
 20.45   	-79.65   	 18.49   	  -5.09		
 16.48   	-86.67   	 18.47   	   0.00		
  7.63   	-86.98   	 18.47   	 -10.17		
 -3.05   	-85.14   	 18.43   	  -5.09		
-11.29   	-84.53   	 18.41   	  -5.09		
-14.04   	-85.14   	 18.39   	  -5.09		
-12.51   	-86.67   	 18.37   	 -10.17		
-10.99   	-87.89   	 18.33   	 -10.17		
-11.29   	-88.20   	 18.29   	 -10.17		
-12.51   	-86.36   	 18.25   	 -10.17		
-12.82   	-83.62   	 18.21   	 -10.17		
-10.68   	-81.79   	 18.17   	 -10.17		
 -7.02   	-80.87   	 18.13   	 -10.17		
 -4.58   	-80.87   	 18.09   	 -15.26		
 -3.97   	-80.26   	 18.03   	 -10.17		
 -4.58   	-77.82   	 17.99   	 -15.26		
 -5.19   	-74.16   	 17.92   	  -5.09		
 -5.49   	-73.24   	 17.90   	 -10.17		
 -4.58   	-79.04   	 17.86   	  -5.09		
  0.61   	-93.99   	 17.84   	   0.00		
 16.48   	-118.10   	 17.84   	   0.00		
 52.19   	-147.09   	 17.84   	  10.17		
117.49   	-173.95   	 17.88   	  10.17		
214.23   	-191.96   	 17.92   	  20.35		
333.56   	-195.01   	 18.01   	  25.43		
456.54   	-179.44   	 18.11   	  25.43		
559.39   	-144.65   	 18.21   	  35.61		
621.34   	-84.23   	 18.35   	  40.69		
617.98   	 12.51   	 18.51   	  45.78		
524.29   	156.56   	 18.70   	  50.86		
328.06   	355.53   	 18.90   	  50.86		
 43.03   	605.16   	 19.10   	  55.95		
-283.20   	883.79   	 19.33   	 116.99		
-781.56   	1363.83   	 19.80   	  61.04		
-858.15   	1463.62(R)	 20.04   	  71.21		
-806.58   	1414.49   	 20.33   	  71.21		
-651.86   	1212.77   	 20.61   	  76.30		
-439.15   	898.13   	 20.92   	  86.47		
-224.91   	543.21   	 21.26   	  96.64		
-63.78   	227.97   	 21.65   	 111.90		
 14.65   	  7.93   	 22.10   	 132.25		
 19.53   	-105.90   	 22.62   	 147.51		
-11.29   	-140.38   	 23.21   	 172.94		
-37.84   	-137.33   	 23.91   	 203.46		
-42.11   	-129.09   	 24.72   	 239.06		
-29.30   	-128.48   	 25.68   	 274.67		
-14.65   	-133.97   	 26.78   	 320.45		
 -7.32   	-139.16   	 28.06   	 371.31		
 -7.63   	-140.99   	 29.54   	 417.09		
-10.38   	-139.77   	 31.21   	 467.95		
-11.29   	-136.41   	 33.08   	 518.82		
-10.07   	-131.84   	 35.16   	 569.68		
 -7.02   	-128.78   	 37.44   	 615.46		
 -3.66   	-130.92   	 39.90   	 661.24		
 -0.92   	-137.94   	 42.54   	 696.84		
  0.31   	-146.48   	 45.33   	 732.45		
  0.61   	-151.37   	 48.26   	 762.97		
  0.00   	-148.93   	 51.31   	 783.31		
 -0.61   	-141.91   	 54.45   	 798.57		
 -0.61   	-135.19   	 57.64   	 808.75		
  0.61   	-132.45   	 60.87   	 813.83		
  3.05   	-134.58   	 64.13   	 803.66		
  5.49   	-139.16   	 67.34   	 793.49		
  6.41   	-143.13   	 70.52   	 778.23		
  5.19   	-145.57   	 73.63   	 762.97		
  2.75   	-145.87   	 76.68   	 747.71		
  1.22   	-144.65   	 79.67   	 737.54		
  1.53   	-142.21   	 82.62   	 727.36		
  3.66   	-140.38   	 85.53   	 712.10		
  5.49   	-140.38   	 88.38   	 707.02		
  5.49   	-142.21   	 91.21   	 696.84		
  3.36   	-144.35   	 94.00   	 676.50		
  0.31   	-146.18   	 96.70   	 666.32		
 -2.14   	-148.01   	 99.37   	 645.98		
 -2.44   	-149.84   	101.95   	 625.63		
 -1.22   	-152.28   	104.46   	 605.29		
  0.92   	-153.81   	106.88   	 584.94		
  3.36   	-154.11   	109.22   	 569.68		
  4.27   	-152.89   	111.49   	 554.42		
  4.58   	-152.59   	113.71   	 544.25		
  4.27   	-153.20   	115.89   	 528.99		
  3.97   	-154.72   	118.01   	 518.82		
  4.27   	-155.33   	120.08   	 503.56		
  5.19   	-153.50   	122.10   	 493.39		
  6.10   	-150.45   	124.07   	 483.21		
  6.71   	-147.71   	126.00   	 462.87		
  6.71   	-147.40   	127.85   	 447.61		
  7.02   	-149.23   	129.64   	 427.26		
  7.32   	-151.37   	131.35   	 412.00		
  7.63   	-150.45   	133.00   	 386.57		
  7.63   	-145.87   	134.55   	 376.40		
  6.71   	-138.55   	136.05   	 350.97		
  5.49   	-131.53   	137.46   	 335.71		
  4.58   	-127.26   	138.80   	 320.45		
  4.27   	-125.43   	140.08   	 300.10		
  4.58   	-124.82   	141.28   	 289.93		
  4.27   	-123.29   	142.44   	 264.50		
  3.05   	-119.93   	143.50   	 249.24		
  1.22   	-115.36   	144.50   	 233.98		
  0.00   	-109.86   	145.43   	 213.63		
  0.31   	-104.37   	146.29   	 193.29		
  1.53   	-99.18   	147.06   	 172.94		
  2.44   	-95.21   	147.75   	 152.59		
  2.75   	-93.08   	148.36   	 132.25		
  2.14   	-92.77   	148.89   	 111.90		
  1.53   	-93.08   	149.34   	  91.56		
  1.53   	-92.47   	149.70   	  71.21		
  1.83   	-90.03   	149.99   	  40.69		
  2.44   	-85.75   	150.15   	  15.26		
  3.66   	-80.87   	150.21(S)	 -15.26		
  5.80   	-75.68   	150.15   	 -45.78		
  9.16   	-70.50   	149.97   	 -81.38		
 13.73   	-65.31   	149.64   	-116.99		
 18.01   	-59.81   	149.18   	-152.59		
 21.06   	-54.02   	148.57   	-183.11		
 22.58   	-48.83   	147.83   	-223.80		
 21.97   	-44.56   	146.94   	-264.50		
 20.75   	-41.81   	145.88   	-300.10		
 19.53   	-41.20   	144.68   	-335.71		
 18.92   	-41.81   	143.34   	-376.40		
 19.23   	-42.11   	141.83   	-412.00		
 20.14   	-41.81   	140.18   	-452.69		
 20.75   	-39.67   	138.37   	-488.30		
 21.36   	-36.62   	136.42   	-523.90		
 21.97   	-32.96   	134.32   	-559.51		
 23.19   	-29.91   	132.08   	-590.03		
 24.11   	-28.08   	129.72   	-620.55		
 23.80   	-28.38   	127.24   	-651.07		
 21.36   	-30.52   	124.64   	-681.58		
 18.01   	-33.26   	121.91   	-701.93		
 15.26   	-36.32   	119.10   	-732.45		
 14.65   	-39.06   	116.17   	-762.97		
 16.17   	-40.28   	113.12   	-793.49		
 18.62   	-40.28   	109.95   	-824.00		
 21.06   	-39.06   	106.65   	-859.61		
 21.97   	-37.54   	103.21   	-879.96		
 21.36   	-37.23   	 99.69   	-900.30		
 19.84   	-38.45   	 96.09   	-910.47		
 18.01   	-41.50   	 92.45   	-915.56		
 16.48   	-43.95   	 88.79   	-910.47		
 15.87   	-44.86   	 85.15   	-900.30		
 16.48   	-44.25   	 81.55   	-885.04		
 17.09   	-43.03   	 78.01   	-864.70		
 17.70   	-42.72   	 74.55   	-844.35		
 18.62   	-43.33   	 71.17   	-824.00		
 20.14   	-44.25   	 67.87   	-803.66		
 22.58   	-45.47   	 64.66   	-778.23		
 23.50   	-47.61   	 61.55   	-757.88		
 21.97   	-51.57   	 58.51   	-737.54		
 17.40   	-57.07   	 55.56   	-712.10		
 12.21   	-61.95   	 52.72   	-681.58		
  9.77   	-64.70   	 49.99   	-651.07		
 11.29   	-64.39   	 47.39   	-615.46		
 16.17   	-61.65   	 44.92   	-574.77		
 20.45   	-58.29   	 42.62   	-544.25		
 22.58   	-55.85   	 40.45   	-498.47		
 21.36   	-54.93   	 38.45   	-462.87		
 19.23   	-55.24   	 36.60   	-422.18		
 17.70   	-55.85   	 34.91   	-386.57		
 18.01   	-56.15   	 33.37   	-350.97		
 18.31   	-56.76   	 31.96   	-315.36		
 17.40   	-58.90   	 30.70   	-289.93		
 14.34   	-62.26   	 29.54   	-254.32		
 10.38   	-66.22   	 28.52   	-228.89		
  7.63   	-68.05   	 27.61   	-198.37		
  7.93   	-66.53   	 26.82   	-178.03		
 11.29   	-62.56   	 26.10   	-147.51		
 15.56   	-57.68   	 25.51   	-122.07		
 18.01   	-54.63   	 25.03   	-101.73		
 18.31   	-54.32   	 24.62   	 -81.38		
 16.48   	-56.15   	 24.29   	 -61.04		
 13.73   	-57.98   	 24.05   	 -40.69		
 11.29   	-58.59   	 23.89   	 -30.52		
 10.07   	-56.76   	 23.76   	 -20.35		
 10.68   	-53.41   	 23.68   	  -5.09		
 12.21   	-49.74   	 23.66   	  -5.09		
 14.04   	-47.30   	 23.64(D)	  10.17		
 15.26   	-46.08   	 23.68   	   5.09		
 15.26   	-45.47   	 23.70   	  15.26		
 13.73   	-44.25   	 23.76   	  15.26		
 12.21   	-42.11   	 23.82   	  15.26		
 10.99   	-39.37   	 23.89   	  15.26		
  9.77   	-37.23   	 23.95   	  15.26		
  8.85   	-35.40   	 24.01   	  15.26		
  7.63   	-33.57   	 24.07   	  15.26		
  7.32   	-31.74   	 24.13   	  10.17		
  7.63   	-29.91   	 24.17   	  15.26		
  8.24   	-28.69   	 24.23   	  15.26		
  8.54   	-28.38   	 24.29   	  15.26		
  8.54   	-28.38   	 24.35   	  20.35		
  8.54   	-27.47   	 24.44   	  15.26		
  9.16   	-25.63   	 24.50   	  15.26		
 10.38   	-23.19   	 24.56   	  20.35		
 11.29   	-21.36   	 24.64   	  10.17		
 10.68   	-21.36   	 24.68   	  15.26		
  9.16   	-23.19   	 24.74   	  10.17		
  7.02   	-25.33   	 24.78   	  15.26		
  5.19   	-26.86   	 24.84   	   5.09		
  4.58   	-26.55   	 24.86   	  10.17		
  5.19   	-25.33   	 24.90   	  10.17		
  5.80   	-24.41   	 24.94   	  10.17		
  6.41   	-24.41   	 24.98   	  10.17		
  5.80   	-25.33   	 25.03   	  10.17		
  4.88   	-25.94   	 25.07   	  10.17		
  4.27   	-24.72   	 25.11   	  15.26		
  3.97   	-21.06   	 25.17   	  10.17		
  4.88   	-15.87   	 25.21   	   5.09		
  6.41   	 -9.46   	 25.23   	  10.17		
  8.54   	 -3.66   	 25.27   	  10.17		
 10.99   	  1.53   	 25.31   	   5.09		
 14.34   	  7.63   	 25.33   	   5.09		
 19.23   	 15.56   	 25.35   	   5.09		
 24.11   	 25.33   	 25.37   	   5.09		
 25.94   	 35.71   	 25.39   	   5.09		
 23.80   	 43.03   	 25.41   	  10.17		
 18.01   	 45.17   	 25.45   	   5.09		
 11.29   	 42.11   	 25.47   	   5.09		
  8.54   	 36.62   	 25.49   	   5.09		
 11.29   	 32.96   	 25.51   	   5.09		
 19.53   	 34.79   	 25.53   	  10.17		
 28.69   	 41.20   	 25.57   	   5.09		
 34.79   	 49.44   	 25.60   	  10.17		
 36.01   	 56.76   	 25.64   	  10.17		
 32.04   	 61.65   	 25.68   	  10.17		
 26.25   	 63.48   	 25.72   	  10.17		
 21.36   	 61.34   	 25.76   	  10.17		
 18.92   	 53.41   	 25.80   	  10.17		
 18.01   	 38.76   	 25.84   	  10.17		
 18.62   	 19.84   	 25.88   	  15.26		
 19.53   	  1.83   	 25.94   	  15.26		
 21.06   	-10.07   	 26.00   	  15.26		
 21.36   	-14.95   	 26.06   	  15.26		
 18.31   	-16.48   	 26.12   	  20.35		
 11.29   	-18.92   	 26.21   	  15.26		
  1.83   	-23.19   	 26.27   	  20.35		
 -6.41   	-26.55   	 26.35   	  20.35		
 -9.77   	-25.94   	 26.43   	  25.43		
 -8.54   	-21.06   	 26.53   	  20.35		
 -5.49   	-14.04   	 26.61   	  20.35		
 -3.97   	 -8.54   	 26.69   	  25.43		
 -4.27   	 -4.88   	 26.80   	  20.35		
 -5.49   	 -3.05   	 26.88   	  25.43		
 -5.80   	 -1.22   	 26.98   	  25.43		
 -4.88   	  1.22   	 27.08   	  25.43		
 -3.66   	  3.05   	 27.18   	  25.43		
 -3.36   	  4.27   	 27.28   	  30.52		
 -4.27   	  4.88   	 27.41   	  30.52		
 -5.80   	  4.88   	 27.53   	  30.52		
 -6.41   	  5.19   	 27.65   	  35.61		
 -3.36   	  3.05   	 27.79   	  40.69		
  7.02   	 -4.88   	 27.96   	  45.78		
 28.38   	-21.97   	 28.14   	  45.78		
 67.14   	-47.00   	 28.32   	  50.86		
130.31   	-73.55   	 28.52   	  55.95		
221.56   	-92.77   	 28.75   	  61.04		
335.39   	-97.96   	 28.99   	  66.12		
457.46   	-86.06   	 29.26   	  66.12		
567.93   	-55.85   	 29.52   	  76.30		
643.01   	 -1.53   	 29.83   	  76.30		
653.99   	 87.89   	 30.13   	  76.30		
572.81   	222.47   	 30.44   	  81.38		
387.27   	408.33   	 30.76   	  86.47		
111.39   	639.34   	 31.11   	  86.47		
-206.60   	896.61   	 31.45   	  81.38		
-498.05   	1146.24   	 31.78   	 178.03		
-782.47   	1435.85(R)	 32.49(E)	  91.56		
-733.64   	1383.67   	 32.86   	  91.56		
-579.22   	1182.56   	 33.22   	 101.73		
-369.26   	874.02   	 33.63   	 101.73		
-166.93   	534.36   	 34.04   	 116.99		
-27.47   	243.84   	 34.51   	 122.07		
 25.94   	 50.35   	 34.99   	 147.51		
 11.60   	-45.47   	 35.58   	 162.77		
-27.16   	-75.99   	 36.24   	 193.29		
-52.80   	-80.57   	 37.01   	 228.89		
-52.49   	-83.31   	 37.92   	 269.58		
-36.93   	-89.72   	 39.00   	 315.36		
-21.97   	-95.83   	 40.26   	 366.22		
-16.48   	-98.57   	 41.73   	 417.09		
-18.31   	-98.27   	 43.40   	 473.04		
-22.28   	-96.74   	 45.29   	 523.90		
-24.11   	-95.21   	 47.39   	 569.68		
-22.89   	-93.69   	 49.66   	 610.37		
-20.14   	-92.47   	 52.11   	 645.98		
-17.40   	-91.55   	 54.69   	 676.50		
-15.26   	-90.64   	 57.40   	 696.84		
-14.04   	-89.72   	 60.18   	 712.10		
-12.51   	-88.20   	 63.03   	 717.19		
-10.99   	-86.06   	 65.90   	 727.36		
 -9.46   	-83.31   	 68.81   	 722.28		
 -8.85   	-80.57   	 71.70   	 722.28		
 -9.46   	-78.43   	 74.59   	 712.10		
-10.99   	-77.51   	 77.44   	 712.10		
-12.82   	-78.74   	 80.28   	 701.93		
-14.34   	-81.48   	 83.09   	 696.84		
-14.04   	-85.14   	 85.88   	 691.76		
-12.21   	-88.50   	 88.65   	 691.76		
 -9.77   	-90.64   	 91.41   	 686.67		
 -7.63   	-91.55   	 94.16   	 681.58		
 -7.02   	-91.86   	 96.89   	 671.41		
 -7.32   	-92.16   	 99.57   	 671.41		
 -7.63   	-92.77   	102.26   	 661.24		
 -7.32   	-93.38   	104.90   	 645.98		
 -6.10   	-94.30   	107.49   	 640.89		
 -5.19   	-95.21   	110.05   	 625.63		
 -5.49   	-96.74   	112.55   	 620.55		
 -6.41   	-97.66   	115.04   	 600.20		
 -7.63   	-97.05   	117.44   	 595.11		
 -7.63   	-95.21   	119.82   	 579.86		
 -6.71   	-92.16   	122.14   	 569.68		
 -5.19   	-89.42   	124.41   	 559.51		
 -4.58   	-87.59   	126.65   	 539.16		
 -5.19   	-86.67   	128.81   	 523.90		
 -6.41   	-86.36   	130.90   	 508.65		
 -7.32   	-85.75   	132.94   	 488.30		
 -7.63   	-85.14   	134.89   	 478.13		
 -7.32   	-84.23   	136.81   	 457.78		
 -7.32   	-82.40   	138.64   	 447.61		
 -8.24   	-79.96   	140.43   	 432.35		
-10.07   	-76.29   	142.16   	 417.09		
-11.90   	-71.72   	143.82   	 401.83		
-12.82   	-67.14   	145.43   	 386.57		
-12.51   	-62.56   	146.98   	 361.14		
-11.60   	-57.98   	148.42   	 345.88		
-10.68   	-52.80   	149.81   	 325.53		
-10.99   	-47.30   	151.11   	 305.19		
-12.82   	-42.42   	152.33   	 284.84		
-14.95   	-38.45   	153.47   	 264.50		
-17.70   	-35.71   	154.53   	 244.15		
-19.84   	-33.87   	155.50   	 228.89		
-21.67   	-31.43   	156.42   	 208.54		
-23.50   	-28.08   	157.25   	 193.29		
-25.02   	-23.80   	158.03   	 172.94		
-26.55   	-19.23   	158.72   	 147.51		
-27.47   	-15.87   	159.31   	 127.16		
-27.77   	-12.82   	159.82   	  96.64		
-27.77   	-10.07   	160.20   	  76.30		
-27.16   	 -6.41   	160.51   	  45.78		
-24.72   	 -1.53   	160.69   	  15.26		
-21.36   	  3.05   	160.75(S)	 -10.17		
-18.01   	  6.41   	160.71   	 -35.61		
-15.26   	  7.93   	160.57   	 -71.21		
-14.04   	  8.24   	160.28   	-101.73		
-12.82   	  8.54   	159.88   	-132.25		
-11.29   	  9.77   	159.35   	-167.85		
 -8.24   	 11.29   	158.68   	-203.46		
 -4.88   	 12.82   	157.86   	-233.98		
 -2.14   	 12.82   	156.93   	-274.67		
 -0.61   	 11.60   	155.83   	-310.27		
  0.61   	  9.77   	154.59   	-345.88		
  1.53   	  8.24   	153.20   	-381.48		
  2.14   	  7.32   	151.68   	-422.18		
  3.05   	  7.02   	149.99   	-452.69		
  3.36   	  7.02   	148.18   	-493.39		
  3.66   	  6.71   	146.20   	-523.90		
  3.36   	  5.49   	144.11   	-559.51		
  2.75   	  3.05   	141.87   	-595.11		
  0.92   	  0.00   	139.49   	-625.63		
 -1.22   	 -3.66   	136.99   	-656.15		
 -3.05   	 -6.41   	134.36   	-681.58		
 -3.97   	 -8.24   	131.64   	-712.10		
 -3.05   	 -8.85   	128.79   	-737.54		
 -0.92   	 -9.46   	125.84   	-773.14		
  1.22   	-10.99   	122.75   	-803.66		
  2.44   	-13.73   	119.53   	-834.18		
  1.83   	-17.40   	116.19   	-869.78		
  0.61   	-21.36   	112.72   	-900.30		
 -0.61   	-24.11   	109.11   	-920.65		
 -1.22   	-25.63   	105.43   	-930.82		
 -1.53   	-26.25   	101.71   	-940.99		
 -1.53   	-26.86   	 97.94   	-935.91		
 -1.22   	-28.08   	 94.20   	-920.65		
 -0.61   	-29.60   	 90.52   	-910.47		
  0.00   	-30.52   	 86.88   	-885.04		
  0.31   	-30.52   	 83.34   	-864.70		
  0.31   	-29.91   	 79.88   	-839.26		
  0.61   	-30.21   	 76.52   	-818.92		
  0.61   	-31.74   	 73.24   	-798.57		
  0.61   	-35.10   	 70.05   	-773.14		
  0.00   	-38.45   	 66.96   	-752.79		
 -0.31   	-41.20   	 63.95   	-722.28		
 -0.61   	-42.11   	 61.06   	-696.84		
 -0.31   	-41.50   	 58.27   	-666.32		
  0.31   	-39.98   	 55.61   	-630.72		
  0.92   	-38.15   	 53.08   	-590.03		
  0.92   	-37.23   	 50.72   	-549.34		
 -0.31   	-37.54   	 48.52   	-513.73		
 -1.22   	-37.84   	 46.47   	-473.04		
 -1.22   	-37.23   	 44.58   	-432.35		
  0.31   	-34.48   	 42.85   	-401.83		
  2.14   	-30.21   	 41.24   	-361.14		
  2.44   	-26.55   	 39.80   	-330.62		
  0.31   	-25.33   	 38.47   	-300.10		
 -2.75   	-27.16   	 37.27   	-269.58		
 -3.97   	-29.91   	 36.20   	-239.06		
 -3.05   	-31.43   	 35.24   	-213.63		
 -0.61   	-31.13   	 34.38   	-193.29		
  0.31   	-29.30   	 33.61   	-162.77		
 -1.22   	-27.77   	 32.96   	-142.42		
 -3.97   	-27.77   	 32.39   	-116.99		
 -6.71   	-28.38   	 31.92   	-101.73		
 -7.02   	-28.69   	 31.52   	 -81.38		
 -5.80   	-27.77   	 31.19   	 -66.12		
 -3.05   	-26.25   	 30.93   	 -50.86		
 -0.31   	-24.72   	 30.72   	 -40.69		
  1.22   	-24.72   	 30.56   	 -30.52		
  1.22   	-26.55   	 30.44   	 -25.43		
 -0.31   	-28.69   	 30.34   	 -20.35		
 -2.44   	-30.52   	 30.25   	 -10.17		
 -3.97   	-30.82   	 30.21   	 -10.17		
 -4.27   	-29.91   	 30.17   	  -5.09		
 -3.66   	-28.38   	 30.15   	   0.00		
 -2.75   	-27.47   	 30.15   	   0.00		
 -2.44   	-27.16   	 30.15   	   0.00		
 -3.36   	-27.47   	 30.15   	   0.00		
 -4.58   	-27.77   	 30.15   	   5.09		
 -5.19   	-27.77   	 30.17   	   0.00		
 -4.27   	-26.55   	 30.17   	   5.09		
 -2.44   	-25.02   	 30.19   	   0.00		
 -0.92   	-23.80   	 30.19   	   5.09		
 -0.92   	-23.80   	 30.21   	   0.00		
 -2.14   	-24.11   	 30.21   	   0.00		
 -3.66   	-24.11   	 30.21   	   0.00		
