  I     	  II     	  PW     	  PW'		
-13.12   	-23.50   	  9.32   	   5.09		
 -7.02   	-13.12   	  9.34   	   5.09		
 -0.61   	  3.66   	  9.36   	   5.09		
  2.75   	 22.58   	  9.38   	   5.09		
  2.75   	 38.15   	  9.40   	   5.09		
  2.44   	 45.78   	  9.42   	   0.00		
  4.58   	 43.33   	  9.42   	  -5.09		
  9.46   	 32.96   	  9.40   	 -10.17		
 14.95   	 19.23   	  9.36   	 -10.17		
 19.23   	  7.32   	  9.32   	 -10.17		
 20.45   	 -2.14   	  9.28   	 -15.26		
 18.62   	-10.38   	  9.22   	 -10.17		
 13.12   	-21.06   	  9.18   	 -15.26		
  3.66   	-35.10   	  9.11   	 -10.17		
 -8.24   	-51.88   	  9.07   	  -5.09		
-20.14   	-67.75   	  9.05   	  -5.09		
-28.99   	-80.57   	  9.03   	  -5.09		
-32.65   	-89.11   	  9.01   	   0.00		
-31.74   	-93.99   	  9.01   	   0.00		
-29.60   	-97.35   	  9.01   	   5.09		
-28.69   	-101.01   	  9.03   	  10.17		
-29.60   	-105.90   	  9.07   	  10.17		
-32.35   	-110.78   	  9.11   	  20.35		
-35.40   	-113.83   	  9.20   	  15.26		
-37.54   	-114.44   	  9.26   	  15.26		
-38.15   	-112.92   	  9.32   	  10.17		
-37.23   	-111.39   	  9.36   	  10.17		
-36.32   	-110.78   	  9.40   	   0.00		
-36.62   	-112.30   	  9.40   	   5.09		
-39.37   	-115.36   	  9.42   	   0.00		
-45.17   	-121.46   	  9.42   	   0.00		
-51.57   	-130.31   	  9.42   	   5.09		
-55.85   	-141.60   	  9.44   	  15.26		
-55.54   	-153.81   	  9.50   	  25.43		
-49.44   	-161.74   	  9.60   	  30.52		
-35.10   	-153.20   	  9.73   	  40.69		
 -8.24   	-106.51   	  9.89   	  40.69		
 36.93   	  3.97   	 10.05   	  45.78		
103.45   	196.23   	 10.23   	  40.69		
187.07   	465.70   	 10.40   	  35.61		
276.49   	773.32   	 10.54   	  30.52		
353.70   	1041.87   	 10.66   	  20.35		
400.09   	1174.93(R)	 10.74   	  15.26		
399.78   	1098.94   	 10.80   	   5.09		
346.37   	809.63   	 10.82   	   0.00		
248.41   	389.10   	 10.82   	  -5.09		
131.53   	-22.89   	 10.80   	   0.00		
 29.30   	-298.77   	 10.80   	  -5.09		
-31.43   	-389.40   	 10.78   	  -5.09		
-45.78   	-337.52   	 10.76   	 -10.17		
-30.82   	-227.97   	 10.72   	 -10.17		
-11.60   	-132.45   	 10.68   	 -15.26		
 -5.80   	-77.82   	 10.62   	 -20.35		
-13.43   	-54.93   	 10.54   	 -30.52		
-25.33   	-45.17   	 10.42   	 -35.61		
-32.96   	-39.98   	 10.27   	 -45.78		
-33.26   	-39.37   	 10.09   	 -45.78		
-30.82   	-41.50   	  9.91   	 -40.69		
-29.91   	-43.03   	  9.75   	 -30.52		
-31.74   	-41.20   	  9.62   	 -15.26		
-34.18   	-36.93   	  9.56   	   0.00		
-35.40   	-32.65   	  9.56   	  30.52		
-33.26   	-29.91   	  9.68   	  45.78		
-29.91   	-28.38   	  9.87   	  66.12		
-27.16   	-27.16   	 10.13   	  81.38		
-26.86   	-24.72   	 10.46   	  76.30		
-28.08   	-21.67   	 10.76   	  66.12		
-28.38   	-17.70   	 11.03   	  55.95		
-25.63   	-14.04   	 11.25   	  25.43		
-20.14   	-10.68   	 11.35   	  10.17		
-14.65   	 -8.24   	 11.39(A)	 -20.35		
-12.51   	 -6.71   	 11.31   	 -30.52		
-14.95   	 -5.49   	 11.19   	 -40.69		
-21.06   	 -4.58   	 11.03   	 -45.78		
-26.55   	 -2.75   	 10.84   	 -35.61		
-28.38   	  0.61   	 10.70   	 -25.43		
-25.94   	  5.49   	 10.60   	 -10.17		
-19.23   	 10.38   	 10.56   	   0.00		
-11.29   	 14.95   	 10.56   	  15.26		
 -4.27   	 18.62   	 10.62   	  10.17		
  0.00   	 21.06   	 10.66   	  15.26		
  0.61   	 22.58   	 10.72   	  10.17		
 -2.14   	 24.11   	 10.76   	   0.00		
 -6.41   	 26.25   	 10.76   	 -10.17		
 -9.77   	 30.21   	 10.72   	 -20.35		
-10.07   	 35.40   	 10.64   	 -20.35		
 -7.93   	 40.89   	 10.56   	 -30.52		
 -3.66   	 45.17   	 10.44   	 -25.43		
  1.22   	 48.52   	 10.34   	 -25.43		
  6.71   	 52.49   	 10.23   	 -20.35		
 12.82   	 57.68   	 10.15   	 -15.26		
 18.62   	 63.78   	 10.09   	 -15.26		
 21.67   	 68.97   	 10.03   	 -10.17		
 21.67   	 71.72   	  9.99   	 -10.17		
 20.14   	 72.94   	  9.95   	  -5.09		
 19.23   	 73.85   	  9.93   	 -10.17		
 21.06   	 76.60   	  9.89   	 -15.26		
 24.72   	 79.65   	  9.83   	 -15.26		
 28.69   	 81.79   	  9.77   	 -15.26		
 32.65   	 81.48   	  9.70   	 -20.35		
 36.93   	 79.04   	  9.62   	 -15.26		
 42.42   	 75.99   	  9.56   	 -20.35		
 48.83   	 72.94   	  9.48   	 -15.26		
 53.71   	 69.89   	  9.42   	 -15.26		
 56.46   	 67.14   	  9.36   	 -10.17		
 57.37   	 63.48   	  9.32   	 -10.17		
 58.59   	 59.20   	  9.28   	 -10.17		
 60.73   	 54.02   	  9.24   	 -10.17		
 63.78   	 47.61   	  9.20   	 -15.26		
 66.22   	 40.28   	  9.14   	 -15.26		
 67.44   	 32.96   	  9.07   	 -25.43		
 67.44   	 25.94   	  8.97   	 -25.43		
 66.22   	 19.53   	  8.87   	 -25.43		
 63.48   	 14.04   	  8.77   	 -35.61		
 58.90   	  8.24   	  8.63   	 -30.52		
 52.19   	  2.14   	  8.50   	 -35.61		
 44.86   	 -3.66   	  8.36   	 -30.52		
 38.45   	 -9.16   	  8.24   	 -25.43		
 33.57   	-14.34   	  8.14   	 -20.35		
 30.82   	-19.84   	  8.06   	 -20.35		
 28.69   	-26.25   	  7.98   	 -10.17		
 25.33   	-33.87   	  7.93   	  -5.09		
 18.62   	-42.11   	  7.91   	  -5.09		
  8.24   	-50.35   	  7.89   	   5.09		
 -3.97   	-58.29   	  7.91   	  10.17		
-14.04   	-65.00   	  7.96   	  10.17		
-19.53   	-70.80   	  8.00   	  15.26		
-20.75   	-76.29   	  8.06   	  10.17		
-20.45   	-81.48   	  8.10   	  15.26		
-21.06   	-86.67   	  8.16   	  10.17		
-24.41   	-90.03   	  8.20   	  10.17		
-29.60   	-91.25   	  8.24   	  10.17		
-35.10   	-91.25   	  8.28   	   5.09		
-38.76   	-90.94   	  8.30   	   5.09		
-39.98   	-91.55   	  8.32   	   0.00		
-38.45   	-92.47   	  8.32   	  -5.09		
-35.40   	-92.77   	  8.30   	  -5.09		
-32.96   	-92.16   	  8.28   	   0.00		
-33.26   	-90.33   	  8.28   	  -5.09		
-36.01   	-87.89   	  8.26   	   0.00		
-39.37   	-84.84   	  8.26   	   0.00		
-41.50   	-80.26   	  8.26   	   0.00		
-40.89   	-74.16   	  8.26   	   0.00		
-38.45   	-67.75   	  8.26   	 -10.17		
-34.79   	-62.87   	  8.22   	 -10.17		
-31.43   	-60.73   	  8.18   	 -15.26		
-29.30   	-60.73   	  8.12   	 -15.26		
-29.91   	-60.73   	  8.06   	  -5.09		
-32.65   	-58.59   	  8.04   	   5.09		
-35.71   	-54.32   	  8.06   	  15.26		
-36.32   	-49.13   	  8.12   	  30.52		
-33.57   	-44.56   	  8.24   	  40.69		
-28.08   	-41.50   	  8.40   	  55.95		
-23.19   	-39.98   	  8.63   	  55.95		
-21.97   	-38.45   	  8.85   	  61.04		
-24.41   	-36.93   	  9.09   	  61.04		
-28.38   	-35.40   	  9.34   	  50.86		
-31.74   	-34.48   	  9.54   	  40.69		
-32.35   	-34.48   	  9.70   	  30.52		
-30.82   	-35.10   	  9.83   	  20.35		
-28.38   	-36.62   	  9.91   	  10.17		
-25.63   	-38.45   	  9.95   	   5.09		
-24.11   	-40.59   	  9.97(V)	   0.00		
-23.19   	-42.72   	  9.97   	  -5.09		
-23.19   	-44.86   	  9.95   	 -10.17		
-23.50   	-47.00   	  9.91   	  -5.09		
-23.50   	-48.52   	  9.89   	 -10.17		
-22.58   	-49.74   	  9.85   	  -5.09		
-21.67   	-50.35   	  9.83   	  -5.09		
-21.36   	-51.27   	  9.81   	  -5.09		
-22.58   	-52.80   	  9.79   	  -5.09		
-24.72   	-54.93   	  9.77   	 -10.17		
-26.86   	-57.37   	  9.73   	 -15.26		
-27.47   	-59.81   	  9.66   	 -15.26		
-26.25   	-62.56   	  9.60   	 -15.26		
-23.19   	-65.61   	  9.54   	 -15.26		
-20.14   	-69.27   	  9.48   	 -20.35		
-18.01   	-72.63   	  9.40   	 -10.17		
-17.40   	-74.16   	  9.36   	  -5.09		
-18.31   	-73.55   	  9.34   	   0.00		
-21.06   	-72.02   	  9.34   	  10.17		
-25.02   	-71.41   	  9.38   	  10.17		
-28.38   	-72.33   	  9.42   	  20.35		
-29.91   	-74.77   	  9.50   	  20.35		
-28.69   	-77.21   	  9.58   	  15.26		
-25.94   	-78.74   	  9.64   	  20.35		
-22.58   	-79.04   	  9.73   	  15.26		
-20.14   	-78.13   	  9.79   	  10.17		
-18.92   	-77.51   	  9.83   	   5.09		
-18.62   	-77.21   	  9.85   	   0.00		
-18.92   	-76.90   	  9.85   	  -5.09		
-20.45   	-76.90   	  9.83   	 -10.17		
-22.58   	-76.90   	  9.79   	 -10.17		
-25.33   	-76.60   	  9.75   	 -15.26		
-27.16   	-76.60   	  9.68   	 -20.35		
-27.16   	-76.90   	  9.60   	 -15.26		
-24.72   	-77.51   	  9.54   	 -20.35		
-21.67   	-78.43   	  9.46   	 -15.26		
-20.14   	-79.04   	  9.40   	 -20.35		
-21.36   	-79.35   	  9.32   	 -15.26		
-25.02   	-79.35   	  9.26   	 -10.17		
-28.38   	-79.65   	  9.22   	 -15.26		
-28.99   	-79.96   	  9.16   	 -10.17		
-26.55   	-79.96   	  9.11   	  -5.09		
-22.28   	-79.65   	  9.09   	 -10.17		
-19.23   	-79.35   	  9.05   	  -5.09		
-17.40   	-78.13   	  9.03   	  -5.09		
-15.87   	-76.29   	  9.01   	  -5.09		
-14.65   	-74.16   	  8.99   	  -5.09		
-13.43   	-72.33   	  8.97   	  -5.09		
-13.43   	-71.72   	  8.95   	  -5.09		
-14.04   	-72.63   	  8.93   	 -10.17		
-14.34   	-74.46   	  8.89   	  -5.09		
-13.43   	-76.29   	  8.87   	 -10.17		
-11.60   	-77.21   	  8.83   	 -10.17		
-11.90   	-76.90   	  8.79   	 -10.17		
-15.56   	-75.99   	  8.75   	 -10.17		
-21.06   	-75.07   	  8.71   	 -10.17		
-25.33   	-73.24   	  8.67   	 -10.17		
-25.02   	-69.58   	  8.63   	 -10.17		
-20.45   	-61.95   	  8.59   	 -15.26		
-13.73   	-50.96   	  8.52   	  -5.09		
 -7.02   	-37.84   	  8.50   	 -10.17		
 -2.14   	-24.72   	  8.46   	 -10.17		
  0.92   	-14.95   	  8.42   	 -10.17		
  2.14   	 -9.77   	  8.38   	  -5.09		
  2.14   	 -8.54   	  8.36   	  -5.09		
  1.53   	 -9.16   	  8.34   	 -10.17		
  1.83   	 -7.32   	  8.30   	  -5.09		
  5.19   	 -0.61   	  8.28   	 -10.17		
 11.60   	 13.12   	  8.24   	 -15.26		
 19.53   	 32.04   	  8.18   	 -10.17		
 26.55   	 50.35   	  8.14   	 -20.35		
 30.21   	 62.26   	  8.06   	 -15.26		
 30.52   	 63.78   	  8.00   	 -20.35		
 28.99   	 55.24   	  7.91   	 -20.35		
 28.08   	 40.89   	  7.83   	 -20.35		
 28.08   	 27.16   	  7.75   	 -20.35		
 28.69   	 16.48   	  7.67   	 -10.17		
 28.99   	  8.54   	  7.63   	 -15.26		
 27.77   	 -0.61   	  7.57   	 -10.17		
 24.41   	-12.51   	  7.53   	  -5.09		
 18.01   	-27.77   	  7.51   	  -5.09		
  9.16   	-44.25   	  7.49   	  -5.09		
 -0.61   	-59.20   	  7.47   	  -5.09		
-10.38   	-71.41   	  7.45   	  -5.09		
-18.01   	-80.26   	  7.43   	  -5.09		
-21.67   	-86.98   	  7.41   	   0.00		
-21.06   	-92.77   	  7.41   	   0.00		
-17.70   	-98.88   	  7.41   	   0.00		
-14.95   	-104.06   	  7.41   	   0.00		
-15.87   	-107.73   	  7.41   	   0.00		
-20.45   	-108.95   	  7.41   	   0.00		
-25.33   	-108.64   	  7.41   	   0.00		
-27.16   	-108.03   	  7.41   	  -5.09		
-25.94   	-108.95   	  7.39   	 -10.17		
-23.80   	-111.08   	  7.34   	 -10.17		
-23.80   	-113.22   	  7.30   	 -10.17		
-27.47   	-115.97   	  7.26   	 -10.17		
-33.57   	-120.54   	  7.22   	   0.00		
-40.28   	-128.78   	  7.22   	   5.09		
-45.47   	-141.30   	  7.24   	  10.17		
-46.69   	-155.03   	  7.28   	  20.35		
-38.76   	-162.35   	  7.37   	  25.43		
-17.09   	-147.71   	  7.47   	  25.43		
 22.28   	-87.89   	  7.57   	  25.43		
 80.87   	 41.20   	  7.67   	  20.35		
155.94   	252.99   	  7.75   	  15.26		
242.61   	534.67   	  7.81   	  10.17		
331.42   	834.35   	  7.85   	   0.00		
405.88   	1064.45   	  7.85   	   0.00		
444.64   	1126.40(R)	  7.85   	   0.00		
429.08   	965.88   	  7.85   	  -5.09		
354.00   	614.32   	  7.83   	   0.00		
236.21   	185.85   	  7.83   	  -5.09		
111.39   	-172.73   	  7.81   	   0.00		
 17.09   	-361.63   	  7.81   	   0.00		
-25.33   	-377.20   	  7.81   	   0.00		
-22.58   	-292.05   	  7.81   	 -10.17		
 -1.22   	-190.73   	  7.77   	 -10.17		
 13.43   	-121.46   	  7.73   	 -20.35		
 10.07   	-86.67   	  7.65   	 -30.52		
 -4.88   	-68.36   	  7.53   	 -30.52		
-20.14   	-55.24   	  7.41   	 -45.78		
-27.77   	-47.91   	  7.22   	 -40.69		
-27.77   	-48.52   	  7.06   	 -50.86		
-25.33   	-54.02   	  6.86   	 -40.69		
-23.19   	-57.98   	  6.69   	 -30.52		
-21.36   	-57.07   	  6.57   	 -15.26		
-19.84   	-52.19   	  6.51   	   5.09		
-17.70   	-47.00   	  6.53   	  25.43		
-15.87   	-43.03   	  6.63   	  35.61		
-14.04   	-41.81   	  6.78   	  50.86		
-12.21   	-42.42   	  6.98   	  55.95		
 -9.46   	-43.33   	  7.20   	  61.04		
 -6.41   	-43.03   	  7.45   	  50.86		
 -3.66   	-40.89   	  7.65   	  45.78		
 -3.66   	-37.23   	  7.83   	  30.52		
 -6.71   	-33.26   	  7.96   	  15.26		
-10.99   	-29.30   	  8.02(A)	   0.00		
-14.04   	-24.72   	  8.02   	 -15.26		
-13.73   	-20.45   	  7.96   	 -20.35		
-10.07   	-15.87   	  7.87   	 -25.43		
 -4.58   	-11.90   	  7.77   	 -30.52		
  0.00   	 -9.46   	  7.65   	 -25.43		
  2.14   	 -8.54   	  7.55   	 -25.43		
  2.75   	 -8.54   	  7.45   	 -20.35		
  2.75   	 -8.54   	  7.37   	 -20.35		
  2.75   	 -7.02   	  7.28   	 -20.35		
  3.36   	 -3.66   	  7.20   	 -15.26		
  3.66   	  1.22   	  7.14   	 -15.26		
  4.88   	  6.10   	  7.08   	 -10.17		
  7.02   	  9.46   	  7.04   	 -10.17		
 10.38   	 10.99   	  7.00   	 -10.17		
 14.04   	 11.90   	  6.96   	   0.00		
 17.70   	 12.82   	  6.96   	   0.00		
 20.45   	 14.95   	  6.96   	   0.00		
 22.89   	 18.01   	  6.96   	   0.00		
 25.02   	 21.06   	  6.96   	   0.00		
 25.02   	 23.50   	  6.96   	  -5.09		
 23.19   	 25.02   	  6.94   	  -5.09		
 21.36   	 25.94   	  6.92   	 -15.26		
 22.28   	 27.16   	  6.86   	 -15.26		
 28.69   	 28.99   	  6.80   	 -25.43		
 39.67   	 31.74   	  6.69   	 -25.43		
 51.27   	 34.18   	  6.59   	 -30.52		
 58.90   	 35.40   	  6.47   	 -30.52		
 61.04   	 35.10   	  6.35   	 -30.52		
 58.59   	 33.26   	  6.23   	 -30.52		
 56.15   	 31.13   	  6.10   	 -35.61		
 56.46   	 29.30   	  5.96   	 -30.52		
 60.42   	 27.77   	  5.84   	 -30.52		
 67.44   	 25.63   	  5.72   	 -35.61		
 73.55   	 22.28   	  5.57   	 -30.52		
 76.90   	 18.01   	  5.45   	 -35.61		
 77.82   	 13.12   	  5.31   	 -30.52		
 78.13   	  8.24   	  5.19   	 -35.61		
 79.96   	  4.27   	  5.05   	 -30.52		
 83.62   	  0.61   	  4.92   	 -30.52		
 86.06   	 -3.05   	  4.80   	 -25.43		
 83.92   	 -7.32   	  4.70   	 -30.52		
 76.60   	-12.51   	  4.58   	 -20.35		
 67.44   	-17.09   	  4.50   	 -20.35		
 61.65   	-20.75   	  4.42   	 -20.35		
 60.42   	-23.19   	  4.33   	 -15.26		
 62.26   	-25.94   	  4.27   	 -15.26		
 62.56   	-30.21   	  4.21   	  -5.09		
 57.37   	-36.93   	  4.19   	  -5.09		
 46.08   	-46.08   	  4.17   	   5.09		
 32.96   	-56.46   	  4.19   	   5.09		
 21.67   	-66.83   	  4.21   	  10.17		
 14.04   	-76.60   	  4.25   	  15.26		
  9.16   	-85.45   	  4.31   	  15.26		
  5.80   	-93.69   	  4.37   	  15.26		
  2.14   	-101.01   	  4.44   	  15.26		
 -2.44   	-107.73   	  4.50   	  15.26		
 -8.24   	-113.53   	  4.56   	  10.17		
-14.65   	-118.71   	  4.60   	  15.26		
-21.67   	-122.68   	  4.66   	  15.26		
-27.47   	-125.73   	  4.72   	  10.17		
-29.91   	-127.87   	  4.76   	  15.26		
-29.91   	-130.00   	  4.82   	  10.17		
-28.38   	-131.84   	  4.86   	  10.17		
-27.77   	-133.06   	  4.90   	  10.17		
-28.38   	-132.75   	  4.94   	   0.00		
-28.99   	-131.23   	  4.94   	   0.00		
-28.38   	-128.78   	  4.94   	  -5.09		
-26.86   	-125.73   	  4.92   	  -5.09		
-25.94   	-123.29   	  4.90   	  -5.09		
-27.77   	-121.46   	  4.88   	  -5.09		
-32.04   	-119.63   	  4.86   	 -10.17		
-36.01   	-117.19   	  4.82   	  -5.09		
-37.84   	-113.53   	  4.80   	 -10.17		
-36.32   	-109.56   	  4.76   	 -10.17		
-32.96   	-105.59   	  4.72   	  -5.09		
-30.52   	-103.15   	  4.70   	   5.09		
-29.30   	-101.32   	  4.72   	  10.17		
-28.69   	-98.88   	  4.76   	  25.43		
-27.16   	-95.52   	  4.86   	  35.61		
-25.02   	-91.25   	  5.01   	  45.78		
-23.19   	-87.89   	  5.19   	  61.04		
-23.50   	-86.67   	  5.43   	  61.04		
-25.02   	-86.98   	  5.68   	  66.12		
-26.55   	-86.98   	  5.94   	  61.04		
-26.86   	-85.75   	  6.19   	  55.95		
-25.02   	-83.62   	  6.41   	  50.86		
-21.36   	-81.79   	  6.61   	  40.69		
-16.17   	-80.26   	  6.78   	  35.61		
-12.21   	-79.35   	  6.92   	  35.61		
-12.21   	-79.04   	  7.06   	  20.35		
-17.09   	-79.65   	  7.14   	  20.35		
-23.80   	-81.48   	  7.22   	  15.26		
-28.69   	-84.23   	  7.28   	   5.09		
-29.60   	-86.98   	  7.30   	   0.00		
-27.16   	-89.11   	  7.30   	   0.00		
-23.80   	-90.64   	  7.30   	 -10.17		
-21.36   	-92.16   	  7.26   	 -15.26		
-18.92   	-93.99   	  7.20   	 -15.26		
-15.56   	-95.83   	  7.14   	 -15.26		
-12.51   	-96.74   	  7.08   	 -15.26		
-10.68   	-97.35   	  7.02   	 -15.26		
-11.29   	-98.27   	  6.96   	 -15.26		
-14.04   	-100.40   	  6.90   	 -10.17		
-18.62   	-104.06   	  6.86   	  -5.09		
-23.19   	-108.34   	  6.84   	   0.00		
-26.86   	-112.61   	  6.84   	   5.09		
-27.47   	-115.05   	  6.86   	  10.17		
-25.63   	-115.97   	  6.90   	  10.17		
-23.19   	-115.36   	  6.94   	  20.35		
-23.19   	-115.05   	  7.02   	  20.35		
-26.25   	-115.66   	  7.10   	  20.35		
-30.21   	-117.49   	  7.18   	  25.43		
-31.43   	-119.93   	  7.28   	  20.35		
-28.08   	-121.77   	  7.37   	  20.35		
-21.97   	-122.07   	  7.45   	  15.26		
-16.78   	-121.15   	  7.51   	  15.26		
-15.87   	-119.02   	  7.57   	  10.17		
-18.92   	-117.19   	  7.61   	   5.09		
-23.50   	-116.27   	  7.63   	   0.00		
-25.63   	-116.27   	  7.63(V)	   0.00		
-23.80   	-116.58   	  7.63   	  -5.09		
-19.53   	-116.27   	  7.61   	   0.00		
-16.78   	-115.66   	  7.61   	   0.00		
-17.09   	-114.75   	  7.61   	   5.09		
-19.84   	-114.44   	  7.63   	   5.09		
-21.97   	-114.75   	  7.65   	  15.26		
-22.58   	-115.36   	  7.71   	  15.26		
-22.28   	-116.27   	  7.77   	  25.43		
-22.28   	-116.58   	  7.87   	  30.52		
-23.50   	-116.58   	  8.00   	  30.52		
-25.33   	-116.58   	  8.12   	  35.61		
-27.16   	-116.58   	  8.26   	  35.61		
-28.99   	-116.88   	  8.40   	  30.52		
-29.60   	-116.27   	  8.52   	  35.61		
-27.77   	-114.75   	  8.67   	  25.43		
-23.50   	-113.22   	  8.77   	  25.43		
-18.62   	-111.39   	  8.87   	  20.35		
-15.87   	-109.56   	  8.95   	  15.26		
-16.78   	-106.51   	  9.01   	  10.17		
-20.45   	-101.01   	  9.05   	  10.17		
-24.11   	-91.55   	  9.09   	   5.09		
-24.11   	-79.35   	  9.11   	   0.00		
-20.14   	-66.53   	  9.11   	   0.00		
-12.21   	-55.54   	  9.11   	   0.00		
 -3.36   	-48.83   	  9.11   	  -5.09		
  3.36   	-46.69   	  9.09   	  -5.09		
  5.49   	-46.39   	  9.07   	 -10.17		
